store_id,daily_footfall,conversion_rate,weather_condition,date
325,1629,0.32,Sunny,2021-02-08 03:56:04
295,1686,0.31,Rainy,2023-03-03 04:15:16
213,2612,0.3,Rainy,2021-04-02 07:34:23
317,902,0.08,Sunny,2024-11-05 18:08:20
252,1197,0.22,Sunny,2023-03-26 00:27:03
57,2890,0.31,Cloudy,2022-01-19 12:47:19
288,2770,0.32,Rainy,2018-11-01 20:06:16
418,2989,0.1,Rainy,2022-11-19 19:21:20
447,2197,0.2,Rainy,2022-01-01 14:17:47
50,2352,0.25,Rainy,2020-06-26 15:48:32
138,791,0.34,Rainy,2018-09-23 05:27:01
496,1248,0.18,Sunny,2023-03-26 00:51:47
145,738,0.39,Rainy,2018-12-10 12:49:29
369,2056,0.25,Rainy,2024-10-25 08:12:44
89,1581,0.36,Cloudy,2019-03-18 03:54:12
81,2730,0.11,Rainy,2024-03-21 07:31:34
459,934,0.27,Rainy,2020-09-12 15:04:13
167,883,0.22,Sunny,2020-04-15 08:53:36
490,364,0.33,Rainy,2023-02-24 20:57:13
485,1385,0.21,Sunny,2018-04-21 08:38:51
53,1833,0.19,Cloudy,2018-05-06 15:46:12
406,645,0.3,Sunny,2023-04-05 08:37:30
256,1814,0.27,Sunny,2019-09-08 00:52:33
148,1951,0.06,Cloudy,2024-04-30 20:42:23
298,1370,0.25,Cloudy,2021-06-10 06:07:30
213,1857,0.25,Cloudy,2018-04-27 07:40:19
321,1642,0.1,Cloudy,2024-01-12 09:12:21
126,1664,0.18,Sunny,2023-12-22 19:04:37
217,2026,0.25,Rainy,2024-02-07 19:09:33
46,872,0.37,Rainy,2021-02-03 22:55:11
280,952,0.28,Cloudy,2019-06-18 14:22:48
279,2521,0.28,Rainy,2024-08-26 07:42:04
383,2050,0.32,Rainy,2023-12-24 06:02:20
33,1287,0.17,Rainy,2021-06-25 07:17:47
440,1826,0.24,Sunny,2020-11-23 04:55:00
463,1078,0.11,Cloudy,2022-07-10 22:47:39
230,1141,0.35,Cloudy,2018-04-01 08:51:34
353,1497,0.12,Rainy,2024-01-13 18:55:12
318,1875,0.27,Cloudy,2022-06-15 21:36:17
413,2336,0.27,Sunny,2023-03-03 05:52:18
375,2069,0.34,Cloudy,2018-07-26 10:35:21
66,2423,0.34,Sunny,2019-01-03 23:11:13
476,591,0.24,Rainy,2022-01-23 23:54:51
181,2920,0.23,Sunny,2021-01-02 03:25:16
342,605,0.34,Sunny,2023-10-11 21:57:22
405,2086,0.23,Sunny,2020-07-13 07:31:46
486,844,0.39,Rainy,2022-11-23 15:56:26
68,1601,0.24,Rainy,2020-03-08 14:36:15
343,1988,0.2,Rainy,2020-10-21 04:02:53
483,745,0.33,Cloudy,2020-12-19 20:51:51
32,2761,0.08,Sunny,2023-03-12 17:54:10
119,2057,0.21,Rainy,2021-07-28 00:21:44
182,2399,0.23,Cloudy,2019-09-23 01:00:57
454,1075,0.23,Cloudy,2019-06-30 18:59:33
449,2729,0.32,Cloudy,2019-06-18 22:44:11
299,1341,0.08,Cloudy,2020-07-06 05:31:52
226,2536,0.14,Cloudy,2021-05-15 13:22:42
173,2636,0.28,Rainy,2022-07-01 05:17:25
223,909,0.15,Rainy,2022-12-22 07:13:21
396,163,0.21,Rainy,2024-06-04 03:00:00
424,925,0.16,Cloudy,2024-05-14 13:19:39
443,2231,0.17,Sunny,2022-04-24 19:47:50
229,2605,0.18,Sunny,2019-04-13 04:13:15
107,2083,0.31,Cloudy,2019-12-31 19:23:54
156,1852,0.31,Sunny,2021-10-18 10:08:52
151,199,0.23,Cloudy,2019-12-18 14:42:50
496,1407,0.19,Rainy,2020-04-06 15:15:00
496,1792,0.1,Rainy,2023-01-08 19:22:29
184,1363,0.34,Sunny,2021-03-29 04:17:02
472,76,0.32,Cloudy,2019-11-23 10:25:02
111,589,0.34,Cloudy,2022-04-30 23:56:42
38,1772,0.19,Cloudy,2021-10-11 14:40:34
168,622,0.06,Rainy,2020-11-28 02:33:53
165,2013,0.14,Rainy,2024-03-19 16:37:51
183,1920,0.15,Rainy,2022-10-14 20:11:13
439,349,0.08,Cloudy,2021-07-16 02:08:48
417,2773,0.2,Rainy,2021-12-03 11:54:31
387,710,0.23,Cloudy,2024-08-30 04:18:47
355,1065,0.22,Sunny,2020-05-26 09:15:22
381,2966,0.27,Sunny,2023-05-30 14:40:22
311,2733,0.27,Rainy,2021-07-16 19:46:03
141,2875,0.25,Rainy,2018-09-09 16:08:43
379,1454,0.24,Rainy,2022-02-09 00:34:54
395,1719,0.34,Rainy,2024-08-29 20:36:35
95,2951,0.29,Sunny,2019-07-02 02:24:07
317,147,0.24,Rainy,2022-01-15 06:26:54
166,1826,0.14,Rainy,2020-01-01 12:49:07
160,1486,0.34,Sunny,2024-06-03 23:32:06
298,2597,0.33,Cloudy,2019-11-30 01:13:22
210,2098,0.24,Sunny,2021-10-06 04:38:00
224,1157,0.33,Cloudy,2024-06-26 21:30:17
184,1436,0.32,Cloudy,2020-04-10 16:23:55
399,783,0.11,Sunny,2023-04-14 03:54:38
335,1619,0.15,Rainy,2023-04-25 13:33:49
78,1896,0.33,Rainy,2021-07-23 23:32:11
200,2525,0.3,Cloudy,2023-09-07 17:22:29
278,332,0.27,Rainy,2018-02-20 10:41:09
42,1607,0.33,Cloudy,2019-04-23 11:36:58
290,2084,0.37,Cloudy,2021-08-08 00:59:49
326,1198,0.17,Rainy,2023-12-21 05:43:39
4,2839,0.14,Rainy,2024-07-23 11:22:37
367,268,0.26,Cloudy,2019-11-26 07:29:15
497,2579,0.27,Sunny,2022-05-27 17:57:57
83,1142,0.38,Sunny,2022-02-10 04:29:06
292,1020,0.12,Sunny,2021-03-20 19:19:44
126,1831,0.35,Rainy,2019-09-12 18:05:58
366,2246,0.17,Cloudy,2023-04-13 22:28:44
284,2912,0.08,Rainy,2019-01-23 04:55:19
172,1664,0.18,Cloudy,2021-03-12 02:39:20
344,2840,0.33,Sunny,2020-06-07 16:52:02
15,2748,0.31,Cloudy,2018-02-07 13:10:47
377,2344,0.38,Rainy,2020-02-21 08:17:38
199,1240,0.06,Sunny,2022-01-11 07:57:06
273,412,0.11,Rainy,2024-08-25 08:22:53
203,1689,0.31,Sunny,2018-01-08 14:45:30
303,1165,0.19,Cloudy,2021-08-05 04:03:58
82,574,0.31,Rainy,2021-01-10 15:11:33
335,1912,0.22,Rainy,2021-06-08 02:23:07
399,1861,0.24,Rainy,2024-08-24 18:33:58
336,87,0.06,Rainy,2021-11-04 06:26:04
460,1440,0.3,Rainy,2018-12-04 23:24:26
222,421,0.08,Sunny,2020-10-29 22:10:54
308,1627,0.38,Sunny,2022-02-08 00:00:29
202,1272,0.2,Sunny,2023-04-13 17:08:14
123,957,0.17,Rainy,2018-06-01 08:26:13
151,862,0.25,Rainy,2020-12-09 09:12:15
285,303,0.34,Cloudy,2020-07-14 14:27:29
494,2875,0.33,Sunny,2022-07-16 19:14:07
198,1927,0.24,Rainy,2019-01-12 05:39:41
280,2463,0.26,Cloudy,2021-08-13 20:12:46
278,2433,0.2,Rainy,2023-07-30 15:44:37
275,1023,0.15,Sunny,2024-03-09 04:27:25
127,318,0.21,Rainy,2022-07-13 01:29:35
494,1503,0.33,Rainy,2018-07-24 07:33:15
78,2574,0.1,Rainy,2020-07-16 07:56:54
7,2268,0.15,Cloudy,2018-02-02 05:29:28
66,2346,0.07,Sunny,2023-03-03 04:00:46
487,478,0.26,Rainy,2018-05-06 19:26:43
316,1314,0.11,Sunny,2020-06-06 20:24:54
97,1017,0.19,Cloudy,2020-01-01 02:14:55
14,1641,0.14,Rainy,2021-04-21 09:03:45
407,507,0.24,Sunny,2024-06-20 18:18:33
471,474,0.27,Rainy,2019-07-03 19:00:09
496,383,0.21,Rainy,2023-03-28 19:36:05
332,2038,0.1,Sunny,2019-01-16 03:48:18
71,1136,0.23,Cloudy,2021-05-10 02:37:44
158,1968,0.3,Sunny,2018-10-02 07:09:15
487,802,0.14,Sunny,2020-03-15 21:04:37
409,1038,0.28,Rainy,2020-05-23 09:14:31
18,213,0.13,Cloudy,2019-03-14 05:04:43
91,2631,0.3,Cloudy,2022-10-16 09:22:02
134,2234,0.4,Cloudy,2019-03-09 08:00:12
363,1048,0.36,Rainy,2021-02-26 06:19:25
291,437,0.38,Sunny,2021-04-26 08:25:08
70,596,0.29,Sunny,2021-05-10 16:41:05
48,2334,0.09,Sunny,2018-11-15 18:22:17
187,1230,0.09,Cloudy,2021-09-30 09:22:31
257,1858,0.11,Sunny,2023-04-28 04:52:39
52,171,0.09,Rainy,2018-07-20 15:53:51
451,2544,0.39,Sunny,2019-01-23 17:27:24
173,1125,0.36,Cloudy,2022-06-13 20:01:51
167,1787,0.17,Rainy,2020-12-23 07:58:29
57,98,0.23,Sunny,2019-09-20 16:13:30
466,2038,0.15,Sunny,2019-07-24 23:14:18
283,1562,0.39,Sunny,2018-08-17 22:51:17
461,2758,0.13,Cloudy,2019-09-17 11:15:44
330,1352,0.2,Cloudy,2018-09-01 01:50:02
247,1751,0.13,Sunny,2020-12-24 23:43:42
321,361,0.19,Sunny,2019-07-23 11:46:03
325,1722,0.19,Cloudy,2018-02-04 01:03:55
201,951,0.31,Cloudy,2024-11-13 21:36:16
205,2352,0.4,Rainy,2023-05-19 19:46:22
330,1366,0.31,Rainy,2018-11-11 07:48:08
460,579,0.09,Cloudy,2018-12-03 05:44:08
435,1004,0.25,Sunny,2019-05-09 14:32:39
95,294,0.37,Sunny,2024-01-27 07:16:53
447,2451,0.16,Cloudy,2021-04-20 17:02:22
58,1086,0.38,Cloudy,2019-07-24 04:48:16
117,1360,0.19,Rainy,2020-04-03 04:40:17
431,2766,0.2,Rainy,2020-02-23 14:01:34
5,676,0.28,Sunny,2018-08-06 11:56:37
119,1410,0.1,Cloudy,2019-07-15 11:49:46
403,2380,0.08,Cloudy,2024-11-16 04:15:56
397,1663,0.4,Rainy,2023-06-28 05:42:46
48,2365,0.07,Sunny,2018-07-06 00:30:14
41,1615,0.28,Cloudy,2022-12-16 07:39:21
107,1212,0.06,Cloudy,2023-03-11 10:11:16
175,1316,0.15,Rainy,2018-12-25 08:14:32
28,753,0.13,Sunny,2021-06-19 07:00:50
425,508,0.34,Cloudy,2021-01-15 05:04:47
243,1425,0.37,Sunny,2021-03-14 17:03:33
75,1642,0.38,Cloudy,2022-02-05 18:48:15
21,844,0.26,Sunny,2021-03-29 09:40:44
345,1490,0.27,Rainy,2024-01-24 12:40:13
385,1599,0.24,Rainy,2019-03-21 00:10:50
136,1818,0.4,Rainy,2022-10-01 22:20:48
55,2846,0.09,Rainy,2024-10-23 00:57:03
292,2211,0.15,Rainy,2020-09-01 21:43:33
250,767,0.23,Sunny,2021-12-07 03:12:18
449,2692,0.22,Sunny,2022-03-26 09:31:13
396,1833,0.12,Cloudy,2021-07-13 05:04:14
248,883,0.39,Rainy,2023-03-15 14:38:37
453,381,0.35,Cloudy,2023-12-14 05:54:01
305,197,0.32,Rainy,2022-08-10 18:51:44
197,2881,0.08,Sunny,2018-10-02 05:50:09
265,532,0.14,Cloudy,2022-03-10 22:45:15
129,1838,0.15,Rainy,2024-12-21 16:21:59
271,2498,0.18,Cloudy,2022-08-06 00:41:58
469,2903,0.24,Cloudy,2024-05-25 05:13:10
436,1657,0.1,Sunny,2020-07-08 07:43:23
126,2806,0.34,Sunny,2023-11-10 16:06:49
227,2145,0.39,Sunny,2023-07-24 16:53:54
244,1539,0.16,Cloudy,2021-09-16 07:53:04
265,2605,0.16,Sunny,2019-09-05 23:51:29
373,1107,0.17,Rainy,2023-08-21 23:20:17
345,1504,0.2,Rainy,2020-11-13 17:21:19
91,2236,0.24,Sunny,2021-04-03 19:45:01
174,1834,0.38,Cloudy,2023-11-18 17:43:50
222,430,0.08,Rainy,2023-06-05 07:28:58
305,2856,0.35,Cloudy,2019-04-23 11:20:32
42,2027,0.09,Sunny,2022-09-13 23:55:17
151,1288,0.12,Cloudy,2020-09-13 15:54:46
328,386,0.14,Rainy,2022-06-09 16:50:46
35,1532,0.13,Sunny,2019-03-02 21:37:07
228,2288,0.28,Rainy,2021-10-08 23:06:52
334,280,0.12,Cloudy,2024-06-20 00:32:14
332,1136,0.2,Rainy,2020-09-10 08:31:14
108,1264,0.31,Cloudy,2019-05-12 11:05:31
499,2152,0.36,Rainy,2023-04-30 09:13:46
256,2320,0.26,Sunny,2019-05-11 07:21:25
472,2409,0.31,Sunny,2023-08-31 08:40:57
292,2895,0.24,Rainy,2020-03-01 09:23:57
383,2998,0.17,Cloudy,2020-04-27 10:11:55
443,173,0.15,Sunny,2023-10-18 08:56:11
59,1795,0.29,Rainy,2018-08-19 01:25:33
168,2464,0.2,Rainy,2024-01-29 22:38:17
351,1676,0.12,Rainy,2024-02-27 12:32:26
270,524,0.15,Rainy,2021-11-10 14:32:49
304,290,0.32,Rainy,2021-04-29 08:14:14
83,2379,0.12,Cloudy,2020-12-15 15:44:17
42,2757,0.06,Cloudy,2023-08-15 11:09:19
355,118,0.37,Cloudy,2019-01-24 19:38:31
353,2611,0.09,Rainy,2021-12-22 01:46:43
123,2582,0.15,Cloudy,2020-01-21 07:28:07
141,449,0.39,Sunny,2019-03-27 21:30:51
450,1294,0.35,Cloudy,2024-01-03 00:17:17
436,660,0.17,Sunny,2024-02-04 23:17:25
382,2695,0.19,Sunny,2019-07-14 07:49:45
7,1847,0.27,Rainy,2024-03-09 19:46:46
411,2484,0.28,Cloudy,2022-11-17 03:17:45
76,280,0.38,Sunny,2023-06-20 06:04:21
7,2467,0.16,Rainy,2024-12-26 08:17:45
240,337,0.31,Cloudy,2019-10-16 06:13:34
417,1116,0.13,Rainy,2024-07-03 19:48:45
33,1963,0.32,Rainy,2019-02-21 18:05:49
350,2489,0.09,Rainy,2019-01-11 02:53:01
433,1385,0.23,Sunny,2024-09-03 10:13:01
201,85,0.36,Sunny,2024-08-30 17:04:17
97,960,0.35,Cloudy,2022-07-24 01:21:53
492,2665,0.25,Rainy,2022-02-12 16:17:00
367,1706,0.29,Rainy,2022-04-26 14:58:01
226,2348,0.15,Sunny,2024-10-25 19:16:02
424,2542,0.16,Sunny,2023-09-04 15:25:34
461,1946,0.32,Rainy,2018-01-27 07:38:32
155,2427,0.18,Rainy,2021-06-25 17:42:50
490,721,0.2,Sunny,2018-07-10 19:48:17
220,174,0.3,Sunny,2022-12-23 15:46:10
192,2099,0.22,Cloudy,2022-07-15 23:13:20
400,2560,0.31,Rainy,2021-01-24 10:23:03
79,1608,0.33,Sunny,2020-07-27 08:28:23
269,1297,0.29,Cloudy,2019-11-06 12:45:59
235,1295,0.31,Rainy,2018-11-02 07:59:13
198,2641,0.4,Sunny,2022-09-16 10:49:21
167,483,0.34,Cloudy,2020-05-06 22:39:56
374,339,0.39,Sunny,2020-04-25 07:19:23
423,776,0.28,Rainy,2022-02-05 13:57:22
492,187,0.36,Cloudy,2024-05-25 17:36:41
410,2708,0.08,Sunny,2022-07-28 04:23:25
337,2450,0.17,Cloudy,2023-10-30 18:42:50
403,1845,0.24,Sunny,2019-07-06 11:27:36
370,2914,0.36,Cloudy,2019-07-04 02:07:20
189,2560,0.35,Rainy,2023-12-10 09:06:18
88,2260,0.17,Cloudy,2023-01-18 13:42:54
178,1354,0.07,Rainy,2024-04-21 14:51:43
340,1622,0.25,Rainy,2021-05-02 23:18:42
222,108,0.24,Cloudy,2019-11-30 18:10:51
346,295,0.19,Cloudy,2022-10-08 21:55:35
349,167,0.17,Rainy,2023-11-27 03:28:33
307,1817,0.22,Cloudy,2020-05-27 02:11:40
108,2499,0.19,Rainy,2023-07-28 09:36:44
135,887,0.24,Sunny,2024-10-10 10:46:05
242,267,0.31,Sunny,2024-03-24 09:17:06
449,420,0.25,Rainy,2021-11-08 17:33:23
126,1226,0.32,Sunny,2021-01-24 13:39:27
237,2557,0.18,Rainy,2018-11-05 13:35:41
197,1852,0.19,Sunny,2024-11-18 09:58:08
14,1469,0.19,Rainy,2024-06-01 10:17:11
60,1293,0.4,Sunny,2024-09-02 05:25:51
461,1701,0.3,Rainy,2023-06-29 01:45:50
10,1114,0.32,Cloudy,2022-03-05 09:01:43
165,604,0.2,Sunny,2020-08-23 00:27:26
340,887,0.11,Cloudy,2021-08-20 21:53:04
274,843,0.21,Sunny,2018-11-22 13:46:53
81,2653,0.26,Rainy,2018-05-21 19:32:56
330,108,0.25,Rainy,2019-03-01 19:36:01
325,77,0.39,Cloudy,2020-05-19 19:21:31
155,62,0.29,Sunny,2024-06-22 22:35:34
495,1871,0.17,Sunny,2021-10-13 21:24:03
304,2098,0.17,Sunny,2022-08-25 04:48:32
150,1543,0.23,Cloudy,2019-09-15 04:22:24
46,2998,0.08,Cloudy,2021-01-09 02:08:59
216,1166,0.35,Rainy,2021-12-09 08:38:32
358,463,0.38,Sunny,2019-03-24 17:55:26
499,2845,0.21,Cloudy,2018-08-26 09:53:21
69,390,0.1,Cloudy,2024-11-14 08:41:52
316,389,0.32,Sunny,2021-10-28 04:06:11
461,2698,0.23,Rainy,2022-09-14 16:26:29
89,2210,0.1,Sunny,2021-11-20 20:47:50
7,2648,0.29,Rainy,2022-12-06 21:40:13
419,2518,0.26,Sunny,2024-09-18 17:24:18
103,1362,0.05,Rainy,2024-06-15 00:45:41
229,687,0.22,Sunny,2023-12-14 14:03:05
97,2205,0.37,Sunny,2019-10-10 21:13:42
167,1978,0.07,Cloudy,2021-05-06 00:10:39
145,2111,0.07,Rainy,2018-08-22 23:18:43
210,509,0.34,Cloudy,2020-02-26 08:43:17
97,2657,0.28,Cloudy,2024-05-13 00:14:36
99,180,0.16,Cloudy,2020-08-18 13:59:23
95,417,0.25,Rainy,2020-04-25 21:35:59
229,1630,0.33,Sunny,2023-01-15 09:21:52
187,2240,0.35,Cloudy,2023-05-30 01:36:13
369,75,0.36,Sunny,2024-07-06 14:13:50
371,2615,0.28,Rainy,2019-10-24 03:03:11
38,2246,0.24,Rainy,2020-02-16 01:07:05
317,1090,0.17,Cloudy,2021-08-29 17:54:40
9,874,0.16,Sunny,2019-04-24 14:34:13
185,2569,0.33,Rainy,2023-10-23 12:49:23
294,1258,0.26,Rainy,2024-11-11 01:26:09
379,466,0.24,Sunny,2023-07-18 06:12:41
221,2454,0.16,Cloudy,2022-08-01 19:36:21
140,1274,0.23,Cloudy,2022-05-25 01:14:26
59,519,0.4,Rainy,2021-12-29 02:35:13
186,82,0.14,Cloudy,2022-06-28 04:28:22
380,2442,0.29,Rainy,2019-10-11 09:30:40
458,375,0.37,Sunny,2024-03-13 14:31:54
307,1910,0.05,Cloudy,2018-06-20 16:32:18
85,714,0.36,Rainy,2022-05-02 13:10:17
346,728,0.24,Sunny,2023-10-04 19:59:04
147,1116,0.08,Sunny,2022-01-29 08:44:42
442,2358,0.28,Sunny,2020-09-15 04:58:01
139,2265,0.35,Cloudy,2021-05-29 18:09:11
123,1042,0.19,Rainy,2023-01-07 12:27:43
301,1211,0.2,Rainy,2023-01-16 16:48:36
141,1844,0.16,Rainy,2021-03-08 04:33:33
44,525,0.34,Sunny,2019-01-16 13:11:27
272,221,0.39,Cloudy,2021-09-22 22:18:40
391,2210,0.24,Cloudy,2019-02-27 06:26:49
236,85,0.34,Sunny,2020-01-24 00:03:31
82,997,0.07,Rainy,2020-04-24 06:22:31
190,1094,0.37,Rainy,2019-06-06 16:18:56
274,1401,0.17,Cloudy,2019-01-30 06:26:53
346,2564,0.07,Rainy,2024-10-21 06:24:39
228,1190,0.22,Cloudy,2020-06-02 21:18:31
470,1873,0.1,Sunny,2021-10-20 10:04:59
419,933,0.12,Sunny,2024-11-29 04:58:10
339,2017,0.26,Sunny,2021-08-11 11:25:33
328,1921,0.22,Cloudy,2023-09-05 22:11:39
194,2978,0.33,Sunny,2024-06-23 11:56:24
61,1598,0.14,Sunny,2021-07-29 11:29:24
187,1295,0.4,Cloudy,2023-11-08 06:51:56
343,1266,0.16,Cloudy,2022-08-03 03:05:03
22,981,0.29,Sunny,2023-11-19 18:31:48
176,2767,0.17,Rainy,2024-04-13 18:08:24
199,2466,0.33,Rainy,2019-06-03 18:40:58
343,1541,0.4,Rainy,2024-12-04 08:55:26
159,1214,0.31,Cloudy,2022-02-21 14:42:37
299,1868,0.07,Sunny,2018-12-20 17:13:40
493,2429,0.26,Sunny,2021-07-14 03:01:58
399,532,0.38,Rainy,2024-09-17 00:15:35
222,761,0.17,Rainy,2020-12-02 17:53:26
158,2106,0.24,Sunny,2021-12-30 14:16:11
359,2444,0.34,Sunny,2019-01-06 02:11:52
257,2495,0.06,Sunny,2023-04-06 11:09:55
19,2081,0.06,Cloudy,2022-08-13 11:55:58
402,190,0.14,Cloudy,2023-12-21 23:42:28
94,1161,0.18,Rainy,2019-10-28 12:21:54
157,2072,0.15,Sunny,2022-10-18 22:35:37
254,1048,0.39,Sunny,2023-05-06 22:52:15
353,1030,0.24,Cloudy,2019-07-12 14:40:12
181,472,0.09,Sunny,2022-05-16 20:50:54
218,2747,0.29,Cloudy,2019-11-14 20:54:43
283,84,0.05,Rainy,2022-01-22 16:44:57
64,1356,0.24,Sunny,2024-10-24 08:52:14
288,1826,0.15,Sunny,2023-09-26 08:45:14
109,968,0.12,Cloudy,2020-08-16 06:21:42
10,1548,0.13,Rainy,2021-12-03 11:03:30
60,1878,0.25,Cloudy,2019-10-23 09:31:11
405,1765,0.21,Cloudy,2020-02-12 20:23:52
227,1127,0.15,Rainy,2018-01-28 00:24:40
359,1293,0.37,Rainy,2020-12-08 13:41:04
166,2560,0.33,Cloudy,2018-06-05 06:13:53
385,1112,0.34,Rainy,2022-12-25 20:52:57
482,1287,0.05,Sunny,2022-10-29 22:19:07
28,63,0.09,Rainy,2019-08-17 17:10:12
24,706,0.25,Cloudy,2022-06-30 21:24:55
171,1587,0.33,Cloudy,2019-10-21 05:35:07
252,2079,0.38,Rainy,2022-10-30 13:18:07
416,2401,0.13,Sunny,2019-03-15 15:24:41
319,2950,0.4,Sunny,2022-01-08 07:28:24
400,1610,0.17,Sunny,2021-06-04 00:19:19
164,1022,0.24,Rainy,2022-11-11 02:58:50
193,509,0.17,Cloudy,2023-05-04 17:50:46
51,591,0.13,Sunny,2024-06-02 23:47:34
185,1328,0.11,Rainy,2021-07-24 05:14:19
286,1261,0.21,Cloudy,2022-05-20 01:09:13
466,1407,0.24,Sunny,2019-11-23 04:07:14
188,1495,0.25,Sunny,2019-12-02 02:00:10
96,1275,0.18,Sunny,2019-08-08 19:38:16
379,389,0.35,Rainy,2023-03-19 17:22:47
462,101,0.08,Cloudy,2022-10-17 17:11:20
247,994,0.08,Rainy,2023-03-02 06:14:37
13,2322,0.1,Cloudy,2023-05-30 18:36:20
182,2435,0.36,Sunny,2024-04-05 16:35:20
450,1156,0.14,Rainy,2018-12-30 00:51:21
112,1442,0.05,Sunny,2019-07-26 19:25:09
74,169,0.39,Cloudy,2021-01-27 13:20:36
202,2823,0.1,Rainy,2024-02-09 15:39:33
437,1682,0.25,Rainy,2018-03-09 22:31:23
237,2656,0.23,Sunny,2020-04-27 10:40:29
90,777,0.16,Sunny,2021-04-16 06:03:08
260,628,0.06,Sunny,2022-09-13 15:11:37
284,1804,0.34,Rainy,2021-09-27 11:39:07
58,2049,0.06,Sunny,2021-03-04 13:50:53
439,1043,0.22,Cloudy,2023-07-14 09:57:40
424,608,0.26,Sunny,2022-02-16 00:59:33
80,851,0.37,Sunny,2022-01-24 23:19:51
331,1787,0.22,Cloudy,2020-07-05 11:43:18
476,673,0.3,Cloudy,2024-01-24 00:00:31
220,2308,0.3,Rainy,2024-10-04 19:39:15
413,1164,0.12,Rainy,2023-04-13 06:05:21
180,447,0.15,Rainy,2023-04-30 03:51:15
235,1979,0.35,Sunny,2019-05-05 11:31:42
179,599,0.06,Sunny,2019-10-08 16:07:36
2,308,0.3,Cloudy,2023-11-07 02:32:21
154,154,0.35,Cloudy,2019-07-09 16:02:43
252,1252,0.39,Cloudy,2020-04-02 22:53:48
305,1444,0.15,Sunny,2021-07-09 18:12:04
118,2447,0.09,Cloudy,2023-08-20 23:05:25
442,1919,0.09,Cloudy,2022-10-01 13:25:07
363,610,0.11,Cloudy,2023-05-02 03:48:51
342,1246,0.33,Cloudy,2020-05-25 17:08:55
131,664,0.22,Sunny,2022-11-25 21:43:55
4,2009,0.21,Rainy,2023-07-29 02:24:19
266,1508,0.14,Cloudy,2024-01-26 15:18:09
111,281,0.08,Rainy,2022-11-19 18:04:30
145,332,0.34,Cloudy,2023-02-19 09:02:50
3,677,0.06,Cloudy,2024-07-25 11:31:56
278,2081,0.2,Rainy,2018-06-12 19:01:54
402,2604,0.1,Sunny,2019-05-05 07:01:03
284,2482,0.34,Sunny,2021-03-31 06:42:39
392,1451,0.31,Rainy,2023-06-06 01:35:38
116,392,0.28,Cloudy,2022-03-23 01:14:57
303,777,0.31,Sunny,2018-09-29 05:40:21
250,1407,0.14,Sunny,2020-10-24 17:04:00
24,1759,0.36,Cloudy,2018-11-12 03:04:39
221,1132,0.07,Sunny,2021-06-18 06:05:34
43,653,0.17,Rainy,2024-01-11 20:24:59
170,1789,0.24,Rainy,2018-10-21 05:14:31
61,1488,0.26,Sunny,2024-07-26 17:30:26
15,265,0.08,Cloudy,2019-05-31 02:38:58
63,2103,0.3,Cloudy,2019-10-31 19:04:30
332,524,0.24,Cloudy,2024-06-30 20:17:36
209,1902,0.22,Cloudy,2018-06-11 12:18:16
27,1809,0.06,Rainy,2018-09-03 15:37:40
100,1143,0.16,Cloudy,2024-02-15 16:18:53
104,1333,0.15,Rainy,2020-03-30 20:00:55
73,2371,0.11,Cloudy,2023-03-15 17:21:10
362,1428,0.33,Rainy,2019-09-15 08:03:24
73,2637,0.11,Cloudy,2019-01-28 11:42:25
494,1787,0.21,Sunny,2021-07-11 20:51:52
291,1540,0.26,Cloudy,2021-06-24 08:01:47
75,229,0.13,Sunny,2024-03-18 14:50:42
83,2944,0.3,Sunny,2021-06-29 21:03:22
130,404,0.35,Rainy,2020-02-27 08:09:20
15,2880,0.29,Sunny,2021-05-25 21:40:49
454,331,0.2,Rainy,2021-08-30 01:24:21
123,589,0.19,Rainy,2021-03-07 07:18:32
240,1606,0.32,Sunny,2019-10-08 14:39:00
330,507,0.17,Rainy,2020-05-20 12:04:51
151,1045,0.26,Rainy,2022-08-07 22:59:22
439,2336,0.32,Sunny,2023-01-23 12:53:45
293,1049,0.21,Cloudy,2019-10-26 12:00:41
156,1463,0.09,Sunny,2022-11-11 01:01:58
30,59,0.34,Sunny,2022-03-31 19:41:24
66,1274,0.15,Rainy,2021-01-19 07:26:03
90,2951,0.33,Cloudy,2019-08-27 03:27:26
162,185,0.3,Sunny,2020-12-14 08:50:00
263,2171,0.22,Rainy,2019-04-26 02:27:29
265,1422,0.4,Sunny,2024-03-24 06:55:12
267,2819,0.05,Rainy,2023-04-16 10:19:28
242,2160,0.23,Cloudy,2021-08-14 02:56:48
285,2504,0.12,Cloudy,2022-05-22 12:56:48
34,1869,0.4,Cloudy,2018-10-11 16:45:42
494,1488,0.25,Rainy,2019-09-06 01:57:24
305,817,0.22,Sunny,2022-04-15 12:45:03
400,2008,0.36,Rainy,2024-06-18 14:49:18
266,2818,0.23,Sunny,2022-03-09 01:31:19
414,490,0.33,Rainy,2023-08-18 14:36:19
381,666,0.34,Sunny,2019-09-09 19:50:49
372,2677,0.25,Cloudy,2018-08-24 04:04:13
414,564,0.23,Cloudy,2021-02-10 22:12:15
236,2990,0.31,Rainy,2022-07-27 07:55:08
182,2978,0.13,Rainy,2019-11-01 22:26:35
266,1851,0.05,Cloudy,2020-04-09 22:02:25
6,918,0.21,Rainy,2024-06-15 02:38:57
113,1870,0.38,Cloudy,2022-12-22 08:10:33
496,389,0.32,Sunny,2020-10-04 16:59:27
