product_id,base_price,discount_percent,final_price,units_sold,promotion_flag
16952,6185,53,2907.0,3,Yes
10590,647,16,543.0,9,No
25334,3009,0,3009.0,25,No
26785,5255,33,3521.0,18,Yes
27948,3629,8,3339.0,27,No
16747,3451,15,2933.0,9,No
17607,306,15,260.0,22,No
26090,4941,20,3953.0,38,No
29,2490,44,1394.0,34,Yes
6073,3544,54,1630.0,20,Yes
10069,2523,14,2170.0,38,No
19606,2090,48,1087.0,27,Yes
14916,1894,23,1458.0,31,Yes
10647,1345,52,646.0,11,Yes
433,1566,25,1174.0,27,Yes
14831,5549,23,4273.0,8,Yes
22721,7620,32,5182.0,14,Yes
29429,4841,45,2663.0,37,Yes
4682,1185,19,960.0,19,No
6258,4984,26,3688.0,20,Yes
3545,4592,45,2526.0,24,Yes
16325,6786,16,5700.0,22,No
1851,837,51,410.0,17,Yes
29354,4983,51,2442.0,15,Yes
22085,4823,53,2267.0,24,Yes
8038,3795,1,3757.0,1,No
283,7796,56,3430.0,16,Yes
16593,4352,45,2394.0,36,Yes
29246,6402,5,6082.0,21,No
6003,7821,2,7665.0,2,No
12296,6458,54,2971.0,30,Yes
15224,2162,28,1557.0,11,Yes
28255,2719,26,2012.0,38,Yes
5595,289,14,249.0,6,No
1550,5686,6,5345.0,23,No
3379,4095,53,1925.0,22,Yes
14565,5751,11,5118.0,15,No
16289,6406,54,2947.0,38,Yes
22645,490,35,318.0,21,Yes
16170,6043,54,2780.0,24,Yes
1190,5712,10,5141.0,31,No
23817,227,49,116.0,8,Yes
20920,6260,46,3380.0,10,Yes
24907,5361,15,4557.0,39,No
21060,7818,41,4613.0,35,Yes
9474,807,37,508.0,1,Yes
6846,4304,25,3228.0,16,Yes
22543,5499,16,4619.0,15,No
19882,1447,16,1215.0,38,No
14130,4852,32,3299.0,8,Yes
4911,4417,40,2650.0,38,Yes
5031,1970,57,847.0,35,Yes
23350,4483,59,1838.0,33,Yes
12357,4238,31,2924.0,8,Yes
27516,5862,35,3810.0,13,Yes
26726,3171,29,2251.0,37,Yes
7198,6147,32,4180.0,25,Yes
14179,481,36,308.0,26,Yes
22123,7161,24,5442.0,15,Yes
20478,5291,29,3757.0,6,Yes
25616,6521,37,4108.0,24,Yes
14705,7916,48,4116.0,37,Yes
20362,7084,16,5951.0,12,No
26459,922,14,793.0,3,No
26619,2014,10,1813.0,38,No
28042,7543,28,5431.0,35,Yes
14741,3111,56,1369.0,16,Yes
5248,7995,21,6316.0,19,Yes
22515,7933,4,7616.0,26,No
3541,2545,21,2011.0,33,Yes
28953,6019,23,4635.0,23,Yes
23834,2801,16,2353.0,22,No
22756,4239,31,2925.0,16,Yes
27948,5717,27,4173.0,7,Yes
16398,7614,32,5178.0,39,Yes
28516,2625,0,2625.0,23,No
14815,486,9,442.0,35,No
11646,7476,9,6803.0,16,No
24482,2703,21,2135.0,32,Yes
21629,5537,35,3599.0,18,Yes
27611,7628,5,7247.0,20,No
24224,933,36,597.0,33,Yes
4987,6950,51,3406.0,27,Yes
19271,5420,15,4607.0,26,No
24397,3878,46,2094.0,34,Yes
10747,4809,37,3030.0,18,Yes
10519,1273,26,942.0,36,Yes
17071,6559,24,4985.0,39,Yes
15067,1797,35,1168.0,32,Yes
8996,5984,0,5984.0,11,No
5750,6013,50,3006.0,28,Yes
2271,3008,4,2888.0,26,No
23005,1141,16,958.0,4,No
13196,5561,40,3337.0,21,Yes
12708,6100,36,3904.0,12,Yes
20849,1802,38,1117.0,30,Yes
12828,3609,16,3032.0,31,No
21361,4748,31,3276.0,14,Yes
20985,5725,27,4179.0,3,Yes
19767,568,50,284.0,17,Yes
18116,2369,57,1019.0,28,Yes
6849,2219,19,1797.0,18,No
7878,5192,12,4569.0,16,No
22503,2924,1,2895.0,34,No
19154,6519,58,2738.0,26,Yes
4757,6855,24,5210.0,36,Yes
23723,7174,0,7174.0,10,No
3087,2156,19,1746.0,28,No
23571,6409,17,5319.0,35,No
6402,6270,45,3449.0,13,Yes
2644,568,47,301.0,22,Yes
29483,2106,10,1895.0,11,No
17736,6608,38,4097.0,32,Yes
621,930,1,921.0,16,No
22884,2044,27,1492.0,12,Yes
9840,4545,44,2545.0,15,Yes
17531,1343,58,564.0,21,Yes
18738,3988,16,3350.0,30,No
1715,4189,29,2974.0,1,Yes
9094,3931,47,2083.0,20,Yes
13644,1359,10,1223.0,21,No
9356,4441,24,3375.0,22,Yes
10929,3652,17,3031.0,22,No
19641,5218,37,3287.0,28,Yes
20935,5709,14,4910.0,19,No
18216,3402,47,1803.0,22,Yes
11529,1826,52,876.0,6,Yes
20092,964,44,540.0,24,Yes
4229,330,45,182.0,36,Yes
1463,7284,48,3788.0,33,Yes
21389,4187,1,4145.0,19,No
9707,4192,47,2222.0,33,Yes
14392,3907,24,2969.0,10,Yes
25327,2676,22,2087.0,16,Yes
3377,5525,23,4254.0,37,Yes
11078,7052,11,6276.0,24,No
7619,4055,19,3285.0,17,No
7826,4327,25,3245.0,33,Yes
16205,3827,33,2564.0,24,Yes
20954,5335,40,3201.0,3,Yes
7630,1894,59,777.0,37,Yes
15798,5695,1,5638.0,21,No
26152,6475,30,4532.0,4,Yes
12799,7458,43,4251.0,9,Yes
6834,362,44,203.0,32,Yes
15412,2658,47,1409.0,23,Yes
29499,6025,0,6025.0,29,No
22844,1764,3,1711.0,35,No
4073,7813,48,4063.0,8,Yes
8103,3108,41,1834.0,13,Yes
23937,6494,52,3117.0,13,Yes
23178,2671,21,2110.0,12,Yes
10144,3094,9,2816.0,10,No
5638,6915,27,5048.0,4,Yes
19521,2301,31,1588.0,8,Yes
6429,4191,9,3814.0,8,No
26396,4794,52,2301.0,29,Yes
12711,5675,48,2951.0,39,Yes
10076,2739,3,2657.0,24,No
9887,5339,52,2563.0,33,Yes
17791,2940,1,2911.0,26,No
26983,678,40,407.0,29,Yes
15469,3314,55,1491.0,26,Yes
11492,1739,39,1061.0,37,Yes
17919,7635,45,4199.0,34,Yes
4697,2981,13,2593.0,31,No
4042,7911,45,4351.0,11,Yes
4524,4852,53,2280.0,24,Yes
18145,7323,1,7250.0,14,No
19838,885,47,469.0,15,Yes
15277,5451,2,5342.0,28,No
17765,2737,40,1642.0,29,Yes
28461,7619,58,3200.0,38,Yes
16681,4106,52,1971.0,1,Yes
24829,4679,54,2152.0,16,Yes
1046,1263,2,1238.0,1,No
14122,6539,46,3531.0,9,Yes
15907,227,31,157.0,39,Yes
7727,7921,10,7129.0,23,No
15974,4290,43,2445.0,5,Yes
27640,3817,47,2023.0,1,Yes
3675,4769,4,4578.0,22,No
13657,6065,25,4549.0,21,Yes
16736,4355,8,4007.0,14,No
14562,405,3,393.0,19,No
8775,3875,27,2829.0,31,Yes
29204,7150,34,4719.0,7,Yes
11617,873,32,594.0,5,Yes
18123,4789,55,2155.0,39,Yes
2096,5013,3,4863.0,1,No
4966,1607,15,1366.0,36,No
9695,4632,54,2131.0,2,Yes
1036,2680,52,1286.0,21,Yes
18420,4627,6,4349.0,31,No
13185,634,31,437.0,36,Yes
4322,6514,0,6514.0,13,No
10716,2400,48,1248.0,33,Yes
21795,4809,19,3895.0,24,No
27674,7246,13,6304.0,33,No
17506,451,55,203.0,29,Yes
12219,5999,16,5039.0,19,No
5938,4725,13,4111.0,29,No
16333,7571,37,4770.0,38,Yes
11545,7201,6,6769.0,35,No
3376,2984,33,1999.0,25,Yes
27010,7317,41,4317.0,6,Yes
13562,3948,5,3751.0,37,No
4482,1407,4,1351.0,36,No
4275,7170,24,5449.0,9,Yes
26604,6699,56,2948.0,33,Yes
12583,2102,53,988.0,1,Yes
20800,4652,8,4280.0,4,No
1373,5909,51,2895.0,19,Yes
20325,7892,22,6156.0,12,Yes
17481,6491,37,4089.0,7,Yes
12671,5195,20,4156.0,25,No
5970,4593,26,3399.0,24,Yes
17015,3614,35,2349.0,37,Yes
25108,4029,17,3344.0,1,No
11630,2212,56,973.0,10,Yes
29742,6935,58,2913.0,12,Yes
29658,7183,52,3448.0,12,Yes
4403,5577,53,2621.0,39,Yes
27277,5386,16,4524.0,2,No
9433,1227,57,528.0,25,Yes
23400,2165,56,953.0,9,Yes
15330,7071,50,3536.0,26,Yes
29832,2742,11,2440.0,29,No
20219,1406,58,591.0,38,Yes
17072,7039,25,5279.0,16,Yes
19599,5646,56,2484.0,34,Yes
27799,2135,25,1601.0,29,Yes
23818,3613,5,3432.0,26,No
19464,1812,22,1413.0,26,Yes
7514,7043,32,4789.0,24,Yes
5289,7225,36,4624.0,24,Yes
16600,4189,24,3184.0,39,Yes
29004,3196,56,1406.0,38,Yes
25425,4031,0,4031.0,15,No
406,4485,15,3812.0,15,No
8572,6638,16,5576.0,25,No
3468,7262,50,3631.0,29,Yes
25627,7016,41,4139.0,34,Yes
21518,2463,0,2463.0,38,No
713,3506,2,3436.0,39,No
14710,4758,18,3902.0,25,No
25151,852,7,792.0,21,No
26176,3538,56,1557.0,38,Yes
477,6613,5,6282.0,33,No
11078,5498,37,3464.0,32,Yes
28465,277,29,197.0,33,Yes
28806,7231,48,3760.0,10,Yes
24451,7982,37,5029.0,9,Yes
16728,5926,12,5215.0,20,No
12489,6300,15,5355.0,28,No
11926,4940,3,4792.0,20,No
10941,2458,29,1745.0,8,Yes
23210,5861,31,4044.0,16,Yes
11659,7079,12,6230.0,9,No
28747,1107,1,1096.0,5,No
11256,1177,21,930.0,15,Yes
657,6892,40,4135.0,9,Yes
29714,796,45,438.0,15,Yes
3427,5342,18,4380.0,30,No
14288,1402,22,1094.0,34,Yes
23398,6205,8,5709.0,16,No
7547,1686,35,1096.0,1,Yes
15151,324,23,249.0,3,Yes
9264,4161,8,3828.0,37,No
24774,4888,12,4301.0,18,No
4713,7631,34,5036.0,15,Yes
4679,4006,31,2764.0,16,Yes
17921,4941,58,2075.0,37,Yes
28818,3485,52,1673.0,17,Yes
5597,6738,9,6132.0,12,No
3634,4363,57,1876.0,16,Yes
16456,6356,40,3814.0,28,Yes
3068,4937,7,4591.0,18,No
25256,1166,13,1014.0,26,No
14725,6762,45,3719.0,24,Yes
15852,4972,54,2287.0,33,Yes
20890,6685,32,4546.0,9,Yes
9457,5277,54,2427.0,2,Yes
8675,4390,13,3819.0,1,No
1560,6184,53,2906.0,21,Yes
25884,7774,19,6297.0,36,No
24752,7384,0,7384.0,7,No
17503,1183,42,686.0,26,Yes
24092,6081,34,4013.0,11,Yes
1221,1472,9,1340.0,17,No
3869,292,44,164.0,5,Yes
9912,3990,56,1756.0,11,Yes
26631,2985,11,2657.0,33,No
22077,2300,48,1196.0,26,Yes
27092,4731,43,2697.0,35,Yes
9724,7258,23,5589.0,21,Yes
21517,2511,56,1105.0,6,Yes
13878,6001,10,5401.0,5,No
25877,7074,3,6862.0,37,No
13558,4723,24,3589.0,31,Yes
15066,7748,2,7593.0,5,No
1515,2343,18,1921.0,28,No
7723,6891,26,5099.0,19,Yes
1986,5570,9,5069.0,22,No
19737,6815,59,2794.0,1,Yes
15899,3767,22,2938.0,6,Yes
21417,2489,17,2066.0,31,No
14526,7286,40,4372.0,5,Yes
22026,6873,59,2818.0,34,Yes
27676,2614,41,1542.0,1,Yes
3856,7684,0,7684.0,34,No
28439,1348,49,687.0,6,Yes
27593,4667,27,3407.0,26,Yes
1650,5950,51,2916.0,22,Yes
15692,2208,24,1678.0,20,Yes
14430,2647,27,1932.0,37,Yes
21027,5703,55,2566.0,7,Yes
18402,7184,4,6897.0,35,No
19342,7707,47,4085.0,19,Yes
17178,304,19,246.0,2,No
5509,4619,54,2125.0,31,Yes
13061,7981,54,3671.0,9,Yes
770,2710,25,2032.0,5,Yes
17381,3746,44,2098.0,22,Yes
3102,1477,43,842.0,30,Yes
27463,2905,35,1888.0,35,Yes
8222,5237,12,4609.0,15,No
5100,7091,12,6240.0,28,No
7562,6918,40,4151.0,14,Yes
8091,481,37,303.0,39,Yes
16024,935,7,870.0,31,No
8718,2848,5,2706.0,10,No
29938,5893,23,4538.0,27,Yes
1526,624,14,537.0,21,No
22736,6872,32,4673.0,35,Yes
4906,1582,13,1376.0,9,No
25397,536,59,220.0,35,Yes
11037,6793,1,6725.0,2,No
9096,3486,20,2789.0,30,No
20741,1388,35,902.0,9,Yes
26355,4157,45,2286.0,21,Yes
27145,5941,28,4278.0,36,Yes
29130,5301,54,2438.0,4,Yes
19132,1363,43,777.0,24,Yes
20343,360,12,317.0,30,No
1386,7781,46,4202.0,37,Yes
14595,7373,17,6120.0,11,No
25556,5654,53,2657.0,9,Yes
6508,2890,0,2890.0,16,No
29174,3673,32,2498.0,10,Yes
23960,2767,19,2241.0,8,No
13181,1580,19,1280.0,34,No
13599,796,26,589.0,33,Yes
1257,3027,15,2573.0,1,No
6931,6551,16,5503.0,39,No
1648,657,41,388.0,30,Yes
17228,7135,12,6279.0,29,No
7193,6232,3,6045.0,30,No
14992,6412,14,5514.0,17,No
18796,698,38,433.0,15,Yes
27267,1645,48,855.0,21,Yes
28739,1799,30,1259.0,15,Yes
16007,734,21,580.0,11,Yes
10567,3780,20,3024.0,33,No
13721,1278,27,933.0,7,Yes
7715,7001,54,3220.0,2,Yes
20712,1734,0,1734.0,2,No
21426,3886,28,2798.0,39,Yes
19541,1541,47,817.0,30,Yes
21543,2453,19,1987.0,27,No
6163,6827,24,5189.0,12,Yes
1548,2071,0,2071.0,18,No
8216,7339,11,6532.0,11,No
29185,7275,53,3419.0,33,Yes
5172,1908,2,1870.0,26,No
27304,7929,55,3568.0,25,Yes
21974,3251,22,2536.0,39,Yes
13592,3543,59,1453.0,22,Yes
9385,800,8,736.0,21,No
928,3561,6,3347.0,30,No
29038,5294,44,2965.0,5,Yes
9044,1630,12,1434.0,37,No
27208,7755,34,5118.0,14,Yes
17497,4386,59,1798.0,24,Yes
13919,3201,29,2273.0,27,Yes
4617,4276,46,2309.0,38,Yes
17251,6796,18,5573.0,26,No
2222,473,21,374.0,30,Yes
17830,5534,41,3265.0,18,Yes
12241,1990,16,1672.0,3,No
3768,6759,28,4866.0,19,Yes
735,470,43,268.0,10,Yes
22059,4299,49,2192.0,35,Yes
27882,1474,3,1430.0,20,No
6778,6278,1,6215.0,30,No
3129,7586,31,5234.0,16,Yes
20302,5214,31,3598.0,3,Yes
12680,2043,57,878.0,11,Yes
7045,792,17,657.0,24,No
10115,7182,2,7038.0,22,No
11193,7271,25,5453.0,6,Yes
27863,1860,13,1618.0,9,No
9248,1812,28,1305.0,20,Yes
12542,7869,17,6531.0,39,No
24692,3445,43,1964.0,38,Yes
1427,6858,18,5624.0,16,No
6413,5762,3,5589.0,9,No
6285,1391,22,1085.0,15,Yes
27861,4141,7,3851.0,16,No
3859,5956,51,2918.0,2,Yes
9965,2502,57,1076.0,35,Yes
26559,3244,12,2855.0,32,No
6007,3231,49,1648.0,27,Yes
5209,5436,13,4729.0,14,No
14027,2580,47,1367.0,19,Yes
5646,5127,6,4819.0,21,No
7944,4096,13,3564.0,5,No
17808,564,47,299.0,5,Yes
16640,341,4,327.0,5,No
11917,5187,3,5031.0,29,No
17226,7400,11,6586.0,31,No
10294,7888,23,6074.0,21,Yes
24496,5077,35,3300.0,7,Yes
22581,1869,26,1383.0,15,Yes
11455,7979,6,7500.0,28,No
23141,4972,54,2287.0,32,Yes
18707,950,0,950.0,5,No
17877,1241,1,1229.0,17,No
14164,234,45,129.0,32,Yes
26355,2414,3,2342.0,5,No
5988,1277,28,919.0,31,Yes
13880,4986,47,2643.0,3,Yes
20094,3833,25,2875.0,21,Yes
23292,4174,57,1795.0,10,Yes
2555,3783,45,2081.0,27,Yes
18166,7019,48,3650.0,37,Yes
26560,5898,38,3657.0,19,Yes
1718,6906,33,4627.0,2,Yes
13515,7167,49,3655.0,6,Yes
16666,3818,56,1680.0,24,Yes
7127,681,0,681.0,29,No
18331,2196,5,2086.0,14,No
1699,6581,6,6186.0,34,No
6667,637,13,554.0,26,No
19926,1641,48,853.0,5,Yes
3208,3781,53,1777.0,3,Yes
3623,5245,22,4091.0,8,Yes
11281,1123,26,831.0,15,Yes
18102,5863,48,3049.0,9,Yes
17550,2280,44,1277.0,2,Yes
8928,7902,43,4504.0,19,Yes
7903,5709,29,4053.0,8,Yes
10053,227,8,209.0,23,No
3443,432,57,186.0,20,Yes
8471,1737,22,1355.0,31,Yes
21556,3124,35,2031.0,27,Yes
17842,4647,16,3903.0,16,No
22806,7017,3,6806.0,38,No
13862,1578,47,836.0,20,Yes
11646,3625,18,2972.0,36,No
7627,4142,49,2112.0,19,Yes
11280,2779,56,1223.0,4,Yes
19191,3836,20,3069.0,5,No
17254,6272,47,3324.0,29,Yes
24671,6819,24,5182.0,1,Yes
27952,7501,57,3225.0,5,Yes
25917,5721,23,4405.0,26,Yes
21899,3619,48,1882.0,20,Yes
24774,7455,8,6859.0,8,No
25258,6607,23,5087.0,20,Yes
15148,5724,55,2576.0,35,Yes
5076,5597,20,4478.0,6,No
11573,5452,47,2890.0,1,Yes
19391,6612,13,5752.0,3,No
20284,3662,23,2820.0,9,Yes
3158,2379,45,1308.0,17,Yes
21347,4819,26,3566.0,10,Yes
2859,6387,57,2746.0,8,Yes
7011,3318,1,3285.0,28,No
10195,1225,37,772.0,23,Yes
9513,2388,9,2173.0,25,No
21621,632,38,392.0,9,Yes
12249,2712,50,1356.0,13,Yes
19552,1504,23,1158.0,29,Yes
4519,2096,50,1048.0,32,Yes
6064,3638,2,3565.0,2,No
4284,1804,26,1335.0,39,Yes
22229,3071,43,1750.0,12,Yes
4881,3694,53,1736.0,27,Yes
3109,3427,5,3256.0,8,No
486,825,30,578.0,27,Yes
22059,1847,19,1496.0,36,No
14855,1882,19,1524.0,33,No
2149,5063,58,2126.0,37,Yes
11639,5357,6,5036.0,28,No
19697,7302,5,6937.0,23,No
10343,692,17,574.0,22,No
17498,3846,23,2961.0,34,Yes
23726,2249,23,1732.0,3,Yes
17809,2454,11,2184.0,1,No
28811,2689,47,1425.0,27,Yes
12425,3207,41,1892.0,33,Yes
14929,3831,54,1762.0,5,Yes
16695,7284,10,6556.0,11,No
17424,1909,1,1890.0,10,No
14169,3375,28,2430.0,1,Yes
13468,2681,27,1957.0,37,Yes
26413,2525,0,2525.0,3,No
29623,4608,5,4378.0,7,No
4035,3126,34,2063.0,13,Yes
5352,5899,37,3716.0,27,Yes
15463,7335,49,3741.0,33,Yes
9330,1147,40,688.0,38,Yes
22970,4946,6,4649.0,15,No
704,1724,6,1621.0,1,No
1211,2068,25,1551.0,2,Yes
126,1566,32,1065.0,17,Yes
18972,4888,44,2737.0,26,Yes
16102,580,43,331.0,9,Yes
10545,524,4,503.0,7,No
8832,5412,42,3139.0,2,Yes
21723,1438,39,877.0,27,Yes
6932,1518,39,926.0,7,Yes
24806,7126,55,3207.0,16,Yes
3102,326,55,147.0,29,Yes
8758,5355,46,2892.0,24,Yes
13197,7384,30,5169.0,9,Yes
12844,3963,44,2219.0,2,Yes
3558,6856,30,4799.0,3,Yes
29420,877,59,360.0,39,Yes
15984,4121,28,2967.0,5,Yes
9852,7913,38,4906.0,10,Yes
9022,1590,55,715.0,5,Yes
9274,7557,11,6726.0,36,No
25983,497,15,422.0,28,No
10424,4533,3,4397.0,30,No
28437,6930,27,5059.0,3,Yes
3078,1753,24,1332.0,6,Yes
25839,7507,49,3829.0,32,Yes
7387,2264,39,1381.0,12,Yes
2002,2664,31,1838.0,24,Yes
16560,5993,58,2517.0,14,Yes
25600,2327,28,1675.0,39,Yes
1157,5952,30,4166.0,38,Yes
17641,7506,59,3077.0,5,Yes
15659,5074,17,4211.0,12,No
5236,6599,36,4223.0,4,Yes
3289,2528,41,1492.0,19,Yes
24162,4266,26,3157.0,24,Yes
8550,7955,23,6125.0,34,Yes
350,3981,47,2110.0,12,Yes
28975,7162,5,6804.0,38,No
29701,6522,33,4370.0,10,Yes
2953,6374,29,4526.0,11,Yes
6563,4368,42,2533.0,16,Yes
5470,5829,22,4547.0,20,Yes
27236,5749,10,5174.0,26,No
28861,4873,20,3898.0,30,No
6107,2568,16,2157.0,14,No
14554,2006,57,863.0,36,Yes
11524,4558,49,2325.0,13,Yes
9199,7674,59,3146.0,9,Yes
26227,6857,42,3977.0,7,Yes
18459,5978,53,2810.0,26,Yes
7808,2610,20,2088.0,13,No
8233,3948,17,3277.0,11,No
28087,6911,39,4216.0,23,Yes
23593,2115,16,1777.0,27,No
25749,5347,17,4438.0,22,No
1135,6668,19,5401.0,19,No
22177,4727,58,1985.0,23,Yes
8486,533,54,245.0,38,Yes
14252,2574,25,1930.0,30,Yes
19473,5714,30,4000.0,25,Yes
20680,6491,54,2986.0,21,Yes
4272,4682,29,3324.0,30,Yes
10797,6309,25,4732.0,11,Yes
28785,776,55,349.0,29,Yes
17863,7859,22,6130.0,34,Yes
11895,5999,40,3599.0,12,Yes
10773,1832,53,861.0,11,Yes
26765,5656,14,4864.0,34,No
11167,3919,38,2430.0,34,Yes
7773,760,59,312.0,14,Yes
8157,4624,7,4300.0,7,No
18731,3889,35,2528.0,16,Yes
25326,3003,35,1952.0,16,Yes
11310,749,45,412.0,4,Yes
6106,6281,43,3580.0,29,Yes
18605,2041,51,1000.0,18,Yes
21647,852,47,452.0,11,Yes
1448,3399,36,2175.0,25,Yes
29813,1688,5,1604.0,24,No
6959,6258,5,5945.0,32,No
2824,5463,41,3223.0,38,Yes
11368,2066,26,1529.0,3,Yes
7843,4468,49,2279.0,39,Yes
15464,3815,0,3815.0,20,No
854,6068,35,3944.0,27,Yes
19843,6983,12,6145.0,33,No
6186,6820,47,3615.0,9,Yes
16184,2993,30,2095.0,31,Yes
15358,3711,24,2820.0,28,Yes
21915,3052,18,2503.0,37,No
14540,2940,52,1411.0,24,Yes
12326,5764,11,5130.0,39,No
9498,6733,3,6531.0,19,No
8058,3111,58,1307.0,24,Yes
18929,3253,52,1561.0,20,Yes
18333,4729,26,3499.0,21,Yes
16001,7896,38,4896.0,19,Yes
20851,4729,36,3027.0,20,Yes
14918,7264,1,7191.0,26,No
10665,4372,44,2448.0,17,Yes
14593,6699,41,3952.0,15,Yes
6863,7407,50,3704.0,20,Yes
9885,2252,17,1869.0,10,No
2491,3871,20,3097.0,36,No
26139,6102,5,5797.0,21,No
24818,6326,4,6073.0,22,No
21033,2162,52,1038.0,25,Yes
14382,1677,40,1006.0,20,Yes
2691,6384,22,4980.0,28,Yes
22584,4321,11,3846.0,32,No
20366,2134,37,1344.0,7,Yes
10788,7271,47,3854.0,16,Yes
17656,1977,15,1680.0,36,No
5505,826,2,809.0,35,No
981,1273,50,636.0,31,Yes
26461,7513,17,6236.0,38,No
4228,6076,53,2856.0,38,Yes
29052,4900,5,4655.0,24,No
24143,3891,39,2374.0,26,Yes
2100,3685,16,3095.0,16,No
21928,5671,52,2722.0,23,Yes
14903,6560,0,6560.0,24,No
25490,5369,42,3114.0,9,Yes
14404,3396,53,1596.0,14,Yes
15420,7131,50,3566.0,34,Yes
27751,278,27,203.0,25,Yes
14062,5073,0,5073.0,26,No
29048,6251,18,5126.0,27,No
2857,6484,45,3566.0,19,Yes
21368,2066,59,847.0,34,Yes
1903,7546,24,5735.0,20,Yes
2321,3621,4,3476.0,7,No
13736,3439,1,3405.0,4,No
25504,937,29,665.0,36,Yes
20691,1113,28,801.0,23,Yes
15995,1843,54,848.0,8,Yes
10640,859,52,412.0,14,Yes
14984,7855,49,4006.0,7,Yes
16845,6984,37,4400.0,3,Yes
22744,7053,25,5290.0,16,Yes
11148,891,23,686.0,15,Yes
9163,7168,9,6523.0,27,No
1028,6547,4,6285.0,1,No
19618,5476,35,3559.0,5,Yes
13804,828,54,381.0,34,Yes
15265,5890,11,5242.0,37,No
4935,3952,16,3320.0,6,No
5099,7742,37,4877.0,37,Yes
29026,5597,21,4422.0,30,Yes
14896,2973,16,2497.0,29,No
2401,7428,21,5868.0,11,Yes
27244,4729,11,4209.0,34,No
11923,2472,48,1285.0,3,Yes
24364,4706,55,2118.0,15,Yes
4202,7642,36,4891.0,25,Yes
17878,2229,36,1427.0,20,Yes
7264,4640,14,3990.0,33,No
22983,6645,10,5980.0,7,No
15716,6671,59,2735.0,34,Yes
10299,1280,7,1190.0,28,No
10776,5725,55,2576.0,29,Yes
16635,2008,16,1687.0,5,No
24386,1337,30,936.0,11,Yes
11774,7303,52,3505.0,36,Yes
4315,7951,36,5089.0,24,Yes
8676,5457,45,3001.0,24,Yes
28312,4516,0,4516.0,3,No
18027,7229,25,5422.0,17,Yes
4773,2954,47,1566.0,37,Yes
19468,265,54,122.0,30,Yes
15442,5366,41,3166.0,30,Yes
22194,336,50,168.0,1,Yes
5730,5320,48,2766.0,29,Yes
26113,1456,2,1427.0,27,No
13378,3704,38,2296.0,24,Yes
14531,4773,18,3914.0,29,No
12901,3103,41,1831.0,6,Yes
25679,6415,30,4490.0,15,Yes
15738,729,59,299.0,4,Yes
21012,1544,52,741.0,36,Yes
9966,4019,24,3054.0,30,Yes
27314,5286,28,3806.0,11,Yes
26006,6949,59,2849.0,21,Yes
20826,6515,36,4170.0,11,Yes
1746,5851,21,4622.0,39,Yes
8229,2335,26,1728.0,14,Yes
22293,3040,43,1733.0,14,Yes
7832,6629,6,6231.0,24,No
1626,3307,56,1455.0,29,Yes
24525,2445,36,1565.0,16,Yes
18883,3308,0,3308.0,33,No
16734,5677,53,2668.0,37,Yes
5931,5177,33,3469.0,32,Yes
29939,648,13,564.0,14,No
19489,4418,1,4374.0,2,No
1278,2957,14,2543.0,26,No
22606,2011,13,1750.0,35,No
23267,4259,22,3322.0,17,Yes
19491,1991,29,1414.0,7,Yes
2627,6088,12,5357.0,25,No
28588,7078,31,4884.0,38,Yes
9384,6837,47,3624.0,25,Yes
20258,3927,51,1924.0,2,Yes
9882,4121,7,3833.0,22,No
5927,1070,16,899.0,28,No
28887,1871,22,1459.0,12,Yes
26484,7641,10,6877.0,13,No
16865,3384,31,2335.0,33,Yes
24964,625,46,338.0,24,Yes
19202,5599,48,2911.0,31,Yes
12307,7813,12,6875.0,31,No
21643,7323,33,4906.0,34,Yes
26310,6648,28,4787.0,5,Yes
7229,6909,1,6840.0,3,No
21169,6042,19,4894.0,13,No
25774,5933,55,2670.0,14,Yes
29369,4478,36,2866.0,10,Yes
14742,7670,31,5292.0,39,Yes
21988,6631,8,6101.0,15,No
16146,2811,47,1490.0,36,Yes
4778,6808,47,3608.0,32,Yes
25304,3303,15,2808.0,26,No
11921,7242,16,6083.0,36,No
21155,2159,49,1101.0,2,Yes
16891,3561,28,2564.0,16,Yes
19659,5931,54,2728.0,27,Yes
26795,3825,22,2984.0,12,Yes
1485,3040,10,2736.0,24,No
20320,5776,43,3292.0,6,Yes
18411,2112,51,1035.0,1,Yes
29887,5699,0,5699.0,20,No
12537,2143,25,1607.0,4,Yes
8735,434,6,408.0,37,No
19317,1977,26,1463.0,32,Yes
28440,5235,1,5183.0,33,No
5560,2257,14,1941.0,20,No
23264,4368,46,2359.0,20,Yes
15135,1699,14,1461.0,21,No
28149,7437,25,5578.0,4,Yes
10421,987,30,691.0,38,Yes
18755,5609,47,2973.0,31,Yes
27754,544,46,294.0,5,Yes
13596,6606,30,4624.0,39,Yes
6038,7109,57,3057.0,10,Yes
10322,1300,2,1274.0,33,No
17137,3383,10,3045.0,37,No
12012,4168,34,2751.0,7,Yes
23728,1781,50,890.0,29,Yes
12180,5417,22,4225.0,29,Yes
23479,2256,2,2211.0,32,No
20131,3321,57,1428.0,11,Yes
28845,7924,48,4120.0,24,Yes
26621,4498,45,2474.0,7,Yes
10750,1759,43,1003.0,8,Yes
3735,5314,37,3348.0,19,Yes
20608,1580,39,964.0,28,Yes
7715,7379,40,4427.0,37,Yes
24745,5606,43,3195.0,31,Yes
22082,6258,35,4068.0,13,Yes
25428,7788,34,5140.0,35,Yes
26236,762,8,701.0,22,No
