product_id,warehouse_id,current_stock,reorder_level,stock_status,last_updated
20633,153,652,289,Sufficient,2024-03-28 01:32:32
23033,12,924,219,Sufficient,2022-08-29 01:43:29
10277,174,349,185,Sufficient,2021-06-25 18:44:12
23972,14,69,152,Reorder,2020-08-28 09:07:30
11922,85,807,270,Sufficient,2023-06-18 07:30:40
8725,193,610,218,Sufficient,2024-09-16 09:25:23
26143,106,836,253,Sufficient,2021-09-08 20:06:50
6497,48,549,127,Sufficient,2022-05-14 00:18:05
15139,140,694,241,Sufficient,2021-04-19 14:57:48
28349,99,312,115,Sufficient,2018-07-25 11:25:03
3589,70,510,263,Sufficient,2019-10-17 23:28:33
16596,27,904,194,Sufficient,2022-10-15 23:09:37
22641,131,512,151,Sufficient,2018-11-24 13:16:08
13325,162,566,296,Sufficient,2022-11-13 16:20:47
3857,91,95,119,Reorder,2024-12-16 09:59:14
2159,183,643,110,Sufficient,2024-08-20 09:34:31
26801,116,335,292,Sufficient,2020-07-27 11:53:30
14785,149,279,198,Sufficient,2022-06-12 07:21:54
19599,48,938,276,Sufficient,2024-11-17 23:27:07
7375,111,576,283,Sufficient,2024-05-04 08:03:51
14293,45,664,216,Sufficient,2024-07-08 19:49:27
21662,12,44,239,Reorder,2020-01-25 00:59:58
10614,63,542,234,Sufficient,2019-01-07 00:57:40
25979,41,187,129,Sufficient,2023-05-24 01:49:46
16792,85,103,108,Reorder,2018-01-11 08:27:36
15470,71,152,123,Sufficient,2019-12-10 06:00:19
14906,61,255,154,Sufficient,2023-11-18 11:05:17
2108,187,976,230,Sufficient,2024-11-06 12:31:54
1173,115,531,170,Sufficient,2020-03-03 06:47:49
11577,108,973,275,Sufficient,2022-03-26 05:33:21
25497,163,916,298,Sufficient,2019-12-06 20:55:16
26653,130,886,162,Sufficient,2022-08-27 12:33:15
20368,107,102,290,Reorder,2019-05-28 02:36:33
8685,186,565,130,Sufficient,2022-07-02 12:53:10
9100,98,258,108,Sufficient,2020-05-21 17:14:50
16241,120,188,244,Reorder,2024-10-15 00:50:14
14655,39,419,244,Sufficient,2021-11-08 07:14:33
25949,43,469,115,Sufficient,2024-07-28 15:36:58
15129,56,787,169,Sufficient,2023-10-09 09:30:32
29939,51,606,174,Sufficient,2023-05-15 08:18:20
29444,25,291,200,Sufficient,2021-10-21 04:12:38
14691,35,245,142,Sufficient,2023-12-11 14:06:09
20365,18,557,198,Sufficient,2023-02-24 09:43:57
29095,105,947,278,Sufficient,2023-12-31 09:39:18
13325,105,586,250,Sufficient,2024-05-03 21:33:49
22165,151,169,162,Sufficient,2023-08-13 04:56:06
319,74,467,258,Sufficient,2022-12-09 22:50:46
6330,126,225,178,Sufficient,2019-05-22 23:27:14
10558,197,299,168,Sufficient,2024-10-19 03:46:24
28042,165,690,170,Sufficient,2018-08-12 23:53:48
3161,33,488,268,Sufficient,2021-01-07 23:53:29
18142,141,466,172,Sufficient,2020-02-10 17:12:45
11806,105,777,223,Sufficient,2020-08-22 04:11:01
21938,135,400,125,Sufficient,2024-10-22 03:04:18
17228,185,598,244,Sufficient,2019-02-11 00:54:35
12684,24,95,106,Reorder,2023-08-02 08:40:39
29371,199,527,212,Sufficient,2021-05-29 18:30:38
22589,101,57,261,Reorder,2022-02-23 15:38:36
2605,67,701,146,Sufficient,2020-06-22 21:14:53
11246,61,204,235,Reorder,2018-01-21 15:41:09
28977,56,15,244,Reorder,2022-11-01 01:14:59
22231,149,956,160,Sufficient,2018-05-05 01:31:19
2185,27,466,175,Sufficient,2022-04-08 15:36:49
214,88,348,152,Sufficient,2022-01-15 14:24:57
24878,101,422,144,Sufficient,2018-05-09 07:11:57
11723,75,145,229,Reorder,2023-10-25 14:24:59
22664,78,683,148,Sufficient,2019-02-08 21:04:17
29339,36,761,221,Sufficient,2018-03-07 00:07:23
8974,47,994,173,Sufficient,2018-08-25 08:43:16
10569,150,268,179,Sufficient,2020-08-31 13:13:06
19713,102,851,145,Sufficient,2024-08-07 06:44:49
4691,194,830,257,Sufficient,2020-03-23 16:47:46
23403,67,318,164,Sufficient,2020-01-30 17:04:01
10224,80,17,215,Reorder,2021-08-13 15:19:53
4305,78,267,102,Sufficient,2023-01-20 20:56:39
26135,88,622,296,Sufficient,2020-03-21 21:26:27
392,96,3,193,Reorder,2019-03-29 09:13:00
15047,115,773,291,Sufficient,2023-12-04 07:29:45
19486,197,975,152,Sufficient,2019-07-03 12:53:59
16254,50,302,182,Sufficient,2024-11-02 22:52:38
5756,28,427,199,Sufficient,2024-09-04 16:07:43
26634,1,621,149,Sufficient,2019-03-20 21:00:34
27707,102,779,126,Sufficient,2021-11-20 02:22:33
53,17,734,298,Sufficient,2018-03-30 11:18:08
18869,174,629,125,Sufficient,2018-01-10 15:04:31
6633,37,522,171,Sufficient,2024-12-26 04:24:14
14345,181,78,284,Reorder,2022-07-20 03:06:13
3573,150,831,157,Sufficient,2019-05-24 20:21:43
10128,168,263,212,Sufficient,2020-07-14 00:37:38
19878,80,178,177,Sufficient,2023-09-18 10:59:19
22165,108,387,125,Sufficient,2024-03-11 06:28:41
17248,77,382,134,Sufficient,2022-01-09 19:31:03
6924,187,423,288,Sufficient,2020-02-22 00:58:12
26677,85,569,271,Sufficient,2019-05-18 13:42:49
7974,17,577,258,Sufficient,2019-01-20 19:56:25
2481,104,624,184,Sufficient,2019-12-19 05:02:27
27082,197,158,259,Reorder,2019-08-31 09:59:17
17706,73,107,115,Reorder,2020-11-18 01:28:30
12132,32,197,161,Sufficient,2023-07-04 08:17:52
28668,85,19,197,Reorder,2022-06-09 14:48:19
15127,86,461,199,Sufficient,2020-11-14 08:52:00
25409,108,431,141,Sufficient,2022-11-28 06:42:13
16201,178,519,145,Sufficient,2019-05-31 18:29:33
15125,181,639,141,Sufficient,2020-10-22 03:05:35
19363,112,838,254,Sufficient,2021-10-02 08:05:39
6773,3,479,241,Sufficient,2024-02-01 05:53:53
26073,119,794,274,Sufficient,2022-10-03 10:39:19
18333,177,43,274,Reorder,2018-06-18 06:46:22
4115,108,605,264,Sufficient,2018-11-21 15:09:35
24537,2,531,227,Sufficient,2023-05-04 00:45:43
19531,126,567,100,Sufficient,2021-05-08 11:45:03
1972,199,245,207,Sufficient,2019-06-16 16:23:35
2401,122,301,141,Sufficient,2020-04-23 15:05:29
25847,14,645,181,Sufficient,2021-11-10 19:26:27
7504,139,399,196,Sufficient,2019-06-16 00:43:30
28850,48,538,151,Sufficient,2019-06-07 09:10:21
18320,73,198,292,Reorder,2023-07-18 18:45:14
7376,6,874,184,Sufficient,2023-11-15 10:00:22
672,182,683,214,Sufficient,2022-10-05 00:34:05
12042,183,327,206,Sufficient,2019-09-09 02:45:55
9712,171,185,216,Reorder,2024-03-11 16:32:44
7147,84,66,116,Reorder,2024-12-21 18:30:52
2861,30,801,183,Sufficient,2024-12-06 10:58:53
24558,40,307,171,Sufficient,2024-05-03 13:02:11
21548,128,353,155,Sufficient,2021-08-19 06:39:52
12408,12,622,249,Sufficient,2020-03-18 21:31:19
21771,101,692,280,Sufficient,2022-07-30 13:59:31
4773,85,243,203,Sufficient,2020-12-24 11:40:24
6591,97,580,128,Sufficient,2018-03-07 15:40:28
2148,147,231,254,Reorder,2019-04-04 18:43:37
5250,113,72,299,Reorder,2024-07-01 18:56:10
29524,24,510,133,Sufficient,2022-05-17 05:11:02
17270,174,348,102,Sufficient,2023-07-31 07:27:41
17827,7,392,120,Sufficient,2021-11-14 07:53:27
22251,109,753,121,Sufficient,2021-01-27 11:29:27
1821,38,860,253,Sufficient,2020-03-22 01:23:03
25857,74,304,167,Sufficient,2018-11-15 20:54:21
3794,25,111,143,Reorder,2021-11-02 20:55:12
10893,84,482,196,Sufficient,2019-06-02 10:30:20
2313,59,836,231,Sufficient,2019-10-25 00:24:27
9551,131,58,287,Reorder,2022-06-15 01:14:24
19711,77,104,195,Reorder,2019-07-24 07:22:09
15145,102,903,157,Sufficient,2020-11-23 05:08:44
908,21,706,211,Sufficient,2018-05-03 00:13:49
895,64,20,142,Reorder,2020-06-05 18:45:43
6584,6,266,158,Sufficient,2021-10-30 00:09:47
2582,133,648,161,Sufficient,2022-08-31 05:12:32
3133,169,619,244,Sufficient,2022-11-23 16:28:46
6089,134,727,298,Sufficient,2019-06-26 20:59:01
20191,114,973,172,Sufficient,2024-02-14 20:53:43
22494,178,259,261,Reorder,2023-12-29 00:58:53
6032,94,918,235,Sufficient,2018-04-13 05:30:49
16299,32,65,272,Reorder,2018-03-28 04:05:47
27573,82,267,241,Sufficient,2020-10-24 17:16:58
11634,118,39,118,Reorder,2023-09-19 05:58:44
22507,163,739,181,Sufficient,2021-10-06 10:42:00
25157,184,763,122,Sufficient,2021-09-04 14:08:03
5414,20,939,250,Sufficient,2019-11-19 09:26:56
13348,19,51,108,Reorder,2023-02-24 20:28:43
20772,56,223,247,Reorder,2024-01-07 05:41:32
13138,123,615,286,Sufficient,2023-07-22 21:39:05
26018,37,165,172,Reorder,2021-12-18 16:48:44
28556,121,729,274,Sufficient,2024-08-18 10:47:49
16307,124,209,276,Reorder,2021-01-03 19:58:54
7585,130,39,223,Reorder,2022-06-21 01:31:35
10404,136,869,141,Sufficient,2021-07-01 09:37:05
9327,118,685,234,Sufficient,2023-07-30 03:41:20
16200,18,647,116,Sufficient,2021-11-06 16:10:34
5051,75,900,168,Sufficient,2019-11-13 21:12:05
20764,73,756,258,Sufficient,2022-11-26 08:18:22
2742,105,136,278,Reorder,2021-06-21 11:03:48
28920,77,48,218,Reorder,2023-12-15 11:55:05
1642,45,248,149,Sufficient,2020-10-15 06:01:00
19999,83,273,215,Sufficient,2018-09-17 19:21:58
3933,132,506,225,Sufficient,2019-10-02 06:22:00
8627,187,724,125,Sufficient,2023-12-24 03:01:20
1411,23,205,231,Reorder,2020-10-19 16:59:07
2640,143,626,283,Sufficient,2021-03-30 09:25:41
5218,156,341,140,Sufficient,2020-12-09 13:44:50
904,146,337,194,Sufficient,2018-10-24 12:40:19
4531,149,388,198,Sufficient,2023-01-26 05:31:35
10136,66,262,283,Reorder,2020-11-03 12:34:33
7243,27,712,240,Sufficient,2019-06-13 21:48:05
20674,72,695,120,Sufficient,2022-04-18 11:11:25
17121,157,705,258,Sufficient,2022-03-24 17:27:56
9754,36,955,129,Sufficient,2022-04-25 15:59:55
6794,148,422,159,Sufficient,2022-02-28 00:26:58
11008,72,487,239,Sufficient,2023-04-12 22:18:07
2961,71,874,251,Sufficient,2019-01-07 12:29:39
19624,173,716,224,Sufficient,2023-06-12 19:30:24
26098,172,236,228,Sufficient,2020-05-09 21:22:16
22089,199,403,166,Sufficient,2023-09-09 01:30:44
17541,44,834,233,Sufficient,2021-12-25 09:57:56
21834,130,66,100,Reorder,2024-05-11 20:01:40
6493,66,556,235,Sufficient,2022-09-27 01:27:37
24836,177,57,284,Reorder,2021-04-27 06:35:20
29869,168,849,155,Sufficient,2024-11-29 07:20:27
21784,56,206,283,Reorder,2024-12-08 05:13:00
15925,84,780,164,Sufficient,2019-09-18 19:25:22
14836,6,482,168,Sufficient,2021-08-24 17:07:28
9407,188,501,194,Sufficient,2018-02-26 02:56:26
22139,185,70,160,Reorder,2020-06-03 07:31:24
13650,128,662,177,Sufficient,2021-09-24 17:05:31
17986,53,771,124,Sufficient,2021-09-14 13:58:19
14130,178,384,156,Sufficient,2023-02-14 01:22:11
28995,104,390,282,Sufficient,2022-11-29 07:16:01
15161,16,467,169,Sufficient,2022-05-28 12:14:26
3627,150,77,136,Reorder,2022-06-10 18:20:16
17064,62,468,182,Sufficient,2022-05-17 10:58:51
26001,162,351,157,Sufficient,2020-05-26 21:06:50
7844,96,952,230,Sufficient,2018-12-10 22:34:59
17479,41,296,298,Reorder,2018-01-28 09:03:43
1932,34,491,291,Sufficient,2018-08-11 09:56:46
11987,161,575,110,Sufficient,2024-01-17 14:51:11
15997,190,394,126,Sufficient,2018-01-15 19:29:23
18024,23,366,210,Sufficient,2021-01-10 22:10:53
14065,73,234,140,Sufficient,2022-02-22 05:37:45
23022,76,47,227,Reorder,2024-02-11 07:04:14
19762,125,445,106,Sufficient,2019-05-22 19:06:33
13934,176,41,279,Reorder,2020-04-03 20:49:51
9858,112,547,111,Sufficient,2021-04-27 07:15:20
9638,197,802,161,Sufficient,2023-06-28 18:39:25
13416,125,936,107,Sufficient,2021-10-26 06:31:51
19408,59,97,132,Reorder,2020-04-23 04:14:30
8775,96,372,116,Sufficient,2022-08-23 14:38:10
13897,162,67,267,Reorder,2021-11-04 06:26:20
10037,31,406,141,Sufficient,2019-02-16 18:46:40
5128,62,347,152,Sufficient,2019-09-08 13:01:34
25244,12,610,253,Sufficient,2018-11-14 02:25:49
21023,180,670,110,Sufficient,2020-07-28 06:48:48
16380,28,119,132,Reorder,2018-01-14 12:23:50
26849,181,185,163,Sufficient,2020-01-06 20:24:19
7747,120,666,233,Sufficient,2023-09-15 21:06:25
19144,69,943,244,Sufficient,2024-05-08 10:58:47
23471,83,907,129,Sufficient,2023-09-15 12:28:55
10575,89,410,280,Sufficient,2021-04-12 18:54:18
19109,100,881,173,Sufficient,2021-04-13 05:13:21
20641,37,217,108,Sufficient,2024-09-10 00:20:22
28470,68,81,221,Reorder,2024-07-16 03:35:44
5413,56,615,108,Sufficient,2020-11-14 20:56:45
21133,99,552,258,Sufficient,2020-04-02 12:14:41
12863,30,943,144,Sufficient,2019-05-04 23:58:30
9765,54,539,189,Sufficient,2020-01-27 00:54:39
8730,43,145,126,Sufficient,2022-07-10 23:09:16
16512,54,613,205,Sufficient,2019-03-17 02:46:00
14634,98,884,188,Sufficient,2024-10-18 09:33:18
14856,148,237,240,Reorder,2020-09-04 06:17:31
27483,159,967,250,Sufficient,2022-07-17 02:30:17
24179,63,360,208,Sufficient,2024-07-31 14:57:56
20350,172,733,230,Sufficient,2019-12-14 11:57:06
14158,44,174,206,Reorder,2020-06-01 09:14:28
13031,144,794,162,Sufficient,2023-04-19 09:44:08
6212,92,81,232,Reorder,2021-07-24 19:45:50
19377,105,204,225,Reorder,2018-03-04 20:52:50
12321,58,715,268,Sufficient,2024-04-18 04:46:09
23947,199,44,201,Reorder,2019-03-20 10:02:14
1608,119,680,213,Sufficient,2023-12-04 18:55:11
11445,73,939,234,Sufficient,2019-05-13 09:40:08
6908,78,986,135,Sufficient,2019-08-11 07:41:25
1492,17,805,291,Sufficient,2024-07-10 11:56:01
17450,119,36,243,Reorder,2018-01-11 05:51:18
24128,137,575,215,Sufficient,2020-01-20 12:04:38
1822,37,45,177,Reorder,2023-03-28 04:43:16
1856,91,741,226,Sufficient,2022-01-13 00:35:26
21100,155,932,222,Sufficient,2021-07-15 09:46:16
12911,33,572,153,Sufficient,2022-10-09 18:45:29
17729,92,270,243,Sufficient,2022-07-01 22:48:24
10038,144,622,163,Sufficient,2023-10-19 04:01:50
19445,193,522,179,Sufficient,2019-12-30 08:53:45
26042,124,3,116,Reorder,2019-01-13 19:23:52
13630,147,818,265,Sufficient,2019-04-26 02:24:17
3436,159,812,278,Sufficient,2022-03-05 05:02:06
28445,105,758,177,Sufficient,2020-12-04 05:15:03
15014,147,21,180,Reorder,2021-12-03 01:13:24
24194,179,944,189,Sufficient,2018-04-18 09:50:00
1719,79,987,225,Sufficient,2021-02-11 20:56:21
9716,10,123,133,Reorder,2022-07-19 18:30:35
682,143,854,226,Sufficient,2024-09-17 14:13:56
15270,89,407,204,Sufficient,2024-07-13 01:46:25
28242,60,114,123,Reorder,2024-07-04 20:03:04
14651,125,187,272,Reorder,2020-06-13 07:40:07
27205,139,371,105,Sufficient,2023-04-06 09:36:14
2967,198,824,128,Sufficient,2021-08-17 01:06:28
4100,88,67,153,Reorder,2018-05-15 09:19:14
29826,16,812,192,Sufficient,2022-12-24 15:22:54
17512,13,782,203,Sufficient,2024-02-29 04:25:38
16374,158,927,163,Sufficient,2024-03-30 02:58:03
460,42,29,104,Reorder,2021-07-23 23:11:25
26071,198,860,191,Sufficient,2024-05-08 05:18:16
3599,197,658,175,Sufficient,2020-07-03 18:03:20
4650,85,478,232,Sufficient,2020-01-30 17:22:43
27477,174,667,115,Sufficient,2020-06-02 13:14:13
22722,96,518,120,Sufficient,2018-03-04 18:51:05
28475,72,618,157,Sufficient,2022-04-10 04:00:36
29202,79,469,139,Sufficient,2021-03-19 01:36:25
22574,191,164,126,Sufficient,2018-02-08 11:02:10
7018,89,252,110,Sufficient,2023-07-02 05:02:20
7231,146,532,201,Sufficient,2020-04-23 08:17:31
1765,155,970,202,Sufficient,2024-01-18 04:28:35
14744,113,200,238,Reorder,2024-08-06 04:18:37
21417,72,513,224,Sufficient,2022-10-11 20:06:18
13233,140,839,208,Sufficient,2020-02-10 21:50:02
20046,159,349,208,Sufficient,2019-02-11 21:56:16
19994,180,935,170,Sufficient,2018-05-05 06:32:14
1419,20,338,279,Sufficient,2024-11-22 19:08:01
23899,74,192,299,Reorder,2020-11-07 20:18:14
28271,191,188,133,Sufficient,2023-08-01 02:22:23
9401,148,442,155,Sufficient,2020-11-23 14:49:07
13767,152,365,162,Sufficient,2019-04-01 20:55:26
17317,140,270,205,Sufficient,2023-03-17 03:25:18
25485,96,394,260,Sufficient,2018-02-07 18:25:36
14525,142,298,151,Sufficient,2018-06-26 06:39:49
16610,125,455,101,Sufficient,2023-07-05 10:45:52
19742,87,786,149,Sufficient,2019-04-06 00:10:40
9110,186,817,120,Sufficient,2023-08-19 07:26:28
3164,89,890,135,Sufficient,2020-10-05 14:55:24
20622,195,64,186,Reorder,2024-05-23 21:20:46
847,136,359,107,Sufficient,2023-01-25 05:01:08
12644,67,922,139,Sufficient,2019-12-25 22:02:03
1334,99,615,165,Sufficient,2020-01-23 06:42:52
24978,165,114,161,Reorder,2023-03-22 20:38:29
6983,109,67,263,Reorder,2021-06-18 13:51:56
1314,45,966,192,Sufficient,2018-05-20 07:40:22
23542,178,675,116,Sufficient,2019-03-08 03:07:48
20009,179,999,214,Sufficient,2022-08-01 20:14:39
627,38,936,127,Sufficient,2019-06-15 11:28:56
17092,124,580,278,Sufficient,2022-01-09 01:31:40
22990,67,431,208,Sufficient,2020-01-26 13:06:43
26749,22,620,292,Sufficient,2020-11-14 05:12:03
16532,4,37,173,Reorder,2021-04-09 22:12:15
21957,77,721,198,Sufficient,2023-05-03 23:36:43
27534,68,58,214,Reorder,2024-03-22 06:00:37
21023,128,113,246,Reorder,2020-12-30 20:50:30
18936,86,48,188,Reorder,2022-03-29 02:06:22
27637,89,855,189,Sufficient,2022-03-30 18:41:52
23263,124,475,286,Sufficient,2018-02-14 21:52:46
20473,64,452,231,Sufficient,2024-07-11 19:23:44
25701,8,0,194,Reorder,2019-11-24 17:14:45
4620,13,928,143,Sufficient,2023-04-12 03:28:47
15297,168,670,222,Sufficient,2020-10-27 22:06:31
2669,81,191,104,Sufficient,2022-02-20 12:45:49
27516,130,631,178,Sufficient,2018-03-14 07:54:52
12377,30,332,214,Sufficient,2022-04-26 12:09:16
19690,14,377,152,Sufficient,2022-07-19 22:01:28
9832,97,930,168,Sufficient,2018-04-02 23:53:56
23331,106,996,288,Sufficient,2019-06-13 18:06:55
11801,75,246,286,Reorder,2020-12-17 22:35:13
2158,197,300,263,Sufficient,2018-12-08 15:03:56
15058,177,681,120,Sufficient,2019-04-22 23:55:41
10042,20,639,231,Sufficient,2018-03-27 16:57:16
26463,91,657,172,Sufficient,2021-12-16 21:37:05
25564,82,477,283,Sufficient,2018-09-20 15:20:22
2628,193,939,184,Sufficient,2020-10-16 19:50:44
19808,12,514,274,Sufficient,2021-10-12 22:07:31
9016,170,171,222,Reorder,2021-01-24 04:34:16
4440,159,968,220,Sufficient,2024-09-24 07:28:08
16720,161,185,146,Sufficient,2024-11-19 12:48:45
23566,171,857,198,Sufficient,2024-05-14 01:15:21
29254,4,511,298,Sufficient,2022-08-19 19:15:47
19708,59,718,245,Sufficient,2021-02-22 06:20:25
17360,118,578,138,Sufficient,2023-12-30 23:52:01
29658,77,226,202,Sufficient,2019-01-31 05:31:14
18835,111,208,118,Sufficient,2023-10-24 17:54:01
29900,110,683,107,Sufficient,2021-11-16 00:30:04
16726,186,413,125,Sufficient,2023-11-21 10:06:13
24351,42,318,125,Sufficient,2018-07-06 22:55:56
1635,174,919,192,Sufficient,2020-12-13 13:16:39
24876,149,817,232,Sufficient,2019-01-10 00:24:03
8813,154,89,282,Reorder,2018-06-05 08:10:23
16054,108,893,121,Sufficient,2024-12-20 11:34:17
18621,29,438,128,Sufficient,2023-08-01 04:11:44
15202,46,866,239,Sufficient,2020-01-24 18:59:03
28697,135,373,224,Sufficient,2018-08-31 04:08:30
8136,191,197,226,Reorder,2020-10-04 00:47:42
22141,189,982,218,Sufficient,2018-03-06 12:55:57
26004,153,637,180,Sufficient,2021-01-19 13:43:17
1048,68,796,253,Sufficient,2021-08-24 21:38:29
20862,16,56,297,Reorder,2018-03-30 06:00:08
18496,74,75,120,Reorder,2021-11-06 21:15:29
3094,43,291,274,Sufficient,2022-11-07 04:02:41
25008,149,732,152,Sufficient,2023-01-14 13:12:34
10612,40,816,227,Sufficient,2024-08-03 22:15:14
23519,101,11,233,Reorder,2023-12-22 08:00:09
12099,163,690,168,Sufficient,2020-01-13 16:34:33
9502,123,685,214,Sufficient,2021-05-08 20:36:16
19925,124,729,244,Sufficient,2019-03-11 19:01:57
641,43,979,169,Sufficient,2024-08-16 19:04:34
27100,62,698,193,Sufficient,2021-05-07 12:39:58
21967,37,231,160,Sufficient,2018-06-18 22:36:38
20013,174,348,283,Sufficient,2023-04-23 01:04:13
12618,12,506,205,Sufficient,2019-03-04 00:10:31
6261,20,93,275,Reorder,2023-05-17 19:30:50
28329,170,938,222,Sufficient,2020-04-11 05:07:04
5631,137,772,152,Sufficient,2023-08-16 09:32:01
3957,198,547,270,Sufficient,2019-08-16 10:32:53
16469,149,331,268,Sufficient,2024-06-29 14:08:13
18948,153,382,115,Sufficient,2020-11-16 01:02:39
28707,69,577,211,Sufficient,2023-02-27 06:34:54
22683,96,297,225,Sufficient,2023-01-26 23:31:04
11808,111,235,257,Reorder,2018-02-03 03:36:29
9183,96,968,208,Sufficient,2018-06-14 12:32:19
17147,15,795,145,Sufficient,2024-08-18 00:32:48
26694,27,497,272,Sufficient,2018-09-19 08:10:03
23258,79,153,226,Reorder,2019-08-14 01:11:03
4940,172,577,245,Sufficient,2019-07-25 07:33:22
7531,90,210,112,Sufficient,2023-07-09 18:39:28
17815,138,225,181,Sufficient,2018-11-25 08:48:17
18618,27,555,180,Sufficient,2024-12-23 06:50:48
22949,8,429,209,Sufficient,2018-04-04 09:49:54
1920,12,957,279,Sufficient,2024-01-19 02:06:57
4737,114,160,248,Reorder,2024-11-10 02:21:51
1858,96,925,109,Sufficient,2024-12-14 09:16:48
11521,124,613,266,Sufficient,2023-07-07 10:07:13
1349,179,519,116,Sufficient,2022-10-09 13:06:48
5055,4,503,246,Sufficient,2021-09-19 09:05:28
22101,62,67,141,Reorder,2024-07-14 02:32:40
14107,118,733,221,Sufficient,2018-01-03 00:38:24
10599,17,387,159,Sufficient,2023-04-12 13:19:10
29528,15,683,123,Sufficient,2020-07-07 03:20:12
23830,67,812,224,Sufficient,2023-06-23 09:59:24
23757,30,829,181,Sufficient,2019-06-18 14:28:14
24166,88,169,152,Sufficient,2021-12-04 21:45:26
14060,71,986,227,Sufficient,2018-03-23 10:44:00
27668,40,17,278,Reorder,2020-11-22 14:20:00
19538,71,374,189,Sufficient,2022-07-25 04:07:02
12068,193,577,280,Sufficient,2021-07-26 09:09:14
21443,96,721,275,Sufficient,2021-03-04 16:11:17
19062,60,6,232,Reorder,2020-01-17 03:36:09
10908,171,308,120,Sufficient,2022-07-12 11:14:55
12648,29,152,166,Reorder,2022-04-24 14:36:55
17037,21,766,271,Sufficient,2023-09-01 19:41:41
6588,19,465,187,Sufficient,2021-04-23 06:35:52
2668,139,64,122,Reorder,2023-05-29 00:58:23
29717,19,485,282,Sufficient,2024-03-24 04:38:54
18214,37,20,190,Reorder,2023-10-15 23:46:13
13233,60,722,270,Sufficient,2024-04-07 16:26:32
7743,1,683,148,Sufficient,2021-09-20 16:31:40
27678,80,291,233,Sufficient,2023-05-26 16:45:47
13086,13,536,147,Sufficient,2020-12-05 09:03:41
10318,66,405,292,Sufficient,2019-08-29 03:51:44
15242,39,187,253,Reorder,2021-04-17 22:13:15
6409,165,641,179,Sufficient,2022-01-04 23:41:34
13851,63,320,230,Sufficient,2023-05-31 00:07:53
13953,187,749,238,Sufficient,2020-07-08 05:37:14
20262,155,420,228,Sufficient,2024-11-22 07:06:50
10513,191,799,217,Sufficient,2019-08-29 17:38:19
6552,19,705,241,Sufficient,2018-05-19 13:57:00
20574,167,176,217,Reorder,2018-07-24 10:12:38
