product_id,return_reason,return_rate_percent,loss_amount,return_date
26613,Customer Return,8.1,26542,2024-04-02 00:21:52
13699,Expired,4.0,4389,2021-01-26 15:32:53
14474,Wrong Item,2.2,16513,2018-07-11 09:33:53
16281,Wrong Item,0.18,26943,2022-04-03 15:55:57
4505,Damaged,5.23,28609,2022-12-11 14:01:42
7764,Damaged,7.9,13203,2020-05-27 02:55:34
13600,Customer Return,0.16,24029,2022-03-30 17:15:31
2155,Damaged,9.62,29739,2024-06-02 03:16:06
22241,Expired,4.14,13055,2020-06-28 14:44:23
26285,Expired,5.03,5591,2018-06-19 18:50:28
15242,Customer Return,11.84,24935,2023-08-01 07:31:54
3723,Expired,9.02,983,2022-05-23 08:19:54
23037,Customer Return,11.48,3578,2022-02-01 04:39:39
8388,Expired,13.76,27702,2023-12-23 00:20:54
5157,Customer Return,8.53,9087,2023-08-02 10:14:01
13127,Expired,13.4,8250,2020-01-18 10:12:00
26256,Wrong Item,13.41,18622,2023-04-09 23:35:54
23072,Customer Return,13.88,1232,2021-09-12 22:05:09
26232,Wrong Item,10.8,24394,2019-09-11 16:19:33
19161,Wrong Item,0.14,7020,2023-11-05 20:15:10
4894,Damaged,8.92,18044,2021-07-26 15:25:23
25847,Customer Return,0.9,23688,2020-09-06 21:27:14
18425,Damaged,14.67,12756,2018-09-03 03:54:22
8532,Customer Return,12.07,10916,2022-10-21 15:27:41
14891,Expired,11.88,11591,2022-07-20 22:21:44
2518,Customer Return,12.57,21798,2018-04-14 23:08:47
20774,Customer Return,14.49,26772,2022-04-22 03:59:20
3633,Wrong Item,14.26,25151,2023-10-11 19:40:35
22482,Wrong Item,9.71,9014,2019-07-07 23:43:52
14858,Expired,7.63,27930,2019-02-20 09:03:59
20616,Expired,13.69,12191,2023-03-31 05:22:35
4026,Wrong Item,7.21,907,2020-04-10 08:11:34
9992,Damaged,9.95,1569,2018-08-27 21:11:06
26318,Customer Return,8.42,23942,2022-12-21 09:57:11
13860,Damaged,6.31,22508,2022-01-20 16:42:49
5034,Damaged,10.43,16790,2022-04-22 03:28:26
10584,Wrong Item,13.72,9446,2019-09-02 19:23:55
22815,Customer Return,14.64,17600,2022-02-02 13:12:38
29223,Expired,7.55,8556,2021-11-21 21:49:47
15272,Wrong Item,14.18,11318,2019-06-30 15:59:54
3132,Wrong Item,7.04,21167,2019-11-20 18:55:09
23193,Customer Return,13.09,10778,2019-01-07 11:09:44
21678,Customer Return,12.56,23180,2018-04-17 02:09:37
5286,Expired,3.54,24894,2024-05-30 21:54:26
7432,Wrong Item,9.29,20643,2019-09-26 05:31:09
18979,Expired,14.82,20871,2020-01-17 02:35:18
11088,Damaged,10.9,27408,2024-01-10 12:47:11
29536,Damaged,8.11,22206,2019-11-19 06:15:44
16962,Damaged,9.47,18940,2024-05-06 03:51:29
16263,Wrong Item,13.74,4463,2018-03-25 11:40:36
1185,Damaged,14.57,22790,2022-10-12 06:08:59
6178,Expired,2.04,16558,2021-11-05 11:09:56
4246,Expired,8.57,11716,2019-01-07 02:26:49
27647,Wrong Item,12.9,7888,2021-07-01 23:13:27
1600,Expired,2.9,10624,2019-01-01 15:39:47
17218,Expired,1.69,14021,2021-06-08 11:40:21
22686,Damaged,8.07,13826,2021-12-14 03:50:31
11373,Customer Return,0.6,10004,2019-07-20 04:27:32
16613,Customer Return,13.69,8942,2020-03-22 08:32:50
10129,Wrong Item,12.65,13915,2018-10-29 01:16:50
15298,Customer Return,1.63,12055,2020-09-23 03:33:19
4200,Wrong Item,4.54,15273,2021-06-21 10:28:21
29149,Damaged,3.11,4537,2019-05-25 20:36:07
6703,Wrong Item,13.9,17066,2023-09-21 19:53:11
2681,Customer Return,5.97,9590,2021-04-25 16:56:28
23023,Expired,8.26,18205,2021-11-01 00:32:40
16403,Damaged,7.9,27045,2020-05-26 08:14:56
8344,Damaged,2.29,20154,2022-11-02 13:11:30
25998,Customer Return,12.81,24632,2018-09-22 00:27:05
11234,Wrong Item,0.78,16633,2018-03-10 20:25:15
1679,Damaged,5.85,4133,2024-10-02 21:35:01
9355,Expired,2.63,20874,2019-10-30 19:23:06
7460,Wrong Item,2.08,23027,2023-03-24 22:45:46
24226,Expired,4.07,11378,2024-03-26 14:54:07
21076,Customer Return,2.82,22513,2024-06-18 21:10:05
3990,Expired,4.66,13476,2019-07-19 15:24:19
278,Expired,3.76,3751,2023-09-21 10:28:29
1596,Damaged,0.01,13274,2020-04-07 16:40:18
21253,Damaged,3.47,5545,2024-06-21 19:51:40
1580,Wrong Item,1.28,23377,2024-03-01 08:07:49
15130,Damaged,8.06,1051,2018-03-19 12:24:23
17742,Expired,7.04,7401,2023-06-02 13:15:32
1324,Wrong Item,13.43,4342,2018-03-26 18:35:18
374,Damaged,8.07,20073,2019-08-14 23:42:41
3522,Damaged,5.83,13568,2018-11-01 21:55:50
7309,Expired,5.24,23555,2022-05-11 00:29:50
2076,Expired,5.17,24348,2021-02-13 09:04:05
17705,Expired,5.42,7587,2019-04-02 02:13:38
22748,Expired,12.38,21989,2024-11-05 13:11:44
19644,Damaged,4.2,23049,2024-12-08 11:02:02
16773,Customer Return,2.6,18717,2024-07-16 14:34:17
8340,Damaged,10.13,18055,2023-10-20 04:51:36
22509,Damaged,10.13,21775,2020-07-24 19:04:24
28298,Expired,9.81,17598,2023-05-22 22:26:00
5716,Damaged,2.47,19104,2021-06-26 14:06:17
7498,Customer Return,3.48,2304,2022-04-27 20:37:35
11258,Expired,2.48,21108,2021-12-30 10:09:00
11106,Customer Return,10.11,20430,2019-01-21 10:21:45
18262,Customer Return,9.4,23642,2020-09-03 22:17:10
17747,Customer Return,10.12,29623,2019-09-23 00:38:23
24016,Damaged,5.12,17385,2024-11-25 01:10:57
8401,Wrong Item,12.26,16383,2023-08-29 04:38:11
2050,Damaged,11.37,8129,2022-12-11 02:37:10
6112,Expired,5.23,13988,2024-07-14 10:27:52
21021,Expired,14.62,2000,2023-02-15 16:17:52
27512,Expired,10.78,26835,2023-02-14 19:13:06
28756,Customer Return,11.58,29271,2023-09-11 06:20:36
10692,Customer Return,7.24,25470,2019-06-08 16:21:52
27161,Customer Return,14.16,10714,2019-06-19 03:52:14
22477,Expired,2.82,27719,2020-04-27 00:07:31
20974,Damaged,1.47,16753,2021-12-17 16:25:21
25562,Customer Return,3.8,10823,2020-09-21 23:54:25
25826,Damaged,4.63,10677,2024-07-16 04:19:49
21531,Wrong Item,8.85,12928,2022-01-20 08:01:55
13042,Expired,1.13,25193,2023-07-22 21:54:27
26887,Damaged,2.31,14182,2018-12-22 20:06:06
3330,Customer Return,1.04,16243,2022-01-19 05:06:14
28072,Damaged,8.7,10959,2023-04-17 04:16:17
2536,Wrong Item,0.32,24144,2019-03-25 04:18:51
14616,Customer Return,14.24,1802,2024-05-11 05:31:59
26240,Damaged,12.19,27065,2019-04-21 05:25:16
11370,Expired,10.76,21890,2022-03-30 21:52:46
21266,Customer Return,2.07,25600,2018-03-25 20:31:47
5032,Customer Return,6.0,1160,2023-07-03 00:43:08
14804,Wrong Item,7.88,21182,2019-08-06 02:53:20
369,Expired,5.39,19693,2023-06-22 09:14:00
28199,Wrong Item,10.78,14102,2024-08-10 23:37:55
6449,Expired,8.98,20077,2023-04-15 05:11:05
8061,Wrong Item,11.09,27401,2020-10-24 21:15:58
4520,Damaged,9.54,21623,2021-10-22 14:15:59
7162,Damaged,13.2,20259,2022-12-23 06:32:40
2188,Damaged,12.92,28863,2018-03-14 00:15:29
17933,Customer Return,5.2,28721,2024-12-18 18:18:48
22834,Expired,4.92,1556,2018-11-25 22:53:49
14860,Wrong Item,1.07,1131,2023-08-20 14:19:10
15040,Customer Return,8.75,10554,2021-10-14 15:07:01
17193,Damaged,3.52,13169,2018-10-29 08:11:50
13336,Expired,13.22,29852,2024-09-25 06:54:54
151,Expired,2.37,28849,2024-09-10 17:59:11
27789,Wrong Item,7.49,11326,2019-04-23 02:55:40
16402,Customer Return,9.01,13772,2019-08-11 02:58:02
25851,Damaged,0.7,9210,2023-05-24 11:02:20
10217,Damaged,4.4,9544,2023-08-29 02:01:36
24321,Wrong Item,0.61,16842,2021-03-22 08:18:36
11369,Customer Return,1.57,20184,2021-11-14 20:32:20
18245,Damaged,2.5,9313,2020-12-19 14:18:51
18884,Expired,13.51,12655,2021-12-03 14:07:19
17100,Wrong Item,8.83,2463,2019-06-02 22:22:19
28802,Expired,12.12,3664,2021-01-19 14:15:02
14450,Wrong Item,14.71,10639,2019-06-29 00:29:43
9514,Expired,5.86,18702,2021-09-01 07:07:36
15590,Damaged,0.3,11731,2020-02-08 11:26:41
15528,Damaged,2.84,18785,2019-10-28 02:04:30
10329,Customer Return,4.29,3695,2019-11-02 02:48:23
11150,Wrong Item,10.73,10420,2019-09-07 07:08:42
11093,Customer Return,14.23,15939,2024-02-19 07:21:38
1408,Customer Return,12.79,4011,2018-10-12 07:40:37
13585,Wrong Item,11.3,4084,2020-02-27 19:50:22
22775,Wrong Item,9.33,23194,2022-06-18 01:13:02
14618,Expired,3.32,9491,2019-02-05 11:47:26
25423,Wrong Item,0.54,13707,2019-08-30 11:47:39
19301,Customer Return,9.35,25310,2022-04-13 13:26:22
18993,Customer Return,0.7,13832,2019-10-26 17:28:59
26138,Expired,3.96,3089,2020-08-10 05:28:09
9663,Wrong Item,13.17,3399,2019-08-13 10:01:13
2296,Wrong Item,2.37,27856,2024-03-12 05:53:40
7621,Damaged,9.7,19311,2024-11-18 19:39:41
17536,Damaged,8.06,14627,2019-10-11 22:09:04
13444,Damaged,2.55,26484,2022-08-15 00:46:09
26021,Wrong Item,2.04,15595,2023-04-13 21:02:55
28773,Wrong Item,1.43,16514,2022-08-12 22:02:49
11195,Wrong Item,12.9,12488,2023-04-11 07:51:44
6522,Wrong Item,13.85,23113,2019-07-29 15:15:56
16682,Expired,5.6,26015,2020-07-22 06:26:31
12161,Damaged,10.43,26689,2020-08-02 15:49:17
5478,Customer Return,8.03,21810,2022-10-28 11:34:17
7488,Customer Return,13.02,11167,2023-09-14 20:55:42
20834,Damaged,0.56,23030,2023-03-11 14:16:23
23300,Damaged,10.4,16248,2022-01-04 16:13:15
8190,Expired,11.96,2046,2021-03-12 05:01:04
11441,Wrong Item,11.31,7247,2018-01-09 22:04:56
17935,Customer Return,7.31,2871,2021-01-30 20:13:39
17374,Wrong Item,11.24,7249,2023-05-25 21:19:04
8994,Expired,6.79,925,2023-09-30 02:17:22
25963,Customer Return,5.62,18588,2019-09-01 13:08:33
18660,Customer Return,6.05,3152,2021-02-24 10:23:19
8714,Damaged,12.67,11605,2023-08-31 03:04:19
28649,Damaged,5.45,23525,2024-05-18 11:23:15
29467,Wrong Item,13.94,28166,2023-10-16 22:48:04
4424,Customer Return,14.46,18359,2020-07-05 04:46:55
117,Customer Return,14.84,17431,2022-05-30 15:47:31
386,Customer Return,8.97,4968,2021-06-26 07:07:52
12075,Customer Return,12.42,14502,2024-10-11 04:31:03
12142,Damaged,6.0,11944,2018-04-26 22:41:06
7471,Expired,13.64,3770,2018-02-03 17:17:25
15607,Customer Return,8.75,14419,2023-05-12 01:25:45
12300,Damaged,7.39,22914,2022-10-29 07:27:33
21116,Wrong Item,5.75,28253,2020-02-15 20:11:27
21302,Wrong Item,3.17,20436,2021-11-29 23:24:23
20429,Wrong Item,7.67,4419,2023-07-20 10:29:43
7110,Wrong Item,5.55,10719,2018-06-10 17:57:10
4164,Damaged,9.67,18737,2018-05-25 08:03:55
23832,Damaged,13.71,15628,2020-06-25 18:31:14
27603,Wrong Item,9.93,7251,2024-07-11 08:40:21
15518,Damaged,10.96,4576,2021-11-05 13:20:29
15109,Wrong Item,4.0,15048,2019-12-27 22:17:57
9987,Expired,0.97,22506,2018-05-30 10:27:34
6380,Expired,14.26,13966,2020-04-15 05:11:32
28217,Damaged,0.77,16798,2018-08-22 02:02:31
3543,Expired,7.3,10289,2020-09-27 13:45:02
13609,Wrong Item,6.6,26622,2020-03-15 02:10:27
3092,Customer Return,1.21,3997,2023-06-20 18:19:34
27637,Customer Return,6.09,12898,2023-01-13 23:44:53
11769,Expired,14.89,21343,2020-06-27 16:25:10
25915,Wrong Item,7.49,13467,2023-12-25 09:17:18
6714,Expired,13.54,2550,2018-09-04 20:16:17
26675,Wrong Item,13.41,7965,2018-11-29 15:33:14
7667,Wrong Item,3.43,4704,2020-06-30 17:48:28
23118,Wrong Item,11.07,24988,2022-02-25 23:24:11
26131,Customer Return,6.61,12632,2019-07-20 09:49:01
1928,Wrong Item,6.36,28096,2020-02-17 09:12:32
1037,Expired,6.04,4100,2019-06-19 18:53:58
27238,Expired,12.97,6387,2020-08-11 15:19:33
25523,Expired,4.83,10606,2023-04-18 12:57:01
4617,Wrong Item,1.14,22192,2020-10-15 04:11:28
4911,Wrong Item,5.12,27376,2019-09-06 19:50:36
6706,Expired,8.41,17527,2020-01-11 06:42:45
21375,Damaged,6.9,13577,2022-03-14 19:19:56
9629,Damaged,12.56,20159,2020-09-15 02:53:55
8127,Expired,12.45,5048,2020-10-03 11:38:37
27278,Wrong Item,12.95,17175,2022-10-27 03:18:39
7823,Expired,1.3,23661,2023-06-24 02:51:34
18900,Wrong Item,0.68,8973,2023-03-19 17:52:10
22941,Customer Return,5.89,13654,2023-06-16 09:18:13
19540,Damaged,11.92,28544,2023-12-04 16:51:11
11438,Damaged,0.85,15208,2024-07-06 00:25:29
24024,Wrong Item,2.36,12877,2024-06-03 19:12:11
13706,Customer Return,6.91,25363,2019-02-02 22:58:53
2401,Customer Return,11.56,17602,2024-06-15 21:03:31
2999,Expired,9.63,26557,2018-07-27 16:42:11
18896,Customer Return,3.96,20051,2019-03-13 18:28:32
24376,Expired,5.59,28223,2019-08-14 11:59:03
9382,Customer Return,4.93,28801,2023-10-16 15:48:49
28262,Damaged,5.71,17524,2021-12-05 05:38:51
2436,Expired,2.6,4384,2024-01-16 17:22:56
3787,Expired,13.43,11565,2024-09-06 14:04:36
2373,Customer Return,3.37,14258,2018-04-29 04:45:47
5807,Damaged,6.26,6880,2024-10-17 06:05:27
26266,Customer Return,13.4,1610,2024-01-09 03:57:02
15531,Customer Return,4.65,13172,2023-05-02 03:36:44
4050,Customer Return,0.56,16822,2018-12-03 03:20:46
23150,Damaged,10.63,27261,2021-02-05 09:16:31
5028,Damaged,14.96,13856,2018-07-29 08:15:41
15874,Expired,13.11,20599,2022-11-20 21:25:22
7940,Wrong Item,11.57,25045,2022-08-02 00:27:56
29712,Expired,4.59,625,2020-05-18 14:28:21
29164,Expired,3.33,27002,2019-11-29 12:27:25
25823,Wrong Item,4.58,17023,2021-10-08 07:01:29
5212,Expired,13.33,20027,2019-01-14 02:46:17
3982,Customer Return,2.38,2159,2018-12-04 16:46:08
19953,Expired,6.94,6119,2021-12-04 06:49:26
29563,Wrong Item,5.03,20560,2024-02-23 23:01:27
17788,Customer Return,7.84,7906,2018-08-08 06:03:00
24574,Customer Return,10.77,25364,2023-12-02 10:40:28
22243,Damaged,5.03,21501,2022-10-04 05:36:16
16536,Customer Return,5.76,19980,2024-08-09 07:01:01
27074,Expired,9.03,19275,2019-04-02 18:19:57
17936,Wrong Item,8.18,11341,2019-12-11 19:19:54
28268,Expired,14.02,4075,2021-07-02 15:39:25
25042,Damaged,8.9,15362,2020-03-01 07:17:10
3452,Customer Return,14.39,15552,2022-12-19 03:09:10
17639,Wrong Item,11.1,8518,2018-04-18 01:39:49
9271,Customer Return,2.02,14416,2024-06-28 11:20:41
6817,Wrong Item,1.05,27428,2023-02-19 10:05:01
2935,Expired,2.78,23551,2020-06-02 09:08:38
10389,Damaged,7.84,14659,2020-05-23 21:29:33
24511,Damaged,4.67,10028,2018-10-02 21:16:34
784,Expired,10.5,15438,2023-09-13 11:35:20
18194,Wrong Item,10.65,920,2018-01-30 04:06:54
13660,Customer Return,10.2,29699,2020-04-18 08:53:12
19470,Customer Return,7.63,5626,2023-08-24 14:52:32
29215,Wrong Item,7.86,13077,2021-09-06 05:46:26
25047,Wrong Item,14.75,29247,2024-06-02 12:52:47
24578,Damaged,13.58,2354,2020-10-15 08:01:00
28915,Damaged,1.09,9408,2022-06-24 13:00:53
23152,Customer Return,2.0,21750,2023-09-10 00:23:59
24318,Customer Return,10.27,28412,2023-04-16 03:39:12
26386,Expired,14.35,22473,2022-11-24 17:12:02
14622,Customer Return,12.69,16348,2021-05-30 20:39:50
2211,Expired,7.53,26997,2023-06-05 10:00:24
19536,Expired,3.44,6363,2018-01-20 15:15:42
13037,Damaged,3.14,23632,2022-06-06 17:12:54
10166,Damaged,11.78,1654,2023-02-02 13:40:08
15027,Wrong Item,8.18,6474,2024-08-26 05:42:22
8026,Wrong Item,6.47,14573,2024-11-01 09:07:22
7263,Customer Return,13.7,21742,2019-12-02 01:09:14
17904,Customer Return,13.78,25616,2022-05-18 19:48:03
5736,Customer Return,2.5,20273,2021-07-08 14:41:14
13329,Expired,8.75,20687,2021-02-07 16:19:06
5602,Damaged,13.06,16035,2020-02-16 01:50:25
16196,Customer Return,14.96,29722,2019-09-16 17:58:47
19130,Expired,13.58,20237,2018-04-02 12:23:44
23634,Wrong Item,4.67,18872,2023-09-09 15:55:25
28038,Expired,0.33,7998,2019-11-20 10:50:57
9759,Expired,7.02,19982,2020-06-20 21:47:26
1906,Damaged,5.35,18955,2020-04-22 15:24:54
9300,Wrong Item,2.22,23835,2023-07-17 11:04:04
26816,Wrong Item,5.14,17759,2023-07-15 19:47:24
4188,Expired,4.8,2782,2020-02-22 12:48:39
11921,Wrong Item,6.57,15893,2020-03-22 07:01:00
17403,Damaged,13.14,27318,2020-07-09 20:56:48
22827,Damaged,6.21,24084,2019-02-02 19:19:20
9424,Customer Return,13.34,19245,2019-03-21 10:35:41
3021,Customer Return,11.15,29789,2023-09-27 09:12:01
8169,Customer Return,8.4,17477,2023-04-14 20:39:42
13088,Wrong Item,11.84,11352,2020-05-01 13:53:56
10212,Damaged,9.78,17426,2024-03-13 01:57:31
3999,Expired,3.0,5722,2018-10-07 04:28:36
23122,Customer Return,7.06,14546,2022-02-11 09:48:17
658,Wrong Item,5.29,8877,2023-04-01 00:22:46
5311,Damaged,9.87,23866,2024-01-28 21:27:25
29072,Expired,10.87,23932,2024-08-06 01:26:53
26931,Expired,14.09,6273,2019-09-03 12:18:27
13904,Damaged,0.93,19405,2020-08-21 18:03:37
11184,Wrong Item,2.33,7505,2022-06-18 17:27:24
16540,Customer Return,4.13,13621,2018-03-29 23:58:44
13284,Customer Return,14.59,12772,2019-11-08 00:42:52
15941,Damaged,3.75,25508,2023-12-05 23:34:52
13958,Wrong Item,6.14,10573,2021-03-24 03:19:21
19841,Damaged,0.91,7984,2019-06-06 20:29:38
19340,Damaged,2.43,1947,2019-03-24 17:55:05
17260,Customer Return,2.73,6464,2018-07-23 22:25:50
26182,Wrong Item,0.94,21914,2020-11-16 03:05:48
17354,Expired,5.78,24917,2021-07-10 02:37:48
20189,Wrong Item,10.08,12917,2018-01-02 11:18:10
29704,Wrong Item,14.68,14973,2021-07-18 10:01:17
18436,Wrong Item,0.78,21041,2020-08-31 14:45:50
22706,Wrong Item,5.69,19709,2023-01-30 09:57:36
17939,Expired,5.17,11856,2022-02-25 11:41:24
16414,Wrong Item,10.96,14901,2024-12-08 11:21:51
27118,Damaged,14.03,28757,2022-03-16 08:17:11
23159,Wrong Item,1.68,4054,2022-03-23 16:07:30
6875,Customer Return,7.08,24325,2021-04-18 11:54:14
14901,Customer Return,4.1,581,2022-12-04 10:51:11
21270,Expired,10.32,1708,2019-12-29 09:19:03
3731,Expired,6.94,19214,2022-12-28 01:13:49
19232,Damaged,5.31,28290,2021-04-13 22:33:26
21889,Damaged,5.39,20092,2018-01-14 09:12:15
7610,Damaged,9.43,2918,2020-08-21 07:59:09
15870,Customer Return,12.96,4988,2024-02-08 08:57:53
9434,Wrong Item,4.74,18267,2020-02-13 17:34:29
22265,Damaged,11.38,17320,2024-03-15 04:21:33
12284,Damaged,4.72,8990,2022-11-24 19:07:10
13863,Damaged,12.96,25423,2023-10-30 17:14:47
4598,Damaged,7.61,7248,2023-03-16 19:49:29
25617,Customer Return,12.57,10783,2024-12-15 21:04:36
2366,Damaged,1.47,6950,2018-09-19 14:27:50
9525,Wrong Item,12.56,22446,2020-08-01 03:24:32
22019,Customer Return,12.01,740,2023-08-31 20:56:18
9701,Damaged,2.21,14884,2020-01-07 14:51:42
16581,Expired,7.98,2974,2019-11-16 08:37:06
14459,Damaged,5.41,23394,2022-03-15 10:44:15
18751,Wrong Item,9.34,20801,2019-09-02 00:48:48
11012,Expired,3.05,11581,2021-06-07 22:51:12
3183,Wrong Item,7.29,4673,2022-10-26 08:50:23
18720,Expired,3.49,16931,2018-01-29 06:59:25
12593,Wrong Item,11.25,1757,2020-01-19 15:36:53
295,Damaged,11.39,9461,2024-02-27 05:02:48
12315,Wrong Item,14.43,22683,2024-06-20 06:35:12
4989,Customer Return,1.41,18956,2019-01-29 00:23:19
3171,Expired,0.66,27057,2020-05-10 02:27:24
8417,Customer Return,3.52,11744,2024-09-14 09:59:35
10899,Customer Return,10.67,25598,2024-09-13 13:32:44
20326,Customer Return,10.49,21630,2020-12-24 01:47:18
10211,Damaged,0.3,15996,2021-10-31 23:41:59
17155,Damaged,11.31,13149,2019-11-09 16:40:33
29597,Wrong Item,12.65,12091,2024-07-20 07:55:12
14138,Wrong Item,6.65,4280,2020-04-01 14:02:19
8778,Wrong Item,4.32,23930,2021-04-30 16:32:42
1939,Expired,14.07,28996,2019-04-02 22:32:36
12429,Customer Return,2.51,12423,2019-07-16 11:34:01
4378,Wrong Item,12.27,26612,2020-01-06 11:43:00
9500,Wrong Item,14.64,7268,2020-12-28 22:55:25
27532,Expired,3.16,29223,2023-02-04 08:38:35
19144,Wrong Item,13.71,7215,2019-10-04 01:43:48
27872,Wrong Item,0.09,5031,2020-12-03 13:01:41
25655,Damaged,12.79,24099,2022-09-02 23:13:16
3128,Expired,3.48,27890,2023-12-02 14:03:13
15184,Expired,1.41,8687,2019-02-02 17:20:42
69,Customer Return,2.94,5071,2020-07-10 10:46:01
29542,Wrong Item,13.84,6671,2022-03-30 17:07:13
12307,Wrong Item,6.01,27643,2022-01-15 18:06:57
18262,Expired,1.19,29276,2023-07-27 02:25:48
15848,Damaged,5.42,16637,2024-01-03 11:54:11
5896,Wrong Item,3.39,11923,2020-11-27 02:54:15
13336,Expired,0.96,23090,2023-02-22 13:59:57
28712,Expired,6.28,20478,2020-12-21 22:36:46
10923,Wrong Item,9.25,20363,2021-03-25 11:29:15
9008,Customer Return,10.9,26370,2023-08-24 20:07:03
15150,Customer Return,13.7,1346,2023-02-08 01:04:50
1613,Expired,8.4,14089,2018-05-26 06:23:24
525,Wrong Item,3.08,11332,2020-04-27 07:44:35
23505,Damaged,12.75,8009,2018-10-14 10:28:06
158,Expired,12.64,12518,2020-01-17 17:24:51
18330,Wrong Item,6.59,12549,2019-01-03 15:55:47
19265,Expired,0.77,19880,2018-12-13 15:51:37
20355,Customer Return,14.93,28956,2020-07-17 01:46:13
22436,Expired,2.35,19657,2018-11-30 03:12:24
29278,Damaged,6.66,24562,2022-04-08 05:33:15
5429,Customer Return,12.09,8898,2020-04-17 01:01:42
26567,Expired,7.87,28665,2020-02-19 11:13:27
21220,Expired,8.55,9369,2018-10-29 02:04:10
16421,Expired,7.39,1701,2022-10-29 03:17:38
7337,Damaged,11.25,25337,2019-01-06 19:41:34
15162,Damaged,14.76,22090,2019-08-04 16:54:49
8604,Customer Return,7.94,12198,2023-02-19 03:58:32
7966,Damaged,10.06,21014,2019-01-07 12:32:56
19207,Customer Return,1.7,20087,2023-01-10 06:17:10
28938,Expired,12.18,8963,2023-11-20 14:46:13
7817,Customer Return,12.47,2653,2018-05-08 13:01:10
924,Damaged,10.04,21971,2021-12-10 15:52:31
207,Customer Return,10.18,19571,2023-01-09 19:58:11
6124,Damaged,1.81,19540,2024-12-31 05:50:26
13505,Expired,7.58,16581,2022-02-19 11:14:09
5615,Damaged,8.59,12482,2019-12-23 06:03:36
1082,Damaged,3.43,9581,2018-04-30 21:16:14
11528,Customer Return,0.96,27824,2024-12-21 09:05:41
3645,Damaged,5.14,9309,2019-11-09 06:29:36
3566,Expired,10.64,17039,2023-10-23 14:03:11
20805,Expired,4.92,7554,2024-04-10 14:22:26
7935,Customer Return,8.42,15773,2024-05-05 02:26:26
1395,Customer Return,8.85,2365,2023-12-27 07:28:16
19966,Expired,12.78,25533,2022-12-05 03:13:53
24036,Customer Return,12.92,21667,2020-03-21 01:26:53
16556,Customer Return,5.81,20148,2023-06-18 11:12:36
20802,Wrong Item,2.24,28258,2019-04-12 05:16:48
26356,Damaged,3.86,24409,2019-12-28 01:53:36
14649,Expired,2.98,23637,2020-07-21 12:37:40
1103,Wrong Item,0.99,5062,2018-06-27 13:19:32
2703,Expired,7.17,28372,2024-04-29 08:40:12
12847,Expired,13.58,16028,2022-01-17 11:27:01
27476,Customer Return,12.17,8864,2023-06-06 09:29:29
28954,Expired,2.17,25172,2018-05-23 06:44:03
8519,Customer Return,13.5,19245,2021-01-28 04:57:51
1218,Wrong Item,6.55,6214,2023-01-11 11:34:30
1788,Damaged,12.62,23213,2020-11-20 12:06:27
117,Expired,2.89,29955,2021-05-16 15:45:52
17217,Wrong Item,11.8,1147,2023-06-10 06:39:48
12038,Wrong Item,5.74,7576,2020-07-22 22:30:13
27575,Expired,3.95,18561,2018-03-23 17:50:09
13242,Wrong Item,13.08,17789,2019-12-19 14:09:00
18222,Damaged,9.09,20732,2021-10-25 10:21:52
8118,Customer Return,10.55,14252,2018-03-19 02:14:33
9960,Customer Return,8.61,14842,2024-10-04 07:29:45
21934,Wrong Item,9.73,10933,2023-09-01 18:59:36
21476,Expired,12.22,29475,2019-06-14 11:34:16
18189,Damaged,1.18,17356,2023-01-05 00:20:54
22264,Wrong Item,7.11,7776,2023-02-18 12:07:14
17471,Expired,13.21,21205,2021-02-17 12:03:49
22298,Expired,0.96,4708,2019-03-10 07:00:50
21754,Customer Return,5.33,20074,2023-11-29 10:51:47
