order_id,warehouse_id,order_to_ship_days,delivery_days,fulfillment_status,order_date
145054,68,1,1,Fast,2023-04-20 17:15:20
158512,134,2,5,Fast,2021-08-28 15:38:01
263677,125,9,1,Delayed,2022-01-14 17:05:05
270642,166,2,4,Fast,2024-03-14 11:58:35
230797,151,4,6,Delayed,2018-12-24 02:26:57
259379,82,9,4,Delayed,2018-01-05 21:47:15
105357,118,3,4,Fast,2021-11-18 20:33:19
208279,190,6,2,Delayed,2023-10-11 19:39:15
141910,49,3,2,Fast,2018-08-16 19:45:45
196236,149,6,2,Delayed,2021-04-23 06:38:34
256211,103,9,3,Delayed,2018-09-26 06:33:47
219829,118,1,3,Fast,2021-04-29 07:56:53
254293,42,2,2,Fast,2024-01-31 05:23:57
208853,146,9,2,Delayed,2022-06-21 15:14:31
271076,84,2,5,Fast,2022-08-03 00:17:39
233834,96,9,4,Delayed,2024-07-05 09:46:58
282143,67,3,1,Fast,2022-04-19 09:37:33
164568,193,8,3,Delayed,2022-03-09 16:51:23
278652,87,7,4,Delayed,2020-04-27 23:39:30
102548,123,9,3,Delayed,2021-06-25 22:34:48
299121,102,3,3,Fast,2023-11-19 04:24:31
115686,114,9,5,Delayed,2019-06-23 08:41:39
206685,12,3,6,Fast,2024-10-06 13:35:46
273559,16,3,2,Fast,2022-08-16 16:22:57
290904,2,4,3,Delayed,2018-12-15 09:58:02
100307,32,2,6,Fast,2020-05-24 05:21:50
164199,129,6,5,Delayed,2021-04-10 07:54:51
170229,129,8,1,Delayed,2023-08-03 08:20:43
239550,96,6,6,Delayed,2020-03-03 16:47:38
203300,54,9,6,Delayed,2018-12-01 13:59:50
113679,56,3,2,Fast,2020-08-08 07:49:57
227831,121,2,2,Fast,2022-01-11 07:56:44
202333,106,2,2,Fast,2021-06-30 18:51:55
106605,151,6,4,Delayed,2024-05-26 15:38:00
287265,10,4,6,Delayed,2023-03-25 06:51:56
284590,186,6,5,Delayed,2021-10-21 08:37:44
244193,189,3,4,Fast,2021-10-26 03:58:47
190938,52,6,1,Delayed,2023-12-09 19:28:46
275812,70,6,6,Delayed,2023-11-26 22:21:50
114832,66,7,3,Delayed,2023-11-12 09:39:05
203009,44,7,4,Delayed,2020-10-06 07:48:40
201797,36,6,1,Delayed,2023-03-07 19:35:04
294793,175,5,1,Delayed,2021-03-30 13:26:05
261283,57,7,1,Delayed,2018-05-10 12:37:40
263770,123,4,3,Delayed,2019-01-16 11:21:05
185344,98,9,5,Delayed,2021-04-25 09:55:32
215713,61,3,4,Fast,2022-01-01 20:24:27
153606,65,5,3,Delayed,2020-06-15 20:17:07
220766,176,2,4,Fast,2020-09-26 16:08:00
257081,59,9,5,Delayed,2019-11-14 19:02:17
186750,75,1,5,Fast,2022-07-17 08:21:17
298814,67,4,4,Delayed,2019-06-27 18:14:16
274683,54,6,2,Delayed,2020-08-19 09:01:56
194773,104,7,2,Delayed,2023-08-02 20:57:36
207266,193,6,6,Delayed,2019-04-07 07:21:16
270737,171,6,1,Delayed,2023-03-24 00:13:01
258370,51,3,2,Fast,2020-01-17 18:12:31
229971,192,2,6,Fast,2020-03-11 12:17:01
161609,197,1,5,Fast,2024-01-10 04:12:31
220757,189,6,2,Delayed,2024-08-27 01:07:28
187076,180,3,1,Fast,2023-12-11 23:45:34
175697,9,9,4,Delayed,2024-01-30 05:42:25
266124,34,9,2,Delayed,2022-09-09 23:47:15
266092,155,9,5,Delayed,2020-02-11 04:26:08
249526,57,6,1,Delayed,2024-08-17 18:11:53
178541,93,9,1,Delayed,2023-12-27 14:09:09
178735,155,8,6,Delayed,2022-11-02 00:37:48
119431,110,7,4,Delayed,2021-07-21 09:48:21
199643,7,2,3,Fast,2023-04-11 12:22:40
289253,175,4,4,Delayed,2018-12-08 19:57:49
162431,79,6,4,Delayed,2021-08-31 03:19:02
148327,128,5,6,Delayed,2024-11-24 08:13:49
164525,175,9,6,Delayed,2019-05-19 01:36:51
232293,32,3,5,Fast,2021-09-03 11:40:51
192275,15,2,3,Fast,2019-08-29 17:27:55
129184,49,9,4,Delayed,2020-04-04 03:45:53
268469,132,5,5,Delayed,2023-07-31 02:32:30
232788,197,1,2,Fast,2018-03-30 21:19:37
296436,39,8,2,Delayed,2021-02-13 15:59:41
231494,148,6,4,Delayed,2018-01-16 00:02:27
178524,118,3,1,Fast,2022-04-23 20:20:20
145515,156,3,1,Fast,2023-08-19 12:25:39
182026,81,2,2,Fast,2024-11-01 09:43:30
276873,91,1,3,Fast,2020-12-28 20:33:45
111876,131,1,3,Fast,2021-05-12 21:50:22
248454,134,7,2,Delayed,2021-10-20 05:37:15
135366,54,3,6,Fast,2021-05-08 05:28:18
251267,92,1,5,Fast,2022-07-17 06:14:38
183295,191,3,4,Fast,2022-12-03 21:02:38
173424,78,3,2,Fast,2021-11-16 17:29:29
174599,82,7,1,Delayed,2024-09-26 20:48:34
215649,107,1,3,Fast,2024-05-28 02:45:46
199129,189,9,3,Delayed,2018-05-16 11:42:44
183844,78,7,4,Delayed,2021-10-04 16:42:33
147072,119,3,4,Fast,2021-01-12 03:54:09
288050,10,2,1,Fast,2023-07-16 16:04:14
225055,111,4,3,Delayed,2022-02-14 17:54:34
132835,162,6,2,Delayed,2023-07-07 22:04:27
139484,55,8,1,Delayed,2018-10-10 23:47:23
273659,105,7,6,Delayed,2018-06-25 21:15:42
134127,21,7,2,Delayed,2024-06-25 12:16:44
139894,21,1,3,Fast,2023-11-01 14:49:01
262479,113,8,4,Delayed,2022-06-23 15:22:10
115380,145,3,4,Fast,2018-07-01 17:38:27
210041,126,2,5,Fast,2023-02-07 10:34:52
169945,134,8,3,Delayed,2019-01-19 10:21:24
145470,89,8,4,Delayed,2021-01-09 00:36:00
172620,22,7,6,Delayed,2022-12-28 02:48:12
243502,94,1,3,Fast,2023-09-01 07:41:10
268302,110,2,3,Fast,2022-08-23 15:24:34
278934,45,3,5,Fast,2020-12-17 18:11:07
212936,139,5,3,Delayed,2018-02-17 12:37:05
150430,89,9,5,Delayed,2018-05-01 09:14:39
189054,181,2,2,Fast,2018-02-08 13:18:53
297370,43,7,3,Delayed,2021-08-14 22:43:03
145415,47,3,2,Fast,2023-12-18 01:23:06
110295,187,1,5,Fast,2018-04-23 06:57:59
213252,12,4,2,Delayed,2021-10-10 18:20:39
149251,162,4,5,Delayed,2023-01-18 19:21:24
163994,58,3,1,Fast,2024-06-28 01:55:37
279466,71,4,3,Delayed,2020-11-08 19:51:42
160416,139,4,5,Delayed,2018-03-30 14:55:01
211522,178,8,1,Delayed,2022-05-07 15:45:48
119251,131,7,1,Delayed,2024-09-07 18:04:30
256978,104,2,1,Fast,2018-03-30 18:44:43
116151,173,9,6,Delayed,2021-04-14 06:28:01
213278,112,2,1,Fast,2021-07-17 01:27:25
224210,180,7,1,Delayed,2022-10-05 00:54:07
124867,23,7,1,Delayed,2019-11-03 09:41:23
148840,188,4,6,Delayed,2024-08-07 07:16:52
115123,195,7,2,Delayed,2019-01-11 04:42:10
296121,93,1,1,Fast,2022-12-03 17:47:33
121768,181,1,5,Fast,2024-11-19 16:41:54
227449,162,4,1,Delayed,2018-06-25 21:16:49
252469,102,5,6,Delayed,2019-02-11 01:03:21
191979,157,8,2,Delayed,2020-05-03 16:53:09
267836,144,5,4,Delayed,2023-11-21 11:38:38
148686,95,2,4,Fast,2019-12-23 09:27:45
279455,12,1,2,Fast,2023-11-11 03:47:40
193499,129,4,3,Delayed,2020-02-17 17:25:48
149108,66,3,3,Fast,2024-06-11 09:33:50
105830,168,7,4,Delayed,2020-11-16 14:11:59
205099,2,2,4,Fast,2021-12-16 02:53:46
184525,68,2,5,Fast,2021-10-21 18:03:16
177998,129,6,4,Delayed,2022-12-30 20:31:57
227133,23,9,3,Delayed,2019-04-16 23:16:26
171833,60,6,4,Delayed,2021-06-06 17:36:05
238643,151,8,4,Delayed,2020-09-02 10:21:17
129410,99,1,4,Fast,2020-12-11 17:13:54
204473,39,4,2,Delayed,2022-01-02 00:41:21
245572,189,6,2,Delayed,2021-07-28 11:50:01
281875,22,2,3,Fast,2021-12-08 06:36:19
242170,80,3,5,Fast,2019-01-07 07:49:08
142678,198,3,5,Fast,2019-06-18 19:41:26
132553,180,8,5,Delayed,2022-10-01 03:57:59
263484,161,7,1,Delayed,2023-04-15 00:34:24
225078,198,3,5,Fast,2020-07-20 02:01:16
274231,195,7,5,Delayed,2024-07-27 07:42:07
210493,124,8,5,Delayed,2023-10-28 10:47:08
149773,69,3,3,Fast,2019-05-02 10:23:05
223914,170,8,4,Delayed,2022-05-30 09:23:35
193484,2,8,3,Delayed,2021-12-02 04:07:24
174992,26,1,5,Fast,2022-10-24 09:46:03
291166,86,1,3,Fast,2020-12-13 12:04:13
173694,129,5,3,Delayed,2019-07-15 19:54:24
119821,179,6,6,Delayed,2023-12-08 02:48:03
218136,146,9,3,Delayed,2018-06-24 13:22:37
247997,96,4,4,Delayed,2019-03-13 21:12:01
145752,15,2,1,Fast,2021-12-31 17:42:46
157788,58,2,6,Fast,2021-12-21 01:08:23
186118,148,1,1,Fast,2022-02-01 18:56:30
181353,8,5,3,Delayed,2022-11-14 11:55:47
246479,114,4,1,Delayed,2021-10-24 00:56:20
178317,35,5,4,Delayed,2018-05-08 01:47:47
113960,149,7,6,Delayed,2023-05-16 22:11:40
248689,179,5,6,Delayed,2024-12-29 23:13:52
127800,187,5,5,Delayed,2024-10-12 03:44:06
280096,109,2,2,Fast,2024-06-21 19:30:58
259660,79,4,5,Delayed,2019-02-10 09:41:45
270704,101,7,1,Delayed,2019-11-12 05:16:20
272258,71,1,4,Fast,2018-07-21 05:39:35
254013,74,5,5,Delayed,2020-11-21 04:32:58
263477,115,2,5,Fast,2022-07-25 13:25:45
203374,102,7,4,Delayed,2022-04-22 14:49:11
243935,124,6,3,Delayed,2024-02-21 02:13:29
185271,3,5,1,Delayed,2022-05-23 18:54:45
102720,69,3,3,Fast,2021-01-12 05:55:20
162750,30,8,2,Delayed,2024-08-10 00:32:08
216900,85,6,1,Delayed,2018-10-14 00:22:20
245536,47,1,1,Fast,2019-11-08 12:05:55
252598,126,8,6,Delayed,2020-12-08 02:43:07
215000,190,9,5,Delayed,2024-07-07 12:34:29
213654,48,2,6,Fast,2020-04-28 21:54:43
122502,54,6,4,Delayed,2019-05-28 11:23:59
156453,174,1,2,Fast,2020-08-30 22:49:29
263365,132,3,6,Fast,2018-09-02 19:50:08
206436,1,8,2,Delayed,2023-07-19 11:41:07
117810,159,7,1,Delayed,2022-06-26 12:27:45
145675,110,6,6,Delayed,2020-04-30 11:35:01
135193,36,5,4,Delayed,2023-10-08 08:34:25
105296,199,2,6,Fast,2022-10-12 11:05:08
275309,90,9,5,Delayed,2024-06-09 13:17:02
124881,141,1,2,Fast,2022-09-24 09:41:43
250635,140,9,3,Delayed,2022-06-29 08:11:07
170801,155,7,5,Delayed,2023-04-25 12:11:41
131197,153,7,4,Delayed,2023-06-25 03:56:20
172934,32,2,1,Fast,2021-03-29 01:06:49
142976,75,6,3,Delayed,2021-09-15 01:08:35
111682,141,2,2,Fast,2023-12-11 03:01:19
294720,130,3,2,Fast,2021-06-15 19:21:40
166868,33,1,2,Fast,2019-03-28 05:47:51
272415,122,6,1,Delayed,2021-06-17 04:46:08
234822,111,5,4,Delayed,2023-08-16 06:12:10
104752,107,4,5,Delayed,2023-05-06 13:02:42
205641,155,5,4,Delayed,2018-12-19 19:04:58
240147,38,4,2,Delayed,2022-11-18 23:56:47
103160,30,7,4,Delayed,2018-05-25 19:57:25
116615,133,1,4,Fast,2023-11-14 10:48:21
225056,11,4,2,Delayed,2024-02-11 22:53:03
180922,80,4,1,Delayed,2019-04-21 16:56:46
113398,171,6,5,Delayed,2024-06-23 05:14:25
216070,129,4,3,Delayed,2022-12-02 21:26:40
105565,148,5,5,Delayed,2023-09-20 15:19:18
190273,74,6,4,Delayed,2021-12-18 22:03:19
223867,42,8,3,Delayed,2020-10-29 23:59:44
296996,133,1,2,Fast,2024-05-18 17:15:23
189383,83,4,4,Delayed,2020-11-10 22:27:11
161808,40,1,1,Fast,2024-03-27 09:37:46
113304,192,8,3,Delayed,2018-03-29 06:15:38
244084,193,2,2,Fast,2021-06-11 13:49:26
138511,163,2,2,Fast,2022-04-14 18:55:30
104541,59,6,4,Delayed,2024-04-27 18:40:29
176868,48,9,1,Delayed,2023-10-18 22:24:25
180910,109,9,3,Delayed,2023-10-14 02:03:24
196459,72,4,2,Delayed,2023-04-30 13:57:26
122950,121,2,6,Fast,2018-09-06 09:28:08
169512,110,8,5,Delayed,2020-03-31 04:51:25
175929,164,9,2,Delayed,2019-11-24 08:03:33
208312,33,9,6,Delayed,2024-07-10 20:54:08
262970,195,5,3,Delayed,2024-06-24 20:26:03
240135,28,4,3,Delayed,2024-04-06 21:39:12
276844,151,2,4,Fast,2021-07-02 07:26:19
298192,13,4,2,Delayed,2018-08-15 21:27:27
210043,25,9,4,Delayed,2024-08-06 22:34:43
254303,52,7,3,Delayed,2020-05-31 00:15:59
274561,24,8,4,Delayed,2022-10-04 09:08:36
205192,38,3,3,Fast,2019-06-23 03:22:26
137709,21,1,5,Fast,2024-04-28 22:45:46
155721,94,2,6,Fast,2020-11-23 16:59:53
268296,131,8,4,Delayed,2022-03-14 06:17:05
201008,62,3,6,Fast,2022-08-31 04:18:39
233939,67,5,1,Delayed,2020-05-29 09:27:12
154553,178,7,3,Delayed,2022-06-03 00:35:13
105634,34,4,1,Delayed,2020-06-23 05:51:42
245026,14,6,3,Delayed,2024-05-06 23:48:40
165757,17,9,4,Delayed,2019-09-25 11:19:55
265324,23,9,4,Delayed,2024-07-11 08:02:25
105673,161,2,4,Fast,2022-03-17 02:01:14
147221,145,2,3,Fast,2020-05-23 04:40:41
110881,57,1,6,Fast,2023-05-11 06:02:57
215783,110,1,4,Fast,2019-08-24 15:03:55
199425,25,6,3,Delayed,2018-06-01 22:54:58
170076,139,6,5,Delayed,2019-10-14 20:19:29
175608,11,4,1,Delayed,2023-12-14 14:23:51
281552,6,8,5,Delayed,2021-03-07 19:40:39
263756,74,1,2,Fast,2024-09-01 18:51:24
223399,19,8,6,Delayed,2021-02-21 09:01:37
148946,27,2,5,Fast,2022-04-22 21:51:17
116527,125,8,1,Delayed,2023-10-20 01:07:28
255601,50,6,4,Delayed,2021-07-23 10:47:37
225664,171,6,2,Delayed,2024-11-29 11:37:11
234784,141,7,4,Delayed,2023-06-12 17:18:38
268753,187,8,4,Delayed,2022-08-07 07:57:31
110592,9,2,4,Fast,2018-05-21 20:16:14
201405,105,1,6,Fast,2018-08-25 15:32:40
137413,97,4,4,Delayed,2018-04-28 21:54:47
249827,176,9,6,Delayed,2019-10-25 16:52:25
296860,108,3,2,Fast,2018-11-17 01:09:38
238957,89,3,6,Fast,2018-10-10 09:36:57
258308,156,7,5,Delayed,2019-08-03 11:40:20
288701,96,6,4,Delayed,2024-07-20 16:19:46
290372,69,8,1,Delayed,2018-05-13 22:31:39
222544,147,6,4,Delayed,2020-12-24 10:36:48
222456,36,4,5,Delayed,2024-02-05 14:16:42
103170,193,9,5,Delayed,2022-11-01 14:01:24
100453,10,3,5,Fast,2020-10-07 21:20:15
152327,99,6,6,Delayed,2019-09-23 11:56:30
298607,75,4,1,Delayed,2019-09-15 20:09:46
287656,41,9,1,Delayed,2018-02-28 13:49:12
125875,68,4,5,Delayed,2022-05-04 03:20:43
179799,42,8,6,Delayed,2020-11-16 19:22:30
275323,34,1,4,Fast,2023-01-25 12:07:52
262653,76,5,3,Delayed,2019-12-09 16:30:00
176185,125,6,6,Delayed,2020-05-01 03:38:31
218347,180,1,6,Fast,2018-10-28 23:59:41
194626,84,7,6,Delayed,2021-05-20 06:39:14
149863,136,4,2,Delayed,2019-01-12 18:02:27
184488,198,1,5,Fast,2022-01-22 09:56:56
248883,176,5,6,Delayed,2022-01-15 17:23:37
219005,172,8,1,Delayed,2018-08-28 05:23:05
170266,126,8,1,Delayed,2021-02-23 22:35:11
242588,124,3,4,Fast,2022-10-06 05:15:42
172076,70,1,1,Fast,2022-01-01 16:01:44
151095,174,7,3,Delayed,2018-11-26 01:22:18
115749,100,1,3,Fast,2019-01-19 08:58:35
117032,12,3,2,Fast,2018-01-15 11:53:59
213173,26,5,2,Delayed,2022-08-13 20:13:54
277012,153,8,1,Delayed,2022-08-05 03:28:43
156223,63,9,2,Delayed,2023-10-23 23:00:47
289295,53,5,2,Delayed,2022-01-16 22:31:34
190040,22,8,6,Delayed,2019-08-31 05:11:17
117065,1,1,2,Fast,2023-10-18 13:23:37
180917,38,2,6,Fast,2023-07-13 21:54:06
186647,78,1,2,Fast,2022-12-31 15:19:22
182628,67,7,6,Delayed,2021-01-22 06:47:43
236113,159,4,4,Delayed,2021-10-17 12:41:07
174376,109,8,3,Delayed,2023-07-17 23:32:10
244272,55,9,3,Delayed,2023-08-30 17:36:08
188862,108,7,5,Delayed,2018-02-27 10:12:43
192421,126,4,4,Delayed,2018-04-06 16:59:59
103708,33,1,3,Fast,2022-05-15 17:09:10
266744,177,5,6,Delayed,2022-04-13 00:38:37
234254,81,6,1,Delayed,2022-04-13 02:11:22
226337,39,5,1,Delayed,2023-10-11 17:57:50
269737,102,2,3,Fast,2022-01-17 21:51:44
207934,105,7,2,Delayed,2018-02-22 09:54:11
170218,131,2,6,Fast,2023-09-07 23:10:41
198845,142,5,2,Delayed,2019-12-12 05:58:31
208910,60,8,2,Delayed,2020-08-30 16:17:02
183370,186,5,6,Delayed,2019-12-26 17:08:15
263998,9,8,3,Delayed,2019-12-12 12:51:40
110370,86,2,6,Fast,2024-09-26 19:13:02
135116,162,2,3,Fast,2018-12-24 14:23:21
257694,139,3,3,Fast,2022-07-29 09:18:19
154088,33,3,1,Fast,2023-11-02 23:08:56
276306,65,3,6,Fast,2022-08-04 12:38:14
181208,170,6,4,Delayed,2024-02-13 13:35:45
113183,51,8,3,Delayed,2020-01-13 08:48:02
227243,108,9,3,Delayed,2022-04-03 19:30:49
260444,128,5,5,Delayed,2021-03-11 14:04:54
151803,118,8,5,Delayed,2022-11-23 18:36:58
104807,36,6,6,Delayed,2018-01-21 19:27:45
235519,172,8,5,Delayed,2018-05-06 01:27:23
166770,75,9,1,Delayed,2018-05-27 20:29:14
120385,71,5,5,Delayed,2023-08-30 09:58:29
109962,72,8,2,Delayed,2020-01-28 13:35:53
130877,186,7,2,Delayed,2018-03-30 03:25:36
138351,63,4,5,Delayed,2022-03-10 20:04:22
185284,83,2,3,Fast,2022-04-04 06:09:42
200751,109,4,2,Delayed,2023-05-24 15:21:17
275113,193,7,1,Delayed,2023-12-27 19:10:03
107801,101,9,5,Delayed,2018-11-24 01:39:39
220085,152,9,2,Delayed,2022-08-08 22:41:23
276829,133,2,5,Fast,2023-04-19 02:28:55
113804,180,6,6,Delayed,2022-09-10 01:21:59
249910,97,1,4,Fast,2019-01-31 18:18:15
284101,139,3,1,Fast,2019-06-29 08:36:32
114491,46,1,4,Fast,2019-02-18 09:17:54
214340,37,2,4,Fast,2018-07-22 14:16:17
107397,173,6,6,Delayed,2021-07-07 00:36:54
232414,198,3,4,Fast,2021-02-17 01:14:41
150813,40,6,6,Delayed,2021-11-21 19:26:13
201868,40,1,6,Fast,2020-10-13 00:21:34
228366,111,9,4,Delayed,2022-03-23 00:14:48
257270,179,2,2,Fast,2020-05-22 01:30:56
251480,119,3,4,Fast,2022-02-23 12:29:29
149596,101,6,6,Delayed,2021-04-03 14:51:55
196780,59,3,1,Fast,2022-10-05 19:21:33
276698,94,8,4,Delayed,2021-03-26 12:31:43
227231,5,6,1,Delayed,2024-09-27 06:34:36
153275,126,1,4,Fast,2022-01-03 05:50:01
241462,13,2,5,Fast,2023-03-06 05:04:23
119250,109,1,6,Fast,2020-07-04 11:13:19
140525,193,4,6,Delayed,2024-12-11 04:21:29
103592,164,7,4,Delayed,2021-12-09 02:21:55
202712,24,3,1,Fast,2020-08-06 09:51:49
109572,2,9,3,Delayed,2022-08-08 13:54:40
224199,39,7,3,Delayed,2024-07-23 22:29:13
220553,173,6,5,Delayed,2022-12-14 02:05:07
105986,124,7,2,Delayed,2023-07-08 19:15:16
184374,199,9,4,Delayed,2022-03-27 08:23:43
157399,82,8,4,Delayed,2020-07-27 08:51:54
236926,48,9,2,Delayed,2022-10-09 14:39:57
113114,57,7,4,Delayed,2023-02-21 18:01:50
123516,173,7,5,Delayed,2022-02-21 06:51:32
115756,55,2,2,Fast,2024-10-15 01:43:58
272927,45,7,3,Delayed,2020-11-06 01:59:12
240472,166,2,5,Fast,2023-08-27 08:45:18
223990,23,1,6,Fast,2022-09-06 17:53:22
203361,37,4,5,Delayed,2020-11-09 13:42:23
149836,5,2,6,Fast,2023-10-30 16:08:46
109219,97,7,6,Delayed,2023-10-03 16:50:44
184600,20,3,3,Fast,2023-03-06 19:32:06
276256,47,8,5,Delayed,2022-12-31 23:41:43
153775,43,9,6,Delayed,2021-06-16 00:43:10
255845,11,6,2,Delayed,2019-03-10 09:09:56
212496,119,7,2,Delayed,2023-03-23 15:53:04
184049,83,6,5,Delayed,2018-09-22 22:44:26
210407,36,1,5,Fast,2018-05-27 17:51:50
231538,180,9,1,Delayed,2022-05-21 22:12:46
207125,51,5,6,Delayed,2020-02-06 12:22:03
140583,48,6,3,Delayed,2022-05-01 04:31:53
125299,141,2,4,Fast,2018-04-25 10:42:14
131473,194,8,1,Delayed,2021-03-11 03:27:36
235273,152,7,5,Delayed,2019-10-18 15:51:18
203566,180,7,5,Delayed,2022-12-06 19:10:41
223191,148,8,3,Delayed,2023-06-23 02:31:04
266793,147,5,1,Delayed,2024-09-14 16:08:14
209946,5,2,5,Fast,2018-10-31 23:54:02
280339,148,6,5,Delayed,2022-07-20 23:09:22
122966,41,4,2,Delayed,2024-02-15 19:21:23
174241,42,7,6,Delayed,2020-11-23 10:37:07
188946,69,4,1,Delayed,2018-06-21 19:31:33
112032,177,2,3,Fast,2022-07-18 19:48:18
115978,153,8,3,Delayed,2019-05-28 04:33:38
270047,40,7,4,Delayed,2019-09-12 01:18:38
235848,105,7,4,Delayed,2022-01-27 11:21:50
245618,13,9,4,Delayed,2021-09-08 03:33:32
241684,154,2,4,Fast,2024-08-13 05:15:16
210049,44,1,6,Fast,2021-12-12 05:16:21
231654,42,7,1,Delayed,2021-12-25 08:32:24
167342,15,6,6,Delayed,2021-09-14 10:04:36
204067,123,5,2,Delayed,2024-06-02 22:06:30
138851,102,9,5,Delayed,2020-11-30 20:54:45
157832,42,7,1,Delayed,2022-09-11 15:48:12
163058,153,1,1,Fast,2019-04-01 19:45:28
257588,163,8,1,Delayed,2020-07-06 21:59:55
272810,40,5,4,Delayed,2024-12-14 07:24:54
108680,153,7,2,Delayed,2020-05-13 00:22:30
228528,170,2,5,Fast,2018-10-21 20:09:41
254184,21,1,6,Fast,2018-07-05 18:26:43
200675,48,3,3,Fast,2020-05-05 11:39:35
159653,101,2,6,Fast,2024-01-15 07:47:11
190004,113,8,6,Delayed,2019-11-04 13:55:49
249549,190,9,6,Delayed,2024-07-13 06:30:16
218047,29,7,2,Delayed,2023-01-04 16:32:38
274359,56,3,3,Fast,2022-01-08 06:16:38
231958,99,9,4,Delayed,2018-06-24 22:12:25
143315,85,7,5,Delayed,2023-05-23 08:04:13
153708,54,1,5,Fast,2020-10-21 11:38:12
290438,48,7,5,Delayed,2023-06-20 19:09:11
233678,127,1,6,Fast,2019-01-03 18:04:49
147063,168,4,3,Delayed,2023-08-19 15:25:50
100988,164,5,4,Delayed,2023-11-24 01:14:58
158505,167,2,1,Fast,2019-12-26 22:12:52
255615,168,4,4,Delayed,2020-07-30 21:13:37
127475,31,7,2,Delayed,2019-05-19 04:36:31
164760,186,5,5,Delayed,2020-01-10 00:16:37
214271,192,5,1,Delayed,2023-06-06 00:25:09
224652,12,5,1,Delayed,2020-07-21 11:39:52
212701,15,2,3,Fast,2024-04-08 21:49:44
156564,152,6,4,Delayed,2024-09-20 14:05:23
203620,105,1,4,Fast,2021-05-12 14:25:11
288968,76,9,1,Delayed,2021-09-22 18:51:47
128265,131,2,4,Fast,2020-06-17 13:07:34
200333,3,3,2,Fast,2022-08-26 19:50:01
265764,9,4,4,Delayed,2021-11-07 02:00:34
183775,33,5,3,Delayed,2021-06-03 02:02:04
158657,140,7,3,Delayed,2023-02-07 18:47:15
285212,67,4,6,Delayed,2022-03-25 05:40:09
113644,116,6,6,Delayed,2019-12-07 12:19:10
171319,83,3,3,Fast,2019-09-02 15:50:34
233928,4,2,2,Fast,2024-08-20 12:21:46
200549,189,7,5,Delayed,2021-04-30 02:28:24
216195,76,1,2,Fast,2023-03-19 09:58:53
122478,174,9,4,Delayed,2023-10-13 06:13:04
249216,193,6,4,Delayed,2020-04-22 04:16:54
122919,124,2,3,Fast,2024-11-18 05:39:03
147166,184,4,6,Delayed,2020-11-20 04:23:20
138608,110,1,3,Fast,2021-02-23 13:12:20
169838,134,4,2,Delayed,2018-01-18 22:01:17
241867,20,4,1,Delayed,2018-07-29 23:30:50
135628,43,3,2,Fast,2023-01-08 16:53:22
216834,169,8,1,Delayed,2022-12-01 04:14:14
285241,54,6,5,Delayed,2020-12-04 03:07:25
278959,183,6,1,Delayed,2018-12-23 09:43:44
148033,21,9,4,Delayed,2023-05-01 05:44:27
283207,194,7,6,Delayed,2023-04-22 20:18:19
124064,95,2,6,Fast,2024-05-16 12:39:42
146675,186,9,3,Delayed,2022-07-28 21:14:22
136493,33,9,4,Delayed,2021-02-01 09:15:10
285651,100,2,5,Fast,2023-07-11 15:35:21
155397,3,4,4,Delayed,2024-05-23 04:11:42
284193,16,5,6,Delayed,2018-06-20 15:11:00
154596,87,6,5,Delayed,2023-07-02 05:15:52
130630,126,7,3,Delayed,2018-10-17 17:53:01
207678,193,7,3,Delayed,2023-12-02 00:56:55
206979,2,7,6,Delayed,2023-11-21 11:09:02
246865,12,9,3,Delayed,2024-12-09 04:57:30
113374,69,1,2,Fast,2020-01-30 09:38:11
158730,14,4,6,Delayed,2020-09-27 18:15:11
249556,179,5,1,Delayed,2018-06-20 07:20:26
114656,113,1,6,Fast,2019-03-08 18:15:44
234454,182,4,6,Delayed,2020-10-25 10:07:03
280128,6,7,4,Delayed,2021-06-05 15:00:46
173363,127,3,2,Fast,2021-07-06 16:07:46
207339,159,7,2,Delayed,2018-09-30 05:49:05
151357,41,3,1,Fast,2021-02-13 23:37:50
103859,110,1,3,Fast,2019-02-28 02:07:48
150183,184,6,3,Delayed,2020-05-26 13:30:53
103987,145,7,5,Delayed,2019-02-09 14:10:54
199121,33,5,4,Delayed,2020-05-09 15:54:24
133564,121,1,5,Fast,2023-09-21 05:34:06
269585,158,3,5,Fast,2022-05-27 20:14:22
138140,63,1,1,Fast,2022-03-20 12:47:03
220358,154,3,2,Fast,2018-10-26 05:07:18
291662,174,9,2,Delayed,2024-09-18 09:50:29
118298,158,9,2,Delayed,2024-01-19 04:21:42
290293,20,9,4,Delayed,2022-06-20 07:24:42
254456,7,5,3,Delayed,2019-11-03 11:18:21
142718,70,3,4,Fast,2023-03-25 18:51:54
277008,173,7,1,Delayed,2018-01-27 07:23:33
100054,163,7,6,Delayed,2023-05-16 01:22:03
158667,56,9,4,Delayed,2018-04-12 02:30:06
267256,181,1,3,Fast,2018-02-11 06:23:46
227743,178,5,4,Delayed,2020-05-17 19:10:34
101770,156,3,1,Fast,2019-12-25 13:05:37
202287,107,3,1,Fast,2020-07-02 22:32:58
275339,167,6,5,Delayed,2021-12-14 19:57:21
287150,116,7,3,Delayed,2019-06-14 03:34:28
227175,192,7,4,Delayed,2022-11-23 18:30:32
149912,12,4,6,Delayed,2022-09-14 02:52:52
121160,2,9,3,Delayed,2021-01-02 11:52:21
