product_id,historical_demand,forecasted_demand,forecast_error,season,forecast_month
5264,57,94,37,Summer,2024-12-10 11:06:44
23038,440,405,-35,Festive,2020-10-11 18:04:54
7960,306,275,-31,Festive,2018-11-24 23:10:35
16791,407,423,16,Monsoon,2020-05-13 07:46:36
10300,471,532,61,Winter,2021-06-02 11:13:29
25596,280,354,74,Festive,2023-10-13 13:33:02
1791,292,245,-47,Winter,2023-07-12 19:59:06
6903,478,551,73,Winter,2023-09-13 17:19:38
26520,487,479,-8,Winter,2019-01-28 10:37:21
12577,355,391,36,Festive,2018-02-21 10:11:06
5971,342,395,53,Summer,2019-03-24 07:02:51
9136,34,101,67,Festive,2019-01-10 21:52:21
6597,443,456,13,Festive,2022-10-05 02:53:41
12559,116,130,14,Festive,2024-08-05 05:44:15
28631,164,220,56,Festive,2024-09-15 23:17:18
13138,304,326,22,Winter,2020-05-14 03:24:52
14015,273,347,74,Summer,2023-09-23 01:46:06
25953,470,451,-19,Monsoon,2021-04-20 05:54:19
24972,427,442,15,Monsoon,2018-01-26 00:40:47
16206,93,102,9,Summer,2018-05-27 01:25:34
18702,213,239,26,Summer,2021-02-14 13:24:02
28188,381,380,-1,Festive,2018-09-01 14:12:53
20171,250,319,69,Summer,2021-10-03 01:45:08
19932,373,426,53,Summer,2022-04-11 14:40:11
10927,168,209,41,Monsoon,2018-04-20 16:17:34
9926,276,350,74,Summer,2023-11-05 15:40:49
9841,170,132,-38,Monsoon,2022-12-28 17:47:49
21918,369,448,79,Summer,2023-08-27 12:04:50
6166,193,187,-6,Monsoon,2020-03-26 20:36:56
20298,396,439,43,Summer,2024-02-27 14:28:06
355,391,392,1,Festive,2024-10-13 20:39:02
2105,40,69,29,Summer,2022-09-21 05:06:15
19119,222,301,79,Monsoon,2022-04-14 19:39:50
5158,213,284,71,Winter,2019-08-26 03:31:41
27093,173,217,44,Summer,2018-09-17 09:28:59
17798,306,379,73,Summer,2020-08-23 10:29:37
11079,205,215,10,Winter,2023-01-19 09:27:44
27059,302,368,66,Winter,2021-09-09 14:29:23
28732,422,386,-36,Festive,2024-04-30 04:55:02
2890,332,304,-28,Summer,2021-08-01 21:39:56
2065,406,457,51,Summer,2023-03-29 10:05:11
8442,77,95,18,Winter,2022-04-18 02:45:16
10386,380,332,-48,Winter,2024-01-08 16:01:41
5758,127,174,47,Winter,2023-11-08 22:01:37
14674,318,300,-18,Monsoon,2023-08-06 23:51:08
24511,487,473,-14,Summer,2024-07-30 14:55:43
27631,455,485,30,Festive,2024-04-04 14:14:48
29620,300,270,-30,Festive,2022-09-23 05:40:57
13605,24,-26,-50,Winter,2019-05-06 14:27:16
12410,154,216,62,Winter,2022-03-11 18:14:24
7053,163,139,-24,Monsoon,2022-03-09 11:17:53
19438,66,75,9,Monsoon,2023-08-19 04:05:36
2991,406,375,-31,Festive,2020-05-06 00:18:21
19637,420,444,24,Winter,2024-02-02 23:10:34
1486,61,26,-35,Monsoon,2023-10-26 21:55:16
21462,316,393,77,Festive,2021-10-11 11:32:34
16514,169,218,49,Winter,2024-08-13 19:19:29
9208,321,322,1,Monsoon,2019-07-02 06:53:02
11822,447,398,-49,Monsoon,2021-04-19 12:32:46
27628,392,409,17,Winter,2024-07-18 15:00:35
26933,40,0,-40,Monsoon,2019-04-28 15:51:07
10384,358,376,18,Summer,2018-04-02 23:06:20
27322,315,300,-15,Winter,2023-07-31 14:24:33
25401,108,137,29,Summer,2022-10-21 10:11:12
14597,77,86,9,Festive,2019-12-16 03:36:48
14366,47,16,-31,Winter,2020-09-05 17:19:11
12744,449,461,12,Winter,2019-01-17 21:28:40
29187,473,465,-8,Festive,2023-05-10 22:46:45
16845,337,287,-50,Summer,2019-10-31 12:10:55
12941,83,88,5,Festive,2019-05-24 20:42:28
23759,479,460,-19,Winter,2018-11-02 07:58:29
5787,209,205,-4,Winter,2021-01-17 13:18:29
20419,345,337,-8,Summer,2018-06-26 23:13:48
21197,66,93,27,Summer,2019-12-07 23:04:57
15671,307,327,20,Summer,2022-07-31 02:57:56
11365,369,432,63,Monsoon,2021-11-17 13:14:10
10023,140,168,28,Monsoon,2018-06-03 08:37:26
6162,455,444,-11,Winter,2018-05-31 20:27:58
3439,353,426,73,Monsoon,2022-09-27 07:37:13
643,134,109,-25,Winter,2018-03-20 20:34:59
17078,411,450,39,Festive,2019-10-08 04:48:22
20816,475,507,32,Festive,2022-03-10 23:24:34
25651,283,262,-21,Monsoon,2019-06-09 03:17:41
13115,212,167,-45,Summer,2018-10-15 05:34:36
20754,476,494,18,Festive,2023-04-28 18:29:37
18794,224,215,-9,Summer,2020-05-16 03:57:35
16919,455,436,-19,Summer,2022-07-07 13:21:46
24185,261,338,77,Summer,2020-12-06 16:02:19
25506,246,284,38,Festive,2020-08-06 05:34:41
14796,363,433,70,Monsoon,2020-10-11 16:44:30
4816,219,266,47,Monsoon,2018-10-14 18:18:56
17368,257,243,-14,Winter,2024-02-02 13:33:57
20531,135,129,-6,Festive,2018-03-03 01:20:17
1097,355,375,20,Monsoon,2021-06-15 22:31:59
26218,131,86,-45,Winter,2018-07-25 22:45:58
6493,399,399,0,Festive,2018-04-08 03:42:03
29502,94,130,36,Monsoon,2022-11-19 14:23:31
21148,120,169,49,Festive,2023-08-05 09:45:55
15328,404,405,1,Festive,2022-04-11 00:09:25
1277,375,362,-13,Monsoon,2020-06-09 12:00:14
11345,100,162,62,Monsoon,2018-08-13 21:51:43
24221,192,167,-25,Monsoon,2019-09-21 19:57:29
27539,99,134,35,Monsoon,2024-09-20 20:07:44
3104,44,80,36,Monsoon,2020-11-12 19:53:26
13418,418,381,-37,Winter,2019-08-17 06:54:32
5247,370,427,57,Winter,2019-11-16 01:59:30
23317,331,373,42,Monsoon,2023-03-19 18:46:03
25811,251,233,-18,Summer,2022-02-27 03:11:47
10271,319,357,38,Winter,2021-07-19 00:31:53
29286,369,352,-17,Festive,2018-11-25 21:38:20
8699,318,350,32,Monsoon,2021-11-21 04:29:25
7859,408,389,-19,Monsoon,2019-04-20 07:40:42
29876,347,411,64,Festive,2021-04-12 00:24:30
8024,96,94,-2,Festive,2019-06-02 04:16:56
12052,219,196,-23,Festive,2020-11-26 08:47:44
17064,174,182,8,Winter,2021-11-13 15:23:44
6997,196,182,-14,Festive,2018-01-29 13:16:44
28237,192,151,-41,Summer,2020-08-16 03:43:18
20545,99,138,39,Summer,2018-03-20 08:17:56
8731,427,447,20,Summer,2022-12-29 12:09:22
26533,103,53,-50,Monsoon,2022-07-05 11:16:50
29486,352,413,61,Monsoon,2024-06-16 10:42:21
29121,140,128,-12,Winter,2018-04-26 00:23:35
16228,293,345,52,Monsoon,2021-10-30 22:41:18
1787,346,332,-14,Festive,2019-12-02 23:59:53
18862,88,142,54,Monsoon,2021-06-20 16:31:00
27276,428,503,75,Festive,2021-06-03 13:17:25
27455,202,188,-14,Festive,2020-10-18 14:11:27
20284,25,11,-14,Summer,2022-08-08 01:59:35
26819,360,428,68,Festive,2023-10-25 19:01:45
2252,108,95,-13,Summer,2018-11-25 16:41:10
13038,61,83,22,Festive,2023-03-08 22:23:54
17890,374,390,16,Festive,2024-07-30 05:18:53
29883,173,216,43,Monsoon,2019-04-11 10:47:00
10805,368,368,0,Summer,2019-05-20 22:34:00
10067,400,413,13,Summer,2024-01-12 21:24:14
17061,29,2,-27,Monsoon,2024-04-29 11:36:01
27494,166,181,15,Winter,2024-10-12 13:05:52
11971,402,372,-30,Summer,2023-10-05 19:39:32
12942,245,235,-10,Festive,2019-01-13 09:37:23
18745,61,40,-21,Monsoon,2020-04-05 03:51:04
27317,406,477,71,Winter,2018-02-04 18:06:26
14422,34,84,50,Festive,2022-04-08 08:59:29
29429,395,385,-10,Festive,2023-08-19 19:31:38
4175,424,394,-30,Summer,2023-03-27 09:29:30
25590,305,290,-15,Festive,2019-04-18 11:31:27
28258,75,59,-16,Festive,2022-02-24 18:52:23
28694,186,198,12,Winter,2020-03-03 21:49:04
26140,384,446,62,Winter,2020-01-16 08:49:32
13276,104,83,-21,Monsoon,2022-10-18 19:13:29
28066,20,-27,-47,Summer,2018-06-10 03:26:27
7949,408,440,32,Festive,2020-07-17 21:51:56
912,280,339,59,Summer,2023-01-18 16:39:33
6265,300,271,-29,Winter,2024-02-15 06:44:02
943,436,513,77,Winter,2022-05-18 17:07:17
23439,122,126,4,Festive,2018-07-05 22:49:19
2040,164,146,-18,Monsoon,2021-04-20 15:11:28
24339,25,83,58,Winter,2020-12-23 02:01:40
3620,121,140,19,Festive,2019-09-18 00:04:12
2322,122,138,16,Winter,2020-03-14 11:46:22
15749,162,199,37,Winter,2024-01-11 06:46:56
18572,398,452,54,Monsoon,2019-03-02 05:29:26
3357,299,342,43,Monsoon,2020-12-16 15:51:10
24043,55,116,61,Festive,2022-11-06 21:38:05
4864,131,167,36,Summer,2018-03-02 10:09:40
28842,312,372,60,Winter,2023-11-04 07:41:00
14993,106,56,-50,Monsoon,2024-08-30 03:19:42
1230,352,355,3,Summer,2024-06-16 04:38:44
2273,113,105,-8,Monsoon,2018-11-24 21:49:51
13665,59,45,-14,Summer,2020-08-28 05:18:31
4766,185,247,62,Summer,2021-04-29 16:38:30
12220,332,317,-15,Summer,2021-05-14 00:02:25
1087,433,406,-27,Monsoon,2022-03-17 21:56:39
7006,374,359,-15,Monsoon,2023-06-17 00:53:01
16656,273,227,-46,Monsoon,2022-03-31 21:03:34
13654,262,322,60,Summer,2020-11-11 04:03:23
18014,101,150,49,Winter,2022-04-22 09:17:06
2535,473,491,18,Winter,2020-10-25 20:30:51
14785,72,151,79,Summer,2019-06-25 12:07:09
21207,71,52,-19,Summer,2018-04-16 10:50:46
13795,127,163,36,Summer,2021-11-21 15:18:12
9238,278,320,42,Summer,2018-11-27 00:33:40
27925,30,74,44,Winter,2023-08-16 05:27:54
26168,493,495,2,Winter,2023-04-04 11:54:57
2172,166,218,52,Summer,2018-09-27 08:14:39
28511,94,141,47,Winter,2021-09-28 06:04:45
22934,346,417,71,Winter,2018-05-22 11:51:54
2660,291,283,-8,Winter,2023-07-26 18:07:20
12848,171,142,-29,Monsoon,2018-10-11 09:17:50
21992,201,250,49,Winter,2018-12-22 05:47:14
24751,180,164,-16,Winter,2023-08-14 10:51:37
21402,459,515,56,Winter,2021-06-14 07:07:28
1836,37,17,-20,Winter,2021-05-30 12:57:49
17170,314,320,6,Winter,2024-04-22 23:48:37
4089,282,280,-2,Winter,2020-12-27 14:32:44
26993,454,428,-26,Festive,2019-09-11 09:29:27
2294,292,292,0,Festive,2023-10-25 03:38:35
23271,191,155,-36,Festive,2024-06-04 02:07:15
2338,493,496,3,Festive,2019-12-06 04:22:32
14876,490,541,51,Festive,2020-07-22 02:51:20
22001,293,349,56,Winter,2022-10-13 13:28:17
26934,227,207,-20,Summer,2019-07-05 23:21:09
5025,48,101,53,Winter,2024-07-01 03:36:34
3581,103,106,3,Summer,2019-11-11 03:47:44
21204,463,461,-2,Winter,2020-08-10 22:13:00
23717,223,228,5,Festive,2024-03-31 02:58:19
22203,151,218,67,Winter,2023-11-27 02:10:19
13956,285,288,3,Festive,2023-08-04 02:53:30
11987,107,71,-36,Festive,2018-03-30 20:34:09
17785,23,63,40,Monsoon,2020-06-08 21:29:31
16112,379,356,-23,Summer,2021-07-04 02:57:05
3678,313,380,67,Monsoon,2020-12-05 15:46:13
14812,219,171,-48,Summer,2024-09-06 11:56:46
17597,221,197,-24,Monsoon,2018-06-14 14:04:40
11050,64,52,-12,Summer,2019-02-04 02:30:54
4887,457,444,-13,Festive,2019-03-18 09:19:37
29309,467,533,66,Festive,2021-05-31 13:31:59
2202,139,95,-44,Winter,2022-07-28 10:40:14
2742,427,489,62,Monsoon,2019-02-28 18:50:37
9240,414,436,22,Winter,2021-10-29 16:16:32
29479,349,398,49,Winter,2020-01-16 23:15:27
22501,366,334,-32,Winter,2018-10-11 12:15:20
8425,111,174,63,Festive,2018-10-29 00:52:38
2116,237,265,28,Monsoon,2019-06-09 21:37:37
12735,67,125,58,Winter,2023-12-27 03:56:55
7906,219,212,-7,Festive,2024-12-27 22:49:06
6671,123,122,-1,Summer,2018-08-24 13:28:16
23558,359,365,6,Festive,2018-02-16 07:56:16
1621,139,93,-46,Summer,2023-03-15 09:20:53
29266,438,444,6,Monsoon,2024-11-25 16:41:34
6953,412,406,-6,Summer,2021-04-06 02:15:41
8548,53,39,-14,Monsoon,2022-09-19 09:16:34
12974,424,405,-19,Winter,2019-08-17 23:26:27
11792,212,264,52,Festive,2024-01-15 19:31:28
920,348,400,52,Monsoon,2023-12-22 16:07:56
13423,152,158,6,Winter,2018-04-30 12:13:06
9345,103,85,-18,Summer,2020-04-08 11:21:04
21073,295,330,35,Festive,2019-04-22 09:14:36
16811,207,264,57,Monsoon,2021-10-25 19:46:03
26413,462,499,37,Monsoon,2023-11-09 21:01:22
25499,257,329,72,Winter,2022-03-02 11:08:36
8000,265,303,38,Monsoon,2024-05-30 09:23:58
27868,329,374,45,Festive,2023-01-27 02:47:10
23443,192,217,25,Winter,2022-11-17 05:32:17
28460,405,384,-21,Monsoon,2019-04-08 00:29:01
28248,351,358,7,Festive,2021-05-08 02:16:14
2007,320,371,51,Summer,2018-10-03 17:03:59
12121,481,485,4,Monsoon,2020-07-25 10:33:12
14655,441,512,71,Summer,2021-08-30 21:00:39
17957,443,439,-4,Monsoon,2024-11-19 15:52:43
9750,321,349,28,Summer,2019-04-19 15:49:31
8335,21,27,6,Winter,2018-12-11 23:35:04
24323,424,444,20,Winter,2024-02-02 09:32:16
2597,176,214,38,Summer,2021-09-18 07:06:30
18847,167,189,22,Winter,2019-05-26 21:26:28
12779,206,225,19,Monsoon,2020-12-10 16:17:03
9045,176,128,-48,Festive,2018-10-07 06:20:08
29666,104,65,-39,Monsoon,2019-12-03 06:37:20
1908,316,281,-35,Winter,2018-01-26 18:29:13
12289,115,160,45,Winter,2018-05-04 00:26:57
15535,62,141,79,Summer,2023-01-26 12:43:28
16770,365,344,-21,Winter,2018-07-28 01:26:39
11433,287,355,68,Winter,2024-01-24 08:09:58
178,91,124,33,Monsoon,2024-08-28 01:22:18
6016,141,99,-42,Summer,2021-09-28 05:31:49
19035,375,377,2,Festive,2018-04-06 07:40:08
9652,260,321,61,Monsoon,2019-07-30 03:50:37
27435,198,266,68,Festive,2020-09-24 12:19:38
22757,331,300,-31,Monsoon,2023-08-11 06:59:34
14796,433,391,-42,Winter,2020-07-10 11:10:50
8249,245,286,41,Summer,2024-11-23 18:23:17
25868,417,396,-21,Monsoon,2020-10-05 11:54:45
24421,174,242,68,Winter,2019-07-03 11:12:17
2719,350,361,11,Summer,2020-07-24 03:18:51
17837,229,279,50,Festive,2018-10-11 06:05:34
24756,444,503,59,Festive,2023-11-22 05:22:19
17665,317,350,33,Winter,2022-05-25 16:25:13
515,318,363,45,Festive,2019-02-13 00:26:51
18663,164,193,29,Winter,2020-01-09 05:38:17
5716,404,451,47,Winter,2022-10-11 18:30:13
9012,284,250,-34,Summer,2024-12-03 20:57:53
10014,63,24,-39,Festive,2024-09-23 05:17:30
19768,235,231,-4,Festive,2023-09-07 13:58:02
15201,26,72,46,Monsoon,2024-11-03 00:57:31
16298,305,301,-4,Festive,2023-06-29 17:05:58
10815,260,264,4,Winter,2023-09-29 06:33:42
18842,203,268,65,Monsoon,2024-07-01 20:51:08
2497,282,234,-48,Monsoon,2021-04-18 18:48:32
28752,375,360,-15,Summer,2022-02-16 06:40:01
14118,350,401,51,Festive,2021-02-18 00:14:38
16289,274,237,-37,Monsoon,2019-12-08 20:17:28
27794,219,210,-9,Winter,2023-09-10 07:23:01
13082,450,424,-26,Monsoon,2024-01-15 05:21:15
15057,414,377,-37,Monsoon,2024-08-07 06:56:49
20980,120,112,-8,Summer,2022-10-06 11:32:52
23809,161,179,18,Summer,2018-11-11 03:02:02
26606,212,286,74,Summer,2020-07-03 10:02:49
25342,210,172,-38,Summer,2020-02-18 07:26:14
13256,340,358,18,Winter,2018-09-25 01:58:26
7115,475,471,-4,Summer,2019-10-31 13:53:00
25424,110,82,-28,Festive,2019-03-14 13:06:15
6186,30,89,59,Festive,2021-10-12 17:29:21
3637,298,293,-5,Winter,2022-03-23 12:35:32
27051,156,183,27,Winter,2023-11-09 06:41:38
28888,227,299,72,Winter,2019-09-11 15:13:04
8177,35,88,53,Monsoon,2024-03-05 13:06:44
7636,450,445,-5,Summer,2020-05-26 05:22:06
23771,402,465,63,Monsoon,2018-06-02 12:12:27
11441,481,496,15,Festive,2023-10-30 12:44:38
12508,205,235,30,Monsoon,2020-03-06 15:57:43
17729,117,176,59,Festive,2021-12-31 01:30:49
17264,201,245,44,Summer,2021-07-22 09:55:30
8063,218,168,-50,Summer,2022-01-27 04:03:44
25952,284,320,36,Summer,2022-09-14 00:02:56
27503,260,292,32,Festive,2021-01-07 19:49:30
4169,264,275,11,Festive,2019-12-11 01:06:21
5178,171,234,63,Festive,2022-09-09 22:43:50
2334,303,381,78,Monsoon,2020-10-01 10:55:44
23829,67,47,-20,Monsoon,2021-11-07 23:41:51
4386,99,108,9,Summer,2019-04-27 07:48:25
19988,454,448,-6,Summer,2023-01-03 16:01:41
19111,145,216,71,Winter,2021-12-28 22:24:12
3203,458,497,39,Summer,2018-08-11 00:17:15
9981,436,472,36,Festive,2019-08-30 06:17:58
25316,311,347,36,Winter,2024-04-04 04:09:35
14483,96,84,-12,Summer,2018-06-06 17:44:40
8341,384,455,71,Summer,2024-03-19 17:42:48
28659,423,482,59,Summer,2019-05-02 07:46:27
22442,181,228,47,Monsoon,2023-05-05 02:11:36
25127,205,182,-23,Monsoon,2018-12-17 21:25:48
20356,227,278,51,Monsoon,2023-07-15 11:27:12
28297,311,386,75,Summer,2021-04-20 23:53:50
1200,334,314,-20,Festive,2022-04-23 20:27:55
17398,423,436,13,Summer,2020-09-03 16:07:02
10749,340,397,57,Festive,2021-10-16 14:45:15
13810,488,533,45,Winter,2021-05-05 01:15:47
17415,334,288,-46,Monsoon,2018-12-18 13:25:28
26567,334,300,-34,Monsoon,2019-10-28 07:34:51
29083,465,490,25,Winter,2018-09-22 14:17:39
2141,224,280,56,Monsoon,2020-08-07 06:12:28
22897,317,343,26,Festive,2022-09-06 18:34:12
16856,204,181,-23,Monsoon,2023-09-14 23:48:27
6265,69,81,12,Monsoon,2021-10-27 19:29:51
27298,96,174,78,Summer,2022-09-01 18:21:35
23169,442,520,78,Winter,2021-01-22 22:55:19
26977,288,297,9,Winter,2024-08-01 22:12:51
6437,460,445,-15,Winter,2019-07-16 07:15:00
24963,460,486,26,Festive,2018-10-03 23:37:11
20478,290,355,65,Monsoon,2023-09-21 05:04:29
10019,421,498,77,Winter,2020-02-06 05:07:02
9435,405,463,58,Summer,2020-02-25 09:03:23
21495,185,169,-16,Winter,2018-06-05 16:09:42
9578,391,423,32,Monsoon,2019-03-11 06:36:47
13797,375,401,26,Summer,2023-11-08 00:59:27
15491,47,25,-22,Monsoon,2018-02-08 23:08:44
19030,31,4,-27,Festive,2019-08-04 21:27:28
27491,278,342,64,Festive,2021-03-14 12:12:10
13976,85,74,-11,Winter,2018-04-02 02:05:41
26502,398,405,7,Winter,2024-09-11 15:07:45
29186,408,459,51,Winter,2024-06-14 19:55:29
21032,95,146,51,Winter,2018-06-13 20:09:06
24127,272,351,79,Winter,2021-12-01 22:15:23
16474,131,147,16,Summer,2023-09-25 20:41:00
29180,360,384,24,Monsoon,2023-10-22 13:17:12
3629,320,349,29,Festive,2021-08-01 23:30:39
547,137,119,-18,Festive,2021-07-03 22:08:38
20641,155,213,58,Monsoon,2019-10-07 23:52:44
27253,267,234,-33,Winter,2022-05-14 06:03:43
19169,276,286,10,Winter,2018-05-29 01:39:14
19598,95,119,24,Monsoon,2020-03-18 19:39:16
28081,250,210,-40,Winter,2023-06-11 15:31:15
6829,493,479,-14,Winter,2021-11-28 12:46:17
25086,469,530,61,Winter,2019-10-19 09:00:09
19880,119,164,45,Winter,2018-10-08 14:13:03
29887,496,467,-29,Monsoon,2020-03-18 23:35:19
8901,389,343,-46,Festive,2022-05-05 16:37:06
1285,196,182,-14,Monsoon,2022-02-02 08:44:09
15005,122,76,-46,Summer,2019-07-19 20:12:28
13442,265,269,4,Festive,2024-01-17 02:45:16
22614,481,522,41,Festive,2020-10-17 16:40:41
14534,118,148,30,Monsoon,2020-01-10 08:43:18
16568,283,326,43,Winter,2022-08-20 13:11:48
23847,233,300,67,Festive,2022-03-26 17:16:20
26894,370,409,39,Festive,2024-01-21 23:35:06
6065,28,68,40,Summer,2022-04-02 21:02:28
11207,86,52,-34,Monsoon,2019-10-19 21:18:24
27591,343,294,-49,Festive,2020-05-17 12:20:33
14695,253,214,-39,Summer,2023-02-13 07:17:54
19032,107,141,34,Summer,2021-10-08 14:26:10
10857,244,258,14,Festive,2023-02-16 00:16:40
2507,139,89,-50,Festive,2019-10-05 07:25:09
22196,307,300,-7,Summer,2022-08-16 05:48:09
21477,289,339,50,Festive,2020-09-30 18:19:20
8884,62,75,13,Festive,2020-07-31 03:24:22
24972,38,115,77,Summer,2019-08-28 17:07:52
26725,96,146,50,Monsoon,2020-08-15 13:59:50
25094,198,200,2,Monsoon,2024-02-27 14:26:03
26414,441,501,60,Summer,2021-07-18 07:36:00
27500,342,377,35,Winter,2024-05-13 03:37:36
25932,136,91,-45,Summer,2023-03-13 07:53:57
15190,421,395,-26,Summer,2022-06-05 16:35:09
26774,102,105,3,Summer,2018-05-07 03:39:56
16590,469,489,20,Monsoon,2021-03-06 19:59:07
18306,223,239,16,Summer,2021-02-27 19:04:43
10467,439,507,68,Monsoon,2023-11-14 03:31:10
29600,373,335,-38,Festive,2024-01-10 18:57:32
463,58,50,-8,Summer,2021-05-11 12:50:13
6884,347,398,51,Summer,2023-09-22 03:50:48
25628,153,166,13,Festive,2022-01-28 04:49:12
7529,274,338,64,Winter,2019-01-11 16:41:45
21396,151,115,-36,Summer,2018-09-12 06:27:55
10979,154,130,-24,Winter,2018-10-15 15:45:02
15512,144,182,38,Summer,2021-07-04 19:11:25
15633,376,342,-34,Winter,2020-05-22 15:45:47
29,292,306,14,Winter,2021-11-14 15:00:51
21145,208,179,-29,Festive,2018-09-01 12:59:51
25247,373,340,-33,Winter,2022-11-26 15:35:26
27827,43,54,11,Summer,2022-03-17 03:03:15
478,196,227,31,Summer,2021-03-05 17:10:41
7216,236,279,43,Monsoon,2021-09-09 04:22:27
5011,347,390,43,Festive,2021-01-11 07:43:17
13819,217,288,71,Summer,2023-05-25 10:11:59
11384,272,231,-41,Summer,2023-07-09 18:21:08
12008,181,211,30,Monsoon,2018-05-04 10:50:11
2778,179,228,49,Winter,2022-01-20 14:41:46
27115,377,356,-21,Winter,2021-05-09 00:56:48
24253,488,530,42,Monsoon,2021-03-25 06:58:32
16265,499,530,31,Festive,2024-04-27 22:36:31
25102,230,273,43,Winter,2023-11-07 00:56:23
23856,325,315,-10,Winter,2022-05-14 22:31:07
18263,169,212,43,Festive,2019-08-04 19:25:19
25170,43,113,70,Winter,2021-06-17 00:52:45
22545,261,326,65,Monsoon,2021-12-27 09:21:38
1279,459,428,-31,Monsoon,2024-02-26 11:13:24
29941,94,105,11,Festive,2023-07-03 20:26:58
19924,78,143,65,Summer,2023-08-22 04:57:16
10609,193,212,19,Summer,2021-10-07 15:15:15
22350,29,93,64,Summer,2023-12-15 17:08:21
4737,25,69,44,Winter,2023-11-03 20:36:59
8207,150,196,46,Summer,2020-08-06 06:41:24
6829,370,373,3,Festive,2020-05-07 19:04:41
12429,497,540,43,Summer,2020-03-19 11:52:41
2244,468,434,-34,Summer,2022-06-21 09:15:28
21326,148,102,-46,Winter,2023-09-19 14:04:45
21209,33,64,31,Summer,2023-08-01 19:04:05
4360,68,60,-8,Summer,2024-04-22 14:20:17
20041,125,196,71,Festive,2024-08-05 05:52:25
1866,413,393,-20,Winter,2021-08-03 07:54:50
28615,425,413,-12,Festive,2018-09-17 15:39:37
12238,355,400,45,Summer,2023-12-08 23:00:04
10641,100,56,-44,Monsoon,2019-03-11 20:35:20
25201,142,215,73,Summer,2024-05-08 18:24:07
12073,230,203,-27,Monsoon,2023-06-01 17:54:56
18596,392,369,-23,Festive,2018-06-16 07:42:02
6038,464,517,53,Summer,2022-02-04 07:29:46
26757,65,109,44,Winter,2022-12-09 23:10:03
23410,298,324,26,Winter,2024-11-07 15:22:51
14276,324,342,18,Festive,2023-03-27 15:46:18
15237,463,440,-23,Festive,2023-03-16 07:05:58
8301,100,152,52,Summer,2024-02-24 10:33:57
29269,408,466,58,Monsoon,2024-07-03 19:37:01
11207,217,266,49,Summer,2023-10-08 07:46:44
15115,68,78,10,Summer,2018-09-03 20:06:13
29636,96,167,71,Summer,2018-09-02 21:40:35
26541,184,250,66,Winter,2019-04-02 21:45:06
21353,124,142,18,Summer,2018-09-20 15:15:12
1945,246,318,72,Festive,2024-07-25 20:30:54
19357,452,470,18,Summer,2021-10-04 22:07:43
8533,238,211,-27,Summer,2020-06-01 00:09:38
5575,487,485,-2,Summer,2021-06-13 17:43:06
2794,208,160,-48,Festive,2021-12-30 22:53:33
3209,247,268,21,Monsoon,2020-05-02 13:21:23
19280,110,155,45,Winter,2018-07-04 03:46:57
12672,180,236,56,Festive,2024-01-17 11:33:25
254,445,405,-40,Monsoon,2022-12-11 13:42:16
28929,495,545,50,Summer,2023-11-05 15:34:24
9740,204,172,-32,Summer,2020-11-02 14:45:01
1151,299,372,73,Festive,2021-10-07 20:57:59
7666,485,438,-47,Winter,2020-04-08 14:51:12
26346,72,53,-19,Winter,2023-10-16 09:52:02
9831,491,550,59,Festive,2018-03-25 05:06:50
18111,349,364,15,Festive,2018-05-18 10:48:53
7707,329,343,14,Festive,2024-03-22 22:15:41
27355,60,95,35,Winter,2023-02-02 03:40:56
14760,484,523,39,Summer,2024-07-03 22:22:39
24610,100,59,-41,Summer,2018-11-27 09:20:15
6102,133,127,-6,Winter,2021-06-18 09:13:39
9504,419,474,55,Summer,2024-05-02 02:03:36
4263,440,456,16,Summer,2024-04-09 06:56:52
17923,484,473,-11,Festive,2024-09-21 01:07:26
29725,368,444,76,Summer,2023-12-27 16:43:11
369,322,357,35,Festive,2022-10-14 04:22:25
14317,239,198,-41,Festive,2022-05-08 15:10:23
22428,479,448,-31,Winter,2021-11-05 23:18:55
24474,303,316,13,Festive,2019-03-21 18:46:00
1873,367,405,38,Summer,2024-01-18 02:29:39
28018,472,432,-40,Summer,2022-09-01 02:35:15
18989,289,290,1,Monsoon,2024-07-15 13:47:49
7728,307,326,19,Festive,2020-10-19 17:49:16
16593,91,113,22,Summer,2020-03-20 12:22:54
29351,317,297,-20,Summer,2018-04-12 07:21:33
14507,378,404,26,Winter,2021-06-28 11:51:56
12765,49,82,33,Winter,2023-10-09 00:24:40
