shipment_id,distance_km,transport_mode,transport_cost,delivery_delay_days
68580,1690,Rail,58030.0,4
21793,993,Rail,34280.0,3
47708,1079,Road,19315.0,4
31573,713,Road,14349.0,2
85829,1347,Rail,27708.0,6
66410,157,Rail,1286.0,4
139801,769,Road,23701.0,1
58755,1576,Air,20946.0,5
100039,399,Road,8806.0,1
84898,433,Air,8935.0,2
141841,1263,Road,24647.0,0
102490,423,Road,7879.0,4
41527,1202,Sea,11650.0,3
62438,1892,Rail,26699.0,3
139280,1748,Rail,20746.0,3
99071,473,Sea,15849.0,2
43309,183,Road,5483.0,2
148211,1126,Road,11184.0,2
126552,438,Rail,9214.0,3
121898,730,Air,13718.0,5
113580,974,Road,16205.0,2
25835,805,Air,20611.0,1
143878,1937,Sea,50452.0,6
108291,1410,Sea,22503.0,0
97228,1453,Sea,33192.0,1
130646,769,Sea,14556.0,2
24688,109,Sea,2945.0,1
24785,596,Rail,18265.0,4
92755,1375,Air,40596.0,0
63635,1096,Road,17716.0,5
146533,1629,Air,30019.0,5
23990,428,Rail,9567.0,6
126301,1614,Rail,38150.0,5
68934,1346,Road,35782.0,6
42217,1708,Rail,53680.0,0
14750,1347,Road,28556.0,3
129888,429,Road,14172.0,3
13286,1820,Rail,17324.0,6
110787,143,Road,4425.0,0
31699,1344,Rail,19249.0,2
55462,1426,Rail,39541.0,3
38598,1635,Sea,52790.0,1
101033,1593,Sea,17507.0,3
59914,1454,Air,30685.0,1
98725,1723,Sea,29595.0,0
105661,1119,Air,18033.0,0
115687,1355,Sea,27593.0,6
19673,1980,Sea,65461.0,4
95637,301,Rail,7234.0,3
89536,978,Rail,12774.0,4
148331,1224,Rail,20582.0,3
52859,1185,Air,32492.0,6
108912,221,Air,4795.0,3
76708,1317,Air,17755.0,1
58359,1533,Air,20600.0,1
66018,938,Air,19479.0,6
10559,1235,Rail,15110.0,4
63540,1198,Road,12874.0,5
63093,1200,Road,35700.0,4
137590,1499,Air,34183.0,3
27459,1170,Rail,22998.0,6
95476,167,Air,2603.0,5
67507,1642,Sea,46199.0,6
23930,423,Rail,8209.0,0
113237,1105,Rail,34513.0,2
616,1321,Sea,34737.0,0
42585,700,Road,12110.0,4
75965,59,Rail,805.0,1
135085,770,Rail,25247.0,1
117580,1595,Road,25358.0,5
77665,95,Air,2358.0,2
92781,509,Road,17205.0,5
52897,778,Sea,10153.0,5
16982,900,Air,24671.0,6
92364,568,Road,9311.0,4
79636,615,Road,18424.0,4
24640,561,Rail,17380.0,0
128344,837,Road,27837.0,2
27342,569,Rail,10808.0,0
75700,445,Rail,14885.0,3
36855,1382,Sea,14758.0,3
71838,126,Rail,3427.0,4
17349,742,Road,10275.0,6
12713,260,Road,5808.0,5
25049,1993,Road,62404.0,0
43529,809,Road,8733.0,3
106201,1011,Sea,15864.0,3
31774,1103,Road,27327.0,0
145756,1986,Sea,17729.0,5
32018,1384,Air,34705.0,4
108941,1048,Road,33271.0,1
64889,1144,Air,39801.0,3
33643,624,Air,6070.0,5
73272,1795,Air,38546.0,2
42352,1428,Air,25604.0,0
70180,204,Road,1681.0,4
98564,477,Rail,14231.0,0
8910,1800,Road,32176.0,2
69164,749,Road,7966.0,2
63915,1136,Sea,17528.0,4
31467,1261,Road,10132.0,2
97684,643,Rail,8839.0,6
21672,814,Sea,25476.0,4
146729,1372,Air,24366.0,1
127793,175,Rail,3137.0,6
78830,1860,Sea,34772.0,3
65118,210,Sea,2571.0,4
7303,1132,Sea,21690.0,4
14320,1543,Road,14025.0,6
77122,835,Road,8602.0,0
91397,146,Rail,4324.0,5
232,338,Sea,5385.0,6
19847,418,Rail,13185.0,3
120870,1235,Air,16929.0,5
146135,71,Rail,730.0,4
96602,1908,Sea,47003.0,2
42154,1499,Sea,39826.0,4
47846,1706,Rail,29653.0,3
59532,1598,Rail,51567.0,3
139058,539,Rail,17944.0,5
92433,1776,Road,27011.0,2
43432,506,Sea,10683.0,5
47145,622,Road,8622.0,3
125052,631,Road,9030.0,2
135221,1828,Rail,32563.0,0
29557,144,Road,3435.0,6
111296,631,Road,14945.0,0
83410,1887,Sea,31239.0,3
5406,517,Road,12663.0,0
66679,1274,Sea,23244.0,0
144005,354,Sea,3983.0,5
135869,1493,Sea,50943.0,6
69854,1049,Air,23334.0,1
117681,509,Road,5305.0,2
126741,1514,Sea,21891.0,4
146594,674,Rail,20162.0,3
131448,1951,Air,32762.0,6
79548,12,Air,284.0,0
42107,398,Air,4980.0,5
118358,1005,Rail,33680.0,0
27144,1470,Air,50853.0,6
86696,1577,Sea,21282.0,3
81234,1944,Rail,63895.0,2
71685,1487,Rail,12453.0,1
55320,1873,Air,44001.0,2
6179,511,Sea,17505.0,3
63965,374,Sea,7350.0,5
8296,450,Air,7011.0,4
122008,1752,Road,59083.0,1
109982,146,Sea,5076.0,0
38361,981,Air,31178.0,1
93749,1452,Road,33442.0,4
59778,109,Sea,2265.0,2
68882,1681,Rail,17900.0,3
114630,719,Road,18526.0,1
94380,1973,Sea,27047.0,6
100847,64,Road,692.0,3
134034,1792,Rail,20238.0,1
57081,927,Road,32242.0,5
58951,570,Air,11088.0,3
4147,543,Rail,6556.0,4
25770,1959,Road,52429.0,2
95324,1805,Sea,32293.0,2
117203,845,Sea,16300.0,6
79352,1143,Rail,32501.0,4
5302,802,Rail,12713.0,5
13952,133,Rail,2575.0,1
61971,495,Road,13466.0,6
48534,448,Rail,8682.0,3
72592,618,Rail,7205.0,1
51880,888,Air,10931.0,0
42512,726,Rail,16780.0,0
83207,1248,Road,28578.0,5
140354,938,Air,11336.0,1
58476,1876,Air,18155.0,5
113107,1544,Sea,22740.0,6
107323,344,Air,6059.0,6
44817,635,Air,17027.0,6
54035,1827,Rail,33829.0,1
33810,1378,Air,45278.0,2
54012,1130,Air,34635.0,5
39208,256,Road,7545.0,6
134041,677,Sea,6820.0,6
148193,1899,Sea,40774.0,6
88529,703,Air,9989.0,2
43676,1285,Rail,34525.0,4
134615,1494,Rail,32099.0,4
111411,859,Rail,14600.0,1
41908,383,Sea,8080.0,2
115289,603,Rail,17259.0,2
76780,151,Road,2339.0,3
33329,741,Air,23403.0,0
18960,581,Air,18143.0,3
76712,924,Sea,12440.0,2
127842,705,Air,6321.0,2
15673,1527,Sea,43506.0,5
67937,1700,Air,19031.0,3
26732,696,Road,17684.0,2
119579,1112,Sea,31001.0,1
95871,775,Sea,12259.0,2
139601,1419,Rail,20159.0,1
130611,130,Rail,3851.0,2
42819,872,Air,8285.0,3
122477,1104,Air,15949.0,3
72369,686,Road,9264.0,3
1653,19,Rail,563.0,3
96100,824,Rail,11162.0,0
52867,272,Rail,9119.0,2
47728,1831,Road,18328.0,6
110965,333,Rail,7610.0,1
64991,1378,Rail,46445.0,5
19792,1143,Sea,14543.0,2
10360,1605,Air,22395.0,3
11794,1283,Road,29068.0,6
108789,1494,Sea,41386.0,1
73982,537,Air,15954.0,5
112539,11,Road,231.0,4
63282,1557,Sea,51379.0,5
133842,1436,Rail,38692.0,6
126468,1552,Sea,43603.0,6
100446,196,Road,6780.0,0
26356,513,Air,15329.0,2
123411,193,Sea,5593.0,3
112173,1604,Road,54658.0,1
111097,1662,Sea,23556.0,4
75771,71,Sea,1704.0,3
116100,1607,Air,52581.0,4
88241,1361,Air,41109.0,2
129803,733,Air,9827.0,3
126768,1198,Air,41391.0,5
80579,568,Rail,12248.0,4
57394,1855,Air,35976.0,1
89976,1644,Road,18903.0,2
146593,1070,Sea,32618.0,4
105776,883,Road,18326.0,3
65575,1673,Road,46521.0,4
3528,1765,Rail,35558.0,5
78312,1955,Road,39517.0,1
45955,1149,Sea,22255.0,2
129088,102,Road,3314.0,6
57951,1134,Rail,15914.0,0
116110,1703,Air,14725.0,1
4046,1590,Sea,39266.0,2
105867,1925,Rail,63118.0,0
191,452,Sea,7822.0,1
124434,1541,Road,39777.0,6
73722,1670,Road,29613.0,5
14951,979,Rail,17257.0,3
74791,493,Air,12712.0,4
130432,461,Air,13526.0,4
63486,1069,Air,9117.0,0
48511,1835,Rail,49079.0,3
143856,848,Rail,27286.0,4
36797,1602,Rail,30073.0,5
43496,1633,Road,36252.0,4
123658,1205,Road,30237.0,6
19427,306,Air,3987.0,5
57560,494,Road,4506.0,2
12571,555,Air,15780.0,0
138566,1181,Sea,16807.0,5
107081,1238,Rail,29420.0,4
120376,1355,Sea,28677.0,0
32261,86,Rail,2043.0,2
26624,482,Rail,14428.0,4
119295,1269,Rail,39273.0,5
42,1400,Road,47908.0,5
25699,960,Rail,17953.0,0
90359,1775,Sea,45101.0,1
40648,1247,Air,34972.0,6
41737,1536,Road,52690.0,0
92763,481,Air,7772.0,4
110338,1886,Road,34128.0,2
87177,141,Air,1619.0,3
20209,241,Road,6061.0,3
7722,1773,Sea,54520.0,6
69372,793,Road,25470.0,5
89321,714,Road,12068.0,3
15573,356,Rail,6550.0,3
85346,1182,Air,25038.0,6
83803,509,Road,17001.0,6
148181,409,Air,10011.0,1
65592,516,Rail,11680.0,3
94398,1190,Rail,37363.0,4
74307,1594,Sea,19260.0,6
65021,1329,Road,33361.0,6
10599,1232,Rail,28939.0,6
61740,740,Air,10251.0,2
15134,1811,Air,21624.0,1
98286,1899,Sea,41066.0,4
43191,1035,Road,17954.0,5
77255,373,Rail,10775.0,5
116780,1696,Road,17689.0,0
41901,89,Road,1131.0,3
124749,174,Sea,3993.0,2
137610,59,Sea,867.0,4
127828,1071,Rail,14175.0,5
57141,1328,Road,14886.0,4
106285,1628,Rail,40693.0,4
144243,162,Sea,2988.0,5
106345,719,Air,15858.0,5
122647,1755,Rail,22243.0,5
53256,1636,Road,15164.0,0
11363,607,Road,8395.0,3
6761,1287,Air,35831.0,5
98057,122,Air,3045.0,1
18093,1692,Road,57706.0,4
7480,1475,Road,40390.0,0
11046,1184,Air,23026.0,3
26172,1272,Rail,27085.0,2
17573,1973,Rail,27050.0,0
30754,1947,Road,38063.0,5
66427,1702,Rail,46688.0,4
2953,877,Rail,17336.0,4
92655,462,Road,13055.0,4
79469,1885,Rail,56391.0,6
80174,1646,Rail,20500.0,3
60240,68,Sea,918.0,5
97226,1638,Air,45418.0,3
39622,1612,Road,36178.0,0
72987,133,Sea,2651.0,6
117894,684,Road,6534.0,6
115591,524,Road,12225.0,1
118272,483,Road,16559.0,3
64933,1821,Road,55560.0,1
65498,1680,Road,29274.0,6
57228,1819,Rail,58991.0,1
139788,1533,Rail,49609.0,6
127537,1604,Sea,39896.0,0
132171,1722,Air,27026.0,3
143943,174,Road,4720.0,1
29857,1302,Rail,31452.0,5
50603,202,Road,6259.0,2
127291,1149,Rail,38998.0,0
101872,150,Air,1733.0,6
120632,383,Rail,7144.0,6
122900,1146,Air,30268.0,3
118264,39,Rail,556.0,0
147311,1880,Road,47529.0,6
87461,1202,Rail,38706.0,6
9839,1294,Road,41618.0,1
112676,1084,Sea,17162.0,6
74725,1437,Rail,12655.0,2
81647,929,Road,11013.0,1
78535,756,Rail,8044.0,5
91028,1207,Rail,29715.0,6
76349,1117,Rail,18898.0,5
106612,407,Air,8718.0,5
104403,1888,Air,22685.0,1
88990,57,Air,566.0,5
99830,547,Sea,13120.0,0
141012,362,Road,11997.0,4
99922,1724,Road,46302.0,4
6982,1010,Air,31611.0,3
112619,209,Air,3753.0,5
88041,505,Rail,15614.0,3
36041,249,Road,2429.0,4
81927,1793,Air,52985.0,6
104285,1134,Air,12285.0,1
52859,376,Road,4620.0,2
94900,1517,Air,13297.0,6
56343,409,Rail,3307.0,1
78814,145,Road,4780.0,2
75220,665,Air,7235.0,1
64264,1145,Sea,36553.0,1
117043,251,Rail,3263.0,2
116739,1366,Air,27065.0,0
126680,29,Sea,238.0,3
49349,1209,Rail,26802.0,0
6658,217,Sea,7383.0,6
64009,540,Sea,17618.0,6
140149,1271,Air,21670.0,1
19236,876,Sea,29177.0,5
59141,1814,Rail,36232.0,5
6005,689,Road,17764.0,2
115149,961,Rail,20735.0,2
89716,728,Road,9515.0,1
39455,528,Road,17158.0,3
26538,105,Rail,3052.0,0
87620,1339,Sea,43098.0,4
140600,311,Road,3310.0,0
62400,134,Rail,2775.0,0
61502,875,Rail,29135.0,2
96369,1007,Rail,14557.0,6
88699,908,Rail,16879.0,0
141513,1027,Rail,11816.0,3
29257,1176,Air,20396.0,2
86479,302,Air,4741.0,2
111160,718,Sea,24433.0,0
49329,706,Rail,12115.0,2
47041,1691,Road,24641.0,1
41573,1748,Sea,27113.0,2
2297,152,Rail,2053.0,4
130219,86,Air,1378.0,1
76955,470,Road,4896.0,4
135956,362,Air,3993.0,0
1676,657,Air,13667.0,3
75883,913,Air,10615.0,2
9787,125,Road,2230.0,0
84995,916,Rail,12456.0,3
61505,833,Air,14729.0,4
104263,744,Road,7531.0,6
115592,970,Sea,11417.0,0
101163,318,Road,9984.0,3
24269,1495,Road,40630.0,6
64815,1120,Rail,37253.0,0
15160,908,Road,25898.0,0
51597,702,Road,8592.0,6
146994,1432,Sea,23398.0,6
50212,1885,Sea,48724.0,0
56248,268,Sea,7492.0,2
42498,1040,Rail,23232.0,0
99455,1688,Rail,31644.0,4
134771,1821,Road,60575.0,6
37885,1418,Sea,43561.0,4
116550,1005,Sea,34409.0,4
75045,1095,Air,26950.0,5
72043,1129,Air,15251.0,4
57008,695,Sea,11226.0,3
117826,1979,Road,42714.0,5
11509,1427,Rail,35522.0,1
26601,1765,Sea,31796.0,3
108427,1803,Rail,40356.0,6
81745,17,Air,295.0,2
23544,700,Air,8473.0,2
13745,399,Rail,10326.0,6
112878,1466,Sea,42693.0,3
40228,1083,Road,16598.0,3
6629,1022,Road,33530.0,1
143636,1409,Rail,22658.0,5
86039,1040,Sea,22590.0,1
62122,1602,Road,20233.0,5
104172,54,Air,548.0,1
145739,1452,Rail,23871.0,2
126571,287,Road,8845.0,1
145372,396,Air,11250.0,2
31887,220,Air,7121.0,5
107149,185,Road,2275.0,0
102347,1946,Sea,19206.0,3
133622,363,Rail,8350.0,2
135509,716,Road,17987.0,2
149864,1713,Air,49335.0,6
62747,185,Road,3956.0,5
56780,1891,Rail,51953.0,3
105359,1475,Road,20142.0,3
131922,44,Road,814.0,3
40048,1707,Air,21908.0,2
83539,1900,Sea,29340.0,2
77039,850,Air,20639.0,2
66455,890,Sea,17725.0,1
125583,349,Rail,5421.0,4
89177,766,Air,11483.0,6
3790,251,Road,6649.0,1
148545,715,Air,6341.0,1
107953,1939,Rail,36710.0,1
56521,1764,Road,47983.0,5
27089,86,Sea,2578.0,0
40183,1293,Rail,33796.0,2
87780,859,Rail,8505.0,5
90216,1202,Sea,9654.0,3
109356,356,Rail,5872.0,1
56298,1310,Rail,31969.0,1
37814,843,Road,17153.0,5
596,1808,Sea,31326.0,4
49410,1099,Road,30968.0,1
87062,1152,Sea,19326.0,1
49778,592,Road,14356.0,2
61024,862,Rail,28165.0,3
68949,1919,Rail,40456.0,6
57197,1865,Sea,43522.0,3
35947,1777,Sea,20609.0,6
61015,1060,Rail,30188.0,3
77875,1841,Rail,58473.0,0
146941,145,Sea,1639.0,4
4234,1370,Rail,46289.0,4
18196,567,Road,13709.0,5
11450,1078,Road,26542.0,5
65463,1477,Road,26125.0,3
106190,1827,Air,46504.0,6
91434,609,Sea,9518.0,3
86299,1899,Air,44198.0,2
47410,1579,Air,28040.0,6
109610,1650,Rail,31627.0,0
123847,1457,Road,12403.0,6
45445,175,Sea,3572.0,6
144529,1528,Sea,28352.0,3
102021,605,Sea,8855.0,1
93432,517,Rail,13057.0,5
48410,1795,Rail,51557.0,6
30120,1292,Rail,24637.0,6
31913,1400,Air,47805.0,5
90753,1524,Sea,48326.0,4
52786,1229,Rail,13937.0,6
104603,1376,Air,32434.0,0
121032,1689,Sea,37108.0,1
21538,358,Sea,12452.0,2
68178,1517,Rail,15667.0,1
91799,204,Sea,7073.0,3
68754,994,Air,32516.0,2
25569,831,Road,19276.0,4
14109,956,Rail,12065.0,3
94283,1236,Air,16267.0,2
60948,865,Rail,20356.0,1
83637,1106,Air,31376.0,6
5141,1907,Sea,45880.0,1
143019,54,Sea,1777.0,5
58100,821,Road,21893.0,6
106895,1033,Air,31334.0,6
94569,575,Rail,10368.0,6
146625,1048,Rail,16036.0,2
76693,1873,Road,63217.0,4
27659,540,Road,5145.0,6
4100,72,Air,1152.0,1
58973,1803,Rail,17254.0,4
113722,593,Sea,8725.0,4
68973,448,Sea,9726.0,6
20720,1144,Road,35917.0,2
144923,627,Rail,18821.0,0
30051,1868,Road,62037.0,4
49401,772,Rail,7302.0,3
24041,433,Sea,3733.0,1
84206,1742,Rail,22668.0,3
32147,1353,Rail,39338.0,3
127105,1718,Rail,14440.0,0
69866,1727,Rail,38347.0,5
122165,1071,Rail,21995.0,4
131889,363,Road,10789.0,3
93874,379,Road,12009.0,6
24394,1583,Rail,22534.0,3
67157,589,Sea,10141.0,4
29167,1511,Rail,15035.0,4
48058,1558,Road,47672.0,5
44307,764,Sea,17436.0,1
52093,1398,Sea,44240.0,5
138760,652,Road,12055.0,3
117024,1768,Air,49280.0,0
51932,709,Sea,7250.0,0
92954,1754,Road,28481.0,6
91344,1878,Road,45227.0,6
10239,1545,Air,48019.0,3
61469,1150,Sea,31750.0,6
16506,1101,Road,24492.0,5
35717,1764,Sea,30112.0,6
41278,1679,Road,16915.0,3
49998,1571,Rail,31970.0,0
92703,922,Sea,9643.0,4
140200,1271,Road,21324.0,6
88910,193,Sea,2577.0,1
39525,1792,Sea,61736.0,6
70816,1600,Rail,49228.0,2
15587,106,Air,2544.0,4
54676,806,Rail,24660.0,0
102674,965,Air,26833.0,4
144101,929,Air,11731.0,0
71541,1404,Road,15117.0,4
94018,569,Sea,15395.0,0
137930,1225,Road,19091.0,6
29754,1571,Sea,29467.0,3
78418,225,Road,6650.0,1
73391,238,Air,7072.0,4
107425,737,Sea,25572.0,0
18848,1132,Air,36722.0,1
5642,341,Sea,3974.0,6
570,1270,Rail,27411.0,4
8950,924,Sea,8370.0,0
89679,1779,Sea,35969.0,6
87862,423,Sea,7826.0,2
31918,1303,Road,12602.0,3
52711,1753,Air,55295.0,4
35411,149,Road,4592.0,6
10501,1678,Road,36859.0,3
73403,1806,Road,62280.0,1
112249,1195,Air,40980.0,5
139151,1811,Sea,22296.0,0
42849,1497,Road,50542.0,4
19722,643,Sea,13220.0,5
17660,1788,Rail,50056.0,4
132952,1448,Sea,46420.0,6
132370,1826,Air,23276.0,0
62522,558,Sea,9469.0,2
614,382,Sea,11566.0,4
103950,1506,Sea,15066.0,1
5927,729,Sea,24058.0,6
148920,1666,Road,21902.0,3
139767,1111,Sea,31183.0,5
132134,361,Sea,12178.0,1
144184,1637,Road,38144.0,2
36763,136,Air,2217.0,3
14221,1021,Road,15518.0,0
99666,1403,Air,26441.0,1
77063,776,Sea,19049.0,0
35242,1675,Road,49043.0,3
51369,1781,Sea,31333.0,4
89944,1940,Road,50528.0,4
9615,725,Air,9800.0,1
70727,1078,Rail,18334.0,2
52518,1329,Sea,42821.0,1
18479,930,Road,15909.0,1
95989,1931,Air,57150.0,5
132726,1450,Rail,41792.0,2
2516,72,Sea,1492.0,4
104895,736,Rail,6380.0,1
65631,226,Rail,4602.0,0
33160,780,Rail,23445.0,0
33726,1394,Sea,28669.0,4
60461,37,Rail,329.0,3
35143,1780,Road,36756.0,5
8028,453,Rail,8822.0,3
102508,968,Sea,9154.0,1
137248,1098,Rail,26894.0,4
116590,1782,Air,56135.0,3
130378,612,Rail,6166.0,5
130212,1522,Air,35530.0,5
49572,925,Sea,10382.0,6
109321,432,Rail,13926.0,3
19595,597,Sea,17010.0,0
77954,1914,Rail,64137.0,2
35574,1758,Road,46949.0,1
19052,1026,Rail,18314.0,0
1038,394,Rail,7114.0,3
35873,1054,Road,33739.0,3
134265,1932,Rail,54342.0,1
121873,1005,Road,25493.0,4
121522,839,Sea,7097.0,3
6872,633,Road,7136.0,2
94371,242,Sea,8196.0,5
12539,568,Sea,12226.0,3
54403,1345,Sea,14783.0,5
127406,1399,Air,40303.0,0
61608,1268,Rail,25871.0,2
79109,1028,Air,20172.0,1
107041,1790,Road,20068.0,3
128507,1143,Road,27299.0,1
110605,1130,Rail,15646.0,2
33220,1544,Air,26225.0,2
96394,699,Rail,8987.0,0
145773,1469,Air,44120.0,4
79478,987,Air,13793.0,5
98995,739,Rail,14781.0,6
99648,294,Sea,8475.0,4
121370,571,Sea,19792.0,5
18502,14,Sea,118.0,5
93559,579,Rail,11087.0,6
10269,835,Road,19672.0,6
6052,1072,Rail,32968.0,4
91657,987,Sea,31397.0,3
59753,245,Air,4674.0,2
123639,929,Sea,21912.0,0
46593,1234,Rail,16290.0,6
60706,1439,Road,24540.0,5
83487,1876,Rail,28593.0,3
16516,1718,Sea,45632.0,4
108144,703,Road,8730.0,3
65663,523,Sea,16041.0,1
45650,1673,Rail,17046.0,3
101844,738,Air,22215.0,4
39636,1526,Sea,35814.0,5
50619,605,Air,11333.0,2
133403,402,Sea,6899.0,5
41886,1656,Air,14891.0,1
73601,654,Rail,19705.0,1
51953,1685,Sea,19884.0,5
94039,1043,Road,31614.0,5
56117,715,Air,17046.0,0
63105,506,Sea,5526.0,3
43468,1520,Sea,28971.0,2
42305,304,Road,8992.0,6
102639,1887,Rail,50358.0,2
114877,71,Sea,1682.0,2
31029,1316,Rail,45490.0,2
114189,1489,Rail,12329.0,4
110490,365,Road,10097.0,4
104659,1411,Rail,31274.0,3
123717,1155,Sea,18499.0,2
148875,1806,Rail,60218.0,5
112602,207,Rail,5347.0,4
109903,1254,Sea,38066.0,2
30603,1717,Road,36134.0,2
140640,117,Sea,1654.0,1
88747,1613,Rail,33908.0,2
75558,830,Sea,18580.0,1
44059,1553,Sea,27308.0,4
44244,986,Rail,28929.0,0
141913,510,Sea,14409.0,6
8991,1795,Sea,61320.0,4
142584,1166,Rail,33789.0,3
60442,1211,Rail,22359.0,0
116224,1844,Sea,19412.0,4
45113,970,Sea,31857.0,3
126110,434,Sea,7485.0,4
117428,226,Road,2260.0,6
80937,1370,Sea,39081.0,3
70170,1358,Sea,12453.0,4
32391,46,Rail,388.0,4
64996,1673,Road,23923.0,1
5220,960,Air,31558.0,3
25124,275,Rail,4578.0,2
54742,197,Air,2536.0,4
94067,1586,Rail,23834.0,5
94404,575,Road,16406.0,2
131665,368,Rail,10044.0,6
120910,1086,Road,30891.0,1
126055,288,Air,3496.0,0
133974,249,Road,5514.0,2
1398,635,Rail,11915.0,6
116630,1037,Air,9135.0,0
139397,699,Rail,6021.0,5
108846,633,Road,16936.0,4
92692,1963,Sea,44406.0,2
63814,1044,Sea,19971.0,1
43702,1535,Air,30991.0,1
56327,55,Sea,1474.0,1
70257,84,Road,1463.0,3
107540,1323,Air,37415.0,4
11250,743,Road,25834.0,0
65327,1139,Air,39168.0,3
138679,516,Air,6267.0,3
19031,401,Road,5826.0,3
920,1543,Road,47840.0,5
4371,1590,Road,42296.0,6
52533,450,Sea,4438.0,0
3986,1299,Rail,36274.0,4
39977,1248,Air,41679.0,6
74184,514,Air,9249.0,4
119336,1796,Road,58971.0,0
44310,1451,Air,46905.0,1
134913,1577,Sea,47515.0,6
94571,283,Road,7036.0,6
60874,1695,Air,27319.0,1
1415,1337,Sea,29946.0,0
5022,1403,Road,38156.0,6
10984,1893,Air,62585.0,3
13602,1683,Air,13973.0,4
132888,1101,Sea,28947.0,0
12188,915,Road,18496.0,0
81927,1898,Air,40961.0,0
90845,1154,Air,17172.0,4
84936,835,Rail,18489.0,1
135478,1791,Sea,58106.0,4
42248,572,Road,19060.0,1
149037,1974,Air,58827.0,0
111744,1780,Sea,46250.0,0
95660,1345,Air,41700.0,3
146828,1201,Air,12278.0,2
92256,357,Road,7677.0,0
77142,1799,Rail,20406.0,1
138931,1016,Rail,19997.0,1
51171,392,Road,9613.0,6
73560,1936,Rail,44210.0,2
33979,566,Sea,7771.0,0
69965,1309,Road,13384.0,4
66321,256,Sea,2494.0,4
110405,1640,Road,27691.0,4
65841,572,Rail,16003.0,2
118933,1346,Rail,24817.0,1
61270,1788,Road,33916.0,0
29096,639,Road,18510.0,0
24248,1884,Rail,62834.0,6
27625,986,Sea,10043.0,4
50499,606,Air,10253.0,0
60576,1571,Sea,39876.0,5
32753,771,Rail,13218.0,5
131807,677,Rail,18227.0,6
138664,1461,Road,46165.0,1
45223,1634,Sea,49879.0,6
105701,1917,Road,57712.0,3
14612,506,Sea,8907.0,3
99220,1487,Sea,22375.0,5
90402,1308,Air,31385.0,3
42119,986,Road,18236.0,3
33637,1657,Rail,18440.0,6
77655,1837,Air,63314.0,1
58659,32,Sea,954.0,3
52062,1373,Sea,14874.0,5
134902,1709,Air,55825.0,0
68014,288,Sea,2547.0,3
18137,237,Sea,8092.0,6
108506,1427,Air,47521.0,0
139754,130,Rail,3151.0,0
10270,273,Rail,8815.0,0
12355,1158,Sea,24469.0,2
83284,671,Road,5495.0,0
5843,643,Road,14801.0,0
128481,759,Road,8316.0,0
47153,1284,Road,37860.0,4
63537,833,Sea,21697.0,2
43901,117,Air,1192.0,4
141651,234,Sea,6775.0,6
56942,1863,Rail,19896.0,2
82524,768,Rail,11647.0,6
142557,31,Rail,791.0,1
8243,731,Sea,7576.0,3
75965,1054,Sea,27229.0,5
80261,1423,Air,40533.0,0
50401,1438,Road,16391.0,3
90288,1106,Road,10096.0,6
121831,182,Rail,4374.0,5
2374,1614,Air,25384.0,3
51650,1142,Air,11323.0,6
131432,315,Rail,7103.0,3
104875,1541,Sea,38472.0,6
54660,890,Road,7538.0,3
131366,542,Rail,5750.0,6
22798,1477,Sea,27783.0,0
77193,1266,Sea,43631.0,3
93440,1994,Rail,23460.0,4
115996,1097,Rail,28874.0,0
95867,980,Road,9388.0,6
44922,168,Rail,2877.0,3
72598,1541,Air,40299.0,6
103941,1307,Road,25259.0,5
58589,1852,Rail,32571.0,5
14545,1866,Sea,26411.0,1
34875,1069,Sea,19568.0,2
137224,1245,Air,36092.0,2
49308,1910,Rail,39188.0,4
148079,416,Rail,12085.0,3
149807,1792,Rail,30121.0,6
68932,1077,Rail,32564.0,6
138353,1071,Road,26742.0,3
109483,1648,Road,45600.0,2
70345,754,Road,13150.0,3
86037,1775,Road,38049.0,6
62128,771,Sea,11591.0,2
86717,75,Road,1297.0,5
97146,465,Rail,4614.0,2
51266,665,Road,16066.0,4
48420,1328,Rail,21210.0,2
124392,1420,Road,11457.0,1
52185,1319,Rail,41936.0,6
71670,1162,Air,30808.0,4
104362,780,Road,8249.0,3
103241,1576,Road,38742.0,6
79017,1524,Sea,34164.0,2
123079,883,Sea,26293.0,3
33115,1225,Road,40318.0,2
37660,1828,Air,41053.0,3
86022,182,Air,4986.0,4
125887,203,Road,4978.0,1
75431,1881,Sea,43196.0,5
62383,987,Sea,21423.0,1
11490,1398,Sea,37275.0,0
54095,599,Road,5021.0,0
68211,575,Road,13261.0,2
132948,1878,Road,26026.0,2
141138,475,Sea,12412.0,5
129222,1741,Rail,34166.0,6
40360,535,Rail,9801.0,4
12192,721,Rail,9390.0,6
120810,1089,Road,13975.0,3
132016,1507,Road,46331.0,4
136747,249,Rail,7227.0,2
127600,904,Rail,28452.0,1
17497,51,Rail,672.0,2
143611,1651,Air,51272.0,4
21145,494,Air,16106.0,0
122226,379,Air,13239.0,5
74310,34,Sea,817.0,5
96410,217,Road,5665.0,0
114072,1404,Road,25452.0,2
41623,821,Road,25893.0,0
116623,701,Air,18825.0,3
9524,1583,Air,12713.0,4
59585,913,Road,11881.0,3
30387,1608,Road,43166.0,2
48348,852,Road,29070.0,4
115024,814,Road,13286.0,4
72684,690,Rail,19851.0,1
149884,1684,Road,24564.0,6
138864,1183,Rail,14278.0,0
73560,1033,Road,35276.0,6
13430,949,Air,13939.0,4
6074,1658,Sea,56489.0,3
