student_id,attendance_percent,assignment_score,exam_score,final_grade
42304,92,66,54,Pass
3745,52,80,62,Fail
35853,52,58,71,Fail
14380,63,69,50,Fail
17999,73,94,47,Fail
5151,86,46,61,Pass
37322,97,63,93,Pass
28468,50,86,83,Fail
34706,82,47,69,Pass
34028,96,94,80,Pass
49523,53,53,50,Fail
2193,78,98,66,Pass
30458,96,50,94,Pass
39457,69,96,53,Fail
44136,95,67,99,Pass
2355,60,51,79,Fail
41823,89,73,78,Pass
13479,98,61,92,Pass
14920,71,97,81,Fail
24218,79,96,62,Pass
11982,56,75,67,Fail
35037,69,64,38,Fail
45881,61,75,93,Fail
14510,64,80,50,Fail
45269,82,96,88,Pass
49907,73,83,68,Fail
28402,72,46,75,Fail
30608,87,93,61,Pass
30905,90,69,74,Pass
24406,80,48,94,Pass
23351,54,50,67,Fail
5045,85,97,52,Pass
9064,62,47,37,Fail
32938,84,56,88,Pass
6395,72,41,91,Fail
820,69,50,77,Fail
382,98,97,58,Pass
40342,88,41,63,Pass
30215,82,87,51,Pass
17214,96,98,46,Pass
46853,59,92,44,Fail
45053,97,76,54,Pass
33648,66,47,67,Fail
35000,73,83,48,Fail
44548,76,69,35,Pass
37485,55,48,35,Fail
35002,88,44,65,Pass
23052,58,96,93,Fail
18297,84,89,70,Pass
9766,99,64,67,Pass
14945,87,91,38,Pass
20463,70,46,75,Fail
33315,88,85,71,Pass
10176,57,79,66,Fail
28287,72,88,58,Fail
23572,69,91,65,Fail
28895,92,74,59,Pass
20071,75,98,74,Fail
27376,76,95,64,Pass
7229,57,55,81,Fail
21713,59,50,81,Fail
34687,52,89,88,Fail
22679,74,84,44,Fail
15624,88,97,62,Pass
43239,68,84,50,Fail
24995,63,85,49,Fail
45869,76,70,90,Pass
19392,66,74,74,Fail
6643,71,59,95,Fail
23797,51,75,86,Fail
23772,78,86,54,Pass
42398,65,65,59,Fail
35466,51,79,48,Fail
27590,90,62,45,Pass
23528,91,41,40,Pass
577,84,74,42,Pass
49714,69,81,77,Fail
31738,85,89,48,Pass
46947,51,60,74,Fail
39880,95,98,50,Pass
8089,72,85,59,Fail
41526,57,81,71,Fail
25644,85,81,90,Pass
32119,95,64,51,Pass
915,79,64,95,Pass
2292,55,57,75,Fail
14755,84,93,93,Pass
16515,60,96,97,Fail
12850,91,50,46,Pass
44233,56,93,81,Fail
47635,61,95,81,Fail
33375,73,72,43,Fail
24424,64,71,44,Fail
3374,96,47,62,Pass
31234,99,42,92,Pass
21582,59,91,83,Fail
19411,98,90,44,Pass
39922,69,93,73,Fail
7007,76,43,59,Pass
13616,89,78,40,Pass
48248,55,87,84,Fail
32956,94,42,50,Pass
44944,64,73,35,Fail
10675,79,70,91,Pass
12555,87,90,93,Pass
30774,96,87,41,Pass
2649,72,74,90,Fail
3322,95,71,48,Pass
10535,67,60,68,Fail
9044,99,57,88,Pass
22121,53,57,41,Fail
12059,58,82,69,Fail
37698,64,64,52,Fail
26639,54,89,46,Fail
7501,85,79,36,Pass
32446,79,66,97,Pass
41340,52,74,69,Fail
4500,83,87,51,Pass
5172,52,50,50,Fail
47688,96,90,48,Pass
11574,95,45,44,Pass
13368,65,71,82,Fail
33217,92,75,83,Pass
20943,81,75,47,Pass
35238,94,55,87,Pass
26107,59,77,42,Fail
33966,69,93,84,Fail
12869,53,97,56,Fail
6789,82,76,36,Pass
25655,77,65,49,Pass
9805,61,82,91,Fail
20395,68,67,63,Fail
456,76,47,86,Pass
14635,51,53,69,Fail
36300,64,72,73,Fail
7179,81,67,72,Pass
14163,76,66,79,Pass
38572,56,45,72,Fail
43402,77,68,47,Pass
36820,82,98,42,Pass
9841,79,84,48,Pass
45953,61,61,86,Fail
42422,50,59,48,Fail
17712,54,89,49,Fail
45101,73,78,70,Fail
35696,77,45,61,Pass
1569,87,46,94,Pass
36984,65,63,51,Fail
42607,72,87,85,Fail
32630,69,88,67,Fail
37736,92,60,58,Pass
7376,97,72,93,Pass
28746,56,82,68,Fail
30190,65,43,59,Fail
11467,92,74,51,Pass
41127,67,53,78,Fail
31476,50,62,97,Fail
24454,96,42,56,Pass
24341,98,66,57,Pass
40244,64,83,92,Fail
26153,63,76,75,Fail
47225,56,99,43,Fail
26832,80,40,73,Pass
49818,96,91,79,Pass
37058,70,44,60,Fail
15359,99,69,46,Pass
37941,61,68,93,Fail
41070,64,55,65,Fail
27695,76,73,80,Pass
11717,67,72,74,Fail
41562,89,88,98,Pass
44663,81,41,70,Pass
40794,73,51,99,Fail
5892,61,40,50,Fail
39801,59,95,86,Fail
14328,79,77,49,Pass
21607,81,79,81,Pass
22021,63,40,38,Fail
22281,98,56,60,Pass
35502,97,64,37,Pass
28497,77,81,36,Pass
18374,51,89,50,Fail
35247,57,96,62,Fail
16645,53,55,71,Fail
5261,75,90,64,Fail
20643,79,59,65,Pass
6132,93,58,86,Pass
29659,70,98,40,Fail
24241,51,55,86,Fail
20914,91,45,79,Pass
6538,69,43,52,Fail
22184,98,57,77,Pass
18378,70,79,69,Fail
17042,81,53,44,Pass
21727,98,60,54,Pass
26898,58,43,46,Fail
47010,98,52,65,Pass
14634,91,55,71,Pass
31601,59,92,80,Fail
47414,95,47,70,Pass
37760,69,40,38,Fail
38287,64,64,67,Fail
44597,77,62,40,Pass
11820,51,84,98,Fail
31149,75,58,87,Fail
3799,99,78,75,Pass
27284,63,90,73,Fail
3828,64,79,76,Fail
16311,66,78,91,Fail
9011,52,61,86,Fail
17196,58,76,98,Fail
18898,79,80,99,Pass
21251,61,90,66,Fail
5309,99,90,42,Pass
18345,67,91,88,Fail
13414,68,92,94,Fail
31527,91,94,70,Pass
42248,76,77,92,Pass
41573,56,78,68,Fail
45817,97,72,54,Pass
17549,52,96,77,Fail
27963,78,75,72,Pass
22099,74,50,74,Fail
6769,52,74,52,Fail
32644,66,99,57,Fail
31368,73,66,37,Fail
29466,52,41,37,Fail
29487,85,61,43,Pass
46093,75,92,74,Fail
17850,61,60,44,Fail
15296,70,45,45,Fail
48050,80,54,42,Pass
235,85,65,37,Pass
39602,50,60,39,Fail
42157,71,93,68,Fail
46222,68,51,64,Fail
43251,59,59,48,Fail
24166,56,40,67,Fail
28710,69,53,82,Fail
15219,68,67,39,Fail
32290,64,76,48,Fail
33847,51,92,90,Fail
3198,77,79,59,Pass
38570,68,98,77,Fail
11333,53,43,59,Fail
47570,73,78,53,Fail
15038,72,40,69,Fail
19923,81,89,44,Pass
27063,64,87,88,Fail
35371,80,65,36,Pass
47988,66,73,71,Fail
26665,82,71,42,Pass
46615,82,95,98,Pass
30981,92,98,54,Pass
20338,77,69,80,Pass
11183,77,75,62,Pass
21116,99,78,98,Pass
41367,92,45,44,Pass
44099,52,70,86,Fail
17375,57,73,87,Fail
33048,64,55,86,Fail
349,78,53,45,Pass
5815,70,83,39,Fail
30357,73,83,91,Fail
27763,95,44,70,Pass
44475,86,76,81,Pass
16117,74,58,46,Fail
26092,92,72,40,Pass
22240,61,66,83,Fail
19481,94,90,85,Pass
46648,68,81,69,Fail
20280,52,65,51,Fail
3202,82,78,96,Pass
24771,95,84,98,Pass
2131,80,72,62,Pass
36834,91,63,99,Pass
44805,70,60,84,Fail
4800,53,67,97,Fail
3079,57,81,40,Fail
7247,58,96,50,Fail
30622,67,55,54,Fail
1993,91,47,81,Pass
15365,90,56,69,Pass
26799,84,95,92,Pass
6239,66,42,66,Fail
9818,80,79,43,Pass
33740,51,51,53,Fail
17747,70,84,82,Fail
18371,86,69,94,Pass
9008,63,83,62,Fail
5168,51,65,88,Fail
24400,52,84,79,Fail
13679,75,75,66,Fail
43154,88,48,82,Pass
18772,64,48,49,Fail
39681,94,54,43,Pass
28804,66,71,95,Fail
39994,58,96,40,Fail
45637,58,56,46,Fail
16877,86,84,99,Pass
12157,59,97,77,Fail
44647,76,91,65,Pass
45448,50,40,69,Fail
10359,64,61,58,Fail
20574,87,76,72,Pass
1109,97,55,66,Pass
45893,70,53,80,Fail
23921,57,81,53,Fail
3861,93,59,68,Pass
11566,98,73,45,Pass
14759,68,42,82,Fail
16742,57,40,82,Fail
44412,52,80,47,Fail
17178,51,85,59,Fail
42315,78,86,60,Pass
44048,79,94,80,Pass
4910,66,88,64,Fail
45116,89,44,76,Pass
41455,80,89,73,Pass
34129,79,97,39,Pass
14361,98,52,69,Pass
18320,75,86,77,Fail
32732,81,71,49,Pass
26615,86,79,97,Pass
29499,83,95,96,Pass
21963,90,51,67,Pass
32027,76,94,84,Pass
30256,52,48,53,Fail
44554,68,55,74,Fail
11769,51,72,82,Fail
12792,95,75,92,Pass
43741,83,83,93,Pass
7619,61,72,50,Fail
33368,95,86,46,Pass
32690,57,68,95,Fail
36799,59,46,38,Fail
26143,63,44,63,Fail
46581,70,78,64,Fail
4201,77,73,79,Pass
5125,83,43,63,Pass
31883,58,83,76,Fail
18872,73,65,76,Fail
30222,98,60,77,Pass
40499,76,99,77,Pass
25690,63,87,98,Fail
19981,65,85,66,Fail
7079,68,47,97,Fail
34426,71,49,67,Fail
4883,51,50,49,Fail
17923,66,88,70,Fail
27143,95,67,72,Pass
41357,89,50,88,Pass
13595,69,62,41,Fail
6106,97,96,70,Pass
48723,75,62,57,Fail
24304,57,72,55,Fail
49018,96,97,68,Pass
45413,87,55,92,Pass
11862,76,99,67,Pass
34796,95,81,47,Pass
36622,85,92,35,Pass
13639,85,88,92,Pass
837,67,54,60,Fail
19561,91,65,86,Pass
15879,60,91,96,Fail
43975,60,99,53,Fail
22362,58,43,86,Fail
39019,79,68,94,Pass
46486,70,73,58,Fail
42197,85,92,70,Pass
3047,66,81,73,Fail
16227,66,77,94,Fail
18036,66,62,87,Fail
44140,92,59,47,Pass
39494,68,59,92,Fail
33541,95,71,71,Pass
2454,52,40,85,Fail
1332,63,79,39,Fail
7977,99,55,37,Pass
10246,92,67,93,Pass
48553,60,58,45,Fail
14249,99,55,84,Pass
43317,97,61,96,Pass
12184,69,93,74,Fail
41760,70,41,51,Fail
4367,70,51,55,Fail
15347,51,87,70,Fail
33856,70,67,40,Fail
3167,52,42,99,Fail
23667,75,99,55,Fail
7313,69,76,41,Fail
48263,79,83,50,Pass
39334,74,67,79,Fail
26869,61,79,71,Fail
6675,91,40,55,Pass
1031,60,76,50,Fail
28035,94,73,86,Pass
47107,77,98,59,Pass
5741,63,61,84,Fail
27319,72,64,92,Fail
30218,72,52,93,Fail
18439,82,57,40,Pass
26396,74,80,50,Fail
39429,65,53,87,Fail
13455,80,94,97,Pass
44472,84,48,78,Pass
42457,55,81,99,Fail
42953,89,97,44,Pass
26038,60,85,73,Fail
29865,71,42,57,Fail
49071,69,85,85,Fail
43376,90,67,95,Pass
35930,57,82,85,Fail
3599,99,53,47,Pass
8699,60,42,69,Fail
23750,94,62,86,Pass
26841,75,67,40,Fail
39494,58,42,40,Fail
12563,54,72,75,Fail
41466,68,60,49,Fail
43657,58,77,84,Fail
24338,94,75,90,Pass
4803,68,67,63,Fail
12827,93,84,87,Pass
35067,51,49,98,Fail
13703,91,86,58,Pass
22179,62,70,66,Fail
3894,96,54,40,Pass
2295,78,42,64,Pass
43344,89,52,39,Pass
29941,73,51,46,Fail
12495,72,47,66,Fail
46523,59,69,73,Fail
18736,58,95,57,Fail
10229,81,61,44,Pass
36333,62,89,42,Fail
24192,67,94,40,Fail
12684,61,91,76,Fail
10215,61,81,51,Fail
15685,64,79,87,Fail
18333,93,62,93,Pass
1351,89,62,80,Pass
5711,91,88,89,Pass
8378,53,88,51,Fail
27900,87,61,94,Pass
24232,67,88,43,Fail
13520,98,99,56,Pass
37642,59,81,61,Fail
7003,73,77,40,Fail
40023,65,73,35,Fail
26271,74,46,40,Fail
33501,89,45,48,Pass
12175,84,54,96,Pass
38842,60,79,84,Fail
24976,97,42,50,Pass
34535,66,88,95,Fail
12258,53,56,65,Fail
49019,86,86,46,Pass
13946,66,88,94,Fail
36810,53,42,62,Fail
18925,79,97,43,Pass
2913,76,62,37,Pass
3363,54,97,84,Fail
15384,66,88,54,Fail
23006,95,46,43,Pass
4771,89,91,88,Pass
11098,74,52,53,Fail
47402,57,45,68,Fail
586,56,67,64,Fail
49210,87,76,85,Pass
4086,91,89,83,Pass
9437,94,70,96,Pass
47241,66,82,82,Fail
36547,54,60,53,Fail
37128,63,78,73,Fail
16217,88,67,37,Pass
45728,77,88,77,Pass
8826,53,68,72,Fail
26748,52,79,97,Fail
40870,56,54,52,Fail
3231,69,45,87,Fail
26726,86,69,67,Pass
4914,98,40,62,Pass
26869,88,47,35,Pass
5762,61,57,85,Fail
31182,97,99,43,Pass
2591,69,96,70,Fail
36715,61,48,69,Fail
48602,97,84,42,Pass
6386,93,77,89,Pass
12435,77,88,58,Pass
10579,68,81,66,Fail
15424,94,58,87,Pass
37915,92,98,43,Pass
694,82,46,46,Pass
32025,80,77,42,Pass
32263,85,87,95,Pass
19141,72,71,49,Fail
25278,80,92,42,Pass
3262,86,54,46,Pass
9233,82,79,37,Pass
30268,89,50,69,Pass
18972,82,80,59,Pass
27492,53,41,98,Fail
39301,90,77,37,Pass
8127,74,68,44,Fail
20018,62,56,90,Fail
31426,86,77,54,Pass
9019,76,75,78,Pass
37069,80,88,51,Pass
48577,99,50,91,Pass
18902,86,84,72,Pass
26629,66,68,52,Fail
34429,68,83,41,Fail
37050,95,48,62,Pass
5075,60,60,62,Fail
645,56,86,78,Fail
47054,65,79,57,Fail
39111,93,43,41,Pass
10742,74,82,48,Fail
27192,84,45,58,Pass
22729,75,79,93,Fail
49612,81,49,38,Pass
42346,97,66,80,Pass
5120,64,93,88,Fail
19290,52,82,39,Fail
9099,54,49,84,Fail
49681,63,71,47,Fail
46742,83,62,82,Pass
29901,81,58,77,Pass
24959,85,45,84,Pass
11520,88,56,73,Pass
4318,82,60,96,Pass
3218,88,69,68,Pass
26016,71,47,47,Fail
15460,85,83,79,Pass
33311,85,74,85,Pass
37578,84,54,93,Pass
38545,62,44,92,Fail
44163,71,87,69,Fail
49832,62,83,47,Fail
28034,57,87,79,Fail
13717,95,77,72,Pass
44707,94,70,41,Pass
29549,54,50,81,Fail
15475,59,49,83,Fail
35669,59,91,74,Fail
127,74,97,96,Fail
45848,61,62,59,Fail
46361,89,46,73,Pass
21294,87,94,52,Pass
29409,73,54,55,Fail
41035,59,96,86,Fail
35124,84,77,57,Pass
10299,83,77,65,Pass
48431,91,53,86,Pass
14383,99,97,53,Pass
8909,64,57,55,Fail
41514,67,84,63,Fail
10749,64,99,98,Fail
33381,93,47,75,Pass
41584,61,43,59,Fail
38730,79,60,80,Pass
28147,92,85,66,Pass
13981,51,90,78,Fail
25574,77,43,37,Pass
22278,72,46,35,Fail
10707,56,60,45,Fail
15258,82,89,78,Pass
2377,97,43,56,Pass
33958,87,72,89,Pass
30096,87,66,79,Pass
11709,86,94,59,Pass
30667,58,64,72,Fail
30709,66,91,80,Fail
32761,60,90,49,Fail
35621,86,75,42,Pass
32897,95,50,52,Pass
18712,98,61,53,Pass
43274,67,51,57,Fail
11443,81,94,95,Pass
37245,50,57,51,Fail
5137,57,63,65,Fail
45817,61,89,83,Fail
6052,58,67,45,Fail
22542,92,69,74,Pass
3830,71,90,64,Fail
32458,57,41,40,Fail
14314,72,86,95,Fail
20083,84,50,55,Pass
42302,60,44,46,Fail
28013,86,50,99,Pass
8884,99,62,66,Pass
33606,55,79,68,Fail
23514,92,73,91,Pass
40887,66,62,42,Fail
10876,77,42,97,Pass
29594,71,43,53,Fail
4356,61,49,50,Fail
32787,55,88,86,Fail
27070,82,75,36,Pass
15750,59,69,56,Fail
18282,95,59,77,Pass
12193,79,97,96,Pass
36488,55,80,59,Fail
2118,72,58,92,Fail
40399,78,53,71,Pass
31220,69,42,83,Fail
18095,80,50,37,Pass
48020,74,44,42,Fail
21867,77,64,59,Pass
40661,81,47,85,Pass
2049,63,68,94,Fail
13483,50,74,69,Fail
48069,56,82,70,Fail
29402,75,87,87,Fail
9285,64,53,93,Fail
6860,91,96,95,Pass
10289,75,93,87,Fail
19309,63,78,83,Fail
10275,63,60,38,Fail
42488,73,89,76,Fail
27771,67,84,85,Fail
16701,74,77,84,Fail
10655,56,48,80,Fail
8125,83,40,87,Pass
6718,65,89,92,Fail
4761,90,63,65,Pass
3453,92,77,66,Pass
11032,83,61,43,Pass
33403,98,47,88,Pass
6468,51,98,78,Fail
44875,50,55,48,Fail
14720,54,76,86,Fail
13707,61,44,63,Fail
37444,88,73,78,Pass
163,50,91,36,Fail
9792,89,81,40,Pass
42738,87,83,79,Pass
47816,71,77,95,Fail
44455,83,53,90,Pass
5936,94,86,57,Pass
26571,73,79,40,Fail
43818,93,86,58,Pass
8977,57,48,94,Fail
47275,89,60,53,Pass
16551,61,52,65,Fail
28276,85,67,71,Pass
45475,63,91,87,Fail
42236,89,93,98,Pass
39059,67,53,58,Fail
36789,94,80,87,Pass
27027,89,56,61,Pass
13622,78,65,42,Pass
31526,56,97,40,Fail
5465,74,74,41,Fail
43019,70,53,84,Fail
43878,61,76,51,Fail
39959,91,82,60,Pass
4619,98,68,55,Pass
2522,97,95,57,Pass
32854,63,61,87,Fail
23416,54,70,44,Fail
44494,95,87,36,Pass
48799,54,75,78,Fail
28748,64,67,78,Fail
17175,60,99,94,Fail
10537,87,42,70,Pass
2583,99,44,90,Pass
9761,84,99,63,Pass
24913,55,65,52,Fail
43196,72,41,64,Fail
21060,77,50,93,Pass
42536,78,65,77,Pass
37135,90,52,68,Pass
19566,64,57,41,Fail
25100,57,72,76,Fail
17833,64,67,79,Fail
22553,74,71,75,Fail
39314,92,88,96,Pass
3933,78,96,70,Pass
49786,90,44,84,Pass
47121,87,75,35,Pass
5686,63,77,70,Fail
35189,82,46,85,Pass
11085,66,82,81,Fail
32013,50,50,94,Fail
3059,90,47,78,Pass
29006,57,92,39,Fail
32167,76,40,64,Pass
30959,66,99,82,Fail
846,92,78,72,Pass
36282,92,99,58,Pass
12311,54,97,85,Fail
16566,67,84,94,Fail
39301,71,48,94,Fail
20685,70,63,43,Fail
17067,87,90,85,Pass
44314,99,79,56,Pass
37787,50,69,84,Fail
29832,69,90,52,Fail
7656,75,57,48,Fail
815,73,86,87,Fail
7631,99,64,98,Pass
10355,73,84,71,Fail
2310,71,44,46,Fail
39182,58,89,37,Fail
5218,90,88,80,Pass
49233,55,54,57,Fail
18868,69,65,61,Fail
11395,93,61,72,Pass
35602,56,63,73,Fail
23520,94,77,97,Pass
38804,56,65,87,Fail
19371,87,92,94,Pass
25764,66,60,76,Fail
1343,62,75,56,Fail
49668,57,56,51,Fail
14741,86,57,52,Pass
22242,80,45,71,Pass
40446,68,85,47,Fail
40319,81,93,67,Pass
294,99,95,98,Pass
29109,73,69,83,Fail
23861,86,47,74,Pass
28241,81,99,51,Pass
18327,63,43,83,Fail
17450,90,42,65,Pass
36121,63,84,73,Fail
39114,96,69,80,Pass
39357,84,47,78,Pass
1334,94,65,65,Pass
28542,82,69,84,Pass
49135,54,84,68,Fail
34082,77,78,54,Pass
17630,65,63,52,Fail
19819,90,82,90,Pass
23758,80,69,59,Pass
16229,91,68,98,Pass
4112,92,75,91,Pass
9049,82,49,87,Pass
33655,60,54,54,Fail
1501,89,61,96,Pass
21521,88,63,47,Pass
6599,55,41,35,Fail
19206,97,92,45,Pass
24052,58,86,80,Fail
36638,82,58,44,Pass
16296,62,74,91,Fail
28227,56,93,48,Fail
26145,86,75,52,Pass
28872,81,78,70,Pass
37397,92,97,98,Pass
10554,96,71,48,Pass
11200,69,84,98,Fail
49952,83,55,99,Pass
2284,85,66,54,Pass
47243,86,42,52,Pass
22203,95,75,69,Pass
20704,71,74,58,Fail
39605,96,60,58,Pass
23154,69,40,51,Fail
43087,90,40,50,Pass
30388,74,96,73,Fail
196,56,43,90,Fail
1072,60,41,54,Fail
15410,74,83,97,Fail
23967,60,63,67,Fail
31577,97,72,42,Pass
20447,65,76,85,Fail
39992,75,66,52,Fail
32950,72,79,86,Fail
49651,58,66,40,Fail
2247,83,79,73,Pass
33912,68,50,44,Fail
14216,64,74,46,Fail
13017,77,59,59,Pass
15890,67,96,38,Fail
9071,55,42,78,Fail
35536,85,84,81,Pass
32326,69,74,45,Fail
24127,67,93,91,Fail
38986,96,61,40,Pass
15263,50,78,57,Fail
44749,75,80,46,Fail
41680,81,46,65,Pass
27360,71,45,69,Fail
11243,63,45,81,Fail
28213,72,89,92,Fail
25343,91,74,47,Pass
23387,80,80,47,Pass
21862,74,88,70,Fail
25523,78,69,57,Pass
16733,66,83,74,Fail
37610,56,54,89,Fail
10383,60,65,36,Fail
20598,79,76,88,Pass
1365,93,41,75,Pass
548,88,41,96,Pass
5182,79,96,41,Pass
49413,78,57,57,Pass
47191,58,79,42,Fail
44061,53,97,93,Fail
6486,89,58,84,Pass
18501,97,48,60,Pass
22613,70,95,62,Fail
35152,93,76,44,Pass
10162,74,80,76,Fail
2754,70,91,87,Fail
25308,75,52,79,Fail
42582,90,91,92,Pass
7946,58,70,41,Fail
25706,56,56,97,Fail
17376,91,53,47,Pass
20779,57,84,98,Fail
40342,54,91,37,Fail
38503,83,45,72,Pass
28500,98,60,89,Pass
5642,69,43,98,Fail
36752,61,73,46,Fail
47819,52,59,97,Fail
45080,95,60,90,Pass
2524,55,56,70,Fail
19058,55,61,57,Fail
19391,51,50,45,Fail
47983,63,73,36,Fail
17790,57,72,67,Fail
2358,88,95,93,Pass
32635,51,53,37,Fail
23598,92,49,98,Pass
24658,94,87,60,Pass
23019,82,90,89,Pass
41648,78,61,79,Pass
1730,51,78,84,Fail
30882,69,70,60,Fail
5587,87,47,39,Pass
33022,55,83,74,Fail
26749,84,82,99,Pass
42737,93,96,63,Pass
40506,69,63,61,Fail
23971,98,59,95,Pass
5415,66,89,80,Fail
31725,74,56,97,Fail
21513,80,82,88,Pass
9822,68,69,93,Fail
4379,58,70,76,Fail
32953,59,68,91,Fail
39895,94,48,93,Pass
32472,55,73,94,Fail
9787,66,45,70,Fail
18041,74,98,99,Fail
30456,91,74,40,Pass
47736,78,57,53,Pass
38479,98,69,71,Pass
26146,65,56,38,Fail
31043,84,90,66,Pass
39889,84,87,52,Pass
26257,73,75,57,Fail
6332,52,61,72,Fail
26580,63,69,61,Fail
20144,87,45,48,Pass
45112,88,82,37,Pass
3043,58,52,62,Fail
25072,67,56,39,Fail
24986,69,45,92,Fail
48454,59,68,35,Fail
11194,62,53,69,Fail
17146,60,86,71,Fail
17259,85,73,91,Pass
32249,68,86,58,Fail
5131,76,43,59,Pass
11481,78,83,53,Pass
45333,98,81,97,Pass
4796,89,90,73,Pass
49095,59,84,80,Fail
27424,90,65,84,Pass
4582,71,50,51,Fail
36337,98,43,99,Pass
18787,50,98,59,Fail
5148,51,66,42,Fail
41412,63,47,75,Fail
2645,84,92,94,Pass
21551,60,59,90,Fail
9343,59,72,59,Fail
12832,78,60,60,Pass
5696,82,40,53,Pass
33682,57,91,54,Fail
9462,51,85,70,Fail
41273,77,59,84,Pass
34169,87,91,55,Pass
15586,60,78,79,Fail
44598,74,97,45,Fail
3181,75,79,81,Fail
18621,72,82,48,Fail
19203,66,98,71,Fail
24736,98,41,43,Pass
20131,92,49,68,Pass
19173,52,54,81,Fail
27834,89,64,62,Pass
27300,64,64,61,Fail
2184,68,48,89,Fail
34671,63,82,73,Fail
27656,98,59,98,Pass
6619,56,52,67,Fail
22198,57,50,77,Fail
2548,55,43,74,Fail
12612,78,84,55,Pass
3791,54,55,57,Fail
9392,68,45,60,Fail
39767,61,69,75,Fail
35854,90,78,69,Pass
2925,51,55,36,Fail
17781,55,70,49,Fail
45971,91,67,64,Pass
10792,73,73,54,Fail
8700,56,68,99,Fail
45782,74,62,94,Fail
25962,63,87,40,Fail
17509,91,95,73,Pass
6745,67,87,38,Fail
42325,50,46,56,Fail
49014,84,74,44,Pass
46256,76,48,67,Pass
48896,62,49,95,Fail
26451,84,75,35,Pass
12623,83,71,63,Pass
49027,62,95,71,Fail
42026,75,56,81,Fail
36901,61,89,72,Fail
36887,65,89,39,Fail
39971,98,81,49,Pass
44212,78,81,45,Pass
31031,56,97,83,Fail
18649,81,54,67,Pass
48126,69,71,64,Fail
12970,54,77,57,Fail
42818,96,60,72,Pass
8692,70,53,68,Fail
14949,79,60,56,Pass
48373,90,86,70,Pass
47033,95,59,80,Pass
3635,81,85,65,Pass
17599,72,99,68,Fail
25459,59,84,76,Fail
21454,51,52,56,Fail
43247,56,94,97,Fail
49932,67,74,52,Fail
26685,85,73,67,Pass
36795,80,94,55,Pass
31402,61,55,80,Fail
45733,97,59,78,Pass
2584,92,77,40,Pass
9752,93,73,45,Pass
4790,59,80,49,Fail
10151,96,40,86,Pass
38041,88,67,93,Pass
23976,69,93,94,Fail
13084,75,41,99,Fail
5577,53,61,50,Fail
17465,60,43,62,Fail
43303,80,96,87,Pass
39542,82,90,86,Pass
21590,71,94,72,Fail
4846,58,53,93,Fail
9586,80,53,46,Pass
45064,58,54,43,Fail
43344,77,92,67,Pass
24301,75,66,96,Fail
15930,81,69,71,Pass
36494,58,44,80,Fail
29513,63,50,73,Fail
26161,50,86,56,Fail
22113,51,49,44,Fail
3033,62,62,69,Fail
33692,75,86,50,Fail
43309,63,76,44,Fail
20884,59,94,75,Fail
11098,88,93,37,Pass
2218,77,40,43,Pass
12514,83,71,92,Pass
9635,54,66,84,Fail
7918,53,51,77,Fail
25360,88,68,67,Pass
21526,72,86,74,Fail
4405,60,91,79,Fail
40683,86,74,90,Pass
33958,97,60,62,Pass
37839,59,93,93,Fail
16173,78,79,35,Pass
39021,82,81,82,Pass
25804,88,71,70,Pass
46212,61,46,99,Fail
47771,81,71,52,Pass
34880,79,61,41,Pass
46933,60,85,40,Fail
12467,74,48,84,Fail
42458,58,72,82,Fail
13729,75,90,44,Fail
39857,54,80,88,Fail
22492,88,85,58,Pass
33974,70,65,38,Fail
22176,68,56,60,Fail
20726,53,51,85,Fail
11082,86,59,77,Pass
28144,84,43,77,Pass
19044,89,41,42,Pass
48033,63,94,84,Fail
43393,51,52,45,Fail
26016,98,92,42,Pass
49637,59,92,35,Fail
37463,89,43,58,Pass
31616,75,70,42,Fail
27064,55,70,51,Fail
2505,50,74,60,Fail
39321,81,93,53,Pass
37861,76,81,65,Pass
18061,66,63,94,Fail
3061,75,72,58,Fail
15595,84,92,54,Pass
45727,61,57,75,Fail
49391,70,95,58,Fail
20600,51,57,87,Fail
15912,80,56,69,Pass
15608,82,92,44,Pass
11634,75,58,66,Fail
29384,58,89,47,Fail
6067,69,45,90,Fail
41175,94,48,46,Pass
40679,85,97,74,Pass
2258,91,53,49,Pass
25981,62,83,70,Fail
19235,59,47,93,Fail
17532,70,41,82,Fail
29576,73,87,90,Fail
23076,91,81,38,Pass
40564,92,63,75,Pass
7861,63,99,69,Fail
3975,73,63,47,Fail
37251,60,66,77,Fail
41689,85,43,97,Pass
5212,74,72,87,Fail
33438,78,51,78,Pass
33495,84,92,41,Pass
39754,86,84,70,Pass
4187,83,44,80,Pass
46939,57,56,82,Fail
27963,53,68,44,Fail
48264,50,51,85,Fail
18708,84,84,56,Pass
46495,93,81,58,Pass
15411,81,82,97,Pass
35155,68,91,58,Fail
40143,78,77,46,Pass
8992,53,72,51,Fail
43125,98,92,49,Pass
19974,60,72,73,Fail
6817,93,65,80,Pass
37230,84,93,84,Pass
30,71,89,88,Fail
5557,90,47,98,Pass
36093,92,93,48,Pass
594,55,77,88,Fail
4422,76,55,96,Pass
20889,63,88,99,Fail
18768,89,87,54,Pass
9495,56,41,85,Fail
30671,53,59,99,Fail
33718,85,77,64,Pass
26634,74,86,91,Fail
36461,50,71,73,Fail
22497,85,46,90,Pass
3323,79,71,87,Pass
48443,99,74,41,Pass
34017,65,55,73,Fail
36139,80,69,45,Pass
16971,64,70,36,Fail
