student_id,subject,score,grade,exam_date
21688,Computer,47,D,2022-05-08 13:42:11
3252,Maths,30,F,2021-01-04 12:51:11
17543,History,76,B,2023-05-22 05:13:16
41660,English,20,F,2020-04-03 14:27:58
19025,Maths,14,F,2017-09-27 07:15:35
48721,Computer,50,D,2023-02-26 15:00:05
20759,Maths,86,B,2023-11-06 03:50:57
13314,History,75,C,2019-07-15 03:28:09
46672,Maths,19,F,2023-05-06 02:41:03
28208,Science,3,F,2021-04-12 17:19:22
5458,History,29,F,2022-06-09 03:43:55
9245,English,42,D,2024-06-10 23:19:12
20856,Computer,2,F,2023-07-08 10:06:07
10881,Maths,30,F,2024-12-19 06:30:01
44400,Maths,15,F,2019-05-27 21:49:42
44934,Computer,58,D,2020-11-29 14:10:20
31731,Maths,91,A,2018-09-04 00:02:59
49091,Maths,17,F,2023-01-20 21:54:43
5035,English,68,C,2022-01-09 03:00:33
20983,English,69,C,2019-06-03 20:05:05
45975,Maths,62,C,2019-07-17 18:17:17
48334,History,32,F,2019-12-26 15:35:03
16312,English,68,C,2022-01-08 06:22:21
8639,Science,86,B,2024-09-21 18:15:32
20115,Science,62,C,2018-10-30 02:53:28
5444,Science,32,F,2024-02-22 10:46:22
34769,Maths,71,C,2022-11-02 05:06:14
21292,Science,84,B,2024-03-22 01:01:59
14500,History,79,B,2021-11-11 19:47:03
46922,Computer,88,B,2024-11-04 22:45:15
24644,Computer,13,F,2017-08-12 07:45:19
39535,Maths,34,F,2024-03-18 08:52:58
26980,English,52,D,2019-10-16 06:29:58
30218,Maths,77,B,2018-09-09 00:56:20
14747,Computer,61,C,2017-09-03 13:20:14
10989,History,7,F,2019-11-22 00:50:39
36960,Science,26,F,2023-10-26 19:00:24
3831,Science,89,B,2019-02-06 19:09:31
8516,History,43,D,2020-12-26 14:22:46
10956,History,18,F,2018-07-28 15:31:27
7881,Science,2,F,2017-02-14 16:51:34
43865,History,8,F,2017-10-28 12:52:15
25695,Maths,82,B,2021-11-03 10:01:24
18899,Computer,65,C,2021-03-08 19:49:34
34124,Maths,48,D,2024-08-30 14:55:49
9477,English,90,B,2022-06-16 00:40:40
25593,History,84,B,2020-10-25 18:21:43
33837,Science,11,F,2021-08-15 13:43:34
26612,Maths,14,F,2022-07-04 04:02:38
40328,Science,62,C,2022-12-20 18:58:41
5024,Maths,99,A,2022-02-11 01:56:34
43688,English,26,F,2017-04-13 07:21:21
25683,Maths,30,F,2018-12-22 12:46:19
31421,Science,83,B,2017-01-26 14:24:05
6935,Maths,18,F,2018-08-31 16:58:41
7345,Science,92,A,2019-09-11 12:02:20
22709,Computer,13,F,2022-10-16 09:10:27
22877,Science,61,C,2024-03-06 11:26:07
34679,Science,14,F,2019-03-04 09:26:48
29797,Computer,34,F,2019-07-20 06:47:03
45973,Maths,89,B,2019-03-02 05:16:00
45046,English,2,F,2018-07-23 13:57:51
22093,History,27,F,2017-03-19 04:33:41
44095,Computer,76,B,2017-04-14 12:08:30
5255,Computer,37,F,2018-11-08 06:41:38
10971,Computer,15,F,2020-06-05 18:07:17
31201,English,38,F,2022-03-27 05:39:30
492,Maths,7,F,2017-09-12 11:52:37
13798,Maths,18,F,2021-04-03 03:44:51
39602,Maths,37,F,2023-02-23 17:09:34
15565,English,23,F,2022-02-03 15:16:57
9318,English,11,F,2018-07-29 22:34:18
15080,Science,10,F,2017-09-18 20:04:54
32562,English,80,B,2017-05-10 23:03:28
31822,English,42,D,2022-05-13 18:03:42
44254,Science,66,C,2017-04-14 07:13:53
46249,Computer,64,C,2019-11-23 09:22:32
43867,History,57,D,2018-11-22 06:19:27
46054,History,53,D,2018-05-24 08:52:10
26261,Maths,32,F,2018-05-09 02:16:23
6657,History,14,F,2022-12-06 01:49:34
35700,Maths,25,F,2020-08-11 03:09:39
49489,Science,48,D,2022-09-02 07:45:28
18832,Computer,66,C,2021-10-08 07:54:21
25180,English,11,F,2020-03-03 14:27:32
46670,History,83,B,2020-12-29 19:10:23
48875,History,51,D,2019-08-04 12:56:23
17216,Maths,67,C,2023-10-11 14:06:13
10606,English,61,C,2022-11-08 22:21:09
40539,English,2,F,2021-07-10 21:19:26
388,Maths,32,F,2021-08-28 13:33:07
44282,Computer,94,A,2024-01-25 13:19:42
41472,Maths,18,F,2024-05-12 05:54:54
5732,History,38,F,2017-09-12 08:07:51
33208,Science,17,F,2020-10-13 17:14:01
6183,Computer,86,B,2017-06-27 01:40:44
29912,Computer,12,F,2023-02-14 10:43:22
42749,Computer,29,F,2021-09-26 12:35:11
12027,English,16,F,2024-11-14 03:59:38
41836,Maths,5,F,2018-09-28 07:08:57
45247,English,92,A,2018-08-12 00:29:00
32492,Maths,67,C,2021-06-28 23:39:42
21215,English,2,F,2024-01-13 12:32:00
40053,Computer,68,C,2024-02-14 07:07:11
9836,Maths,2,F,2023-02-19 06:43:52
17835,Maths,69,C,2021-06-24 21:14:54
11560,Computer,68,C,2022-02-23 16:09:13
41839,Computer,74,C,2024-02-11 15:29:54
15700,Maths,48,D,2021-01-01 11:20:49
47406,English,59,D,2018-04-03 06:15:10
34993,History,26,F,2023-02-03 07:28:29
13705,Computer,14,F,2023-07-11 05:50:36
10544,English,35,F,2017-06-14 19:18:16
37850,Maths,63,C,2024-10-16 03:54:03
22302,English,74,C,2024-10-16 01:47:07
39658,History,83,B,2019-12-10 06:58:25
14073,English,57,D,2017-06-11 11:07:46
28938,Science,42,D,2022-10-08 12:51:03
40952,English,97,A,2020-08-04 09:26:25
2098,English,87,B,2019-02-22 08:48:27
11021,Maths,8,F,2023-10-02 18:29:23
7336,History,35,F,2017-03-06 04:25:06
44461,Computer,77,B,2017-04-22 09:52:49
47368,Science,67,C,2019-02-26 21:48:58
29008,Maths,11,F,2019-08-20 21:15:54
42086,Maths,46,D,2021-06-24 15:17:49
19824,History,53,D,2020-05-10 03:19:13
30486,English,95,A,2017-05-13 21:44:39
11904,English,49,D,2018-02-12 09:53:36
35910,Computer,81,B,2022-04-07 12:03:05
5781,Computer,16,F,2023-11-21 19:07:34
40773,English,56,D,2021-07-29 04:27:23
10959,Maths,4,F,2018-05-12 05:03:00
21093,English,97,A,2017-01-24 21:49:42
19139,English,61,C,2018-03-29 02:15:15
34138,English,82,B,2021-05-11 21:40:35
41868,English,28,F,2022-12-20 21:11:24
8887,Computer,85,B,2023-12-10 18:33:56
9787,Computer,60,D,2023-04-08 22:10:44
9098,History,90,B,2018-03-12 10:48:27
39332,Maths,89,B,2020-12-12 07:56:46
4609,Science,84,B,2020-10-21 05:00:51
45929,Computer,77,B,2024-05-25 04:06:15
42873,English,6,F,2018-07-21 23:59:59
35611,English,54,D,2018-08-05 14:05:13
17589,Science,36,F,2020-10-11 20:45:10
21004,Science,66,C,2024-11-05 01:25:48
36109,English,34,F,2024-02-13 14:54:28
41211,Computer,28,F,2019-05-13 22:41:15
35058,Computer,23,F,2020-07-31 15:54:43
31929,Science,51,D,2018-06-14 18:10:27
35363,Science,87,B,2020-06-10 13:15:54
49691,History,9,F,2024-02-04 07:21:42
49374,Maths,3,F,2018-04-15 09:23:51
42820,Computer,34,F,2018-01-31 04:21:29
6590,English,82,B,2024-05-04 01:21:38
19947,English,56,D,2023-05-08 04:20:11
20516,English,87,B,2018-01-03 23:32:24
34670,Maths,90,B,2019-09-19 21:19:31
36592,English,94,A,2021-03-03 08:12:32
40286,Science,81,B,2022-06-28 11:56:16
47158,Science,44,D,2019-01-20 04:41:47
38299,History,76,B,2022-06-22 23:36:08
21901,Science,67,C,2017-03-27 18:58:20
22666,History,24,F,2024-09-10 09:23:27
37825,History,64,C,2021-10-08 19:42:48
21134,Computer,21,F,2018-10-28 04:43:08
38679,Maths,74,C,2018-04-28 17:51:24
13156,Science,7,F,2021-02-14 22:45:28
11686,Maths,33,F,2018-07-03 21:53:58
3324,Science,58,D,2021-06-25 14:18:13
9034,Maths,33,F,2023-09-10 03:01:30
4489,Computer,59,D,2023-12-04 09:40:11
47710,Computer,68,C,2017-01-09 01:50:34
41155,Maths,69,C,2017-01-08 12:36:56
11279,Maths,87,B,2019-09-08 17:24:34
46552,Science,55,D,2017-02-25 09:31:12
9831,Computer,95,A,2023-02-22 16:03:31
18055,Computer,5,F,2018-03-12 18:15:49
14805,History,69,C,2020-03-30 23:38:39
45705,English,2,F,2017-04-14 03:04:17
17603,Computer,99,A,2023-10-24 19:10:54
16574,English,39,F,2022-11-23 04:21:24
45143,Maths,77,B,2019-04-09 18:19:22
45805,Computer,36,F,2020-06-17 19:46:11
8797,Science,22,F,2017-12-06 08:24:12
44316,English,4,F,2021-07-01 03:44:33
47417,History,46,D,2020-09-03 07:13:55
29746,History,42,D,2018-05-17 07:46:35
6929,History,16,F,2017-06-06 04:05:41
5777,Science,94,A,2020-09-02 04:19:40
13283,Science,47,D,2020-06-19 12:23:09
10280,Maths,68,C,2022-05-02 13:34:52
26946,History,95,A,2023-10-15 11:14:12
28934,English,74,C,2021-07-08 03:55:41
35419,History,85,B,2021-03-26 19:46:36
43325,Computer,57,D,2021-02-21 08:20:00
41937,Science,29,F,2023-05-04 21:36:43
10147,Computer,27,F,2024-08-21 23:09:25
17602,English,44,D,2020-02-15 20:00:03
2924,Science,2,F,2019-02-01 19:38:48
39374,Computer,97,A,2017-10-28 02:16:07
9408,Maths,64,C,2018-01-23 11:21:33
32000,Science,91,A,2017-11-24 16:51:32
7719,Science,42,D,2021-11-02 23:43:40
42730,Computer,89,B,2021-02-24 09:37:41
7646,History,71,C,2023-12-27 20:16:49
28516,English,21,F,2021-08-21 13:40:50
44645,Science,47,D,2018-12-18 20:20:26
38302,History,8,F,2021-12-31 11:38:18
25689,History,59,D,2023-07-12 20:53:54
33723,Maths,87,B,2020-01-12 15:59:13
29336,Maths,72,C,2024-06-11 17:16:08
28604,Science,13,F,2022-04-30 03:40:19
22043,Computer,1,F,2019-03-06 06:24:40
7808,History,72,C,2022-08-10 04:15:12
48458,Science,15,F,2017-05-11 09:12:12
49513,English,66,C,2017-09-12 11:23:22
9089,Computer,96,A,2019-11-14 23:13:02
42792,Science,6,F,2021-11-23 08:06:58
32227,History,36,F,2019-07-11 12:50:31
33551,Science,2,F,2022-06-03 22:31:23
27624,Maths,96,A,2018-06-06 06:19:17
2061,English,15,F,2020-02-21 19:57:13
9916,English,39,F,2024-04-23 14:47:54
38598,Maths,44,D,2021-06-02 21:37:24
19703,Computer,16,F,2022-07-20 14:06:46
18020,Science,5,F,2024-08-28 17:43:35
448,Computer,20,F,2022-03-28 08:16:48
7255,Science,9,F,2020-05-15 02:41:38
8186,Computer,33,F,2023-03-13 10:20:51
48575,History,28,F,2020-09-23 11:50:26
38838,Computer,36,F,2021-11-11 07:06:32
47381,Science,93,A,2024-08-16 13:01:35
32053,English,43,D,2021-10-01 06:34:07
22750,Computer,39,F,2020-02-03 21:43:44
46922,Computer,62,C,2023-10-07 11:51:03
16321,Science,1,F,2020-08-05 07:03:27
16983,History,7,F,2023-03-19 07:47:21
13259,Computer,22,F,2021-01-04 05:02:52
28764,History,57,D,2024-01-05 01:45:50
5801,Maths,16,F,2017-09-10 22:29:26
23066,Maths,11,F,2017-10-13 15:10:16
21045,Computer,42,D,2023-02-06 03:14:43
19397,Maths,69,C,2024-09-11 12:48:03
15368,History,29,F,2023-01-09 21:39:40
33884,History,24,F,2019-03-17 20:16:56
27351,Science,33,F,2018-12-20 16:00:59
13355,English,48,D,2017-07-22 10:01:42
8941,English,51,D,2021-07-05 15:09:27
475,Computer,66,C,2020-09-21 10:49:36
9996,Computer,3,F,2017-05-10 11:08:06
10839,Computer,22,F,2020-08-05 11:33:43
21945,Computer,19,F,2021-06-25 05:10:24
18517,History,2,F,2024-07-17 03:42:54
48258,Computer,42,D,2017-05-28 05:35:26
14385,Computer,59,D,2020-03-01 15:34:17
1167,History,38,F,2024-11-15 19:40:15
12592,History,14,F,2023-11-26 17:08:30
49773,History,22,F,2023-12-29 04:51:27
44182,Maths,93,A,2024-08-11 05:43:58
43653,Science,69,C,2024-09-11 19:14:48
9794,Science,74,C,2020-10-12 17:11:09
44846,History,87,B,2018-09-09 16:53:12
37186,Science,44,D,2019-04-03 07:07:58
28105,Computer,66,C,2022-04-30 16:42:48
2828,English,51,D,2022-12-07 21:07:42
31462,Maths,96,A,2021-02-20 03:32:25
10221,English,35,F,2018-10-15 09:25:29
48149,Science,62,C,2022-03-30 20:50:34
1136,Computer,25,F,2022-06-20 21:50:28
34899,Maths,86,B,2024-11-16 12:15:44
11261,History,76,B,2018-07-20 08:26:46
9393,History,93,A,2019-08-06 14:56:22
5315,Science,38,F,2018-09-17 06:06:17
48188,English,44,D,2022-05-06 11:41:37
13786,Science,85,B,2024-11-08 21:21:44
32431,English,6,F,2017-08-07 12:44:58
19373,Science,87,B,2020-05-18 20:11:53
8637,Computer,61,C,2017-10-01 15:08:57
40800,Computer,86,B,2017-02-28 15:03:40
4505,Maths,25,F,2020-02-10 00:41:18
13392,Maths,72,C,2024-08-08 15:11:04
41818,English,50,D,2017-05-08 20:54:19
21101,History,48,D,2021-06-11 01:12:41
42596,Computer,3,F,2017-08-24 21:37:56
25169,English,59,D,2020-04-21 10:58:25
27860,Computer,71,C,2017-12-08 22:52:30
19516,Computer,42,D,2024-06-28 10:07:11
11760,Science,2,F,2021-02-09 17:20:20
27720,English,47,D,2020-09-23 22:36:02
15441,English,9,F,2023-10-23 06:43:32
26346,History,79,B,2018-08-13 21:08:26
36218,History,32,F,2018-08-12 04:11:41
29007,English,88,B,2019-10-16 22:42:38
22382,English,25,F,2023-06-21 07:30:08
47005,History,40,F,2023-12-25 08:17:14
5353,Maths,91,A,2018-06-08 00:23:45
40366,English,34,F,2019-07-14 12:07:08
29392,Maths,30,F,2022-06-16 10:26:55
16466,Maths,28,F,2020-05-19 09:22:01
23628,Science,83,B,2022-11-25 11:39:53
40025,Computer,87,B,2021-07-01 15:35:13
19704,English,44,D,2019-09-10 18:57:59
30114,Computer,99,A,2019-01-15 10:07:23
15619,Science,22,F,2020-12-13 11:05:08
9437,Computer,8,F,2017-11-12 15:15:37
39246,Maths,66,C,2018-04-22 02:06:39
34882,Maths,11,F,2021-09-23 10:57:35
24622,English,53,D,2023-07-04 16:37:31
8979,Computer,2,F,2018-12-31 18:17:11
32718,Science,62,C,2023-10-22 08:50:28
24268,History,81,B,2023-05-07 00:48:46
48490,Computer,23,F,2023-08-03 07:13:18
29670,Maths,36,F,2019-11-21 19:15:33
30288,History,31,F,2023-07-19 01:23:39
32301,Science,84,B,2018-09-15 21:09:00
48778,Science,72,C,2019-08-28 18:57:46
32862,Science,2,F,2018-05-27 03:00:55
2289,Maths,36,F,2024-03-03 13:38:28
41778,Computer,95,A,2017-10-31 17:10:59
33035,Maths,27,F,2022-11-13 20:09:39
33382,Science,8,F,2017-03-09 20:15:57
14176,Maths,67,C,2018-07-23 10:18:07
5949,English,38,F,2020-10-25 06:00:58
20772,Science,65,C,2022-08-19 02:58:48
31149,History,17,F,2020-11-26 10:03:22
2483,Computer,91,A,2023-10-12 17:07:38
37461,History,9,F,2024-11-26 20:00:10
16201,Computer,86,B,2024-09-15 11:47:11
43569,History,77,B,2018-10-19 15:55:07
46581,History,66,C,2023-11-30 06:57:42
36843,English,90,B,2024-05-01 19:41:31
5684,English,13,F,2018-01-21 20:10:09
44448,Maths,76,B,2024-08-08 01:31:03
27503,Computer,25,F,2019-11-21 11:34:26
38624,Science,46,D,2019-08-13 02:27:59
5456,English,40,F,2023-12-26 21:38:46
31637,Computer,44,D,2020-12-07 15:03:00
37762,English,14,F,2023-10-28 14:58:32
26578,Science,37,F,2019-08-08 09:52:42
32122,Computer,53,D,2022-08-20 02:45:34
21883,Computer,85,B,2018-04-02 11:07:33
49640,Maths,50,D,2020-10-04 00:07:23
22294,English,82,B,2019-01-15 14:02:24
24733,Computer,38,F,2024-10-11 19:00:30
10828,Maths,10,F,2022-10-22 00:02:23
26955,Science,52,D,2018-02-16 15:05:00
31113,English,38,F,2022-12-15 16:50:12
36637,Maths,93,A,2019-08-28 18:19:47
26520,Maths,18,F,2017-11-22 15:55:14
31587,English,66,C,2023-06-01 06:57:46
33254,English,73,C,2023-12-22 01:59:44
46236,Science,81,B,2019-06-15 14:12:04
7661,History,76,B,2021-01-31 00:06:42
41870,Science,90,B,2017-12-24 22:27:45
36403,English,81,B,2021-03-10 19:07:32
24745,English,16,F,2021-12-12 04:20:44
32402,Maths,88,B,2019-11-14 10:14:56
36074,History,27,F,2024-07-31 10:53:59
22003,Maths,96,A,2019-05-16 03:01:30
38736,Science,82,B,2019-11-21 17:33:36
15507,English,83,B,2017-12-04 00:49:50
23798,English,49,D,2018-03-09 03:44:21
5591,Computer,99,A,2020-07-16 02:12:08
26568,History,32,F,2019-07-14 19:33:28
48174,History,43,D,2017-09-09 03:56:16
26252,Computer,3,F,2022-06-28 07:32:03
20220,Maths,96,A,2023-12-10 08:13:05
12899,Computer,87,B,2020-08-07 04:51:40
21771,Computer,61,C,2024-03-22 22:57:36
3716,English,96,A,2020-11-21 17:50:50
33492,Computer,92,A,2023-03-31 06:55:02
41526,History,55,D,2023-06-20 20:46:35
23254,History,64,C,2019-09-04 12:31:50
5542,Computer,21,F,2017-08-10 07:14:26
44493,History,72,C,2020-03-09 09:54:04
38915,Maths,9,F,2023-04-12 07:08:52
38641,Science,67,C,2023-09-24 05:02:25
41645,Maths,47,D,2023-10-13 21:00:31
31671,History,61,C,2022-01-17 16:28:53
10574,History,78,B,2018-08-02 23:05:39
6966,English,39,F,2021-09-18 05:06:47
37241,Maths,59,D,2021-08-23 07:11:39
5982,Computer,16,F,2024-12-01 01:53:00
16210,Maths,6,F,2018-10-05 00:29:36
20852,English,44,D,2024-01-31 15:15:59
11276,History,69,C,2019-05-20 20:42:01
11912,History,29,F,2020-07-15 05:43:05
29735,Computer,58,D,2022-04-15 12:46:43
9335,Maths,58,D,2020-10-30 12:31:56
7665,History,72,C,2018-03-28 13:06:11
46474,Computer,68,C,2022-01-10 19:30:03
34878,Computer,63,C,2017-04-17 03:06:37
45377,Maths,27,F,2020-09-20 17:32:19
4239,English,17,F,2017-04-15 23:18:43
36547,English,91,A,2017-07-30 01:38:12
38919,English,78,B,2023-05-04 10:42:31
31259,Science,28,F,2017-11-06 01:47:00
46930,History,31,F,2024-12-25 12:08:49
41048,Science,32,F,2022-08-16 01:54:50
4339,Computer,84,B,2020-09-09 12:31:37
9758,Maths,31,F,2018-10-17 23:45:40
20158,Maths,66,C,2017-02-24 19:38:09
21881,English,59,D,2017-10-17 22:59:02
47740,Computer,7,F,2018-09-23 11:48:31
42272,English,32,F,2018-12-25 17:32:52
20772,Science,14,F,2022-04-23 18:50:10
26646,English,87,B,2020-07-04 15:10:05
44700,Science,45,D,2023-07-09 17:28:34
14184,Computer,58,D,2024-12-25 20:48:13
28635,History,78,B,2024-06-01 20:37:36
13796,Science,78,B,2018-09-22 14:45:43
6304,Science,2,F,2022-11-12 07:15:15
24846,English,35,F,2019-12-29 10:03:43
3006,Science,35,F,2019-06-30 09:09:25
17571,History,94,A,2019-05-12 09:22:50
22299,History,64,C,2018-12-17 12:05:57
5270,Science,50,D,2017-08-18 04:42:00
48744,History,97,A,2021-04-08 22:13:58
10521,Computer,51,D,2017-04-28 13:59:26
47562,History,24,F,2018-10-29 02:53:46
44298,Computer,30,F,2023-04-11 15:54:48
8349,English,29,F,2023-05-23 15:35:18
6425,English,55,D,2017-01-26 14:58:19
2960,History,48,D,2024-01-09 01:12:48
15405,History,33,F,2017-12-21 21:21:44
11886,Computer,52,D,2022-11-22 00:25:04
1397,Maths,74,C,2018-09-22 00:58:05
31848,English,32,F,2019-11-24 09:37:44
17548,History,37,F,2019-07-06 22:16:39
8592,History,36,F,2021-08-22 00:26:55
18330,English,19,F,2023-12-08 23:01:40
35574,Science,83,B,2018-01-31 18:45:33
21991,Science,43,D,2023-09-20 04:18:16
48973,Maths,79,B,2024-11-16 08:03:05
22422,Computer,86,B,2018-03-30 09:29:46
30143,Computer,65,C,2023-01-25 20:49:23
33685,Computer,19,F,2024-09-17 11:21:16
9785,Maths,71,C,2023-08-05 07:13:18
43240,Science,44,D,2022-07-30 04:16:59
31008,English,68,C,2018-07-12 12:54:21
39405,English,54,D,2021-11-19 13:37:35
33936,Computer,98,A,2021-02-15 05:54:32
33719,English,18,F,2023-04-08 14:45:35
30043,History,82,B,2022-12-30 20:42:25
10532,Computer,54,D,2021-05-31 22:46:58
6452,English,82,B,2019-07-15 05:15:19
40825,English,36,F,2017-03-18 21:40:08
5079,English,63,C,2020-12-03 12:13:43
37074,History,30,F,2023-06-07 03:36:32
48320,Computer,65,C,2020-02-13 11:54:21
46073,English,69,C,2024-07-12 08:54:12
47260,English,27,F,2019-10-25 21:08:28
30284,English,65,C,2020-06-16 14:18:36
20847,Computer,52,D,2018-07-10 12:23:00
12097,Maths,71,C,2018-09-08 13:39:56
19269,Maths,25,F,2021-11-13 08:42:53
35055,Science,71,C,2017-02-11 00:09:21
23272,History,36,F,2020-01-23 22:10:25
24247,Science,46,D,2021-05-02 10:09:15
18989,History,27,F,2017-07-25 04:23:39
18298,History,49,D,2019-01-13 08:16:11
19897,History,4,F,2024-10-03 14:48:15
47251,English,33,F,2021-05-28 03:15:57
19765,Science,31,F,2019-01-27 04:10:40
18730,Science,60,D,2018-09-02 10:07:30
2707,English,68,C,2017-03-05 21:08:21
45972,Maths,68,C,2023-06-12 03:18:19
9996,Science,42,D,2023-03-03 04:52:22
22407,Science,37,F,2019-01-31 01:55:26
34269,Science,64,C,2021-10-19 14:47:22
28497,Maths,12,F,2022-10-16 03:45:43
39181,Computer,55,D,2024-06-28 00:19:15
32033,History,36,F,2020-05-20 21:06:14
36579,English,80,B,2017-10-15 19:10:51
39187,History,83,B,2021-12-03 16:31:14
31323,Computer,46,D,2022-06-17 23:35:56
6901,History,18,F,2021-10-02 11:11:08
7732,Computer,30,F,2018-10-30 01:58:24
32061,English,13,F,2019-06-23 07:12:04
36773,Maths,19,F,2024-10-17 12:19:50
34396,History,39,F,2024-02-28 00:31:30
32640,Science,70,C,2023-07-01 06:41:43
45857,Maths,31,F,2018-08-07 00:11:25
29703,Computer,31,F,2021-07-25 22:45:24
16706,Computer,45,D,2018-12-29 08:28:03
7785,Maths,22,F,2021-10-17 02:24:54
14115,History,88,B,2021-06-19 13:13:43
39993,Computer,60,D,2024-10-25 00:26:23
32442,Science,57,D,2020-12-12 05:53:06
4242,Maths,95,A,2022-10-06 04:19:14
40709,Computer,16,F,2017-10-06 04:07:34
429,History,23,F,2017-02-01 18:04:38
24947,Computer,88,B,2022-08-16 09:51:00
49674,Maths,63,C,2019-04-02 11:45:12
38013,Science,96,A,2024-11-18 08:07:03
47803,Computer,93,A,2022-09-30 06:57:47
4592,English,86,B,2020-02-20 11:38:28
47394,Computer,39,F,2020-01-11 09:00:12
3225,Science,36,F,2017-07-01 11:19:30
47396,Science,25,F,2023-12-27 17:43:10
20697,Computer,81,B,2020-12-20 07:38:47
39895,History,69,C,2022-02-08 02:31:34
48758,Science,86,B,2017-06-15 07:38:07
12484,History,5,F,2024-03-29 19:25:32
29941,Computer,11,F,2018-08-21 09:37:32
24449,History,85,B,2017-12-08 01:41:55
17215,Computer,62,C,2019-05-15 18:18:39
23414,Maths,86,B,2020-05-14 12:03:47
12718,Science,82,B,2023-05-04 21:20:48
15725,English,20,F,2023-05-09 09:29:25
19011,Science,35,F,2022-11-06 16:25:25
8924,Science,78,B,2020-06-25 21:28:35
21935,Science,15,F,2019-11-28 22:54:47
48784,Science,66,C,2017-09-02 12:47:20
33885,Science,47,D,2021-04-10 18:00:38
34398,Computer,80,B,2017-03-05 19:25:53
48484,Maths,0,,2018-01-31 02:54:03
8627,Science,60,D,2017-01-30 23:14:55
13328,Computer,98,A,2019-07-09 05:24:25
45758,English,18,F,2017-09-23 06:21:17
12274,Maths,66,C,2017-09-06 19:30:02
8617,Science,51,D,2024-12-20 05:06:39
3520,History,78,B,2020-03-14 19:27:38
30296,Science,74,C,2021-12-17 12:20:21
45549,History,51,D,2019-02-17 11:21:05
35562,Computer,40,F,2019-03-27 05:12:39
36855,English,36,F,2019-03-10 23:33:55
1029,English,96,A,2018-03-26 23:42:34
37932,Computer,24,F,2024-08-15 08:21:20
46902,Computer,11,F,2022-10-18 05:55:33
49776,Computer,4,F,2022-01-05 00:04:15
19864,Science,30,F,2019-08-17 08:34:09
4506,History,62,C,2019-08-01 01:33:20
18669,Maths,93,A,2021-01-15 04:58:20
25500,Computer,36,F,2023-08-10 12:14:43
6999,Maths,92,A,2017-06-03 14:52:20
20783,Science,71,C,2017-04-29 07:02:04
28020,History,61,C,2023-08-07 16:13:42
30338,Science,86,B,2017-02-02 01:28:35
49306,Computer,12,F,2020-12-23 03:25:00
24826,English,57,D,2017-03-07 17:21:35
23284,Computer,34,F,2022-05-31 17:58:14
17128,History,94,A,2021-07-08 20:44:05
35856,Science,26,F,2017-02-12 15:40:15
17579,Science,14,F,2020-11-30 09:22:20
39038,Science,25,F,2020-04-05 23:31:09
16169,History,54,D,2023-12-28 08:25:31
35951,Maths,60,D,2017-04-16 01:08:46
12289,Maths,60,D,2019-08-16 09:20:52
45110,English,76,B,2022-08-19 14:11:36
17079,Computer,19,F,2022-03-01 12:01:14
13027,Maths,30,F,2024-07-19 03:17:36
45341,History,75,C,2023-12-29 16:11:49
7900,Science,40,F,2019-04-14 20:29:37
18845,Computer,5,F,2022-05-18 00:05:46
31999,Science,70,C,2017-04-04 22:12:36
3383,Computer,33,F,2023-04-17 22:41:30
