teacher_id,subject,student_feedback_score,experience_years,evaluation_date
2292,Science,2.17,22,2019-11-15 10:03:15
2533,English,2.76,12,2018-01-16 05:22:41
9642,Maths,4.47,12,2019-02-21 19:40:33
6817,English,3.21,12,2024-04-22 16:01:03
2206,English,4.99,24,2018-09-29 06:14:02
7497,Computer,2.76,23,2023-06-10 09:49:15
1580,English,1.04,22,2022-08-31 21:42:50
589,Science,1.15,20,2022-04-04 08:22:25
9329,Science,4.78,23,2018-05-09 23:44:44
237,English,4.2,29,2021-08-25 16:37:07
8866,Maths,3.63,11,2023-05-19 23:40:03
8372,Maths,3.08,2,2023-01-04 03:58:03
2816,English,1.13,3,2019-05-10 11:14:52
1547,English,1.36,22,2023-05-31 08:38:12
1778,Computer,4.81,27,2019-12-22 17:02:21
6896,Computer,3.35,14,2024-03-31 00:13:50
9769,Maths,2.85,11,2022-11-05 17:37:40
7758,English,2.81,14,2017-05-18 09:32:39
5815,English,1.76,13,2022-02-03 13:24:08
852,Science,3.15,24,2017-07-12 09:38:57
6171,Computer,3.24,4,2021-07-03 14:45:48
5199,Science,4.05,26,2023-03-14 08:48:34
7153,Science,3.92,19,2017-08-16 04:39:46
1073,Science,3.27,23,2023-09-30 17:43:15
4788,Science,3.74,21,2021-04-19 08:31:24
4584,English,3.62,19,2018-07-08 10:02:00
135,Computer,4.06,24,2024-02-23 17:17:51
8581,Computer,2.22,18,2024-02-24 09:33:11
9867,Science,1.02,7,2019-06-23 03:44:23
9791,Maths,2.84,25,2020-02-26 19:21:45
5699,Science,1.24,4,2022-04-03 20:17:20
9950,Computer,1.67,16,2020-09-18 07:42:58
8837,Computer,1.54,20,2018-12-11 13:42:43
8476,Science,2.33,26,2017-11-02 16:55:15
2997,Computer,3.15,14,2019-03-28 23:16:02
8217,Computer,4.14,12,2022-12-23 03:35:13
1330,English,3.84,9,2018-03-07 16:21:48
2879,Science,3.4,21,2020-08-03 23:54:58
9437,English,3.83,7,2019-05-14 11:55:00
5283,Computer,2.67,12,2019-08-07 23:44:09
7085,Computer,3.72,1,2019-01-01 07:08:11
4994,Maths,4.29,9,2020-02-16 19:00:23
82,English,4.11,27,2023-04-27 18:05:02
4557,Science,1.62,4,2019-10-03 11:45:55
2658,English,2.55,22,2024-09-02 20:45:44
9497,English,3.44,14,2018-02-09 03:47:56
3617,Computer,1.52,27,2019-11-11 16:04:07
4609,Maths,4.9,13,2020-05-31 05:47:41
2243,Science,1.35,4,2022-11-12 15:33:42
8811,Maths,4.42,25,2024-11-23 16:01:19
6611,Computer,1.62,7,2022-04-18 04:17:11
2516,English,2.5,27,2023-06-19 02:48:08
1748,Science,1.13,15,2024-11-16 19:44:47
748,English,1.69,8,2022-01-14 08:36:45
4420,Science,3.33,13,2017-08-24 21:05:42
1783,Maths,4.82,25,2017-08-08 03:42:41
8691,Maths,4.25,15,2024-04-17 18:09:00
3844,Maths,2.82,8,2017-12-26 14:39:25
3041,Maths,4.08,18,2021-08-12 15:13:30
5729,English,1.39,11,2022-06-11 08:17:31
9686,Maths,1.59,1,2022-10-12 21:21:57
745,English,4.45,13,2017-04-19 05:01:13
5269,Science,4.11,8,2022-05-26 01:18:25
5018,Science,2.4,7,2018-08-03 21:09:50
5448,Maths,3.63,15,2017-12-03 04:07:20
1650,English,4.49,9,2019-07-11 04:49:48
7220,English,3.69,14,2019-01-04 07:36:17
5545,Maths,1.17,24,2018-02-06 23:25:57
5006,Maths,1.28,26,2017-06-16 10:26:49
9823,Maths,4.61,14,2019-08-12 00:12:42
3264,Maths,4.77,3,2023-01-08 04:09:55
3906,Computer,2.47,27,2024-03-24 22:37:42
6545,English,3.4,15,2017-12-03 00:50:31
5950,English,1.26,6,2017-06-06 19:51:57
622,Computer,4.51,9,2023-07-10 10:36:59
7895,Science,4.49,16,2023-10-24 14:42:18
9233,Maths,2.22,18,2020-09-29 01:41:23
7912,Maths,2.47,11,2022-11-05 19:16:51
7348,Science,3.11,18,2017-01-05 16:29:12
964,Maths,2.9,27,2023-07-18 21:51:10
4345,Computer,3.51,6,2023-01-24 06:22:36
4108,Maths,1.14,26,2022-09-17 02:44:35
6191,Computer,1.2,26,2017-08-09 20:02:09
4312,Science,4.3,24,2019-11-20 17:10:21
4215,Maths,3.79,18,2019-08-08 05:26:31
7168,Maths,2.01,5,2017-10-02 08:20:50
6439,English,2.51,15,2024-06-30 05:57:38
8449,Science,2.09,16,2020-03-19 00:13:17
5690,Science,4.83,27,2024-11-29 14:10:29
8967,English,2.53,3,2024-07-18 03:06:12
1552,Computer,2.13,24,2022-02-20 07:56:15
654,Science,2.54,21,2023-08-10 11:21:18
3729,Science,2.9,6,2020-10-01 10:39:54
2488,English,4.28,26,2018-12-25 13:28:37
37,Science,4.72,21,2024-11-25 22:15:30
2585,Science,3.46,6,2021-11-08 06:00:06
6847,English,2.07,10,2019-05-30 18:41:00
8064,English,4.29,14,2023-12-14 06:03:15
5630,Science,3.56,8,2019-01-15 06:57:16
7098,Maths,2.9,16,2017-01-06 13:32:35
9496,English,4.41,6,2023-05-07 04:22:01
9714,Computer,4.56,15,2024-06-10 06:29:20
8374,Maths,2.43,1,2018-06-07 20:43:44
8113,Science,1.53,20,2024-05-15 12:53:59
9572,Science,1.17,20,2022-10-15 00:11:10
6430,English,2.21,2,2021-10-24 00:54:28
1995,English,4.15,12,2017-05-10 12:00:07
9497,English,1.57,16,2021-06-06 21:17:08
5643,Maths,3.9,19,2024-03-29 01:40:36
2508,Science,4.54,13,2021-08-28 15:41:24
2710,English,1.42,11,2022-11-10 14:52:21
933,Computer,1.61,7,2024-02-25 20:38:18
1482,English,2.16,25,2018-07-30 14:56:03
8675,Computer,2.96,21,2020-03-07 12:02:24
7332,English,4.24,29,2018-04-27 19:11:46
7413,Computer,3.8,14,2020-08-15 19:23:04
2908,English,2.82,28,2018-07-15 01:35:11
9965,Maths,2.33,19,2024-04-21 04:41:26
2221,Science,2.84,23,2018-12-26 21:22:32
8617,Science,1.21,21,2024-10-28 13:35:32
5405,Maths,4.43,16,2017-05-02 17:14:37
8339,Maths,1.28,6,2020-07-27 16:12:58
9913,Computer,1.37,20,2022-02-09 07:38:05
195,Maths,4.72,10,2019-01-03 06:31:27
5834,Science,1.05,27,2020-01-04 09:38:53
6911,Computer,4.84,8,2022-04-07 09:15:38
6783,Computer,3.54,10,2018-02-11 08:44:10
6051,Computer,1.66,7,2021-02-01 14:57:18
3427,Maths,3.33,1,2020-01-22 10:05:28
5747,English,3.19,26,2017-01-27 06:14:58
4741,English,2.93,22,2021-01-14 04:43:49
8042,English,1.75,12,2017-01-09 23:54:03
7755,Computer,2.6,22,2024-01-06 15:32:20
5124,Science,2.68,28,2023-10-10 16:42:53
7930,Computer,4.99,24,2021-01-31 07:45:24
5190,Maths,3.27,13,2023-02-28 05:11:46
7444,Computer,1.27,13,2017-12-03 03:15:56
6374,English,3.34,17,2020-12-22 15:04:46
3727,Science,1.41,18,2022-11-22 07:35:53
4792,Maths,1.88,18,2023-05-09 21:27:18
9070,Computer,4.96,22,2019-11-03 23:41:58
4671,Maths,2.36,12,2021-05-03 23:47:39
9577,Maths,4.6,13,2019-09-26 06:55:09
7612,English,1.74,24,2023-06-18 23:32:08
4588,Science,1.26,27,2021-12-27 20:17:26
6959,Computer,1.19,24,2017-03-04 21:12:08
5120,Computer,3.44,25,2020-01-17 19:52:35
5140,Computer,2.85,8,2023-03-24 10:22:28
3444,Maths,2.92,6,2019-10-03 17:29:36
7530,English,3.39,25,2017-01-04 03:25:30
7752,Science,3.21,24,2019-10-02 00:11:18
4496,Computer,1.35,6,2018-10-13 04:13:23
9806,Science,4.29,1,2023-03-31 18:55:50
2281,Science,4.67,27,2021-09-09 03:11:08
7075,English,2.29,3,2023-03-06 13:24:31
1352,Computer,3.76,11,2019-01-12 21:31:05
3419,English,3.67,8,2024-04-10 21:45:21
8284,English,4.18,17,2018-06-09 10:50:22
5224,Computer,2.16,24,2021-09-11 16:37:57
5046,English,2.64,23,2017-09-21 06:33:07
9932,Maths,2.67,15,2021-02-03 06:21:59
7612,Maths,2.12,23,2019-11-08 10:12:06
8644,Maths,4.5,26,2022-07-12 01:32:29
9865,English,4.35,21,2020-11-29 09:31:54
4761,Science,3.59,24,2024-03-17 11:00:58
3470,Computer,3.22,12,2022-05-06 10:41:03
8723,English,1.62,23,2017-07-05 00:38:15
2922,Maths,4.69,10,2019-04-12 20:30:44
3608,English,2.83,24,2019-04-14 03:50:46
2312,Maths,4.66,19,2017-01-29 17:39:51
5132,English,2.84,1,2023-03-20 02:56:07
3719,Computer,1.31,15,2019-09-02 13:13:02
9159,Maths,2.46,12,2021-05-03 04:19:21
6106,Computer,4.43,21,2023-10-24 13:55:27
6363,English,4.87,3,2024-11-09 20:19:26
3790,Maths,1.95,15,2023-09-14 11:56:13
5432,English,3.69,8,2019-03-23 02:06:50
6515,Science,2.71,10,2020-07-05 02:53:58
3373,English,2.47,4,2018-12-17 00:56:17
3078,Maths,4.29,9,2019-06-14 17:29:52
35,Computer,4.1,3,2022-01-02 06:13:14
952,English,3.36,10,2021-12-13 10:09:50
7367,Science,2.74,12,2021-04-30 06:07:27
5693,Computer,2.01,10,2024-02-26 00:28:44
6112,Computer,2.93,5,2019-03-30 03:06:09
8314,English,2.95,5,2020-08-15 14:39:33
7955,Science,4.5,26,2020-12-31 07:11:03
11,Maths,1.88,3,2024-02-11 00:51:21
4924,Science,3.81,20,2021-09-08 14:47:28
7186,Computer,4.28,24,2023-09-09 20:23:46
2435,Science,3.99,22,2024-10-30 05:46:23
3042,Computer,3.17,15,2024-02-16 11:40:12
9618,Computer,4.98,14,2024-07-24 21:40:19
8771,English,3.8,29,2019-03-29 00:19:57
942,English,3.17,1,2021-04-25 01:35:20
7131,Computer,2.64,17,2023-10-24 23:16:47
8187,Science,2.39,17,2021-01-12 16:21:03
4270,Maths,2.98,10,2023-02-09 00:43:59
5028,Science,1.54,6,2017-03-11 18:18:13
7630,Science,4.8,24,2021-07-03 02:33:55
7236,Science,2.89,29,2020-09-02 10:38:13
2941,Maths,2.32,6,2017-06-07 18:41:03
7030,Computer,1.02,6,2017-05-25 00:21:17
7269,Computer,2.11,4,2022-03-07 19:09:57
1104,English,1.63,12,2023-08-10 06:06:18
9438,English,1.13,14,2022-09-07 22:45:09
4005,Maths,3.55,4,2022-01-04 20:24:03
4080,Science,1.67,13,2018-04-04 08:52:15
6594,Computer,2.7,12,2023-07-22 18:05:15
4760,Maths,4.61,27,2021-12-29 22:22:47
884,Maths,3.81,21,2017-09-12 08:16:53
2997,English,3.46,7,2020-04-30 07:28:37
4845,Science,4.28,6,2019-09-15 03:29:28
5237,Science,2.03,13,2021-04-25 01:04:22
7239,English,2.37,22,2020-06-16 10:56:19
854,Science,3.42,15,2021-06-10 00:59:57
8179,English,1.05,1,2023-07-20 03:22:02
9281,English,3.38,3,2018-06-30 16:39:13
5465,Computer,3.49,4,2024-02-14 03:54:35
4860,English,3.0,8,2020-02-06 18:12:07
4820,Maths,2.92,29,2020-08-17 11:51:46
914,Computer,2.85,23,2023-10-06 16:48:07
8310,Computer,3.53,14,2022-04-19 05:50:52
8496,Maths,2.84,1,2024-07-29 02:03:39
5790,Science,3.69,9,2019-10-12 05:16:51
4275,English,1.44,26,2023-05-30 10:22:33
8552,Maths,3.65,11,2017-12-20 06:58:17
4791,English,3.05,1,2024-05-01 01:53:38
2340,Maths,2.93,6,2024-04-20 16:33:49
7854,Science,1.96,17,2024-04-27 00:14:29
8530,Computer,2.71,23,2018-03-02 23:25:46
8072,Maths,2.49,22,2020-02-13 00:13:26
631,Maths,4.53,29,2021-05-07 15:38:07
3877,Science,1.34,25,2021-09-11 12:24:09
6506,Maths,3.93,21,2019-10-10 01:42:09
2376,English,2.62,19,2021-03-07 20:04:38
2596,Science,1.71,11,2023-02-25 06:39:31
6935,Maths,2.01,20,2018-02-06 06:51:04
8532,Maths,4.4,12,2020-11-03 06:06:19
7561,English,1.51,21,2022-06-27 17:43:46
433,Computer,2.16,2,2021-03-16 03:10:52
96,Maths,2.17,12,2021-11-01 04:08:47
2955,Maths,3.93,6,2023-10-30 09:36:37
7120,English,3.76,7,2018-09-29 02:05:23
5196,Computer,3.07,15,2022-05-25 16:39:12
8657,English,1.98,18,2018-10-01 23:26:09
2102,English,2.19,23,2023-06-29 21:36:29
503,Computer,3.65,21,2021-10-19 03:28:36
8437,Science,1.06,25,2023-07-28 11:42:59
4236,Computer,4.14,9,2018-12-16 06:41:05
9437,Maths,4.69,10,2024-02-06 22:28:30
6889,Computer,1.34,3,2021-09-12 15:00:43
2974,English,2.3,10,2024-08-11 15:42:46
8585,Computer,4.91,7,2017-10-12 20:08:42
2929,English,3.87,23,2018-01-26 10:12:23
2757,English,3.52,10,2022-07-08 11:06:58
7490,Maths,4.39,15,2019-06-21 22:00:38
590,Computer,2.74,9,2017-07-14 08:14:36
8497,Science,1.2,20,2021-02-22 02:23:59
3798,English,5.0,18,2022-05-30 18:07:38
3535,English,3.07,29,2017-10-04 13:56:16
9744,Computer,1.95,11,2019-09-19 05:30:07
8384,Science,2.63,28,2023-12-09 10:18:30
600,Science,1.81,16,2020-05-07 05:50:38
8160,Computer,2.16,23,2019-05-20 15:54:00
2298,Science,2.57,26,2021-08-28 23:28:25
6730,Computer,4.98,27,2019-06-27 23:13:19
2655,Science,2.3,24,2022-08-04 06:56:22
2722,English,4.95,19,2017-06-10 21:59:40
1436,Computer,2.84,8,2020-05-06 13:23:30
4082,Science,1.49,10,2024-08-09 08:32:48
477,Science,3.68,25,2019-02-07 10:14:40
3342,Computer,1.47,21,2017-04-19 03:57:31
3778,Maths,1.14,9,2022-04-25 02:29:40
9178,Computer,3.44,11,2019-04-26 00:19:23
4667,English,2.77,18,2023-02-22 23:56:26
8288,Maths,2.59,16,2024-09-22 20:17:26
4407,Science,2.15,3,2022-06-23 22:33:29
6730,Science,1.2,19,2021-06-25 01:06:08
3053,Computer,2.55,21,2020-01-30 05:01:52
3882,English,1.74,3,2024-10-26 16:22:01
2084,English,2.02,7,2022-06-01 10:47:48
982,Computer,1.01,9,2018-09-08 02:07:16
6327,English,3.81,16,2017-06-15 06:24:16
7041,Science,1.68,28,2021-03-27 01:22:38
5502,Computer,2.89,3,2023-06-26 02:27:56
5822,English,1.46,3,2023-12-20 15:28:03
3523,Science,3.85,25,2021-02-08 22:04:37
9070,Science,1.67,12,2023-12-17 07:23:52
5176,English,3.98,12,2019-10-21 19:45:35
3847,English,2.72,5,2018-10-30 03:56:14
367,Maths,2.35,17,2020-07-29 02:07:09
894,Maths,4.86,18,2021-09-29 13:57:48
5547,English,1.8,7,2021-02-05 02:26:12
6528,Maths,4.74,6,2017-07-16 05:11:47
1733,Science,1.72,22,2019-07-01 17:29:43
9486,Maths,3.42,2,2017-08-05 21:54:53
875,Maths,3.1,12,2022-10-08 02:19:27
506,Science,2.06,3,2018-03-10 22:10:19
9187,Maths,3.54,19,2018-04-07 03:06:04
2056,English,4.49,21,2019-09-12 23:15:37
8409,English,4.12,16,2023-09-03 12:08:21
5827,English,3.39,9,2022-02-07 09:00:09
9307,English,4.75,22,2018-05-20 20:31:48
1978,English,1.38,3,2024-01-06 10:42:12
6309,Maths,1.91,20,2023-12-17 20:03:24
6037,English,2.37,5,2021-08-17 10:13:59
6126,Computer,3.18,4,2020-03-09 09:05:20
9673,Science,3.3,28,2020-11-30 03:02:43
1195,Science,4.27,2,2024-01-10 16:54:43
5007,Science,3.63,23,2023-10-06 03:13:28
5355,English,3.68,15,2019-01-14 16:37:43
1235,English,4.92,7,2017-03-27 01:35:42
8576,Computer,3.49,5,2017-01-22 15:41:39
5185,Maths,1.88,10,2020-10-04 02:09:11
3444,Maths,4.05,17,2017-08-22 13:03:27
6277,English,1.98,1,2018-04-24 10:39:37
394,Computer,3.54,9,2023-12-07 17:29:31
7344,Computer,1.57,25,2018-09-14 02:32:26
3725,Science,2.47,7,2024-06-13 00:34:38
4343,Science,3.42,3,2019-07-20 14:21:36
1098,English,3.05,9,2023-09-01 00:27:20
7538,Computer,2.44,23,2024-03-29 00:31:32
5047,Maths,1.03,12,2019-03-08 13:55:36
1797,Science,1.6,24,2020-03-24 13:06:57
1149,Maths,4.5,27,2017-08-21 05:47:55
2257,Maths,3.53,2,2017-09-18 13:54:09
7232,Maths,1.02,19,2020-01-09 12:34:52
5410,Science,1.55,7,2022-02-11 13:39:33
5639,Maths,3.06,19,2020-08-28 18:21:32
4113,Computer,3.24,13,2023-11-15 13:42:40
1807,Maths,2.44,23,2021-11-10 09:04:12
2989,English,1.16,25,2018-08-17 20:50:12
8159,Maths,3.65,28,2024-05-21 10:14:51
4307,Maths,4.83,13,2023-03-03 17:49:54
6006,Science,1.31,19,2021-05-13 11:59:53
2904,Maths,1.32,28,2022-01-27 06:24:34
8471,Science,1.58,28,2019-07-14 20:00:42
4701,Computer,3.34,28,2020-06-06 23:52:14
5110,Maths,3.96,14,2019-01-02 00:14:37
8185,Maths,1.95,2,2024-06-02 19:36:09
7567,Computer,3.16,5,2017-01-15 00:43:31
9544,Maths,1.21,13,2021-01-13 11:43:14
7843,Science,3.67,14,2022-10-28 14:59:41
3422,Science,3.96,5,2023-09-14 21:33:35
4374,Computer,2.37,28,2024-12-05 18:57:41
4107,English,1.5,8,2022-02-11 09:12:20
8428,Maths,3.37,22,2022-09-14 20:29:16
7127,English,3.54,27,2017-06-26 09:02:06
6577,Computer,4.02,13,2020-12-14 04:40:45
2843,English,4.53,23,2023-11-05 23:21:46
3939,Computer,3.02,17,2017-01-23 15:58:56
9947,English,2.12,9,2024-02-02 20:50:57
3801,Computer,3.45,27,2021-02-09 11:52:20
4010,Computer,1.97,5,2017-01-06 13:53:12
7524,Maths,3.29,1,2018-01-18 13:43:31
8867,Computer,3.18,16,2021-01-31 05:50:09
6797,Science,2.89,11,2020-01-26 10:47:45
4616,Computer,4.91,21,2023-04-11 17:10:08
6343,Science,1.4,28,2018-11-06 19:14:54
9296,English,2.15,16,2020-09-15 13:41:24
2112,English,2.64,25,2020-08-15 11:53:23
7009,Computer,1.96,24,2022-10-14 11:01:48
1104,Science,3.23,17,2021-06-02 08:09:07
6329,English,1.86,9,2019-08-11 11:58:43
319,Computer,4.21,7,2017-09-07 19:46:40
7965,Computer,3.67,11,2020-04-17 14:10:08
2346,Maths,2.74,24,2024-01-31 15:43:43
4482,Computer,4.93,18,2018-07-09 05:13:51
1964,Maths,3.21,13,2017-07-05 22:31:44
1229,Maths,2.97,10,2022-08-22 08:32:53
9478,Maths,1.06,29,2018-02-17 04:23:13
5082,Science,3.99,10,2024-04-22 20:40:28
5203,Computer,4.67,6,2021-03-23 14:03:47
7962,English,1.67,17,2017-08-28 23:53:49
4553,Science,2.54,19,2020-02-25 04:25:34
4991,Maths,2.25,29,2017-01-12 07:45:25
6287,Science,2.2,14,2024-03-15 12:26:40
9049,Science,4.19,21,2021-06-14 23:25:56
3158,English,1.97,10,2024-12-26 22:44:52
1820,Computer,2.56,14,2018-08-01 16:37:22
659,Science,1.72,28,2024-04-01 00:24:12
8992,Science,3.04,12,2024-09-28 06:27:24
3993,English,2.71,7,2023-09-10 08:56:44
4529,Maths,1.95,20,2023-01-14 23:31:46
7874,Science,1.92,18,2023-03-24 14:00:28
9528,Maths,3.71,27,2018-11-24 02:48:45
7139,Science,2.69,22,2023-03-07 12:49:48
259,Computer,4.49,20,2017-11-27 17:01:57
5423,Science,2.91,11,2020-08-24 18:08:26
3307,Maths,4.33,16,2024-12-19 22:55:07
7865,Computer,4.04,24,2020-04-07 18:39:01
2787,Maths,2.37,10,2024-01-05 04:49:48
9019,Maths,2.85,10,2023-10-17 04:16:54
4075,Science,2.6,28,2024-01-18 16:45:42
6960,Computer,1.22,8,2019-01-20 07:27:16
4024,Science,1.07,7,2018-03-02 03:02:18
9591,Computer,2.19,9,2018-10-04 20:03:50
1034,Science,1.23,18,2021-02-14 12:55:48
9725,English,4.74,27,2023-07-12 21:51:09
7252,English,3.57,2,2018-10-20 04:43:51
2554,Computer,1.45,13,2017-07-09 16:40:10
7570,Computer,2.64,7,2017-12-13 04:53:14
556,Computer,1.51,6,2021-10-20 20:57:14
8482,Computer,2.1,29,2018-02-11 08:13:37
7032,English,3.01,14,2024-06-12 17:29:01
154,Maths,3.76,18,2019-03-29 18:17:37
7943,Maths,3.06,7,2024-05-24 10:23:53
3362,English,4.48,27,2019-05-17 20:20:32
6767,Computer,4.16,15,2020-09-07 08:04:50
3425,Science,4.55,25,2021-02-14 15:48:54
8020,English,3.7,12,2024-03-21 12:47:29
2788,Science,2.78,1,2023-12-29 17:58:50
1728,English,2.23,23,2018-08-02 11:26:17
2472,Science,4.11,8,2023-02-25 20:18:15
1953,Computer,3.15,3,2024-06-17 09:24:19
7869,Computer,2.8,29,2024-07-21 02:38:34
3068,Computer,2.92,19,2020-05-09 12:20:06
371,Science,3.73,7,2017-08-27 21:12:10
2647,Maths,4.93,11,2020-07-23 23:33:32
3997,Computer,2.94,1,2022-10-07 22:47:08
4741,Maths,1.63,25,2017-03-20 15:28:06
8716,Maths,1.16,28,2019-11-18 03:22:16
7549,English,4.55,25,2019-07-16 07:05:53
2552,Computer,4.92,17,2021-02-06 04:34:00
8329,Maths,1.44,14,2018-01-28 05:48:00
1982,English,1.41,15,2017-04-11 10:27:26
4435,English,3.99,5,2018-05-11 20:14:52
3500,Maths,2.5,25,2017-02-16 04:37:04
9041,English,1.41,18,2018-09-11 13:45:58
6217,Maths,1.58,11,2018-03-26 02:57:05
5493,English,3.81,23,2024-05-21 04:41:19
4448,Maths,2.1,20,2017-02-14 19:49:11
5990,Computer,4.67,28,2024-08-16 15:39:43
4147,Maths,3.62,13,2019-12-09 00:29:17
8541,Maths,2.89,27,2023-02-05 07:38:10
9486,Computer,2.03,6,2017-08-07 00:12:44
802,Maths,2.68,29,2019-10-21 08:21:54
5735,English,4.13,5,2020-05-02 00:21:46
8849,English,4.41,15,2017-07-26 15:03:15
6016,Computer,3.03,27,2021-08-09 03:01:51
5638,Maths,2.55,16,2017-04-06 23:29:58
6324,Science,2.42,12,2023-06-09 01:31:26
1213,English,3.13,5,2018-04-26 21:47:05
9328,English,3.15,9,2018-02-21 15:45:46
3010,English,1.94,14,2023-05-19 00:00:49
9257,Computer,3.26,28,2022-01-30 20:54:21
7143,English,3.33,2,2020-06-01 20:22:58
8712,English,4.32,2,2022-01-17 21:29:48
2515,Science,4.16,28,2023-03-29 10:35:59
3422,Science,2.64,24,2018-10-23 09:57:59
3030,Science,4.94,27,2023-12-05 08:19:30
2111,Maths,1.46,13,2020-02-17 10:47:19
7601,Computer,1.33,25,2022-04-19 13:51:04
6895,Computer,3.28,3,2019-12-20 01:52:52
8391,English,1.68,1,2024-08-29 16:15:33
2685,Maths,4.65,7,2024-09-21 19:46:51
9279,Maths,3.38,29,2019-04-09 18:11:06
2883,Science,2.93,9,2022-07-13 18:22:14
3150,Maths,1.86,11,2024-11-02 13:44:22
8766,English,4.08,22,2023-08-29 16:09:59
431,English,3.79,2,2024-12-13 19:39:10
6395,English,4.32,21,2017-08-06 11:04:29
8574,Maths,3.98,21,2021-09-23 10:44:37
6860,Computer,2.04,16,2019-04-16 03:25:42
4999,Computer,4.37,19,2024-06-10 01:11:43
8894,Science,3.76,10,2020-04-30 14:50:21
3164,English,3.84,1,2017-04-01 05:08:22
7945,Computer,1.48,13,2020-11-21 10:32:38
4450,Science,3.29,23,2018-11-04 16:16:07
672,Computer,3.1,8,2020-04-08 14:01:04
4190,Computer,1.56,15,2020-10-11 08:39:47
5996,Computer,4.14,28,2024-01-17 09:51:27
152,Maths,2.93,5,2017-07-10 10:05:17
8961,English,4.89,14,2019-01-09 03:31:18
2622,Maths,4.03,18,2017-06-03 01:50:07
1874,Science,4.44,12,2018-06-02 20:29:08
7860,English,2.27,16,2024-11-26 02:25:30
8874,English,1.56,8,2024-05-06 22:11:51
9754,Computer,4.48,5,2024-05-26 06:18:30
2394,Science,2.72,28,2024-07-17 06:30:51
335,English,4.55,14,2021-07-13 09:50:12
7873,Computer,1.19,3,2020-09-17 10:43:00
6109,Computer,1.36,6,2019-03-21 01:45:24
7080,Science,1.49,29,2019-05-28 16:17:37
8515,Maths,3.15,7,2018-11-14 10:30:14
3847,English,3.05,21,2021-12-05 20:00:45
8895,English,4.93,15,2021-10-12 20:44:04
71,English,3.83,5,2023-08-14 15:27:41
9812,English,4.67,17,2021-07-17 06:14:10
6352,Science,2.92,6,2017-06-24 07:58:51
6576,Computer,3.64,12,2021-08-21 23:31:44
7130,Computer,4.07,12,2022-05-16 11:46:38
2870,English,4.89,15,2018-10-20 09:34:27
4163,Science,3.26,1,2019-06-03 15:19:41
2098,Computer,1.19,27,2017-11-23 08:57:29
4244,Maths,1.64,1,2019-05-17 13:34:32
3724,English,2.11,23,2022-03-17 05:45:02
8612,English,2.01,18,2019-06-01 12:37:44
9784,Maths,3.6,14,2020-12-28 13:45:13
6333,Computer,2.91,18,2023-02-06 23:28:17
4507,Science,1.56,28,2021-04-25 17:59:55
6250,English,4.19,9,2022-10-31 15:47:28
2923,Maths,4.22,11,2021-07-03 18:32:32
198,English,4.48,23,2018-09-08 02:19:16
2707,Maths,4.7,20,2023-03-09 14:35:57
1022,English,3.23,29,2019-12-21 06:21:08
4544,Computer,3.16,8,2023-04-01 09:52:23
6815,Science,2.94,12,2018-05-04 23:46:49
2323,Maths,1.29,26,2024-09-01 19:22:38
1422,Science,3.94,12,2017-01-10 14:29:26
6850,Maths,3.89,6,2019-05-30 10:15:55
5207,Computer,2.45,13,2020-03-03 01:30:36
4339,English,1.21,20,2022-10-17 11:33:12
2183,English,2.24,13,2021-11-19 21:08:05
8438,Maths,2.94,29,2021-09-26 17:36:19
3723,English,4.77,14,2023-04-23 14:53:06
1557,Computer,3.82,20,2017-02-24 04:30:52
4078,Computer,3.26,23,2024-10-10 12:12:13
7723,Science,2.54,22,2021-05-24 17:11:16
185,Maths,4.54,19,2018-11-12 23:40:41
4925,Science,1.87,12,2022-04-06 03:43:00
7093,Computer,1.78,13,2020-09-29 20:28:49
3041,Science,2.22,16,2024-10-11 04:44:14
3943,Science,1.86,9,2017-05-02 20:53:21
5346,English,3.97,15,2017-04-05 05:13:19
664,Science,1.51,7,2019-05-14 02:44:04
4940,Science,4.4,1,2017-04-24 23:38:17
3473,Science,1.66,20,2019-12-26 16:30:45
3757,Computer,1.64,10,2024-02-06 07:41:52
6349,Computer,2.17,2,2017-08-10 00:40:38
3121,English,4.85,29,2017-06-11 22:04:10
30,English,4.64,29,2022-08-02 02:38:27
5587,English,2.5,4,2017-01-30 20:17:20
1622,English,3.95,2,2019-04-27 21:30:25
470,Computer,3.2,14,2023-05-30 08:43:44
785,Science,4.98,26,2018-06-29 12:33:53
6531,Science,4.85,28,2018-06-10 10:02:37
239,Science,4.27,4,2024-08-22 20:38:49
5509,Science,1.28,17,2020-04-14 11:03:13
8333,Maths,4.54,9,2020-09-13 04:43:14
4885,English,2.63,26,2018-02-05 16:40:15
7122,English,2.18,27,2019-10-06 19:50:58
4643,Science,1.4,10,2020-01-10 14:46:54
7127,Computer,2.59,15,2023-09-23 12:47:19
8727,Maths,4.85,23,2017-12-23 20:24:11
86,English,4.79,28,2018-10-09 10:52:19
9860,English,3.89,28,2018-03-04 20:52:46
4921,Computer,2.33,15,2021-09-12 06:23:00
7764,Maths,4.47,24,2017-02-04 15:33:24
5670,English,1.16,28,2022-07-01 00:38:54
8161,English,2.46,20,2022-01-04 15:56:58
3040,Science,3.23,10,2021-07-18 00:22:16
8970,English,2.96,4,2020-11-07 01:48:56
9545,Science,1.25,8,2018-05-12 10:30:01
6736,Maths,2.07,18,2020-12-18 03:05:45
