applicant_id,entrance_score,board_percentage,preferred_stream,admission_status,application_date
2596,94,69,Science,Rejected,2017-02-02 13:37:30
36650,50,51,Science,Admitted,2021-10-04 04:16:02
22607,70,90,Science,Rejected,2018-12-21 05:06:52
33647,81,96,Arts,Admitted,2018-07-22 03:53:53
7910,96,54,Arts,Rejected,2022-09-02 20:53:52
1351,33,59,Arts,Rejected,2020-08-30 23:51:58
32695,96,47,Commerce,Admitted,2023-12-25 20:56:14
43436,71,71,Commerce,Rejected,2021-01-13 08:55:04
15221,71,98,Arts,Admitted,2022-03-31 05:51:18
45292,35,55,Commerce,Rejected,2024-11-21 07:52:26
15699,76,94,Science,Rejected,2017-11-13 23:46:20
54365,43,46,Science,Rejected,2024-12-13 10:09:07
9356,99,75,Science,Rejected,2021-06-03 12:43:44
51306,96,52,Science,Rejected,2024-07-16 10:30:58
28832,62,81,Commerce,Rejected,2024-09-14 02:26:02
8115,38,95,Science,Rejected,2022-05-28 09:00:30
36581,73,58,Commerce,Admitted,2017-09-04 04:30:59
10123,89,58,Science,Rejected,2021-11-11 20:46:14
50755,80,80,Commerce,Admitted,2023-04-06 10:47:08
12700,37,47,Science,Rejected,2021-01-21 01:05:18
55879,81,73,Science,Admitted,2022-03-05 19:37:57
25519,99,95,Science,Admitted,2024-06-01 23:39:04
24607,62,82,Commerce,Admitted,2022-04-15 07:20:34
38985,62,67,Commerce,Rejected,2022-06-27 09:04:51
51198,33,56,Arts,Rejected,2024-02-16 17:10:32
33169,92,66,Commerce,Admitted,2022-07-26 11:53:59
51686,45,48,Commerce,Admitted,2019-03-31 15:43:38
22348,31,95,Commerce,Admitted,2022-06-24 13:17:54
3624,47,74,Arts,Admitted,2020-08-20 07:14:40
44732,50,58,Arts,Rejected,2024-01-13 08:19:36
17102,66,96,Science,Rejected,2023-05-26 12:22:29
57301,33,81,Arts,Rejected,2021-02-12 04:30:58
48425,50,52,Science,Rejected,2017-11-22 07:04:50
14346,64,81,Commerce,Rejected,2017-02-22 11:12:39
45524,49,69,Commerce,Admitted,2024-08-29 11:33:14
10408,78,72,Arts,Admitted,2020-12-04 22:15:10
15398,64,67,Arts,Rejected,2022-06-24 22:21:56
26548,44,91,Arts,Rejected,2022-02-21 11:43:53
54639,66,82,Arts,Rejected,2022-03-15 14:59:05
22524,40,80,Commerce,Admitted,2023-10-17 22:56:57
25129,79,96,Science,Rejected,2023-06-13 01:40:46
2114,75,62,Arts,Admitted,2024-03-15 23:39:40
38770,51,85,Arts,Admitted,2019-10-19 22:12:59
3683,70,92,Science,Admitted,2017-01-05 22:13:44
36596,30,68,Commerce,Rejected,2017-12-02 19:48:01
25966,93,84,Science,Admitted,2020-03-30 03:51:44
39201,79,48,Commerce,Rejected,2018-04-08 16:47:15
44489,98,55,Arts,Admitted,2024-10-28 12:43:09
49750,69,61,Commerce,Rejected,2024-08-15 13:50:10
20057,57,98,Arts,Rejected,2020-02-06 15:11:27
3420,79,77,Science,Rejected,2024-03-14 18:19:47
53290,48,58,Commerce,Rejected,2024-01-12 18:15:07
41884,59,99,Science,Rejected,2024-08-27 18:12:52
42054,62,58,Arts,Admitted,2017-04-02 09:21:56
37528,43,66,Arts,Admitted,2023-03-05 20:05:23
18946,84,57,Science,Admitted,2020-02-04 04:29:57
16510,72,47,Arts,Rejected,2024-12-09 15:25:14
10423,49,94,Commerce,Rejected,2021-09-05 22:38:44
1476,52,75,Commerce,Rejected,2022-01-18 01:48:28
51313,86,97,Science,Rejected,2021-01-06 12:20:15
7133,46,65,Arts,Rejected,2019-07-08 23:24:07
24977,82,59,Commerce,Rejected,2019-08-21 18:12:58
51163,68,74,Arts,Rejected,2017-06-24 20:15:38
28399,77,70,Commerce,Admitted,2024-08-07 12:36:13
34950,70,81,Science,Rejected,2017-09-23 16:30:48
45061,72,91,Arts,Rejected,2017-03-08 03:04:31
5347,75,88,Arts,Admitted,2018-10-10 06:31:13
22478,63,86,Science,Admitted,2019-04-08 16:04:45
33147,81,76,Commerce,Admitted,2023-03-25 02:19:09
35707,78,55,Arts,Rejected,2018-03-15 09:31:34
1985,80,99,Arts,Rejected,2018-09-29 11:18:42
54914,64,97,Science,Rejected,2018-09-06 20:02:49
49658,77,79,Commerce,Admitted,2017-07-16 13:30:01
29763,46,92,Commerce,Rejected,2020-03-15 02:55:16
46644,72,73,Science,Rejected,2024-03-29 07:12:34
11168,50,74,Commerce,Admitted,2018-07-08 20:25:30
39762,73,46,Science,Admitted,2018-03-16 18:32:12
30471,92,71,Commerce,Admitted,2023-06-10 03:07:54
18564,71,76,Arts,Admitted,2024-01-12 20:41:35
47814,32,85,Science,Admitted,2018-01-23 10:21:05
27280,41,84,Science,Admitted,2022-08-24 02:30:08
3162,61,64,Science,Rejected,2023-05-06 09:40:41
9948,97,57,Science,Admitted,2017-08-16 07:06:34
32619,46,48,Commerce,Admitted,2022-12-09 02:18:50
58631,37,60,Science,Admitted,2022-06-10 07:53:09
33875,96,45,Science,Rejected,2020-08-28 20:36:04
5721,35,61,Arts,Rejected,2018-12-11 19:16:26
59928,81,97,Science,Rejected,2022-05-12 10:07:29
28978,97,64,Science,Rejected,2023-04-22 05:40:24
17961,90,46,Science,Admitted,2021-12-20 18:15:39
6102,57,45,Arts,Admitted,2017-11-04 02:30:11
43040,86,71,Commerce,Rejected,2017-02-15 13:21:17
58468,72,77,Arts,Rejected,2018-09-11 10:52:03
29509,62,52,Arts,Rejected,2020-11-15 20:47:50
47703,35,65,Science,Rejected,2017-03-05 07:26:05
59661,53,71,Science,Admitted,2017-09-14 05:05:43
16971,94,60,Commerce,Rejected,2024-04-28 09:06:20
22747,60,75,Arts,Admitted,2021-08-19 05:46:20
58303,88,88,Commerce,Admitted,2017-05-24 18:41:47
6265,52,85,Commerce,Rejected,2023-02-13 00:20:35
36896,36,70,Commerce,Rejected,2021-01-04 09:27:07
52198,33,77,Science,Rejected,2018-02-13 04:25:40
50963,50,52,Arts,Rejected,2018-09-12 22:43:03
40861,64,74,Arts,Admitted,2022-03-10 05:04:03
1056,56,83,Commerce,Rejected,2020-08-07 12:20:10
13191,91,71,Commerce,Admitted,2021-06-25 17:35:11
13741,84,53,Science,Admitted,2024-09-17 15:54:07
15185,89,77,Science,Rejected,2017-11-27 23:20:01
45119,34,57,Commerce,Rejected,2018-04-06 08:28:58
52594,69,92,Arts,Rejected,2024-11-14 23:00:58
26049,45,49,Science,Admitted,2022-08-19 17:37:57
22496,37,68,Commerce,Admitted,2023-10-19 04:46:03
25044,54,99,Science,Rejected,2017-09-18 07:12:34
54940,60,84,Commerce,Admitted,2024-01-28 04:03:05
41341,68,90,Science,Admitted,2022-07-08 14:47:37
43160,44,80,Commerce,Rejected,2019-12-06 04:51:31
51272,49,80,Commerce,Admitted,2018-09-14 00:18:36
57074,91,99,Science,Rejected,2018-08-26 01:02:26
11853,36,51,Commerce,Rejected,2023-10-11 09:37:39
18663,93,63,Commerce,Rejected,2023-04-07 01:09:49
29340,71,90,Science,Admitted,2018-11-05 07:08:22
52838,93,55,Commerce,Rejected,2019-12-05 17:57:19
56045,60,92,Commerce,Rejected,2017-05-22 21:08:49
36583,98,63,Arts,Admitted,2017-08-01 06:50:40
16288,35,89,Science,Admitted,2023-01-26 18:53:00
39585,59,85,Arts,Rejected,2018-07-27 01:47:34
28344,56,96,Arts,Admitted,2024-09-09 10:06:34
51453,76,92,Commerce,Rejected,2021-12-01 15:44:08
14478,99,87,Commerce,Rejected,2020-06-06 16:09:53
18448,73,53,Commerce,Rejected,2024-05-30 04:57:41
10621,38,93,Commerce,Admitted,2022-01-27 00:25:29
29903,87,99,Commerce,Rejected,2020-04-16 20:08:42
3772,41,63,Arts,Admitted,2022-07-10 00:54:03
16990,85,63,Commerce,Rejected,2019-04-27 07:49:17
17828,49,97,Science,Admitted,2023-01-15 11:42:57
18638,95,48,Science,Rejected,2024-09-25 15:48:31
53872,88,77,Commerce,Admitted,2017-05-03 04:14:17
45902,82,96,Science,Admitted,2021-01-12 02:44:47
41881,47,55,Arts,Admitted,2023-08-23 21:10:35
58967,38,98,Science,Rejected,2017-04-15 17:02:49
14895,83,78,Commerce,Rejected,2018-02-26 07:39:59
36222,45,98,Arts,Admitted,2022-04-11 12:40:13
26585,37,95,Science,Admitted,2018-08-20 12:21:57
14597,55,52,Commerce,Admitted,2017-08-06 13:47:24
24754,40,78,Science,Admitted,2017-08-22 19:15:53
47693,78,70,Science,Rejected,2020-05-04 10:33:05
9476,72,75,Arts,Rejected,2020-08-25 15:27:09
59832,37,55,Science,Rejected,2021-06-10 20:55:02
16033,98,98,Science,Rejected,2024-03-15 00:45:26
36621,39,97,Arts,Rejected,2020-09-08 17:42:16
26677,96,48,Arts,Rejected,2021-03-22 03:22:09
57864,88,89,Arts,Rejected,2021-01-21 07:37:52
26595,78,71,Commerce,Admitted,2022-07-02 07:08:30
19227,58,81,Commerce,Rejected,2023-02-12 19:25:18
32197,91,53,Commerce,Rejected,2022-01-04 21:24:10
12884,65,71,Commerce,Rejected,2023-02-27 07:41:31
55975,46,55,Science,Rejected,2021-03-11 14:06:35
34047,32,88,Commerce,Rejected,2023-08-02 05:34:12
35083,72,46,Arts,Rejected,2017-10-11 05:27:59
3220,49,79,Science,Rejected,2024-02-19 19:54:58
10521,62,76,Science,Rejected,2021-04-14 07:20:28
19095,73,82,Commerce,Admitted,2017-08-28 17:31:25
43222,88,61,Commerce,Rejected,2024-08-20 17:50:49
7289,81,96,Arts,Admitted,2018-03-13 09:16:22
852,85,89,Science,Admitted,2022-09-04 06:51:30
31239,81,70,Arts,Rejected,2024-10-09 22:42:59
23071,98,98,Arts,Rejected,2024-06-21 11:21:23
26758,89,97,Science,Admitted,2021-10-21 17:27:06
15764,68,88,Science,Rejected,2019-10-21 22:25:37
31762,47,86,Commerce,Rejected,2018-09-14 09:16:09
35228,75,78,Commerce,Rejected,2023-10-15 19:09:42
5251,92,51,Science,Rejected,2021-06-11 13:39:50
19198,85,96,Commerce,Rejected,2019-09-04 18:45:42
21793,81,68,Commerce,Rejected,2020-11-19 08:54:17
49382,96,84,Science,Rejected,2021-01-25 00:19:06
21234,37,48,Arts,Admitted,2023-05-24 11:29:24
30401,58,83,Science,Rejected,2021-02-15 13:23:06
13174,49,74,Commerce,Rejected,2020-05-14 00:01:36
2236,70,80,Arts,Rejected,2024-10-20 20:42:43
46278,87,93,Science,Admitted,2022-10-19 22:29:05
32705,82,92,Science,Rejected,2022-06-05 09:12:29
7250,93,52,Science,Admitted,2022-08-25 02:33:46
36274,98,82,Commerce,Admitted,2023-11-22 17:26:12
21654,94,47,Science,Rejected,2020-04-15 22:49:08
12430,79,49,Commerce,Rejected,2021-06-17 08:10:32
8874,78,83,Arts,Rejected,2017-11-12 03:21:52
48058,73,75,Commerce,Rejected,2017-06-04 01:01:54
2594,46,75,Arts,Admitted,2022-07-15 11:01:48
18520,30,86,Arts,Rejected,2018-07-25 13:37:09
43196,49,84,Arts,Rejected,2023-10-19 04:00:38
46760,99,88,Science,Admitted,2017-11-07 02:13:48
9535,40,83,Science,Rejected,2023-04-06 07:21:37
30964,82,51,Commerce,Admitted,2021-01-27 07:51:20
40191,90,72,Science,Rejected,2022-02-05 22:59:45
40515,88,50,Commerce,Admitted,2019-01-28 01:54:54
18397,93,54,Science,Rejected,2018-02-07 00:00:52
56605,48,83,Commerce,Admitted,2021-07-28 10:29:14
3724,68,50,Science,Admitted,2024-05-06 21:48:32
25409,95,54,Arts,Admitted,2021-12-21 09:30:13
33562,90,57,Commerce,Admitted,2020-12-19 03:47:30
49043,67,61,Science,Admitted,2023-01-05 00:19:09
49494,37,70,Science,Admitted,2022-03-27 13:49:39
35338,47,70,Arts,Admitted,2021-11-09 22:22:50
50173,68,59,Science,Admitted,2023-05-05 05:11:11
59146,44,74,Commerce,Rejected,2020-10-30 11:05:01
37202,94,78,Science,Admitted,2021-07-11 20:34:39
19026,91,58,Arts,Rejected,2022-02-28 22:24:43
47668,76,86,Arts,Rejected,2024-11-01 16:51:42
34365,50,56,Science,Admitted,2019-11-27 10:25:43
39847,47,65,Science,Rejected,2020-04-02 08:44:48
53199,78,86,Arts,Admitted,2022-09-10 21:50:42
41054,52,92,Arts,Admitted,2019-03-16 00:22:37
52948,62,55,Science,Admitted,2020-10-27 09:37:50
54301,62,91,Arts,Admitted,2022-03-30 00:00:31
2727,53,87,Commerce,Admitted,2023-02-05 21:52:46
56004,55,55,Commerce,Admitted,2018-07-08 16:45:54
26560,99,53,Commerce,Admitted,2022-11-30 19:39:05
16992,46,55,Commerce,Rejected,2024-03-19 07:03:35
50087,79,86,Arts,Rejected,2021-06-03 08:00:23
44028,46,60,Science,Admitted,2022-10-08 19:30:10
38990,47,66,Arts,Rejected,2024-11-13 14:57:33
9360,44,63,Science,Admitted,2017-10-24 08:50:20
32699,47,52,Arts,Rejected,2021-12-17 21:42:03
12951,86,56,Science,Rejected,2022-01-18 09:47:20
8477,57,45,Arts,Admitted,2022-09-08 06:36:57
58459,96,45,Commerce,Admitted,2017-01-02 20:54:56
6492,33,86,Arts,Rejected,2022-08-28 10:22:02
20964,95,96,Science,Rejected,2022-07-09 23:27:38
43861,31,82,Arts,Rejected,2018-07-03 10:38:16
37501,37,56,Science,Rejected,2022-02-14 19:30:29
48784,71,50,Science,Admitted,2022-02-13 18:35:23
42426,82,57,Commerce,Admitted,2023-03-31 13:51:05
55696,34,53,Science,Rejected,2021-11-06 06:59:06
9639,80,54,Arts,Admitted,2022-04-09 06:47:53
41431,40,48,Commerce,Rejected,2024-06-12 11:49:21
24517,31,56,Science,Rejected,2024-05-26 18:13:51
33397,63,79,Science,Rejected,2022-03-18 08:42:07
26150,92,77,Arts,Rejected,2020-02-27 06:43:37
34987,76,54,Arts,Rejected,2019-11-15 15:18:07
59575,90,65,Commerce,Rejected,2018-12-31 00:43:43
37921,42,84,Commerce,Rejected,2018-05-03 19:39:18
41915,76,94,Science,Admitted,2018-07-04 09:32:37
39520,76,49,Science,Admitted,2019-11-19 17:09:11
48363,53,61,Arts,Rejected,2021-10-21 21:57:50
46226,56,48,Science,Rejected,2018-01-16 08:24:54
22842,45,46,Science,Rejected,2018-01-08 11:40:47
44996,77,67,Science,Rejected,2021-10-15 13:50:57
51525,39,51,Commerce,Rejected,2018-07-30 06:52:15
12569,61,60,Commerce,Admitted,2021-09-10 11:32:09
47868,91,98,Arts,Admitted,2022-12-26 03:38:55
58733,48,62,Science,Admitted,2023-09-24 10:44:32
20169,37,73,Science,Admitted,2021-12-25 20:25:29
39412,55,51,Arts,Rejected,2022-11-10 09:02:38
21817,41,96,Science,Admitted,2018-02-22 00:21:01
39112,98,89,Arts,Rejected,2017-03-14 12:27:34
8557,77,77,Commerce,Admitted,2022-07-05 12:41:15
22010,83,53,Arts,Admitted,2020-03-14 17:17:43
17984,65,71,Arts,Rejected,2021-06-10 04:46:58
2751,49,78,Arts,Rejected,2022-10-08 01:58:31
55157,58,61,Commerce,Admitted,2022-07-23 05:44:28
49726,45,92,Arts,Admitted,2021-12-17 20:18:52
30117,63,99,Commerce,Admitted,2018-05-06 12:16:36
51272,62,90,Science,Rejected,2018-02-28 20:13:04
32476,98,78,Science,Admitted,2017-12-14 19:13:01
28886,39,61,Commerce,Admitted,2018-05-14 12:38:36
46485,35,57,Arts,Rejected,2017-11-02 14:30:52
35802,51,83,Commerce,Admitted,2021-10-10 14:53:53
16538,57,65,Arts,Rejected,2020-08-31 21:23:19
49565,85,77,Commerce,Rejected,2017-01-18 07:56:05
42558,55,46,Arts,Rejected,2017-03-29 22:47:51
5877,74,69,Science,Rejected,2021-08-29 19:49:48
8332,32,71,Commerce,Rejected,2020-10-03 05:20:28
35743,40,46,Commerce,Admitted,2019-08-08 22:01:25
2406,84,51,Science,Rejected,2019-09-09 00:12:02
25215,79,50,Arts,Admitted,2020-03-22 06:48:00
23702,96,56,Science,Admitted,2019-03-01 14:43:21
29317,76,79,Science,Rejected,2020-05-17 15:28:53
13577,91,67,Commerce,Admitted,2024-08-28 14:15:09
10978,67,58,Science,Rejected,2020-06-29 15:08:40
56553,67,62,Commerce,Admitted,2019-09-05 10:14:49
23106,31,60,Arts,Admitted,2021-09-16 23:02:51
39413,71,62,Science,Rejected,2023-01-29 21:17:58
21831,53,86,Arts,Admitted,2021-05-22 08:43:18
7016,36,92,Commerce,Admitted,2023-03-22 20:59:50
22323,64,61,Commerce,Rejected,2021-05-20 07:33:07
49646,56,81,Commerce,Admitted,2018-01-07 01:51:26
9680,49,58,Arts,Rejected,2018-07-19 01:24:04
28895,99,48,Science,Admitted,2018-01-11 06:34:38
26211,78,81,Arts,Admitted,2017-04-02 23:33:49
29716,75,78,Commerce,Rejected,2022-10-25 00:51:08
16519,50,46,Arts,Rejected,2018-07-25 13:10:26
59936,69,90,Science,Rejected,2017-01-25 13:42:53
587,35,95,Arts,Admitted,2021-11-23 01:35:00
34328,86,72,Science,Rejected,2021-06-18 21:15:46
26142,69,98,Commerce,Rejected,2024-07-03 09:00:43
29052,39,53,Science,Admitted,2017-08-18 09:08:47
9110,98,62,Arts,Rejected,2023-10-13 08:08:25
13606,71,67,Science,Admitted,2021-02-09 01:54:31
46894,37,62,Commerce,Rejected,2022-08-10 22:40:48
12995,47,93,Arts,Admitted,2024-09-18 04:58:35
35433,71,76,Science,Rejected,2021-03-21 12:24:18
20673,90,91,Science,Rejected,2021-02-16 22:32:21
24080,64,47,Arts,Rejected,2018-03-16 22:59:59
35484,54,47,Arts,Rejected,2023-12-12 19:35:14
42910,88,85,Arts,Rejected,2023-12-27 17:16:44
48388,79,66,Commerce,Rejected,2021-05-10 15:09:09
12791,48,65,Arts,Rejected,2020-10-26 13:05:03
30126,51,62,Commerce,Admitted,2019-12-16 01:11:35
59672,59,46,Arts,Admitted,2023-09-12 12:37:45
35624,88,48,Arts,Rejected,2017-11-10 21:15:45
4190,34,56,Science,Rejected,2022-07-26 18:53:56
17577,99,70,Arts,Admitted,2020-04-04 19:21:20
40361,86,98,Commerce,Rejected,2017-02-24 14:30:41
22124,45,52,Commerce,Rejected,2017-03-29 03:53:56
28129,55,62,Commerce,Rejected,2021-07-26 23:42:58
47708,44,50,Commerce,Admitted,2019-01-26 19:44:29
44558,34,65,Science,Rejected,2017-06-18 23:13:59
35994,81,63,Science,Rejected,2017-01-19 02:07:28
58921,78,66,Arts,Admitted,2019-09-29 06:59:25
33467,63,94,Commerce,Admitted,2021-01-21 01:55:51
56346,41,61,Commerce,Rejected,2021-02-25 23:14:42
32965,91,96,Commerce,Rejected,2018-03-14 22:49:01
30865,61,64,Commerce,Rejected,2022-03-17 23:27:34
27699,41,62,Commerce,Rejected,2021-11-12 14:01:12
56551,69,74,Commerce,Admitted,2020-01-13 14:16:10
38295,85,65,Science,Rejected,2021-03-05 17:43:02
47902,38,96,Arts,Rejected,2024-11-11 11:29:25
13317,49,73,Commerce,Admitted,2023-10-30 11:50:55
50498,95,72,Commerce,Admitted,2022-01-31 12:08:32
56593,43,86,Science,Rejected,2020-02-18 23:44:21
35166,89,74,Science,Admitted,2019-01-06 21:08:59
25004,62,78,Arts,Rejected,2024-10-21 08:56:53
798,71,84,Arts,Admitted,2021-11-07 20:43:55
19515,32,46,Science,Admitted,2018-11-11 03:21:52
28506,94,95,Science,Admitted,2022-02-27 23:35:39
38948,60,80,Arts,Rejected,2023-01-15 19:52:21
52921,37,92,Commerce,Rejected,2021-04-19 21:05:08
32259,82,77,Science,Admitted,2021-10-05 01:30:41
28346,97,52,Arts,Rejected,2022-06-09 18:47:45
13068,68,76,Science,Admitted,2024-12-11 08:39:21
21334,76,70,Arts,Rejected,2017-02-24 23:46:46
27977,78,84,Science,Rejected,2024-10-03 18:07:27
23052,77,56,Arts,Rejected,2021-09-17 09:42:10
21942,54,88,Science,Admitted,2024-11-04 17:54:28
4707,63,46,Arts,Rejected,2021-07-25 06:19:36
45475,40,76,Science,Rejected,2020-12-28 11:18:41
24063,93,68,Arts,Rejected,2019-06-13 15:35:32
56045,88,86,Arts,Rejected,2020-03-08 19:32:02
4619,76,54,Commerce,Rejected,2024-11-12 13:07:16
44676,30,57,Commerce,Admitted,2017-04-23 06:30:16
51253,36,74,Commerce,Rejected,2020-10-08 04:16:54
12720,63,95,Arts,Admitted,2018-04-14 04:07:27
52220,47,64,Arts,Rejected,2024-11-02 18:52:31
51304,92,57,Commerce,Rejected,2019-10-30 16:55:56
52306,55,86,Science,Rejected,2018-04-14 18:33:08
56798,57,94,Commerce,Rejected,2018-06-07 14:57:40
50529,52,76,Science,Admitted,2017-04-29 02:56:15
5148,41,90,Science,Admitted,2019-07-28 22:51:58
46260,93,60,Science,Rejected,2019-12-07 15:54:46
52663,59,63,Science,Rejected,2021-01-22 23:46:32
50349,60,52,Science,Rejected,2017-05-17 08:10:34
39088,96,90,Arts,Admitted,2019-02-07 07:25:09
11677,30,85,Commerce,Admitted,2020-06-12 09:20:21
7316,39,67,Commerce,Rejected,2021-11-01 11:39:56
35719,49,98,Arts,Admitted,2021-02-21 20:39:37
19707,77,65,Science,Admitted,2024-09-18 03:34:36
59055,39,55,Arts,Rejected,2021-04-01 19:58:18
49669,35,73,Commerce,Admitted,2020-01-10 09:13:09
12357,86,68,Science,Admitted,2023-03-03 06:30:11
40001,93,85,Commerce,Admitted,2018-01-17 13:18:20
10358,98,71,Commerce,Rejected,2019-05-01 23:07:00
29461,58,85,Commerce,Admitted,2018-10-28 01:04:42
31434,35,52,Science,Admitted,2023-04-16 22:21:27
33173,84,92,Science,Admitted,2023-01-30 05:08:47
36530,80,61,Commerce,Admitted,2018-11-16 09:11:24
19501,63,70,Science,Admitted,2019-06-17 02:57:38
36798,45,81,Arts,Rejected,2022-11-19 04:25:15
14233,37,85,Arts,Rejected,2023-12-18 16:33:52
25254,60,46,Science,Admitted,2024-11-14 06:53:09
40476,66,60,Commerce,Admitted,2021-01-03 21:59:22
52340,85,64,Commerce,Admitted,2022-09-15 11:12:54
13026,93,95,Commerce,Admitted,2024-02-17 11:33:46
3893,67,82,Arts,Rejected,2023-03-05 23:05:34
56029,55,58,Science,Admitted,2020-09-13 10:54:51
50280,41,67,Commerce,Admitted,2019-01-05 13:07:38
20840,90,91,Commerce,Rejected,2021-01-19 04:37:44
15685,88,72,Arts,Admitted,2017-11-28 02:30:10
30679,95,72,Science,Rejected,2018-10-20 08:33:58
31662,34,77,Arts,Admitted,2024-10-20 19:06:10
2157,71,97,Arts,Rejected,2017-08-03 02:05:25
33265,71,72,Science,Rejected,2022-07-04 00:18:11
40517,96,76,Science,Admitted,2022-07-31 19:27:11
19608,45,81,Commerce,Rejected,2023-03-11 19:12:56
33426,81,58,Commerce,Admitted,2018-02-25 16:46:16
37078,69,58,Arts,Admitted,2024-11-23 21:10:59
57685,85,67,Arts,Admitted,2018-03-13 03:53:41
5665,49,54,Science,Admitted,2021-09-12 04:54:15
56169,76,59,Science,Admitted,2022-08-28 11:36:08
6483,45,99,Arts,Rejected,2023-07-20 12:12:58
59940,70,90,Arts,Admitted,2017-09-11 09:38:54
15588,99,66,Commerce,Rejected,2022-01-08 18:20:13
21742,46,79,Arts,Admitted,2017-02-09 03:27:31
43476,81,75,Science,Rejected,2022-01-27 03:51:32
13291,84,64,Science,Rejected,2024-05-01 18:23:27
18564,93,95,Arts,Rejected,2022-05-31 14:12:03
41603,69,98,Science,Admitted,2018-01-24 22:43:46
38034,82,89,Commerce,Rejected,2022-05-12 00:41:12
12765,80,50,Science,Rejected,2021-05-21 09:31:30
28747,52,54,Science,Rejected,2021-07-04 18:45:43
7523,66,58,Commerce,Admitted,2019-11-09 23:39:03
26751,42,93,Science,Admitted,2020-04-10 15:44:33
15961,44,69,Science,Admitted,2017-01-02 21:32:11
22577,53,88,Commerce,Rejected,2024-10-27 22:07:58
18269,97,69,Commerce,Rejected,2022-01-28 01:55:08
29938,95,51,Science,Rejected,2021-10-30 07:59:25
34073,30,78,Arts,Rejected,2024-09-18 17:57:56
11216,48,88,Science,Rejected,2021-11-14 19:58:26
42280,50,59,Arts,Rejected,2022-04-16 14:22:12
20212,40,51,Arts,Rejected,2020-06-06 04:14:20
34824,40,85,Science,Rejected,2018-01-07 18:33:22
32222,97,57,Commerce,Admitted,2023-06-22 05:30:13
27026,80,71,Commerce,Admitted,2023-04-29 20:44:38
4017,67,99,Science,Rejected,2021-04-06 10:54:33
53506,63,88,Commerce,Rejected,2017-06-30 16:03:56
39227,38,48,Commerce,Admitted,2018-10-17 13:11:06
23636,54,88,Commerce,Rejected,2020-02-12 08:47:43
25178,47,66,Science,Admitted,2024-12-24 03:06:28
23210,39,95,Science,Rejected,2020-11-08 12:32:21
50805,33,49,Arts,Admitted,2019-03-11 10:00:50
54360,81,46,Commerce,Rejected,2024-02-27 01:03:39
57675,70,76,Arts,Rejected,2019-03-12 20:45:41
24420,83,78,Science,Rejected,2023-06-27 11:42:00
16935,45,78,Commerce,Rejected,2021-07-24 09:38:57
37430,67,65,Arts,Admitted,2024-11-02 19:03:02
32252,98,52,Science,Admitted,2022-10-17 12:22:30
47046,55,58,Commerce,Admitted,2024-04-24 14:09:47
11237,43,68,Arts,Admitted,2017-04-23 18:50:21
54114,45,88,Science,Admitted,2017-06-16 09:24:41
40129,37,60,Science,Admitted,2022-01-26 22:38:53
49428,47,78,Commerce,Rejected,2022-07-26 08:10:18
31867,40,95,Commerce,Admitted,2022-02-02 07:21:34
4576,94,81,Commerce,Rejected,2020-09-27 21:13:00
12379,88,75,Arts,Rejected,2018-04-01 21:13:03
8249,41,83,Science,Rejected,2018-04-06 11:17:30
37850,53,86,Commerce,Rejected,2018-08-03 23:08:06
36717,73,63,Arts,Rejected,2020-07-03 23:18:52
31354,74,63,Science,Rejected,2022-02-21 03:32:17
2825,39,55,Commerce,Admitted,2018-02-16 04:33:30
28197,41,84,Commerce,Admitted,2019-06-12 07:51:22
58515,86,45,Arts,Rejected,2017-10-02 18:28:51
5412,89,81,Commerce,Rejected,2018-11-18 20:49:20
58039,89,74,Commerce,Admitted,2023-02-23 07:47:38
25362,71,86,Arts,Rejected,2024-02-26 20:03:02
