student_id,family_income,merit_score,scholarship_amount,scholarship_awarded
25079,63393,68,28309,Yes
255,527214,73,0,No
37673,97224,73,62801,Yes
11387,787861,50,0,No
23333,583060,83,0,No
34448,766473,67,0,No
2728,299439,68,90958,Yes
41117,119142,58,91348,Yes
34933,703592,64,0,No
4424,735522,68,0,No
11087,116906,55,32917,Yes
17345,266742,58,50413,Yes
36313,644303,62,0,No
18191,720420,70,0,No
4804,735926,63,0,No
2070,585993,73,0,No
9440,93324,90,68867,Yes
22811,102859,81,36362,Yes
39153,221787,89,76979,Yes
1008,83155,75,25245,Yes
28678,641867,80,0,No
3912,429965,71,0,No
47111,341352,92,0,No
6185,376456,65,0,No
17016,633410,59,0,No
47961,351149,76,0,No
34000,479017,68,0,No
10444,790974,59,0,No
40031,627472,64,0,No
4620,756415,77,0,No
49298,507397,61,0,No
46738,656408,88,0,No
45832,198591,92,45480,Yes
31553,103675,88,67067,Yes
10714,301630,50,0,No
35623,634019,68,0,No
20736,696352,66,0,No
43932,667792,69,0,No
45039,167997,74,92221,Yes
49265,725149,55,0,No
37279,421607,59,0,No
12438,611268,57,0,No
39494,510942,97,0,No
40106,343504,75,0,No
46480,474578,50,0,No
33560,526156,57,0,No
34985,795797,99,0,No
9825,758528,82,0,No
43913,421869,95,0,No
28061,391505,51,0,No
12401,275487,68,26856,Yes
44721,491415,84,0,No
31831,471251,77,0,No
48338,718475,97,0,No
25376,769663,72,0,No
5385,491059,65,0,No
29264,273479,58,62467,Yes
39335,242977,92,41283,Yes
19394,601176,50,0,No
43754,364475,83,0,No
12571,640216,90,0,No
16934,86871,96,78402,Yes
14382,216643,54,69687,Yes
34957,568723,73,0,No
32039,612737,95,0,No
45536,461377,74,0,No
29793,606824,67,0,No
47006,78193,58,63630,Yes
22428,233487,50,60421,Yes
24126,338213,91,0,No
8527,301309,93,0,No
45705,173738,52,78739,Yes
3832,308086,88,0,No
45725,506029,97,0,No
8258,272768,99,21091,Yes
15654,93050,54,25450,Yes
4476,296816,80,60581,Yes
39000,176430,85,37705,Yes
36471,724828,55,0,No
32821,740423,61,0,No
12357,347051,92,0,No
5600,123810,73,86424,Yes
8616,458810,96,0,No
35949,410771,76,0,No
41685,689688,57,0,No
49020,86979,88,22564,Yes
28835,629422,72,0,No
13500,755074,96,0,No
38273,128711,52,69967,Yes
24431,659515,51,0,No
44076,484461,93,0,No
34523,232663,75,43880,Yes
31124,704572,93,0,No
13973,301543,75,0,No
13691,793528,80,0,No
36765,334248,71,0,No
43770,627189,77,0,No
5076,616238,66,0,No
39221,153731,59,74985,Yes
46245,123740,73,81358,Yes
40497,389401,78,0,No
21002,690468,97,0,No
5106,584293,63,0,No
13699,633589,97,0,No
2789,203160,87,64956,Yes
20508,159618,91,75244,Yes
26399,290243,96,78323,Yes
24984,366218,54,0,No
49104,436707,82,0,No
10639,679644,96,0,No
48062,638428,67,0,No
17658,784540,97,0,No
32975,658621,80,0,No
38877,517702,97,0,No
14134,343935,50,0,No
23087,74551,94,36926,Yes
30704,154356,94,76070,Yes
37194,296291,84,93063,Yes
24771,196983,55,79980,Yes
3626,614116,68,0,No
16992,64177,81,86723,Yes
37279,707961,64,0,No
43378,706226,57,0,No
10334,273540,94,34062,Yes
35667,597901,62,0,No
41108,368525,85,0,No
7027,453325,76,0,No
20979,508503,99,0,No
46239,564421,87,0,No
31648,603198,63,0,No
25686,290303,62,97791,Yes
31909,188144,93,52938,Yes
19576,559319,88,0,No
15956,125381,58,27402,Yes
29062,479272,81,0,No
18781,101503,81,39476,Yes
23726,427578,55,0,No
46289,737477,77,0,No
21909,130911,63,22057,Yes
19750,84288,67,82210,Yes
6181,736320,55,0,No
13350,746216,98,0,No
45841,760850,85,0,No
40921,791616,78,0,No
34863,659358,56,0,No
5725,647031,67,0,No
37387,513903,98,0,No
39497,288740,83,97652,Yes
30176,244996,95,97915,Yes
15098,517536,99,0,No
18827,738214,55,0,No
3189,296437,77,76140,Yes
35890,351170,79,0,No
5441,516876,61,0,No
15641,246074,60,60018,Yes
32934,407196,68,0,No
303,425489,69,0,No
21730,529891,81,0,No
42077,455174,93,0,No
6618,303910,98,0,No
40185,590438,96,0,No
4003,454298,63,0,No
8009,200217,94,36136,Yes
1540,494284,83,0,No
31826,694797,65,0,No
16300,185053,51,77619,Yes
26097,313715,77,0,No
10226,652810,56,0,No
7310,573754,69,0,No
47075,468571,98,0,No
42467,362431,82,0,No
30528,127472,54,29760,Yes
18929,654558,84,0,No
22709,428909,70,0,No
35563,542867,81,0,No
43026,391280,52,0,No
37150,614948,93,0,No
12422,579186,79,0,No
21212,71783,67,46442,Yes
29379,149728,56,29901,Yes
48470,348110,90,0,No
37353,671117,51,0,No
1171,175548,55,25811,Yes
36458,452188,68,0,No
44476,205526,55,25414,Yes
47533,404348,59,0,No
32863,423948,95,0,No
4531,116587,92,50460,Yes
13905,651350,91,0,No
5547,144630,83,97769,Yes
2464,768466,67,0,No
25029,349926,97,0,No
8627,568441,58,0,No
18013,511816,98,0,No
3984,460943,74,0,No
22686,275708,70,91674,Yes
45323,637617,74,0,No
23821,597269,77,0,No
40693,406429,63,0,No
39519,622988,51,0,No
6075,257951,89,25987,Yes
36263,188156,55,49654,Yes
39332,64752,94,36340,Yes
37658,236215,77,44773,Yes
19392,284980,74,30213,Yes
28510,519639,70,0,No
21724,213677,77,49029,Yes
3804,85981,63,93622,Yes
14612,489337,77,0,No
31111,254300,99,38183,Yes
45242,765960,51,0,No
26173,452828,61,0,No
29997,642742,52,0,No
47523,480706,71,0,No
15283,340454,58,0,No
3932,336963,68,0,No
613,56483,62,44150,Yes
6599,246727,93,91844,Yes
21078,686577,61,0,No
25067,606056,80,0,No
42990,359172,56,0,No
579,739502,86,0,No
29341,56391,62,63814,Yes
23722,742188,56,0,No
10706,513806,90,0,No
43767,544567,79,0,No
20219,503871,50,0,No
45854,404731,71,0,No
35117,147820,67,67017,Yes
5810,627324,97,0,No
29319,512196,61,0,No
5049,162620,84,30705,Yes
5903,209911,77,54727,Yes
17712,728958,65,0,No
47178,210581,74,89261,Yes
1522,362987,58,0,No
16343,305591,86,0,No
41054,54199,84,89236,Yes
7643,259952,69,77333,Yes
14936,633878,51,0,No
18962,689478,77,0,No
27752,205787,54,25848,Yes
46970,133609,88,74664,Yes
30247,630190,53,0,No
32167,752906,61,0,No
41070,670525,83,0,No
29407,328975,64,0,No
355,427826,59,0,No
49765,676402,82,0,No
41559,142442,58,66417,Yes
39543,730149,77,0,No
4350,446665,59,0,No
31060,762729,84,0,No
49854,617229,93,0,No
39577,417730,56,0,No
14226,693198,98,0,No
7017,244002,68,51508,Yes
19437,667037,56,0,No
572,219467,95,42869,Yes
485,392598,68,0,No
8315,55482,60,34270,Yes
30088,129367,67,59021,Yes
46784,111730,84,81164,Yes
17629,364100,73,0,No
21621,732425,52,0,No
8126,637883,77,0,No
48718,92535,80,71462,Yes
16610,161371,92,91674,Yes
30754,484475,83,0,No
12416,459769,58,0,No
35800,756397,99,0,No
41569,381968,60,0,No
45193,321350,56,0,No
22214,651430,51,0,No
36384,75972,91,53082,Yes
8390,488317,85,0,No
43039,207502,84,96683,Yes
24928,202602,87,57362,Yes
13293,568713,55,0,No
38638,719082,87,0,No
48443,781497,53,0,No
32721,364104,83,0,No
6140,739089,85,0,No
14372,602999,96,0,No
26049,540546,61,0,No
45011,351789,55,0,No
2138,589542,61,0,No
36685,238535,83,29957,Yes
36708,56860,52,42323,Yes
15187,438380,85,0,No
13920,563629,61,0,No
16165,794073,86,0,No
2647,635345,51,0,No
29157,259542,54,86243,Yes
40950,389947,59,0,No
1051,617996,81,0,No
22871,440756,90,0,No
7034,472580,61,0,No
31807,242422,97,38586,Yes
39175,211809,66,30502,Yes
30133,715624,85,0,No
38512,660249,60,0,No
26853,388938,79,0,No
20420,722738,79,0,No
22835,675193,75,0,No
6735,522236,96,0,No
25322,726206,65,0,No
36912,561811,97,0,No
278,618728,84,0,No
22748,767921,66,0,No
6333,511881,50,0,No
27467,439674,96,0,No
12261,555526,67,0,No
21529,639138,80,0,No
30151,675319,85,0,No
44481,585226,53,0,No
3104,530162,89,0,No
19683,468708,76,0,No
46869,595019,52,0,No
27492,610122,95,0,No
18262,649430,70,0,No
2718,632270,60,0,No
348,246822,96,67627,Yes
25929,493936,97,0,No
8772,342578,79,0,No
7752,313333,79,0,No
16562,555704,62,0,No
43613,176577,91,25438,Yes
36797,798195,61,0,No
14904,213448,59,97705,Yes
32478,152984,50,20234,Yes
27738,725290,55,0,No
44634,398223,70,0,No
23557,478234,86,0,No
5038,754490,58,0,No
43027,655131,60,0,No
13778,722418,52,0,No
25032,75871,90,90722,Yes
32256,81845,73,72254,Yes
41150,459897,63,0,No
21836,537665,68,0,No
46374,244409,61,78613,Yes
4002,712542,57,0,No
31125,567737,88,0,No
30020,280879,52,91000,Yes
13597,775931,90,0,No
9019,164493,70,74671,Yes
33102,233472,64,68588,Yes
7145,383167,71,0,No
19817,473088,51,0,No
15029,323005,86,0,No
12574,125431,83,63774,Yes
46940,427401,83,0,No
36205,472808,94,0,No
28367,479858,61,0,No
35095,122715,53,95032,Yes
22314,103771,71,66220,Yes
3370,546337,76,0,No
34548,604467,97,0,No
14893,635682,52,0,No
22629,485978,62,0,No
13778,375607,87,0,No
17158,450210,71,0,No
21796,706200,84,0,No
41687,414104,50,0,No
5833,482745,69,0,No
41494,693869,80,0,No
28792,201056,93,87507,Yes
3082,657197,99,0,No
27005,149250,94,95701,Yes
35322,352262,57,0,No
637,374053,75,0,No
7600,556792,85,0,No
22050,757582,68,0,No
37468,393129,99,0,No
11555,340406,55,0,No
26484,193320,95,61837,Yes
24153,454804,95,0,No
21432,701266,93,0,No
39951,706072,93,0,No
16774,233015,60,61781,Yes
7293,799600,70,0,No
42067,701155,70,0,No
2290,449931,76,0,No
12957,274374,72,75886,Yes
37842,612617,56,0,No
7196,147103,54,20583,Yes
31318,579438,51,0,No
42082,648582,95,0,No
46712,129698,50,81506,Yes
23009,633179,95,0,No
91,757334,63,0,No
39532,453616,66,0,No
7862,296984,80,44121,Yes
37813,319649,87,0,No
550,622593,86,0,No
12996,597337,86,0,No
27327,376751,68,0,No
46839,591744,62,0,No
11776,258538,73,20178,Yes
49116,590230,85,0,No
39479,775744,81,0,No
41508,752061,58,0,No
21765,155084,73,73242,Yes
13292,260895,74,47886,Yes
1641,330334,63,0,No
19394,731543,91,0,No
19021,289834,77,52921,Yes
3720,313847,66,0,No
35168,177144,92,23955,Yes
20403,598014,77,0,No
43693,117397,91,83810,Yes
47501,460627,89,0,No
34194,546199,60,0,No
23408,87679,63,36845,Yes
5425,330775,73,0,No
23067,146432,61,90711,Yes
43864,661057,73,0,No
10550,580231,68,0,No
42270,101382,83,33837,Yes
39554,268309,83,53770,Yes
22761,660109,64,0,No
4252,495585,69,0,No
38852,529646,99,0,No
32259,347472,55,0,No
1867,587384,78,0,No
5722,305995,79,0,No
43208,196094,93,98424,Yes
8055,540308,96,0,No
15928,653360,56,0,No
31468,787916,68,0,No
20612,587066,99,0,No
7088,320773,55,0,No
8297,57413,59,43126,Yes
26286,257660,96,77317,Yes
12884,519031,50,0,No
42092,142894,83,90622,Yes
29118,81110,93,76428,Yes
43679,579751,69,0,No
13280,718271,66,0,No
29783,148544,95,78754,Yes
10576,460507,85,0,No
15866,637935,59,0,No
43948,274220,56,21020,Yes
20287,332839,85,0,No
3434,402275,75,0,No
25762,553844,53,0,No
19866,275718,77,26302,Yes
21576,181741,73,71898,Yes
20938,436993,53,0,No
7348,501258,58,0,No
14750,658440,93,0,No
14178,397322,53,0,No
41186,198206,70,60555,Yes
38473,394259,73,0,No
21564,649388,69,0,No
36521,480287,76,0,No
8766,70512,53,36316,Yes
9582,241934,90,27493,Yes
47105,545343,51,0,No
6495,746854,53,0,No
13717,562462,82,0,No
28845,282096,89,82648,Yes
29839,531402,58,0,No
47820,248333,98,91971,Yes
24102,510430,63,0,No
41330,234539,85,58474,Yes
29690,418643,54,0,No
13625,378279,68,0,No
23599,218222,68,39630,Yes
1716,101031,61,26629,Yes
19002,558224,72,0,No
35836,179566,80,97177,Yes
24714,694875,62,0,No
42666,633521,97,0,No
30372,109016,93,22855,Yes
24375,368636,59,0,No
17559,71338,85,99486,Yes
36186,777216,53,0,No
34845,492559,61,0,No
35954,687568,80,0,No
15849,616778,52,0,No
45821,678625,96,0,No
31942,544432,64,0,No
390,455973,65,0,No
31851,103331,84,36809,Yes
49665,506332,81,0,No
11493,731655,84,0,No
32019,224621,62,34254,Yes
17797,615996,55,0,No
37404,313694,52,0,No
28838,514928,80,0,No
36657,543239,79,0,No
427,182021,98,34118,Yes
34726,638216,64,0,No
7922,246440,95,69028,Yes
33813,641908,74,0,No
47258,645268,70,0,No
32205,62274,95,66531,Yes
21665,230639,61,59642,Yes
32457,162955,58,43349,Yes
4099,415619,90,0,No
6616,542559,51,0,No
32408,186982,62,58781,Yes
4920,132207,68,33112,Yes
25537,771268,93,0,No
47788,288262,94,70937,Yes
3523,423897,55,0,No
1740,494049,59,0,No
29828,723336,91,0,No
34579,445307,64,0,No
5166,762514,74,0,No
44274,397878,90,0,No
46326,705969,51,0,No
2799,239413,75,91106,Yes
4206,477941,58,0,No
21222,692340,68,0,No
18675,505783,61,0,No
41866,647357,82,0,No
22266,704004,75,0,No
26069,598401,89,0,No
41918,265614,93,84122,Yes
23456,555251,70,0,No
38568,661284,69,0,No
39049,50466,90,91470,Yes
9735,422721,69,0,No
48013,290886,61,95403,Yes
24036,273125,59,89663,Yes
20760,310476,94,0,No
25925,697464,90,0,No
6074,708993,67,0,No
14643,638544,99,0,No
40209,338661,73,0,No
21904,151476,79,84568,Yes
11427,336448,97,0,No
30309,591657,80,0,No
35931,438434,64,0,No
38128,723291,93,0,No
49387,569093,51,0,No
240,514246,99,0,No
18772,341087,57,0,No
27510,573847,59,0,No
11209,690392,59,0,No
27495,627506,55,0,No
22721,755981,91,0,No
8452,194831,63,53638,Yes
49895,764417,54,0,No
14132,430444,98,0,No
28454,777905,91,0,No
35648,689572,75,0,No
22387,521924,85,0,No
28076,134400,81,70776,Yes
13404,695798,89,0,No
18368,667247,55,0,No
28532,757610,73,0,No
23180,427403,87,0,No
44425,186996,95,98169,Yes
40503,576455,94,0,No
38295,229972,89,73600,Yes
14039,300145,66,0,No
16337,557516,83,0,No
4939,383704,50,0,No
36350,251441,88,79359,Yes
10422,573892,52,0,No
11046,528610,92,0,No
44527,352807,66,0,No
7899,212022,54,97674,Yes
48322,720375,87,0,No
28474,131849,81,81072,Yes
15406,177849,61,70311,Yes
4598,253154,53,36837,Yes
18408,688417,81,0,No
31139,705602,73,0,No
9758,138691,73,86824,Yes
36905,346855,58,0,No
24067,384192,63,0,No
17234,195050,51,76804,Yes
32237,396681,97,0,No
36184,683632,73,0,No
25921,704470,75,0,No
34107,622075,60,0,No
2323,408131,79,0,No
1716,771951,96,0,No
40028,755418,73,0,No
8157,282672,50,66036,Yes
20239,300964,84,0,No
33372,308069,88,0,No
11352,90209,50,85299,Yes
4885,127111,78,39536,Yes
24954,389472,64,0,No
5111,640803,64,0,No
13205,783208,51,0,No
47537,425655,59,0,No
16448,50152,83,59420,Yes
25442,750010,86,0,No
16771,631618,65,0,No
35382,448750,82,0,No
13965,476021,55,0,No
78,262241,94,69428,Yes
45491,147207,70,26401,Yes
46875,390639,50,0,No
5707,711178,62,0,No
17402,624664,93,0,No
17001,477933,63,0,No
41335,530912,99,0,No
8129,405434,95,0,No
18932,515610,72,0,No
10648,676514,96,0,No
35892,532684,70,0,No
4150,467961,89,0,No
14361,531813,54,0,No
7631,213198,66,29860,Yes
8554,284832,58,20107,Yes
29113,382620,90,0,No
3317,338054,74,0,No
44713,688618,57,0,No
4108,281758,78,92053,Yes
26642,798801,94,0,No
4149,400023,59,0,No
14655,240115,80,21960,Yes
29257,190918,94,86629,Yes
17350,757500,67,0,No
36408,632537,82,0,No
39088,287786,99,45249,Yes
48188,695069,93,0,No
42879,334571,66,0,No
32190,141668,50,24705,Yes
9570,98107,92,99988,Yes
1028,257532,52,88299,Yes
45935,526237,50,0,No
14016,481908,53,0,No
35178,82216,61,40099,Yes
32171,113149,91,22170,Yes
29274,272770,67,88976,Yes
30055,210773,80,27917,Yes
30584,299206,78,98713,Yes
39760,87707,57,23987,Yes
44874,499549,83,0,No
26480,199915,64,28525,Yes
36510,217203,69,44667,Yes
19756,751027,82,0,No
45918,450922,55,0,No
45284,782989,97,0,No
21037,548405,80,0,No
15544,642919,93,0,No
12044,541817,57,0,No
7485,209764,93,27106,Yes
23132,752084,77,0,No
6449,389386,62,0,No
45754,534023,62,0,No
39558,125859,72,50885,Yes
5820,146916,83,24483,Yes
21069,131243,69,69157,Yes
36726,568294,88,0,No
33399,467268,55,0,No
17912,715170,61,0,No
44856,702953,85,0,No
28996,231370,85,89483,Yes
25417,410864,91,0,No
49150,433005,77,0,No
21194,355879,64,0,No
44967,723554,74,0,No
19840,617061,83,0,No
36769,605716,79,0,No
19303,653127,59,0,No
1064,346757,70,0,No
9685,234186,90,59348,Yes
17530,457411,78,0,No
10699,288874,96,35709,Yes
14545,59741,96,93749,Yes
26967,591712,88,0,No
8129,289104,95,88278,Yes
38342,152057,71,25299,Yes
27271,716018,89,0,No
7333,538477,83,0,No
21527,538654,79,0,No
2899,427734,56,0,No
37613,104731,98,96680,Yes
1081,201419,58,33518,Yes
12324,183504,67,64442,Yes
4865,427464,75,0,No
26349,370898,53,0,No
34263,504300,68,0,No
23703,642290,88,0,No
20708,96912,84,54060,Yes
32007,735367,87,0,No
38264,66809,85,35478,Yes
9208,194811,97,89731,Yes
20440,698535,84,0,No
14004,556112,53,0,No
8740,679272,85,0,No
5956,647133,78,0,No
19642,220470,91,47110,Yes
24513,657470,53,0,No
27817,719625,80,0,No
3937,792046,55,0,No
46011,269517,80,61526,Yes
2233,323602,51,0,No
12156,138388,99,81120,Yes
28146,413659,55,0,No
21949,633323,53,0,No
18488,252918,56,44746,Yes
46202,155247,84,40289,Yes
47575,386235,79,0,No
524,120557,50,58082,Yes
6819,55681,88,32658,Yes
22731,447746,51,0,No
34234,483212,65,0,No
33286,459581,93,0,No
3251,233824,55,31900,Yes
626,129758,93,22541,Yes
23755,536269,52,0,No
47603,295793,91,55160,Yes
3421,337204,53,0,No
4201,249253,79,73416,Yes
6250,332287,59,0,No
26534,241718,51,77872,Yes
48644,291025,90,84460,Yes
48914,174079,99,73535,Yes
3949,185523,62,69187,Yes
28728,186521,53,70538,Yes
3480,462819,80,0,No
5830,565071,55,0,No
40168,517303,59,0,No
13639,593398,96,0,No
17654,310908,84,0,No
12266,304187,52,0,No
11121,712877,98,0,No
22691,487916,58,0,No
6470,166666,88,27939,Yes
13196,74840,82,93392,Yes
33436,298002,70,72588,Yes
39375,775725,50,0,No
36287,221069,83,22451,Yes
44597,450053,62,0,No
3492,574857,92,0,No
40765,551558,62,0,No
31887,664654,68,0,No
34194,258768,97,60333,Yes
27189,327406,90,0,No
24677,102169,92,46672,Yes
9317,667230,75,0,No
15629,126979,71,85321,Yes
47498,505753,50,0,No
48958,670183,65,0,No
17603,619073,80,0,No
22803,688277,68,0,No
24805,346474,99,0,No
15990,287224,79,27672,Yes
39221,730115,90,0,No
4543,571322,85,0,No
31635,113016,71,87725,Yes
33693,201577,95,58280,Yes
37895,510923,79,0,No
19295,438962,88,0,No
2058,678638,61,0,No
39444,735382,92,0,No
24076,262781,81,67260,Yes
33635,108648,94,68613,Yes
34870,57875,93,53130,Yes
24180,674052,89,0,No
726,563857,89,0,No
3300,776361,74,0,No
47631,463252,64,0,No
43967,257625,51,29252,Yes
6604,709329,82,0,No
42716,776443,54,0,No
6859,133082,73,80059,Yes
45707,324884,51,0,No
24438,211582,94,22450,Yes
7449,134780,63,27401,Yes
7888,52302,78,73805,Yes
10404,452669,93,0,No
1175,270394,91,56207,Yes
4599,178211,65,49759,Yes
34010,670937,79,0,No
27995,422998,55,0,No
11230,290498,65,57335,Yes
29286,160803,77,35185,Yes
272,773560,83,0,No
42945,685914,68,0,No
20541,189929,72,45463,Yes
24655,385189,62,0,No
44862,311609,93,0,No
35627,80954,62,97781,Yes
35406,631934,77,0,No
14522,658658,76,0,No
27391,551941,81,0,No
48979,441497,86,0,No
490,665044,92,0,No
9233,641815,62,0,No
49625,431894,76,0,No
46077,161888,54,27208,Yes
20211,766575,66,0,No
8511,166385,68,99750,Yes
28037,585558,71,0,No
37611,460597,65,0,No
2511,645855,96,0,No
24437,507225,91,0,No
12217,412648,57,0,No
37353,690455,70,0,No
27794,91102,85,87882,Yes
35084,321623,63,0,No
15016,600248,85,0,No
42811,317215,65,0,No
49675,141400,70,24805,Yes
7400,263213,82,90804,Yes
27425,458215,55,0,No
25234,572090,81,0,No
48499,196254,62,56258,Yes
8341,132506,76,50374,Yes
41802,240698,80,97071,Yes
23588,236523,65,51878,Yes
46642,704001,99,0,No
16679,450621,91,0,No
27050,439684,54,0,No
42722,326298,71,0,No
26811,449681,61,0,No
23608,513406,54,0,No
43176,246925,61,46886,Yes
26599,279964,59,90260,Yes
14947,542593,62,0,No
23553,270017,89,78538,Yes
24774,534844,83,0,No
27007,311458,50,0,No
13291,368760,63,0,No
3456,293417,96,43765,Yes
39185,504039,62,0,No
9774,613670,73,0,No
28787,553903,53,0,No
22665,246098,84,88213,Yes
32398,221270,83,68663,Yes
2119,381444,57,0,No
21239,601074,80,0,No
37217,401604,92,0,No
22549,426305,93,0,No
12212,614799,60,0,No
21883,600182,55,0,No
26286,677034,63,0,No
3568,791571,88,0,No
20446,494173,58,0,No
11093,183119,53,73621,Yes
5720,522251,58,0,No
1113,792813,50,0,No
37342,170797,89,27041,Yes
10043,515035,73,0,No
38358,279682,62,58030,Yes
2886,421617,53,0,No
47603,730027,74,0,No
14436,717755,95,0,No
28279,642652,87,0,No
47606,734218,59,0,No
26049,280711,54,99041,Yes
6999,219555,79,56880,Yes
24387,80720,68,61880,Yes
21687,74777,93,68802,Yes
46531,502282,90,0,No
9060,241725,72,83925,Yes
22703,416138,90,0,No
38765,731371,94,0,No
38614,86983,98,41757,Yes
35822,516620,61,0,No
34984,373472,82,0,No
27614,190206,55,92171,Yes
21713,661326,59,0,No
38641,241377,61,86092,Yes
5167,696343,81,0,No
7173,571097,66,0,No
40862,668929,66,0,No
10443,143669,70,83134,Yes
33608,128453,75,26252,Yes
31029,589143,93,0,No
1211,344903,81,0,No
44711,505276,60,0,No
46863,253903,76,41929,Yes
8237,290515,72,25148,Yes
31239,355661,92,0,No
32144,616646,59,0,No
23145,349427,75,0,No
31071,213677,93,96667,Yes
39966,610281,75,0,No
38718,121704,57,26153,Yes
36924,431097,77,0,No
16932,527127,78,0,No
38123,176846,86,54200,Yes
35806,757132,80,0,No
119,651073,65,0,No
46056,476753,89,0,No
15035,109259,69,76991,Yes
34567,746358,97,0,No
2815,749767,68,0,No
6830,380095,53,0,No
36074,138947,76,22362,Yes
18890,778638,77,0,No
26149,86338,74,44896,Yes
42279,82413,70,32655,Yes
10931,365679,63,0,No
46920,600674,81,0,No
44947,497377,93,0,No
32217,73319,80,24456,Yes
48050,87427,57,98733,Yes
20936,321393,88,0,No
48940,165553,80,73568,Yes
46380,275192,67,31267,Yes
25807,449859,81,0,No
46327,666669,93,0,No
10254,121784,92,68676,Yes
15048,67934,53,94019,Yes
24866,786492,52,0,No
26645,493457,80,0,No
13229,292798,88,89044,Yes
9286,177663,85,44478,Yes
31963,741328,68,0,No
45071,367942,98,0,No
30550,527820,61,0,No
44908,503062,54,0,No
5175,62185,69,49533,Yes
41833,429559,74,0,No
5776,88551,51,76495,Yes
47342,260969,59,92722,Yes
47152,171024,93,96280,Yes
49434,591629,93,0,No
49456,268736,90,50129,Yes
37854,522731,98,0,No
37060,691100,78,0,No
7995,192698,72,95860,Yes
10824,798862,58,0,No
20475,131589,87,77050,Yes
14234,224599,68,59802,Yes
3720,300590,51,0,No
45093,748694,97,0,No
41997,522640,97,0,No
27948,746905,52,0,No
43159,373204,51,0,No
39968,665552,56,0,No
30723,682773,61,0,No
20252,578467,89,0,No
