user_id,subscription_plan,monthly_fee,months_active,churn_risk
32203,Premium,499,18,Low
49911,Basic,999,17,High
32025,Premium,499,30,Low
37083,Free,999,5,High
38078,Free,0,16,Low
13031,Free,0,2,High
25534,Basic,999,22,High
35849,Free,0,16,Low
4428,Basic,999,35,Low
28099,Free,999,25,Low
45339,Premium,999,4,Low
38488,Free,499,25,Low
40217,Basic,0,8,Low
1262,Premium,999,16,Low
41335,Premium,999,27,High
20453,Premium,499,12,Low
34754,Free,0,2,Low
1410,Free,0,12,Low
44785,Premium,499,22,Low
4449,Basic,499,18,High
48384,Basic,499,18,Low
47925,Basic,499,34,High
26048,Free,499,15,Low
29729,Premium,0,26,Low
27193,Free,499,9,Low
16107,Premium,0,21,Low
33382,Basic,499,15,Low
2723,Premium,0,16,Low
49357,Basic,499,30,Low
30366,Basic,0,31,High
27166,Basic,0,22,Low
28,Basic,499,29,High
1974,Free,499,13,Low
26382,Basic,0,10,Low
32055,Free,0,8,Low
19799,Premium,999,27,Low
12657,Free,0,27,Low
33941,Basic,499,14,Low
23730,Basic,999,1,Low
17521,Premium,999,7,Low
36287,Basic,499,13,High
29735,Basic,499,20,High
17290,Premium,999,29,High
56548,Premium,0,32,Low
26060,Basic,499,22,High
8661,Premium,499,17,Low
39826,Premium,0,32,High
53590,Premium,999,18,High
34460,Basic,499,1,High
11187,Free,499,30,High
22229,Premium,499,11,High
42309,Premium,499,30,Low
39087,Basic,499,30,High
33921,Premium,999,34,Low
58459,Free,499,23,Low
40542,Free,999,32,Low
4554,Premium,499,20,High
29592,Premium,499,13,High
20171,Basic,0,7,Low
29775,Free,0,11,Low
38077,Free,999,19,Low
43319,Premium,0,12,Low
19627,Basic,499,1,Low
44936,Basic,999,31,Low
39143,Free,999,31,Low
54214,Free,499,21,Low
6613,Premium,499,2,Low
1161,Premium,999,33,High
10247,Basic,0,14,High
21570,Basic,499,4,Low
53904,Free,499,8,Low
8679,Premium,999,26,High
22958,Basic,0,32,Low
42326,Basic,0,15,Low
39656,Basic,499,23,Low
49617,Basic,999,28,High
31154,Free,499,16,High
729,Basic,999,10,Low
34669,Free,999,20,High
6892,Basic,0,14,High
51604,Basic,0,13,Low
1599,Basic,999,20,Low
38700,Basic,0,33,High
17259,Premium,499,20,High
40100,Basic,999,35,Low
11753,Free,999,10,High
10649,Free,0,32,Low
46626,Premium,499,21,High
2223,Free,499,3,High
24978,Premium,499,9,Low
44595,Free,0,7,High
10697,Free,999,35,Low
50283,Basic,0,34,Low
23726,Premium,0,18,High
40155,Free,999,28,High
5198,Premium,999,34,Low
37148,Basic,999,20,Low
38215,Basic,499,10,High
27715,Basic,499,12,Low
44071,Free,999,33,Low
19164,Basic,999,26,Low
20945,Premium,499,17,High
54756,Free,999,10,Low
52689,Basic,0,14,High
2875,Basic,499,33,Low
22570,Free,499,1,Low
36680,Premium,0,35,High
12776,Free,999,5,Low
51645,Basic,999,18,Low
23783,Premium,0,31,Low
9758,Free,0,18,Low
39986,Free,999,24,Low
22344,Premium,499,26,High
20213,Premium,0,22,Low
45868,Premium,0,8,Low
38432,Basic,999,33,High
11595,Basic,999,3,Low
2530,Premium,0,7,Low
18628,Premium,499,17,Low
13238,Free,499,15,Low
8258,Premium,999,25,Low
5689,Basic,999,9,Low
16145,Premium,499,15,High
29026,Basic,499,33,Low
51311,Premium,999,17,High
2984,Free,0,4,High
46969,Free,999,25,High
5200,Free,0,16,High
31608,Basic,0,14,Low
5419,Basic,999,14,High
34065,Basic,499,21,Low
39557,Premium,0,26,High
46358,Free,0,2,High
15039,Premium,499,35,Low
59054,Basic,999,25,Low
7650,Premium,0,21,High
31405,Free,0,5,High
3795,Premium,0,15,High
9488,Basic,0,23,Low
44022,Basic,0,29,Low
17455,Premium,0,5,High
35004,Free,499,21,Low
52970,Free,499,25,Low
46360,Free,499,26,Low
27542,Premium,499,32,Low
4025,Basic,999,21,High
10113,Free,499,23,High
6878,Free,499,28,Low
49126,Free,499,25,High
43446,Basic,999,9,High
25986,Free,999,31,High
2900,Free,999,5,Low
50287,Free,0,25,High
36912,Premium,499,24,Low
58882,Free,0,9,High
44432,Free,999,33,High
10487,Premium,999,33,High
20193,Premium,999,14,Low
493,Basic,999,12,High
20469,Premium,999,1,High
217,Free,999,7,High
56385,Premium,0,3,Low
23384,Free,0,3,Low
46917,Basic,999,30,High
11501,Free,999,9,Low
47482,Premium,499,10,Low
56202,Basic,0,6,Low
36747,Premium,0,22,High
13848,Premium,999,4,High
18892,Premium,999,28,Low
27417,Basic,499,4,Low
37869,Basic,499,2,Low
30052,Free,0,17,Low
47635,Free,499,5,High
21718,Free,0,7,Low
26708,Free,999,33,High
31457,Free,499,20,Low
43490,Basic,0,20,High
48671,Free,0,33,High
59256,Premium,999,24,Low
46167,Free,999,2,High
16219,Free,0,33,High
21029,Free,0,17,Low
26243,Premium,0,19,High
45650,Premium,999,19,Low
25190,Premium,0,21,Low
59614,Basic,499,16,Low
58461,Free,0,29,Low
31593,Premium,499,16,High
12994,Basic,999,34,Low
4956,Premium,999,31,High
11522,Basic,999,22,Low
8127,Premium,499,34,Low
48655,Free,0,17,Low
43160,Basic,999,33,High
48694,Free,0,35,Low
53977,Free,999,5,High
25766,Free,999,31,Low
41219,Premium,499,21,Low
44843,Basic,999,7,Low
9690,Premium,499,16,High
45330,Premium,0,24,High
56755,Free,999,30,High
53679,Free,0,18,Low
33946,Free,499,4,High
23589,Free,499,24,Low
41359,Premium,0,22,High
7294,Basic,999,10,Low
46880,Basic,499,4,High
50634,Basic,999,18,High
53330,Premium,0,3,High
13173,Free,999,31,Low
46318,Basic,999,30,Low
42931,Premium,999,10,High
5230,Premium,999,16,Low
39679,Basic,0,11,Low
51549,Basic,499,23,Low
22725,Premium,999,8,Low
59166,Basic,0,33,High
26789,Basic,499,29,High
5334,Basic,499,25,Low
42354,Free,999,22,Low
6126,Premium,0,34,Low
43097,Premium,999,17,Low
7851,Free,499,11,Low
35455,Free,499,13,High
4835,Free,0,19,High
40534,Premium,0,35,Low
22639,Basic,499,26,High
14242,Basic,499,14,Low
13279,Premium,999,30,High
17303,Basic,0,27,High
38890,Basic,0,4,High
25440,Basic,0,5,Low
58957,Premium,499,5,High
39872,Free,0,25,Low
40534,Free,999,27,Low
31338,Basic,0,14,Low
11727,Premium,999,30,Low
32543,Free,0,35,High
16448,Free,0,20,Low
4173,Free,999,14,Low
22607,Basic,999,23,High
45551,Premium,499,3,High
11035,Free,499,26,Low
47001,Premium,0,3,Low
18133,Basic,0,7,Low
19705,Premium,999,20,High
19290,Premium,499,4,High
47568,Basic,499,33,Low
43708,Free,999,21,Low
54105,Free,999,34,High
30330,Free,999,34,Low
27133,Premium,499,5,High
3660,Free,0,9,Low
56067,Premium,0,26,High
19030,Basic,499,30,High
16981,Basic,999,12,High
16466,Premium,999,27,High
57367,Basic,499,15,Low
1543,Free,999,9,High
26046,Free,499,11,Low
9484,Free,0,2,Low
39525,Free,999,31,High
25541,Free,999,15,Low
3887,Basic,999,18,High
38900,Free,0,5,Low
22375,Basic,999,13,Low
19607,Premium,999,5,Low
22703,Free,499,14,High
46361,Basic,499,30,Low
7427,Free,0,25,High
45842,Free,499,5,High
10945,Basic,999,32,Low
27743,Free,499,15,Low
29174,Basic,999,5,Low
36654,Premium,999,31,Low
19515,Premium,999,4,Low
46732,Free,499,14,Low
33340,Basic,0,16,Low
59542,Free,0,21,High
24,Basic,0,4,Low
17546,Premium,999,7,High
45859,Premium,499,25,Low
35542,Free,999,20,Low
31380,Free,999,20,High
39918,Basic,0,25,Low
56962,Basic,0,7,Low
49758,Free,0,18,High
11658,Free,999,5,Low
48499,Basic,0,26,Low
59930,Premium,499,26,High
3798,Basic,499,27,High
30246,Basic,0,9,High
1135,Basic,0,15,Low
5069,Basic,0,22,Low
3583,Premium,499,2,High
21146,Free,0,9,High
58947,Premium,0,20,Low
26911,Premium,0,11,Low
21684,Free,499,19,Low
15674,Premium,0,14,Low
4254,Premium,999,25,Low
20226,Free,499,34,High
56172,Free,499,9,High
23895,Basic,0,35,Low
15218,Premium,0,15,High
6995,Free,0,12,Low
38603,Premium,999,26,Low
9338,Basic,0,31,Low
10147,Basic,499,10,Low
47504,Basic,999,15,Low
14628,Free,999,20,High
4169,Premium,999,14,Low
12709,Premium,999,18,Low
58806,Free,999,3,High
209,Basic,499,22,Low
14122,Basic,499,21,Low
59583,Free,499,26,Low
2519,Free,499,32,Low
28198,Free,0,23,High
16929,Basic,499,30,High
29737,Basic,0,22,High
34884,Basic,499,10,Low
47404,Free,499,22,Low
32025,Basic,0,24,High
7625,Premium,0,27,High
41686,Basic,999,23,High
59740,Basic,999,28,High
17947,Free,499,34,Low
22238,Free,999,7,Low
11881,Basic,499,16,Low
52705,Basic,999,21,Low
47274,Basic,499,14,High
54283,Premium,999,31,Low
56015,Free,0,20,Low
33123,Premium,499,31,High
14212,Free,0,20,Low
39884,Premium,0,34,Low
23873,Free,499,7,Low
21667,Free,999,5,Low
33319,Premium,499,32,Low
11640,Premium,999,28,Low
8380,Basic,999,4,Low
26694,Free,499,10,Low
48332,Basic,0,22,High
54230,Free,0,9,High
50701,Premium,0,35,Low
56174,Premium,499,3,Low
3126,Premium,0,2,Low
55491,Free,0,5,Low
14756,Premium,999,25,Low
57029,Premium,0,32,Low
46995,Premium,499,23,High
632,Free,999,23,High
14878,Premium,999,3,Low
33758,Premium,999,22,Low
27494,Basic,999,16,Low
1691,Free,499,29,Low
30554,Free,999,4,High
18775,Basic,499,9,High
38591,Premium,999,7,High
29546,Basic,0,28,High
18489,Premium,499,14,Low
11250,Free,0,28,Low
17922,Free,499,15,Low
26639,Premium,499,8,Low
46310,Premium,0,28,Low
59418,Basic,999,17,Low
11195,Premium,499,8,Low
39391,Basic,499,17,High
43815,Premium,999,34,Low
950,Free,999,29,High
10692,Premium,499,18,High
11629,Premium,499,16,High
35392,Premium,999,2,High
58977,Premium,999,23,Low
16321,Premium,999,34,Low
40424,Free,499,29,Low
15659,Premium,499,2,High
36413,Premium,499,4,High
58826,Basic,499,2,High
47462,Premium,999,17,High
6464,Premium,0,12,Low
32833,Free,999,21,Low
35334,Premium,999,17,Low
21643,Premium,0,12,Low
2564,Free,499,4,High
36653,Basic,999,6,Low
57308,Premium,0,22,Low
22680,Free,0,20,Low
18291,Premium,0,4,High
40863,Free,999,4,Low
53488,Premium,499,6,Low
59349,Basic,999,8,High
11680,Premium,0,27,Low
59206,Free,499,10,Low
52814,Free,0,15,High
11401,Premium,999,34,High
15389,Basic,0,9,Low
13972,Premium,0,32,Low
49227,Free,499,28,High
31989,Premium,0,35,High
51082,Basic,999,2,Low
17296,Free,499,28,High
57824,Basic,0,27,Low
46475,Premium,499,35,Low
55511,Free,499,29,Low
24098,Basic,499,2,Low
20842,Basic,0,29,High
2069,Free,0,31,Low
35778,Basic,999,2,High
1964,Basic,999,1,Low
56827,Premium,0,29,Low
18712,Premium,499,1,Low
27417,Free,999,32,High
18791,Free,0,2,Low
9545,Premium,499,5,High
2299,Premium,999,24,Low
19948,Premium,999,3,Low
40025,Free,499,24,High
51899,Free,999,10,High
48907,Premium,0,10,Low
21301,Premium,0,26,High
21249,Basic,999,9,High
35316,Free,0,11,Low
23117,Premium,999,22,High
34505,Basic,0,13,Low
34675,Free,0,24,Low
49622,Basic,499,27,High
2528,Premium,499,29,High
59038,Free,0,31,Low
13823,Premium,0,18,Low
52389,Premium,999,1,Low
50363,Premium,499,30,High
20868,Basic,0,1,Low
34355,Free,499,16,Low
36709,Basic,0,11,Low
22966,Premium,499,21,Low
35120,Free,999,9,Low
12447,Premium,999,29,Low
44154,Premium,999,1,Low
48822,Free,0,10,Low
27032,Premium,0,27,Low
31255,Premium,999,29,High
21197,Premium,999,18,Low
36073,Free,999,32,Low
53414,Free,499,1,Low
32359,Premium,499,27,Low
11093,Premium,999,16,High
57906,Basic,0,1,Low
22808,Basic,999,32,High
37792,Basic,999,27,Low
17571,Premium,499,26,Low
56383,Premium,499,28,Low
35735,Premium,0,28,Low
31269,Premium,0,5,Low
35931,Premium,0,31,High
20099,Free,499,11,High
18914,Basic,999,1,High
22594,Free,0,22,High
27463,Free,0,35,Low
787,Free,0,34,High
1134,Free,499,34,High
47440,Premium,999,34,Low
49492,Basic,0,24,High
41305,Premium,999,27,Low
50060,Free,999,24,High
37382,Free,0,7,Low
41280,Free,499,33,High
40733,Free,0,7,Low
45069,Premium,499,18,Low
48148,Free,999,14,Low
40817,Basic,0,24,High
48294,Free,499,15,Low
50123,Premium,0,33,Low
9351,Premium,499,17,Low
55719,Free,0,19,High
38586,Basic,999,18,Low
20650,Premium,0,4,Low
15514,Basic,999,26,Low
18573,Basic,499,3,High
19016,Premium,499,16,Low
51930,Free,499,13,Low
32557,Premium,999,15,Low
27193,Premium,499,7,Low
46960,Premium,499,25,Low
48881,Basic,999,3,High
53406,Premium,999,4,High
30782,Basic,499,22,High
12804,Free,0,29,Low
7077,Premium,0,12,High
54321,Basic,999,15,Low
57314,Premium,999,27,Low
31930,Basic,999,18,Low
40640,Basic,499,11,Low
111,Premium,0,6,High
21211,Premium,0,32,Low
18045,Free,499,27,High
29122,Premium,499,19,High
25784,Basic,999,34,Low
31635,Basic,999,3,Low
16399,Premium,0,7,Low
54818,Free,999,30,Low
20016,Free,999,24,Low
7187,Premium,999,20,Low
26759,Premium,499,14,Low
18144,Free,499,33,Low
31551,Basic,999,4,Low
12981,Free,999,3,Low
51145,Free,499,1,High
38540,Premium,499,32,Low
11754,Free,499,31,High
4312,Premium,499,19,Low
40417,Free,0,3,Low
8667,Free,0,15,High
2805,Basic,499,7,Low
20632,Premium,0,27,Low
25588,Free,999,1,Low
36825,Free,0,4,Low
59119,Basic,499,15,Low
44743,Basic,999,3,Low
39847,Free,499,22,Low
3833,Premium,999,30,Low
59505,Free,999,32,Low
48025,Premium,0,19,Low
35566,Premium,999,27,Low
6598,Free,0,27,High
25867,Premium,499,23,High
7502,Free,0,20,High
7123,Premium,999,10,Low
46158,Free,999,4,Low
12598,Premium,999,33,Low
32306,Premium,999,1,Low
46213,Free,499,2,Low
46908,Free,499,16,Low
16547,Basic,499,33,Low
7638,Premium,499,29,High
40626,Free,999,20,Low
51979,Free,0,34,Low
911,Premium,499,22,Low
41943,Basic,499,23,High
3954,Basic,0,35,Low
32716,Free,999,28,Low
55757,Basic,0,27,High
41035,Premium,999,18,Low
20141,Premium,499,18,Low
7415,Basic,0,16,High
52620,Premium,499,3,Low
49865,Premium,0,9,Low
30045,Basic,999,27,High
2941,Premium,999,19,Low
352,Premium,999,32,High
41676,Free,999,23,Low
39733,Premium,499,13,Low
56425,Free,499,34,High
43870,Premium,999,17,High
28474,Free,499,1,High
23708,Premium,999,2,High
16289,Free,999,28,High
59333,Free,999,10,High
41463,Premium,0,12,High
45803,Basic,0,15,Low
17748,Basic,0,35,High
39438,Basic,999,27,High
47044,Premium,499,18,Low
9157,Basic,499,7,Low
3526,Free,499,4,Low
51781,Basic,999,32,High
16746,Free,0,27,Low
9197,Free,499,9,Low
28057,Basic,0,1,Low
638,Free,499,10,High
39587,Basic,999,19,Low
46344,Premium,0,2,High
25962,Basic,0,35,High
18544,Premium,999,8,High
18104,Basic,0,23,High
45031,Free,0,11,High
3875,Basic,0,17,High
36524,Premium,499,6,High
16899,Premium,999,26,High
14351,Premium,999,2,Low
16239,Premium,499,17,Low
50832,Basic,0,13,High
7941,Basic,0,10,Low
28106,Premium,0,31,High
41868,Free,0,29,High
53307,Basic,999,23,Low
46303,Basic,0,35,High
37754,Free,0,26,Low
54290,Free,0,17,Low
27759,Free,0,28,Low
27017,Basic,499,10,Low
41910,Premium,499,1,Low
25243,Premium,0,5,High
43888,Free,999,32,Low
3739,Basic,0,5,Low
29981,Free,499,24,Low
53187,Premium,999,20,Low
59214,Premium,499,14,Low
58030,Free,999,13,Low
52452,Basic,0,5,High
34346,Premium,0,33,High
31211,Free,0,26,High
1305,Premium,999,4,High
17829,Premium,0,4,Low
31566,Basic,499,4,High
20419,Free,999,29,Low
58334,Free,499,1,High
11817,Free,499,14,Low
48645,Premium,999,2,High
53940,Basic,0,7,High
10387,Basic,999,27,High
18650,Premium,999,25,Low
12377,Free,0,8,Low
13568,Premium,0,27,High
46646,Premium,0,6,Low
20710,Basic,999,17,High
12046,Premium,999,6,Low
22222,Premium,499,4,High
45062,Premium,0,25,Low
13073,Free,0,32,High
56337,Free,0,11,High
41765,Basic,999,23,Low
15545,Basic,499,23,Low
40150,Basic,999,1,Low
13140,Free,0,4,High
18164,Premium,0,33,Low
43747,Free,499,35,High
37005,Free,499,5,Low
38871,Basic,0,4,Low
47086,Basic,0,2,High
57176,Premium,999,2,High
21793,Premium,999,23,Low
16265,Basic,499,4,Low
29850,Basic,499,9,High
20667,Premium,999,32,Low
23001,Free,999,1,High
35022,Basic,999,12,High
59692,Free,999,11,Low
7240,Free,499,33,Low
4056,Free,0,4,Low
22507,Free,999,28,High
27701,Free,999,19,High
6658,Basic,499,8,Low
49245,Free,999,5,Low
21222,Premium,0,10,High
1922,Premium,0,20,High
17893,Premium,0,22,High
3791,Premium,0,1,Low
12865,Basic,999,5,Low
39390,Premium,999,34,Low
55402,Basic,499,35,High
13090,Premium,999,13,High
53885,Premium,999,2,Low
54007,Premium,999,31,Low
4396,Basic,499,4,Low
10830,Premium,0,1,Low
1434,Basic,499,12,Low
5355,Basic,999,5,High
36957,Premium,999,14,Low
14140,Premium,999,26,High
16714,Basic,999,12,High
30881,Basic,499,29,Low
54753,Premium,999,4,Low
21924,Premium,0,9,Low
32153,Basic,999,17,Low
42819,Basic,999,5,Low
20931,Premium,499,15,High
5156,Basic,0,10,Low
11303,Premium,999,22,Low
33886,Premium,0,24,Low
50181,Premium,0,15,Low
44492,Premium,499,23,High
19516,Premium,499,10,Low
33875,Premium,499,20,Low
30587,Premium,0,15,Low
57239,Premium,499,24,Low
31573,Free,499,6,High
49141,Basic,499,18,High
57595,Free,499,13,Low
20673,Free,0,9,Low
27481,Basic,999,35,High
15651,Premium,499,22,Low
11911,Free,0,24,Low
57505,Free,0,25,High
17120,Basic,0,19,High
24239,Premium,0,31,Low
55103,Basic,499,35,High
12352,Premium,499,8,Low
12118,Basic,499,12,Low
28578,Free,999,1,High
32699,Basic,0,30,High
31184,Free,999,5,Low
23577,Premium,0,12,Low
28048,Premium,499,16,Low
3431,Basic,999,30,High
14783,Premium,0,1,High
43391,Basic,999,5,High
26347,Premium,999,27,Low
28444,Premium,499,31,Low
50026,Premium,499,7,High
12600,Premium,0,32,High
45723,Free,999,9,Low
16683,Premium,999,17,Low
36746,Premium,499,20,Low
39636,Free,999,14,Low
42526,Free,999,7,Low
18949,Premium,0,2,Low
17565,Basic,999,13,Low
32041,Premium,999,8,Low
13166,Basic,499,31,Low
43543,Free,499,12,High
4753,Free,0,10,Low
45966,Basic,499,30,Low
14022,Basic,499,5,Low
4131,Premium,499,7,Low
11932,Premium,999,33,High
48611,Basic,999,3,Low
45463,Free,0,32,Low
36453,Free,0,25,Low
16987,Premium,499,13,Low
5299,Free,499,4,Low
9625,Free,499,26,Low
20493,Premium,999,2,High
42329,Premium,999,29,High
55823,Free,499,1,High
18558,Basic,499,12,High
22204,Basic,0,5,Low
206,Free,999,11,High
15681,Premium,499,34,Low
52537,Basic,999,3,High
9412,Free,0,21,Low
56871,Premium,999,22,Low
54689,Basic,0,31,High
21019,Basic,0,27,High
6856,Free,499,26,Low
18518,Basic,499,21,High
30688,Free,999,29,Low
21418,Premium,499,34,Low
39286,Basic,999,32,Low
29050,Premium,499,35,Low
38616,Free,999,6,High
56734,Free,999,7,Low
46451,Free,499,5,Low
858,Basic,499,1,High
6680,Basic,0,29,High
8862,Basic,999,8,Low
2562,Premium,999,28,Low
41386,Free,999,11,High
12003,Basic,499,1,Low
11375,Basic,499,11,High
37873,Free,999,11,Low
13209,Basic,499,16,Low
31479,Premium,999,32,High
28909,Premium,499,33,Low
23244,Basic,999,35,Low
13434,Free,0,7,High
51700,Premium,0,25,Low
51413,Free,0,23,Low
55701,Basic,0,27,High
6733,Basic,499,28,Low
24174,Basic,0,26,High
23710,Free,999,21,Low
6655,Free,0,7,Low
49806,Premium,499,30,High
30382,Premium,999,2,High
5898,Basic,499,4,High
23005,Basic,499,24,Low
21992,Basic,0,22,High
45260,Basic,499,23,Low
10532,Premium,999,18,Low
2254,Basic,499,9,High
36954,Free,0,8,Low
55749,Basic,0,18,Low
55492,Basic,499,6,High
1662,Premium,499,30,Low
56487,Basic,499,7,High
53471,Free,499,16,High
11107,Premium,999,5,High
50564,Free,999,15,Low
17255,Basic,999,31,Low
28221,Basic,499,30,Low
43056,Premium,499,14,Low
8071,Premium,499,30,Low
40273,Free,0,6,Low
15869,Premium,999,30,High
12501,Premium,999,13,High
25900,Premium,999,14,High
50603,Free,499,17,High
33381,Premium,499,32,Low
19838,Free,499,3,Low
54031,Free,999,35,High
23961,Free,999,15,Low
33434,Basic,999,9,Low
9382,Free,0,20,Low
56325,Premium,999,20,Low
2872,Basic,999,22,Low
10677,Premium,0,29,Low
8846,Basic,499,30,High
12708,Basic,499,32,Low
34922,Basic,0,23,Low
41264,Free,999,29,High
48894,Basic,499,22,Low
16738,Basic,0,18,Low
4602,Premium,0,25,Low
6483,Basic,999,20,Low
31933,Free,999,12,Low
43906,Premium,499,5,Low
26795,Premium,999,5,High
56020,Free,499,15,Low
27960,Premium,499,3,High
3172,Free,999,35,Low
22904,Free,499,27,High
6664,Premium,999,16,Low
51662,Basic,0,18,Low
43432,Free,0,28,Low
38631,Basic,0,11,Low
51246,Premium,999,12,High
28533,Premium,999,2,Low
31759,Basic,0,21,High
49944,Free,499,3,High
44185,Premium,0,3,Low
39270,Basic,499,27,Low
49033,Premium,999,31,Low
146,Basic,0,22,High
48721,Free,999,15,High
39651,Premium,999,7,Low
10298,Free,999,29,Low
12912,Premium,499,29,High
57503,Basic,0,7,High
35749,Basic,499,32,Low
9178,Basic,0,6,High
47074,Basic,499,18,Low
42771,Free,499,15,High
32605,Basic,999,17,High
22443,Basic,0,30,High
36216,Basic,999,6,Low
15853,Free,499,14,Low
47378,Premium,0,30,High
602,Premium,0,10,High
21838,Free,499,4,High
34847,Basic,0,17,Low
3446,Free,0,25,High
32915,Premium,499,19,Low
11711,Premium,999,29,Low
25468,Basic,0,31,Low
45714,Premium,0,29,High
7577,Free,999,19,Low
21401,Premium,499,2,Low
41656,Premium,499,22,High
4056,Free,499,3,High
56656,Basic,999,24,High
30597,Free,499,34,Low
58590,Premium,999,25,Low
8470,Premium,0,4,High
48300,Free,499,31,Low
1930,Free,0,12,Low
36420,Basic,499,3,High
10726,Premium,999,16,High
3890,Free,499,18,Low
55765,Premium,499,35,High
14071,Free,0,34,Low
20922,Free,0,25,High
20197,Premium,999,15,High
28111,Premium,0,6,High
57936,Free,0,9,Low
40896,Premium,999,20,High
57473,Basic,999,28,Low
10974,Basic,999,8,High
27304,Basic,999,9,Low
40890,Premium,0,1,High
22160,Basic,499,2,Low
32197,Basic,999,33,Low
36817,Premium,999,15,Low
32088,Basic,0,8,High
33634,Premium,499,33,High
8380,Free,499,27,Low
47363,Premium,0,5,Low
1971,Free,999,2,Low
28860,Free,0,7,Low
530,Basic,0,6,Low
33903,Basic,999,10,High
27747,Basic,499,21,Low
48981,Free,999,28,Low
24542,Basic,499,19,High
37671,Basic,0,28,Low
40913,Free,499,31,Low
36243,Premium,0,3,Low
36909,Premium,999,7,Low
38489,Premium,499,12,Low
22469,Free,0,15,Low
11086,Free,999,27,Low
18382,Basic,999,21,High
35318,Free,0,23,Low
12107,Free,0,11,Low
26490,Premium,0,29,High
55392,Basic,0,31,High
58870,Basic,999,15,Low
41924,Premium,999,9,High
10652,Free,0,35,High
54832,Basic,499,14,Low
8027,Basic,499,22,Low
47966,Premium,999,19,Low
45944,Premium,0,32,Low
19028,Free,0,11,Low
31365,Free,0,14,Low
17577,Premium,999,23,High
9715,Basic,0,16,Low
31901,Premium,499,28,Low
24869,Free,0,16,Low
41258,Basic,0,34,High
48645,Basic,499,30,Low
38995,Free,0,4,Low
52897,Free,999,18,Low
36171,Free,499,33,High
95,Free,0,6,Low
41137,Free,499,5,Low
56695,Basic,999,14,Low
39698,Free,999,19,High
38098,Basic,0,3,Low
29927,Free,499,20,Low
43707,Free,999,19,High
24586,Premium,0,33,High
54177,Free,999,1,Low
48524,Premium,999,35,High
29014,Free,499,1,Low
24471,Premium,499,33,High
29982,Basic,499,25,Low
41571,Basic,999,15,Low
