station_id,pm2_5,pm10,aqi_category,recorded_date
633,240,306,Very Poor,2022-11-18 21:07:52
260,204,282,Very Poor,2023-04-07 19:24:50
495,295,378,Very Poor,2019-08-26 20:50:46
270,122,197,Poor,2018-12-28 21:20:55
209,136,199,Poor,2020-11-03 08:03:10
582,190,217,Poor,2023-01-04 13:32:57
146,314,347,Severe,2024-03-26 06:39:38
161,46,118,Good,2023-11-23 18:46:41
107,165,271,Poor,2020-06-29 09:13:43
428,118,196,Poor,2024-10-21 04:53:46
224,345,434,Severe,2018-02-15 07:59:04
160,191,215,Poor,2021-02-17 06:33:14
284,42,158,Good,2021-04-02 14:47:30
782,115,122,Poor,2020-11-09 02:05:02
732,229,303,Very Poor,2022-05-05 19:26:52
424,332,387,Severe,2019-09-24 22:59:38
631,49,66,Good,2021-02-14 23:38:24
521,138,200,Poor,2020-04-21 23:27:54
145,139,242,Poor,2021-12-29 14:34:52
361,111,224,Poor,2022-01-16 07:43:45
266,99,174,Moderate,2021-07-29 11:12:41
4,11,129,Good,2020-01-10 18:01:21
126,221,274,Very Poor,2024-08-24 16:06:31
439,120,206,Poor,2023-08-23 23:30:34
324,220,271,Very Poor,2019-07-20 13:38:20
119,157,176,Poor,2023-10-07 04:50:44
333,147,174,Poor,2022-03-08 00:05:26
8,90,138,Moderate,2023-07-22 10:59:34
796,181,198,Poor,2018-04-23 13:52:38
286,189,234,Poor,2020-03-30 05:34:59
654,180,289,Poor,2022-10-06 05:36:05
324,80,145,Moderate,2018-12-21 04:50:56
259,161,213,Poor,2018-02-13 14:09:53
464,32,127,Good,2019-10-05 23:09:10
137,108,117,Poor,2024-06-24 19:03:33
45,290,295,Very Poor,2020-05-11 07:57:27
403,234,326,Very Poor,2018-06-05 04:57:46
173,103,155,Poor,2020-10-06 10:10:51
770,232,294,Very Poor,2021-08-18 20:35:40
604,213,280,Very Poor,2023-11-14 12:39:33
339,226,278,Very Poor,2018-01-02 00:00:59
595,66,97,Moderate,2024-08-14 18:10:44
565,71,142,Moderate,2020-03-26 17:31:54
716,85,173,Moderate,2019-09-23 09:53:16
16,57,154,Moderate,2022-09-15 14:16:46
132,208,291,Very Poor,2023-05-21 21:52:45
734,119,142,Poor,2022-01-12 17:30:54
123,346,388,Severe,2019-09-26 11:58:15
397,70,164,Moderate,2019-10-07 02:16:14
643,232,266,Very Poor,2018-01-20 11:21:17
463,199,206,Poor,2021-12-13 21:37:32
559,113,184,Poor,2023-05-13 10:20:40
300,131,147,Poor,2019-01-07 06:52:21
39,113,128,Poor,2023-08-15 08:31:30
575,28,140,Good,2019-11-17 13:56:32
287,74,124,Moderate,2018-06-17 02:34:42
310,49,105,Good,2020-09-25 00:51:19
482,66,163,Moderate,2018-09-10 06:12:06
701,95,149,Moderate,2022-06-14 15:48:28
705,201,213,Very Poor,2021-01-28 17:32:44
532,319,334,Severe,2020-04-17 03:58:11
531,308,414,Severe,2020-05-13 17:11:33
778,277,322,Very Poor,2022-09-22 04:30:12
187,209,289,Very Poor,2024-12-15 04:47:24
106,289,333,Very Poor,2021-04-30 13:47:27
251,63,175,Moderate,2024-06-23 05:28:48
398,140,163,Poor,2021-05-27 12:14:38
49,185,243,Poor,2022-10-18 19:44:23
208,44,105,Good,2024-08-24 20:12:00
13,341,439,Severe,2020-01-02 15:05:18
631,336,392,Severe,2018-09-07 00:31:28
673,111,221,Poor,2018-09-25 20:26:58
756,17,90,Good,2022-06-05 21:44:46
649,291,342,Very Poor,2020-07-24 17:42:18
614,323,398,Severe,2024-04-18 13:53:25
194,280,339,Very Poor,2023-08-03 13:34:07
10,246,256,Very Poor,2024-01-10 20:57:45
479,279,384,Very Poor,2020-05-22 03:09:14
382,115,232,Poor,2020-08-26 23:39:06
484,242,319,Very Poor,2024-06-29 07:54:26
614,229,285,Very Poor,2018-03-24 04:10:45
787,34,150,Good,2018-04-06 23:37:47
514,213,311,Very Poor,2024-01-16 05:45:30
629,213,262,Very Poor,2021-04-15 06:36:02
101,238,262,Very Poor,2022-09-25 11:30:23
59,113,135,Poor,2021-01-26 11:21:38
69,207,265,Very Poor,2022-07-26 01:59:43
494,110,184,Poor,2021-08-11 21:18:33
734,105,112,Poor,2022-05-21 19:14:16
714,320,328,Severe,2022-05-07 21:33:08
440,185,233,Poor,2024-06-07 05:04:02
41,233,268,Very Poor,2021-12-05 09:03:16
607,194,243,Poor,2024-09-20 14:08:38
710,11,25,Good,2020-11-11 22:55:01
66,311,408,Severe,2019-07-30 22:44:03
228,202,279,Very Poor,2021-03-05 12:40:33
344,221,250,Very Poor,2022-06-11 15:38:48
86,117,217,Poor,2019-11-29 07:29:30
472,258,294,Very Poor,2021-04-08 08:04:36
647,105,203,Poor,2020-09-10 18:57:57
340,117,215,Poor,2023-10-11 03:40:53
419,314,421,Severe,2024-08-03 04:46:13
691,57,124,Moderate,2022-12-25 10:54:37
770,34,97,Good,2021-09-10 16:27:39
90,82,200,Moderate,2023-01-06 18:00:21
692,100,129,Moderate,2023-12-23 12:08:16
235,337,439,Severe,2019-03-11 10:33:50
767,138,242,Poor,2019-09-24 19:18:10
332,61,83,Moderate,2021-09-15 10:41:12
385,13,25,Good,2021-04-30 23:18:12
780,334,359,Severe,2021-12-18 05:04:27
126,320,333,Severe,2018-08-03 09:08:22
190,98,104,Moderate,2018-03-10 03:39:47
146,193,269,Poor,2024-08-23 11:36:26
752,281,372,Very Poor,2024-03-17 18:21:54
606,189,245,Poor,2019-11-18 09:41:09
697,37,114,Good,2023-07-05 03:05:55
339,32,49,Good,2024-10-30 10:38:30
355,89,161,Moderate,2018-09-17 09:37:40
92,237,334,Very Poor,2021-02-28 16:59:59
136,294,319,Very Poor,2020-01-20 05:56:55
242,129,170,Poor,2023-06-04 18:27:58
531,316,416,Severe,2022-10-30 04:22:01
550,44,83,Good,2020-07-05 18:31:29
266,340,399,Severe,2020-07-19 06:25:08
770,302,415,Severe,2020-10-22 18:13:16
598,174,261,Poor,2019-09-21 13:06:22
206,348,394,Severe,2024-01-24 00:03:10
146,265,320,Very Poor,2022-04-12 13:49:47
651,132,177,Poor,2018-05-27 01:40:54
341,260,318,Very Poor,2020-09-28 15:55:16
95,44,51,Good,2022-04-03 13:05:04
125,172,217,Poor,2020-09-13 04:32:12
556,347,389,Severe,2018-07-21 14:16:15
646,12,51,Good,2019-08-22 00:58:10
199,206,320,Very Poor,2019-02-05 23:30:56
412,340,412,Severe,2024-12-14 01:59:13
449,122,224,Poor,2022-05-01 12:03:43
436,40,87,Good,2021-04-07 19:55:21
639,220,333,Very Poor,2021-07-14 04:05:56
724,227,295,Very Poor,2020-03-04 19:25:14
584,62,107,Moderate,2021-05-06 17:35:39
733,201,266,Very Poor,2020-02-24 21:38:27
508,42,139,Good,2021-09-03 15:53:57
403,170,256,Poor,2018-09-29 19:45:20
580,110,212,Poor,2020-04-10 15:03:19
283,15,130,Good,2018-10-07 22:05:16
271,320,428,Severe,2019-02-27 23:36:46
573,297,369,Very Poor,2023-01-04 04:48:48
667,239,317,Very Poor,2021-11-12 18:30:22
706,135,220,Poor,2021-04-29 05:55:46
572,188,297,Poor,2020-10-10 19:35:29
284,88,197,Moderate,2021-06-11 13:45:23
658,55,159,Moderate,2018-03-15 13:31:58
748,51,96,Moderate,2020-12-22 06:09:10
401,42,154,Good,2022-01-19 16:19:16
501,311,361,Severe,2021-07-03 16:54:44
675,325,422,Severe,2024-05-05 02:23:15
285,321,378,Severe,2023-09-02 04:44:21
412,254,297,Very Poor,2021-06-11 03:36:46
671,286,402,Very Poor,2023-02-12 01:02:28
293,173,195,Poor,2019-02-05 05:23:43
685,154,183,Poor,2018-06-20 12:00:34
193,129,152,Poor,2023-01-03 15:15:50
641,181,202,Poor,2021-06-03 13:41:55
417,55,146,Moderate,2020-04-23 00:26:43
430,349,365,Severe,2018-03-25 17:25:51
669,253,343,Very Poor,2022-08-06 06:28:18
33,175,290,Poor,2019-04-17 00:28:39
751,107,119,Poor,2024-09-08 19:49:47
563,136,142,Poor,2024-10-30 20:09:21
116,188,256,Poor,2019-09-04 10:10:14
723,51,121,Moderate,2022-05-06 02:20:29
277,52,127,Moderate,2020-12-29 09:49:26
560,203,322,Very Poor,2019-11-24 05:47:31
502,194,228,Poor,2018-02-05 12:20:37
439,206,240,Very Poor,2019-11-21 17:34:08
251,127,230,Poor,2019-12-12 02:31:52
524,282,312,Very Poor,2021-05-03 02:33:53
714,273,388,Very Poor,2020-07-20 06:59:02
798,165,211,Poor,2021-09-18 00:34:03
287,328,417,Severe,2021-07-14 07:38:57
348,302,350,Severe,2024-07-23 13:22:31
416,21,47,Good,2019-07-14 02:46:19
112,196,274,Poor,2022-11-24 03:35:24
328,53,82,Moderate,2019-10-09 08:31:43
511,197,283,Poor,2024-02-19 15:47:53
734,37,52,Good,2024-09-13 16:16:31
727,110,181,Poor,2022-09-22 04:47:19
785,79,140,Moderate,2022-10-20 23:24:47
204,68,113,Moderate,2018-06-08 22:20:00
84,159,177,Poor,2023-04-04 18:02:42
654,25,124,Good,2019-12-26 17:27:08
374,241,351,Very Poor,2018-09-07 04:52:15
205,221,322,Very Poor,2018-01-14 15:38:14
276,280,361,Very Poor,2023-12-12 00:40:03
434,83,136,Moderate,2022-04-01 02:31:48
83,70,186,Moderate,2021-09-14 15:22:03
559,182,276,Poor,2018-06-08 01:55:17
458,184,231,Poor,2019-10-25 06:57:53
570,268,333,Very Poor,2022-01-21 05:46:22
54,189,237,Poor,2020-04-13 15:12:55
772,290,344,Very Poor,2021-07-19 03:04:56
259,251,350,Very Poor,2024-04-22 03:20:28
157,201,251,Very Poor,2021-05-17 18:52:22
672,344,454,Severe,2021-03-29 22:57:15
786,165,216,Poor,2018-06-05 04:22:45
542,165,225,Poor,2019-06-15 06:33:17
183,113,173,Poor,2023-12-26 21:01:12
417,236,340,Very Poor,2022-11-03 09:16:20
16,122,171,Poor,2019-01-15 18:42:25
698,52,138,Moderate,2019-12-06 14:24:28
366,136,226,Poor,2024-10-29 00:21:51
721,258,300,Very Poor,2019-10-28 18:16:26
544,47,111,Good,2021-07-26 13:14:50
713,125,231,Poor,2024-11-07 07:22:31
161,147,265,Poor,2018-02-07 13:55:26
10,177,242,Poor,2019-05-27 13:21:05
254,67,112,Moderate,2023-01-02 02:15:52
364,323,408,Severe,2024-12-24 16:40:56
460,288,351,Very Poor,2024-12-21 00:04:07
427,12,33,Good,2021-05-28 20:37:17
730,72,177,Moderate,2021-12-29 22:01:58
20,91,186,Moderate,2018-12-16 09:43:19
462,136,197,Poor,2021-10-04 23:16:37
592,220,250,Very Poor,2023-04-03 08:44:57
555,294,340,Very Poor,2020-08-11 03:07:32
787,86,199,Moderate,2023-06-20 15:55:15
201,18,125,Good,2021-10-29 05:16:14
725,131,181,Poor,2022-08-02 16:48:05
703,189,293,Poor,2019-10-05 04:27:48
657,329,408,Severe,2019-11-27 10:19:18
192,336,437,Severe,2020-03-30 13:23:15
577,202,233,Very Poor,2021-01-15 13:45:16
717,294,389,Very Poor,2018-08-25 11:32:23
715,45,66,Good,2021-05-08 11:42:22
577,156,188,Poor,2022-01-18 19:49:52
651,23,86,Good,2019-03-21 18:56:41
372,83,170,Moderate,2021-02-08 18:15:32
148,148,218,Poor,2023-02-09 17:35:19
727,35,87,Good,2021-11-10 01:08:16
202,94,120,Moderate,2019-09-16 13:45:59
412,200,234,Poor,2022-04-01 05:32:46
345,152,224,Poor,2020-09-09 21:16:11
547,114,129,Poor,2020-01-11 17:24:10
377,200,245,Poor,2020-06-27 08:34:10
685,25,42,Good,2020-03-10 09:09:36
138,142,178,Poor,2020-12-23 21:10:22
258,309,417,Severe,2021-11-28 19:16:34
574,312,376,Severe,2022-05-30 05:01:36
791,212,302,Very Poor,2020-08-04 13:51:29
95,343,422,Severe,2021-04-28 12:57:52
452,305,315,Severe,2021-11-07 15:37:11
302,130,185,Poor,2021-04-16 23:57:43
219,275,316,Very Poor,2020-06-22 16:34:33
423,313,335,Severe,2018-06-17 08:12:30
192,31,131,Good,2020-12-30 12:06:19
642,47,135,Good,2022-11-08 22:37:00
586,79,135,Moderate,2019-05-28 15:21:37
345,193,284,Poor,2024-01-03 02:38:38
371,232,287,Very Poor,2019-03-18 03:00:12
23,71,168,Moderate,2023-05-09 10:44:54
428,139,237,Poor,2020-05-11 08:00:37
348,324,344,Severe,2021-11-26 13:40:15
566,183,195,Poor,2019-06-13 00:07:10
522,241,282,Very Poor,2019-02-22 15:10:16
242,204,312,Very Poor,2024-04-05 06:49:12
132,279,331,Very Poor,2023-11-19 06:46:35
624,258,300,Very Poor,2024-09-28 22:03:07
435,154,198,Poor,2023-03-07 23:00:51
751,97,156,Moderate,2023-04-12 06:16:03
48,265,295,Very Poor,2023-05-12 16:35:09
607,16,121,Good,2022-03-20 19:07:06
199,197,280,Poor,2022-08-05 18:18:35
536,278,380,Very Poor,2018-02-22 05:12:05
709,166,210,Poor,2024-10-23 02:52:36
272,109,116,Poor,2019-05-07 16:28:15
294,113,164,Poor,2021-10-16 11:43:23
673,253,270,Very Poor,2018-11-10 04:59:22
106,56,171,Moderate,2020-06-02 00:36:45
14,190,197,Poor,2019-11-23 19:24:07
217,279,327,Very Poor,2023-08-29 09:35:02
465,120,216,Poor,2020-01-08 22:15:01
77,218,279,Very Poor,2023-03-14 05:09:19
299,14,124,Good,2020-12-01 11:47:48
447,194,261,Poor,2024-09-19 17:59:14
202,68,92,Moderate,2021-09-21 05:35:33
350,148,169,Poor,2019-03-28 04:03:21
323,24,78,Good,2021-03-23 00:14:47
324,270,366,Very Poor,2018-02-16 04:22:48
188,24,78,Good,2020-10-22 15:25:11
648,107,197,Poor,2019-11-08 12:37:27
588,287,355,Very Poor,2020-08-20 07:23:55
479,107,183,Poor,2023-05-01 00:29:07
88,121,151,Poor,2018-03-21 09:17:28
744,203,310,Very Poor,2020-09-21 17:16:42
356,272,327,Very Poor,2022-02-16 02:03:43
383,189,196,Poor,2023-07-11 20:40:15
4,226,288,Very Poor,2024-02-21 04:01:17
119,202,265,Very Poor,2018-10-05 07:33:59
247,343,402,Severe,2022-10-25 15:04:02
621,131,208,Poor,2023-03-31 20:01:26
646,304,365,Severe,2021-05-29 05:07:59
551,52,158,Moderate,2020-11-23 02:59:29
142,66,143,Moderate,2019-08-14 15:27:31
56,253,317,Very Poor,2022-09-02 11:56:24
285,219,309,Very Poor,2022-09-03 04:34:50
530,233,284,Very Poor,2021-02-05 15:11:22
784,21,57,Good,2019-05-23 02:54:43
765,322,328,Severe,2022-04-17 16:30:42
341,315,379,Severe,2020-12-10 04:06:16
462,282,381,Very Poor,2021-02-07 09:57:34
93,290,303,Very Poor,2020-08-04 08:13:29
733,198,279,Poor,2018-06-05 14:33:12
777,94,208,Moderate,2020-01-29 02:04:43
442,28,60,Good,2018-05-28 22:54:26
755,131,208,Poor,2022-12-27 05:51:13
515,330,425,Severe,2019-06-05 13:33:19
327,119,145,Poor,2021-08-30 15:03:09
730,37,144,Good,2021-08-26 20:37:34
613,284,303,Very Poor,2024-10-06 16:04:31
90,334,426,Severe,2023-07-17 22:53:36
240,13,35,Good,2021-12-28 11:59:16
34,344,386,Severe,2024-01-24 02:24:23
413,213,258,Very Poor,2023-08-09 12:13:47
516,74,123,Moderate,2018-11-17 15:35:34
516,347,361,Severe,2020-11-25 09:52:21
95,193,269,Poor,2023-03-24 18:45:05
357,332,423,Severe,2022-10-19 17:36:24
74,145,233,Poor,2020-03-21 14:45:43
633,288,323,Very Poor,2018-07-01 17:03:57
691,105,175,Poor,2019-03-31 07:31:27
191,137,153,Poor,2023-05-18 22:57:22
614,187,283,Poor,2022-05-25 04:02:02
296,142,186,Poor,2023-02-24 04:44:27
713,246,283,Very Poor,2023-11-10 22:06:16
748,83,178,Moderate,2018-06-19 05:40:05
333,63,101,Moderate,2024-02-10 04:58:16
314,300,387,Very Poor,2019-12-05 02:40:31
414,11,85,Good,2019-08-18 18:33:13
292,27,121,Good,2024-10-06 22:28:08
760,49,62,Good,2020-05-25 17:29:49
667,140,165,Poor,2020-12-19 16:26:45
505,124,188,Poor,2019-01-24 09:32:43
373,72,171,Moderate,2023-09-19 06:24:56
109,119,227,Poor,2023-11-13 09:44:37
779,51,117,Moderate,2018-06-05 08:47:49
427,60,174,Moderate,2023-04-19 11:11:26
196,102,125,Poor,2024-10-12 21:46:12
531,19,138,Good,2024-09-21 14:41:52
401,25,62,Good,2023-04-30 15:53:22
442,103,123,Poor,2023-03-02 09:05:36
326,270,321,Very Poor,2024-11-16 22:16:33
703,253,370,Very Poor,2020-01-30 11:58:37
591,99,163,Moderate,2023-03-23 23:43:44
536,247,283,Very Poor,2023-01-26 21:44:39
158,316,345,Severe,2022-01-12 21:54:46
642,224,274,Very Poor,2024-01-08 08:18:15
5,235,312,Very Poor,2018-12-28 11:50:11
485,45,161,Good,2019-06-09 20:13:00
398,226,240,Very Poor,2024-07-24 06:20:27
163,27,133,Good,2023-02-07 01:47:39
240,297,399,Very Poor,2021-04-23 01:45:30
635,320,426,Severe,2023-02-09 12:33:53
344,340,401,Severe,2023-04-17 02:44:02
352,223,332,Very Poor,2020-03-01 14:48:30
793,185,295,Poor,2022-12-28 02:31:05
300,14,109,Good,2020-12-08 12:39:04
329,233,268,Very Poor,2024-02-04 09:10:45
202,230,264,Very Poor,2019-07-03 02:29:54
362,50,95,Good,2023-06-15 09:32:26
87,275,302,Very Poor,2024-12-11 00:21:04
764,174,239,Poor,2022-01-30 17:52:14
363,46,144,Good,2023-05-28 08:06:52
172,186,243,Poor,2023-10-25 11:13:38
682,199,270,Poor,2021-06-29 08:17:07
320,308,329,Severe,2022-04-04 18:54:45
145,10,119,Good,2024-07-15 12:36:58
552,164,251,Poor,2021-11-13 14:18:13
2,346,383,Severe,2021-10-20 23:22:15
150,174,274,Poor,2022-08-08 22:22:20
10,45,61,Good,2018-03-29 08:19:57
442,214,224,Very Poor,2018-03-16 07:18:07
520,111,229,Poor,2020-01-17 06:46:42
700,47,151,Good,2019-05-18 08:23:08
798,186,249,Poor,2020-06-08 08:53:50
78,254,279,Very Poor,2020-09-24 19:41:52
642,208,243,Very Poor,2020-03-04 09:30:36
538,205,279,Very Poor,2020-01-10 08:30:53
158,278,362,Very Poor,2023-01-15 05:23:35
49,37,108,Good,2021-12-13 03:21:12
37,64,151,Moderate,2022-05-21 14:55:09
48,243,291,Very Poor,2024-11-27 04:26:30
710,265,366,Very Poor,2021-05-18 06:52:56
124,108,189,Poor,2022-01-23 14:28:45
440,90,196,Moderate,2022-12-20 18:51:46
337,140,147,Poor,2022-05-04 07:12:18
714,65,174,Moderate,2024-02-21 08:45:07
30,177,186,Poor,2021-02-22 04:07:45
499,234,279,Very Poor,2022-06-03 05:06:00
404,33,120,Good,2022-07-05 17:17:54
67,84,172,Moderate,2020-07-31 22:43:39
344,240,333,Very Poor,2020-07-26 02:55:12
286,138,205,Poor,2020-07-23 17:26:44
583,229,342,Very Poor,2022-07-12 13:02:28
99,76,182,Moderate,2018-01-30 14:27:01
242,245,268,Very Poor,2023-07-14 00:50:43
690,109,126,Poor,2018-10-27 04:42:33
241,19,89,Good,2021-07-04 03:54:58
763,40,83,Good,2019-12-16 14:43:39
705,34,109,Good,2024-05-19 17:26:05
183,227,276,Very Poor,2020-05-19 07:56:36
193,242,298,Very Poor,2019-02-04 04:12:34
36,190,256,Poor,2024-02-01 11:48:21
409,89,111,Moderate,2021-05-08 03:28:25
346,223,303,Very Poor,2022-02-11 06:44:50
139,36,94,Good,2021-05-20 21:04:27
629,153,228,Poor,2020-05-02 05:35:56
532,255,297,Very Poor,2022-11-02 22:53:41
435,96,142,Moderate,2023-01-29 01:50:40
525,271,374,Very Poor,2020-03-14 20:12:46
442,184,250,Poor,2018-01-16 08:06:52
189,120,222,Poor,2020-06-15 19:50:05
33,42,87,Good,2021-11-21 00:59:21
570,55,143,Moderate,2021-07-31 09:31:59
678,73,91,Moderate,2022-09-17 10:47:22
301,95,106,Moderate,2020-06-01 19:50:44
456,154,250,Poor,2024-08-28 01:30:31
559,121,196,Poor,2020-06-14 05:42:53
355,78,190,Moderate,2022-03-14 01:13:35
690,161,216,Poor,2023-11-03 10:30:04
229,76,173,Moderate,2020-12-16 01:21:16
781,336,396,Severe,2019-05-22 07:38:22
10,301,372,Severe,2022-11-03 03:51:18
488,243,289,Very Poor,2020-02-18 21:25:22
601,301,331,Severe,2018-09-03 08:14:32
383,197,251,Poor,2024-07-02 03:40:04
178,252,290,Very Poor,2020-01-26 01:34:30
125,80,153,Moderate,2022-08-27 13:33:14
513,139,168,Poor,2022-10-24 03:38:16
595,142,192,Poor,2021-12-18 02:01:06
468,159,175,Poor,2018-07-01 09:55:11
655,287,326,Very Poor,2022-02-11 02:49:31
592,29,49,Good,2022-05-11 22:21:57
77,178,217,Poor,2021-08-27 13:40:54
692,112,149,Poor,2019-04-12 01:58:08
457,113,169,Poor,2019-11-20 06:55:52
759,205,218,Very Poor,2020-09-01 18:38:18
311,149,247,Poor,2019-06-02 22:57:28
683,160,192,Poor,2023-01-10 12:52:39
363,205,286,Very Poor,2024-08-12 06:06:35
562,342,449,Severe,2020-08-16 19:22:09
493,23,119,Good,2024-10-09 10:52:26
183,274,390,Very Poor,2024-11-07 04:50:35
464,263,286,Very Poor,2019-11-14 21:16:54
498,52,162,Moderate,2023-11-22 03:09:53
86,252,341,Very Poor,2020-05-31 05:28:03
542,323,389,Severe,2021-06-06 09:12:24
600,133,199,Poor,2020-02-02 03:18:36
496,122,240,Poor,2019-06-06 12:56:09
127,315,372,Severe,2021-03-26 00:54:40
649,65,104,Moderate,2021-10-09 08:18:21
481,163,225,Poor,2024-09-15 20:53:12
692,104,215,Poor,2020-03-11 04:57:02
225,250,258,Very Poor,2024-02-18 13:05:28
33,288,323,Very Poor,2020-01-24 03:09:33
548,174,267,Poor,2021-04-29 20:25:11
108,341,364,Severe,2019-08-18 01:57:56
397,159,245,Poor,2020-12-20 06:33:17
210,79,190,Moderate,2018-09-26 11:39:05
300,172,178,Poor,2021-12-21 14:29:31
585,270,284,Very Poor,2019-05-12 11:45:27
735,159,275,Poor,2024-07-28 11:08:30
543,189,265,Poor,2023-03-23 01:43:43
773,16,24,Good,2023-06-29 09:10:37
723,195,228,Poor,2020-10-03 13:01:44
53,104,110,Poor,2020-05-18 23:34:00
7,237,267,Very Poor,2019-10-30 16:46:34
286,27,126,Good,2024-05-04 18:14:55
499,67,144,Moderate,2022-08-20 05:05:14
22,185,278,Poor,2022-06-09 23:19:53
488,182,296,Poor,2023-07-01 22:08:26
585,253,331,Very Poor,2023-07-19 10:16:50
224,167,263,Poor,2023-02-26 19:44:04
56,44,131,Good,2021-09-15 15:44:55
359,76,108,Moderate,2024-12-11 13:57:49
527,110,180,Poor,2018-03-29 07:08:33
265,137,153,Poor,2024-06-03 22:04:35
325,272,306,Very Poor,2019-04-02 18:02:30
220,102,209,Poor,2018-07-10 01:40:54
100,91,158,Moderate,2020-12-27 20:40:05
694,195,293,Poor,2020-11-05 02:49:15
315,262,371,Very Poor,2024-02-04 10:49:30
362,175,273,Poor,2023-05-03 12:34:26
786,230,347,Very Poor,2020-06-30 22:18:51
41,157,217,Poor,2020-09-27 09:00:04
579,91,169,Moderate,2020-01-14 07:16:57
693,301,360,Severe,2023-09-28 04:29:24
764,334,441,Severe,2018-08-04 16:20:55
637,258,299,Very Poor,2019-10-26 10:01:43
471,183,297,Poor,2024-02-08 09:04:54
113,43,98,Good,2019-08-15 21:34:28
348,19,102,Good,2019-06-23 15:24:42
749,322,353,Severe,2018-03-29 01:50:11
155,233,308,Very Poor,2022-03-07 13:13:44
298,63,102,Moderate,2018-04-22 10:07:07
318,280,288,Very Poor,2023-04-02 08:41:47
723,251,313,Very Poor,2019-03-02 18:23:31
201,229,259,Very Poor,2023-08-21 10:48:33
482,145,202,Poor,2020-07-31 08:11:05
402,77,184,Moderate,2018-04-30 19:23:35
534,46,156,Good,2019-03-23 04:50:28
602,280,286,Very Poor,2019-01-15 13:11:28
482,180,282,Poor,2020-09-10 07:01:40
483,118,187,Poor,2018-05-14 10:20:11
77,123,149,Poor,2019-02-07 00:06:13
521,293,311,Very Poor,2020-02-29 20:56:55
320,288,386,Very Poor,2022-03-05 15:47:04
564,100,194,Moderate,2021-02-12 04:16:02
260,143,245,Poor,2022-10-29 10:47:56
273,228,327,Very Poor,2024-12-13 08:40:58
749,214,284,Very Poor,2023-06-05 08:25:16
55,122,223,Poor,2019-08-18 16:10:53
296,50,116,Good,2018-05-31 06:05:48
307,182,271,Poor,2021-05-05 05:54:12
587,223,229,Very Poor,2018-08-06 21:23:15
116,326,419,Severe,2022-03-28 20:29:31
23,135,160,Poor,2018-06-29 09:42:52
670,186,296,Poor,2023-09-29 13:14:41
244,44,89,Good,2019-05-13 01:32:59
280,11,32,Good,2019-08-18 16:18:24
789,53,68,Moderate,2021-02-14 11:33:18
674,344,392,Severe,2024-11-26 15:19:20
666,36,72,Good,2022-02-27 17:42:27
780,127,171,Poor,2019-12-13 10:04:46
567,94,209,Moderate,2019-06-09 23:12:00
275,151,260,Poor,2020-07-19 06:51:39
606,97,154,Moderate,2020-02-17 10:48:05
420,67,151,Moderate,2020-04-25 19:12:42
610,104,143,Poor,2022-05-25 23:39:13
626,267,279,Very Poor,2023-12-20 07:57:11
311,306,409,Severe,2019-04-20 06:22:35
527,39,147,Good,2020-08-15 23:50:21
253,332,392,Severe,2018-07-30 03:59:33
669,170,252,Poor,2020-04-01 20:26:36
373,228,327,Very Poor,2020-09-02 03:00:48
664,140,163,Poor,2018-11-21 09:00:18
624,156,184,Poor,2020-01-18 21:34:25
29,317,420,Severe,2022-01-31 10:35:47
331,91,114,Moderate,2023-12-20 04:45:02
688,115,139,Poor,2023-01-15 14:24:28
176,249,314,Very Poor,2023-04-30 10:16:20
48,84,192,Moderate,2020-11-06 05:01:06
141,214,249,Very Poor,2023-10-05 17:57:40
303,54,142,Moderate,2020-02-05 21:25:42
720,267,328,Very Poor,2018-02-21 09:31:32
63,80,103,Moderate,2020-03-08 03:12:56
442,321,335,Severe,2020-09-23 07:38:03
99,50,124,Good,2021-09-21 00:37:15
445,24,96,Good,2024-04-15 14:29:21
524,201,249,Very Poor,2024-04-23 21:05:53
726,68,102,Moderate,2019-10-26 09:57:40
127,194,249,Poor,2024-02-11 02:52:24
554,325,410,Severe,2023-05-11 10:35:55
100,119,197,Poor,2024-12-28 15:17:31
101,193,204,Poor,2020-09-21 01:29:17
65,276,378,Very Poor,2018-01-10 18:37:53
679,117,200,Poor,2023-01-28 19:42:38
41,102,129,Poor,2019-10-29 20:52:22
693,299,375,Very Poor,2021-02-05 20:13:18
