influencer_id,platform,followers,campaign_sales,roi,campaign_date
6845,YouTube,134008,2126,3134.66,2020-12-31 19:43:25
2774,Instagram,21324,332,226.23,2020-10-16 23:47:37
8607,TikTok,1265471,2951,5205.32,2020-01-30 23:10:01
3829,TikTok,170882,3412,6603.77,2021-11-27 11:23:25
7149,Instagram,519398,452,436.66,2021-09-15 09:53:20
1918,YouTube,1550794,30701,64431.58,2023-08-10 13:00:32
9908,Instagram,1285892,21657,48155.35,2024-05-23 04:33:43
8272,TikTok,1528331,29853,27013.81,2019-05-21 02:27:28
7885,TikTok,1061162,16852,33335.22,2022-03-29 09:34:36
6263,YouTube,758802,1105,1196.36,2022-12-02 05:54:33
1897,YouTube,902975,11765,11237.54,2018-12-19 19:36:27
6179,Instagram,13913,176,208.26,2020-10-04 22:35:17
10565,YouTube,471545,7345,15178.58,2022-07-08 15:09:35
10148,TikTok,1070320,12420,30437.19,2023-04-07 16:27:51
7054,Instagram,419334,1435,810.84,2024-08-12 16:42:21
4466,Instagram,1611055,15903,27431.41,2022-08-28 12:55:10
3862,TikTok,843432,1885,4337.78,2019-08-03 08:39:25
9251,Instagram,514889,5474,12796.46,2024-11-29 20:24:28
13494,Instagram,939436,17317,29037.27,2023-07-31 12:57:01
6623,YouTube,1043051,16234,27674.98,2020-10-04 21:14:35
13924,Instagram,157271,339,655.7,2022-10-03 12:15:35
13652,Instagram,1404008,22546,39213.75,2024-10-05 05:33:10
5906,YouTube,1217810,3850,9153.46,2019-01-14 09:55:17
11690,YouTube,1158793,15319,36009.38,2022-06-16 06:05:58
13201,YouTube,1524112,26144,65028.29,2021-10-14 05:28:10
10927,YouTube,1044357,3724,6576.48,2019-09-29 20:58:44
8626,TikTok,583200,1628,3381.63,2021-01-21 16:57:51
689,YouTube,1715439,21473,30587.65,2018-11-02 04:52:47
919,TikTok,1474148,14784,12882.16,2020-09-14 02:47:17
7948,TikTok,125961,2425,1946.54,2023-07-13 22:22:23
3080,TikTok,1274453,20279,24216.1,2019-05-20 03:29:14
3868,TikTok,1651231,32375,26333.28,2018-11-17 20:12:06
3899,Instagram,1698833,32164,28031.25,2020-05-09 01:47:51
7114,YouTube,1307021,7101,12436.11,2018-03-08 11:52:45
3901,YouTube,1274628,9579,9719.87,2024-09-14 12:18:23
12871,Instagram,1476977,1173,2181.88,2018-06-16 00:02:53
733,YouTube,799318,8392,20217.79,2021-01-05 09:39:36
1387,Instagram,1676526,29842,70066.43,2024-07-02 21:55:40
9134,Instagram,1700985,28247,61514.05,2018-07-04 21:44:38
10700,YouTube,936517,8866,11394.41,2023-06-05 23:56:16
701,Instagram,1263548,5846,9800.0,2023-11-27 23:11:43
6578,YouTube,1384355,17058,31861.2,2024-07-03 05:10:16
6021,Instagram,1603636,16945,23285.5,2022-03-27 16:37:57
7325,Instagram,1069924,16182,24020.17,2023-08-06 05:29:25
5186,TikTok,269039,1092,2364.67,2021-01-01 19:53:15
10216,TikTok,1214008,21482,43686.25,2022-01-12 11:11:37
3652,Instagram,828355,13224,12643.72,2019-11-13 03:00:19
14773,Instagram,1158774,21764,30848.47,2022-07-26 23:50:46
7778,Instagram,373365,5145,4821.03,2023-07-05 08:53:31
10816,TikTok,1297050,15612,32479.13,2020-04-23 11:34:11
2089,TikTok,143920,1051,1502.84,2020-04-20 01:08:12
10062,Instagram,1955932,29413,34104.53,2019-12-30 23:38:30
9708,Instagram,940458,3069,3853.4,2022-04-10 17:30:44
9856,Instagram,1361557,12730,30739.83,2022-05-23 22:58:24
9820,YouTube,622388,9786,5300.35,2019-10-13 09:04:14
2894,Instagram,1446572,18077,33653.86,2019-12-22 11:48:33
11,Instagram,967982,10626,7102.49,2021-08-23 00:44:06
5919,TikTok,1538886,27821,52929.46,2018-06-10 10:54:56
3237,TikTok,475297,1232,2456.91,2018-08-31 07:46:43
12687,YouTube,1107296,4742,2580.53,2023-09-10 16:14:39
7514,TikTok,394473,6814,16592.57,2023-03-12 16:57:36
11975,TikTok,587441,7157,5086.97,2024-06-09 20:57:20
8179,Instagram,1684326,3629,1914.96,2018-01-05 18:50:44
3087,YouTube,878011,15837,34392.81,2021-08-06 22:40:05
4093,YouTube,865005,12205,7234.29,2018-03-21 06:05:44
12193,TikTok,970662,15279,28841.56,2022-07-12 10:54:18
7272,TikTok,577345,8915,17028.71,2021-07-31 01:45:42
10472,YouTube,1347881,13611,11849.68,2024-08-26 17:00:50
2717,TikTok,1113117,15243,15191.55,2020-02-07 16:02:25
10597,TikTok,1826261,8909,9316.76,2021-05-27 07:06:26
10521,Instagram,393202,2209,5269.53,2020-11-20 15:54:29
624,TikTok,114057,176,193.73,2019-07-16 18:18:01
6030,TikTok,481401,835,1444.04,2024-07-08 08:44:26
11717,YouTube,837642,10915,10781.84,2021-05-18 08:26:34
13372,YouTube,1980810,5073,9815.01,2022-12-06 06:22:14
392,Instagram,1379964,10678,21477.64,2022-06-22 13:28:41
7086,Instagram,1883680,16624,23481.24,2024-09-01 13:07:12
13685,YouTube,643610,8797,7563.22,2019-02-14 04:41:14
2157,YouTube,1025833,9066,12615.37,2023-07-16 13:45:02
3677,YouTube,363558,1029,829.6,2021-03-18 16:02:04
14263,YouTube,599612,4413,4236.18,2020-02-24 09:15:32
6571,YouTube,418463,4779,9748.44,2020-05-27 17:06:05
1579,YouTube,1780575,15727,13387.89,2022-09-05 03:08:01
1639,YouTube,1152758,5208,5092.12,2021-08-27 02:30:47
10303,YouTube,397243,1381,1798.19,2018-01-12 09:57:24
1030,Instagram,1536671,21501,37642.61,2021-07-04 00:56:15
13349,YouTube,1562922,6704,5365.39,2023-10-29 19:14:43
591,TikTok,1495128,26428,55089.98,2022-01-04 15:50:42
11050,TikTok,253592,4528,8929.97,2020-10-19 05:13:10
8802,Instagram,400707,6711,12412.59,2023-04-06 00:53:47
9885,Instagram,1991928,22694,34056.32,2023-02-14 02:51:41
985,Instagram,1923329,29441,49340.66,2018-02-15 10:47:06
6258,TikTok,416287,4269,6186.81,2023-01-30 03:47:39
5863,TikTok,412541,669,1537.18,2019-09-22 09:53:47
12139,YouTube,1014382,9771,18692.78,2020-04-17 03:02:35
13024,TikTok,1363735,2780,4308.35,2020-10-30 01:21:35
13154,Instagram,791326,7044,8135.9,2021-04-10 08:32:05
11934,TikTok,1394737,19855,11889.18,2022-09-26 10:11:03
7101,TikTok,1533124,12009,20211.2,2020-03-18 14:16:02
5104,TikTok,139536,1983,1680.77,2021-10-05 07:10:51
63,YouTube,382367,949,1064.52,2018-10-09 23:16:22
10532,TikTok,1447021,3401,8342.89,2023-09-04 03:21:40
3215,TikTok,1584418,16813,9229.0,2019-02-24 23:47:21
2567,TikTok,329428,5247,10928.92,2020-02-07 12:39:57
7245,YouTube,280883,2141,4099.7,2018-12-08 00:08:48
11667,TikTok,1064547,5361,13071.15,2022-07-30 21:16:04
11258,Instagram,1302698,21438,48904.54,2022-01-10 23:32:05
10378,Instagram,1030135,12895,6652.91,2021-05-07 06:31:52
13914,YouTube,1422865,23034,17365.01,2024-02-02 15:28:34
13215,Instagram,251933,4414,8421.82,2021-03-21 12:56:20
1071,YouTube,1596603,21765,34521.58,2021-01-24 16:15:31
14778,TikTok,1340240,1489,3027.59,2019-01-04 01:15:05
5287,YouTube,64219,155,121.02,2023-07-24 19:53:23
6716,Instagram,1650688,2043,2625.67,2024-02-07 08:05:23
1114,YouTube,915801,16253,15317.64,2024-11-05 14:41:46
4923,YouTube,643485,2766,5039.64,2020-02-27 09:52:51
2136,TikTok,342561,3133,2693.38,2024-07-10 05:54:01
4812,Instagram,1138328,15419,33564.29,2024-09-21 21:01:38
9298,Instagram,724049,14479,19130.39,2024-06-29 02:38:42
12983,TikTok,495198,9875,15624.24,2024-08-12 00:43:41
7808,Instagram,429813,4816,2608.85,2019-03-06 03:40:43
4283,Instagram,1251324,13100,28953.56,2020-10-11 11:22:57
8807,YouTube,200860,2430,4789.14,2020-01-18 06:16:22
2011,YouTube,47287,173,307.07,2018-01-27 18:14:52
8820,YouTube,1363065,10298,16514.09,2020-12-03 21:30:27
12750,TikTok,1791909,12786,13884.99,2019-03-23 03:56:13
7875,TikTok,975270,10217,25032.93,2019-08-27 06:38:01
2370,YouTube,27384,68,120.52,2022-08-26 17:00:15
9079,TikTok,854702,9597,7685.57,2024-05-09 13:59:31
1000,YouTube,579559,3648,8815.1,2018-04-09 07:03:49
4365,Instagram,576878,9369,20134.06,2021-02-27 11:12:45
132,TikTok,1984200,13337,10898.75,2020-08-01 19:22:35
12380,Instagram,1446563,13300,13242.47,2019-03-22 21:18:49
12016,YouTube,1160740,6578,9823.67,2021-12-16 06:22:57
2332,Instagram,1941749,27611,18549.93,2023-01-05 16:50:26
538,YouTube,1131545,3287,5938.05,2020-09-29 23:32:05
10341,TikTok,1502501,29737,72975.67,2019-06-18 10:05:36
11569,Instagram,53967,576,1270.66,2019-10-20 01:57:48
8105,YouTube,1392100,7554,12031.76,2019-01-31 04:52:49
13911,Instagram,1158396,16733,33767.12,2022-10-20 06:17:17
10225,YouTube,1728024,6405,12064.68,2018-02-11 10:14:49
1801,TikTok,1004741,14967,21105.14,2020-01-23 09:18:55
6259,YouTube,637992,12684,9745.39,2018-03-18 22:55:14
5502,YouTube,1221607,17540,13464.38,2018-10-15 12:02:41
3544,YouTube,597060,8145,11068.21,2024-02-16 07:37:45
4532,TikTok,1899865,4146,7363.63,2023-07-08 10:46:02
14145,TikTok,1070449,9791,20869.09,2018-01-10 16:14:59
2043,Instagram,1259042,9143,16575.43,2018-09-11 06:35:52
11229,TikTok,1889569,20877,46721.94,2022-10-30 11:05:01
238,YouTube,1608835,31148,20249.44,2024-11-08 14:19:30
10502,YouTube,683907,5817,12379.98,2020-07-09 20:41:23
7352,Instagram,1197125,23688,56945.58,2020-06-09 17:03:52
6941,TikTok,495912,3018,1690.43,2020-08-21 16:43:35
14356,Instagram,1199823,6603,14724.95,2018-07-06 04:57:22
5324,YouTube,668638,3575,8390.61,2018-06-09 16:38:47
2100,TikTok,125159,701,377.41,2019-10-14 02:38:06
1896,Instagram,1806437,10737,13455.18,2018-04-24 01:06:33
13960,YouTube,183755,923,1183.41,2019-07-21 13:27:02
8802,YouTube,1429355,15489,27980.33,2022-02-01 08:47:19
9406,YouTube,1870606,18248,15201.22,2018-08-05 17:38:27
7745,TikTok,1582408,25462,30193.65,2018-09-10 08:56:54
14392,Instagram,1739884,8528,11395.39,2019-10-26 23:18:45
13013,YouTube,1917077,24136,51842.95,2019-02-11 02:30:27
3592,Instagram,848369,10173,16335.68,2024-06-12 05:51:18
8083,Instagram,1345816,23435,40952.06,2024-09-07 05:45:29
6848,TikTok,1549092,10789,8390.29,2018-12-24 07:13:57
6942,YouTube,129883,2156,4805.19,2024-11-16 14:43:17
11926,YouTube,1059373,14424,10610.31,2023-04-18 14:22:23
5568,TikTok,899916,5310,7735.03,2020-05-30 09:37:40
3519,Instagram,1388931,16908,24397.41,2023-05-03 07:26:12
13612,TikTok,1446997,2919,5809.26,2018-02-17 22:21:54
6004,YouTube,441261,4730,9520.91,2018-01-10 01:33:09
13441,TikTok,650574,7253,8736.63,2019-07-15 13:31:56
6263,TikTok,1914193,34102,19668.78,2020-06-17 09:00:45
13760,YouTube,1474192,26818,42996.07,2021-12-24 17:14:02
7880,Instagram,1875412,16440,22759.9,2021-04-08 03:03:44
3542,Instagram,1330539,8664,5939.64,2022-07-12 19:38:00
237,Instagram,1177170,2762,2317.09,2018-08-27 08:03:17
6059,YouTube,798161,5869,10442.34,2023-08-31 18:59:39
14191,TikTok,1622329,32044,29432.04,2021-02-26 17:45:41
13011,TikTok,1411453,9264,7360.7,2018-08-13 17:42:20
5796,TikTok,1122430,15871,28153.77,2023-04-20 15:31:06
6310,TikTok,1075862,3873,7756.07,2019-12-05 10:17:23
4352,Instagram,1682303,17444,14082.82,2021-09-12 02:40:53
14730,TikTok,1891763,21652,24922.78,2021-09-08 10:47:29
9358,Instagram,343388,3525,2979.61,2022-08-23 11:50:21
2155,TikTok,1056766,13014,26987.56,2020-02-10 18:32:57
12731,TikTok,710086,14081,30365.9,2021-08-06 03:36:12
7195,YouTube,735874,3606,2941.34,2021-10-15 00:29:57
5545,YouTube,1347079,20414,50280.81,2022-08-09 23:31:32
9342,Instagram,1474324,8021,15376.47,2020-08-31 14:34:11
4027,TikTok,875149,2614,5061.44,2020-05-27 20:04:19
6811,YouTube,800068,14152,18648.25,2022-03-22 14:00:42
6268,YouTube,1159169,10155,11000.08,2019-02-03 04:43:39
11285,TikTok,86411,1272,2617.47,2022-09-02 06:15:21
7221,Instagram,1422816,1614,3187.75,2021-01-22 09:37:56
714,TikTok,44965,281,329.2,2018-07-04 09:15:05
1487,TikTok,949876,14893,23043.36,2020-02-17 17:44:14
12276,YouTube,713810,7787,11377.42,2018-08-30 17:20:51
4152,Instagram,447930,291,427.2,2024-07-14 02:05:58
7886,YouTube,751067,941,1563.38,2018-06-13 12:26:43
13520,TikTok,1863551,29718,41392.58,2023-09-12 20:59:40
7729,TikTok,685135,7334,15898.03,2022-08-11 03:03:49
545,YouTube,159550,2236,1398.36,2023-03-03 20:08:58
9539,TikTok,1443231,24955,24719.57,2019-08-09 19:09:42
13791,YouTube,1563234,5790,11364.78,2024-01-30 19:59:28
6285,TikTok,1269176,16714,15950.19,2024-04-05 23:18:32
345,Instagram,975118,14902,24374.81,2022-11-07 10:29:36
4936,TikTok,515864,10063,23724.99,2022-09-24 14:24:59
13385,Instagram,1948768,4704,10782.23,2019-10-29 23:56:28
8284,Instagram,1364843,21924,24081.27,2018-09-16 09:13:21
1737,YouTube,694964,12502,24480.16,2024-03-29 01:52:18
3583,Instagram,889251,4427,6042.91,2019-01-10 04:42:35
10676,Instagram,467526,8176,12396.01,2019-11-03 12:01:05
6055,YouTube,1886296,6263,5856.09,2023-02-08 15:46:01
6816,TikTok,1819445,35316,37102.23,2024-01-24 13:31:13
11041,Instagram,234513,178,274.85,2019-11-02 12:15:20
12343,YouTube,1209236,4139,4490.3,2018-02-10 05:10:16
13621,Instagram,258622,2061,3925.74,2020-04-08 01:13:50
8615,TikTok,1144880,7841,18672.74,2018-02-17 18:51:43
5598,YouTube,1349383,22820,37883.31,2024-01-08 22:30:49
8876,Instagram,845314,13361,23574.37,2024-11-23 09:18:28
13591,TikTok,1436665,2803,4429.95,2018-11-21 10:01:00
1773,YouTube,664680,2551,2958.32,2019-09-12 20:14:44
9978,YouTube,1434260,22121,23358.1,2022-11-24 03:36:17
5591,TikTok,79650,1462,1312.46,2021-01-31 09:23:03
4018,Instagram,352299,975,1750.18,2023-10-05 16:38:58
3607,Instagram,192489,3432,7071.23,2018-12-30 04:43:47
6945,YouTube,384032,1906,2964.05,2019-09-11 08:50:18
6991,Instagram,1595870,13357,18837.31,2020-02-05 01:16:07
8685,TikTok,1014351,19214,22226.22,2020-01-15 21:56:21
5888,Instagram,306345,3240,4455.96,2021-08-27 12:29:00
5194,TikTok,918240,11289,13709.17,2024-01-28 23:14:46
632,TikTok,960671,15656,32136.91,2023-07-08 05:15:11
5162,TikTok,1713955,21593,37864.1,2023-08-27 18:46:42
8365,TikTok,999252,7737,11140.15,2021-07-08 22:15:44
86,Instagram,1470751,6234,7423.65,2018-09-09 22:29:10
14385,Instagram,1261443,17888,25606.35,2018-05-21 14:40:22
11157,Instagram,363968,6358,6415.07,2021-02-20 11:57:39
8041,YouTube,41407,159,389.52,2024-01-19 10:06:00
3104,YouTube,129908,2573,2568.42,2022-08-19 06:24:31
784,TikTok,1198903,5562,4584.99,2018-02-03 09:59:52
13689,Instagram,965165,12647,11057.75,2023-05-16 00:55:21
9639,YouTube,926444,3774,6155.94,2019-05-27 08:25:22
203,TikTok,1204252,23962,42711.73,2023-12-26 20:05:02
10108,TikTok,1286349,7566,8837.29,2021-11-25 12:38:37
14143,Instagram,553522,6079,9049.05,2021-12-07 18:52:16
7216,YouTube,310747,6098,7413.63,2020-07-16 07:11:02
8665,TikTok,1906436,27298,37555.11,2020-11-28 22:16:55
4490,Instagram,573653,384,843.66,2019-11-24 06:11:00
7805,Instagram,708332,3300,6325.01,2021-05-19 23:22:22
7526,YouTube,1138625,6705,6361.5,2022-01-04 11:04:51
12878,Instagram,495109,5281,9454.22,2018-06-05 14:10:33
589,Instagram,754435,7964,19733.3,2023-01-05 02:29:51
7255,TikTok,556428,6548,4352.44,2021-04-10 08:09:27
3962,TikTok,697227,11310,20498.93,2024-10-25 22:21:25
14700,TikTok,698198,4744,8883.86,2020-10-23 10:21:14
14153,TikTok,219100,3794,5292.63,2018-07-21 02:13:42
7256,TikTok,1696171,11349,21621.93,2024-03-24 03:54:16
5494,YouTube,1179872,15109,30356.02,2019-08-22 15:12:24
3868,YouTube,601392,362,423.59,2024-01-14 14:38:13
1807,Instagram,12249,83,162.99,2021-08-01 14:26:46
1109,YouTube,297411,4329,8334.37,2020-08-29 21:14:38
3475,YouTube,1469929,21199,20016.83,2024-11-27 17:54:09
13446,TikTok,1491283,6780,3646.46,2020-03-29 06:25:47
9023,YouTube,1057546,7490,16723.83,2019-07-09 12:42:16
12766,TikTok,943511,15726,38687.62,2019-02-27 23:33:45
8845,YouTube,544332,10780,12631.71,2020-04-24 11:45:51
6713,Instagram,78116,1194,1107.77,2019-04-01 09:23:56
8661,Instagram,1314243,1358,1176.3,2018-01-16 04:53:19
6316,YouTube,1526445,13260,17874.17,2021-09-22 23:57:05
11454,YouTube,108936,71,158.64,2022-04-11 16:24:22
6493,TikTok,37419,393,676.03,2023-05-18 00:38:57
6055,YouTube,1911564,28985,27071.8,2019-01-11 01:01:01
10615,YouTube,1935803,18580,37264.5,2022-10-24 04:33:22
11732,YouTube,1835502,18327,35519.76,2024-02-07 20:38:34
12766,TikTok,1668380,24407,20865.2,2024-07-19 22:27:32
6022,YouTube,1120663,13253,25924.25,2021-11-13 06:55:11
1966,TikTok,36525,414,954.26,2021-05-27 10:12:52
14681,Instagram,1427928,12645,18485.82,2024-05-25 11:26:18
14463,Instagram,1830100,3826,8449.18,2024-08-05 03:00:58
5511,TikTok,1511872,27074,18887.1,2021-11-21 16:33:16
2827,TikTok,1541612,5218,7046.61,2018-02-19 09:24:00
1481,Instagram,26030,80,98.32,2024-05-29 15:51:09
6089,TikTok,769089,11534,7763.54,2022-09-17 01:27:53
3670,TikTok,147471,2792,2385.09,2020-04-18 10:26:01
9204,YouTube,95391,711,1593.13,2022-02-04 03:09:50
9670,YouTube,595017,11668,6775.7,2023-05-07 23:47:09
13029,YouTube,1169586,17789,15744.37,2022-04-22 23:59:00
2335,YouTube,932332,12568,16870.34,2020-11-25 20:39:58
14844,YouTube,997166,9976,12251.02,2023-03-19 09:52:43
3887,TikTok,1974749,9531,20016.48,2023-07-09 14:39:16
10708,Instagram,1996901,21672,44484.44,2022-05-18 14:08:43
11505,YouTube,288242,343,274.08,2022-07-01 13:02:27
10534,YouTube,359046,1050,1912.81,2018-01-13 04:23:30
3932,Instagram,752958,3795,9069.4,2020-01-28 04:35:47
10387,TikTok,439147,2512,3941.24,2021-02-18 16:49:57
10613,YouTube,491605,2455,5276.92,2024-07-06 16:51:02
6202,TikTok,200980,3993,3441.72,2022-12-29 22:57:41
3907,TikTok,984876,15556,32804.58,2021-10-15 00:54:26
2405,TikTok,1675845,13094,10261.77,2020-11-18 10:29:59
4183,TikTok,535481,5275,11584.74,2021-01-17 19:52:58
3812,TikTok,1152185,18711,23721.66,2022-05-02 22:45:26
6006,YouTube,151531,2643,1437.09,2021-04-13 10:13:52
13463,YouTube,1626297,21053,28774.39,2019-12-20 17:20:09
4593,TikTok,1559469,26791,56327.96,2024-10-07 00:13:14
9263,TikTok,1670079,31652,45011.19,2018-01-19 04:02:43
10581,TikTok,678943,4441,3155.53,2020-01-03 02:09:35
12970,Instagram,1599539,21002,50357.37,2022-06-16 16:07:39
2891,Instagram,1705996,9355,9743.87,2018-09-16 01:22:18
13850,Instagram,572243,2939,6004.35,2022-01-25 12:53:00
7956,YouTube,339134,1369,1015.44,2022-08-14 23:52:51
8421,YouTube,184770,3187,7925.03,2022-09-22 15:29:35
10457,YouTube,1985800,9284,11502.87,2019-12-14 08:32:29
1812,TikTok,1349580,23119,42014.08,2022-07-05 19:05:28
4989,Instagram,511103,965,1030.52,2019-10-13 13:34:34
8535,YouTube,1295366,5252,6563.54,2018-06-28 12:15:36
2117,YouTube,948157,2191,1990.59,2018-12-28 02:31:54
892,TikTok,1544845,15139,33835.07,2024-10-11 18:19:54
2736,TikTok,1111681,17822,13210.46,2021-05-27 04:37:29
8055,YouTube,621220,3770,8221.52,2021-07-07 17:01:23
2742,Instagram,64355,885,1884.44,2024-01-07 12:44:30
4818,Instagram,559227,3358,3338.19,2021-11-20 17:31:25
2072,YouTube,1623727,6911,15630.39,2019-02-08 02:23:10
5151,YouTube,171102,527,458.17,2022-06-18 05:31:40
8913,YouTube,1702182,14114,11392.57,2024-03-21 23:01:47
11092,YouTube,1041532,17022,30394.88,2020-10-27 08:48:23
41,YouTube,1493057,9446,17393.21,2020-06-09 22:12:40
10845,Instagram,1799068,8915,5211.74,2024-05-18 08:54:36
7414,YouTube,259203,980,1384.79,2022-07-30 12:21:48
7770,Instagram,221205,1117,2661.66,2022-02-11 05:43:55
12083,YouTube,916468,8973,18791.58,2021-12-21 04:31:47
14788,Instagram,123500,637,985.06,2018-05-06 15:43:52
13411,TikTok,586422,6107,11270.09,2018-10-14 03:25:34
10277,YouTube,274936,2203,3749.37,2024-10-18 17:58:07
1653,TikTok,708669,8748,18463.19,2018-01-30 20:42:29
3551,Instagram,1609937,15028,21238.42,2019-06-20 22:22:57
5999,TikTok,87370,53,90.21,2023-07-27 03:02:35
9317,YouTube,917213,14874,17535.12,2019-07-01 03:42:18
6274,Instagram,725131,9624,16860.22,2018-12-17 13:06:27
2135,TikTok,1814680,12672,18950.14,2019-07-27 01:58:56
13999,Instagram,900868,5486,11668.24,2022-12-16 11:43:52
4377,TikTok,143070,1478,2601.61,2021-01-13 08:08:53
6913,YouTube,325871,722,793.43,2021-03-27 16:17:27
3892,TikTok,1172524,13368,16671.92,2023-05-24 14:24:20
1034,Instagram,1975121,22544,32714.28,2018-04-15 22:23:12
8102,Instagram,1937920,10790,13100.23,2022-05-26 19:56:58
14642,YouTube,1889738,25697,22028.09,2019-02-20 23:05:48
9855,Instagram,1250478,6938,4407.37,2020-02-22 18:10:46
2924,Instagram,37849,562,551.63,2024-05-25 08:45:51
3158,TikTok,751044,13593,14745.39,2023-08-12 11:02:08
13848,YouTube,1645258,9542,18712.15,2022-08-01 16:32:13
4245,YouTube,490741,6155,13290.29,2021-08-23 20:52:22
6542,Instagram,364220,4309,3840.47,2019-12-21 22:14:36
2152,TikTok,628332,10304,17023.97,2023-03-13 18:14:29
5808,Instagram,642009,10347,6341.13,2019-07-23 06:54:10
2872,Instagram,884086,17678,18378.78,2024-12-02 12:55:25
3971,YouTube,1965095,35510,48962.15,2023-03-03 02:56:12
7042,Instagram,978046,858,2106.67,2022-01-19 12:32:12
11370,Instagram,1916017,32948,71952.93,2020-10-19 16:12:30
13661,TikTok,1393196,3289,6503.35,2024-03-01 18:05:35
12576,YouTube,1085860,16179,20964.07,2023-01-18 17:45:49
8427,YouTube,225092,3334,7787.62,2023-05-30 06:42:06
14527,YouTube,219792,2165,2315.4,2024-12-10 04:02:45
12864,Instagram,1177264,18837,32845.48,2022-09-06 12:52:12
2053,YouTube,317318,2878,3081.53,2023-10-31 09:50:11
11118,TikTok,319048,4984,7941.28,2023-03-11 19:29:25
6432,TikTok,360750,1698,2622.88,2022-10-06 05:16:33
6888,Instagram,980609,12363,26346.43,2024-05-28 10:19:49
24,Instagram,1786414,7112,8543.51,2021-03-11 23:00:39
12321,Instagram,491254,423,637.1,2020-01-29 23:44:57
3717,Instagram,23096,202,190.96,2022-07-27 08:01:38
14597,YouTube,275127,1576,2136.28,2023-01-10 19:04:24
8181,TikTok,77991,1363,1610.97,2020-11-17 20:39:13
1295,TikTok,986681,18301,20914.61,2019-04-30 22:46:49
8497,TikTok,1940320,20419,43210.49,2023-01-28 21:27:29
387,YouTube,766410,5990,12593.7,2018-08-28 06:13:50
1780,TikTok,1304373,15836,15097.54,2020-10-22 20:16:07
12852,YouTube,914307,7381,10842.03,2018-05-04 22:33:12
3839,YouTube,292969,4069,9391.62,2018-12-17 00:39:21
1542,Instagram,671138,4632,9967.29,2023-12-28 10:22:35
8130,TikTok,554081,10123,11617.62,2019-08-15 02:59:00
4745,TikTok,1933740,13790,19642.35,2022-03-30 18:23:46
11879,Instagram,65278,662,1187.99,2019-10-10 14:49:11
1479,TikTok,1154076,12000,9301.17,2019-02-03 07:08:17
13197,Instagram,1648989,23712,21611.24,2020-02-12 18:57:08
4500,Instagram,284737,3421,7892.47,2019-06-07 00:06:14
10762,Instagram,1820114,22318,35387.47,2019-11-29 07:07:41
8318,Instagram,900280,17679,17562.42,2019-05-16 17:15:17
12405,TikTok,455099,3564,4118.71,2018-10-09 21:47:13
