session_id,page_visits,signups,purchases,dropoff_rate,funnel_date
144282,3505,1240,656,0.81,2018-02-03 00:09:53
212491,14254,5282,882,0.94,2020-02-08 12:03:01
9030,19515,7812,3764,0.81,2022-10-27 22:27:02
340126,568,187,69,0.88,2022-04-23 15:02:56
131411,8593,3147,1255,0.85,2023-11-25 13:05:30
127609,15326,6500,1177,0.92,2024-02-02 23:01:21
143685,17682,5976,2759,0.84,2018-04-09 13:28:52
327978,1392,526,215,0.85,2022-09-09 22:46:51
459276,16459,4653,925,0.94,2020-06-13 06:23:13
296455,8898,3278,724,0.92,2022-05-25 07:46:42
34789,16291,7796,4381,0.73,2024-06-05 16:05:53
453133,7094,2494,1189,0.83,2023-10-15 13:29:29
74445,5019,1513,650,0.87,2019-02-25 13:24:53
66839,18357,4335,1658,0.91,2022-02-15 08:54:00
298813,8687,1477,667,0.92,2018-12-16 06:37:27
329499,2075,816,390,0.81,2023-09-09 03:09:08
186739,16441,7269,1282,0.92,2023-01-11 08:10:14
208467,6446,2782,721,0.89,2023-05-02 13:16:17
38638,6584,1877,511,0.92,2019-01-23 11:44:41
138204,7984,2739,1454,0.82,2019-06-22 05:34:49
178658,13437,2075,1143,0.91,2022-01-21 23:34:25
179195,17738,4295,1768,0.9,2018-01-31 09:12:50
143963,6987,2262,818,0.88,2018-07-14 11:12:54
104163,15985,4979,1601,0.9,2020-07-27 08:33:38
262751,14575,1631,622,0.96,2023-08-31 21:18:01
265814,19594,5337,909,0.95,2021-05-27 02:19:23
429864,17199,5924,3069,0.82,2019-10-01 12:16:00
184093,9153,1404,834,0.91,2021-05-10 00:22:56
473347,14570,3290,1548,0.89,2018-12-24 16:57:49
65809,14800,3670,1565,0.89,2024-09-27 23:17:08
271465,16096,2756,559,0.97,2021-07-01 14:38:29
175911,10826,2947,448,0.96,2018-03-12 20:06:10
465684,18576,2668,1425,0.92,2020-06-16 19:00:22
450064,12487,2468,706,0.94,2018-07-24 21:53:23
243492,10315,2719,1562,0.85,2019-03-10 01:20:13
411050,14367,6191,1874,0.87,2021-10-15 09:48:06
201937,859,387,201,0.77,2021-06-01 01:11:22
370670,8276,1356,448,0.95,2018-06-05 09:48:58
324457,12388,2100,271,0.98,2022-05-09 02:38:55
495850,6226,1847,1045,0.83,2018-07-07 22:04:10
4828,15928,3744,592,0.96,2023-09-09 12:14:31
146702,5889,635,168,0.97,2024-06-01 04:53:44
335257,959,102,14,0.99,2021-03-02 16:52:33
377982,15410,7158,2355,0.85,2020-07-05 19:01:31
73285,19578,4888,915,0.95,2021-10-15 13:38:50
132825,18412,3736,486,0.97,2021-05-15 15:11:27
299649,10089,4186,2433,0.76,2018-06-04 07:15:35
175539,9176,1722,850,0.91,2024-04-30 15:52:53
271258,9085,2854,1603,0.82,2023-09-24 00:26:38
217988,19026,7149,1136,0.94,2020-12-11 14:22:53
334721,11935,2823,409,0.97,2020-07-22 00:34:00
301839,4668,510,279,0.94,2020-08-20 07:45:37
22965,14319,6937,3300,0.77,2023-01-28 06:50:58
471872,7657,3682,726,0.91,2021-04-05 02:05:09
289059,1654,779,435,0.74,2022-09-19 01:51:35
237599,14493,7093,3537,0.76,2024-03-06 14:53:51
36315,8600,2069,1083,0.87,2019-01-08 00:31:24
110992,2580,1036,360,0.86,2023-04-01 05:53:59
458583,16654,6660,3300,0.8,2020-09-24 04:10:10
274972,8268,3421,1275,0.85,2018-03-28 13:10:08
106640,16496,2224,369,0.98,2019-05-20 16:30:35
36946,8460,2279,1050,0.88,2024-03-18 16:26:52
144423,18954,5505,1291,0.93,2021-06-01 08:38:21
281043,15432,7566,1838,0.88,2018-03-05 22:17:28
93258,17464,7740,2517,0.86,2019-10-03 23:43:43
42172,8883,1357,402,0.95,2020-12-08 16:20:21
423045,16820,6734,1920,0.89,2019-07-31 07:10:38
177275,10634,2283,1362,0.87,2023-02-18 13:41:16
400446,12277,4727,587,0.95,2023-10-10 14:20:33
250913,977,265,104,0.89,2019-04-28 09:51:11
125979,1063,446,72,0.93,2021-07-25 18:11:55
329041,1049,264,49,0.95,2023-06-28 03:20:07
133516,2294,757,351,0.85,2018-04-29 03:23:09
194824,12903,5407,1356,0.89,2020-12-07 19:05:54
203671,13469,5585,2775,0.79,2024-11-09 13:05:46
172190,10773,3120,518,0.95,2024-08-07 07:20:00
398613,2755,995,254,0.91,2022-12-04 23:58:42
133064,10720,4158,881,0.92,2024-01-20 09:38:29
303140,15129,2456,265,0.98,2021-10-31 20:09:17
444521,13568,4849,2449,0.82,2022-03-02 01:45:15
103727,15806,6659,943,0.94,2018-04-08 06:07:22
127321,14492,2356,1087,0.92,2023-03-11 18:43:35
266423,10847,1131,353,0.97,2023-09-24 06:02:08
212631,15309,6937,2283,0.85,2022-06-07 16:58:27
107185,3830,1484,861,0.78,2020-03-03 21:37:48
332101,19899,8741,2800,0.86,2018-08-25 11:54:14
327599,375,164,37,0.9,2024-01-05 17:07:26
231401,10172,1592,882,0.91,2021-12-21 23:08:37
450147,16750,4257,527,0.97,2019-07-29 17:27:52
408315,14795,6349,914,0.94,2024-02-01 12:15:06
54688,4662,997,199,0.96,2020-09-25 22:26:46
344318,1735,484,147,0.92,2021-05-06 11:04:04
315966,15686,4424,1040,0.93,2020-05-25 13:23:56
349477,18646,2930,878,0.95,2023-04-15 11:37:24
174796,11495,3177,1007,0.91,2018-06-03 23:21:02
265790,15433,4081,1225,0.92,2020-03-31 18:51:46
111507,10517,4506,660,0.94,2022-07-24 19:56:30
331055,753,278,36,0.95,2021-03-31 01:47:11
479063,3303,864,390,0.88,2018-12-12 23:31:27
183683,19237,5818,1342,0.93,2024-10-11 15:16:10
45570,12071,5692,2675,0.78,2018-04-18 07:48:58
152298,8860,1161,648,0.93,2024-09-24 03:02:08
54094,4185,622,348,0.92,2020-02-01 06:32:45
385449,2529,1083,210,0.92,2022-10-22 22:50:19
487673,12701,2028,1207,0.9,2018-09-15 14:20:26
27624,10794,5265,1355,0.87,2023-01-03 09:47:11
45416,4248,1705,461,0.89,2019-05-02 08:49:00
128860,19195,7195,3789,0.8,2020-09-23 16:16:30
495318,12130,3787,405,0.97,2019-12-18 01:14:43
235788,5130,1011,474,0.91,2019-01-22 00:25:51
189148,4877,1182,469,0.9,2018-05-04 12:41:04
237402,1602,642,223,0.86,2022-03-02 14:05:58
147204,16126,4808,2776,0.83,2023-07-17 19:55:17
356507,4843,2135,1051,0.78,2019-05-29 03:26:07
161619,8416,3650,894,0.89,2020-02-09 18:00:18
250287,2391,922,149,0.94,2021-09-08 21:59:23
355861,16887,2785,616,0.96,2018-11-08 08:25:50
73043,1896,613,141,0.93,2022-09-26 04:44:17
422605,10823,1644,596,0.94,2018-03-11 12:21:43
268843,6199,1482,806,0.87,2019-11-12 05:47:03
59905,9648,3557,405,0.96,2020-12-11 04:00:45
384284,16377,7282,1451,0.91,2024-05-15 11:36:27
118653,15412,7353,4368,0.72,2022-02-03 19:16:05
323088,1240,199,45,0.96,2018-06-14 04:24:54
296182,13679,2310,1162,0.92,2019-05-14 08:05:53
61565,13382,2376,874,0.93,2019-09-13 03:12:35
8184,12294,1500,736,0.94,2023-11-14 17:06:10
385969,3868,448,233,0.94,2018-08-05 19:48:30
250811,13512,5125,707,0.95,2021-12-03 14:38:37
281152,654,267,43,0.93,2019-09-09 03:47:51
257761,640,300,40,0.94,2024-03-30 09:50:01
117482,10188,1367,802,0.92,2022-10-30 16:20:03
96581,4893,2362,1381,0.72,2023-09-13 07:26:03
311912,654,236,104,0.84,2021-10-16 22:01:30
39838,9577,1224,422,0.96,2023-05-26 19:52:04
104009,2780,443,92,0.97,2018-05-23 18:15:27
334915,109,34,19,0.83,2024-09-12 07:30:02
206562,6969,3003,1081,0.84,2022-10-29 09:16:16
8471,11453,4294,635,0.94,2024-08-03 02:50:58
447115,15028,6745,2492,0.83,2024-01-13 01:57:57
149308,5934,2783,404,0.93,2024-12-29 14:29:11
368723,13885,2281,995,0.93,2024-12-13 06:35:11
207688,12716,4089,1433,0.89,2022-06-07 07:47:52
427795,5284,2335,746,0.86,2023-08-24 06:09:46
344206,7130,1932,1135,0.84,2023-02-15 09:07:28
179559,19427,4243,2383,0.88,2019-10-02 08:23:56
409237,16206,6188,1750,0.89,2023-11-17 01:38:31
452415,16908,8272,1789,0.89,2022-07-09 11:43:17
77429,19659,8509,2299,0.88,2020-05-31 03:46:36
494040,4085,1392,597,0.85,2018-12-15 02:41:20
176734,677,242,122,0.82,2021-04-06 03:38:51
263599,12262,2879,1683,0.86,2021-06-07 00:44:00
389602,7688,2576,1278,0.83,2022-10-23 22:54:34
378594,4379,884,481,0.89,2023-12-23 17:31:51
443427,8703,2152,925,0.89,2021-05-20 21:18:46
112746,6801,3072,1745,0.74,2020-06-26 03:38:20
111781,11266,3931,816,0.93,2022-02-07 22:11:38
430241,4255,1030,425,0.9,2024-09-15 06:08:33
317456,18694,4729,2240,0.88,2020-01-16 10:10:52
218687,9566,3050,1756,0.82,2018-09-08 00:03:59
244300,1230,550,173,0.86,2022-06-10 04:55:11
383576,12398,1546,210,0.98,2019-07-31 00:25:09
388876,16509,8133,4826,0.71,2019-04-30 08:02:28
366903,18236,3245,1742,0.9,2021-01-22 03:06:24
206661,19855,4743,1262,0.94,2022-07-14 09:44:46
354752,5606,1907,860,0.85,2022-05-30 08:04:39
113481,2112,616,180,0.91,2024-07-15 05:59:18
419890,14840,3939,1969,0.87,2022-08-31 16:25:31
299461,11278,4413,1064,0.91,2021-08-25 14:36:15
415969,16006,6203,868,0.95,2023-03-26 21:39:51
336232,8755,2468,778,0.91,2019-03-12 09:47:15
196485,18470,4876,1072,0.94,2022-07-23 03:58:26
468380,11417,3759,2178,0.81,2022-06-02 12:53:43
173549,14050,6316,1068,0.92,2018-09-08 22:27:22
169728,10673,3896,459,0.96,2018-01-13 08:35:20
43414,14099,1462,720,0.95,2019-07-27 23:15:50
412811,1003,478,218,0.78,2023-05-16 22:56:37
51079,2807,555,59,0.98,2019-01-31 21:38:40
14364,1402,251,75,0.95,2024-06-28 22:51:55
299651,8766,1854,637,0.93,2020-06-12 21:53:36
277755,4654,1882,921,0.8,2018-09-11 15:44:55
57595,11416,5265,962,0.92,2023-05-30 11:21:53
203320,4453,1592,298,0.93,2018-07-23 10:10:11
259547,11864,1946,974,0.92,2020-12-01 06:52:41
28054,18426,5663,2396,0.87,2024-11-07 09:41:32
326509,6199,719,173,0.97,2024-08-21 13:06:18
320990,1846,906,251,0.86,2022-10-30 03:57:30
105281,9149,3020,1002,0.89,2020-07-23 14:03:14
113945,18969,4323,1994,0.89,2023-10-01 16:57:06
408584,8671,1816,765,0.91,2024-01-05 18:54:50
379812,3883,922,221,0.94,2023-03-06 08:00:27
224920,4528,2028,738,0.84,2022-12-20 15:54:17
119235,18670,4405,2454,0.87,2024-07-29 03:11:48
244714,17157,6326,906,0.95,2018-12-26 20:47:36
179428,5620,2465,793,0.86,2019-08-19 04:04:10
76296,16927,3641,1859,0.89,2020-11-07 16:45:53
181495,7043,1534,541,0.92,2024-04-17 02:48:13
395745,11077,4664,2560,0.77,2020-01-01 15:15:55
474547,4654,1748,598,0.87,2018-12-06 17:39:22
140206,13905,2768,979,0.93,2023-02-03 15:25:17
398146,12364,2158,1154,0.91,2024-12-08 09:38:20
239396,16666,7257,1237,0.93,2024-11-03 08:47:46
225642,3361,1256,281,0.92,2022-05-17 07:30:13
393754,15442,6819,3540,0.77,2018-01-20 20:00:49
71337,4377,1979,498,0.89,2022-05-11 07:17:01
182731,18533,3372,1734,0.91,2023-10-20 22:56:53
446247,8257,3337,1790,0.78,2020-09-12 11:12:24
214656,15064,7480,1402,0.91,2023-03-26 07:52:51
137604,925,401,40,0.96,2023-01-03 22:48:54
233462,6681,2834,484,0.93,2021-01-06 23:49:05
24816,9717,3032,584,0.94,2024-02-10 00:41:35
164453,12813,4560,2297,0.82,2019-01-19 09:19:13
144931,911,385,161,0.82,2021-11-08 15:16:04
119,19662,2451,257,0.99,2018-04-20 14:46:46
296954,3944,851,408,0.9,2020-02-22 22:30:08
360729,9075,1202,272,0.97,2020-07-17 02:12:19
142898,14397,2919,929,0.94,2023-10-12 03:51:43
68894,4696,718,93,0.98,2022-02-16 02:43:57
458771,4182,1561,778,0.81,2021-12-23 17:22:33
267217,931,289,123,0.87,2020-09-19 10:38:58
364908,5279,1994,457,0.91,2023-05-23 01:01:04
205757,13215,5311,1637,0.88,2019-04-23 00:28:32
375296,18837,6272,2441,0.87,2020-10-03 19:29:44
315735,12715,4220,1761,0.86,2020-11-17 12:32:48
289627,1237,336,126,0.9,2021-05-15 17:03:05
197481,8606,1958,1058,0.88,2023-08-12 17:29:06
133720,10062,4737,1897,0.81,2018-12-10 22:47:00
176541,14705,1733,553,0.96,2018-07-02 20:35:40
394850,1388,289,81,0.94,2021-06-10 02:36:54
324651,18886,3002,1732,0.91,2023-09-16 12:13:31
187200,5132,2498,1245,0.76,2022-10-13 13:54:54
9219,5878,1332,519,0.91,2023-03-30 13:51:46
202206,11257,4490,1265,0.89,2021-07-24 20:12:19
147871,3197,656,322,0.9,2020-02-09 18:23:11
291883,18323,7802,4102,0.78,2022-12-15 20:19:56
194321,9252,979,291,0.97,2019-11-21 01:56:46
438851,11350,3295,741,0.93,2020-11-02 00:43:52
92632,8532,1833,923,0.89,2022-08-22 14:57:28
28697,4934,576,318,0.94,2019-10-21 00:58:46
372915,5207,877,316,0.94,2023-12-31 13:44:39
206422,8008,2497,799,0.9,2022-03-02 10:06:32
267289,3147,1308,342,0.89,2020-01-21 03:17:09
204046,8315,1023,422,0.95,2020-09-16 08:07:43
377157,7451,3253,1153,0.85,2023-05-22 00:57:51
309441,14884,4301,2478,0.83,2022-07-05 16:18:57
14999,10472,4366,2144,0.8,2024-05-08 17:51:52
372760,10973,2496,1058,0.9,2019-07-23 23:51:37
357965,8334,2623,851,0.9,2021-03-29 03:52:30
242549,14680,4282,2075,0.86,2021-03-16 11:28:22
330624,4516,1631,847,0.81,2020-02-16 08:15:16
430651,10220,3105,1168,0.89,2021-04-29 15:48:51
293305,13923,6461,3872,0.72,2021-11-24 11:07:59
401144,8937,1948,627,0.93,2020-10-10 14:26:24
211546,3751,1190,433,0.88,2022-09-13 02:30:50
306141,10812,1820,955,0.91,2018-09-20 08:44:00
159592,3041,1361,342,0.89,2020-12-08 23:50:29
361051,19187,7368,752,0.96,2019-01-13 18:01:48
302953,19080,6699,2729,0.86,2023-03-27 13:20:13
240236,8792,2643,1001,0.89,2019-04-22 20:06:04
406359,13297,3056,507,0.96,2021-01-24 04:33:58
335612,18729,4201,2492,0.87,2021-01-12 02:32:00
424806,11498,4635,2440,0.79,2024-11-22 04:41:51
3929,8151,2242,678,0.92,2019-07-08 12:49:40
375015,8713,1132,601,0.93,2021-04-13 13:10:22
408771,14240,4701,2585,0.82,2018-03-15 20:29:41
30391,7591,3152,430,0.94,2024-04-15 16:37:13
165014,873,422,214,0.75,2021-04-13 06:51:13
429739,11514,1768,268,0.98,2022-01-23 16:15:37
129252,15012,1590,946,0.94,2020-09-02 01:19:53
172446,13649,6715,3318,0.76,2022-02-10 21:05:01
163851,4825,2124,962,0.8,2019-11-23 02:47:34
250261,6788,1912,435,0.94,2019-12-27 21:44:55
366869,5745,1640,456,0.92,2022-04-19 05:57:34
391476,15433,7443,891,0.94,2019-04-22 10:28:55
188825,16490,5798,1148,0.93,2024-11-27 01:32:23
50555,13883,5826,2905,0.79,2019-04-01 13:13:45
358595,10709,2773,808,0.92,2024-05-16 02:03:07
470149,12215,4220,2295,0.81,2018-03-25 08:24:52
444939,6330,1399,293,0.95,2019-01-26 04:04:59
335505,14767,2414,474,0.97,2020-02-23 14:18:24
239017,12133,2736,1320,0.89,2018-05-01 14:20:40
461838,9997,1113,411,0.96,2021-04-12 02:41:10
26002,14458,2676,328,0.98,2021-08-07 07:06:47
404303,1908,671,138,0.93,2020-06-05 18:41:27
113916,11802,5169,1066,0.91,2020-10-08 03:40:41
298162,19977,2558,753,0.96,2019-03-05 04:21:35
220755,7488,1782,252,0.97,2022-05-12 22:39:22
349555,2719,409,94,0.97,2018-02-28 11:05:17
142740,6339,1447,175,0.97,2018-07-28 01:18:40
229958,19119,2023,991,0.95,2020-11-22 23:57:54
21456,312,111,42,0.87,2021-02-09 15:39:04
321608,3974,1653,879,0.78,2022-10-11 15:25:39
243267,6855,1781,418,0.94,2023-06-27 11:24:53
28862,5262,1483,442,0.92,2019-05-19 22:53:19
295292,16159,5846,960,0.94,2020-02-17 17:22:57
292759,11953,3072,1056,0.91,2020-08-18 20:49:35
476998,11517,3004,1798,0.84,2018-11-18 16:40:25
383116,14987,5842,2421,0.84,2022-10-07 02:39:41
134405,19974,7787,2249,0.89,2024-01-22 22:27:42
394334,15920,3978,813,0.95,2019-05-17 01:31:36
229270,8266,2267,1165,0.86,2021-11-23 06:36:39
252119,7565,1544,914,0.88,2024-12-15 16:25:20
120493,4963,1017,101,0.98,2018-05-19 03:35:25
43337,11245,3660,1500,0.87,2018-08-28 09:32:17
288638,19455,9357,4425,0.77,2022-10-06 13:29:04
472296,3169,1130,327,0.9,2020-12-26 08:11:55
179648,13124,4276,968,0.93,2023-09-09 09:37:12
295393,9035,4125,647,0.93,2022-08-31 02:38:18
64014,19004,7961,3806,0.8,2018-01-12 09:33:38
33326,12845,1695,899,0.93,2024-09-08 21:11:50
129369,8788,1273,579,0.93,2019-02-20 22:53:31
431178,16960,4192,1595,0.91,2023-07-24 05:24:46
155547,1487,552,106,0.93,2024-12-29 11:21:03
239988,17618,7876,2276,0.87,2021-12-10 21:02:20
363700,17602,8585,4629,0.74,2024-05-21 14:00:47
384515,3459,387,132,0.96,2018-10-04 18:16:40
116986,11511,4919,1027,0.91,2020-06-06 04:06:04
464733,6132,2059,542,0.91,2021-03-29 00:16:25
43876,11381,1257,608,0.95,2022-10-23 06:05:42
286638,1659,828,462,0.72,2019-01-02 10:06:59
494026,11103,3578,2000,0.82,2020-08-17 06:04:33
465548,4232,1753,409,0.9,2022-10-20 00:49:29
346302,9556,2508,666,0.93,2024-08-27 11:45:41
285766,8109,1737,235,0.97,2024-02-19 19:05:11
274842,7432,1899,326,0.96,2024-08-30 08:04:45
71722,4269,1364,752,0.82,2022-12-31 23:52:16
345068,9867,1776,908,0.91,2021-10-12 18:00:09
202488,3138,1215,703,0.78,2024-09-30 06:50:59
22068,13167,4260,1975,0.85,2021-07-23 01:25:06
231001,4026,1747,585,0.85,2023-07-24 00:06:31
405819,3672,1420,600,0.84,2021-06-30 02:06:46
155199,6126,3055,1294,0.79,2023-02-25 12:26:40
361593,13050,3088,909,0.93,2018-08-11 08:10:54
192317,2028,976,179,0.91,2021-08-03 17:02:37
146247,11406,3977,461,0.96,2022-04-12 16:48:11
12344,11894,4739,1908,0.84,2019-10-02 07:19:04
35421,10849,1339,519,0.95,2021-01-10 11:20:29
326443,541,213,23,0.96,2022-07-28 15:45:05
452858,14116,2337,972,0.93,2022-11-22 10:26:49
151779,8331,1264,578,0.93,2024-01-11 12:50:24
7510,13355,1348,675,0.95,2020-10-11 04:30:36
326341,18971,4761,2271,0.88,2022-04-30 23:35:02
397152,15801,6230,732,0.95,2024-04-15 23:50:57
388744,12101,3198,1790,0.85,2019-09-15 15:01:00
355705,8806,1150,339,0.96,2024-03-07 19:11:45
299026,5282,644,231,0.96,2022-06-06 07:25:45
249181,8016,1402,485,0.94,2024-09-08 18:16:33
45371,13033,2167,473,0.96,2020-06-21 17:24:08
421038,11825,5816,1070,0.91,2021-11-19 07:11:16
210559,7822,2197,898,0.89,2020-01-08 03:20:14
303106,5431,879,156,0.97,2022-11-09 13:55:16
104280,5680,1906,336,0.94,2021-01-25 18:30:31
137971,1767,447,113,0.94,2021-01-29 04:44:38
366178,12199,5304,1161,0.9,2022-02-18 17:34:59
302834,5160,2240,1055,0.8,2022-10-30 06:51:30
390448,6362,1946,222,0.97,2018-12-21 11:42:53
369943,8565,2838,395,0.95,2021-05-21 07:39:09
481437,9435,2711,972,0.9,2024-02-24 06:07:30
345172,6530,3178,605,0.91,2021-05-25 11:43:47
43142,2328,671,71,0.97,2019-06-18 11:46:16
177521,16931,5225,2535,0.85,2024-10-18 18:14:59
332179,13874,2511,860,0.94,2024-12-04 04:32:52
298700,11555,5146,790,0.93,2020-10-29 06:17:37
423598,11811,2854,1113,0.91,2021-05-06 16:51:10
416397,16817,4205,1111,0.93,2020-06-10 00:00:56
295061,16870,2124,656,0.96,2023-01-07 06:40:01
74513,141,47,14,0.9,2022-08-15 21:23:23
470787,3593,714,213,0.94,2022-03-27 19:47:37
306810,4988,1820,781,0.84,2024-11-02 16:24:48
206863,8939,1047,420,0.95,2021-01-20 07:21:43
108298,17543,6532,3480,0.8,2020-04-01 13:12:02
253044,4987,2246,257,0.95,2021-10-21 00:18:25
480096,17832,4125,2383,0.87,2021-12-30 17:52:22
442013,10290,4734,1932,0.81,2021-01-10 19:28:53
165009,13803,4882,2007,0.85,2024-11-16 22:10:15
8089,1478,296,76,0.95,2018-05-11 07:16:33
347172,10262,4306,911,0.91,2024-09-18 21:33:48
36319,4299,1957,984,0.77,2022-05-23 23:33:59
233651,9463,3950,1387,0.85,2018-05-27 09:10:03
37309,2473,338,118,0.95,2019-01-14 16:12:44
58533,13761,5378,1325,0.9,2024-07-02 13:24:05
416985,6222,2088,867,0.86,2023-03-14 19:48:41
57876,12113,1485,647,0.95,2019-07-02 00:55:04
13463,13405,2722,1440,0.89,2023-10-28 18:32:23
120299,6466,1578,159,0.98,2021-09-04 22:15:53
163912,7726,2915,711,0.91,2019-11-15 15:15:05
425524,2075,541,231,0.89,2020-12-09 11:15:18
259656,19005,3315,1452,0.92,2024-02-02 05:24:14
50148,12302,2272,1092,0.91,2021-01-31 01:43:51
230573,5182,2540,1387,0.73,2019-09-10 06:09:48
163758,13649,4980,2417,0.82,2022-09-04 15:21:19
257850,14418,1579,570,0.96,2019-07-13 15:50:37
18991,719,337,114,0.84,2023-10-08 22:08:36
177746,2032,376,184,0.91,2024-02-22 11:42:44
282517,7416,3303,1097,0.85,2019-12-30 22:23:28
289142,10218,3169,1123,0.89,2022-11-17 01:08:04
146595,15831,6999,822,0.95,2018-10-01 13:07:29
437943,11546,4610,1946,0.83,2020-10-18 18:20:06
235075,3645,1426,281,0.92,2024-02-29 00:57:59
405190,19922,6482,1150,0.94,2022-10-05 23:46:36
78493,11547,5590,691,0.94,2018-11-15 02:05:31
60534,8056,1403,686,0.91,2018-03-14 13:55:31
367886,5107,2300,1028,0.8,2024-09-08 02:49:05
274166,16216,4064,2110,0.87,2023-09-19 18:58:17
302768,16320,1952,898,0.94,2023-02-07 04:25:07
280119,4871,1663,656,0.87,2021-03-05 04:26:45
363380,14911,3237,717,0.95,2022-01-19 06:53:51
436936,8790,1279,690,0.92,2021-04-22 05:13:22
263496,19605,6867,4113,0.79,2021-01-26 14:05:00
375038,8418,2572,1105,0.87,2020-03-19 04:42:50
163324,6193,1822,689,0.89,2023-07-31 05:35:11
28149,6924,724,400,0.94,2023-07-10 15:18:10
95038,18409,2027,1187,0.94,2018-12-22 02:50:11
223190,1710,444,220,0.87,2022-03-24 04:03:27
475318,8194,2066,419,0.95,2020-10-02 17:03:51
86351,14884,2429,1129,0.92,2019-09-21 20:30:04
66986,10243,4279,866,0.92,2020-05-22 04:41:46
3085,14143,6449,3478,0.75,2022-05-12 03:22:49
355315,6700,1211,219,0.97,2021-01-09 12:57:13
152313,15136,6208,2658,0.82,2018-03-03 11:33:40
392825,10399,2076,521,0.95,2019-04-07 12:19:10
402112,18659,6327,2621,0.86,2019-12-07 21:51:30
101503,14847,1525,562,0.96,2022-03-14 07:18:47
388457,14888,2530,766,0.95,2020-10-21 21:01:06
487192,3929,440,101,0.97,2020-05-23 07:17:39
343563,15750,5834,3181,0.8,2019-02-13 23:51:54
173898,8040,2501,592,0.93,2020-08-28 11:57:36
426310,15883,4155,530,0.97,2020-03-01 23:12:19
482963,18880,9022,2493,0.87,2020-01-28 18:51:33
28996,3287,635,299,0.91,2022-09-02 23:14:56
110401,3519,988,169,0.95,2023-07-24 23:05:04
464815,9877,1745,920,0.91,2023-04-20 14:57:17
472992,6800,1808,873,0.87,2020-07-08 08:35:42
231415,14530,4667,1796,0.88,2024-06-16 10:24:56
142292,1985,255,36,0.98,2022-07-02 21:51:21
76099,7499,1234,211,0.97,2020-09-30 00:04:10
127167,944,406,75,0.92,2019-11-21 12:29:28
338386,17392,6340,3555,0.8,2020-11-24 18:32:06
15449,8879,4297,1627,0.82,2022-12-13 19:23:08
433338,1789,258,97,0.95,2018-07-17 06:00:59
494453,12625,2613,1246,0.9,2021-05-10 04:28:53
101539,19929,5447,3200,0.84,2020-11-17 19:57:00
188581,708,352,191,0.73,2023-03-31 11:47:55
479356,17334,7025,3227,0.81,2018-10-03 23:36:08
56479,5571,1010,215,0.96,2023-09-19 13:55:56
27936,18096,5365,2188,0.88,2019-11-27 16:48:36
340947,12831,4395,1451,0.89,2022-10-01 19:56:47
455513,4514,1955,716,0.84,2024-06-01 14:34:42
1377,13392,6470,2698,0.8,2019-07-23 22:12:14
116660,8878,2825,299,0.97,2024-06-10 08:27:31
128880,15085,5976,2544,0.83,2021-01-20 03:52:32
234287,11943,1396,141,0.99,2023-08-23 17:00:26
121756,3193,363,138,0.96,2020-08-21 11:44:36
494215,10319,3509,1152,0.89,2019-11-18 19:26:28
216637,18594,2896,846,0.95,2019-07-18 17:41:01
99226,14771,2165,1044,0.93,2024-09-03 06:18:55
439429,8405,3105,1564,0.81,2023-05-30 20:06:36
185208,19439,9598,4606,0.76,2019-06-18 08:42:14
118614,5009,1356,246,0.95,2018-04-13 06:09:56
498934,17945,4604,632,0.96,2022-08-04 01:26:00
75173,993,272,121,0.88,2019-04-25 05:12:37
137510,16510,5997,2503,0.85,2023-01-04 03:38:48
42527,3192,718,116,0.96,2018-06-03 02:00:34
413727,18025,5940,3523,0.8,2021-10-27 20:51:22
270238,4866,550,248,0.95,2021-08-22 11:19:45
297575,15443,4026,2277,0.85,2018-03-28 05:30:38
479493,13566,2658,1239,0.91,2020-01-29 20:35:58
21189,9482,4159,1766,0.81,2024-09-25 20:08:25
248785,1461,290,75,0.95,2024-01-02 04:45:41
50245,11822,4620,499,0.96,2022-05-27 20:45:44
144594,19499,5612,2461,0.87,2021-07-02 14:32:57
324408,8302,1566,851,0.9,2024-03-27 09:33:57
297064,7503,900,420,0.94,2022-08-27 13:51:11
100716,2495,1060,506,0.8,2022-04-18 12:43:40
304300,13181,2197,219,0.98,2024-04-30 17:56:54
187291,2463,395,175,0.93,2023-02-19 08:31:22
114327,3046,1260,498,0.84,2019-01-23 06:18:33
