experiment_id,pricing_variant,price,conversion_rate,experiment_date
1100,B,699,0.06,2024-03-03 10:55:09
2676,A,499,0.279,2022-05-23 14:26:26
6464,A,699,0.349,2022-12-30 18:31:56
2061,A,499,0.129,2020-04-19 09:48:30
4992,A,999,0.08,2021-04-06 05:07:40
7981,B,499,0.095,2019-10-17 07:36:33
696,B,999,0.261,2023-06-06 15:57:19
3018,B,699,0.253,2022-06-17 16:29:05
3479,A,999,0.164,2018-08-10 18:33:43
3420,B,999,0.276,2023-07-29 15:47:04
4587,A,999,0.305,2021-10-21 18:55:31
6086,A,999,0.158,2023-01-14 06:04:54
572,B,999,0.07,2018-10-06 15:05:06
4609,B,699,0.055,2022-09-06 15:01:16
3274,A,999,0.201,2022-01-20 07:16:05
7803,B,699,0.095,2023-05-23 08:16:56
7300,A,499,0.179,2020-07-17 19:04:47
9963,A,499,0.165,2024-11-03 22:20:24
2654,B,999,0.216,2020-05-12 21:06:12
2900,B,699,0.059,2024-04-17 03:29:30
5749,A,699,0.142,2021-10-09 13:26:11
4699,B,499,0.266,2024-11-13 09:19:51
7406,A,499,0.189,2024-07-31 04:25:07
3800,B,999,0.1,2019-08-05 22:38:02
1980,B,999,0.076,2021-02-15 07:43:44
3965,A,999,0.141,2021-03-19 03:54:16
9064,A,999,0.335,2022-11-01 20:01:10
7280,A,999,0.089,2018-01-27 19:47:29
5437,B,699,0.063,2024-01-21 14:29:59
4385,B,499,0.197,2018-06-28 09:31:14
3440,B,999,0.114,2024-01-15 21:41:57
622,A,499,0.187,2019-07-31 16:26:19
8746,B,999,0.32,2020-08-25 11:04:05
1292,A,999,0.303,2019-04-25 10:40:14
6723,A,699,0.222,2024-07-30 22:12:19
5771,A,699,0.339,2021-10-25 04:29:00
3930,B,499,0.344,2021-09-12 01:52:10
4155,A,499,0.064,2020-05-05 22:06:43
9024,B,699,0.321,2022-12-04 04:31:02
5953,A,499,0.232,2018-05-28 22:49:57
2443,A,999,0.141,2024-11-23 22:46:34
5084,B,999,0.077,2021-03-27 04:45:55
1258,B,999,0.282,2024-05-07 11:04:55
3673,A,499,0.345,2018-02-11 05:00:48
8106,B,699,0.121,2018-12-05 12:53:51
8539,A,699,0.254,2024-01-15 21:06:54
6230,A,499,0.152,2022-04-06 11:51:32
5311,A,999,0.346,2020-08-20 10:29:46
9460,A,699,0.21,2022-12-25 13:58:25
3650,B,699,0.137,2023-04-05 14:03:43
9783,A,999,0.222,2019-08-21 16:33:17
5,B,499,0.11,2021-01-14 01:10:39
7637,B,999,0.345,2019-03-07 03:41:27
5755,A,999,0.254,2018-02-15 18:34:42
5325,A,499,0.265,2023-07-05 14:12:44
8256,B,499,0.177,2023-04-26 15:40:41
4325,B,699,0.152,2020-01-19 16:01:43
6491,A,699,0.348,2024-07-22 16:46:14
8146,A,699,0.108,2020-04-19 17:54:18
2868,A,699,0.342,2020-08-06 20:54:23
6877,B,999,0.19,2019-01-12 08:44:17
2155,A,499,0.301,2022-06-26 22:32:32
5982,A,699,0.215,2022-07-09 05:19:28
681,B,499,0.283,2021-01-18 19:17:56
4398,B,999,0.32,2018-01-11 01:36:33
5804,A,699,0.066,2019-07-15 02:46:42
289,A,499,0.32,2020-11-18 19:22:54
25,B,499,0.18,2019-07-02 00:36:41
7430,A,999,0.062,2024-02-22 16:21:12
7581,B,699,0.21,2019-09-18 21:16:06
6134,B,699,0.277,2023-09-07 01:41:39
8159,B,699,0.251,2022-07-08 01:44:52
378,A,499,0.206,2022-08-01 12:16:44
7161,A,999,0.095,2019-10-16 08:45:52
6582,A,999,0.197,2023-05-05 03:30:11
9600,B,699,0.159,2023-12-03 10:33:01
6225,B,999,0.161,2022-08-25 14:19:46
1968,B,699,0.328,2021-10-03 14:08:28
4762,A,999,0.235,2024-08-20 10:07:26
3808,A,999,0.126,2019-02-20 14:48:16
9700,B,499,0.236,2021-09-03 01:18:49
5034,A,499,0.167,2022-05-31 18:53:10
1493,B,999,0.106,2020-09-06 11:04:49
7381,A,999,0.063,2024-11-10 15:46:49
3348,B,999,0.147,2021-12-04 22:34:18
9516,B,699,0.129,2021-03-07 01:07:34
9955,A,699,0.083,2019-01-05 09:51:05
5511,B,699,0.111,2022-12-09 02:17:35
3896,B,699,0.134,2024-10-02 08:05:16
2366,B,699,0.131,2021-03-22 21:45:10
8918,B,699,0.097,2018-11-05 06:47:52
4224,B,499,0.128,2019-05-06 08:22:13
2968,B,499,0.055,2018-03-15 02:08:32
7018,A,699,0.197,2018-12-09 08:41:40
8874,B,699,0.141,2018-09-10 20:44:38
4865,A,999,0.283,2018-10-28 04:44:22
7020,A,999,0.057,2018-12-27 10:01:23
1968,B,499,0.226,2021-01-17 19:35:25
7839,B,699,0.218,2018-07-20 17:13:57
1463,B,999,0.347,2021-06-17 10:21:32
6948,A,999,0.103,2022-03-20 15:31:23
5216,B,999,0.293,2024-06-25 14:38:55
3376,A,999,0.222,2022-11-17 17:18:24
1113,B,699,0.153,2022-07-28 23:29:53
2617,B,499,0.206,2018-01-04 05:21:39
8766,B,999,0.269,2020-02-02 08:25:31
423,B,999,0.247,2022-04-23 16:48:19
4681,A,999,0.291,2020-11-24 21:30:36
2894,B,699,0.065,2024-04-21 07:57:26
866,A,699,0.341,2023-12-25 09:01:43
705,A,499,0.174,2018-09-05 12:51:30
4192,A,499,0.342,2024-06-29 22:10:25
6626,A,499,0.335,2023-08-03 21:25:10
8803,B,699,0.139,2023-12-04 03:59:24
3410,B,499,0.275,2020-04-04 14:08:39
6917,A,499,0.243,2022-03-23 12:22:24
8767,B,999,0.057,2024-05-04 05:25:49
7812,B,499,0.053,2021-12-06 10:25:20
203,B,499,0.158,2019-05-20 17:07:37
711,A,499,0.169,2020-12-03 15:48:58
7783,A,999,0.197,2020-05-05 06:31:07
7570,B,999,0.145,2024-04-30 11:34:43
7410,B,699,0.164,2020-02-22 02:31:48
918,A,499,0.086,2021-04-27 04:58:42
2821,B,499,0.102,2022-02-04 22:07:49
3187,B,499,0.195,2023-01-27 09:02:57
3825,A,999,0.079,2021-11-26 16:40:35
2578,B,699,0.338,2018-09-05 14:43:57
7738,B,699,0.22,2020-05-30 12:15:27
3333,A,499,0.223,2022-04-30 00:23:48
584,A,499,0.112,2021-03-25 19:32:14
7661,A,999,0.102,2022-02-19 15:21:45
839,B,499,0.165,2021-09-21 06:33:54
8304,A,499,0.187,2022-08-17 21:38:53
8635,B,499,0.101,2024-01-31 04:12:26
1530,B,499,0.068,2020-09-20 11:54:20
4976,A,699,0.076,2019-12-03 02:40:05
4048,B,499,0.142,2020-07-11 17:49:10
5204,B,699,0.087,2022-10-23 17:45:27
4762,B,499,0.196,2019-08-26 05:53:38
4111,B,999,0.096,2024-06-15 15:26:18
8300,A,499,0.154,2024-09-17 12:45:25
8278,A,499,0.299,2018-11-03 16:10:03
2577,A,999,0.192,2023-06-19 12:57:46
6276,B,699,0.338,2024-08-30 20:55:07
4913,B,699,0.206,2021-11-16 14:07:43
9538,B,499,0.109,2023-05-27 03:27:51
3618,B,499,0.268,2019-02-11 09:50:51
5527,B,999,0.126,2019-05-26 01:10:26
3774,A,499,0.303,2023-09-16 02:15:04
4119,B,999,0.325,2023-05-17 09:41:26
5798,B,499,0.182,2019-06-16 11:28:44
8151,B,699,0.341,2023-06-09 17:08:17
5984,B,999,0.212,2024-01-01 18:21:21
1809,B,699,0.221,2020-12-25 02:21:00
6684,A,499,0.109,2024-04-22 20:48:35
5940,B,499,0.315,2021-07-14 15:22:29
1036,B,699,0.154,2020-08-02 15:12:56
1764,A,499,0.207,2018-05-05 05:57:16
9193,B,999,0.084,2021-05-29 13:04:48
7304,A,499,0.314,2022-10-09 12:26:14
2413,A,699,0.347,2019-12-18 16:02:18
8810,A,499,0.171,2022-07-19 23:27:48
7349,A,699,0.23,2019-10-15 02:59:11
3113,A,999,0.176,2022-01-21 22:20:49
5089,A,499,0.197,2019-09-14 23:04:25
4688,B,699,0.108,2023-10-29 15:03:02
6809,B,499,0.188,2020-02-10 03:54:25
4317,A,999,0.052,2019-02-18 05:33:09
5617,A,499,0.227,2021-02-21 12:43:19
6037,A,999,0.327,2024-05-17 18:02:02
4515,B,699,0.316,2021-06-01 08:42:32
7770,B,499,0.344,2023-04-22 00:24:37
3581,B,699,0.149,2022-06-16 02:44:14
6419,B,699,0.128,2019-07-19 10:17:37
2701,B,999,0.188,2023-08-08 10:01:46
3582,A,699,0.171,2020-09-06 06:34:08
5853,B,999,0.13,2020-01-13 16:08:18
1783,A,499,0.301,2018-10-17 02:43:48
3442,B,499,0.057,2018-06-01 15:39:06
357,B,999,0.094,2023-07-24 07:43:11
4474,A,699,0.157,2021-07-31 08:01:21
9901,B,699,0.177,2023-01-28 07:23:15
9912,B,999,0.337,2019-08-07 20:21:31
3765,A,699,0.164,2021-05-23 15:36:24
1056,A,699,0.283,2020-08-08 10:25:16
7954,B,999,0.207,2023-08-26 06:55:01
3358,B,999,0.29,2023-03-26 05:10:21
3237,B,499,0.069,2019-05-15 10:17:48
268,B,999,0.167,2024-06-29 05:22:17
991,A,499,0.215,2022-07-22 21:58:30
7306,B,699,0.245,2019-04-18 11:45:01
7330,B,699,0.222,2023-02-02 21:51:42
7861,A,499,0.212,2021-04-11 14:22:41
4425,A,999,0.168,2021-06-22 13:25:46
6470,A,999,0.271,2022-01-24 00:40:26
5741,A,999,0.287,2020-10-09 21:20:20
627,B,699,0.329,2018-09-12 01:33:28
284,A,999,0.153,2022-11-16 06:26:36
9270,A,999,0.331,2023-12-22 01:56:00
5752,A,699,0.119,2023-08-11 01:17:13
6056,A,699,0.276,2018-09-16 03:14:30
3755,B,699,0.103,2024-03-06 12:09:43
7804,B,499,0.264,2022-10-24 06:12:09
2428,A,499,0.221,2021-12-04 10:03:43
2645,B,699,0.178,2020-01-28 02:08:00
1635,B,699,0.198,2020-06-28 06:54:26
7365,B,499,0.118,2020-11-12 01:38:45
6530,B,499,0.075,2020-08-16 11:47:56
1814,B,999,0.32,2020-04-15 17:52:58
7694,B,499,0.117,2022-10-30 03:48:24
4676,A,999,0.199,2024-04-10 13:41:45
5961,A,499,0.336,2020-11-13 06:41:32
9074,B,999,0.152,2023-10-02 11:49:17
2628,B,699,0.226,2018-06-26 22:19:42
6083,A,499,0.191,2021-04-23 11:31:54
9610,B,699,0.315,2020-11-16 10:19:38
1451,A,699,0.19,2022-02-16 08:30:57
7279,A,699,0.312,2020-05-09 11:54:03
1095,A,499,0.102,2022-12-06 02:30:07
9529,B,699,0.119,2023-09-13 15:37:39
923,A,699,0.33,2021-07-10 09:12:10
5328,A,699,0.283,2018-05-11 12:38:47
1250,B,699,0.191,2023-05-13 08:21:51
2305,A,999,0.08,2023-06-02 22:59:09
865,B,699,0.124,2019-03-14 23:06:09
3614,B,499,0.321,2021-10-06 11:43:12
1921,B,699,0.226,2019-09-29 01:34:20
6793,A,699,0.237,2024-03-02 13:50:14
7416,A,499,0.185,2022-01-04 12:59:11
4570,B,499,0.3,2019-04-19 21:04:42
7296,A,499,0.174,2019-08-29 01:56:53
2446,B,699,0.187,2020-12-01 21:47:23
4515,B,699,0.241,2022-12-23 01:40:49
8819,B,499,0.092,2023-10-29 19:30:33
7656,A,999,0.167,2024-12-09 15:32:56
994,B,999,0.268,2020-07-30 14:13:47
6060,A,699,0.072,2019-06-10 12:12:37
5534,A,699,0.094,2024-10-03 06:09:27
9680,A,699,0.257,2022-04-14 05:17:02
9955,B,999,0.214,2020-04-05 00:07:59
4225,A,499,0.23,2021-12-07 02:36:46
2632,B,499,0.061,2018-04-30 15:18:29
5733,B,999,0.334,2023-10-20 18:44:48
3889,B,999,0.084,2020-08-26 07:35:26
6630,A,499,0.249,2019-04-01 05:39:54
7775,A,699,0.276,2020-09-11 05:25:09
959,B,699,0.101,2024-04-12 17:01:42
3804,B,999,0.293,2018-06-23 22:56:14
3056,A,999,0.162,2018-07-18 03:15:56
507,A,699,0.119,2023-08-12 05:31:13
4829,A,699,0.294,2024-08-07 09:43:41
2235,A,999,0.2,2022-03-22 16:08:17
5069,B,999,0.176,2022-02-13 02:12:05
8118,B,499,0.092,2023-03-26 17:58:46
3083,A,499,0.187,2023-12-17 14:01:37
670,A,699,0.248,2019-06-17 09:39:44
1716,A,699,0.261,2022-11-18 01:25:15
4033,B,499,0.202,2020-02-14 12:54:01
9205,A,699,0.216,2020-05-08 01:01:00
5010,A,499,0.281,2020-06-29 17:42:47
6906,A,999,0.074,2020-02-02 11:46:32
2182,B,699,0.35,2020-04-12 19:10:50
4489,B,999,0.31,2021-07-26 00:45:03
5838,A,699,0.06,2021-04-04 03:01:04
8464,B,999,0.246,2022-02-02 09:36:32
8492,B,699,0.296,2023-09-10 09:21:13
6037,A,699,0.111,2024-10-04 18:40:49
6759,A,699,0.21,2022-11-26 18:56:17
2705,B,999,0.245,2020-10-26 09:25:44
7066,B,999,0.188,2021-02-16 00:38:11
2460,A,699,0.214,2018-01-02 16:33:37
9902,A,699,0.317,2020-05-24 02:48:14
2142,A,999,0.245,2018-04-19 18:37:23
6276,B,699,0.074,2018-04-19 00:27:27
9587,A,699,0.149,2020-01-15 19:16:48
2761,B,699,0.285,2024-06-05 19:09:41
5937,B,699,0.072,2024-11-19 18:44:57
680,B,499,0.147,2023-01-10 03:32:16
9993,B,699,0.316,2020-10-15 21:57:16
7485,A,699,0.072,2023-10-09 11:07:03
4027,A,699,0.323,2019-05-04 20:51:05
3493,B,999,0.338,2024-01-21 12:48:12
6375,A,999,0.131,2018-11-21 22:07:40
2910,A,699,0.306,2020-08-30 12:49:40
9322,B,499,0.109,2021-05-07 18:24:16
4871,A,999,0.321,2022-05-28 10:41:48
277,B,999,0.21,2020-12-23 14:04:06
6149,A,699,0.32,2019-09-02 13:07:43
6151,B,699,0.32,2021-08-19 12:14:19
1841,B,999,0.216,2023-03-08 21:57:45
7810,B,699,0.148,2023-01-22 13:24:01
327,B,699,0.337,2022-04-27 03:32:50
1801,A,999,0.1,2018-10-26 20:55:25
6189,A,699,0.205,2021-03-11 22:19:59
9128,A,499,0.299,2018-10-01 23:45:39
6066,A,999,0.208,2020-02-12 18:25:17
7274,A,999,0.078,2020-04-26 01:52:42
2172,B,499,0.289,2024-12-02 08:58:08
4134,B,699,0.065,2021-06-25 05:59:17
1810,B,699,0.101,2019-03-31 21:23:07
8155,A,699,0.213,2024-08-18 02:19:10
2145,A,699,0.076,2020-10-10 21:05:24
603,B,699,0.183,2022-09-20 16:23:46
7607,B,499,0.295,2021-01-10 06:58:31
6037,B,999,0.281,2018-03-29 17:19:23
4669,A,699,0.15,2024-07-22 23:53:12
5036,A,999,0.152,2022-07-25 06:48:34
1897,B,999,0.145,2018-07-30 11:19:58
4010,A,699,0.162,2020-12-19 09:47:06
4139,B,699,0.132,2022-12-19 17:03:33
8302,A,999,0.322,2019-12-26 21:09:46
9262,B,699,0.256,2020-10-16 04:50:31
9550,A,699,0.184,2018-07-21 01:50:34
5200,A,999,0.328,2023-06-28 10:08:20
8321,A,999,0.094,2024-08-02 09:46:09
6987,A,499,0.141,2021-05-10 04:07:56
1474,B,999,0.06,2024-12-04 04:40:03
6159,B,499,0.156,2023-12-17 10:26:47
8656,A,999,0.218,2021-10-29 08:13:47
5798,B,499,0.288,2019-07-11 12:33:54
3230,B,999,0.347,2022-11-07 11:35:13
6923,B,699,0.175,2020-08-17 06:38:59
6219,A,999,0.104,2019-11-17 03:27:13
2604,A,699,0.176,2019-04-02 02:22:59
5534,B,499,0.138,2020-11-05 05:54:07
7497,B,699,0.177,2019-11-30 19:05:23
9623,B,999,0.334,2020-06-18 20:42:14
3872,B,499,0.147,2021-05-17 13:32:58
5259,A,999,0.286,2020-12-29 00:33:21
7411,A,699,0.084,2018-05-27 09:52:10
6900,A,999,0.064,2019-08-25 17:19:10
3243,A,499,0.324,2023-09-02 00:26:18
2626,A,999,0.173,2024-02-23 05:04:49
6803,B,699,0.329,2020-10-06 00:20:02
9568,A,999,0.152,2021-10-29 10:01:22
4489,B,499,0.202,2021-05-19 13:24:30
5915,B,499,0.156,2024-02-14 14:06:52
8565,A,999,0.052,2023-05-28 21:31:43
6642,A,499,0.254,2022-12-15 00:23:36
678,B,699,0.309,2023-08-31 13:26:27
2723,A,699,0.33,2020-01-05 01:47:03
9771,B,699,0.256,2020-11-19 01:15:54
4096,B,999,0.117,2018-05-13 09:39:52
3513,B,699,0.288,2022-06-07 03:48:48
1962,B,699,0.08,2019-06-03 17:53:12
6319,B,499,0.264,2019-11-11 16:42:40
3524,B,699,0.127,2024-07-02 11:22:52
5515,B,999,0.287,2018-07-14 00:49:37
4634,B,999,0.132,2020-11-28 15:00:09
9756,A,699,0.214,2022-03-31 11:05:52
106,A,699,0.191,2019-07-08 19:33:17
3482,A,699,0.151,2018-01-09 01:28:55
8245,A,999,0.143,2020-05-19 05:19:36
8298,A,699,0.306,2022-05-14 17:45:11
5348,A,699,0.069,2024-07-28 21:23:28
7234,A,999,0.225,2021-07-19 13:52:52
8867,A,499,0.142,2018-10-30 18:42:28
3205,A,699,0.243,2020-01-30 08:35:11
1324,B,999,0.341,2019-10-11 10:16:51
43,A,499,0.115,2023-02-28 23:02:19
8372,A,699,0.095,2023-03-09 20:32:02
3851,B,699,0.181,2020-03-18 05:42:45
886,B,499,0.08,2020-03-27 01:31:54
4097,A,499,0.127,2022-05-04 02:35:20
8539,A,699,0.262,2022-07-08 18:51:50
1061,B,499,0.101,2023-03-14 20:25:19
3015,A,499,0.192,2024-05-22 09:26:40
4606,B,699,0.162,2024-08-21 08:54:58
8453,A,499,0.127,2024-04-10 18:08:48
8053,B,499,0.293,2020-02-13 21:45:18
2443,A,999,0.169,2019-01-17 19:35:09
6806,B,699,0.061,2022-04-30 07:34:37
9430,A,999,0.171,2018-02-15 01:40:27
470,A,999,0.103,2021-12-20 05:58:13
3200,B,999,0.085,2022-03-07 13:30:28
3957,B,499,0.108,2021-08-05 07:16:43
6075,B,699,0.251,2024-10-19 23:54:23
2357,A,699,0.307,2023-07-13 19:21:01
5560,B,699,0.324,2022-07-17 13:03:57
1261,A,999,0.261,2021-05-24 11:15:17
1095,A,699,0.271,2019-06-28 07:26:56
8284,A,499,0.289,2022-04-12 17:04:47
2782,A,999,0.195,2023-04-16 21:14:47
7949,A,999,0.052,2024-05-05 23:09:48
2917,B,999,0.208,2018-08-23 05:23:37
2555,B,999,0.279,2024-09-24 21:20:03
5577,B,499,0.127,2023-02-18 11:52:40
4678,A,499,0.282,2021-12-10 05:31:42
404,B,499,0.287,2019-02-13 18:52:45
5039,B,699,0.29,2020-04-27 07:05:25
6778,A,699,0.161,2018-10-21 15:21:08
1078,A,999,0.261,2024-06-11 16:56:17
2247,A,699,0.163,2018-02-09 21:12:56
1231,A,999,0.242,2024-04-19 02:08:10
104,A,699,0.165,2018-03-30 09:55:35
4897,B,999,0.26,2021-04-04 12:53:49
2923,A,699,0.263,2018-08-16 23:58:55
9274,B,499,0.24,2019-06-15 15:56:27
458,A,499,0.334,2022-04-07 05:55:59
9449,A,699,0.113,2020-04-06 05:03:54
7195,A,999,0.159,2021-10-28 16:10:12
4411,B,499,0.249,2024-08-09 23:23:39
6740,B,499,0.227,2024-07-16 00:13:01
4149,B,999,0.084,2022-09-06 00:55:32
6911,B,499,0.252,2021-05-04 16:33:30
1620,A,499,0.326,2020-11-01 21:49:28
3375,A,999,0.317,2018-09-27 06:07:08
6801,B,499,0.279,2018-05-30 11:29:49
8182,A,499,0.112,2019-07-28 00:52:51
8405,A,499,0.195,2022-06-22 21:00:26
6755,B,999,0.105,2023-09-14 04:09:51
6400,B,499,0.306,2020-01-01 11:56:15
8607,A,999,0.178,2022-12-15 22:00:51
1928,A,999,0.072,2021-12-23 07:25:30
3539,A,499,0.24,2018-03-29 11:31:30
1968,A,699,0.197,2022-02-26 15:50:58
9751,B,699,0.057,2023-12-22 02:38:58
840,A,499,0.059,2019-04-08 22:07:52
7294,A,999,0.323,2019-07-25 15:01:37
6965,B,999,0.11,2023-06-11 02:29:09
409,A,999,0.141,2020-06-17 15:44:38
5563,A,499,0.059,2021-12-20 09:46:02
3560,B,499,0.162,2018-06-23 21:27:08
6578,A,999,0.345,2022-08-27 11:54:04
5735,B,699,0.164,2023-08-26 18:48:04
3462,A,499,0.325,2022-12-24 13:49:46
9800,A,699,0.146,2019-08-04 17:24:22
7643,B,499,0.241,2020-07-30 03:10:55
9313,A,499,0.206,2020-03-25 13:35:42
1329,A,499,0.315,2022-09-25 20:30:01
468,A,699,0.256,2018-06-10 04:32:03
9740,B,699,0.183,2020-10-06 19:30:29
545,A,999,0.096,2022-09-07 19:03:43
5421,A,499,0.238,2019-02-11 15:45:51
9217,A,699,0.33,2023-01-07 03:28:08
9327,B,499,0.201,2023-09-14 19:34:44
6140,A,499,0.28,2021-12-13 18:09:30
6631,B,999,0.193,2019-10-01 02:13:12
412,A,999,0.201,2021-09-24 09:03:51
5804,A,999,0.259,2023-04-30 09:00:49
3982,B,699,0.308,2023-08-03 14:04:56
9624,B,999,0.163,2023-01-31 10:11:37
7368,A,699,0.12,2022-08-19 04:02:47
3418,A,699,0.277,2023-06-06 10:01:57
1735,A,499,0.228,2023-03-23 23:23:00
56,A,999,0.331,2024-04-10 05:21:20
6238,B,999,0.096,2022-01-11 20:19:57
7316,A,499,0.067,2021-01-26 23:05:32
3623,A,999,0.123,2022-04-04 09:19:36
6807,B,999,0.138,2023-02-06 08:59:13
5681,A,999,0.327,2019-08-02 08:36:06
1445,A,499,0.341,2022-08-03 06:45:36
8387,B,699,0.287,2018-07-31 10:43:24
8995,A,699,0.226,2023-03-28 14:26:55
2978,A,699,0.214,2024-07-17 09:01:15
8508,B,699,0.203,2020-04-30 06:30:14
2966,A,699,0.338,2023-11-09 01:00:54
3773,B,699,0.123,2018-08-22 10:52:40
7699,A,499,0.129,2022-10-15 00:08:14
19,B,699,0.182,2019-03-23 10:22:22
7752,B,499,0.101,2021-02-01 12:16:12
9768,B,499,0.169,2021-02-03 03:47:10
6008,A,999,0.32,2019-07-09 03:06:38
9875,A,699,0.107,2018-09-01 10:54:20
2549,B,499,0.052,2021-05-07 20:22:34
388,A,999,0.095,2021-05-27 07:36:55
4106,A,699,0.235,2019-11-27 04:37:41
8880,B,999,0.172,2021-01-04 13:15:56
4242,A,499,0.076,2023-12-21 20:50:29
8993,B,999,0.111,2023-10-30 13:00:12
1562,A,699,0.188,2020-02-06 22:12:49
1951,B,999,0.148,2021-05-07 20:55:02
4748,A,999,0.194,2023-09-03 07:47:03
3390,B,499,0.237,2021-06-30 11:10:41
5317,B,699,0.282,2023-04-15 20:10:45
1889,B,699,0.053,2021-08-12 03:10:56
6725,B,999,0.342,2022-01-23 03:20:15
8030,B,999,0.281,2018-12-20 04:09:39
9550,B,999,0.147,2022-02-08 20:55:26
6981,A,499,0.157,2023-11-08 14:28:12
735,B,499,0.129,2020-04-11 04:48:47
5652,A,999,0.098,2018-02-14 11:45:37
3281,B,499,0.077,2019-10-08 01:31:31
3132,B,699,0.349,2019-09-29 09:33:47
4308,B,699,0.243,2020-02-22 17:10:28
1055,A,699,0.321,2022-11-24 03:57:23
8976,B,699,0.27,2019-04-10 12:17:17
6224,B,699,0.141,2022-05-06 04:36:59
2809,A,699,0.251,2019-11-19 12:37:47
68,A,499,0.105,2022-08-08 18:14:19
129,B,699,0.091,2022-02-28 10:42:56
7896,B,499,0.257,2020-05-06 07:11:54
2445,B,499,0.295,2020-05-23 15:20:46
6154,A,499,0.056,2020-08-05 06:55:23
9721,B,499,0.16,2021-11-10 00:49:20
2191,A,699,0.066,2023-11-30 20:30:01
5051,B,699,0.251,2023-09-13 17:27:01
7582,A,699,0.327,2021-08-10 22:02:18
8351,A,999,0.198,2021-07-31 11:40:51
2299,A,699,0.291,2022-11-27 03:31:34
5035,B,499,0.172,2022-05-18 08:57:10
4467,B,999,0.121,2023-03-29 09:56:58
5449,B,499,0.056,2020-12-26 04:15:52
514,A,999,0.23,2021-09-13 17:39:13
8647,B,699,0.221,2023-06-08 09:58:13
2806,B,499,0.226,2018-11-16 18:05:43
3389,A,999,0.08,2023-09-20 01:19:07
9353,A,699,0.279,2024-12-30 23:37:03
2378,A,999,0.334,2021-05-17 03:02:33
9088,B,999,0.135,2024-03-02 20:29:41
1144,A,699,0.094,2019-10-31 20:57:43
8858,A,699,0.066,2022-12-01 01:42:53
9548,B,999,0.194,2019-08-15 07:49:55
1179,A,999,0.208,2019-05-25 18:24:45
1301,B,999,0.183,2020-03-03 16:55:54
6612,A,699,0.164,2018-09-11 06:45:19
1347,B,499,0.332,2024-03-17 06:32:57
7378,B,499,0.062,2018-04-21 12:05:44
8882,A,699,0.198,2021-07-21 16:46:55
2815,A,999,0.178,2021-07-14 20:20:13
8861,A,499,0.272,2024-01-25 03:04:08
2621,B,999,0.299,2020-07-07 09:51:15
1769,B,699,0.314,2018-11-08 00:05:42
7094,A,699,0.067,2023-05-24 02:37:19
9221,A,699,0.268,2021-12-09 01:36:12
9800,A,499,0.303,2021-06-23 14:13:35
120,B,499,0.249,2019-03-02 22:05:34
6359,B,699,0.077,2020-02-20 15:57:24
6401,A,499,0.097,2024-02-11 05:37:32
9343,B,499,0.121,2022-10-26 13:58:50
7321,B,999,0.219,2019-10-06 03:27:22
996,B,999,0.313,2018-05-14 21:18:55
519,A,699,0.102,2023-03-13 06:12:24
1027,B,499,0.08,2018-09-14 10:04:00
779,A,699,0.107,2024-05-10 14:15:22
4159,B,499,0.294,2023-01-04 11:17:45
8037,A,499,0.304,2020-01-25 09:17:08
2808,B,499,0.209,2021-04-24 12:52:02
2760,B,499,0.234,2019-11-17 10:20:54
414,A,499,0.284,2021-06-03 10:26:28
2351,B,999,0.064,2019-12-12 18:44:38
5740,B,499,0.206,2018-08-02 19:49:16
7825,B,999,0.104,2020-03-27 03:22:40
4509,A,699,0.12,2022-06-23 10:10:48
9314,A,999,0.198,2022-06-06 13:16:17
5543,A,699,0.253,2021-03-16 08:24:38
3745,B,999,0.336,2024-04-01 18:57:41
9180,A,999,0.343,2021-12-15 15:36:00
7758,B,999,0.073,2018-03-17 15:30:01
2747,A,699,0.189,2020-08-20 08:55:47
5280,B,999,0.134,2022-04-10 18:18:04
5515,A,499,0.305,2021-05-02 09:16:35
2414,B,499,0.319,2020-08-09 18:39:19
1110,B,699,0.127,2020-10-20 11:59:10
143,B,499,0.287,2019-10-02 05:05:44
5863,B,499,0.2,2024-04-23 16:06:12
222,B,499,0.259,2021-01-14 04:51:01
2075,A,499,0.116,2024-08-08 14:12:04
2819,A,999,0.181,2024-01-18 22:51:06
620,A,699,0.077,2024-07-19 08:35:38
8809,B,999,0.222,2019-07-26 01:12:54
2700,A,699,0.133,2024-01-31 15:46:32
6485,B,999,0.241,2020-06-04 04:31:23
6949,A,499,0.158,2021-08-04 16:04:55
4096,A,499,0.129,2020-03-20 04:45:42
231,A,699,0.299,2018-06-28 05:16:41
4016,A,999,0.281,2018-03-09 07:02:38
6863,A,999,0.2,2023-12-28 06:00:29
2668,B,499,0.149,2019-10-24 12:39:26
3916,B,499,0.291,2018-04-26 19:57:53
3692,B,999,0.064,2019-08-07 07:58:28
7753,A,999,0.113,2022-03-13 01:55:39
9103,B,699,0.325,2023-09-28 19:23:48
4092,A,499,0.343,2021-01-18 05:54:08
8599,B,999,0.221,2023-07-06 05:58:22
6812,B,499,0.074,2020-12-14 12:15:20
7249,A,999,0.238,2018-07-27 12:44:52
1219,B,699,0.348,2024-12-10 04:36:21
6178,A,699,0.224,2019-08-02 21:51:06
8802,B,699,0.293,2024-01-17 14:36:48
3283,A,499,0.157,2021-07-30 02:22:50
5484,B,699,0.121,2022-02-07 11:43:30
8336,A,999,0.23,2022-02-10 05:53:16
