user_id,daily_active_minutes,sessions_per_day,feature_clicks,activity_date
19243,267,9,4,2021-12-06 22:23:21
46750,267,9,22,2024-06-27 08:44:21
23132,127,2,42,2018-12-09 16:31:08
16471,106,6,8,2023-06-12 00:11:23
12021,110,3,39,2021-10-12 13:57:44
33481,82,4,44,2019-08-17 17:33:18
26919,173,3,44,2020-12-06 04:41:34
48690,56,5,12,2020-12-07 10:58:09
7749,203,4,26,2023-10-16 14:29:13
5158,65,3,25,2024-02-06 13:06:35
7950,143,9,7,2018-02-24 19:16:17
36602,7,8,33,2020-12-07 05:00:24
24900,105,7,12,2020-06-30 17:26:10
7954,216,7,12,2018-10-06 02:13:41
38295,19,5,12,2022-04-15 16:46:04
41746,219,5,21,2019-10-03 08:15:05
26195,46,9,24,2020-01-20 14:23:59
19102,220,2,5,2024-12-15 01:57:39
47848,8,7,27,2021-01-03 13:32:48
5124,121,8,18,2023-06-04 08:12:17
27040,57,8,26,2023-11-23 14:34:20
17840,129,3,12,2020-06-22 08:38:48
5099,92,5,44,2022-01-15 09:56:38
42122,103,5,26,2018-12-07 15:20:11
29048,150,4,1,2024-12-20 20:42:37
1966,61,2,49,2024-08-21 00:46:47
47740,77,1,14,2024-11-15 00:22:05
18942,170,1,44,2024-12-26 19:52:36
31699,23,3,35,2021-11-14 05:39:55
23857,117,5,35,2021-05-08 18:11:46
46090,178,7,20,2023-09-14 00:53:32
26780,12,9,20,2019-09-08 18:38:41
49245,139,3,7,2020-01-20 07:49:33
36683,280,2,28,2020-08-28 11:04:50
42173,149,4,12,2023-08-04 15:33:47
3707,120,7,25,2024-05-04 03:04:18
28006,238,6,33,2023-10-01 14:05:45
48284,110,5,30,2019-04-02 00:50:59
37906,139,6,3,2021-06-09 08:11:43
27099,180,5,44,2021-12-21 21:00:52
32214,98,7,30,2020-07-21 16:04:58
40877,149,7,41,2019-07-17 20:16:11
21521,166,7,20,2023-04-30 23:56:01
37433,283,8,3,2020-01-29 11:40:34
21430,110,8,43,2023-04-01 18:52:11
17439,148,2,11,2020-09-11 23:11:03
23654,2,5,43,2024-05-13 19:30:26
15181,159,6,42,2020-02-01 09:03:28
47252,174,7,36,2019-04-21 10:03:05
11710,201,2,25,2022-03-17 15:13:20
2969,25,3,8,2022-11-16 17:06:20
3997,189,4,17,2020-07-31 12:28:58
35754,218,8,33,2023-02-05 11:06:54
20077,212,3,31,2022-10-10 02:25:40
28542,156,8,49,2021-03-27 11:34:17
24283,55,4,37,2022-01-09 15:15:57
16738,248,5,38,2018-11-19 13:31:36
39047,90,3,8,2020-02-23 02:38:46
37398,274,3,0,2024-04-29 07:27:05
3140,282,8,27,2021-11-08 05:34:25
865,105,4,16,2021-11-16 16:19:53
29133,292,4,30,2021-04-26 20:20:37
17750,64,2,24,2023-07-25 20:26:27
23756,193,9,4,2023-10-13 20:55:18
21894,205,1,33,2024-03-05 03:55:54
19863,9,9,1,2019-03-04 08:58:37
17566,20,8,39,2018-11-20 20:03:47
20481,186,5,28,2023-05-27 11:11:14
16326,221,5,23,2021-11-09 19:30:36
39233,212,1,34,2021-06-09 23:01:18
38084,21,7,39,2019-07-24 20:18:20
47219,233,2,35,2023-01-23 16:41:46
1557,194,8,45,2022-07-06 08:20:27
5577,62,5,6,2019-02-06 03:21:53
12670,29,9,48,2018-07-28 04:37:20
24664,45,8,43,2021-11-27 14:13:05
26159,295,5,38,2020-01-07 14:02:18
45459,12,3,40,2018-12-14 09:25:40
3029,80,6,10,2024-04-18 19:03:56
843,92,1,1,2019-09-28 10:08:17
32685,136,8,30,2018-05-28 00:07:40
29193,210,2,34,2018-04-08 01:17:55
34676,37,7,14,2018-04-06 12:33:25
9157,140,8,24,2021-12-24 05:17:52
17142,81,9,43,2020-12-07 23:22:06
38087,248,2,20,2018-07-17 09:30:50
47833,266,3,36,2023-08-27 07:19:08
49064,288,3,26,2021-02-11 21:29:27
42998,120,7,49,2023-06-27 08:54:00
14778,108,5,1,2024-11-18 12:32:41
44451,107,8,9,2018-08-16 23:01:13
9710,25,3,14,2024-03-19 04:47:51
9879,114,1,15,2022-03-14 15:17:53
3692,198,4,32,2023-12-28 14:24:00
22107,286,4,1,2020-06-24 11:49:08
17100,216,7,11,2021-10-27 17:25:52
33336,9,4,22,2022-09-21 07:39:50
22253,181,5,47,2021-12-14 20:30:36
46185,289,4,23,2021-07-09 22:33:21
1720,46,6,20,2024-07-20 03:03:43
11785,127,2,42,2019-09-24 16:24:01
32685,143,6,28,2022-05-26 07:27:50
1256,131,6,11,2020-10-26 21:30:44
36490,60,4,9,2018-03-12 11:17:09
49527,27,1,6,2024-05-25 04:04:26
23744,258,3,6,2021-08-23 07:48:09
39716,279,2,2,2023-01-08 19:49:04
31153,245,5,45,2021-03-15 10:05:11
12840,154,7,31,2021-11-21 16:08:07
27834,208,3,23,2022-12-08 14:33:21
13174,128,1,31,2024-07-28 20:42:35
27868,161,4,39,2023-06-03 03:15:00
29926,67,4,48,2020-03-26 07:42:25
1757,167,2,18,2018-04-20 09:01:57
47950,133,6,3,2018-08-24 04:49:02
21068,252,9,12,2022-10-23 18:28:28
25109,217,2,27,2021-10-12 21:36:33
10261,259,5,38,2020-01-10 04:07:01
46875,281,6,17,2019-03-18 02:04:35
23018,134,9,35,2020-07-29 13:33:58
1250,76,9,34,2020-07-08 17:49:43
23388,62,1,24,2019-01-04 22:50:00
4163,121,8,43,2018-11-16 14:40:51
20120,296,6,18,2020-03-31 15:17:05
19069,218,3,34,2019-12-28 22:48:55
18392,156,8,49,2021-12-26 18:10:04
45946,39,6,46,2021-06-13 23:22:44
12836,139,7,41,2018-10-22 15:49:35
37052,148,6,29,2023-11-11 18:34:40
45895,24,6,5,2024-04-08 06:57:45
41169,2,2,40,2020-11-16 07:46:47
25121,90,2,21,2022-07-14 20:02:19
13875,183,3,5,2024-03-01 17:59:11
31184,217,5,34,2023-10-30 11:01:31
16530,207,1,41,2023-09-26 18:38:50
16706,166,9,24,2024-07-23 23:26:49
26517,67,2,35,2019-05-28 18:45:53
19277,226,8,7,2018-10-21 03:47:44
6370,153,6,46,2020-06-02 14:53:52
21002,214,3,32,2018-04-13 23:19:24
40685,54,2,32,2023-06-01 11:32:34
34326,83,2,40,2019-03-22 17:02:52
46288,2,8,47,2018-12-28 23:03:21
8717,137,9,25,2018-08-01 13:17:52
49859,14,5,6,2024-01-27 18:51:21
47288,139,3,28,2019-02-25 12:42:45
23716,172,7,20,2019-05-24 13:55:23
18861,197,2,1,2021-08-13 10:11:15
11044,229,2,25,2018-06-06 19:14:16
32099,195,5,28,2019-12-17 12:02:48
1049,35,4,41,2024-06-20 02:19:09
26561,51,5,41,2024-08-11 12:53:38
34098,220,1,5,2024-09-06 12:10:17
30381,74,8,5,2018-02-21 07:59:47
41826,129,7,38,2019-04-01 10:13:08
9542,251,2,43,2024-07-08 12:33:48
21416,299,6,14,2018-04-25 14:38:25
34681,48,7,31,2023-05-08 05:40:12
5169,218,8,47,2020-07-07 18:06:48
10958,171,1,30,2018-11-03 09:22:52
48049,214,7,38,2022-03-09 03:01:09
28496,198,5,47,2024-04-20 18:31:07
27365,92,3,16,2018-04-06 07:34:52
47822,130,3,16,2018-04-20 23:04:10
11494,211,7,28,2018-11-13 01:26:46
37689,30,3,16,2022-08-09 05:10:57
43357,194,8,39,2024-01-04 23:14:55
32328,52,5,30,2023-07-11 20:29:30
20533,175,1,34,2018-12-15 02:32:22
27114,176,9,2,2023-04-25 10:07:43
23087,250,7,7,2020-11-20 04:02:01
20567,42,7,0,2022-05-20 20:09:10
47384,118,8,26,2024-09-12 20:43:52
39948,206,1,28,2020-10-19 06:16:56
7900,80,5,7,2018-12-17 13:44:14
30990,101,5,48,2020-11-16 04:05:01
17230,49,3,44,2019-01-20 02:56:55
31604,250,2,8,2021-01-03 17:11:46
23044,123,7,5,2023-03-01 00:39:02
40457,199,4,40,2019-03-10 06:59:20
26363,91,8,17,2019-09-21 22:59:56
4299,207,3,23,2018-09-23 21:05:06
13253,266,7,4,2019-03-20 00:38:13
23083,207,2,46,2021-08-03 02:46:35
14175,98,4,8,2019-09-13 18:19:20
16121,265,9,37,2018-04-15 23:31:52
22312,299,4,49,2018-01-12 20:26:17
4660,172,9,11,2022-02-02 11:14:14
33481,25,6,34,2018-10-25 19:39:02
47194,158,7,1,2024-03-11 19:15:10
4567,149,8,9,2022-03-11 04:47:26
29859,63,4,8,2018-05-09 16:19:02
9867,81,3,19,2021-08-14 06:55:52
30364,50,1,3,2020-09-07 11:56:39
29381,273,3,32,2024-05-10 04:55:43
12884,15,7,24,2019-03-21 23:55:45
46305,149,6,26,2022-02-04 19:44:47
43511,8,8,13,2024-07-22 00:17:27
7731,257,4,12,2021-06-07 18:17:50
5686,218,9,41,2022-03-17 08:56:05
49171,286,9,40,2022-08-17 07:28:25
49126,231,9,48,2018-02-03 13:47:23
21002,128,9,29,2018-09-03 00:45:11
7828,174,5,0,2022-11-16 09:50:51
28251,53,1,22,2018-11-02 15:59:12
3093,268,6,21,2021-09-22 23:35:26
44419,193,9,45,2021-03-07 00:10:44
36194,54,8,10,2024-08-02 18:32:14
39122,289,3,11,2021-07-03 14:41:04
5590,53,2,3,2018-03-20 13:43:51
29187,202,1,44,2018-03-28 04:29:45
30204,80,5,45,2020-07-30 09:35:39
14860,255,5,26,2018-09-22 07:19:47
12758,284,4,49,2024-08-11 09:19:46
20431,171,3,0,2019-03-16 15:09:00
9896,8,3,10,2023-08-24 15:05:23
24361,153,7,15,2019-08-10 16:22:19
1018,92,7,42,2018-01-29 09:53:18
20361,148,8,11,2022-01-07 20:40:22
168,290,6,1,2022-09-24 02:40:22
38038,158,2,39,2021-09-11 19:40:35
6575,102,2,27,2020-12-05 23:46:19
40792,139,9,36,2021-12-11 13:17:16
29527,2,3,15,2023-02-23 14:52:44
1394,32,3,5,2021-12-07 16:13:30
33162,136,2,49,2020-07-04 04:40:59
6622,35,9,13,2024-07-03 13:46:19
38333,232,6,25,2024-06-22 00:39:21
48055,224,1,29,2021-03-24 05:56:01
49975,126,8,34,2024-03-02 15:03:20
30066,15,2,28,2019-11-26 16:32:16
606,3,6,12,2022-01-10 09:11:56
49474,130,8,10,2020-09-01 22:50:41
23263,22,3,0,2020-07-30 12:41:15
24678,227,7,6,2022-03-01 03:53:35
7535,154,1,7,2021-08-13 09:28:03
11990,284,4,30,2019-12-17 17:33:10
29743,144,9,14,2020-04-06 05:16:19
27516,20,2,1,2020-02-01 18:29:43
11888,207,8,43,2019-01-20 19:25:16
13636,96,9,15,2021-09-21 14:02:05
24953,58,7,26,2018-09-04 18:48:21
49683,63,1,9,2020-07-31 15:43:38
43129,205,6,16,2024-07-19 01:37:55
7336,287,3,13,2024-09-23 12:47:39
12050,153,4,1,2021-12-13 18:34:24
16040,154,8,47,2019-10-24 22:28:32
32137,54,9,6,2022-04-13 03:36:53
35794,276,2,32,2018-03-26 15:01:10
4491,50,3,19,2022-01-22 09:37:02
7318,175,4,12,2018-03-15 15:56:59
15366,221,8,40,2024-08-13 11:46:12
30694,16,7,40,2021-03-04 22:09:58
16267,191,5,27,2020-05-07 10:03:31
22067,97,3,3,2022-10-25 13:50:37
559,118,8,24,2019-10-02 22:38:26
24361,274,8,16,2022-07-20 17:12:12
23699,97,8,46,2021-08-07 23:11:01
13745,160,7,1,2021-07-23 12:47:43
3164,10,5,30,2024-02-18 13:11:30
25084,140,3,20,2020-06-28 16:51:43
22665,132,6,9,2023-08-23 16:20:35
20845,84,6,42,2018-11-17 21:47:36
48977,281,2,30,2019-02-14 18:08:48
22692,204,2,48,2021-09-01 21:01:23
21846,175,1,15,2020-06-20 05:37:28
45909,182,6,39,2021-03-18 03:13:21
21282,56,8,35,2019-09-16 16:42:37
41716,59,4,40,2024-07-22 12:45:40
19193,133,9,25,2021-09-08 17:25:44
1373,298,3,14,2022-12-17 23:45:16
44314,291,5,1,2023-10-05 23:23:56
28448,41,7,3,2020-12-17 16:31:02
20452,147,3,22,2020-01-31 14:34:24
42107,74,8,4,2024-12-11 00:43:24
12107,176,1,44,2022-04-06 02:45:53
5285,265,5,5,2024-05-06 16:41:27
17027,239,6,26,2020-06-23 03:10:34
9867,289,5,13,2018-10-23 06:51:08
47057,57,2,30,2022-05-06 12:19:01
2817,128,6,15,2023-11-16 09:42:24
10548,208,1,26,2022-05-16 03:37:48
8293,68,5,24,2021-11-28 21:47:48
13189,60,9,6,2022-02-01 21:45:27
32821,19,1,0,2023-11-19 02:34:35
47752,285,9,13,2023-08-14 10:11:03
28412,226,9,44,2022-03-30 17:22:15
13053,174,1,49,2018-03-26 09:30:52
4939,157,5,4,2023-03-04 00:01:12
43243,129,2,30,2020-04-01 11:04:52
12025,283,9,41,2022-05-13 18:16:07
25857,11,3,12,2021-12-18 13:30:33
20185,92,1,44,2019-12-07 10:47:37
12048,27,2,28,2024-03-03 14:23:35
12467,203,6,47,2022-07-08 21:54:48
37564,82,2,14,2021-01-28 10:21:20
738,37,2,2,2020-12-07 07:10:26
27758,127,4,39,2018-04-07 08:40:11
12403,208,3,36,2019-05-11 20:04:04
36750,233,4,3,2022-06-11 10:37:26
46286,174,8,23,2020-12-31 23:54:52
8175,282,5,36,2018-07-02 04:05:53
38637,90,4,25,2020-06-03 17:18:21
11779,271,1,42,2018-01-19 09:11:46
49516,248,6,5,2020-01-07 22:27:59
44191,283,4,39,2021-11-14 21:03:36
1772,207,8,27,2022-05-05 23:16:26
15572,90,2,36,2023-10-20 07:07:17
25158,88,7,12,2024-11-12 00:01:41
49637,288,9,46,2021-10-28 22:26:57
35361,222,5,23,2023-12-06 07:40:40
48055,209,9,4,2020-11-09 04:29:53
48340,18,3,27,2018-05-24 19:12:36
24848,286,1,38,2018-05-09 03:39:10
15219,133,1,10,2022-11-02 00:27:02
22057,104,6,38,2022-08-17 12:13:04
8964,282,9,25,2023-04-21 19:33:54
8700,173,8,48,2018-03-25 03:42:51
34578,280,5,30,2020-05-25 22:46:22
23558,47,3,16,2018-07-31 16:48:13
39842,221,3,9,2021-08-29 06:01:28
40067,202,5,7,2018-10-15 10:42:04
40731,276,7,41,2018-11-17 10:44:54
22005,154,5,17,2019-05-09 00:12:41
34863,138,3,7,2019-05-02 20:25:11
8736,198,3,35,2020-04-11 21:45:12
36756,181,2,13,2018-12-28 14:15:54
31022,174,8,27,2020-10-02 00:54:29
33542,224,8,8,2021-03-13 03:46:37
419,17,6,25,2018-09-21 03:10:22
20083,294,5,49,2023-07-16 08:24:39
12169,67,6,41,2019-03-09 21:49:07
28974,56,6,35,2022-04-10 01:17:20
28537,259,3,15,2021-05-08 17:59:35
577,234,3,35,2023-03-15 02:04:17
13833,139,5,33,2024-05-27 03:09:42
17323,150,6,18,2019-11-30 23:47:50
41961,51,6,4,2019-01-24 12:36:54
13658,296,3,42,2023-05-04 03:22:07
30881,178,8,11,2023-10-11 15:24:13
9463,237,1,39,2019-10-25 09:49:14
4752,41,2,22,2021-12-09 23:21:19
16284,132,1,30,2024-04-23 16:33:12
30467,73,3,13,2024-10-12 02:14:29
49872,143,6,33,2023-10-14 18:41:14
10828,241,4,4,2024-12-01 06:02:08
8666,68,2,31,2020-02-19 00:07:39
24072,165,7,11,2020-11-20 22:39:38
5570,145,1,13,2022-12-01 10:56:23
33657,185,5,15,2023-09-20 21:14:32
1244,140,3,40,2019-07-07 08:58:01
19134,96,1,11,2019-10-18 01:30:08
26231,135,6,26,2024-09-02 05:21:57
7233,247,6,0,2020-05-08 11:20:31
142,217,4,26,2020-06-14 08:38:12
44575,33,9,3,2019-06-17 13:28:09
24223,33,9,30,2022-12-13 05:55:44
24060,75,5,22,2021-08-05 18:52:44
5427,95,4,13,2024-04-29 13:19:38
21956,35,5,9,2022-02-22 20:44:47
23596,135,4,7,2024-01-11 02:52:29
19727,217,5,41,2019-10-08 01:09:02
6988,13,6,33,2023-08-07 06:10:38
35537,70,3,45,2024-01-07 14:57:18
10849,144,1,37,2024-10-28 05:03:39
2084,278,7,30,2018-09-28 00:08:05
16708,55,6,3,2023-08-29 20:16:26
39186,157,2,34,2019-03-27 17:13:07
32558,47,7,26,2024-04-19 03:12:05
16584,135,7,22,2019-11-27 11:34:58
27867,98,8,29,2020-10-29 22:01:57
21853,197,5,17,2021-12-08 23:02:34
2135,111,6,15,2019-09-07 21:11:02
9889,199,1,38,2024-06-14 07:13:15
23878,84,1,41,2024-05-21 08:52:55
30048,99,1,24,2018-01-17 05:05:11
40442,79,5,19,2021-06-08 04:28:27
15128,253,8,4,2023-04-09 13:28:44
29813,132,6,34,2020-08-08 08:07:42
23739,191,7,11,2023-12-12 07:29:14
37077,70,3,47,2021-08-24 18:57:44
34885,254,1,39,2023-08-31 18:00:43
10640,284,1,7,2022-11-17 08:55:09
30946,177,1,26,2020-09-14 08:09:18
28774,14,6,39,2023-02-16 16:40:13
27467,57,8,19,2021-09-19 05:51:59
16911,227,7,26,2020-10-19 23:01:41
41640,235,3,11,2024-12-28 17:37:45
32787,156,9,31,2018-12-15 17:17:35
18230,294,5,22,2022-05-08 10:18:45
30699,108,3,24,2018-05-23 23:17:08
40804,233,2,43,2020-03-28 16:51:28
11950,116,8,6,2022-05-28 03:53:39
5275,197,4,15,2021-10-19 12:14:00
46154,217,3,28,2019-08-07 23:10:57
32657,156,8,33,2022-07-10 13:37:01
6708,6,2,13,2019-12-24 02:15:51
38013,89,2,40,2021-01-13 16:13:37
25824,209,4,43,2024-12-06 18:10:10
1468,274,5,28,2022-09-09 22:41:26
30028,53,9,33,2018-07-13 14:52:58
36437,241,7,36,2018-09-04 11:39:15
19651,265,8,10,2021-06-22 00:41:29
9172,186,4,42,2024-12-18 13:01:25
40175,125,5,17,2020-08-31 23:40:44
33246,245,5,18,2023-11-16 17:08:16
28040,5,2,13,2018-02-09 02:55:47
46537,261,5,41,2020-12-15 15:34:15
29474,246,9,23,2023-02-17 11:53:18
2480,175,4,39,2020-02-29 20:31:51
36786,145,1,7,2023-02-13 22:25:41
17274,4,5,48,2023-07-06 15:33:14
41991,272,2,23,2019-07-31 12:25:20
27184,15,8,11,2019-05-20 14:19:17
13130,220,6,43,2022-03-25 18:03:06
27578,36,6,20,2024-10-29 03:27:49
31188,121,3,18,2022-01-13 14:42:42
9364,193,9,48,2021-11-10 09:02:36
34919,226,6,29,2018-08-08 02:58:08
1264,202,4,39,2024-11-17 08:12:12
11667,156,3,0,2022-09-22 06:55:23
27963,107,1,37,2022-05-11 13:23:10
41212,61,4,1,2022-07-23 14:19:42
36900,121,6,23,2021-07-07 08:33:14
35709,67,1,46,2019-02-14 01:53:57
18888,275,7,34,2019-09-07 05:22:00
16017,294,7,3,2019-09-21 19:23:20
22851,252,2,33,2019-01-04 15:39:29
32544,170,3,33,2019-04-24 03:57:15
40001,57,2,40,2018-03-10 12:22:15
31885,109,5,7,2023-02-05 06:25:03
32563,126,3,10,2022-01-31 11:12:03
13051,109,4,36,2021-01-05 09:17:31
23663,111,8,49,2024-01-07 13:27:39
19112,7,3,3,2022-01-29 21:17:29
16251,267,2,7,2022-05-04 10:30:58
36916,262,8,24,2020-02-02 02:03:09
3685,139,8,31,2020-03-15 06:34:36
3736,104,2,23,2020-03-26 11:52:44
6864,237,1,17,2023-07-19 10:09:45
36191,97,6,46,2021-04-03 08:09:06
2145,225,6,27,2020-05-26 12:37:03
3570,248,4,17,2019-08-07 07:40:00
14494,140,5,46,2018-04-12 16:18:00
21215,177,2,14,2018-01-20 23:11:10
20883,195,5,16,2023-11-04 13:05:07
26541,75,1,24,2024-03-05 08:39:08
36230,180,8,43,2019-01-17 03:59:10
24260,156,6,46,2022-07-18 21:00:56
32722,76,4,27,2023-03-19 05:32:25
48393,289,6,8,2019-12-03 02:39:27
42223,257,6,30,2019-04-06 09:04:40
10437,141,4,38,2023-02-14 06:25:23
42826,126,6,30,2021-10-09 13:47:04
17736,20,3,16,2021-05-16 21:38:28
21624,37,9,5,2021-06-16 14:56:14
9162,293,9,29,2022-04-15 14:28:17
9259,17,2,28,2021-03-09 13:17:09
19726,214,2,30,2024-07-05 14:03:06
31384,201,7,48,2023-01-15 13:36:07
31163,174,3,29,2020-11-03 21:11:40
31666,132,6,34,2024-02-12 20:38:04
8832,267,3,48,2019-10-02 08:59:11
39983,188,5,14,2023-03-07 04:48:15
17753,53,7,17,2023-10-15 08:08:38
319,187,2,4,2021-01-11 10:31:45
41140,103,4,36,2023-03-06 18:45:12
37695,101,3,29,2018-07-19 14:47:15
9301,187,2,5,2021-05-05 10:05:16
2987,151,2,24,2019-03-22 05:08:11
48542,235,1,36,2020-01-22 07:08:38
39400,192,8,13,2020-10-23 19:20:37
6612,205,5,8,2023-08-04 18:33:49
9006,66,8,36,2018-07-14 19:24:47
31632,193,3,2,2018-08-04 19:50:07
17515,281,8,23,2018-03-13 20:05:51
43174,159,6,27,2021-01-05 23:08:12
7991,19,7,29,2022-04-03 06:15:57
49624,224,2,22,2020-07-04 20:48:04
6815,220,3,19,2022-11-08 03:31:25
27148,245,6,12,2022-01-01 08:23:41
9621,119,8,18,2018-01-14 18:13:14
30717,191,9,14,2022-05-26 18:11:14
35740,287,4,7,2021-06-04 05:28:04
24250,57,1,42,2019-02-07 10:25:29
38698,268,8,49,2018-08-01 17:19:55
20373,251,8,1,2020-03-09 03:59:30
49224,31,1,12,2024-05-25 23:21:09
48360,105,2,44,2022-10-06 04:28:22
28475,278,4,26,2018-03-10 18:11:50
36527,191,2,11,2018-02-10 11:35:25
47453,16,7,22,2022-05-15 06:12:22
5564,68,6,16,2018-11-05 09:13:16
26480,243,7,0,2018-09-05 20:13:19
384,116,9,37,2023-01-09 00:15:37
38059,290,2,46,2021-11-23 19:18:46
31110,267,9,47,2020-05-18 01:00:15
34639,159,4,38,2023-11-21 04:22:09
38336,261,6,31,2020-05-27 13:19:44
41602,235,3,11,2024-04-29 10:58:10
11692,12,2,22,2022-02-18 15:25:43
46560,104,2,8,2022-03-27 05:32:27
30381,268,1,36,2019-08-09 13:31:45
12792,260,7,4,2018-08-04 23:03:22
18840,295,6,9,2019-06-27 22:37:24
31071,242,4,10,2022-10-22 20:05:15
41355,293,3,5,2019-05-12 09:40:10
11123,288,5,4,2023-01-15 07:22:09
46624,147,4,12,2020-07-10 07:17:12
29404,193,4,35,2021-11-21 10:49:35
18163,28,4,42,2018-10-03 02:21:51
23522,292,1,0,2021-09-14 05:47:24
23204,299,2,41,2018-03-30 02:44:04
39307,54,5,10,2023-11-15 09:12:09
13793,239,9,34,2023-06-04 22:07:56
17914,296,1,30,2024-01-09 20:33:29
5785,47,6,35,2023-06-04 11:45:46
28392,119,4,23,2024-06-16 06:23:22
31734,263,6,6,2018-05-05 21:51:40
42988,188,9,9,2020-07-26 13:01:13
4781,258,6,31,2021-11-05 04:18:11
8583,286,5,17,2018-03-09 04:36:12
32119,150,5,45,2024-03-05 07:18:18
2690,20,9,7,2019-01-09 14:21:35
9620,260,4,4,2022-03-30 23:01:40
22697,28,6,29,2023-10-27 21:45:29
47687,79,9,0,2021-09-12 03:42:10
37001,114,3,44,2018-02-27 16:39:02
22902,83,5,33,2020-10-09 03:46:14
42730,140,5,27,2024-01-14 14:43:25
14450,150,7,29,2022-07-22 10:26:58
4424,216,6,47,2022-09-19 02:09:58
33866,148,5,45,2018-01-28 05:30:12
23909,277,7,16,2018-11-20 14:43:42
9928,171,3,13,2018-10-14 04:03:41
7461,71,2,0,2021-05-14 01:43:18
10846,153,9,19,2022-03-23 02:59:59
43402,232,8,8,2019-07-21 15:35:47
8022,138,6,4,2018-04-16 07:05:11
41518,81,1,0,2018-11-13 00:04:22
14711,205,4,12,2019-05-09 17:59:18
25056,83,1,38,2020-05-11 18:49:30
43786,165,1,49,2024-02-26 16:58:01
40872,285,5,9,2023-11-06 02:55:57
11156,24,2,34,2024-10-18 18:29:42
46486,21,2,41,2020-01-26 20:52:34
12093,24,9,16,2018-03-03 18:49:14
23964,289,2,48,2024-06-09 22:30:47
6834,96,3,30,2018-01-04 13:47:25
39756,34,5,19,2020-05-13 14:37:35
27610,290,5,36,2018-11-09 18:00:56
48421,218,8,22,2024-04-30 01:22:42
22833,287,5,36,2022-02-24 02:49:40
35691,143,9,44,2021-08-26 18:50:19
42667,227,7,13,2021-12-05 01:55:01
35734,64,3,7,2019-09-20 16:05:04
16468,126,4,34,2018-07-18 19:07:31
36064,1,6,16,2022-01-27 13:40:51
18239,138,9,38,2021-06-07 21:08:29
14287,118,7,28,2023-04-14 06:43:18
37575,117,6,0,2022-08-17 21:06:38
30659,75,4,19,2021-08-29 03:14:51
5274,240,9,45,2018-07-11 15:00:47
12699,149,3,25,2022-03-25 10:01:52
49336,185,8,37,2023-05-25 15:27:22
35037,222,7,8,2023-06-25 13:28:38
5664,29,9,3,2023-04-25 06:58:58
12675,38,8,8,2020-11-18 20:52:51
45944,54,1,27,2020-06-29 02:33:07
37177,148,9,25,2022-08-27 03:23:31
5324,30,6,49,2023-03-08 09:05:45
8884,32,7,38,2018-08-03 04:11:16
43594,235,3,41,2018-08-29 04:34:52
26206,97,3,9,2021-10-10 14:35:17
46942,232,6,42,2024-01-03 23:53:01
47742,214,3,18,2021-02-18 03:28:41
921,84,6,23,2022-05-17 06:04:39
31097,177,6,6,2024-06-18 15:50:22
19827,133,9,18,2020-04-12 22:07:34
39657,8,2,8,2022-06-01 12:35:18
28274,96,9,6,2021-10-11 18:58:18
19118,264,1,19,2020-12-28 22:14:47
30243,108,2,25,2024-03-31 15:33:51
14529,249,6,0,2023-08-21 04:37:46
30092,230,1,8,2018-03-30 05:43:58
28009,66,5,19,2023-04-28 05:55:48
17567,130,8,19,2023-04-06 20:25:10
19888,296,1,19,2020-10-08 10:31:42
242,67,9,19,2019-09-30 02:50:29
21852,77,9,46,2021-02-17 02:44:02
4662,141,5,4,2020-07-26 08:28:39
42780,211,6,2,2023-08-21 11:06:15
20332,43,1,36,2024-02-03 07:42:51
37685,106,1,1,2018-01-07 03:50:15
40225,47,4,47,2023-10-20 18:11:46
12315,89,3,44,2024-07-16 01:09:57
1772,133,8,13,2022-04-01 11:19:39
42805,203,1,10,2019-07-31 15:59:28
16721,21,1,37,2018-03-21 15:00:50
32327,219,7,7,2019-05-22 08:52:47
37021,194,6,36,2019-12-30 16:05:41
20408,86,8,8,2023-03-29 21:06:46
45927,32,8,38,2023-11-04 23:52:59
23687,28,2,27,2024-12-29 18:51:15
13456,252,3,3,2021-11-02 10:38:08
13652,105,3,4,2020-03-18 11:01:07
36475,166,3,21,2021-01-05 08:31:38
42204,10,2,1,2019-04-27 20:44:45
22239,250,7,46,2021-12-06 17:42:42
10159,82,8,8,2020-01-14 02:59:32
12673,109,2,7,2024-11-30 10:19:07
30498,126,7,13,2019-01-01 05:43:24
22326,207,3,1,2019-08-26 17:28:22
38945,123,4,40,2020-01-03 12:21:39
3522,152,1,28,2020-04-06 15:33:17
7877,290,3,10,2023-03-08 21:27:37
18186,182,8,24,2018-01-10 01:29:56
7664,167,3,40,2021-04-30 15:34:30
23216,48,6,16,2020-03-05 01:36:59
26267,233,9,21,2020-05-21 08:58:47
32915,58,3,26,2024-05-31 01:24:13
33354,252,7,30,2021-01-21 22:38:03
31823,236,6,0,2020-09-20 13:09:03
30384,152,6,43,2021-07-02 19:42:21
15107,107,7,37,2021-01-31 09:54:47
23564,172,2,40,2019-04-18 13:08:39
39897,247,1,2,2022-04-23 04:11:26
2259,37,6,21,2024-06-11 02:27:40
37325,126,5,29,2024-09-06 16:13:05
39042,150,5,28,2018-02-08 22:31:57
27824,215,8,48,2021-09-20 01:43:16
48714,59,1,18,2019-03-19 12:50:02
38430,88,5,14,2020-01-04 20:34:05
46230,86,7,14,2018-06-08 12:50:19
31111,105,9,2,2022-12-27 04:36:07
