user_id,subscription_plan,tenure_months,monthly_price,churn
26294,Enterprise,5,499,Yes
31009,Enterprise,34,2499,No
25154,Pro,41,2499,No
11381,Enterprise,23,499,No
39620,Enterprise,35,2499,No
4796,Pro,10,999,No
34422,Basic,6,999,No
41253,Basic,15,2499,No
45510,Basic,35,2499,No
11902,Pro,29,999,No
5158,Enterprise,2,499,Yes
46676,Enterprise,42,2499,No
8945,Enterprise,12,499,No
14699,Enterprise,16,999,No
32708,Basic,13,499,No
9847,Basic,25,999,No
30321,Enterprise,27,499,No
44524,Basic,10,2499,No
7610,Enterprise,12,999,No
42114,Basic,40,999,No
7714,Pro,21,499,No
387,Basic,9,499,No
2041,Pro,8,2499,No
26354,Pro,31,499,No
27024,Enterprise,38,999,No
42776,Pro,29,499,No
43600,Enterprise,25,2499,No
36722,Basic,6,499,No
45136,Enterprise,23,499,No
46082,Basic,28,999,No
44193,Pro,36,2499,No
48817,Pro,11,999,No
4636,Basic,6,999,No
19426,Enterprise,33,999,No
1182,Enterprise,33,2499,No
47133,Pro,19,499,No
25320,Basic,15,999,No
29401,Pro,22,499,No
27064,Pro,40,2499,No
44206,Pro,29,999,No
10571,Pro,44,999,No
45363,Enterprise,29,2499,No
9713,Basic,47,499,No
30404,Pro,30,499,No
27372,Pro,22,2499,No
21871,Pro,19,499,No
38500,Enterprise,22,499,No
29683,Basic,35,2499,No
25998,Enterprise,19,999,No
18014,Enterprise,29,499,No
47481,Pro,13,2499,No
5219,Basic,20,999,No
19842,Basic,40,499,No
37450,Pro,44,999,No
35706,Basic,31,499,No
10186,Enterprise,35,499,No
30439,Enterprise,31,2499,No
30441,Enterprise,24,2499,No
4781,Basic,21,499,No
29588,Basic,7,2499,No
14134,Basic,19,499,No
15965,Pro,47,2499,No
22187,Enterprise,45,2499,No
36001,Pro,33,999,No
4935,Pro,6,999,No
17085,Enterprise,26,2499,No
19649,Pro,21,999,No
31820,Pro,7,499,No
1447,Enterprise,38,499,No
27899,Pro,40,2499,No
124,Pro,20,499,No
18133,Pro,13,2499,No
28296,Basic,20,499,No
34205,Basic,28,999,No
23722,Pro,33,999,No
13108,Enterprise,34,999,No
42804,Enterprise,21,499,No
2825,Pro,3,499,Yes
44767,Basic,10,499,No
43027,Basic,31,2499,No
43094,Pro,13,999,No
40266,Basic,11,2499,No
49081,Enterprise,41,999,No
48735,Basic,1,499,Yes
41381,Basic,2,999,Yes
28163,Pro,19,499,No
28356,Basic,27,499,No
15215,Pro,47,2499,No
15182,Enterprise,43,999,No
27720,Basic,13,499,No
25223,Enterprise,25,999,No
8441,Enterprise,29,2499,No
1035,Basic,28,2499,No
13081,Basic,2,499,Yes
33622,Pro,9,999,No
47922,Basic,42,2499,No
42572,Enterprise,40,999,No
2920,Basic,6,499,No
12496,Basic,34,2499,No
8589,Pro,33,499,No
17770,Pro,9,2499,No
32435,Basic,5,2499,Yes
33478,Basic,10,499,No
12591,Pro,24,2499,No
45842,Basic,34,999,No
21228,Enterprise,3,2499,Yes
16088,Enterprise,36,499,No
11853,Basic,13,999,No
32591,Basic,40,499,No
3236,Pro,14,2499,No
38483,Basic,12,999,No
12165,Pro,24,499,No
577,Pro,44,999,No
40895,Pro,11,499,No
3770,Basic,37,499,No
10201,Pro,38,999,No
10977,Pro,2,2499,Yes
32816,Basic,25,999,No
34912,Basic,39,999,No
19434,Enterprise,28,2499,No
11986,Enterprise,18,2499,No
48227,Basic,39,499,No
16268,Enterprise,42,499,No
35181,Enterprise,29,999,No
25294,Pro,7,999,No
6622,Basic,43,499,No
46915,Basic,22,999,No
20407,Basic,21,499,No
32381,Pro,47,2499,No
2915,Pro,14,999,No
17811,Basic,37,2499,No
35277,Pro,4,499,Yes
15156,Enterprise,35,499,No
31135,Enterprise,5,999,Yes
16311,Basic,7,2499,No
39017,Pro,21,499,No
16299,Basic,44,999,No
28673,Pro,17,499,No
41810,Pro,37,2499,No
35675,Pro,5,2499,Yes
12086,Enterprise,12,2499,No
29564,Pro,29,999,No
35353,Pro,31,999,No
22366,Enterprise,20,2499,No
1564,Basic,19,999,No
11317,Pro,26,499,No
7915,Pro,19,999,No
2994,Enterprise,4,999,Yes
8630,Enterprise,20,2499,No
11365,Basic,20,999,No
10631,Basic,29,2499,No
35684,Pro,40,499,No
46319,Pro,34,999,No
4524,Pro,35,499,No
46365,Pro,18,2499,No
7657,Pro,43,499,No
12813,Basic,1,499,Yes
207,Basic,14,2499,No
47157,Basic,22,2499,No
43936,Pro,2,499,Yes
29232,Pro,22,499,No
20035,Basic,27,999,No
34904,Enterprise,20,999,No
33059,Enterprise,26,2499,No
27201,Enterprise,14,2499,No
13343,Pro,20,2499,No
46272,Enterprise,10,2499,No
36814,Basic,14,999,No
3011,Pro,31,999,No
22374,Enterprise,32,2499,No
32754,Pro,4,2499,Yes
645,Enterprise,35,999,No
45167,Basic,2,499,Yes
8939,Enterprise,22,999,No
19459,Enterprise,35,999,No
33721,Basic,14,999,No
46431,Pro,32,999,No
32894,Enterprise,19,999,No
27323,Pro,21,2499,No
4271,Basic,25,499,No
39406,Basic,46,2499,No
49673,Pro,15,499,No
21867,Enterprise,46,2499,No
24737,Enterprise,17,999,No
19775,Enterprise,47,2499,No
13231,Pro,36,2499,No
434,Basic,36,999,No
27181,Basic,16,499,No
42149,Enterprise,26,999,No
21504,Pro,44,2499,No
18947,Enterprise,28,999,No
8157,Basic,4,999,Yes
28923,Enterprise,32,2499,No
7151,Pro,10,2499,No
48625,Pro,9,499,No
4804,Pro,21,999,No
21748,Enterprise,15,499,No
35980,Basic,9,999,No
17730,Pro,26,2499,No
34450,Pro,24,499,No
43392,Basic,10,499,No
3801,Basic,39,2499,No
43226,Enterprise,34,499,No
18977,Enterprise,22,2499,No
26483,Basic,6,999,No
41713,Pro,45,999,No
43636,Enterprise,39,2499,No
5147,Basic,19,2499,No
110,Basic,31,2499,No
15178,Enterprise,1,499,Yes
2355,Basic,20,499,No
9999,Basic,40,2499,No
25190,Pro,38,999,No
14723,Pro,32,2499,No
42973,Enterprise,20,999,No
30476,Pro,26,999,No
33390,Basic,39,999,No
16757,Pro,39,2499,No
8970,Pro,10,499,No
42732,Enterprise,26,2499,No
19059,Basic,10,2499,No
20344,Pro,7,2499,No
8419,Basic,44,499,No
34387,Basic,8,499,No
47686,Pro,11,999,No
26866,Enterprise,16,2499,No
44632,Enterprise,18,499,No
35702,Pro,42,999,No
12758,Enterprise,4,2499,Yes
41360,Basic,42,499,No
4506,Pro,38,999,No
14351,Basic,18,999,No
44641,Basic,26,999,No
15076,Pro,37,499,No
17180,Enterprise,18,2499,No
18606,Pro,8,2499,No
20489,Basic,17,499,No
41232,Enterprise,25,499,No
9471,Enterprise,19,499,No
46279,Pro,15,2499,No
13652,Enterprise,44,2499,No
21973,Enterprise,1,2499,Yes
46503,Enterprise,4,2499,Yes
5263,Enterprise,14,999,No
49633,Basic,12,2499,No
7697,Pro,41,999,No
35770,Enterprise,24,999,No
26218,Basic,5,999,Yes
11905,Pro,18,2499,No
34866,Basic,28,2499,No
30408,Enterprise,36,999,No
27191,Pro,16,999,No
25892,Enterprise,14,2499,No
15502,Basic,38,2499,No
9427,Enterprise,29,499,No
5917,Basic,21,2499,No
17224,Enterprise,18,2499,No
43066,Pro,2,999,Yes
42481,Basic,16,499,No
29107,Pro,46,499,No
44823,Pro,39,2499,No
32211,Basic,43,999,No
16455,Enterprise,15,499,No
19088,Pro,44,499,No
44679,Basic,34,999,No
25644,Basic,15,499,No
16264,Basic,46,999,No
28835,Pro,26,2499,No
7414,Basic,32,2499,No
634,Basic,25,999,No
38554,Basic,28,499,No
8443,Pro,25,999,No
21865,Enterprise,11,999,No
923,Enterprise,15,999,No
20942,Pro,19,2499,No
21133,Enterprise,23,2499,No
12658,Basic,6,2499,No
36257,Basic,34,2499,No
37086,Pro,30,499,No
6751,Pro,16,499,No
35580,Enterprise,45,499,No
18203,Basic,23,499,No
10763,Basic,32,2499,No
11700,Enterprise,19,999,No
48972,Enterprise,4,499,Yes
9447,Pro,4,499,Yes
18617,Basic,40,499,No
34801,Pro,8,999,No
11484,Basic,13,999,No
35815,Basic,5,999,Yes
7594,Basic,12,999,No
14908,Pro,7,499,No
44370,Pro,32,499,No
38784,Pro,44,999,No
2894,Enterprise,39,499,No
9113,Basic,28,2499,No
25232,Enterprise,33,2499,No
24744,Pro,46,2499,No
30248,Pro,27,2499,No
14708,Pro,31,499,No
36243,Basic,10,2499,No
37972,Pro,21,999,No
8478,Basic,10,999,No
14960,Pro,13,499,No
25144,Pro,35,499,No
30546,Enterprise,19,999,No
13251,Pro,16,499,No
13141,Enterprise,37,999,No
6462,Basic,14,999,No
31520,Basic,44,2499,No
49797,Enterprise,8,499,No
28442,Basic,7,499,No
3232,Pro,1,2499,Yes
41489,Basic,9,499,No
34988,Basic,40,999,No
633,Pro,44,999,No
15548,Enterprise,45,999,No
41926,Enterprise,29,2499,No
22289,Basic,19,2499,No
17611,Basic,43,499,No
32251,Basic,34,999,No
4354,Enterprise,38,2499,No
44146,Pro,12,2499,No
42121,Pro,7,999,No
22448,Pro,10,999,No
5570,Pro,23,499,No
13612,Basic,42,2499,No
26708,Enterprise,37,2499,No
28082,Pro,41,999,No
48797,Basic,18,2499,No
30465,Enterprise,1,499,Yes
4602,Pro,21,999,No
38079,Pro,1,2499,Yes
38359,Pro,42,999,No
38757,Basic,29,499,No
47898,Pro,10,999,No
35237,Basic,40,2499,No
6726,Basic,14,2499,No
43310,Basic,10,2499,No
3723,Basic,38,2499,No
35088,Pro,31,999,No
465,Basic,10,499,No
22783,Enterprise,20,499,No
46895,Pro,41,999,No
33912,Pro,22,2499,No
9666,Enterprise,8,999,No
8339,Pro,11,999,No
39771,Enterprise,12,999,No
29039,Basic,33,2499,No
27609,Enterprise,28,499,No
17524,Enterprise,34,499,No
26445,Pro,2,499,Yes
36663,Basic,32,499,No
18279,Pro,11,499,No
19550,Basic,7,2499,No
45064,Pro,43,499,No
17907,Basic,25,999,No
11978,Basic,39,2499,No
16832,Basic,12,999,No
40552,Enterprise,7,2499,No
40761,Enterprise,25,999,No
34896,Enterprise,23,999,No
20976,Pro,46,999,No
14032,Pro,4,2499,Yes
37205,Basic,5,999,Yes
27159,Enterprise,13,2499,No
16452,Basic,11,499,No
45297,Basic,46,999,No
12831,Pro,17,999,No
40762,Basic,42,999,No
12223,Pro,47,499,No
32965,Pro,33,999,No
47292,Basic,28,2499,No
1950,Basic,11,999,No
46404,Enterprise,33,999,No
45855,Basic,23,499,No
36968,Pro,7,999,No
21746,Enterprise,38,999,No
26895,Basic,8,2499,No
43137,Enterprise,2,2499,Yes
5087,Pro,12,999,No
16436,Pro,9,999,No
47023,Enterprise,4,2499,Yes
20826,Basic,46,499,No
47815,Pro,44,499,No
44712,Pro,1,2499,Yes
22965,Pro,5,499,Yes
4947,Basic,13,999,No
49747,Basic,2,999,Yes
6059,Basic,24,2499,No
9412,Basic,45,499,No
11967,Enterprise,29,2499,No
2950,Enterprise,32,999,No
15285,Pro,36,499,No
45758,Enterprise,33,999,No
47,Enterprise,42,499,No
4415,Pro,37,999,No
40179,Basic,21,999,No
5115,Basic,16,499,No
93,Enterprise,25,999,No
34428,Basic,18,2499,No
32444,Pro,19,2499,No
27591,Basic,42,499,No
33874,Enterprise,38,499,No
33429,Basic,14,2499,No
23439,Enterprise,25,2499,No
40157,Enterprise,4,499,Yes
8648,Pro,3,999,Yes
26660,Basic,11,999,No
23198,Enterprise,21,499,No
34627,Basic,35,2499,No
14844,Basic,22,2499,No
25996,Basic,47,2499,No
30470,Enterprise,20,999,No
14487,Basic,7,2499,No
37063,Basic,21,499,No
30677,Enterprise,12,2499,No
42487,Pro,18,999,No
35579,Enterprise,13,999,No
43389,Pro,40,2499,No
23763,Basic,41,499,No
12712,Pro,20,499,No
29182,Basic,47,499,No
19737,Basic,18,499,No
37983,Pro,37,499,No
46804,Enterprise,42,999,No
11932,Pro,28,499,No
10722,Pro,47,999,No
4891,Pro,29,2499,No
10104,Pro,43,499,No
20721,Pro,34,499,No
9377,Enterprise,19,499,No
25441,Basic,30,999,No
8900,Basic,5,2499,Yes
2109,Enterprise,22,2499,No
35372,Enterprise,33,2499,No
9775,Pro,25,2499,No
47701,Basic,10,2499,No
188,Basic,10,2499,No
10399,Pro,15,2499,No
47559,Enterprise,28,2499,No
26617,Enterprise,19,499,No
41763,Basic,4,2499,Yes
32243,Basic,18,2499,No
40506,Basic,25,2499,No
669,Basic,21,999,No
43808,Basic,17,2499,No
14698,Enterprise,46,999,No
10743,Pro,19,499,No
12437,Enterprise,19,2499,No
37315,Pro,10,499,No
33541,Enterprise,41,999,No
22839,Enterprise,1,499,Yes
731,Pro,36,499,No
38932,Enterprise,27,2499,No
9875,Enterprise,2,2499,Yes
137,Basic,34,499,No
14509,Basic,40,499,No
48124,Pro,5,499,Yes
10154,Enterprise,24,499,No
36441,Basic,25,499,No
14336,Enterprise,13,999,No
36784,Basic,34,499,No
28619,Enterprise,8,499,No
28932,Basic,36,499,No
18766,Basic,44,499,No
34643,Pro,16,999,No
5096,Pro,12,2499,No
3640,Basic,20,499,No
43381,Basic,33,2499,No
23552,Pro,13,499,No
25048,Pro,44,499,No
11441,Pro,11,2499,No
35696,Basic,37,499,No
44890,Basic,16,999,No
23006,Basic,3,2499,Yes
31837,Pro,24,999,No
10123,Basic,10,2499,No
10813,Enterprise,47,2499,No
47805,Enterprise,2,999,Yes
6211,Enterprise,23,999,No
33400,Basic,1,999,Yes
48512,Basic,2,2499,Yes
29950,Enterprise,8,999,No
49641,Enterprise,1,999,Yes
3012,Pro,45,999,No
17330,Enterprise,6,999,No
6518,Pro,20,999,No
40880,Pro,2,999,Yes
2572,Enterprise,38,999,No
4266,Basic,18,999,No
2525,Pro,24,999,No
12389,Pro,24,499,No
49448,Pro,47,2499,No
7673,Basic,35,499,No
13802,Basic,30,999,No
30285,Enterprise,27,999,No
612,Enterprise,26,499,No
49185,Enterprise,3,2499,Yes
49941,Pro,38,2499,No
20819,Basic,10,499,No
12531,Pro,24,499,No
18310,Pro,21,499,No
4151,Basic,38,2499,No
11482,Enterprise,16,499,No
19453,Pro,15,2499,No
27666,Basic,13,999,No
45129,Enterprise,42,999,No
21370,Pro,37,999,No
31303,Pro,34,999,No
39370,Basic,45,2499,No
30278,Basic,4,499,Yes
7440,Enterprise,19,2499,No
44276,Pro,25,2499,No
45756,Basic,40,499,No
30644,Enterprise,14,999,No
2370,Pro,46,2499,No
48072,Pro,46,999,No
14650,Basic,43,2499,No
12625,Enterprise,46,499,No
39748,Pro,10,2499,No
11533,Pro,7,2499,No
31973,Enterprise,24,499,No
25276,Enterprise,23,499,No
46385,Enterprise,8,499,No
44902,Pro,43,2499,No
46257,Enterprise,16,999,No
48041,Basic,13,499,No
16143,Basic,6,499,No
25241,Pro,36,2499,No
41598,Basic,4,499,Yes
37854,Enterprise,18,2499,No
41970,Basic,9,499,No
906,Pro,36,999,No
10153,Basic,42,2499,No
781,Basic,33,2499,No
4261,Pro,41,2499,No
22820,Pro,5,499,Yes
47337,Basic,42,2499,No
32213,Enterprise,46,499,No
7346,Basic,34,499,No
10700,Pro,9,499,No
36283,Basic,19,2499,No
22333,Enterprise,24,2499,No
6914,Enterprise,9,499,No
20446,Pro,9,2499,No
27287,Enterprise,27,2499,No
3309,Basic,4,499,Yes
24069,Enterprise,19,2499,No
37954,Pro,46,2499,No
46220,Enterprise,29,999,No
4185,Basic,1,2499,Yes
46839,Enterprise,42,499,No
29921,Basic,33,499,No
34256,Pro,3,499,Yes
29035,Enterprise,31,2499,No
30850,Pro,25,2499,No
15358,Enterprise,3,499,Yes
4581,Enterprise,45,499,No
29055,Pro,31,999,No
17507,Enterprise,22,999,No
2236,Enterprise,20,999,No
13803,Enterprise,26,499,No
42118,Pro,4,499,Yes
13377,Basic,26,2499,No
4709,Pro,20,499,No
7286,Pro,28,499,No
42933,Basic,23,499,No
49023,Basic,22,2499,No
26918,Pro,32,2499,No
25672,Pro,19,2499,No
20252,Enterprise,24,2499,No
21258,Enterprise,9,2499,No
8324,Basic,26,999,No
8383,Enterprise,47,999,No
4870,Pro,19,2499,No
24057,Pro,12,499,No
43946,Enterprise,11,499,No
22504,Enterprise,41,2499,No
10095,Enterprise,8,499,No
45040,Basic,34,499,No
25363,Pro,9,2499,No
30204,Enterprise,12,2499,No
13927,Enterprise,4,2499,Yes
5227,Basic,8,499,No
36496,Enterprise,37,999,No
17777,Basic,2,2499,Yes
39029,Basic,4,499,Yes
7873,Basic,27,999,No
18965,Pro,32,999,No
1144,Enterprise,32,499,No
16532,Enterprise,46,999,No
27805,Pro,6,999,No
10898,Enterprise,40,499,No
22047,Basic,47,999,No
44436,Basic,23,499,No
17123,Enterprise,37,499,No
1608,Pro,25,2499,No
43588,Basic,7,2499,No
18269,Basic,38,499,No
3252,Pro,16,2499,No
40051,Enterprise,22,499,No
28222,Basic,34,2499,No
11120,Enterprise,28,999,No
47934,Basic,23,2499,No
889,Pro,3,999,Yes
9106,Basic,26,2499,No
1193,Enterprise,21,2499,No
47198,Enterprise,2,2499,Yes
40774,Enterprise,16,2499,No
43525,Enterprise,12,499,No
32134,Enterprise,45,499,No
10658,Pro,25,2499,No
5780,Enterprise,38,2499,No
13072,Basic,5,499,Yes
34324,Enterprise,39,999,No
21979,Pro,36,999,No
30234,Enterprise,2,499,Yes
30556,Pro,26,999,No
35624,Basic,9,2499,No
27187,Pro,47,2499,No
3892,Enterprise,23,999,No
8777,Basic,45,2499,No
39239,Pro,8,999,No
45618,Enterprise,37,2499,No
42731,Enterprise,39,999,No
6089,Basic,40,999,No
35708,Pro,12,2499,No
2295,Basic,47,2499,No
33854,Basic,36,499,No
45347,Pro,27,2499,No
8868,Basic,45,2499,No
272,Basic,29,499,No
41000,Enterprise,35,2499,No
4640,Basic,14,499,No
11055,Basic,36,2499,No
39905,Enterprise,40,499,No
12110,Basic,7,2499,No
17376,Enterprise,40,499,No
8045,Basic,39,999,No
26351,Enterprise,34,499,No
12375,Enterprise,4,999,Yes
2168,Pro,39,999,No
34943,Basic,27,499,No
20074,Basic,22,499,No
10871,Basic,4,499,Yes
45485,Pro,3,499,Yes
4770,Pro,27,499,No
34090,Enterprise,40,499,No
2982,Pro,26,499,No
5970,Basic,45,999,No
32361,Pro,42,499,No
46457,Basic,14,499,No
465,Enterprise,46,2499,No
30714,Pro,38,499,No
30663,Enterprise,41,2499,No
8834,Pro,17,499,No
41631,Enterprise,47,2499,No
4828,Enterprise,6,2499,No
4021,Pro,35,999,No
1680,Enterprise,30,499,No
33087,Enterprise,36,2499,No
47180,Pro,11,999,No
5592,Enterprise,5,999,Yes
45129,Basic,8,999,No
44881,Enterprise,3,499,Yes
6027,Basic,21,2499,No
8068,Enterprise,44,499,No
3398,Basic,7,999,No
8337,Enterprise,32,499,No
35847,Pro,37,999,No
34533,Basic,43,499,No
16872,Pro,1,999,Yes
17840,Pro,27,499,No
42451,Basic,19,999,No
40362,Enterprise,46,999,No
9465,Enterprise,36,499,No
42909,Pro,47,999,No
7622,Enterprise,28,999,No
47372,Pro,15,499,No
13065,Pro,40,2499,No
14600,Basic,1,2499,Yes
22775,Pro,30,999,No
9326,Basic,46,999,No
47413,Basic,32,2499,No
38275,Basic,39,2499,No
16701,Pro,30,999,No
4948,Pro,2,499,Yes
9716,Basic,12,2499,No
35162,Pro,42,2499,No
6065,Enterprise,9,499,No
5945,Pro,39,499,No
33677,Basic,42,499,No
26,Enterprise,41,999,No
20314,Pro,28,499,No
22323,Pro,7,2499,No
44459,Basic,4,2499,Yes
49671,Basic,20,499,No
10083,Pro,9,499,No
12305,Pro,14,499,No
44505,Pro,29,999,No
45290,Basic,5,999,Yes
48541,Pro,7,2499,No
18571,Pro,37,2499,No
18554,Basic,17,499,No
3670,Basic,37,999,No
1966,Pro,23,499,No
43542,Basic,15,2499,No
21174,Basic,5,2499,Yes
30891,Pro,39,999,No
36874,Basic,16,499,No
25420,Pro,20,999,No
8646,Pro,44,999,No
24139,Enterprise,44,2499,No
1066,Enterprise,19,2499,No
40077,Enterprise,13,499,No
3237,Pro,37,2499,No
37369,Pro,11,499,No
24764,Basic,19,2499,No
18126,Basic,43,499,No
11194,Pro,13,2499,No
1282,Basic,22,999,No
1909,Pro,14,2499,No
49532,Enterprise,37,999,No
7757,Enterprise,30,499,No
34986,Enterprise,42,2499,No
2755,Basic,20,2499,No
14636,Pro,35,2499,No
40186,Basic,6,499,No
26502,Pro,42,2499,No
7207,Basic,24,499,No
48432,Basic,35,499,No
35850,Enterprise,43,499,No
25507,Enterprise,19,2499,No
49898,Pro,6,499,No
7060,Enterprise,4,499,Yes
40717,Basic,18,2499,No
19710,Basic,2,499,Yes
20171,Enterprise,17,499,No
26896,Pro,12,499,No
27873,Basic,28,2499,No
37145,Pro,31,2499,No
16400,Basic,17,999,No
36957,Pro,42,499,No
9629,Enterprise,4,499,Yes
1659,Enterprise,45,2499,No
8276,Enterprise,43,2499,No
36719,Basic,23,499,No
23204,Basic,22,499,No
46875,Basic,32,499,No
7431,Pro,47,499,No
35754,Basic,26,499,No
13742,Enterprise,24,499,No
44607,Basic,33,499,No
23207,Enterprise,42,999,No
29871,Pro,34,999,No
25500,Pro,34,999,No
3177,Enterprise,36,999,No
7262,Pro,22,2499,No
19926,Enterprise,36,999,No
29148,Basic,3,2499,Yes
564,Basic,4,499,Yes
29607,Enterprise,18,2499,No
44510,Pro,22,2499,No
13788,Basic,40,2499,No
964,Enterprise,42,999,No
39149,Pro,4,999,Yes
15932,Pro,1,999,Yes
34399,Enterprise,34,2499,No
39072,Pro,26,999,No
32284,Pro,32,499,No
37364,Pro,46,999,No
37485,Enterprise,41,2499,No
23316,Basic,26,2499,No
14365,Basic,21,2499,No
34661,Enterprise,29,499,No
25933,Enterprise,32,999,No
37223,Enterprise,13,999,No
28559,Enterprise,6,2499,No
49785,Basic,2,2499,Yes
38627,Enterprise,3,999,Yes
32822,Pro,30,999,No
19569,Pro,26,2499,No
12130,Basic,16,499,No
23200,Basic,16,2499,No
32987,Pro,47,499,No
40466,Pro,14,499,No
39708,Pro,14,999,No
42915,Enterprise,44,499,No
32561,Enterprise,39,999,No
9573,Enterprise,23,999,No
178,Pro,24,2499,No
30581,Pro,19,499,No
36222,Enterprise,1,499,Yes
7963,Basic,21,999,No
35424,Pro,4,2499,Yes
33723,Pro,7,2499,No
44607,Enterprise,9,999,No
47132,Enterprise,3,2499,Yes
27572,Basic,6,499,No
2996,Pro,39,499,No
37723,Pro,26,2499,No
46587,Basic,42,499,No
41903,Basic,29,2499,No
20816,Enterprise,27,999,No
4079,Pro,14,999,No
22734,Pro,13,2499,No
24963,Pro,15,2499,No
27631,Basic,40,499,No
24318,Enterprise,24,999,No
40798,Basic,32,2499,No
22605,Basic,40,999,No
12827,Pro,42,2499,No
15906,Basic,22,499,No
10201,Basic,27,2499,No
24556,Enterprise,23,2499,No
27341,Basic,38,499,No
14800,Pro,27,2499,No
21954,Enterprise,18,499,No
15284,Pro,33,499,No
25410,Basic,40,2499,No
18258,Enterprise,28,2499,No
9399,Pro,27,2499,No
16412,Basic,29,999,No
18369,Basic,27,2499,No
36069,Pro,19,499,No
9067,Basic,13,2499,No
393,Pro,28,499,No
6773,Pro,39,999,No
43279,Enterprise,12,999,No
29624,Pro,13,999,No
12654,Enterprise,24,499,No
23587,Basic,32,999,No
24325,Basic,10,2499,No
44235,Basic,27,999,No
27564,Enterprise,47,499,No
45575,Enterprise,23,499,No
39867,Enterprise,42,999,No
26202,Pro,19,499,No
34304,Pro,10,999,No
33460,Enterprise,20,2499,No
40935,Pro,37,999,No
35438,Enterprise,2,2499,Yes
1596,Enterprise,6,499,No
38348,Pro,33,499,No
48021,Basic,25,999,No
21819,Pro,26,2499,No
1740,Enterprise,31,499,No
2944,Pro,36,2499,No
24331,Pro,17,999,No
27383,Basic,1,999,Yes
27293,Pro,38,2499,No
2961,Basic,41,999,No
47166,Enterprise,8,999,No
5262,Basic,38,499,No
39263,Pro,30,999,No
6663,Enterprise,45,2499,No
46061,Pro,34,499,No
17971,Basic,21,2499,No
48990,Basic,29,999,No
8103,Enterprise,30,999,No
9180,Pro,28,999,No
29011,Enterprise,1,999,Yes
36319,Enterprise,5,999,Yes
40667,Basic,22,2499,No
18011,Pro,9,499,No
32666,Pro,33,499,No
35693,Basic,21,499,No
44807,Pro,36,2499,No
35560,Pro,31,499,No
31308,Pro,11,499,No
20469,Basic,39,499,No
28884,Basic,45,999,No
41197,Pro,29,2499,No
43642,Enterprise,6,499,No
49480,Enterprise,36,2499,No
25866,Enterprise,41,499,No
14873,Pro,14,2499,No
19765,Basic,31,2499,No
37794,Basic,33,499,No
8070,Basic,9,2499,No
13709,Enterprise,29,2499,No
3024,Pro,21,999,No
24465,Enterprise,2,999,Yes
46915,Enterprise,43,2499,No
7577,Enterprise,12,999,No
20415,Pro,46,2499,No
4991,Pro,14,499,No
44610,Basic,21,999,No
36087,Enterprise,20,499,No
14283,Enterprise,46,2499,No
16550,Pro,10,2499,No
38155,Basic,24,2499,No
22121,Pro,15,2499,No
44666,Pro,30,999,No
16960,Pro,36,999,No
44742,Pro,4,2499,Yes
40510,Pro,28,999,No
12333,Pro,39,499,No
4664,Basic,39,499,No
30439,Basic,16,999,No
8740,Pro,38,999,No
4367,Enterprise,33,2499,No
14542,Enterprise,14,499,No
24576,Basic,44,499,No
39092,Pro,6,499,No
10178,Pro,31,2499,No
32806,Basic,41,499,No
21846,Enterprise,16,999,No
48228,Basic,14,2499,No
12679,Basic,2,2499,Yes
2357,Basic,18,999,No
27220,Enterprise,39,999,No
5989,Basic,2,2499,Yes
17095,Pro,45,499,No
28594,Basic,2,499,Yes
33614,Pro,31,999,No
41265,Pro,47,999,No
43696,Enterprise,34,499,No
46841,Basic,4,999,Yes
38029,Pro,24,499,No
14629,Enterprise,20,499,No
26885,Enterprise,25,2499,No
2453,Enterprise,18,999,No
47115,Basic,1,2499,Yes
46687,Pro,5,499,Yes
42420,Enterprise,19,499,No
45256,Enterprise,10,2499,No
34331,Pro,31,999,No
5616,Basic,43,2499,No
6945,Basic,23,999,No
13742,Pro,24,2499,No
29830,Pro,27,499,No
35389,Pro,21,2499,No
34986,Basic,25,499,No
10469,Pro,46,999,No
12195,Pro,14,499,No
12465,Enterprise,8,999,No
45291,Pro,18,999,No
43962,Enterprise,25,499,No
3135,Basic,29,999,No
33961,Basic,34,499,No
26711,Basic,16,999,No
10551,Basic,20,2499,No
160,Pro,6,2499,No
22314,Pro,11,499,No
45747,Enterprise,29,499,No
16465,Pro,28,2499,No
44630,Enterprise,9,2499,No
44040,Basic,31,499,No
30233,Basic,9,499,No
46909,Enterprise,23,499,No
19299,Pro,30,999,No
31759,Enterprise,11,999,No
28236,Pro,37,2499,No
26897,Pro,6,2499,No
30781,Pro,16,999,No
42753,Enterprise,43,2499,No
22221,Pro,24,2499,No
14510,Enterprise,10,999,No
45126,Enterprise,22,999,No
26234,Pro,23,999,No
46793,Pro,7,2499,No
34391,Enterprise,39,2499,No
11087,Enterprise,18,499,No
6379,Enterprise,12,999,No
36695,Basic,14,499,No
30082,Basic,14,999,No
40475,Pro,9,999,No
242,Basic,17,499,No
20260,Pro,27,999,No
32403,Enterprise,6,999,No
36488,Basic,31,999,No
20470,Basic,41,999,No
20124,Pro,33,999,No
