user_id,trial_days_used,features_used,converted_to_paid,trial_start_date
13244,11,4,No,2018-02-22 12:44:42
46905,7,4,Yes,2018-05-02 19:55:08
11908,9,6,No,2018-06-21 03:22:18
29395,10,1,Yes,2024-12-31 15:00:18
33170,9,9,Yes,2022-05-31 01:59:08
36485,14,6,No,2019-01-03 08:01:55
27764,26,8,Yes,2018-03-20 21:50:36
2806,22,3,No,2022-06-20 21:10:23
8621,3,2,No,2020-04-18 20:58:32
3604,13,4,No,2024-05-13 11:51:14
32809,12,2,No,2022-12-03 09:34:22
30533,26,8,Yes,2020-07-28 06:42:50
14565,16,8,No,2018-05-12 15:53:51
8873,10,2,Yes,2022-02-01 15:58:42
28509,3,4,Yes,2019-07-06 03:43:14
23285,10,2,No,2022-03-25 21:29:23
33932,21,6,No,2023-10-08 00:23:27
6383,27,3,No,2018-08-03 23:33:39
1526,10,7,No,2024-04-25 12:31:07
38299,21,1,No,2020-04-22 06:20:06
39969,10,2,No,2018-11-28 13:20:14
4703,17,3,No,2022-06-28 01:20:45
7108,4,2,Yes,2020-11-09 19:00:41
43818,13,8,Yes,2021-09-05 12:27:03
38645,16,9,Yes,2019-07-11 18:04:59
25427,16,6,No,2020-04-12 15:38:44
28364,19,3,Yes,2023-07-14 13:41:54
11731,8,3,No,2022-01-23 08:12:16
35419,3,8,Yes,2022-09-02 14:04:40
10957,21,8,No,2022-09-26 17:54:38
2425,10,6,No,2023-03-11 06:39:15
21371,28,1,No,2019-07-03 12:18:39
18431,20,6,Yes,2024-09-02 11:13:28
39245,25,1,Yes,2024-03-03 11:23:15
15634,12,1,Yes,2022-12-01 15:46:06
41522,15,8,Yes,2021-07-19 04:34:16
27154,11,7,No,2019-11-07 12:46:38
27339,19,5,Yes,2021-07-12 02:00:03
36867,28,8,Yes,2022-12-29 22:50:19
44182,3,1,Yes,2022-07-08 10:37:30
16335,26,5,Yes,2022-10-22 05:43:11
7726,19,7,No,2018-07-11 12:13:34
46841,20,4,Yes,2023-03-15 05:06:43
19709,21,8,No,2021-09-04 18:18:15
4979,1,5,No,2020-02-29 23:03:51
39371,18,8,No,2022-11-16 19:06:45
30574,28,8,Yes,2022-08-01 05:43:50
38649,10,8,No,2019-02-25 17:29:45
37199,2,4,Yes,2019-07-28 20:42:18
37349,12,4,No,2021-07-01 12:45:22
2047,21,2,Yes,2023-02-11 13:17:13
48023,13,6,No,2023-08-23 01:56:37
27526,8,3,No,2019-12-04 03:11:35
1796,25,3,Yes,2022-05-30 10:55:29
22521,23,7,No,2023-12-17 16:32:07
17575,6,4,Yes,2021-10-16 03:18:00
33469,6,5,Yes,2020-12-14 00:31:50
25845,2,5,No,2022-12-31 06:34:20
37685,7,6,Yes,2024-09-21 14:06:13
934,10,4,No,2020-09-04 02:28:57
37509,8,2,No,2018-09-20 19:57:11
23133,7,7,Yes,2021-05-20 07:55:45
41339,24,4,Yes,2018-05-02 15:13:43
16629,17,9,Yes,2021-03-09 04:57:42
20672,17,5,Yes,2021-11-18 23:54:20
13490,2,3,Yes,2023-06-15 23:01:06
46813,28,6,Yes,2020-06-03 04:43:50
5054,16,8,No,2024-10-29 08:11:05
22762,17,4,No,2018-12-17 08:22:18
6401,13,6,No,2021-11-09 13:45:55
20043,27,7,No,2023-07-11 20:50:42
35045,18,6,Yes,2024-05-19 16:05:05
197,11,3,Yes,2022-05-28 04:09:44
15011,3,4,No,2020-10-09 16:55:49
1374,11,5,Yes,2020-03-31 02:30:49
48638,2,5,No,2018-06-02 22:20:52
26924,28,5,No,2021-04-15 04:43:44
28601,23,2,Yes,2019-12-17 14:31:57
14269,8,1,No,2024-08-25 20:33:33
32025,2,6,Yes,2021-01-12 20:39:13
18291,27,4,No,2021-05-19 02:43:06
27542,5,7,Yes,2019-09-18 22:32:54
29106,15,2,Yes,2018-06-14 16:54:27
3703,8,3,No,2020-06-01 12:43:50
34124,25,6,No,2018-04-16 12:19:40
4261,8,7,No,2020-05-01 01:06:08
34178,1,2,Yes,2022-09-26 22:08:56
49901,24,2,No,2023-02-09 20:14:17
28939,21,6,Yes,2023-02-18 07:35:02
16372,14,1,Yes,2021-01-17 01:52:16
14095,20,6,Yes,2021-03-02 16:52:10
40301,14,4,Yes,2018-12-19 11:43:26
31501,15,9,No,2022-03-18 00:56:43
14972,29,3,No,2020-09-11 16:55:47
14355,15,5,Yes,2019-01-28 03:15:03
4745,22,4,Yes,2021-11-11 08:32:41
37584,16,8,Yes,2021-06-26 06:55:12
14000,19,1,Yes,2019-10-27 16:23:23
2391,10,3,No,2023-11-02 00:02:58
27757,15,6,Yes,2024-04-09 15:07:56
14827,17,5,No,2021-08-15 22:37:55
41911,13,3,Yes,2023-08-05 07:37:15
45098,7,3,Yes,2023-02-19 05:25:15
16489,6,1,Yes,2022-06-25 03:32:44
26327,6,9,No,2019-04-23 15:36:41
48521,2,7,Yes,2021-12-11 01:27:08
42324,16,4,Yes,2021-07-31 23:38:40
48072,7,2,Yes,2019-08-02 11:09:17
10008,6,6,Yes,2023-07-19 10:26:50
31464,29,4,Yes,2019-06-17 16:37:19
22429,14,2,Yes,2023-11-11 01:19:38
4950,10,8,No,2018-02-03 15:34:55
392,11,7,No,2024-10-27 15:51:35
18642,11,4,No,2022-04-25 18:53:22
12577,16,6,No,2020-02-16 05:28:33
46702,7,9,No,2018-12-14 15:24:00
21735,10,6,No,2018-09-15 16:23:47
28247,11,1,Yes,2022-12-23 03:53:29
46239,9,8,Yes,2021-11-22 00:29:46
37483,8,6,No,2018-12-31 19:43:00
29876,17,6,No,2024-11-11 00:29:56
17955,1,7,Yes,2024-09-19 08:22:25
19057,23,8,Yes,2024-11-08 04:24:08
46211,4,7,Yes,2018-12-20 02:55:00
22583,15,9,No,2018-09-29 21:54:11
31000,23,5,Yes,2023-12-21 03:47:29
5954,3,2,Yes,2023-02-09 11:56:21
45240,12,2,Yes,2021-05-06 05:09:58
33022,6,4,Yes,2022-01-27 22:51:45
23015,5,2,Yes,2019-12-04 11:47:46
47440,13,8,Yes,2024-11-30 05:55:21
49753,13,9,No,2020-01-30 19:51:20
39496,27,9,Yes,2024-02-26 15:04:37
7277,21,6,No,2024-11-04 01:57:02
46237,16,7,No,2019-07-30 12:39:36
32940,6,9,Yes,2024-10-04 03:12:10
33035,19,1,No,2018-11-08 22:45:47
31134,26,3,Yes,2024-01-01 07:17:54
14860,26,6,No,2018-05-09 05:32:40
5567,12,9,Yes,2022-01-03 16:10:50
5168,6,5,No,2019-07-27 14:55:38
5918,2,4,Yes,2018-10-01 04:08:02
44952,21,4,Yes,2024-04-07 14:21:09
31617,20,2,No,2021-06-19 13:53:00
42485,4,1,Yes,2020-02-06 01:40:22
35155,7,9,Yes,2021-08-31 09:40:53
22507,2,9,No,2018-09-03 23:19:11
20165,2,1,Yes,2018-07-24 01:02:37
16127,6,3,Yes,2024-08-18 03:10:13
27504,27,2,Yes,2021-09-22 22:12:49
16145,13,8,Yes,2021-12-09 15:17:08
32301,6,2,No,2023-09-16 21:55:59
26897,16,2,No,2023-01-25 21:52:17
17159,14,4,Yes,2018-02-04 06:11:05
18272,16,2,No,2020-02-09 03:33:13
6071,24,7,No,2021-05-04 09:18:28
41440,1,6,Yes,2021-05-31 03:40:28
6119,5,7,No,2024-01-30 23:17:21
36732,16,7,Yes,2021-12-29 06:25:40
14224,6,8,Yes,2021-11-27 23:47:34
10377,4,5,Yes,2022-03-26 06:25:22
49831,13,5,Yes,2022-09-19 19:18:32
16623,7,9,No,2021-03-25 17:52:35
41022,7,7,No,2024-12-30 17:30:01
23208,15,4,Yes,2024-08-12 12:10:20
7997,13,1,No,2022-04-01 17:58:58
28777,26,9,No,2018-08-03 15:47:16
35432,6,8,Yes,2018-09-21 23:14:16
37560,14,3,No,2022-07-28 09:39:09
14398,15,5,Yes,2020-02-02 07:50:51
49359,6,5,Yes,2023-12-25 18:09:39
13847,12,9,No,2018-09-27 00:19:12
25446,22,7,No,2022-02-27 08:48:03
11770,14,1,No,2022-01-07 20:37:18
12946,28,7,Yes,2023-03-26 22:44:55
25050,5,9,Yes,2024-12-23 01:03:10
2219,22,6,Yes,2018-05-21 12:36:50
8416,23,1,No,2018-01-11 10:58:00
10670,10,2,No,2022-07-09 23:49:12
19899,10,2,No,2021-12-14 02:14:03
42886,22,1,No,2024-07-04 09:24:32
949,11,3,Yes,2019-05-26 21:45:44
8888,21,1,No,2023-08-28 23:23:01
31201,28,8,Yes,2021-11-07 03:15:30
1571,5,9,No,2021-12-06 08:54:35
20692,6,2,Yes,2021-09-22 13:26:22
25804,15,6,Yes,2018-09-27 11:37:18
22848,22,9,Yes,2022-01-02 02:57:30
2115,5,6,Yes,2018-09-09 05:36:51
33532,12,2,No,2020-02-27 20:55:44
2113,4,5,No,2021-11-25 00:35:37
7862,4,7,No,2022-09-20 18:54:42
31130,27,4,Yes,2020-04-09 02:04:53
30678,20,8,No,2021-03-14 01:17:33
9554,27,1,No,2018-09-04 13:08:19
19350,28,2,Yes,2020-01-29 11:11:17
26718,11,7,Yes,2018-07-30 07:48:05
30544,2,4,Yes,2022-05-13 21:06:19
7256,6,6,No,2021-04-13 15:57:59
36147,20,2,No,2023-07-22 02:45:50
44084,27,3,No,2022-06-14 23:10:11
35020,15,3,No,2024-04-07 00:40:16
7097,14,7,No,2018-01-31 19:01:29
35916,24,8,Yes,2020-11-17 02:35:00
24067,24,3,Yes,2021-06-23 10:14:57
38982,2,6,Yes,2023-09-30 03:25:34
17473,9,5,No,2021-03-13 13:44:12
40734,2,8,Yes,2020-07-03 14:51:30
37466,8,7,Yes,2019-04-13 13:23:03
13678,29,1,Yes,2018-12-10 15:56:32
24161,12,7,Yes,2021-06-25 06:22:28
11063,7,7,Yes,2023-01-29 04:43:16
9158,26,9,No,2021-06-14 05:12:32
33432,25,9,Yes,2018-02-06 05:09:24
28438,10,3,No,2018-09-20 18:57:45
44291,19,2,No,2020-07-29 09:59:13
34208,11,5,No,2022-02-05 08:27:19
19518,7,1,No,2018-05-10 21:07:41
14859,22,4,Yes,2022-03-12 14:30:04
42624,27,2,Yes,2024-08-24 00:34:04
35276,5,6,No,2023-03-26 07:45:55
28696,5,1,Yes,2024-01-30 16:52:06
13978,24,9,No,2024-01-19 19:35:15
11224,19,9,Yes,2023-08-05 07:59:25
18154,24,5,No,2022-05-15 11:56:53
8250,15,1,No,2022-01-08 17:16:11
15115,21,1,No,2024-09-13 16:42:41
15552,27,9,Yes,2021-07-02 20:05:01
41257,18,3,No,2024-09-27 11:54:46
26240,12,3,No,2021-03-21 06:33:22
21786,27,8,Yes,2021-01-28 07:49:42
42918,21,5,Yes,2022-10-07 04:52:25
38455,12,6,No,2018-04-19 00:47:09
21598,12,1,No,2018-07-09 12:42:01
43331,22,1,Yes,2019-07-17 16:13:38
46394,8,5,Yes,2023-06-22 16:08:05
13765,13,4,Yes,2019-09-26 23:04:13
15798,11,2,No,2020-05-18 01:10:45
2218,13,2,No,2019-07-14 00:04:43
23987,23,7,Yes,2022-01-06 07:44:54
24339,1,1,Yes,2024-03-09 04:24:55
32981,13,5,No,2022-10-11 00:28:35
29018,26,8,Yes,2019-08-03 16:28:06
23464,15,5,Yes,2021-06-09 13:00:16
8340,15,5,No,2020-10-06 20:38:42
25397,14,9,No,2024-09-07 08:43:30
20291,5,4,Yes,2023-12-13 09:24:07
1198,8,5,No,2020-06-16 16:26:58
13429,18,2,Yes,2018-07-12 02:29:54
15552,2,1,Yes,2022-10-10 19:45:01
41154,8,5,Yes,2018-03-03 06:41:29
49880,4,7,No,2018-11-19 03:26:44
27944,2,7,No,2019-10-12 08:41:30
22474,19,4,No,2024-02-04 23:21:50
25178,9,6,Yes,2019-01-11 01:12:30
28609,20,8,Yes,2022-11-30 22:57:04
29518,13,2,Yes,2023-08-27 10:32:50
19465,10,5,Yes,2024-01-21 11:32:49
49142,1,8,No,2023-07-11 08:18:15
45577,4,8,Yes,2019-02-18 10:05:42
29280,4,4,Yes,2022-03-12 01:47:15
34429,24,6,Yes,2021-10-25 22:35:07
49910,15,6,Yes,2020-07-13 02:29:58
10661,22,4,Yes,2021-04-22 11:53:56
11326,11,8,Yes,2024-01-02 19:56:27
41775,20,8,No,2020-03-01 14:21:13
32716,14,4,Yes,2020-02-19 07:35:37
2836,28,2,No,2020-06-15 15:58:43
12574,25,1,Yes,2024-10-10 08:05:04
37240,16,1,No,2019-01-28 05:18:47
21300,24,2,No,2023-08-31 13:18:04
22116,14,8,No,2021-03-31 19:11:21
45371,21,2,No,2018-01-26 01:26:19
44131,10,9,Yes,2023-12-07 02:40:42
43449,26,5,No,2018-08-25 18:24:37
49360,28,5,Yes,2024-03-30 19:32:13
29721,5,3,Yes,2018-04-24 12:45:49
6088,23,8,No,2024-02-13 11:46:58
27665,8,7,Yes,2018-12-10 13:02:12
25424,23,6,Yes,2019-10-23 14:39:43
31489,19,4,Yes,2024-09-06 14:09:08
6903,1,3,Yes,2020-08-30 13:44:42
43182,29,9,Yes,2018-06-20 09:24:40
25710,20,3,Yes,2022-09-02 17:46:28
44702,9,6,Yes,2022-12-08 21:53:50
9613,1,5,Yes,2023-04-22 09:13:14
11564,4,1,Yes,2020-06-13 00:36:04
28238,28,3,Yes,2021-02-16 09:06:30
43082,8,6,No,2019-11-22 21:32:46
42319,4,9,Yes,2020-12-12 10:29:06
1978,28,7,Yes,2020-10-21 03:52:57
37352,15,4,No,2020-12-05 08:20:04
12630,24,1,Yes,2019-05-10 11:51:20
2776,24,6,No,2022-05-27 01:50:17
45263,16,9,No,2021-05-22 22:35:32
26444,4,2,Yes,2021-02-04 23:22:38
138,12,8,Yes,2024-06-22 21:14:44
8538,3,3,No,2023-05-03 04:16:32
36876,21,6,No,2018-10-22 18:55:16
9771,8,7,Yes,2023-10-31 17:38:56
42207,14,5,No,2019-09-05 21:52:32
17852,24,7,No,2023-05-24 15:32:00
41754,3,8,No,2021-06-24 05:40:07
43523,16,6,No,2020-03-07 10:31:01
28905,6,9,Yes,2021-02-19 15:54:36
33817,1,8,No,2024-07-14 16:16:26
38497,19,6,Yes,2023-08-19 17:26:33
16996,25,1,Yes,2024-11-15 05:50:51
21136,6,6,Yes,2024-07-10 04:04:19
32200,16,3,No,2018-12-30 08:38:15
16029,4,2,No,2018-05-21 05:17:47
48945,11,3,No,2023-01-11 06:11:30
8777,6,4,No,2021-05-20 07:43:53
14291,20,1,Yes,2022-11-12 22:31:53
7906,23,8,Yes,2023-11-17 22:14:06
33599,13,6,No,2022-02-03 09:39:01
10895,3,4,Yes,2018-11-15 00:32:22
24261,25,7,No,2022-01-12 01:56:52
1748,28,1,No,2023-09-05 07:33:14
18064,15,6,No,2019-09-05 21:43:33
32898,14,8,No,2020-06-21 01:06:53
29196,23,6,Yes,2023-12-25 05:18:46
31994,1,7,Yes,2020-10-11 02:02:47
11675,29,8,No,2018-10-19 19:19:28
16579,26,2,Yes,2022-03-24 13:18:21
36420,26,7,Yes,2019-07-25 19:43:23
20364,25,8,No,2023-03-03 15:58:25
31663,24,7,No,2024-04-25 00:45:27
12075,26,5,Yes,2020-12-12 00:24:28
45710,28,3,No,2019-09-08 04:48:01
30985,17,6,Yes,2023-06-07 05:20:52
42629,15,3,No,2023-08-31 20:56:20
49184,21,2,Yes,2024-12-17 08:37:09
6552,10,8,Yes,2020-12-11 12:54:19
12977,28,7,Yes,2020-02-20 21:12:58
45913,26,5,No,2022-06-03 09:38:56
49157,10,7,Yes,2019-05-29 21:21:03
45824,25,7,Yes,2021-12-15 02:04:55
37961,17,8,No,2018-12-10 17:54:18
351,19,7,Yes,2023-06-07 00:19:43
1201,26,1,Yes,2019-08-29 17:22:02
9802,2,8,Yes,2018-03-01 19:32:05
13616,29,3,No,2020-06-08 21:16:08
48619,14,8,Yes,2020-07-17 02:50:20
38856,13,8,Yes,2018-07-10 08:17:20
37424,6,2,Yes,2024-06-18 10:10:31
8624,20,7,No,2021-02-27 06:29:05
555,6,3,No,2024-10-21 12:34:23
4019,2,1,No,2022-03-12 19:23:09
44998,5,1,Yes,2019-10-25 10:42:03
8501,2,9,No,2019-02-19 11:30:27
8114,5,5,Yes,2019-11-05 20:11:47
6759,3,1,Yes,2024-10-10 23:19:30
13515,16,9,Yes,2021-06-14 07:57:19
16823,27,7,No,2024-07-18 15:52:09
20959,17,8,No,2022-01-12 09:46:28
10875,24,1,Yes,2020-03-06 01:13:00
3492,7,2,Yes,2021-04-24 00:18:26
9731,20,9,No,2022-07-19 13:55:01
27920,19,4,Yes,2022-03-05 05:18:24
42480,19,6,No,2020-10-20 08:35:26
10275,6,7,Yes,2020-06-02 21:22:20
29597,22,4,Yes,2024-07-07 12:16:59
43314,26,6,Yes,2018-02-01 00:51:36
10740,14,3,Yes,2022-01-03 14:18:55
15292,2,5,No,2024-12-14 22:38:34
33166,17,7,No,2024-01-06 08:34:33
2199,26,6,Yes,2019-08-09 20:32:14
32765,7,3,No,2022-11-07 03:52:40
40437,29,8,No,2024-03-04 23:21:38
46371,25,6,Yes,2022-04-27 18:49:47
31303,17,8,Yes,2023-10-11 03:27:34
4968,16,4,Yes,2020-07-04 08:51:08
47079,17,9,Yes,2019-03-28 14:55:11
3704,2,1,No,2024-06-07 08:17:23
9943,23,1,Yes,2020-01-14 07:01:22
45886,2,7,Yes,2018-03-05 07:57:30
16656,23,5,Yes,2023-06-01 18:35:30
48955,4,6,Yes,2024-03-21 10:34:47
5697,25,3,Yes,2020-01-22 00:35:47
49738,19,6,No,2022-04-08 00:27:13
710,13,6,Yes,2019-05-21 16:52:06
31776,26,6,Yes,2018-08-21 12:25:58
21430,16,2,Yes,2018-03-07 15:04:04
10724,8,4,Yes,2018-06-16 02:09:39
37489,22,9,Yes,2022-02-09 06:04:33
37820,28,9,No,2021-04-15 03:18:38
44501,10,3,Yes,2023-09-25 19:44:18
12782,9,4,Yes,2020-09-10 05:04:52
14382,13,4,Yes,2021-08-18 14:51:56
43009,21,5,Yes,2019-05-08 07:33:04
40140,25,1,No,2022-07-04 17:20:38
20684,22,9,Yes,2023-10-06 19:56:40
8842,23,7,No,2024-04-21 04:54:40
10367,20,1,No,2023-12-26 07:44:19
29469,6,5,Yes,2020-04-17 02:00:01
7173,21,6,No,2021-09-21 03:00:25
48648,9,1,No,2021-05-07 14:59:11
3249,13,7,No,2018-05-15 03:41:45
32716,22,6,No,2023-07-09 07:19:20
16886,29,7,No,2021-12-04 21:22:01
26498,2,1,No,2022-07-21 18:00:08
35838,7,8,No,2024-03-10 07:18:15
26245,10,2,Yes,2021-10-16 15:50:49
27940,4,9,Yes,2018-07-31 16:59:14
42729,5,3,Yes,2018-10-04 04:12:09
3919,14,8,Yes,2024-01-22 23:51:29
27106,18,6,No,2020-07-18 10:04:45
3558,22,2,No,2019-04-13 15:16:56
18974,15,4,No,2019-01-26 23:26:06
5030,26,4,No,2024-01-17 19:48:25
40275,19,6,No,2023-03-23 16:35:12
9569,13,6,Yes,2021-05-04 03:32:58
29952,15,5,Yes,2023-09-08 01:31:09
48432,26,3,No,2024-09-21 10:35:13
9523,7,9,Yes,2022-10-06 11:04:48
25585,2,3,Yes,2018-02-07 18:50:50
36473,6,7,No,2020-09-19 09:36:28
38400,27,5,Yes,2020-09-13 12:57:53
10874,5,6,Yes,2019-09-10 21:09:47
19019,3,4,Yes,2022-07-01 15:53:48
29503,8,7,Yes,2021-01-29 10:02:41
15761,1,8,Yes,2021-07-28 10:02:17
49350,28,2,Yes,2018-09-27 07:38:31
234,28,6,No,2018-02-11 17:11:37
10643,14,4,Yes,2023-11-19 06:03:14
19310,18,8,No,2018-06-22 15:26:37
4632,8,9,No,2023-05-02 20:07:26
46271,4,7,No,2020-08-13 15:13:49
40825,28,6,Yes,2024-07-27 00:13:31
18877,16,1,Yes,2018-10-24 19:41:11
43860,25,8,No,2018-06-07 19:05:06
12892,4,9,No,2020-03-08 18:22:33
2138,7,6,No,2018-03-03 02:05:29
44682,3,5,No,2023-07-25 09:08:02
14099,24,6,No,2022-05-21 03:58:47
4455,12,6,Yes,2020-08-06 12:06:09
20678,5,6,Yes,2023-03-30 10:06:40
46924,2,9,No,2023-05-05 15:07:35
37701,16,4,Yes,2020-04-21 06:36:23
32404,2,2,Yes,2023-05-22 15:19:01
29439,28,6,No,2020-06-25 17:31:03
46773,4,6,No,2022-12-06 19:32:19
38642,4,1,Yes,2024-07-04 06:15:39
12234,26,5,Yes,2019-03-27 00:33:36
36415,24,5,Yes,2020-04-24 05:04:37
25409,24,5,No,2020-04-09 08:50:55
47112,18,2,Yes,2023-06-16 15:52:21
13522,28,9,No,2023-06-12 20:33:52
23513,5,8,No,2021-04-03 21:40:27
19045,15,7,No,2022-12-31 03:46:17
47999,18,7,Yes,2022-03-16 06:22:34
34520,10,6,Yes,2022-01-19 19:34:17
12551,28,1,No,2021-04-02 11:31:32
25751,5,3,No,2018-04-25 13:57:11
245,27,5,Yes,2021-09-29 19:59:46
30369,23,1,No,2018-09-16 12:45:44
1482,16,4,No,2022-07-06 12:30:10
20410,14,3,No,2021-09-29 00:52:22
36894,11,4,Yes,2021-04-05 00:43:57
12735,24,8,No,2023-08-19 09:50:56
23809,15,3,Yes,2024-08-07 03:11:31
9416,12,8,Yes,2024-06-11 14:48:58
39913,25,7,Yes,2019-03-14 08:41:18
43108,3,5,No,2020-07-19 08:10:44
33626,14,7,Yes,2021-01-09 04:12:32
22212,1,6,No,2020-10-25 05:26:25
31667,3,3,No,2020-09-26 19:53:30
45229,22,2,Yes,2024-07-17 16:36:05
21153,24,2,No,2019-01-09 23:57:56
612,9,9,No,2023-07-12 08:38:20
16361,29,4,No,2021-07-22 19:34:49
30583,23,7,No,2022-04-26 05:14:25
33133,15,5,No,2020-08-17 06:28:11
291,2,6,No,2020-12-05 12:33:31
48012,8,8,Yes,2018-06-21 16:13:20
32368,10,1,No,2020-03-19 12:42:15
45764,11,9,Yes,2018-05-13 15:24:45
28141,4,2,Yes,2019-04-06 02:03:56
45121,28,5,Yes,2023-05-12 08:37:37
11231,18,5,No,2022-12-01 15:30:45
42545,17,6,Yes,2018-03-21 19:33:14
45130,23,3,Yes,2020-10-06 22:11:31
1168,19,6,No,2018-02-04 15:31:13
20023,1,5,No,2019-09-23 04:24:57
18746,4,2,No,2018-07-12 17:02:14
1973,13,4,Yes,2022-12-14 13:18:25
35137,11,5,Yes,2020-07-05 01:22:54
39468,12,8,Yes,2020-02-13 17:39:47
43246,17,7,Yes,2019-11-09 06:59:12
15933,2,1,No,2021-12-17 08:30:53
42305,24,6,Yes,2022-10-10 18:03:45
10009,25,7,No,2023-07-12 13:43:39
28821,13,2,Yes,2021-01-23 08:17:16
207,10,6,No,2020-12-05 03:44:47
45833,28,1,Yes,2024-11-26 14:47:21
8746,7,2,No,2023-06-04 14:44:40
25968,25,6,Yes,2023-08-22 07:38:07
17904,10,8,No,2024-06-14 09:35:41
26823,22,3,Yes,2022-05-06 16:58:13
16163,28,9,No,2020-07-19 21:43:00
33699,2,3,No,2022-10-07 02:51:43
23090,1,1,No,2020-11-23 15:42:02
4583,26,3,No,2020-04-01 13:46:48
38824,18,6,No,2023-09-05 19:23:21
16469,10,8,Yes,2021-06-21 14:33:05
29993,27,8,No,2022-09-15 00:04:36
11869,12,2,No,2022-11-12 22:53:50
5202,29,4,Yes,2022-03-23 10:26:27
14068,22,1,Yes,2023-06-15 08:01:25
9168,21,3,Yes,2018-07-11 15:04:53
44135,25,2,No,2018-12-11 18:43:27
10014,8,4,Yes,2023-06-06 03:14:05
402,12,3,No,2021-06-19 06:47:51
43245,9,6,Yes,2021-05-11 04:12:21
42827,3,5,No,2021-05-04 10:19:46
27874,2,6,Yes,2018-08-21 20:18:08
8494,12,5,No,2023-02-17 13:15:10
43063,18,9,Yes,2018-10-08 09:59:47
49288,29,1,No,2024-09-06 22:18:29
39426,17,8,Yes,2019-11-04 11:29:20
43927,19,8,No,2020-01-01 16:21:26
42791,7,2,Yes,2023-08-18 08:05:55
4697,28,4,Yes,2018-04-23 01:04:39
48528,20,2,Yes,2018-08-20 12:00:53
2113,26,5,Yes,2019-11-22 05:29:08
2756,25,4,No,2018-02-01 10:23:16
4407,12,8,Yes,2022-11-21 12:51:48
24906,10,5,No,2022-11-08 02:08:27
21700,5,1,No,2023-07-09 21:37:00
42744,11,4,No,2019-08-19 21:39:55
41201,7,2,Yes,2020-06-28 17:13:40
15202,27,6,No,2023-11-23 02:08:56
7487,1,9,Yes,2022-03-13 10:05:00
37342,28,5,No,2020-01-26 22:27:33
44225,22,1,Yes,2019-11-22 03:03:48
14292,10,2,No,2019-04-11 12:28:37
45164,22,4,Yes,2020-10-07 16:44:27
8875,25,4,Yes,2022-11-27 23:02:31
29413,9,3,Yes,2018-05-31 23:45:28
34786,23,6,Yes,2018-01-12 03:39:51
14931,1,5,Yes,2020-02-23 19:30:48
20454,15,8,Yes,2023-12-07 20:55:30
7220,9,8,No,2024-02-27 03:13:47
21375,19,1,Yes,2021-01-28 04:49:32
40253,14,5,Yes,2024-11-23 16:17:20
45453,28,3,Yes,2019-08-18 11:22:37
49973,24,4,Yes,2020-06-14 08:15:00
36324,25,1,No,2022-11-26 17:18:30
7593,4,7,Yes,2023-11-26 18:25:58
35967,10,5,Yes,2021-07-17 18:55:21
29066,18,5,No,2024-03-28 16:56:58
21770,18,2,No,2019-07-18 09:49:40
13425,18,9,Yes,2023-08-25 19:40:27
45423,13,9,No,2023-04-16 11:48:33
16735,10,6,No,2022-11-30 12:53:18
43823,8,3,Yes,2022-03-11 20:14:38
42830,22,7,Yes,2023-02-23 19:16:49
38245,22,8,Yes,2024-04-24 09:45:12
8588,18,4,Yes,2019-11-26 09:30:02
33645,3,5,No,2018-07-05 03:29:02
33951,10,5,No,2021-06-13 02:36:42
6922,13,6,Yes,2024-06-17 15:37:00
48576,14,5,No,2024-10-23 09:43:32
25565,10,3,Yes,2018-01-10 11:26:52
23726,14,3,No,2024-05-02 09:38:43
39641,12,6,Yes,2018-07-08 22:07:57
10035,14,7,Yes,2019-12-09 04:23:25
2012,9,2,No,2020-01-21 05:59:23
5951,4,5,No,2021-01-21 03:57:45
39762,28,5,Yes,2020-10-21 17:42:18
17918,14,6,No,2021-08-15 08:46:23
49819,27,1,No,2021-12-01 23:32:31
14301,10,1,Yes,2021-07-14 20:25:19
3954,19,4,Yes,2024-01-24 16:14:41
41201,17,6,No,2018-12-06 06:13:15
37408,8,3,No,2023-06-10 05:37:16
44810,28,3,Yes,2022-01-23 16:39:00
5240,18,1,No,2022-03-17 09:23:19
2373,9,6,No,2021-03-22 14:48:22
30190,17,8,Yes,2022-04-02 22:22:48
24841,16,4,No,2024-06-10 05:38:31
25270,21,4,No,2022-07-02 16:48:00
33614,2,3,No,2020-04-15 00:03:09
25541,14,4,No,2022-04-18 23:40:41
28767,19,2,Yes,2023-07-30 00:24:25
31193,6,4,No,2023-01-04 09:24:48
15852,26,4,No,2018-01-18 12:59:56
11605,15,1,No,2024-04-14 23:01:43
19214,15,3,No,2022-01-08 04:13:14
941,8,4,No,2024-03-27 08:21:34
18962,13,2,Yes,2024-04-26 13:08:31
30718,13,2,No,2024-06-22 09:50:23
23589,10,7,Yes,2018-09-23 13:18:02
3713,7,7,No,2022-02-18 17:28:17
36182,27,4,No,2020-10-19 04:19:20
29096,21,5,No,2022-07-28 18:15:10
35991,25,2,No,2021-05-25 23:57:46
36537,27,4,Yes,2021-04-04 00:41:20
38995,19,5,Yes,2020-08-19 14:31:57
37213,16,2,Yes,2023-08-11 15:57:01
11964,18,1,No,2019-04-27 08:25:08
24351,1,3,No,2022-03-15 10:50:51
39184,10,3,No,2018-10-10 04:44:14
26803,19,6,No,2019-09-11 02:22:33
10280,21,4,Yes,2023-06-02 22:57:40
