ticket_id,user_id,issue_type,resolution_time_hours,satisfaction_score,ticket_date
11732,35833,Feature Request,30,2,2020-09-27 14:31:11
168546,34959,Bug,21,1,2022-08-01 06:48:11
13127,3938,Feature Request,65,1,2020-01-28 12:14:38
36878,47636,Feature Request,15,2,2022-03-07 06:39:29
41184,26454,Billing,62,1,2024-11-24 06:30:33
102672,38726,Bug,71,5,2018-04-01 06:19:53
70477,41777,Feature Request,87,1,2019-12-29 17:27:08
27977,36684,Login,111,1,2018-10-02 02:51:58
38251,18553,Login,119,1,2023-08-19 09:50:51
134289,46211,Bug,72,4,2022-10-26 23:15:09
190835,37853,Login,100,3,2019-09-04 05:55:59
100598,10136,Feature Request,27,2,2020-12-14 14:57:54
24058,8455,Bug,2,4,2020-02-13 09:41:20
71188,11394,Bug,50,2,2022-10-31 03:55:34
192549,12975,Login,72,5,2018-01-14 12:39:32
4003,48498,Billing,6,4,2024-09-26 06:30:46
3741,16358,Bug,67,3,2024-03-25 19:05:34
69073,34887,Billing,96,3,2023-11-21 13:59:28
177832,33331,Login,50,5,2024-09-22 20:34:16
70735,34802,Bug,71,4,2020-10-30 01:57:19
113837,20387,Feature Request,62,2,2024-05-31 10:09:24
124720,23942,Feature Request,31,5,2021-09-24 09:34:48
153519,11336,Feature Request,30,5,2023-03-12 12:23:45
94528,28322,Billing,59,1,2022-09-29 22:41:30
35674,34981,Billing,88,3,2022-09-09 01:49:02
54727,30212,Bug,47,4,2022-08-02 08:25:50
57323,34117,Billing,97,3,2020-05-11 23:06:48
13791,34289,Billing,113,5,2023-05-14 12:01:41
164044,46510,Login,22,3,2018-02-18 08:01:10
145968,26756,Feature Request,15,1,2018-12-07 11:49:45
73458,13554,Billing,85,2,2024-06-12 06:09:08
151242,46420,Feature Request,27,4,2019-10-01 07:12:33
146946,39985,Login,91,4,2019-11-05 05:56:45
31304,39349,Bug,35,4,2019-12-25 09:54:02
151700,10332,Login,26,4,2019-02-11 08:00:36
108885,47433,Login,49,4,2023-12-08 03:47:32
72017,37335,Login,53,2,2021-07-24 23:05:49
120478,16541,Bug,67,4,2023-10-15 15:33:46
50770,3582,Bug,54,3,2020-11-26 00:17:39
85899,23859,Billing,23,2,2023-07-08 04:54:13
129974,13188,Login,119,2,2018-09-12 09:37:28
67865,22803,Bug,26,2,2022-08-17 11:38:10
76945,21782,Billing,21,1,2024-05-09 22:24:24
54899,6538,Bug,97,4,2023-09-25 07:12:27
121908,48776,Feature Request,82,1,2023-11-19 10:17:28
101471,113,Bug,35,3,2022-05-27 09:13:16
104004,8881,Login,89,5,2024-05-08 17:43:49
108164,10080,Feature Request,78,4,2019-08-14 09:28:54
76865,6626,Billing,82,1,2019-05-15 17:27:15
73440,17153,Feature Request,42,5,2022-05-10 20:54:24
4896,19031,Bug,93,3,2018-09-03 21:47:13
86940,41311,Bug,104,4,2020-02-19 09:21:38
72681,10213,Feature Request,101,2,2020-02-20 03:10:19
51251,31715,Login,21,3,2018-05-04 05:22:52
70626,28699,Bug,63,2,2019-03-19 23:52:35
94154,42555,Feature Request,11,4,2019-01-08 01:20:15
130237,27175,Bug,113,5,2022-01-29 18:04:37
133813,27431,Billing,19,2,2020-09-21 06:10:57
181277,40608,Feature Request,78,5,2023-10-01 18:10:45
54219,17024,Login,52,5,2024-02-19 16:47:26
31779,10744,Billing,28,4,2022-03-24 09:41:57
193571,35601,Login,15,1,2022-09-14 17:13:05
167043,25408,Billing,117,1,2022-04-07 11:13:58
180856,28150,Billing,103,5,2020-09-30 23:20:53
198214,42349,Billing,48,5,2024-06-12 15:57:11
177192,24081,Login,110,2,2019-04-30 13:14:23
101497,34157,Bug,98,2,2021-09-04 01:57:21
187874,10748,Bug,62,5,2020-03-16 01:04:31
199037,20404,Billing,111,4,2024-06-07 10:19:46
31251,24183,Billing,28,3,2023-05-22 21:51:21
190507,41483,Billing,9,2,2019-04-02 14:43:32
81417,4714,Billing,54,4,2022-01-23 22:04:06
172953,3533,Billing,26,5,2018-12-13 03:50:03
53922,46953,Login,117,4,2022-01-29 07:02:17
148798,837,Bug,24,3,2021-03-13 07:20:09
188083,41870,Feature Request,4,2,2023-06-19 21:10:20
108818,41886,Bug,56,5,2022-11-30 06:00:20
140148,25244,Billing,4,2,2022-08-13 14:27:33
180608,9615,Bug,40,2,2020-09-22 12:14:37
180822,6184,Feature Request,99,3,2019-02-16 11:28:40
52597,33340,Login,110,4,2023-04-26 09:55:52
159469,27648,Login,68,4,2019-08-01 21:34:23
94880,27358,Bug,12,4,2020-03-26 01:04:07
51404,21525,Login,60,3,2021-02-17 14:21:41
82737,10325,Login,19,1,2020-05-21 17:32:09
181404,22789,Bug,12,4,2018-11-09 16:08:01
37154,40832,Bug,87,1,2019-02-27 12:52:09
58891,11508,Feature Request,3,2,2018-03-06 05:25:34
82555,2700,Bug,56,4,2019-04-09 22:48:46
178139,10409,Bug,50,2,2018-07-04 11:08:01
184735,7535,Bug,22,2,2024-07-27 02:42:14
5006,44021,Bug,83,1,2018-07-07 03:09:08
72110,8007,Login,98,1,2020-02-28 09:08:51
106884,11854,Feature Request,81,2,2018-07-16 13:46:38
149419,27182,Billing,109,5,2022-08-13 20:14:11
84041,959,Bug,96,2,2018-10-14 19:45:27
47390,34546,Billing,14,5,2019-05-29 14:52:42
166069,18914,Feature Request,29,2,2023-05-14 17:25:40
191249,36344,Feature Request,41,1,2019-04-17 04:19:20
161938,23336,Feature Request,110,5,2023-06-18 12:26:45
88910,41229,Bug,37,4,2018-11-18 23:45:20
78427,7665,Feature Request,115,2,2018-04-13 15:28:27
95354,22904,Login,33,5,2021-03-25 06:22:17
161194,19127,Feature Request,52,2,2020-07-07 09:07:44
143996,23790,Feature Request,65,1,2023-09-30 11:53:47
2020,12473,Login,106,4,2024-05-14 07:50:44
28191,11122,Billing,60,5,2024-06-08 21:58:12
167910,2742,Login,97,4,2024-12-24 07:07:20
30655,40287,Billing,83,1,2021-10-30 13:17:20
21712,25474,Bug,58,3,2021-10-26 23:44:39
7741,42103,Bug,5,3,2023-03-27 15:14:34
107500,21445,Feature Request,5,4,2020-09-16 02:32:48
69725,29945,Feature Request,21,4,2023-09-11 08:36:24
121184,40617,Feature Request,66,4,2021-07-29 10:34:36
181162,6019,Feature Request,96,5,2023-10-21 08:41:01
84153,4874,Bug,100,3,2018-01-10 06:37:27
163016,31916,Feature Request,78,1,2022-11-21 08:30:29
141132,36927,Login,6,4,2024-01-03 19:16:50
160589,29378,Feature Request,57,1,2022-08-17 08:34:55
120837,25029,Billing,29,2,2022-04-01 21:31:00
192802,8941,Feature Request,9,4,2022-04-10 01:50:46
21827,44519,Feature Request,69,3,2022-07-25 11:20:52
147810,28203,Billing,57,1,2021-03-20 20:31:39
50151,25417,Login,1,1,2020-07-13 16:45:07
4305,32258,Login,18,5,2022-04-10 22:28:37
175749,23322,Login,31,5,2022-10-16 00:40:01
192107,21428,Bug,29,2,2021-01-05 21:33:48
160862,18718,Login,76,4,2021-07-10 11:21:44
90587,18833,Login,22,5,2018-09-15 23:36:01
78876,44295,Billing,97,2,2018-02-19 18:29:10
132492,35867,Billing,51,5,2022-12-14 06:21:42
133152,39910,Login,20,5,2018-03-29 10:02:02
90071,2894,Billing,96,2,2020-02-18 10:19:54
142686,34717,Bug,45,5,2021-01-19 23:29:45
98165,46729,Login,114,5,2021-08-16 10:27:47
28286,15790,Bug,102,2,2023-11-16 19:59:39
6264,21583,Login,7,4,2024-01-29 09:36:35
131227,31170,Feature Request,104,5,2024-05-10 09:33:22
45640,10397,Bug,105,3,2019-01-23 05:22:08
147097,28203,Login,119,1,2022-03-26 07:13:42
14174,13115,Bug,59,3,2021-11-19 21:54:13
83951,34954,Login,39,3,2020-08-16 01:11:43
7706,13804,Billing,31,1,2024-06-17 06:28:48
100699,20920,Billing,95,4,2024-11-16 18:29:38
69752,32996,Feature Request,75,2,2018-05-19 11:25:16
101320,25498,Billing,89,4,2023-05-25 05:08:41
104549,48247,Billing,76,3,2019-11-03 01:43:44
92493,23547,Feature Request,72,4,2019-10-01 09:12:03
50579,28509,Bug,80,2,2018-09-19 09:58:21
35865,41406,Login,83,2,2018-09-29 09:23:58
51194,30544,Billing,62,4,2018-03-09 10:02:30
121284,26219,Bug,112,4,2021-05-29 00:12:13
87015,21518,Feature Request,30,2,2023-06-30 11:30:59
109859,43855,Bug,59,1,2021-02-21 15:50:01
124554,17308,Bug,94,5,2020-11-25 23:05:21
76559,3917,Bug,44,4,2022-07-18 04:57:12
49732,48840,Bug,44,2,2018-07-09 12:00:51
21147,34099,Billing,7,5,2023-02-13 18:40:15
150140,35045,Billing,87,2,2023-03-26 08:29:12
53817,14156,Login,30,1,2022-03-22 04:01:26
104047,220,Bug,90,2,2019-12-10 22:01:01
158533,30380,Feature Request,41,2,2023-02-14 23:01:46
187444,9704,Feature Request,74,2,2020-01-01 10:26:25
59058,38294,Bug,39,3,2020-04-29 13:13:23
35968,45265,Login,117,2,2023-03-27 12:07:32
117974,39212,Billing,62,1,2019-12-25 07:53:38
128202,33486,Billing,41,1,2021-09-18 21:29:55
197877,28727,Billing,19,4,2022-08-11 09:20:47
100258,12400,Bug,72,4,2020-10-30 15:41:07
157555,2956,Bug,118,1,2021-05-23 09:18:03
3261,22875,Bug,57,4,2021-11-08 07:00:52
109231,44642,Login,57,4,2019-12-05 15:49:33
57959,16615,Billing,72,3,2020-02-26 17:51:19
115184,19612,Login,52,2,2019-12-03 22:27:45
150081,16556,Billing,110,1,2021-12-10 01:52:42
9093,13599,Billing,89,1,2020-08-06 06:49:05
51555,7363,Login,68,2,2018-04-04 16:06:36
174357,9368,Billing,65,2,2019-07-09 11:26:01
20280,31712,Billing,99,5,2022-05-25 02:29:45
142937,39985,Billing,30,2,2019-10-25 12:32:15
180370,35222,Bug,78,2,2019-10-23 04:37:41
156186,47724,Login,90,2,2018-05-30 19:36:07
47800,31618,Bug,44,5,2018-05-26 12:43:48
158065,3702,Bug,60,3,2022-07-24 21:09:48
17125,45809,Feature Request,64,2,2022-11-09 13:14:58
7740,6221,Billing,100,4,2019-06-28 04:08:09
157755,48323,Feature Request,74,5,2019-01-16 12:39:39
167156,2566,Feature Request,88,2,2019-02-08 18:21:45
139034,14795,Billing,30,5,2021-02-04 21:33:12
56538,30506,Billing,53,1,2022-03-21 07:39:20
195590,19154,Feature Request,36,5,2021-12-29 20:07:28
194722,7069,Bug,40,5,2020-07-05 04:27:10
8469,25312,Feature Request,85,1,2022-08-25 19:35:34
163312,23849,Billing,106,5,2022-06-26 00:05:32
6700,38329,Feature Request,25,2,2022-04-09 07:12:16
148229,38160,Login,2,3,2018-04-05 20:29:56
170145,18218,Bug,41,3,2021-08-01 04:33:27
116327,33338,Bug,110,4,2019-02-22 22:49:00
82934,7841,Bug,40,2,2018-11-10 07:40:49
180838,18550,Feature Request,51,4,2022-07-19 07:19:27
82857,17836,Feature Request,60,5,2020-09-08 10:01:56
164354,3916,Bug,10,2,2024-02-19 08:38:39
127639,21708,Billing,67,1,2020-08-03 11:50:59
146695,15005,Bug,42,2,2021-11-08 04:26:10
33950,7130,Bug,75,2,2021-07-13 21:47:04
162940,44238,Feature Request,100,2,2018-02-12 00:09:55
69516,40694,Billing,39,3,2018-01-02 23:26:53
180728,23016,Bug,93,1,2022-03-16 12:36:33
143306,18796,Billing,15,5,2024-08-15 08:04:26
46095,34047,Billing,27,2,2021-10-28 07:19:08
46900,1873,Bug,34,2,2022-11-08 10:35:31
68593,44569,Feature Request,44,3,2023-04-09 12:25:43
84986,4889,Login,112,1,2019-04-11 07:33:43
132015,22513,Feature Request,61,4,2022-10-02 20:26:35
190307,27468,Bug,116,2,2024-03-01 07:20:03
25400,32508,Login,8,3,2020-02-28 14:22:34
41398,26041,Login,21,4,2024-04-11 10:35:23
172613,1505,Login,114,3,2020-05-23 18:53:41
113831,572,Feature Request,87,2,2018-04-18 15:53:42
126910,42856,Feature Request,81,3,2019-05-27 06:13:41
40705,9193,Feature Request,9,4,2020-01-02 11:33:47
169181,5314,Bug,41,3,2023-11-13 01:40:49
33217,14654,Billing,23,5,2019-02-15 13:14:57
57955,36046,Login,89,3,2023-01-07 22:50:41
129880,45214,Feature Request,79,5,2021-11-19 02:51:49
138701,11441,Feature Request,69,3,2022-06-23 09:52:47
27118,24821,Billing,52,4,2020-03-15 21:58:06
137851,2838,Feature Request,59,5,2023-07-26 10:37:36
89460,15040,Feature Request,6,4,2023-02-08 21:45:22
195383,46314,Feature Request,21,2,2020-03-15 11:07:16
19787,45497,Login,22,1,2023-11-19 06:57:44
111585,20138,Feature Request,62,1,2023-06-02 08:41:02
175286,23612,Billing,72,3,2019-08-13 02:32:00
53725,4410,Bug,37,5,2024-10-22 12:30:28
150301,10281,Feature Request,32,4,2022-10-01 00:33:15
32246,12008,Bug,84,1,2020-11-24 23:24:20
190402,36459,Bug,97,2,2024-03-18 15:51:25
118216,43517,Bug,33,3,2019-08-02 15:37:00
6621,47651,Billing,17,2,2022-02-12 02:54:12
164826,31219,Feature Request,88,1,2018-02-18 09:55:00
165401,10364,Feature Request,7,5,2023-02-13 04:42:31
81960,13066,Feature Request,26,5,2019-02-28 10:39:59
158238,8766,Bug,38,5,2023-07-23 09:27:03
144727,43852,Feature Request,38,2,2020-08-21 07:18:17
26785,40789,Billing,32,4,2020-08-26 00:25:23
151933,28275,Billing,66,5,2022-05-04 16:40:08
150577,45260,Login,51,2,2022-04-20 04:45:10
177233,33915,Login,91,1,2022-05-18 11:53:47
50526,23526,Login,112,5,2020-06-28 02:07:01
48050,4787,Billing,57,4,2018-05-31 02:58:02
165572,18081,Feature Request,54,2,2020-12-02 13:15:12
7105,12574,Billing,28,1,2021-10-22 06:33:32
73458,25210,Billing,35,4,2021-03-21 19:50:52
94628,40336,Bug,98,1,2020-11-18 10:58:58
40528,12372,Feature Request,97,4,2018-12-30 15:22:25
12664,3313,Login,50,1,2024-09-16 07:29:52
136380,33227,Bug,95,1,2024-11-19 00:11:14
95278,7668,Login,116,1,2018-06-13 05:38:04
9536,46846,Feature Request,67,5,2020-11-06 08:22:29
41216,34220,Billing,88,1,2020-11-17 07:09:15
31716,19653,Bug,32,2,2020-04-05 17:23:44
112078,16777,Login,54,3,2018-05-30 06:10:54
138705,33716,Billing,44,1,2023-04-25 05:17:32
50307,15936,Bug,92,3,2020-11-22 13:46:44
86370,23172,Billing,27,1,2018-06-08 03:56:29
56536,7425,Feature Request,21,3,2019-02-28 12:19:56
60958,46853,Bug,9,1,2018-06-25 21:03:06
199683,39311,Bug,9,2,2024-05-17 20:04:07
36115,38087,Billing,77,1,2019-11-16 13:55:45
173726,38655,Feature Request,2,1,2018-07-25 12:30:20
98015,2605,Bug,59,1,2021-06-29 07:28:38
77787,32411,Bug,98,1,2022-04-27 22:14:00
131607,33284,Bug,106,4,2021-11-15 04:34:47
99770,15474,Billing,87,1,2018-10-30 23:22:14
55554,14299,Feature Request,106,5,2020-08-08 10:47:51
68540,27246,Feature Request,114,1,2021-08-16 23:49:45
159273,28247,Bug,90,4,2019-11-16 14:50:27
176231,21590,Bug,99,3,2022-09-20 12:07:33
122298,5179,Login,57,1,2019-03-25 00:52:46
5392,26779,Billing,28,5,2023-09-06 19:16:49
120007,39071,Bug,96,2,2019-05-10 18:36:11
114531,11849,Login,11,5,2023-03-28 11:58:05
111580,31459,Login,91,4,2024-07-07 07:03:27
85055,25147,Login,37,1,2022-04-12 04:44:03
45084,31666,Bug,75,5,2023-07-01 10:57:02
19244,25450,Login,12,3,2023-03-22 15:01:41
128449,26146,Bug,78,2,2022-07-17 23:10:46
4349,19352,Billing,46,5,2020-11-05 00:41:36
49607,35151,Bug,114,3,2024-09-26 09:10:40
24864,30664,Login,58,3,2020-06-13 23:27:04
74689,610,Bug,36,5,2024-07-01 02:00:54
198178,39432,Billing,110,1,2018-03-24 16:18:38
73891,37505,Bug,24,1,2019-05-21 05:54:16
52595,35986,Feature Request,32,1,2023-10-10 05:23:50
10600,24294,Bug,30,4,2021-05-03 03:59:44
127045,14241,Login,75,5,2024-09-21 23:24:11
140798,28141,Feature Request,4,4,2020-04-23 15:22:52
112171,5363,Billing,69,4,2019-11-21 14:47:51
18542,41611,Bug,34,4,2018-05-08 05:41:22
174291,46473,Bug,66,4,2018-01-10 14:38:33
6766,19220,Bug,3,5,2024-11-04 23:19:54
198998,14387,Login,112,2,2018-09-15 21:10:56
135275,38952,Bug,105,1,2024-04-17 16:50:49
4302,28428,Feature Request,1,3,2023-12-26 18:31:01
85194,21945,Bug,72,3,2022-12-26 12:54:32
102247,21452,Bug,96,4,2021-09-16 14:55:10
53268,23655,Bug,41,3,2019-03-29 09:53:24
110197,26209,Billing,45,2,2024-09-23 07:06:46
180030,24654,Login,7,4,2022-08-23 16:14:02
72286,45930,Login,99,4,2024-11-29 17:08:25
74865,29649,Login,32,4,2018-12-10 03:33:07
22146,31297,Feature Request,116,3,2020-06-17 20:45:56
423,34099,Feature Request,45,1,2019-03-30 06:19:42
44335,48596,Feature Request,103,1,2020-03-22 06:11:53
193196,37282,Bug,7,5,2022-11-10 13:02:11
4206,19540,Bug,42,2,2021-03-08 23:45:02
197388,14214,Login,74,1,2019-08-16 19:38:58
54017,9092,Bug,3,3,2023-07-22 23:40:35
87964,43863,Feature Request,60,2,2023-11-05 07:33:44
79442,12254,Billing,17,5,2018-07-13 09:26:18
191700,25616,Feature Request,66,3,2022-04-19 23:53:40
63521,44108,Login,99,2,2022-02-07 23:07:45
26852,31884,Login,30,2,2020-11-02 13:19:02
41060,353,Feature Request,51,4,2022-01-27 16:47:34
87894,48382,Billing,21,5,2024-12-30 21:55:11
70455,22372,Bug,11,5,2019-01-14 13:26:14
188083,26020,Bug,21,3,2018-06-02 21:29:03
150989,14525,Billing,85,3,2023-11-19 23:04:40
149863,30725,Billing,76,2,2024-05-24 23:50:40
85697,4443,Feature Request,14,4,2018-12-27 21:29:23
122512,35980,Login,90,2,2023-11-23 21:25:48
85417,40182,Feature Request,36,5,2021-02-03 15:20:16
13800,38617,Bug,78,2,2023-10-02 00:35:06
61099,23312,Feature Request,42,2,2019-11-02 01:57:46
55976,32499,Bug,115,4,2023-02-04 17:16:01
102900,33205,Billing,44,5,2021-09-12 20:30:12
15034,39516,Login,73,1,2022-08-25 13:40:01
123902,44603,Bug,69,5,2020-04-17 20:50:57
74641,46275,Bug,5,1,2022-07-11 04:29:02
111060,26922,Feature Request,113,3,2019-01-25 02:31:02
9309,205,Login,52,5,2020-07-18 04:26:03
54501,12555,Login,34,1,2018-08-23 11:28:33
188167,24995,Billing,92,5,2021-12-17 17:01:15
139130,22312,Bug,72,3,2021-08-15 17:24:18
69215,25148,Feature Request,77,5,2019-11-09 00:47:49
83281,38039,Feature Request,72,2,2024-12-08 23:19:10
187629,10799,Feature Request,30,1,2022-04-07 10:55:09
83043,2348,Login,48,5,2021-07-06 02:52:07
175318,10080,Login,60,1,2023-09-01 12:03:53
92389,990,Feature Request,9,4,2020-08-02 09:32:07
58040,6951,Feature Request,89,2,2018-04-03 21:47:48
96991,4570,Login,119,4,2019-03-19 13:50:05
139406,6098,Feature Request,27,4,2023-09-30 14:50:24
140424,4605,Billing,48,3,2021-10-04 06:46:54
41211,22159,Login,4,4,2020-03-22 15:40:32
15959,28379,Login,65,3,2018-12-18 00:51:02
60077,24139,Login,52,3,2021-01-29 04:59:11
97436,47712,Billing,21,5,2024-10-23 19:07:46
14557,23928,Feature Request,39,1,2024-01-03 23:12:04
91296,35566,Billing,32,5,2022-05-23 07:44:14
38376,1305,Feature Request,93,3,2021-05-17 04:47:08
159802,44075,Billing,89,2,2020-05-26 21:40:34
122794,19322,Bug,114,3,2019-02-07 03:48:47
62468,15623,Feature Request,68,4,2024-05-31 09:59:34
123273,3571,Billing,3,2,2023-06-18 03:03:32
114109,41198,Login,106,3,2023-07-20 21:34:41
138404,6031,Billing,32,1,2022-08-11 08:38:28
87732,13450,Login,24,1,2019-06-15 23:04:32
128909,45633,Feature Request,86,1,2023-12-27 08:19:24
2302,35199,Bug,105,3,2022-10-13 13:14:09
15769,4539,Billing,12,1,2023-07-26 17:15:19
49904,1982,Feature Request,51,2,2019-04-01 15:25:12
60463,9103,Bug,101,2,2018-06-29 01:53:02
113031,48399,Login,4,2,2024-04-20 20:14:50
133821,5918,Billing,9,5,2022-04-07 21:41:56
156539,47803,Bug,30,5,2023-11-27 10:41:49
73683,48064,Bug,113,2,2023-02-24 08:29:27
115635,47003,Billing,118,3,2019-09-23 08:24:56
44979,44789,Bug,113,3,2021-01-03 05:30:02
48122,33445,Feature Request,90,4,2022-11-19 05:51:58
143689,10162,Billing,38,4,2022-12-26 09:55:28
27731,12874,Billing,87,3,2020-01-19 18:43:05
52197,34634,Bug,50,4,2024-07-05 11:43:43
10067,4673,Billing,25,5,2022-01-29 04:46:11
129663,45650,Feature Request,67,4,2021-01-12 13:14:50
2382,10231,Billing,13,5,2021-10-04 06:41:30
154028,35617,Login,12,5,2020-11-19 06:43:56
74128,31642,Login,39,2,2022-02-04 09:06:11
93164,2318,Bug,118,1,2020-08-06 19:41:20
142050,45489,Bug,44,2,2019-02-10 02:52:10
92784,32670,Billing,51,3,2021-01-20 13:21:57
93218,24671,Feature Request,32,1,2021-06-17 23:46:23
95088,36732,Feature Request,37,3,2020-08-27 04:11:04
98145,20466,Bug,44,4,2021-06-26 03:44:54
187638,31399,Feature Request,30,3,2018-10-20 21:21:26
110651,31255,Bug,48,5,2021-05-26 05:48:47
8359,20495,Login,64,1,2021-11-29 15:59:41
133901,31005,Billing,18,3,2022-06-25 21:42:34
189611,42742,Login,63,1,2024-07-10 04:45:31
111811,43584,Bug,80,2,2024-01-27 03:13:29
16964,28277,Feature Request,16,5,2023-10-30 08:08:08
128397,6457,Feature Request,61,1,2019-10-27 08:58:45
88746,40906,Bug,62,3,2022-07-11 23:21:24
40807,19422,Feature Request,62,5,2021-08-20 12:01:59
177877,20814,Billing,41,5,2023-12-27 00:26:43
181298,15003,Feature Request,12,2,2018-05-10 13:33:38
171684,42657,Feature Request,90,5,2021-07-24 16:46:24
19407,21038,Feature Request,61,1,2023-12-25 12:03:17
80010,3142,Billing,98,5,2022-10-11 17:07:50
66202,5028,Login,112,2,2024-10-12 05:58:45
109381,16834,Bug,77,2,2024-11-23 01:20:03
84004,33360,Billing,115,5,2021-10-22 14:10:00
138921,39340,Bug,5,2,2024-06-17 17:49:12
159967,11128,Billing,13,2,2018-10-09 22:25:01
11105,25961,Billing,109,3,2024-04-14 18:56:10
31059,1400,Billing,107,2,2019-11-16 02:58:44
191442,36839,Login,27,1,2024-05-16 18:59:55
102979,31037,Login,30,5,2018-02-22 10:40:01
75468,1420,Feature Request,45,4,2020-01-27 14:01:26
172342,33838,Login,85,2,2020-07-08 18:11:15
30749,36573,Feature Request,23,3,2018-12-06 00:59:03
173641,9469,Login,13,3,2021-01-05 05:35:37
128624,36882,Login,98,1,2022-10-15 00:08:30
85662,14798,Feature Request,22,3,2020-08-21 23:37:22
115949,14214,Login,63,4,2023-07-30 20:55:28
182897,46341,Login,39,5,2023-02-12 06:22:38
9206,25958,Login,108,2,2022-05-25 23:44:06
143725,8646,Feature Request,5,5,2024-02-05 13:52:15
126908,4704,Login,82,5,2020-05-04 11:04:43
195203,17385,Login,104,2,2023-11-11 11:57:50
136610,41099,Feature Request,103,4,2024-11-03 14:15:38
111408,16434,Billing,91,5,2024-03-03 05:14:17
147650,38144,Billing,88,2,2024-02-08 09:06:17
162923,40976,Login,39,2,2024-02-07 00:27:47
10093,1840,Login,93,5,2018-05-23 15:30:13
109818,18564,Login,9,1,2023-05-14 03:41:58
56700,45411,Login,27,2,2024-08-17 16:04:22
72948,29966,Bug,15,3,2023-04-25 18:37:38
12920,18749,Billing,46,5,2019-05-25 04:13:02
15929,6976,Login,4,4,2020-06-03 23:36:48
133946,6845,Bug,97,5,2019-05-27 05:10:19
177137,29291,Feature Request,29,4,2019-06-04 15:18:01
147489,2606,Feature Request,93,3,2020-12-19 01:22:29
81031,17796,Feature Request,102,1,2018-04-21 21:20:54
60656,27819,Login,107,5,2020-07-02 14:04:51
83708,28190,Feature Request,47,2,2022-08-19 04:25:44
29568,4855,Login,80,3,2021-06-06 05:57:40
126622,19198,Billing,62,4,2022-02-26 04:36:45
138602,6736,Feature Request,92,5,2018-09-27 16:53:20
133762,11380,Feature Request,55,2,2022-05-16 09:05:39
136427,29439,Login,27,2,2020-12-03 03:00:58
60073,12700,Bug,115,2,2019-02-28 10:38:26
145429,35698,Feature Request,75,1,2024-01-28 14:00:21
160682,14896,Billing,15,1,2019-08-02 01:30:36
75228,3262,Bug,82,1,2024-10-27 03:04:37
143611,19167,Feature Request,53,3,2024-03-03 23:04:46
91684,43653,Bug,61,2,2021-01-04 11:54:49
44992,32575,Billing,72,4,2018-01-10 18:04:15
194312,36839,Feature Request,76,3,2022-05-02 14:58:19
129732,16934,Billing,92,1,2018-09-10 13:16:26
54607,21206,Feature Request,68,1,2019-12-16 12:14:42
90057,9087,Bug,47,2,2024-07-30 17:13:43
14966,10908,Feature Request,67,2,2019-09-27 20:13:33
6371,8544,Login,37,3,2018-10-18 22:13:38
148705,11034,Bug,27,5,2022-03-07 16:32:10
41217,39434,Billing,31,4,2019-12-21 10:06:01
117806,24263,Login,64,3,2023-01-24 06:26:20
79851,48234,Login,43,3,2023-09-14 18:38:40
102227,9593,Login,27,2,2019-04-08 01:26:07
