employee_id,avg_daily_hours,tasks_completed,work_mode,productivity_level
28374,8.8,6,Onsite,Normal
37791,8.6,8,Remote,Normal
34076,8.4,23,Onsite,High
52257,5.4,6,Remote,Normal
80913,6.2,10,Remote,Normal
61966,9.2,20,Onsite,Normal
82213,10.4,18,Remote,Normal
83805,6.1,8,Hybrid,Normal
79586,10.8,19,Onsite,Normal
25846,5.2,20,Hybrid,High
81164,6.1,24,Remote,High
34715,10.4,3,Onsite,Normal
35073,4.3,1,Remote,Normal
70546,4.1,10,Onsite,Normal
7118,6.7,16,Onsite,High
41656,11.8,4,Remote,Normal
10060,10.4,3,Hybrid,Normal
68462,4.5,8,Hybrid,Normal
6901,6.7,22,Hybrid,High
72227,5.9,17,Hybrid,High
55341,5.2,15,Remote,Normal
76934,7.9,3,Onsite,Normal
49542,7.6,22,Hybrid,High
45234,10.4,20,Remote,Normal
19125,11.3,20,Hybrid,Normal
69742,5.8,19,Hybrid,High
25990,7.6,23,Onsite,High
88572,10.2,21,Onsite,Normal
75986,11.4,23,Onsite,Normal
29488,9.7,6,Hybrid,Normal
74654,4.3,18,Onsite,High
3765,9.3,7,Remote,Normal
52624,10.2,8,Hybrid,Normal
43196,5.8,3,Hybrid,Normal
73018,4.5,10,Onsite,Normal
34805,8.2,4,Hybrid,Normal
85265,11.0,8,Onsite,Normal
46881,11.2,9,Onsite,Normal
28629,9.1,16,Remote,Normal
5543,7.8,3,Onsite,Normal
62321,11.2,9,Remote,Normal
40903,8.2,5,Remote,Normal
73452,9.3,23,Hybrid,Normal
52135,6.8,13,Hybrid,Normal
53866,9.8,23,Hybrid,Normal
68521,8.9,4,Hybrid,Normal
13813,9.0,15,Onsite,Normal
48949,4.4,4,Remote,Normal
38403,5.6,10,Hybrid,Normal
33048,6.5,13,Onsite,Normal
48743,9.2,18,Remote,Normal
35274,11.6,14,Onsite,Normal
70771,9.3,2,Remote,Normal
65593,10.9,16,Onsite,Normal
28850,4.5,4,Onsite,Normal
14242,6.3,20,Hybrid,High
34601,7.4,8,Remote,Normal
28641,10.8,15,Onsite,Normal
73039,8.3,4,Remote,Normal
55067,4.9,11,Remote,Normal
83896,5.2,20,Hybrid,High
84005,5.1,13,Hybrid,Normal
41760,5.5,22,Hybrid,High
48284,10.1,19,Hybrid,Normal
34311,5.2,14,Remote,Normal
61615,4.9,1,Hybrid,Normal
82669,9.1,22,Onsite,Normal
53646,5.7,10,Remote,Normal
23111,9.6,21,Onsite,Normal
78119,4.0,6,Remote,Normal
9682,6.0,8,Remote,Normal
77412,11.6,20,Onsite,Normal
78345,7.6,3,Remote,Normal
35225,11.8,15,Onsite,Normal
38595,7.3,2,Hybrid,Normal
32265,9.7,24,Hybrid,Normal
77331,4.6,20,Remote,High
48429,11.5,7,Onsite,Normal
52475,5.0,3,Onsite,Normal
18421,10.9,4,Hybrid,Normal
32537,11.6,7,Remote,Normal
88577,11.4,24,Remote,Normal
42520,4.7,1,Hybrid,Normal
87149,5.6,20,Onsite,High
5020,11.8,8,Hybrid,Normal
22265,8.2,23,Hybrid,High
30006,11.6,19,Onsite,Normal
85026,7.1,16,Onsite,High
39653,8.4,1,Hybrid,Normal
10716,8.8,9,Onsite,Normal
50832,6.5,22,Onsite,High
47847,7.1,22,Remote,High
10565,10.7,4,Remote,Normal
39366,7.8,10,Onsite,Normal
86940,4.7,20,Onsite,High
30672,7.7,16,Hybrid,High
32925,8.9,6,Remote,Normal
46143,12.0,1,Onsite,Normal
85878,4.9,11,Hybrid,Normal
29766,4.6,5,Hybrid,Normal
63713,11.7,6,Hybrid,Normal
39138,5.8,16,Onsite,High
37257,6.2,11,Hybrid,Normal
22678,8.8,3,Onsite,Normal
15592,7.2,11,Onsite,Normal
65060,10.7,11,Remote,Normal
49660,5.7,16,Onsite,High
21916,5.3,4,Onsite,Normal
42186,4.6,11,Onsite,Normal
11774,7.3,2,Hybrid,Normal
10898,8.9,16,Onsite,High
1492,11.2,12,Hybrid,Normal
17854,8.8,21,Remote,High
26278,6.6,12,Onsite,Normal
60680,5.9,13,Remote,Normal
23769,5.7,13,Onsite,Normal
15993,9.3,1,Onsite,Normal
64119,4.6,16,Remote,High
7897,8.6,22,Remote,High
81990,11.6,21,Onsite,Normal
115,9.5,11,Onsite,Normal
59288,10.1,13,Remote,Normal
73414,7.9,1,Remote,Normal
31191,5.1,16,Hybrid,High
31577,10.2,7,Remote,Normal
32965,9.7,2,Hybrid,Normal
73861,8.3,19,Remote,High
18117,7.6,5,Onsite,Normal
74013,5.6,18,Hybrid,High
80729,9.7,20,Remote,Normal
89881,9.3,8,Onsite,Normal
77547,6.3,21,Remote,High
77209,10.8,1,Onsite,Normal
36688,7.9,17,Hybrid,High
71190,4.0,1,Onsite,Normal
87823,7.9,6,Hybrid,Normal
40201,9.3,2,Hybrid,Normal
2400,8.8,2,Hybrid,Normal
37989,4.7,16,Hybrid,High
33273,4.0,2,Remote,Normal
19768,7.9,18,Onsite,High
28296,9.1,7,Remote,Normal
72135,7.1,17,Onsite,High
86014,7.2,5,Hybrid,Normal
9995,7.7,5,Onsite,Normal
9011,5.3,13,Hybrid,Normal
48083,10.5,15,Onsite,Normal
47704,9.4,2,Hybrid,Normal
496,5.6,10,Remote,Normal
48486,11.9,14,Onsite,Normal
13562,9.2,22,Onsite,Normal
68483,7.2,11,Hybrid,Normal
55797,11.7,24,Onsite,Normal
75678,11.6,12,Onsite,Normal
59301,11.8,4,Onsite,Normal
72769,4.8,2,Remote,Normal
82214,6.2,8,Remote,Normal
65768,10.7,13,Hybrid,Normal
84912,7.9,6,Onsite,Normal
31154,5.0,4,Hybrid,Normal
47771,4.9,24,Onsite,High
16501,8.6,1,Remote,Normal
445,10.3,1,Remote,Normal
76314,6.3,10,Onsite,Normal
64215,10.9,6,Hybrid,Normal
65143,9.7,14,Onsite,Normal
27691,11.5,11,Hybrid,Normal
41877,5.9,2,Onsite,Normal
74994,10.6,20,Remote,Normal
89253,9.9,16,Onsite,Normal
14639,4.2,14,Onsite,Normal
75311,9.1,22,Remote,Normal
72507,10.1,24,Onsite,Normal
37454,4.4,14,Remote,Normal
19527,4.7,19,Remote,High
74031,12.0,14,Remote,Normal
12981,10.4,10,Remote,Normal
39942,8.7,6,Onsite,Normal
5947,8.3,20,Remote,High
56769,10.9,6,Remote,Normal
82612,5.9,24,Hybrid,High
36675,6.6,2,Remote,Normal
27224,7.1,22,Hybrid,High
72894,7.3,2,Hybrid,Normal
36080,5.9,24,Hybrid,High
76376,4.4,18,Hybrid,High
56159,10.0,19,Hybrid,Normal
38033,9.7,21,Remote,Normal
24838,11.9,15,Remote,Normal
85565,9.1,7,Onsite,Normal
53845,5.1,23,Remote,High
35613,7.5,7,Onsite,Normal
67345,6.6,2,Hybrid,Normal
87822,4.0,12,Remote,Normal
7325,5.7,24,Remote,High
40712,10.5,23,Onsite,Normal
82112,9.2,1,Remote,Normal
89973,9.0,3,Onsite,Normal
38687,8.6,3,Hybrid,Normal
47281,11.4,18,Hybrid,Normal
61496,9.3,22,Hybrid,Normal
47351,6.7,3,Remote,Normal
86322,8.7,24,Onsite,High
49288,7.3,19,Hybrid,High
51787,10.0,5,Hybrid,Normal
84851,4.5,18,Onsite,High
39553,5.9,11,Hybrid,Normal
83317,9.0,17,Remote,High
80498,4.4,9,Hybrid,Normal
11903,7.5,6,Onsite,Normal
72282,10.1,22,Remote,Normal
82567,5.8,15,Remote,Normal
87110,12.0,10,Onsite,Normal
11405,5.0,15,Onsite,Normal
38000,9.7,23,Remote,Normal
30497,5.8,13,Hybrid,Normal
27757,6.4,2,Hybrid,Normal
87155,11.8,18,Remote,Normal
13086,8.2,1,Hybrid,Normal
35092,4.3,8,Onsite,Normal
48222,9.6,16,Hybrid,Normal
12838,10.4,14,Hybrid,Normal
78301,7.7,15,Hybrid,Normal
20867,6.5,2,Onsite,Normal
62545,10.2,13,Remote,Normal
33938,4.2,23,Onsite,High
59333,8.8,24,Onsite,High
53723,5.9,8,Onsite,Normal
15076,11.2,1,Hybrid,Normal
24357,11.0,20,Hybrid,Normal
77472,4.6,24,Onsite,High
34374,8.4,8,Onsite,Normal
22205,4.3,16,Remote,High
85645,5.6,8,Hybrid,Normal
67984,5.3,7,Remote,Normal
23541,9.9,2,Hybrid,Normal
31194,5.1,20,Hybrid,High
88966,7.4,18,Onsite,High
71417,7.3,6,Hybrid,Normal
17030,11.1,10,Remote,Normal
58031,6.9,4,Remote,Normal
10475,6.3,16,Onsite,High
22693,5.5,20,Remote,High
65460,8.8,22,Remote,High
7006,6.2,14,Remote,Normal
47257,9.3,10,Hybrid,Normal
26812,10.0,12,Onsite,Normal
39539,10.0,11,Remote,Normal
35670,5.3,16,Remote,High
55499,6.1,10,Remote,Normal
3283,11.4,12,Hybrid,Normal
52658,11.4,5,Onsite,Normal
74246,5.2,19,Onsite,High
80789,9.1,19,Remote,Normal
49313,11.7,22,Hybrid,Normal
51703,10.9,6,Hybrid,Normal
56330,9.8,13,Remote,Normal
74212,10.2,7,Remote,Normal
87246,5.7,10,Hybrid,Normal
26972,4.5,4,Onsite,Normal
60085,10.7,14,Hybrid,Normal
21877,9.6,21,Hybrid,Normal
79710,6.9,17,Hybrid,High
49013,11.4,7,Remote,Normal
85202,9.5,5,Remote,Normal
10912,4.6,19,Hybrid,High
36206,8.2,8,Hybrid,Normal
86502,5.0,20,Remote,High
7434,5.9,24,Hybrid,High
43101,4.8,9,Onsite,Normal
3137,10.1,22,Hybrid,Normal
23941,7.6,14,Hybrid,Normal
32248,5.6,12,Onsite,Normal
46578,10.6,15,Onsite,Normal
15665,11.9,22,Onsite,Normal
21754,6.8,18,Remote,High
27501,6.4,11,Onsite,Normal
14222,9.0,24,Remote,High
61523,7.1,20,Onsite,High
58767,6.6,20,Hybrid,High
60376,7.1,24,Remote,High
48877,5.4,14,Remote,Normal
77529,11.3,21,Hybrid,Normal
10811,11.8,19,Onsite,Normal
21750,7.4,4,Hybrid,Normal
11609,7.4,5,Onsite,Normal
70302,11.1,8,Hybrid,Normal
75067,9.4,17,Remote,Normal
86922,7.4,16,Hybrid,High
25013,5.2,16,Onsite,High
78788,5.9,23,Remote,High
7736,7.6,24,Remote,High
14309,7.9,21,Remote,High
47829,9.1,19,Remote,Normal
62703,5.7,22,Onsite,High
46224,11.3,23,Onsite,Normal
47346,8.5,18,Onsite,High
25451,9.1,1,Remote,Normal
67664,6.8,13,Remote,Normal
37637,6.9,6,Onsite,Normal
52755,6.9,15,Hybrid,Normal
4538,5.0,3,Hybrid,Normal
12247,4.2,1,Remote,Normal
18811,5.5,10,Remote,Normal
66423,11.6,23,Onsite,Normal
52975,4.6,3,Remote,Normal
13445,7.0,9,Remote,Normal
19799,7.4,12,Onsite,Normal
82419,7.9,20,Onsite,High
9320,9.6,3,Onsite,Normal
36775,11.9,2,Hybrid,Normal
86418,11.4,14,Remote,Normal
66979,10.0,15,Onsite,Normal
78582,4.2,9,Remote,Normal
65470,8.2,21,Hybrid,High
3610,5.6,14,Onsite,Normal
44821,8.8,1,Remote,Normal
80809,7.7,15,Onsite,Normal
73267,6.8,17,Remote,High
9064,8.1,13,Remote,Normal
35618,8.8,23,Remote,High
73548,5.8,12,Remote,Normal
21289,6.1,3,Remote,Normal
28390,7.8,3,Hybrid,Normal
7513,8.8,11,Onsite,Normal
57673,9.7,24,Hybrid,Normal
28449,11.9,9,Hybrid,Normal
23897,11.5,10,Onsite,Normal
56698,11.1,18,Remote,Normal
5578,6.9,9,Remote,Normal
53672,8.1,8,Remote,Normal
50823,10.3,7,Remote,Normal
1906,5.3,21,Hybrid,High
39794,11.3,16,Onsite,Normal
45848,4.3,4,Onsite,Normal
38039,7.1,11,Onsite,Normal
34859,10.0,24,Onsite,Normal
43776,4.0,1,Hybrid,Normal
32629,11.9,22,Hybrid,Normal
34982,7.9,24,Hybrid,High
14594,11.4,2,Onsite,Normal
50698,9.6,17,Onsite,Normal
56993,5.9,23,Hybrid,High
32332,6.7,5,Hybrid,Normal
86123,9.3,2,Onsite,Normal
26659,11.8,2,Remote,Normal
53283,4.8,7,Hybrid,Normal
8359,6.9,16,Onsite,High
29536,11.8,14,Onsite,Normal
35298,7.4,23,Hybrid,High
38008,11.2,4,Onsite,Normal
74950,4.8,7,Hybrid,Normal
44580,10.4,11,Onsite,Normal
60431,7.3,8,Remote,Normal
75220,7.8,20,Onsite,High
24276,6.2,14,Hybrid,Normal
25926,11.6,12,Onsite,Normal
68502,12.0,20,Onsite,Normal
66210,9.9,10,Remote,Normal
30405,4.1,14,Remote,Normal
59011,6.3,24,Onsite,High
35013,11.6,24,Hybrid,Normal
41142,5.1,6,Hybrid,Normal
28645,5.0,10,Onsite,Normal
65907,5.7,10,Onsite,Normal
14830,6.5,5,Remote,Normal
32293,11.2,8,Hybrid,Normal
32112,10.1,11,Onsite,Normal
31195,8.8,11,Remote,Normal
43253,8.7,23,Remote,High
57975,5.8,11,Hybrid,Normal
11384,11.2,1,Onsite,Normal
87404,6.3,15,Hybrid,Normal
61704,8.0,20,Hybrid,High
59258,8.2,13,Remote,Normal
61512,9.3,12,Hybrid,Normal
65178,9.0,3,Hybrid,Normal
56864,9.7,3,Onsite,Normal
57271,4.6,13,Hybrid,Normal
36007,11.0,3,Onsite,Normal
2478,7.9,17,Onsite,High
50284,9.1,24,Remote,Normal
84723,9.2,6,Remote,Normal
35612,5.3,10,Onsite,Normal
11164,4.8,20,Remote,High
75463,5.2,21,Hybrid,High
4772,4.2,22,Hybrid,High
17405,11.4,17,Onsite,Normal
31389,5.3,7,Onsite,Normal
41209,11.5,5,Remote,Normal
38282,10.1,14,Hybrid,Normal
61792,6.6,12,Hybrid,Normal
21913,11.8,1,Hybrid,Normal
76457,9.4,22,Hybrid,Normal
57947,7.5,1,Hybrid,Normal
71405,10.4,23,Hybrid,Normal
24997,11.5,20,Remote,Normal
71205,6.3,3,Hybrid,Normal
23010,5.0,1,Hybrid,Normal
19606,10.2,10,Remote,Normal
63969,4.3,15,Onsite,Normal
81210,11.3,5,Hybrid,Normal
69986,4.6,18,Remote,High
65920,10.1,13,Onsite,Normal
14938,8.7,23,Onsite,High
19796,10.4,7,Onsite,Normal
9365,4.6,17,Onsite,High
79560,4.8,8,Onsite,Normal
49780,7.0,10,Remote,Normal
46398,11.1,3,Hybrid,Normal
85173,5.3,12,Onsite,Normal
86645,5.4,20,Onsite,High
59270,8.1,20,Onsite,High
75058,6.1,22,Remote,High
25064,8.2,23,Hybrid,High
38992,5.1,9,Onsite,Normal
6115,4.7,7,Hybrid,Normal
49548,4.0,21,Hybrid,High
79633,6.5,10,Hybrid,Normal
13734,10.5,11,Remote,Normal
56413,7.5,1,Hybrid,Normal
46669,11.8,10,Onsite,Normal
67043,7.4,4,Onsite,Normal
6650,11.2,1,Onsite,Normal
21848,9.2,20,Onsite,Normal
21965,7.6,7,Hybrid,Normal
43130,6.3,22,Hybrid,High
4101,4.8,9,Hybrid,Normal
81478,9.5,1,Hybrid,Normal
57405,6.5,16,Remote,High
38855,6.8,20,Onsite,High
2050,4.0,9,Remote,Normal
77864,8.3,4,Onsite,Normal
49849,7.1,4,Onsite,Normal
3090,8.7,21,Remote,High
72373,7.4,17,Onsite,High
71606,8.4,2,Hybrid,Normal
82306,10.3,12,Onsite,Normal
2984,6.3,3,Onsite,Normal
24308,11.9,6,Hybrid,Normal
3726,6.1,7,Onsite,Normal
31908,11.0,7,Onsite,Normal
42102,8.7,5,Hybrid,Normal
38116,5.4,23,Onsite,High
65467,10.6,13,Hybrid,Normal
39002,5.2,12,Remote,Normal
89283,9.0,13,Remote,Normal
33107,6.0,10,Hybrid,Normal
18708,4.3,5,Remote,Normal
10798,8.7,7,Remote,Normal
86707,9.1,1,Onsite,Normal
48149,8.5,13,Remote,Normal
19454,5.4,7,Onsite,Normal
3043,6.9,17,Onsite,High
47634,10.9,1,Onsite,Normal
40412,5.0,10,Onsite,Normal
4426,4.8,5,Onsite,Normal
35533,6.3,6,Onsite,Normal
12709,4.2,14,Onsite,Normal
47003,6.7,6,Hybrid,Normal
71058,9.0,15,Onsite,Normal
52216,6.8,22,Onsite,High
44165,4.5,9,Onsite,Normal
5573,4.9,12,Remote,Normal
47347,10.6,23,Remote,Normal
71400,4.8,3,Onsite,Normal
50384,9.6,24,Remote,Normal
35226,6.0,5,Hybrid,Normal
3858,6.0,12,Onsite,Normal
58732,10.1,11,Onsite,Normal
12115,7.5,14,Remote,Normal
67914,8.9,10,Hybrid,Normal
86355,8.6,7,Remote,Normal
27391,9.3,3,Hybrid,Normal
11694,5.3,1,Onsite,Normal
37841,9.8,22,Onsite,Normal
76329,4.2,4,Remote,Normal
66607,9.8,14,Remote,Normal
18322,10.9,24,Hybrid,Normal
75387,8.7,24,Remote,High
50851,5.8,17,Remote,High
12446,6.0,6,Onsite,Normal
59255,9.3,11,Hybrid,Normal
76084,5.4,9,Onsite,Normal
21958,5.4,5,Hybrid,Normal
53350,4.3,10,Remote,Normal
10438,11.1,13,Onsite,Normal
37736,9.8,9,Remote,Normal
16743,10.2,16,Hybrid,Normal
79686,7.6,24,Remote,High
36249,5.7,4,Onsite,Normal
41845,6.6,4,Onsite,Normal
11275,7.5,11,Onsite,Normal
27802,4.6,15,Hybrid,Normal
37458,7.4,17,Hybrid,High
80585,8.1,21,Hybrid,High
65682,10.5,21,Hybrid,Normal
85359,10.2,4,Hybrid,Normal
48334,6.5,12,Remote,Normal
43012,6.2,18,Remote,High
78123,7.8,17,Onsite,High
87689,10.8,9,Onsite,Normal
4571,4.1,12,Remote,Normal
16282,10.3,17,Hybrid,Normal
30092,8.3,13,Remote,Normal
33649,8.1,20,Onsite,High
82730,8.4,23,Onsite,High
65603,11.7,8,Remote,Normal
51257,9.8,20,Hybrid,Normal
29601,9.2,4,Onsite,Normal
68617,4.4,14,Remote,Normal
48977,5.3,18,Onsite,High
44605,7.1,21,Remote,High
82715,8.3,10,Onsite,Normal
16620,5.2,11,Onsite,Normal
15221,11.7,19,Onsite,Normal
6372,11.7,20,Hybrid,Normal
67852,6.8,9,Onsite,Normal
8713,11.3,1,Hybrid,Normal
56353,11.2,18,Onsite,Normal
43806,9.8,13,Onsite,Normal
89263,12.0,21,Remote,Normal
89889,4.3,21,Onsite,High
85358,7.2,5,Remote,Normal
52586,8.6,21,Hybrid,High
17155,7.2,10,Hybrid,Normal
43956,6.1,21,Hybrid,High
5214,11.7,20,Onsite,Normal
48308,8.3,5,Onsite,Normal
14813,8.2,2,Hybrid,Normal
5802,4.7,16,Remote,High
20673,7.0,16,Hybrid,High
48668,7.9,22,Remote,High
50444,5.3,1,Onsite,Normal
88917,7.9,13,Onsite,Normal
35008,8.8,18,Onsite,High
88081,5.0,18,Hybrid,High
68492,7.0,10,Hybrid,Normal
22405,10.1,23,Onsite,Normal
38728,8.9,4,Remote,Normal
34136,6.6,16,Hybrid,High
39981,6.2,24,Remote,High
14663,5.0,23,Hybrid,High
19664,10.8,24,Hybrid,Normal
62600,5.1,13,Remote,Normal
31643,8.7,12,Remote,Normal
50699,8.8,2,Remote,Normal
76586,6.7,1,Hybrid,Normal
75171,8.7,21,Remote,High
53492,7.5,5,Onsite,Normal
39173,5.4,1,Onsite,Normal
10536,5.3,10,Onsite,Normal
54231,4.3,23,Onsite,High
7392,6.1,18,Onsite,High
1904,6.1,16,Remote,High
71546,6.7,23,Remote,High
179,6.1,15,Remote,Normal
79585,8.8,4,Onsite,Normal
23971,4.3,19,Onsite,High
67340,5.3,13,Hybrid,Normal
60225,4.7,6,Onsite,Normal
87977,10.1,2,Onsite,Normal
41988,12.0,13,Hybrid,Normal
17615,8.0,18,Onsite,High
56343,10.3,21,Remote,Normal
32512,9.5,19,Remote,Normal
81345,10.4,3,Hybrid,Normal
87949,8.0,11,Onsite,Normal
75155,5.1,21,Hybrid,High
39739,8.3,6,Remote,Normal
18196,5.6,21,Onsite,High
86309,11.0,13,Remote,Normal
57744,7.7,6,Hybrid,Normal
34263,5.5,13,Onsite,Normal
63589,10.1,1,Hybrid,Normal
83240,4.6,9,Onsite,Normal
43618,5.9,6,Onsite,Normal
25674,7.3,6,Onsite,Normal
48855,10.2,24,Onsite,Normal
71973,8.5,23,Onsite,High
71367,11.5,24,Hybrid,Normal
84080,9.3,7,Remote,Normal
16418,11.2,1,Hybrid,Normal
30543,11.5,3,Hybrid,Normal
87491,10.5,7,Remote,Normal
40245,10.7,1,Hybrid,Normal
67510,10.7,8,Remote,Normal
53309,10.8,10,Onsite,Normal
5333,7.1,22,Onsite,High
4286,9.6,18,Onsite,Normal
5538,11.4,13,Hybrid,Normal
82048,10.7,8,Onsite,Normal
54295,9.9,9,Remote,Normal
19794,6.3,16,Remote,High
40255,10.6,24,Remote,Normal
2937,8.3,13,Hybrid,Normal
11793,9.9,8,Hybrid,Normal
81851,5.9,7,Hybrid,Normal
43304,7.7,12,Remote,Normal
34523,8.7,8,Onsite,Normal
68444,5.8,24,Remote,High
25288,9.9,16,Hybrid,Normal
74382,10.2,14,Hybrid,Normal
12866,9.7,19,Hybrid,Normal
29409,9.4,8,Remote,Normal
6520,7.3,13,Remote,Normal
31192,7.1,5,Hybrid,Normal
32456,7.9,19,Hybrid,High
89439,8.7,6,Onsite,Normal
41359,5.0,20,Remote,High
29754,6.1,17,Onsite,High
55394,7.1,19,Hybrid,High
31640,7.7,12,Onsite,Normal
68638,6.0,18,Hybrid,High
87904,10.0,1,Remote,Normal
7928,4.8,9,Remote,Normal
1161,11.7,9,Remote,Normal
30255,4.9,21,Hybrid,High
7777,4.7,13,Onsite,Normal
44716,10.3,18,Remote,Normal
67111,8.0,14,Remote,Normal
88007,9.0,7,Hybrid,Normal
59611,5.5,6,Onsite,Normal
55113,5.2,12,Hybrid,Normal
58359,7.5,3,Hybrid,Normal
6965,6.2,8,Remote,Normal
23931,4.8,6,Onsite,Normal
38410,9.0,21,Hybrid,High
1098,10.1,11,Hybrid,Normal
23990,11.5,8,Hybrid,Normal
45520,9.3,23,Remote,Normal
43395,11.1,16,Hybrid,Normal
52861,9.5,18,Hybrid,Normal
62241,9.8,15,Onsite,Normal
89202,7.3,7,Remote,Normal
2935,4.8,23,Onsite,High
25262,11.0,10,Hybrid,Normal
6120,4.5,7,Remote,Normal
6723,11.3,16,Hybrid,Normal
48267,8.8,24,Onsite,High
72081,9.4,19,Hybrid,Normal
28848,6.8,18,Remote,High
14040,6.3,14,Remote,Normal
74618,6.0,17,Hybrid,High
44040,4.9,10,Hybrid,Normal
10610,7.9,15,Remote,Normal
70469,8.2,18,Onsite,High
75729,4.6,14,Hybrid,Normal
30389,11.5,6,Remote,Normal
34109,6.8,24,Hybrid,High
29737,9.7,10,Onsite,Normal
46722,5.6,3,Hybrid,Normal
68065,9.9,18,Hybrid,Normal
18411,5.8,3,Onsite,Normal
53146,4.9,8,Remote,Normal
56653,9.7,18,Hybrid,Normal
51940,9.2,9,Remote,Normal
61363,11.4,15,Remote,Normal
70695,11.1,6,Remote,Normal
50771,5.1,10,Onsite,Normal
39833,4.0,7,Hybrid,Normal
7233,7.8,15,Remote,Normal
40237,9.6,6,Hybrid,Normal
82593,10.2,18,Remote,Normal
76583,7.5,2,Remote,Normal
47322,7.7,6,Hybrid,Normal
66920,5.3,20,Hybrid,High
12365,4.1,13,Remote,Normal
38143,10.1,1,Hybrid,Normal
84782,10.9,6,Hybrid,Normal
25173,8.8,10,Hybrid,Normal
40588,10.9,12,Onsite,Normal
20891,5.2,5,Hybrid,Normal
75604,9.6,5,Onsite,Normal
62249,10.5,11,Onsite,Normal
83172,10.0,11,Remote,Normal
88828,4.3,18,Remote,High
34441,10.9,3,Remote,Normal
35464,9.5,6,Onsite,Normal
35630,5.4,19,Hybrid,High
2733,5.2,2,Hybrid,Normal
12632,7.4,14,Remote,Normal
66987,8.8,9,Hybrid,Normal
23591,7.3,2,Hybrid,Normal
16200,10.2,19,Remote,Normal
74193,9.1,21,Hybrid,Normal
72610,4.2,10,Onsite,Normal
82503,6.1,18,Onsite,High
20439,11.9,20,Hybrid,Normal
19733,7.1,13,Remote,Normal
29046,8.3,22,Hybrid,High
932,5.1,20,Hybrid,High
72322,7.4,5,Onsite,Normal
75438,4.5,18,Remote,High
71495,10.9,20,Onsite,Normal
36946,8.2,23,Remote,High
12230,7.0,16,Hybrid,High
58183,4.7,5,Onsite,Normal
77043,9.8,19,Remote,Normal
52670,4.5,11,Remote,Normal
87311,4.4,9,Remote,Normal
70257,11.3,21,Onsite,Normal
54928,5.8,13,Remote,Normal
79690,7.3,12,Hybrid,Normal
61902,5.1,5,Onsite,Normal
19368,5.6,11,Remote,Normal
57569,11.0,5,Remote,Normal
52155,5.4,15,Onsite,Normal
48517,11.6,9,Hybrid,Normal
50885,5.9,11,Onsite,Normal
73163,4.5,11,Remote,Normal
44851,10.0,3,Remote,Normal
50791,9.5,19,Onsite,Normal
80391,9.1,24,Remote,Normal
23154,10.2,20,Remote,Normal
27311,11.3,13,Hybrid,Normal
37879,7.3,13,Hybrid,Normal
58100,11.7,10,Hybrid,Normal
58326,10.0,13,Remote,Normal
41242,6.7,8,Onsite,Normal
32144,7.3,2,Hybrid,Normal
40037,7.2,4,Remote,Normal
65718,6.4,9,Remote,Normal
22905,9.7,6,Onsite,Normal
80584,11.9,5,Hybrid,Normal
35049,4.7,7,Onsite,Normal
57388,9.1,9,Hybrid,Normal
31859,4.0,5,Remote,Normal
64066,4.8,12,Remote,Normal
52622,8.3,19,Onsite,High
85210,6.2,7,Onsite,Normal
44124,9.3,16,Hybrid,Normal
87753,5.4,12,Onsite,Normal
53290,8.1,19,Hybrid,High
45755,7.4,14,Hybrid,Normal
52655,11.2,11,Hybrid,Normal
20037,9.7,15,Onsite,Normal
53732,10.6,11,Hybrid,Normal
10609,9.1,8,Remote,Normal
49873,11.6,11,Onsite,Normal
8527,7.9,14,Onsite,Normal
21386,8.9,3,Hybrid,Normal
32308,9.1,18,Remote,Normal
8179,7.3,2,Hybrid,Normal
19145,4.6,3,Onsite,Normal
34788,4.5,13,Remote,Normal
50559,6.9,11,Onsite,Normal
10830,8.9,23,Hybrid,High
22915,6.0,23,Hybrid,High
12939,11.5,8,Hybrid,Normal
8074,10.0,5,Hybrid,Normal
56129,7.3,13,Remote,Normal
68593,10.9,23,Onsite,Normal
58288,8.2,18,Hybrid,High
5207,6.5,20,Remote,High
17041,7.9,17,Remote,High
73344,8.0,9,Hybrid,Normal
6931,4.9,15,Onsite,Normal
49403,8.9,19,Remote,High
52738,8.7,1,Onsite,Normal
33655,8.7,9,Hybrid,Normal
81171,6.2,20,Remote,High
24728,4.8,24,Hybrid,High
9768,9.4,14,Remote,Normal
13068,6.3,11,Onsite,Normal
19711,4.2,18,Remote,High
84515,8.9,22,Onsite,High
67693,4.6,19,Remote,High
11052,10.9,13,Remote,Normal
44174,9.7,9,Remote,Normal
61521,5.3,7,Remote,Normal
36343,7.0,20,Remote,High
38247,9.4,4,Hybrid,Normal
5712,6.3,11,Onsite,Normal
28253,9.1,7,Remote,Normal
85850,11.1,8,Hybrid,Normal
59193,9.9,20,Onsite,Normal
69954,10.7,11,Hybrid,Normal
87070,7.4,17,Remote,High
16488,10.8,16,Remote,Normal
37418,5.8,19,Hybrid,High
13239,9.0,1,Remote,Normal
29560,7.4,9,Onsite,Normal
29873,7.9,22,Hybrid,High
80644,5.2,6,Onsite,Normal
9856,5.1,17,Onsite,High
52307,6.6,24,Remote,High
27302,4.0,3,Remote,Normal
52471,6.9,22,Onsite,High
26396,5.5,6,Hybrid,Normal
65080,6.2,14,Hybrid,Normal
19806,5.6,9,Onsite,Normal
67095,4.1,1,Onsite,Normal
73213,8.2,18,Remote,High
44136,5.6,5,Remote,Normal
76116,8.1,24,Onsite,High
