employee_id,self_rating,manager_rating,rating_gap
49910,1,1,0
36732,1,3,-2
62278,3,3,0
8486,2,4,-2
59578,2,4,-2
33390,4,2,2
40297,4,2,2
8065,1,5,-4
50272,5,3,2
8867,4,2,2
40773,2,1,1
15066,3,3,0
56919,5,3,2
24036,5,5,0
25489,1,5,-4
45826,2,3,-1
36546,2,4,-2
36147,3,5,-2
22119,2,4,-2
35126,5,1,4
14771,5,3,2
38269,2,5,-3
43264,3,2,1
67886,1,3,-2
28842,1,4,-3
12785,5,3,2
42739,2,3,-1
20963,1,1,0
38801,2,4,-2
33758,5,3,2
51252,1,4,-3
64854,1,2,-1
45205,5,2,3
9528,3,4,-1
63350,1,2,-1
33193,4,1,3
6775,3,2,1
607,4,1,3
62532,2,2,0
47064,3,4,-1
25252,4,4,0
50981,5,2,3
28757,3,4,-1
52555,5,5,0
53798,1,2,-1
52747,2,2,0
50551,1,2,-1
61275,5,1,4
67694,2,3,-1
21915,1,1,0
1461,3,4,-1
58814,4,1,3
63036,1,4,-3
37526,1,2,-1
16336,1,2,-1
41009,2,4,-2
8939,3,5,-2
63199,2,3,-1
47056,4,2,2
65369,2,1,1
39906,1,1,0
28480,1,4,-3
55668,5,4,1
60397,1,1,0
14266,3,3,0
28194,4,4,0
20674,5,3,2
57723,5,3,2
11977,2,1,1
56178,3,2,1
28077,1,5,-4
13364,5,1,4
19345,3,3,0
25676,2,3,-1
11920,1,5,-4
65493,3,5,-2
22151,5,5,0
42716,4,1,3
11681,5,3,2
22868,4,5,-1
1953,1,3,-2
34174,4,1,3
34601,2,1,1
26268,3,4,-1
29382,3,1,2
53216,1,4,-3
3009,2,1,1
26508,5,1,4
58486,3,5,-2
1543,4,3,1
67336,2,4,-2
6826,5,5,0
51684,1,2,-1
4064,4,3,1
27332,4,2,2
40635,5,2,3
891,3,4,-1
15084,2,5,-3
4169,2,4,-2
50637,2,1,1
15721,2,5,-3
48032,5,2,3
49211,1,1,0
54208,5,2,3
26887,4,4,0
3118,1,3,-2
5905,3,3,0
64182,2,4,-2
69227,5,1,4
923,3,4,-1
12365,4,1,3
67390,4,1,3
6027,3,5,-2
10570,5,5,0
66185,5,2,3
39241,1,1,0
51041,2,5,-3
53983,5,1,4
60952,4,3,1
56751,4,3,1
41504,2,5,-3
35371,2,5,-3
8670,4,2,2
4773,4,4,0
33394,4,4,0
23004,4,4,0
16062,5,3,2
32490,3,1,2
22397,3,5,-2
62673,1,2,-1
61895,3,2,1
45631,1,2,-1
62536,4,5,-1
9810,2,3,-1
63509,5,4,1
13575,2,3,-1
63529,3,3,0
33764,3,3,0
6159,3,5,-2
22374,3,2,1
36892,4,1,3
43391,3,2,1
364,5,5,0
69128,2,5,-3
66157,3,2,1
6641,2,4,-2
39248,3,2,1
9056,2,2,0
69915,3,1,2
25870,2,3,-1
67917,3,3,0
57963,5,1,4
24616,5,4,1
43738,1,5,-4
16403,1,1,0
10020,3,3,0
63119,4,4,0
39524,1,3,-2
13552,4,4,0
61669,1,2,-1
41514,2,1,1
25031,3,1,2
50371,4,1,3
15911,2,2,0
63228,1,4,-3
54591,4,2,2
36204,3,2,1
30167,4,5,-1
13849,5,2,3
4955,4,2,2
26954,1,3,-2
38118,4,2,2
14217,5,4,1
57004,3,3,0
21569,5,5,0
25756,3,4,-1
40030,2,4,-2
25197,5,5,0
26804,5,2,3
618,4,3,1
17474,1,3,-2
45561,3,3,0
43922,4,2,2
68883,3,5,-2
10386,4,1,3
43044,2,3,-1
42026,5,5,0
33071,2,4,-2
59312,4,5,-1
55890,3,4,-1
22027,3,3,0
20611,3,2,1
22316,2,2,0
18601,5,2,3
64736,2,2,0
66086,3,4,-1
22818,5,2,3
42793,3,3,0
11001,2,3,-1
59909,2,2,0
26850,3,4,-1
58098,4,1,3
12726,3,3,0
18063,3,1,2
26606,2,5,-3
2912,1,3,-2
59837,4,3,1
6224,1,1,0
58800,2,3,-1
48869,4,2,2
69222,3,3,0
14926,1,1,0
36104,5,4,1
63971,5,4,1
39309,1,4,-3
61151,1,1,0
58279,5,4,1
56736,2,2,0
2002,4,4,0
1869,3,3,0
11154,4,5,-1
58887,1,4,-3
60452,3,3,0
44388,4,1,3
59101,2,2,0
65846,3,1,2
14658,3,5,-2
17645,3,5,-2
11335,2,2,0
37288,1,1,0
37529,3,2,1
44471,4,2,2
25196,1,4,-3
21297,1,5,-4
35092,4,1,3
25248,4,4,0
43382,4,2,2
29308,4,4,0
29458,2,1,1
62968,3,4,-1
13447,1,5,-4
5896,1,1,0
65494,1,3,-2
11863,4,1,3
25939,3,3,0
18662,2,1,1
37863,2,5,-3
14068,3,2,1
11036,1,2,-1
65057,2,2,0
47283,2,2,0
24730,4,3,1
53547,2,3,-1
56969,3,3,0
16929,3,1,2
62390,4,2,2
24077,3,1,2
27558,5,2,3
60684,2,5,-3
49805,3,5,-2
44769,1,4,-3
28380,1,2,-1
30701,1,4,-3
59070,1,2,-1
5908,5,3,2
54067,3,2,1
3869,3,2,1
64345,5,5,0
61208,3,2,1
67815,1,1,0
64770,1,2,-1
10180,3,3,0
59309,2,2,0
31549,5,2,3
15040,1,3,-2
26749,3,1,2
7679,2,1,1
3467,4,1,3
54168,2,3,-1
32701,2,3,-1
43127,3,4,-1
53399,5,1,4
40447,1,2,-1
54977,2,2,0
58362,4,1,3
56759,3,3,0
41771,1,5,-4
43550,5,4,1
1886,4,4,0
45528,1,4,-3
40563,2,1,1
33324,1,2,-1
13880,2,4,-2
69742,4,5,-1
49619,5,4,1
40503,3,3,0
38538,5,2,3
22036,3,2,1
64407,3,5,-2
30813,4,3,1
48497,5,5,0
48210,3,4,-1
602,2,2,0
26655,5,1,4
19975,3,2,1
56538,4,4,0
12295,1,2,-1
53973,5,3,2
57379,2,5,-3
29506,5,1,4
57338,3,5,-2
66655,3,1,2
39375,5,2,3
63834,3,4,-1
49134,2,2,0
60777,3,1,2
28193,3,1,2
30610,4,2,2
29917,5,5,0
12881,2,1,1
12351,5,4,1
62201,5,5,0
17378,1,4,-3
7332,2,4,-2
69416,1,5,-4
23869,5,3,2
19860,1,1,0
50096,4,3,1
5900,4,4,0
16532,2,3,-1
26805,2,5,-3
10131,2,2,0
34034,5,2,3
32447,5,1,4
2814,1,2,-1
17960,5,3,2
19968,4,3,1
45034,3,4,-1
28691,4,1,3
21609,1,3,-2
47861,1,2,-1
28961,5,1,4
30525,2,4,-2
30023,1,5,-4
66542,5,4,1
23640,1,5,-4
41652,1,2,-1
66676,3,5,-2
41096,3,2,1
14588,1,5,-4
36572,2,5,-3
38921,2,3,-1
31619,3,3,0
58256,5,3,2
46717,3,3,0
48135,2,3,-1
69539,2,5,-3
63980,2,1,1
3216,2,5,-3
53308,4,2,2
62726,1,5,-4
57226,3,4,-1
30572,2,2,0
23270,2,3,-1
62205,4,5,-1
45994,3,5,-2
29949,4,1,3
13351,1,5,-4
6683,5,4,1
50252,5,1,4
61290,4,3,1
60167,2,3,-1
45125,4,4,0
28920,1,3,-2
48368,3,4,-1
18791,1,1,0
34388,3,4,-1
46353,1,4,-3
3638,5,5,0
60503,3,2,1
40110,5,3,2
1132,3,2,1
64160,3,2,1
69860,3,5,-2
69631,3,4,-1
43923,2,4,-2
47827,2,5,-3
46637,1,5,-4
61132,2,4,-2
23264,1,5,-4
26629,5,4,1
33621,2,2,0
52625,1,3,-2
55954,1,5,-4
31702,4,5,-1
7286,5,1,4
69889,4,2,2
48632,1,4,-3
7515,4,5,-1
69806,1,3,-2
831,1,1,0
33068,5,1,4
68777,5,3,2
37840,3,2,1
65772,2,3,-1
42809,1,3,-2
69805,5,4,1
12153,5,4,1
42249,4,2,2
48111,2,2,0
26115,1,3,-2
48830,1,5,-4
40662,2,1,1
23085,2,3,-1
48127,1,4,-3
33322,3,5,-2
8875,5,3,2
50734,5,5,0
569,1,3,-2
1134,1,3,-2
44279,3,4,-1
12157,5,3,2
54487,5,2,3
6183,3,5,-2
55158,2,3,-1
43948,2,5,-3
64997,4,2,2
17700,4,3,1
27366,4,5,-1
49995,3,2,1
68199,5,2,3
56001,5,1,4
10609,1,2,-1
20433,2,5,-3
19632,1,1,0
53110,4,3,1
32275,5,5,0
53084,5,5,0
3317,5,2,3
54435,2,2,0
52947,3,1,2
7158,2,4,-2
2221,2,4,-2
49250,5,1,4
63242,2,4,-2
51965,3,2,1
16247,2,3,-1
13664,4,5,-1
18568,4,2,2
46541,1,5,-4
68651,5,2,3
6325,2,2,0
24583,4,1,3
69470,5,5,0
48979,1,1,0
25564,5,2,3
18127,2,3,-1
50255,1,4,-3
66890,4,4,0
15517,5,3,2
65346,3,1,2
27779,2,2,0
32969,5,4,1
16720,5,5,0
48657,3,4,-1
35334,5,1,4
33666,4,1,3
57975,2,1,1
36949,1,5,-4
31033,4,3,1
23151,3,2,1
1417,5,4,1
13156,2,5,-3
42654,4,4,0
5170,3,3,0
15139,4,3,1
35513,1,4,-3
12009,2,3,-1
58602,4,5,-1
59973,4,3,1
5780,5,3,2
46703,5,1,4
10352,2,5,-3
58770,3,5,-2
1106,5,1,4
12277,5,5,0
39962,4,4,0
32098,5,1,4
38199,1,2,-1
42327,2,5,-3
53018,2,2,0
8216,4,1,3
14689,2,4,-2
2638,3,5,-2
35629,1,5,-4
24461,3,4,-1
59899,3,3,0
32264,1,3,-2
60522,1,1,0
4123,3,1,2
63210,2,4,-2
6388,2,1,1
19769,1,4,-3
46068,2,3,-1
47136,1,3,-2
64798,5,1,4
30590,3,1,2
9425,4,1,3
51614,2,5,-3
3208,3,2,1
35742,4,3,1
66755,1,4,-3
34778,5,2,3
40064,1,2,-1
42038,4,3,1
43442,1,3,-2
41445,4,5,-1
41029,4,5,-1
60180,5,3,2
22514,2,3,-1
3417,2,2,0
876,1,5,-4
47385,3,1,2
45625,4,2,2
64988,3,3,0
13959,3,5,-2
69794,2,1,1
60030,1,1,0
31584,1,4,-3
35883,3,5,-2
48153,4,2,2
55365,1,5,-4
28425,4,5,-1
7278,1,2,-1
64760,1,2,-1
8084,5,3,2
6234,2,2,0
62690,3,5,-2
7391,2,2,0
42557,1,2,-1
28683,3,2,1
33327,3,4,-1
43769,1,3,-2
20643,5,5,0
51788,2,5,-3
17258,5,2,3
10218,2,2,0
16136,4,1,3
38227,1,2,-1
60989,2,2,0
42477,1,4,-3
28552,5,4,1
8938,2,1,1
37398,1,4,-3
69545,5,3,2
15026,2,5,-3
56904,1,4,-3
5343,1,3,-2
37353,5,2,3
846,2,3,-1
36945,3,2,1
65026,4,3,1
18862,4,3,1
33777,4,2,2
67744,3,5,-2
2502,1,3,-2
8742,2,1,1
37452,1,3,-2
67874,4,2,2
26993,1,4,-3
52926,4,2,2
25451,4,5,-1
45650,2,2,0
15005,3,5,-2
17916,1,2,-1
32401,3,5,-2
24434,2,1,1
33466,3,2,1
30200,2,4,-2
601,5,4,1
55508,1,1,0
51009,5,2,3
60091,1,4,-3
43580,4,4,0
4248,1,2,-1
31367,5,4,1
46349,5,1,4
18947,1,1,0
365,5,5,0
24566,5,2,3
68281,3,4,-1
56341,1,3,-2
31768,4,3,1
66206,3,1,2
4246,2,3,-1
49607,4,2,2
30694,3,1,2
54781,3,3,0
63845,4,2,2
60956,3,3,0
25823,3,4,-1
56131,4,3,1
16035,5,4,1
44004,1,1,0
45446,4,5,-1
23567,4,1,3
55474,5,3,2
3337,1,1,0
65462,5,4,1
11183,2,5,-3
31918,2,4,-2
3421,3,5,-2
32249,1,5,-4
35094,4,5,-1
22152,2,5,-3
3358,2,3,-1
29070,3,3,0
65626,2,2,0
59244,1,4,-3
1889,4,5,-1
17665,2,5,-3
30514,5,4,1
27596,5,5,0
6942,1,4,-3
63115,4,2,2
67669,4,5,-1
11009,2,4,-2
62587,2,2,0
45615,1,1,0
54757,2,5,-3
34653,1,5,-4
38874,5,1,4
41103,4,5,-1
35745,3,2,1
59375,2,1,1
19906,2,4,-2
36420,3,5,-2
42034,4,4,0
31075,1,5,-4
63735,4,3,1
44094,5,3,2
48799,3,1,2
10594,5,1,4
58824,5,2,3
22193,3,1,2
17308,2,2,0
43322,5,5,0
36535,3,4,-1
434,3,4,-1
8779,2,1,1
23078,1,2,-1
53571,2,1,1
25524,5,2,3
67506,2,3,-1
30288,2,5,-3
66779,5,5,0
55847,5,3,2
33828,5,3,2
61193,2,4,-2
49399,2,2,0
50620,1,3,-2
10329,1,5,-4
20237,4,5,-1
6770,5,3,2
42383,3,5,-2
43171,3,1,2
37541,3,1,2
13805,3,5,-2
50160,1,2,-1
11693,4,5,-1
56091,4,4,0
40890,4,5,-1
3888,4,2,2
46879,4,1,3
58748,4,3,1
28700,2,2,0
44277,1,4,-3
27419,2,4,-2
43034,1,5,-4
64529,1,2,-1
59168,5,1,4
60000,2,2,0
2539,4,4,0
60135,2,5,-3
34632,5,4,1
33166,4,3,1
375,1,3,-2
38273,4,2,2
23597,5,2,3
69708,3,5,-2
63855,3,2,1
16940,4,2,2
49789,3,1,2
50206,1,1,0
50890,1,2,-1
31639,1,2,-1
50542,5,3,2
27746,1,2,-1
23421,4,5,-1
5281,5,1,4
12730,4,1,3
13098,5,5,0
3629,4,5,-1
48195,2,3,-1
67848,3,3,0
32274,1,5,-4
17789,1,5,-4
37874,5,1,4
57323,4,4,0
45697,5,3,2
56547,3,1,2
21126,3,5,-2
65084,1,5,-4
66227,4,5,-1
37608,4,4,0
17413,5,1,4
13751,2,2,0
31214,3,5,-2
43045,5,3,2
61832,3,1,2
58019,3,5,-2
56061,5,4,1
57958,5,1,4
26031,1,5,-4
28820,2,3,-1
14114,1,4,-3
7861,3,1,2
18551,1,5,-4
61746,4,1,3
11732,5,5,0
15672,2,3,-1
39325,1,5,-4
53714,5,1,4
68006,1,1,0
58118,1,4,-3
10291,4,2,2
17108,3,2,1
69415,1,1,0
11820,4,3,1
60518,3,5,-2
39790,2,3,-1
38033,1,1,0
37080,2,1,1
23929,2,1,1
46061,4,3,1
27132,2,3,-1
453,5,4,1
6716,5,1,4
12892,1,5,-4
22989,2,4,-2
14819,4,4,0
61405,3,2,1
56312,4,3,1
32125,2,2,0
25520,5,2,3
11120,3,4,-1
44567,2,1,1
58614,2,1,1
13182,5,1,4
41401,1,4,-3
37785,5,2,3
37501,2,1,1
12510,1,5,-4
30465,1,3,-2
54436,3,5,-2
47098,3,3,0
43926,3,4,-1
30803,3,3,0
10162,5,3,2
39226,5,5,0
24462,5,2,3
40039,4,1,3
5396,3,3,0
63324,2,5,-3
25479,1,4,-3
51586,5,4,1
58181,4,5,-1
62817,4,1,3
53212,3,5,-2
14925,2,5,-3
59636,1,4,-3
65733,1,1,0
11958,5,1,4
20647,3,1,2
1210,5,2,3
29449,5,2,3
26217,2,4,-2
858,4,1,3
45760,5,2,3
10551,2,2,0
28046,1,1,0
16566,2,3,-1
42048,5,5,0
13453,4,1,3
2682,2,4,-2
63585,3,3,0
15572,5,2,3
5751,1,5,-4
69779,2,1,1
59075,5,3,2
6502,2,1,1
38066,2,2,0
10258,2,2,0
24391,3,3,0
28448,4,5,-1
57727,5,2,3
41323,4,4,0
14947,3,2,1
22576,2,5,-3
45299,4,5,-1
42994,5,3,2
25426,3,4,-1
21653,1,2,-1
66559,1,1,0
46247,1,3,-2
28557,5,4,1
21491,3,4,-1
12096,1,4,-3
61928,1,3,-2
42111,5,3,2
40665,2,2,0
63195,4,4,0
40346,3,4,-1
27326,2,2,0
67385,5,1,4
1379,5,5,0
35245,2,3,-1
17502,2,2,0
43286,4,4,0
25731,4,3,1
14900,5,4,1
11230,2,4,-2
58643,1,3,-2
44574,4,5,-1
68443,2,1,1
63102,1,1,0
62677,4,1,3
31021,5,5,0
46609,5,3,2
49960,5,1,4
49152,4,3,1
42090,2,3,-1
60570,3,2,1
38564,3,4,-1
2782,1,3,-2
35023,4,1,3
13293,5,5,0
25213,1,4,-3
39835,5,1,4
8365,4,5,-1
63203,2,2,0
63231,2,4,-2
53817,5,3,2
18548,2,5,-3
40647,4,5,-1
19823,2,1,1
38753,3,4,-1
43898,2,1,1
54545,1,1,0
22934,5,3,2
54123,4,2,2
42531,4,2,2
7993,2,4,-2
29710,4,1,3
29087,1,1,0
52866,2,3,-1
48350,5,3,2
46995,3,2,1
8897,2,2,0
59842,4,1,3
28344,3,1,2
61,4,5,-1
11071,5,5,0
20928,4,2,2
3744,2,4,-2
53980,5,3,2
12536,2,5,-3
58670,5,1,4
38907,4,1,3
1073,2,4,-2
13334,2,3,-1
29977,3,4,-1
49723,5,2,3
19504,2,2,0
2341,1,1,0
10495,1,1,0
16020,3,4,-1
38227,2,1,1
11639,5,2,3
9805,4,4,0
45183,3,5,-2
12398,2,3,-1
38221,2,5,-3
65253,2,4,-2
2852,2,3,-1
66962,2,3,-1
2940,5,3,2
16224,2,3,-1
61845,4,4,0
28847,4,3,1
45229,3,1,2
44448,1,3,-2
606,3,2,1
69986,4,4,0
454,1,1,0
19223,1,2,-1
45011,2,2,0
45497,5,5,0
20564,2,4,-2
7156,1,2,-1
24591,2,4,-2
38970,2,3,-1
17186,3,1,2
51572,2,3,-1
35732,5,5,0
16206,5,4,1
52048,3,4,-1
57353,2,2,0
1306,1,1,0
7896,4,3,1
31805,5,5,0
40389,3,1,2
46785,3,5,-2
22674,3,5,-2
57616,4,4,0
31650,5,3,2
50261,2,5,-3
18319,3,3,0
18572,4,3,1
49053,2,5,-3
13239,2,5,-3
30329,2,2,0
41277,3,4,-1
17717,2,5,-3
23412,5,5,0
21363,2,3,-1
42220,1,3,-2
40828,5,5,0
55984,5,4,1
39652,5,5,0
48701,5,3,2
10426,3,5,-2
33586,3,5,-2
50818,1,2,-1
34323,4,3,1
8364,3,4,-1
4735,1,2,-1
10707,3,3,0
17854,5,1,4
69221,3,5,-2
58439,5,2,3
19404,4,4,0
50505,3,5,-2
63404,5,2,3
40733,4,4,0
23937,5,4,1
6258,4,3,1
64365,1,2,-1
53870,1,4,-3
17200,5,3,2
51311,5,4,1
31540,1,3,-2
20299,4,5,-1
33442,4,3,1
12359,4,4,0
25715,2,4,-2
57774,2,1,1
5017,5,1,4
50537,5,4,1
20295,5,5,0
36875,2,5,-3
19544,3,2,1
11027,3,2,1
48906,1,1,0
35854,2,5,-3
14178,2,4,-2
50039,5,2,3
51402,1,4,-3
28035,1,5,-4
58544,2,3,-1
25723,1,4,-3
8677,1,3,-2
18381,2,5,-3
25473,3,3,0
12441,5,1,4
57389,1,4,-3
40276,1,3,-2
61627,1,3,-2
8261,3,3,0
30936,2,4,-2
2838,5,4,1
43319,1,4,-3
10447,3,4,-1
36074,5,1,4
25982,5,1,4
11828,1,2,-1
3597,4,5,-1
58087,1,5,-4
56646,4,2,2
49123,5,1,4
38740,1,2,-1
451,2,3,-1
52026,3,2,1
54526,5,3,2
67036,1,3,-2
69637,4,1,3
31227,1,4,-3
54441,3,4,-1
33270,2,4,-2
19331,4,3,1
38706,3,3,0
58144,3,3,0
880,2,3,-1
24357,2,4,-2
58698,4,5,-1
60937,1,1,0
50434,4,4,0
12448,1,5,-4
8409,4,5,-1
66597,2,2,0
26620,5,5,0
39019,5,4,1
68959,5,5,0
33288,3,5,-2
23579,5,4,1
41584,3,3,0
68230,4,5,-1
30346,5,3,2
49575,3,5,-2
13344,4,4,0
39935,2,5,-3
16137,1,5,-4
65921,3,2,1
3410,4,2,2
57431,1,1,0
3245,3,4,-1
39755,1,1,0
69179,3,1,2
60496,1,3,-2
9984,2,5,-3
32140,5,3,2
43287,2,1,1
23860,3,2,1
49829,4,4,0
66365,3,3,0
52062,4,3,1
11601,2,5,-3
9567,1,3,-2
47231,3,1,2
60976,3,1,2
28886,3,3,0
49389,1,1,0
60100,4,4,0
69755,4,3,1
17495,2,4,-2
63573,1,3,-2
32833,3,4,-1
29488,2,5,-3
31927,3,5,-2
60813,2,1,1
25107,1,4,-3
14770,5,4,1
50431,4,5,-1
32723,3,3,0
66880,2,5,-3
47279,2,4,-2
16508,2,1,1
11442,3,3,0
65408,1,1,0
474,4,1,3
41053,3,4,-1
21312,3,4,-1
54128,5,4,1
58141,1,4,-3
14857,2,2,0
68968,4,4,0
18360,1,4,-3
50094,2,1,1
63629,2,2,0
59110,2,2,0
22431,2,5,-3
4848,2,2,0
11149,3,1,2
57314,3,4,-1
69637,2,1,1
44352,5,2,3
58060,3,1,2
27858,3,4,-1
61916,4,1,3
25022,1,2,-1
24200,1,5,-4
60174,4,1,3
4652,4,3,1
67365,1,1,0
42831,2,5,-3
65868,5,3,2
12075,3,5,-2
20556,3,3,0
51537,5,3,2
52296,4,2,2
38280,3,1,2
56581,5,2,3
65381,5,4,1
56322,5,2,3
31301,4,2,2
316,1,3,-2
59740,5,3,2
9280,5,2,3
22060,4,3,1
53657,4,4,0
10615,4,4,0
17361,5,1,4
56512,1,4,-3
61780,4,2,2
17885,1,2,-1
68083,3,3,0
44033,3,2,1
32502,4,1,3
10066,1,3,-2
10798,2,2,0
34921,5,2,3
9931,3,1,2
32210,4,5,-1
11840,5,1,4
67784,4,2,2
30072,1,3,-2
3506,4,1,3
33197,3,4,-1
27185,2,2,0
61656,1,5,-4
11688,3,2,1
16664,4,2,2
42486,1,1,0
50483,4,2,2
24128,2,1,1
41935,4,5,-1
21562,1,5,-4
25290,2,5,-3
3802,3,4,-1
40498,4,1,3
43478,5,5,0
26762,3,4,-1
47573,1,1,0
68426,5,3,2
41847,1,1,0
29642,5,2,3
32491,1,2,-1
29058,2,2,0
67143,2,4,-2
11984,3,4,-1
13829,2,3,-1
67804,1,3,-2
67756,2,3,-1
10609,4,5,-1
31554,3,2,1
57710,1,2,-1
50507,2,5,-3
13572,2,3,-1
62552,2,1,1
64727,4,1,3
53683,1,5,-4
46852,3,5,-2
33660,3,3,0
49888,3,1,2
42630,3,4,-1
62658,5,5,0
15659,5,4,1
30272,4,2,2
8185,2,3,-1
63030,2,1,1
28268,3,4,-1
35560,4,2,2
60281,1,3,-2
14031,5,4,1
19166,3,5,-2
13770,2,1,1
25082,2,2,0
62448,2,3,-1
62713,5,4,1
16479,2,3,-1
66118,2,5,-3
63038,5,3,2
53734,1,4,-3
4705,1,1,0
864,1,2,-1
36031,1,5,-4
15039,3,2,1
56112,5,3,2
32965,4,3,1
26307,2,1,1
65198,5,3,2
27324,2,4,-2
63387,1,5,-4
58558,5,4,1
60212,2,1,1
30343,1,1,0
2071,2,3,-1
68422,3,1,2
40405,2,3,-1
3764,5,5,0
60256,3,5,-2
15751,3,4,-1
50605,1,1,0
45592,5,4,1
65752,2,1,1
29567,4,1,3
38788,2,2,0
2720,2,4,-2
52773,5,2,3
16366,5,1,4
56926,2,5,-3
14223,2,2,0
39689,4,5,-1
45438,2,1,1
54213,5,4,1
15384,5,5,0
2588,3,2,1
20398,4,1,3
1409,4,5,-1
48799,1,1,0
9973,5,5,0
54743,3,4,-1
38367,1,5,-4
52643,4,1,3
29677,3,1,2
8253,2,1,1
49101,1,4,-3
22321,1,3,-2
52710,3,5,-2
23311,1,1,0
8425,5,1,4
48956,5,3,2
32623,5,2,3
47342,5,1,4
46798,3,3,0
22961,1,5,-4
9656,2,1,1
39519,2,3,-1
437,2,3,-1
25308,1,4,-3
56332,3,3,0
62062,4,2,2
53153,1,5,-4
30270,5,1,4
43942,4,1,3
67253,2,2,0
53035,4,2,2
43096,5,4,1
11846,1,2,-1
67521,2,1,1
54494,4,1,3
12589,3,1,2
23554,1,3,-2
9115,2,5,-3
5626,5,3,2
65480,2,4,-2
49541,1,1,0
6197,1,1,0
28656,3,1,2
15541,3,4,-1
52549,1,5,-4
62420,4,5,-1
53590,3,4,-1
64758,4,4,0
1984,5,3,2
2204,3,3,0
67800,3,5,-2
23287,1,1,0
18541,5,3,2
59940,2,2,0
33999,5,2,3
63775,5,2,3
26721,3,1,2
46983,1,5,-4
67626,2,5,-3
24074,2,4,-2
4453,5,5,0
40461,1,5,-4
37356,1,3,-2
30361,1,4,-3
12252,4,3,1
54664,5,3,2
50927,2,5,-3
61205,1,1,0
22641,4,5,-1
49872,3,1,2
60700,5,3,2
69679,2,1,1
58987,5,3,2
60679,5,5,0
62539,3,3,0
59979,3,4,-1
14185,4,5,-1
57998,5,5,0
63640,3,2,1
56866,3,4,-1
20256,2,2,0
21090,1,4,-3
38276,2,4,-2
62728,5,1,4
54276,5,4,1
68273,5,2,3
11727,2,3,-1
53489,2,5,-3
43699,1,1,0
55965,5,2,3
45579,1,2,-1
28086,1,5,-4
66587,1,4,-3
20680,1,1,0
3209,5,5,0
14169,3,3,0
9830,3,2,1
35755,5,5,0
47159,2,5,-3
23266,2,5,-3
42232,2,1,1
47105,5,1,4
27699,1,1,0
24660,4,3,1
13277,2,2,0
31770,2,3,-1
63157,3,5,-2
25022,5,5,0
25728,4,1,3
36374,2,5,-3
57402,5,3,2
867,4,4,0
6714,1,1,0
54546,4,3,1
52434,1,3,-2
67622,4,5,-1
5834,5,1,4
22119,2,5,-3
67382,2,5,-3
23852,2,3,-1
69354,5,2,3
54361,1,2,-1
43654,4,5,-1
60024,2,4,-2
65064,5,2,3
361,4,3,1
28249,3,4,-1
51549,3,1,2
28008,4,4,0
10432,3,4,-1
68653,1,4,-3
56345,4,3,1
21666,5,5,0
20542,4,2,2
35989,3,2,1
13794,2,3,-1
18138,1,1,0
40150,5,1,4
44424,5,5,0
23567,1,1,0
43817,3,5,-2
13033,5,5,0
60818,2,5,-3
12383,4,3,1
64880,4,1,3
40756,4,1,3
10102,5,2,3
66001,2,2,0
46555,4,5,-1
22532,4,2,2
16739,3,1,2
8384,1,2,-1
23239,2,5,-3
31749,1,1,0
34610,3,1,2
46688,5,5,0
50552,2,1,1
33799,1,5,-4
37623,5,1,4
63105,3,5,-2
63497,3,1,2
69543,3,2,1
23216,3,3,0
57850,4,4,0
11048,5,5,0
61660,5,1,4
36209,4,4,0
39273,3,2,1
67783,4,4,0
53541,4,1,3
42367,4,3,1
37372,4,3,1
29927,4,4,0
9317,5,2,3
7069,4,4,0
7567,5,2,3
11757,5,1,4
4017,5,5,0
53885,2,4,-2
48735,2,4,-2
6699,4,3,1
56460,5,2,3
31014,4,1,3
31707,3,1,2
51698,4,2,2
59461,2,3,-1
184,5,2,3
52809,5,1,4
29030,3,5,-2
32715,5,5,0
3670,1,2,-1
28288,5,5,0
57142,2,1,1
9160,4,2,2
21229,1,5,-4
12560,5,3,2
2436,1,2,-1
35430,2,3,-1
15764,1,5,-4
1077,3,2,1
44348,4,1,3
67710,5,3,2
4541,3,4,-1
32301,3,5,-2
22580,1,2,-1
7407,2,4,-2
67061,5,3,2
20139,2,4,-2
55487,5,4,1
55053,2,5,-3
37640,2,4,-2
38498,4,3,1
26169,5,4,1
52857,5,5,0
26867,2,2,0
63722,2,1,1
36769,1,1,0
1491,2,2,0
59661,5,4,1
20383,2,3,-1
10626,3,2,1
22866,4,1,3
44980,3,2,1
4288,1,3,-2
9091,2,4,-2
55569,5,5,0
9511,2,1,1
21617,5,1,4
3873,1,2,-1
66293,3,5,-2
27017,1,5,-4
51208,2,5,-3
30405,3,2,1
47667,2,2,0
67829,2,5,-3
35377,4,1,3
58090,4,1,3
48420,4,5,-1
18093,5,2,3
51061,2,1,1
59970,5,1,4
11573,5,5,0
30973,2,2,0
26975,2,2,0
23143,1,1,0
16991,5,4,1
66605,5,2,3
19978,1,1,0
24585,2,1,1
59177,5,2,3
20308,5,1,4
58421,4,4,0
61914,5,2,3
15181,5,5,0
27698,3,1,2
51374,3,1,2
27819,4,1,3
18834,5,4,1
31366,3,3,0
51489,2,2,0
42538,5,1,4
2397,3,2,1
47675,4,2,2
19474,4,3,1
33345,4,4,0
29376,2,2,0
35754,3,1,2
5071,5,1,4
11973,1,5,-4
10020,1,5,-4
8608,5,2,3
21134,5,2,3
63093,4,1,3
54295,4,4,0
