employee_id,years_at_company,job_satisfaction,work_life_balance,attrition
26063,6,1,2,No
57862,1,1,2,Yes
27395,5,2,3,No
11594,11,2,1,No
47633,0,5,2,No
54570,8,5,4,No
26,12,5,2,No
47777,8,4,4,No
30190,5,5,5,No
48649,1,3,2,No
52754,8,2,3,No
45527,2,2,3,Yes
55760,11,2,4,No
5495,6,4,5,No
46860,14,1,1,No
26692,2,3,1,No
41287,6,5,1,No
39058,11,4,1,No
40731,3,1,2,Yes
51445,12,2,2,No
50766,4,5,2,No
3576,1,4,3,No
49359,7,2,1,No
11403,1,3,3,No
54737,6,2,3,No
58072,14,5,3,No
19083,2,4,5,No
10575,12,4,2,No
31066,2,5,4,No
46911,11,5,1,No
14606,13,3,4,No
43731,10,3,4,No
18017,14,1,5,No
3585,8,3,3,No
19197,6,4,5,No
19650,13,5,3,No
54697,4,5,5,No
54359,11,5,2,No
8554,2,4,1,No
121,6,5,1,No
44402,9,3,4,No
40407,8,1,2,No
55340,2,5,1,No
6768,6,2,1,No
22459,10,4,1,No
19051,0,2,5,Yes
48667,7,1,1,No
23159,11,5,1,No
2141,4,5,4,No
13503,13,1,3,No
28228,6,5,2,No
18153,9,5,4,No
37279,6,1,2,No
10240,1,5,5,No
34924,1,4,2,No
18077,12,1,1,No
14896,0,5,4,No
39030,11,1,5,No
43391,3,2,2,Yes
40295,5,4,4,No
39665,5,1,3,No
43959,9,1,1,No
1114,14,5,2,No
30064,1,4,2,No
43414,6,1,2,No
23817,0,3,2,No
58538,10,4,2,No
29648,7,4,2,No
2354,1,4,2,No
4256,14,4,4,No
9834,13,2,5,No
59598,11,1,4,No
19760,2,4,1,No
51603,0,4,2,No
13111,8,4,3,No
36743,2,5,2,No
46792,5,3,4,No
32020,13,2,3,No
24833,5,2,3,No
52003,1,5,2,No
27198,12,5,3,No
11364,13,2,1,No
37489,13,2,3,No
22479,11,3,5,No
36707,11,3,2,No
42287,6,1,2,No
28216,6,3,5,No
13222,5,2,5,No
35640,4,5,4,No
29274,14,5,5,No
44563,14,4,1,No
26983,5,3,3,No
43524,2,2,3,Yes
58971,10,5,3,No
51019,2,4,1,No
25093,3,4,5,No
43751,9,2,5,No
50383,2,4,4,No
12540,5,5,5,No
28254,10,2,2,No
38913,7,1,1,No
1784,4,4,3,No
46287,10,2,2,No
26195,4,2,5,No
58722,7,5,3,No
6619,11,3,5,No
57792,1,4,2,No
714,8,4,1,No
10400,2,3,1,No
13106,13,2,1,No
6626,11,5,5,No
38943,1,3,5,No
38544,13,1,3,No
31423,11,5,3,No
24957,3,1,2,Yes
24445,8,5,1,No
814,6,5,3,No
2153,2,3,4,No
41709,13,5,2,No
26584,5,4,1,No
21821,9,3,5,No
11097,9,4,3,No
48331,5,4,5,No
12521,7,5,3,No
57960,0,5,4,No
54183,7,1,3,No
41543,6,2,4,No
27006,4,4,2,No
45321,14,1,1,No
18058,0,5,3,No
45687,9,2,2,No
19174,3,2,3,Yes
19758,2,1,3,Yes
40275,2,1,2,Yes
32935,8,1,4,No
6351,8,3,1,No
37516,3,1,1,Yes
58424,3,3,5,No
13553,0,1,1,Yes
3020,10,2,2,No
20376,14,1,4,No
35030,8,2,3,No
5210,2,3,5,No
53646,14,4,3,No
56287,5,2,3,No
14489,0,4,4,No
58513,12,5,1,No
6750,9,3,3,No
38348,4,3,5,No
27690,2,3,2,No
19587,8,3,3,No
49640,5,2,3,No
28794,4,1,2,No
37212,10,4,1,No
30646,1,1,2,Yes
39203,14,5,4,No
1473,2,3,3,No
42971,12,3,3,No
35070,14,5,1,No
38583,6,4,5,No
47839,7,2,4,No
12094,3,4,2,No
11179,14,5,1,No
30044,0,4,3,No
42764,8,4,3,No
24870,9,2,2,No
25918,2,3,4,No
52529,6,3,1,No
54609,4,4,4,No
12852,9,3,4,No
6777,6,5,2,No
40056,10,4,1,No
7760,3,4,4,No
24991,5,4,3,No
26517,7,3,3,No
41064,6,4,3,No
46300,6,1,3,No
59853,11,1,3,No
38210,8,5,5,No
53910,0,3,4,No
4091,2,3,5,No
17749,9,5,5,No
46702,12,1,3,No
17518,1,2,1,Yes
30162,3,4,5,No
2876,9,2,2,No
16838,3,2,5,Yes
15220,12,4,3,No
40957,13,4,3,No
47546,11,4,5,No
12467,9,1,1,No
25633,12,3,5,No
6383,10,5,5,No
28135,7,3,2,No
30839,13,1,3,No
35888,5,4,4,No
47680,12,1,2,No
50895,7,3,2,No
30576,14,5,4,No
46899,13,3,2,No
39474,4,4,2,No
43999,5,5,5,No
35231,8,3,3,No
58015,7,2,4,No
29159,14,2,5,No
45595,1,5,4,No
3219,12,4,1,No
45923,13,2,1,No
37725,13,3,2,No
59010,5,4,1,No
57356,14,1,4,No
25057,12,1,5,No
47012,6,4,1,No
1721,12,3,4,No
35703,6,4,3,No
17164,9,2,3,No
24570,9,2,2,No
868,9,1,1,No
47977,11,4,5,No
6098,11,4,5,No
42582,13,4,4,No
51379,14,5,4,No
36187,0,1,5,Yes
43761,0,5,2,No
22587,5,3,1,No
30683,14,4,3,No
45823,5,2,3,No
31866,4,3,1,No
12402,5,1,5,No
28653,2,3,5,No
13045,9,2,5,No
29740,3,1,1,Yes
3080,10,5,4,No
39686,5,3,1,No
59987,14,4,2,No
35614,0,1,3,Yes
4381,14,5,2,No
19246,5,2,5,No
23568,9,2,3,No
264,14,2,3,No
35171,11,5,5,No
56986,7,5,2,No
21920,11,5,3,No
43797,3,1,3,Yes
22296,11,4,5,No
8924,11,4,3,No
56334,5,3,1,No
8561,7,3,2,No
28102,11,1,1,No
29362,7,4,1,No
56365,9,2,3,No
17581,13,1,5,No
20478,5,2,3,No
3023,7,1,1,No
42679,2,2,1,Yes
31261,3,5,2,No
51904,5,3,2,No
36371,4,4,1,No
14908,6,4,4,No
10365,14,2,5,No
29446,9,5,3,No
52175,13,5,5,No
52861,10,4,4,No
32372,5,1,2,No
58830,5,2,3,No
22818,2,2,2,Yes
20841,3,5,4,No
48640,13,1,1,No
59570,5,1,1,No
29834,8,2,1,No
45947,1,3,5,No
42148,13,5,3,No
49447,13,4,3,No
19712,9,4,4,No
8319,6,2,1,No
23420,5,4,3,No
57579,14,5,2,No
13332,11,2,4,No
27774,14,2,4,No
16505,3,5,1,No
30057,0,5,1,No
2544,9,4,4,No
23592,1,3,3,No
45793,10,2,3,No
19273,4,2,4,No
30558,5,5,1,No
38800,3,5,1,No
54026,5,5,1,No
52500,12,3,3,No
51763,3,4,1,No
43901,12,5,1,No
1271,3,3,3,No
40310,11,3,5,No
16851,8,2,5,No
7283,1,2,1,Yes
25039,11,4,1,No
36965,13,1,2,No
57253,9,2,3,No
50832,12,3,2,No
14807,0,3,5,No
34443,13,1,4,No
10293,5,2,3,No
33840,9,1,3,No
54083,2,2,4,Yes
46936,3,4,2,No
10371,14,2,1,No
17621,13,2,4,No
13342,10,1,3,No
49832,11,1,2,No
53767,7,1,4,No
12996,12,5,1,No
9401,14,2,3,No
71,9,1,5,No
59566,9,3,4,No
28773,10,2,2,No
2106,7,2,4,No
13307,9,4,2,No
36275,0,5,1,No
27645,14,3,4,No
29952,1,4,5,No
11951,5,1,3,No
32883,7,4,3,No
17295,3,2,2,Yes
13901,2,1,2,Yes
29707,10,5,1,No
52188,5,3,2,No
36028,7,1,4,No
34432,8,3,4,No
10170,7,4,3,No
53894,9,3,5,No
40581,12,1,3,No
170,13,4,2,No
14925,8,2,4,No
5404,4,4,4,No
54843,10,2,1,No
19967,8,2,3,No
42828,2,2,5,Yes
21821,0,4,4,No
56874,6,1,2,No
42486,3,3,1,No
14340,10,4,4,No
48553,2,3,5,No
26366,1,3,4,No
13228,14,3,4,No
19644,12,1,4,No
57802,3,3,2,No
36902,10,2,3,No
8119,5,5,1,No
17805,3,3,4,No
11070,12,3,3,No
50082,9,1,2,No
18861,0,4,1,No
27493,2,3,2,No
21543,7,4,4,No
7721,3,5,4,No
37489,0,4,5,No
50219,0,2,1,Yes
51398,10,2,4,No
28300,9,1,3,No
47717,9,3,1,No
47133,5,1,2,No
44273,6,4,1,No
37717,9,3,3,No
51758,8,3,2,No
44918,7,1,4,No
47247,13,4,3,No
1036,10,1,2,No
51486,2,2,1,Yes
32965,12,3,5,No
34886,12,5,5,No
52612,3,4,1,No
1040,12,5,4,No
23431,11,1,4,No
3177,13,5,2,No
42006,11,2,2,No
34576,14,5,4,No
55355,12,3,2,No
50101,1,1,3,Yes
43465,13,2,5,No
29584,13,5,5,No
5858,2,2,4,Yes
42625,4,1,1,No
53112,8,1,3,No
17304,1,5,1,No
13380,13,4,1,No
19936,10,2,4,No
4493,0,3,2,No
29876,10,3,4,No
49520,6,2,1,No
46546,13,4,1,No
9374,8,4,1,No
9528,9,4,2,No
12218,13,1,3,No
32569,11,4,5,No
9864,7,2,5,No
24377,10,4,4,No
59941,4,5,3,No
36128,10,5,3,No
25618,4,4,4,No
33766,9,5,3,No
36535,0,5,2,No
30979,10,1,1,No
44312,14,4,1,No
21850,2,4,5,No
50762,8,2,2,No
21100,0,3,1,No
13514,5,2,2,No
46348,12,2,3,No
4359,6,3,3,No
33684,6,2,2,No
55935,2,2,1,Yes
22802,9,3,5,No
15753,11,2,3,No
55446,10,4,4,No
53158,5,5,3,No
42518,12,5,2,No
59373,8,1,3,No
35093,12,3,3,No
9015,11,4,4,No
26467,8,3,5,No
46629,2,4,2,No
43606,11,5,1,No
59461,3,4,4,No
18372,2,2,1,Yes
33213,2,4,2,No
28192,2,1,2,Yes
57770,9,5,5,No
28280,13,2,5,No
3841,7,1,1,No
3461,10,1,5,No
58459,8,3,2,No
2767,9,5,1,No
54272,7,5,5,No
44381,7,1,4,No
50491,4,2,3,No
29102,6,5,2,No
14850,5,3,5,No
42973,2,5,2,No
27803,14,5,4,No
13869,8,5,4,No
18716,9,3,2,No
3353,9,4,1,No
28811,1,5,2,No
46433,5,4,4,No
51120,1,1,1,Yes
38306,13,1,1,No
7260,0,3,5,No
44777,10,5,1,No
18616,5,1,5,No
38578,9,2,4,No
47027,11,4,5,No
29640,12,5,3,No
39180,4,4,2,No
5014,8,5,5,No
16470,8,5,3,No
56930,4,3,1,No
23869,5,2,2,No
59627,11,5,3,No
58522,6,4,4,No
36219,9,5,4,No
481,10,3,2,No
56538,7,3,5,No
46706,4,2,5,No
22638,8,4,3,No
3011,9,5,4,No
26623,9,3,3,No
33023,6,1,2,No
8565,9,4,1,No
52959,13,5,1,No
33523,6,3,3,No
5157,11,4,1,No
12163,14,1,4,No
48878,12,3,5,No
30352,9,5,1,No
8763,6,4,1,No
37130,10,2,5,No
25585,12,5,1,No
39119,13,2,4,No
27658,10,2,4,No
21302,8,1,2,No
30676,9,5,5,No
36558,10,2,5,No
49938,12,2,4,No
33683,0,1,3,Yes
47106,1,1,3,Yes
57464,1,4,2,No
27947,13,3,2,No
19046,11,3,5,No
19684,5,5,5,No
16440,4,5,1,No
16869,1,5,1,No
33762,8,1,1,No
20350,9,5,3,No
2128,2,2,5,Yes
29454,11,5,2,No
21561,5,3,1,No
15702,8,2,2,No
57153,12,4,3,No
36383,0,1,5,Yes
5605,6,4,3,No
39550,0,3,5,No
34176,6,3,4,No
30856,1,1,5,Yes
55312,10,3,2,No
898,8,4,5,No
34785,8,4,5,No
49174,9,5,2,No
11297,8,5,2,No
58094,9,2,5,No
19469,8,5,2,No
40839,14,2,5,No
24511,3,4,5,No
2506,4,3,2,No
25089,0,2,5,Yes
49705,6,5,1,No
6883,13,1,4,No
48090,13,4,3,No
14863,8,5,5,No
56351,8,2,3,No
39448,5,4,4,No
1281,9,1,3,No
50186,8,2,5,No
32805,10,1,2,No
13743,14,1,3,No
45226,3,3,3,No
7045,10,3,1,No
40811,1,5,5,No
23179,7,4,4,No
4246,6,3,4,No
16808,9,3,4,No
27295,0,1,5,Yes
9412,8,2,5,No
38129,10,3,4,No
39762,14,3,4,No
50810,8,1,5,No
52551,7,1,5,No
59103,14,4,1,No
2677,0,5,2,No
19198,4,4,4,No
35758,4,1,2,No
4391,10,1,1,No
57377,13,2,2,No
19697,7,4,1,No
40337,9,4,1,No
33408,4,3,2,No
12975,9,5,5,No
32520,12,1,3,No
51561,10,1,5,No
56149,9,2,3,No
38213,10,4,2,No
45445,4,5,3,No
48155,0,5,3,No
42325,11,5,4,No
672,2,4,2,No
404,6,4,1,No
24026,9,4,3,No
34835,8,3,5,No
38209,3,3,3,No
8243,12,3,1,No
21109,6,4,2,No
56853,0,1,1,Yes
47207,10,2,5,No
48998,3,4,1,No
17677,12,4,5,No
57939,9,3,2,No
37879,1,4,4,No
46237,6,1,1,No
12959,4,2,5,No
23374,10,2,5,No
7286,10,3,4,No
29510,10,1,3,No
53489,5,1,2,No
56908,1,3,2,No
17544,9,5,4,No
13096,9,3,4,No
58903,3,1,3,Yes
34787,3,2,2,Yes
33204,7,4,4,No
54554,14,3,2,No
16189,3,3,2,No
5786,5,2,1,No
42480,13,1,4,No
16762,11,5,5,No
9277,2,4,1,No
44155,9,3,2,No
43626,10,5,3,No
47093,3,1,5,Yes
24321,10,5,1,No
44275,7,2,4,No
8126,8,2,3,No
240,6,4,4,No
38855,11,5,5,No
59309,12,1,3,No
48202,0,4,4,No
48356,0,2,4,Yes
45201,8,5,1,No
29355,9,3,5,No
5700,3,2,4,Yes
22433,9,2,2,No
59316,11,1,2,No
13881,1,3,3,No
32494,14,4,1,No
39369,6,1,1,No
27268,12,5,4,No
22473,12,2,5,No
34100,2,1,2,Yes
15082,7,2,3,No
57119,9,2,3,No
23158,13,1,3,No
11190,8,5,5,No
59104,4,4,3,No
53374,3,5,2,No
22789,5,5,4,No
56733,4,2,1,No
16642,1,1,4,Yes
66,8,2,1,No
41302,6,5,4,No
14003,1,1,2,Yes
56880,0,2,3,Yes
46128,11,1,4,No
45599,12,4,1,No
58868,13,5,5,No
49431,1,5,3,No
51607,12,3,2,No
10339,4,4,3,No
8896,13,3,1,No
36081,7,4,1,No
24393,12,4,4,No
44417,10,4,2,No
8639,4,1,3,No
15879,14,3,1,No
26623,4,4,3,No
51993,6,1,4,No
16053,8,2,5,No
52806,10,3,2,No
27741,0,4,2,No
9616,3,4,1,No
5347,12,4,3,No
7353,11,5,4,No
16358,6,3,3,No
7880,3,1,2,Yes
15672,4,5,4,No
15860,4,4,5,No
15010,13,4,4,No
54348,2,1,1,Yes
10157,14,4,4,No
50371,5,4,5,No
14556,10,2,4,No
7760,10,4,1,No
50547,12,5,4,No
3944,8,5,3,No
9568,1,1,1,Yes
45068,8,1,5,No
53326,7,1,2,No
33438,5,3,3,No
27180,13,2,4,No
10461,4,1,3,No
22734,5,3,4,No
44471,5,3,5,No
44922,14,4,3,No
45131,14,4,2,No
775,5,4,3,No
54832,14,4,3,No
59915,8,5,5,No
48600,3,4,5,No
33490,3,3,3,No
50439,4,3,5,No
21390,5,5,5,No
44169,7,2,3,No
55506,14,1,1,No
24510,2,2,2,Yes
1072,0,5,2,No
56709,0,3,5,No
24019,12,4,1,No
22600,11,2,3,No
58347,4,1,2,No
22142,1,3,2,No
19795,8,4,4,No
14301,8,1,2,No
22207,5,1,3,No
31318,1,4,4,No
43409,3,3,5,No
11501,7,4,1,No
14518,3,4,2,No
31832,3,4,5,No
43235,9,4,3,No
34610,2,5,2,No
50291,2,3,1,No
40920,6,2,1,No
54709,5,4,4,No
12540,9,4,3,No
33584,7,2,1,No
42135,12,1,1,No
7527,4,2,3,No
41515,13,1,2,No
58000,7,3,4,No
44327,6,2,3,No
27704,2,3,3,No
44460,2,2,1,Yes
48564,7,5,1,No
5156,13,2,5,No
14006,1,4,5,No
27594,5,2,3,No
738,8,5,2,No
17337,8,5,3,No
2806,7,1,4,No
43541,2,1,3,Yes
8624,14,2,5,No
30785,5,5,1,No
59865,6,5,2,No
41692,8,5,3,No
20373,11,1,1,No
54331,5,1,2,No
29562,6,2,2,No
31452,0,1,5,Yes
58532,8,4,1,No
21670,3,2,4,Yes
18848,11,2,1,No
5826,14,5,2,No
37741,12,5,2,No
31640,9,4,2,No
11035,9,2,1,No
45215,12,1,5,No
9583,14,4,4,No
19514,10,5,1,No
45330,3,2,5,Yes
12603,9,2,4,No
29621,9,2,2,No
56962,3,3,1,No
29912,4,4,4,No
16334,10,4,1,No
21769,13,4,3,No
37795,5,2,4,No
38308,3,5,3,No
21679,11,1,4,No
6128,1,2,4,Yes
18856,0,4,5,No
11832,13,1,4,No
32595,2,1,3,Yes
35800,5,5,4,No
49374,1,4,5,No
56791,4,4,4,No
3311,11,4,1,No
16638,1,2,5,Yes
32579,0,3,5,No
17899,3,5,2,No
59267,1,2,4,Yes
5469,9,2,2,No
6441,14,3,3,No
29825,10,2,1,No
10946,13,1,5,No
13898,7,1,3,No
21443,13,3,3,No
5777,10,2,2,No
19928,3,2,1,Yes
58882,8,2,2,No
40567,3,4,5,No
2906,10,3,5,No
50091,2,5,1,No
56085,11,2,1,No
50600,11,5,3,No
24288,0,4,2,No
53095,8,4,1,No
56870,0,5,4,No
20320,14,2,4,No
38016,10,4,4,No
50936,7,2,2,No
48770,4,5,4,No
35813,10,4,4,No
30174,10,3,1,No
41073,14,5,3,No
48438,1,5,1,No
3621,5,4,1,No
57977,4,2,2,No
51904,2,2,2,Yes
14397,6,1,5,No
20150,5,2,4,No
8126,13,3,1,No
54360,0,5,5,No
10968,12,3,1,No
44561,9,1,2,No
16690,3,3,4,No
42084,13,5,2,No
8081,14,4,5,No
45749,7,5,2,No
8658,1,2,1,Yes
4065,6,1,2,No
34136,2,3,1,No
39872,4,3,4,No
5360,8,3,4,No
8792,12,2,2,No
13320,2,5,2,No
59323,1,1,4,Yes
54472,7,4,3,No
50097,2,3,5,No
11155,9,3,2,No
14458,2,3,2,No
40396,3,3,3,No
34976,11,1,1,No
44900,8,4,1,No
38777,14,2,5,No
9167,11,5,2,No
20288,4,1,1,No
42930,14,1,2,No
26807,9,5,2,No
40454,6,2,3,No
29574,4,2,1,No
27837,8,5,2,No
18920,11,3,2,No
15269,8,1,1,No
7215,6,2,4,No
44589,11,3,4,No
33382,13,1,4,No
59195,13,5,1,No
26458,3,2,3,Yes
3570,5,4,4,No
16220,2,1,1,Yes
24494,9,1,5,No
43380,0,5,1,No
36315,7,3,1,No
25308,12,3,3,No
49931,11,1,5,No
16188,7,4,3,No
9729,7,4,3,No
2644,7,5,5,No
30082,14,2,2,No
2388,0,4,4,No
40845,6,3,2,No
49551,11,3,5,No
9475,11,4,4,No
22100,2,2,5,Yes
21393,10,3,3,No
21864,3,3,5,No
36235,0,4,5,No
28074,6,4,2,No
57840,8,5,1,No
27261,7,4,2,No
56895,13,2,5,No
37062,9,1,2,No
29222,5,3,5,No
40081,12,1,3,No
18347,7,4,4,No
24806,11,3,3,No
54226,6,3,4,No
30002,9,1,4,No
3794,9,5,1,No
55280,5,2,1,No
5190,10,3,5,No
21355,5,2,1,No
8643,9,3,1,No
38533,0,3,3,No
56388,12,3,5,No
51527,13,5,4,No
33849,14,2,5,No
322,11,2,4,No
57902,1,1,2,Yes
23149,10,2,5,No
16884,4,1,4,No
5976,13,5,3,No
6308,6,1,5,No
28707,10,1,4,No
21574,6,1,2,No
30018,5,5,2,No
43868,3,1,1,Yes
9822,2,3,4,No
28180,8,2,3,No
40325,1,5,3,No
45105,7,4,2,No
7740,4,5,4,No
31130,14,1,2,No
5427,0,5,3,No
46183,3,5,5,No
31419,8,1,5,No
2272,0,5,2,No
38168,10,1,1,No
26124,11,4,1,No
25710,1,2,4,Yes
2819,11,5,1,No
19050,3,1,5,Yes
42952,8,4,2,No
957,6,3,2,No
43267,2,3,4,No
12620,13,5,4,No
31349,1,2,4,Yes
38557,5,4,4,No
4079,5,2,5,No
4568,6,5,4,No
52378,14,4,5,No
55713,8,1,2,No
1247,6,2,4,No
30221,4,5,4,No
45878,6,2,5,No
5469,0,1,5,Yes
4067,0,1,4,Yes
3074,0,1,5,Yes
40473,4,5,2,No
6212,3,2,5,Yes
36830,5,3,4,No
21129,4,1,4,No
16445,5,4,3,No
24436,8,5,3,No
36733,6,3,4,No
48371,3,3,3,No
22009,12,5,2,No
59250,7,5,1,No
12576,2,2,5,Yes
4113,9,4,2,No
42932,11,4,5,No
44542,14,5,4,No
31064,4,5,4,No
47742,6,1,2,No
54865,0,1,1,Yes
7372,6,1,4,No
8177,7,1,3,No
20560,10,4,3,No
54465,8,1,4,No
56655,6,5,2,No
54480,5,4,4,No
41652,3,4,5,No
57938,11,2,2,No
12474,7,3,5,No
41800,8,3,4,No
25557,2,2,1,Yes
26121,10,1,5,No
6681,13,4,4,No
26753,10,5,4,No
27252,4,5,1,No
44632,9,2,1,No
5453,8,2,3,No
19275,8,1,3,No
2844,5,4,4,No
12249,6,2,1,No
58585,12,3,3,No
15822,9,4,4,No
58041,4,1,2,No
1193,14,3,1,No
44912,2,3,1,No
47006,14,4,4,No
41402,3,3,4,No
265,1,3,2,No
33454,14,2,2,No
50328,0,1,1,Yes
37120,9,2,1,No
670,1,1,5,Yes
8740,2,4,1,No
27898,12,5,4,No
23902,12,3,1,No
11763,9,3,3,No
33011,8,1,4,No
8597,10,4,5,No
40926,9,2,1,No
9236,12,2,1,No
10352,13,3,2,No
16281,7,2,2,No
20630,4,5,1,No
13276,0,3,2,No
43543,2,4,5,No
58836,2,4,5,No
37147,13,1,1,No
11214,2,1,5,Yes
10232,7,3,3,No
52276,8,5,3,No
6659,3,1,5,Yes
26373,10,3,3,No
25012,7,1,3,No
6653,5,5,2,No
50530,14,5,1,No
4192,1,1,5,Yes
20387,2,2,2,Yes
27723,9,5,4,No
47889,14,5,2,No
31930,6,1,4,No
16648,14,2,2,No
42687,12,4,3,No
34926,11,5,5,No
1022,2,5,1,No
38197,12,1,1,No
47613,11,1,3,No
34505,4,2,1,No
49300,6,2,5,No
40939,14,1,3,No
48812,8,1,1,No
30545,14,1,1,No
5013,14,1,3,No
19439,10,5,2,No
21206,1,4,4,No
17102,12,4,5,No
35953,4,5,1,No
25608,10,4,2,No
1573,2,5,5,No
38095,8,3,4,No
38672,5,3,2,No
39997,10,5,1,No
11226,11,3,4,No
7691,12,3,5,No
7899,12,3,1,No
39234,8,4,4,No
4605,13,5,4,No
43534,6,3,1,No
30812,12,2,2,No
57672,4,5,1,No
9093,14,3,2,No
26615,5,3,3,No
636,8,1,5,No
42616,3,5,5,No
40597,11,2,4,No
17860,12,2,1,No
42625,2,1,1,Yes
44691,3,1,4,Yes
52668,0,4,2,No
28692,2,1,4,Yes
31084,3,1,5,Yes
21891,10,4,5,No
4800,14,4,3,No
40152,4,4,5,No
31752,7,5,1,No
9310,8,2,3,No
26135,4,2,3,No
2987,14,1,2,No
56958,1,3,1,No
13309,12,1,3,No
5807,7,3,5,No
24692,12,2,5,No
12133,12,4,3,No
12239,8,1,5,No
56714,11,3,1,No
45317,12,1,2,No
30558,14,5,4,No
27663,10,1,4,No
30807,7,3,4,No
16947,10,4,1,No
26368,10,3,4,No
2070,8,3,4,No
20493,4,5,5,No
57873,4,3,3,No
26226,12,2,5,No
28569,3,3,4,No
34550,6,3,5,No
25219,7,4,5,No
57586,8,5,3,No
38504,2,1,4,Yes
36426,14,5,3,No
2477,2,5,4,No
7011,12,3,5,No
23903,3,3,2,No
56998,5,4,1,No
10189,14,3,1,No
20406,11,5,4,No
55827,13,2,1,No
44321,6,1,1,No
16540,5,4,4,No
32388,9,5,1,No
58309,13,4,3,No
19376,14,3,4,No
51937,11,3,3,No
23890,5,3,1,No
29201,12,3,3,No
16278,7,5,5,No
45733,12,4,3,No
45707,9,3,5,No
41566,6,5,4,No
37999,3,3,1,No
17744,2,5,2,No
12107,5,2,3,No
50706,7,5,5,No
49910,13,2,4,No
58247,7,1,5,No
22463,8,4,4,No
37168,0,5,4,No
29595,13,1,5,No
18097,5,5,4,No
40927,6,5,3,No
36273,3,3,1,No
3755,14,4,4,No
17249,6,4,4,No
15796,6,1,5,No
23376,6,3,4,No
49897,1,2,5,Yes
1436,3,5,5,No
14702,1,2,5,Yes
33824,5,2,1,No
943,10,3,4,No
3255,4,4,1,No
24183,10,5,3,No
52824,7,1,4,No
37335,2,5,2,No
50677,13,4,1,No
7711,0,1,4,Yes
37390,3,1,3,Yes
31981,1,2,3,Yes
25032,14,4,4,No
5835,3,2,2,Yes
16458,1,4,2,No
37238,8,5,2,No
32357,0,1,3,Yes
9977,12,2,1,No
12042,13,2,4,No
783,1,4,2,No
40145,12,3,4,No
11867,6,3,2,No
18350,14,3,3,No
6181,7,3,4,No
21670,8,3,4,No
5347,8,4,2,No
18898,10,4,5,No
50231,7,5,2,No
47456,9,2,5,No
245,9,5,1,No
6748,4,4,1,No
12133,5,2,3,No
43901,3,4,1,No
5798,9,1,2,No
2486,11,5,4,No
4920,11,4,4,No
6945,13,2,5,No
21903,10,1,2,No
7437,9,5,1,No
38264,13,3,5,No
46327,14,4,3,No
36980,3,2,3,Yes
44921,2,1,3,Yes
33126,3,4,5,No
7563,9,5,3,No
2204,13,4,1,No
21573,14,2,1,No
18787,13,4,4,No
19659,8,1,2,No
7200,13,4,1,No
31206,3,3,5,No
30116,7,3,2,No
39741,13,3,5,No
50448,0,3,2,No
33549,14,2,2,No
5910,3,3,1,No
398,6,3,2,No
49840,7,4,3,No
48637,12,5,2,No
21986,0,2,5,Yes
48273,0,5,1,No
15149,9,1,1,No
48553,11,5,2,No
45434,13,4,3,No
5437,1,5,2,No
7268,9,4,5,No
25317,10,2,3,No
47998,0,4,1,No
49198,2,3,1,No
47748,12,1,2,No
14610,2,1,2,Yes
40037,11,5,3,No
67,6,3,1,No
58959,9,1,1,No
11381,2,1,2,Yes
11045,8,2,1,No
49388,13,1,3,No
36684,8,3,5,No
52993,4,5,4,No
2563,3,1,5,Yes
115,1,1,4,Yes
16644,6,3,2,No
37527,5,4,1,No
24035,9,2,5,No
18097,8,1,4,No
58459,14,5,3,No
57678,0,3,3,No
28770,13,1,1,No
51545,8,5,1,No
28602,12,2,2,No
10738,8,5,2,No
40929,14,4,2,No
55380,3,1,5,Yes
37743,10,1,3,No
41820,8,3,2,No
11239,3,1,1,Yes
19260,13,2,5,No
50917,14,1,3,No
42973,4,4,4,No
39636,3,1,3,Yes
3449,14,5,4,No
41967,6,4,4,No
47707,9,2,3,No
8475,7,3,1,No
51853,6,3,4,No
3492,1,1,1,Yes
6647,8,5,2,No
16774,4,5,1,No
49322,6,2,1,No
30774,13,2,1,No
39688,10,4,4,No
45257,14,5,4,No
25424,5,1,1,No
40034,13,3,3,No
44511,9,4,4,No
30823,8,4,5,No
26713,1,4,4,No
17913,2,5,2,No
55715,12,3,5,No
15232,14,2,3,No
25474,4,1,3,No
55738,14,5,4,No
18718,10,4,2,No
43482,9,1,3,No
31510,12,1,5,No
683,8,2,5,No
9276,12,4,2,No
37822,12,1,5,No
14481,14,1,1,No
58605,6,5,1,No
27169,9,1,4,No
52320,11,3,4,No
29855,11,4,3,No
34630,2,5,3,No
2677,11,5,3,No
59959,2,5,3,No
59755,11,3,5,No
45982,2,4,2,No
41293,5,4,1,No
14499,0,3,5,No
12130,0,5,2,No
21857,6,4,1,No
12587,4,3,4,No
3043,9,2,5,No
6692,1,5,3,No
19813,0,2,5,Yes
56500,13,1,4,No
27587,5,4,3,No
29097,7,1,3,No
4619,5,3,5,No
10195,4,5,3,No
20089,14,1,5,No
37536,11,2,3,No
20889,14,3,1,No
35767,12,2,4,No
58628,14,2,2,No
32657,4,5,3,No
16943,14,2,3,No
49935,10,3,5,No
56331,3,4,4,No
44429,6,5,2,No
1694,3,3,2,No
52052,1,1,2,Yes
17882,14,1,1,No
5876,5,5,5,No
54279,10,3,2,No
20,0,4,3,No
31524,12,1,5,No
9530,7,5,5,No
11289,4,2,4,No
55919,7,3,2,No
23453,11,2,1,No
13114,2,1,5,Yes
