employee_id,performance_rating,projects_completed,manager_feedback_score,review_date
58129,1,2,2.7,2023-04-11 00:36:23
23137,5,5,2.9,2019-02-19 01:59:04
42250,2,9,4.9,2021-05-10 20:25:31
21103,5,4,4.3,2022-06-23 11:07:43
4809,5,9,1.2,2022-06-15 03:39:02
43847,3,4,4.6,2018-03-02 01:49:17
54082,5,2,2.6,2018-01-10 13:39:55
9666,3,1,3.7,2021-05-13 06:03:29
54691,1,8,2.1,2020-12-01 16:26:45
50042,4,10,4.7,2021-01-29 13:30:36
19329,2,1,4.3,2022-08-29 17:43:52
44041,1,4,4.5,2021-03-29 03:27:33
51870,4,1,4.0,2022-01-12 14:49:51
46961,1,10,3.4,2023-09-11 14:53:34
56116,4,10,3.3,2023-04-26 16:10:37
25753,2,3,2.2,2018-10-13 01:34:55
31422,2,2,4.6,2022-10-17 02:17:54
14086,2,8,4.6,2021-10-10 13:55:22
51857,2,4,4.1,2024-03-17 22:33:43
16173,3,1,1.4,2023-09-08 01:03:33
25084,3,0,1.0,2021-08-23 08:46:58
56218,3,5,3.6,2022-09-27 20:19:01
54451,1,5,4.6,2020-06-12 00:08:57
38320,4,5,4.8,2018-07-04 03:00:22
43959,5,0,1.3,2019-03-17 08:34:36
19213,2,11,3.2,2024-08-26 12:59:26
26619,1,11,1.1,2021-10-01 11:28:20
55206,3,2,2.3,2018-05-13 22:40:07
30194,2,10,3.1,2021-10-24 15:47:06
29471,3,9,4.4,2019-06-02 09:46:19
51608,4,2,4.1,2022-10-19 23:29:49
35675,3,3,1.4,2024-11-16 07:19:45
2479,5,6,3.9,2018-10-20 20:39:37
47230,2,10,2.9,2022-07-18 19:14:58
86,4,11,2.6,2024-12-13 12:47:36
56590,3,6,4.6,2024-09-08 12:28:05
1585,4,6,4.5,2022-06-05 03:23:54
51307,2,3,3.7,2024-03-25 21:19:13
47302,5,2,1.1,2021-09-06 00:59:03
51243,4,4,4.1,2021-07-09 08:05:55
43322,2,9,2.6,2020-10-05 04:16:03
34174,2,2,1.7,2020-09-23 20:22:58
2406,2,4,1.3,2019-10-10 19:39:54
28431,2,11,2.5,2019-02-02 07:13:44
50637,1,3,2.9,2018-09-14 06:07:54
23488,1,10,1.4,2019-07-05 01:30:00
16898,3,8,4.8,2024-02-04 03:19:43
5820,3,3,3.9,2023-03-10 21:41:09
12298,5,3,2.3,2020-09-28 12:15:41
5666,3,6,1.2,2019-07-25 21:23:33
36939,4,6,2.1,2020-12-28 04:20:43
21734,4,7,3.0,2024-06-24 12:57:51
45803,1,5,2.6,2021-04-26 17:18:33
32362,4,0,4.5,2019-04-01 19:59:24
38479,2,5,4.1,2024-04-12 08:10:45
16426,5,6,1.8,2020-06-09 06:00:36
19934,2,7,3.3,2020-12-09 15:32:16
18149,1,0,3.5,2023-09-24 06:38:23
30307,1,8,4.3,2019-08-28 10:49:03
48755,3,6,2.0,2018-07-19 18:32:34
13641,2,11,4.1,2022-10-12 10:05:28
20061,1,2,5.0,2024-04-12 04:44:25
2508,4,11,4.5,2023-01-29 14:08:19
40133,3,9,2.2,2022-12-05 15:14:51
32133,2,3,2.6,2018-12-01 08:54:06
54009,2,0,1.3,2023-11-17 17:55:24
52553,3,6,3.9,2019-05-15 08:14:20
59842,5,7,3.6,2024-09-01 20:32:55
20825,4,10,2.1,2018-11-04 13:48:12
22778,4,3,1.5,2022-05-02 08:43:21
3308,5,3,2.4,2019-07-07 15:55:07
36595,4,6,4.0,2018-05-02 20:22:09
37830,5,11,2.8,2020-03-21 12:02:36
57675,1,4,1.5,2020-09-09 05:34:20
1213,3,1,3.5,2020-01-16 22:24:26
22629,4,1,3.5,2023-07-26 07:20:23
52458,3,11,4.9,2021-01-14 14:07:16
45888,3,6,1.9,2021-01-19 09:00:59
32324,3,1,3.6,2019-09-25 07:51:28
12790,2,5,4.6,2020-05-07 13:23:01
50780,3,8,2.7,2018-07-03 09:40:16
38806,4,2,1.6,2021-02-16 05:26:16
48162,5,1,4.9,2018-09-09 04:11:00
15883,3,3,3.1,2022-10-13 16:47:39
22734,4,4,2.9,2020-03-10 23:47:27
19056,1,11,3.1,2018-12-27 07:40:30
23830,4,2,3.0,2023-01-10 19:50:41
40140,5,1,3.4,2024-07-28 20:18:26
13389,2,11,3.2,2024-09-14 20:02:05
44896,5,10,1.6,2024-09-30 15:40:31
18329,5,10,3.0,2018-04-07 00:10:19
52085,4,4,1.7,2018-03-18 21:17:46
38667,3,9,4.6,2022-09-21 21:21:04
27646,1,2,2.5,2020-07-23 00:08:15
59876,3,2,3.9,2020-06-08 01:53:48
44989,3,8,2.1,2019-07-29 13:32:01
34806,4,3,1.9,2024-10-01 08:35:56
83,1,10,1.2,2019-02-02 03:11:11
22012,2,1,3.4,2024-10-27 05:11:13
43715,3,3,3.4,2019-05-11 15:30:45
37881,4,9,5.0,2019-06-24 23:59:15
16099,3,3,4.3,2021-12-07 22:35:57
2827,3,7,2.7,2024-06-24 13:08:54
45994,5,3,4.0,2021-09-28 12:22:53
12793,1,7,2.7,2023-12-11 01:25:50
36304,2,11,1.4,2018-10-11 19:36:14
58515,3,0,1.6,2019-03-06 15:36:57
59985,1,1,1.8,2019-07-23 16:13:48
43605,2,0,1.3,2022-01-01 12:35:30
21294,2,4,1.9,2018-05-11 07:33:45
38609,3,2,3.0,2023-08-11 22:27:45
43858,5,0,4.6,2020-04-10 06:17:06
44325,3,9,5.0,2023-12-23 19:09:33
5160,4,5,1.1,2020-07-14 20:12:35
21498,2,10,2.3,2022-05-04 05:22:58
57628,5,7,2.0,2023-03-04 12:24:58
52393,4,11,1.4,2022-12-26 21:28:13
37700,5,0,2.5,2022-07-05 00:46:44
54279,5,6,5.0,2023-07-04 19:06:49
59417,2,4,2.5,2019-01-06 13:06:53
19287,3,5,4.0,2020-09-08 08:37:31
59851,4,10,4.4,2021-11-25 03:01:35
23436,5,7,4.6,2023-09-05 01:45:26
15701,1,1,1.5,2020-05-28 18:42:29
58817,1,2,1.8,2018-01-10 13:16:43
5479,4,3,4.7,2018-05-30 08:24:27
35793,5,4,2.6,2020-03-30 02:45:33
11768,1,2,1.5,2021-02-28 22:30:22
8890,4,0,2.5,2023-03-03 17:56:13
43845,4,6,4.3,2021-09-06 04:32:30
918,2,0,1.4,2021-06-28 20:28:42
31214,2,6,2.2,2024-10-28 14:30:47
10386,1,4,2.9,2020-02-06 07:18:01
28578,2,9,4.6,2023-11-06 04:25:55
28938,1,1,2.7,2023-10-23 17:24:07
5965,3,4,2.7,2020-05-30 13:39:47
15406,1,1,2.6,2024-06-06 10:18:07
24687,3,10,2.2,2020-06-01 01:03:30
12167,4,9,3.7,2019-03-31 02:45:34
30775,4,4,3.6,2019-08-27 11:24:32
3809,5,5,2.5,2022-12-05 10:57:16
25337,3,11,1.7,2021-05-31 20:06:36
44707,5,5,3.6,2023-01-20 12:48:04
7418,4,11,1.5,2022-10-18 03:21:59
7948,2,7,2.8,2023-07-02 00:50:31
47499,4,9,3.8,2023-03-06 06:39:35
4692,4,2,4.4,2024-03-24 20:53:40
59173,1,10,2.3,2018-06-15 15:42:37
1301,3,10,3.1,2024-03-17 08:56:27
38773,2,8,3.0,2020-03-19 02:31:56
34288,5,3,4.0,2019-08-27 09:09:13
1983,3,9,2.7,2022-12-20 15:44:40
19572,4,9,3.6,2020-10-03 16:08:25
56697,2,11,1.0,2021-03-19 06:10:28
50562,2,0,3.2,2022-02-16 13:16:45
24749,1,11,1.5,2021-08-09 03:47:26
20889,3,5,2.4,2024-12-25 16:15:17
34450,2,2,3.9,2024-10-24 11:32:02
13478,1,0,1.8,2023-11-11 06:34:04
27260,2,7,2.7,2022-04-11 23:51:55
44452,5,3,4.4,2021-05-29 11:33:39
40331,4,2,1.9,2021-10-29 07:08:10
17316,1,3,1.1,2019-01-08 15:28:49
17643,1,6,5.0,2018-12-06 13:36:20
16558,4,6,2.0,2022-03-16 00:12:31
2764,4,0,1.6,2024-12-27 00:10:09
57399,2,6,2.3,2021-11-28 20:59:09
2569,5,3,1.4,2019-06-25 17:01:49
38837,2,7,4.9,2024-11-06 11:17:01
5234,4,11,3.8,2020-03-19 02:50:39
44679,2,4,2.2,2022-04-11 07:01:09
39004,2,11,4.3,2020-05-09 21:53:29
37691,3,8,3.8,2018-01-26 06:45:13
25048,5,0,3.2,2021-07-31 01:16:46
49651,3,8,4.3,2020-09-15 22:04:32
21888,3,10,4.1,2023-04-30 02:57:46
51994,3,0,1.4,2024-12-20 15:10:43
38767,1,2,1.4,2023-02-07 04:08:49
2318,3,10,4.0,2021-02-10 04:44:07
46449,5,2,4.7,2021-02-28 06:29:57
17338,3,5,4.0,2023-10-19 07:16:27
52428,2,0,1.3,2020-12-31 13:48:19
56564,5,4,2.2,2021-09-18 17:44:39
33044,3,7,4.4,2018-12-29 05:21:54
57299,2,8,4.5,2021-02-07 03:59:58
31995,3,0,3.4,2021-07-02 20:31:06
37785,2,11,2.4,2024-08-14 11:36:19
5942,1,3,1.3,2024-03-30 23:53:16
21353,5,9,2.7,2019-05-21 07:37:57
33215,5,8,1.4,2018-08-23 15:39:35
58227,4,10,3.2,2021-03-11 17:33:37
45375,1,7,3.5,2020-09-15 23:58:46
6713,2,9,2.5,2022-10-23 00:15:07
9742,4,1,1.7,2020-05-03 15:05:21
16565,4,3,4.8,2021-03-20 00:09:45
26292,4,2,4.5,2021-11-12 05:08:47
10142,1,5,2.7,2024-01-31 06:49:14
52386,1,2,1.3,2019-12-05 08:45:05
58107,4,8,4.9,2022-11-01 20:48:11
3172,1,0,3.6,2018-12-26 20:39:51
38104,1,6,2.7,2018-09-08 18:26:42
5606,2,1,2.7,2021-02-19 05:51:52
38465,5,0,4.7,2018-07-30 02:46:14
51933,4,1,3.1,2020-09-22 08:41:34
48986,1,11,4.2,2024-07-07 17:52:54
9883,1,6,1.8,2022-06-28 01:30:11
50227,1,1,4.5,2019-08-12 02:13:10
11324,3,2,4.3,2022-10-25 11:19:18
24736,4,9,2.9,2022-08-04 13:22:16
21504,4,4,3.5,2024-03-09 08:57:16
42069,2,6,2.9,2023-04-19 12:53:02
51226,5,7,2.7,2020-04-23 12:32:54
36610,3,10,4.1,2019-01-28 17:06:26
17946,4,11,2.0,2023-12-22 21:50:21
14616,2,0,2.3,2020-05-18 10:21:22
57664,1,7,4.6,2018-03-24 12:18:00
40622,5,5,1.6,2024-05-17 08:44:17
28532,3,6,3.5,2020-05-12 22:03:11
52469,3,10,4.5,2024-08-27 19:26:46
48833,4,1,2.9,2024-01-03 08:27:52
9155,5,0,2.5,2021-04-06 06:02:47
19442,4,10,4.0,2019-09-28 08:46:40
49067,1,6,4.5,2024-02-04 16:00:34
23948,3,8,4.4,2019-07-28 18:52:40
47127,5,8,4.1,2024-11-23 12:12:49
44965,5,8,4.0,2019-05-10 19:09:42
5846,5,9,2.7,2022-12-28 13:32:53
13420,2,4,3.8,2023-09-21 08:09:30
58719,5,10,3.3,2023-07-23 07:04:53
23434,4,0,2.9,2021-02-11 01:48:46
36138,3,6,2.0,2019-04-06 21:57:05
27859,2,9,1.1,2023-06-18 06:27:41
11932,5,2,1.4,2018-07-23 23:57:28
41903,2,1,2.3,2019-05-19 06:13:57
19398,2,11,1.2,2020-06-08 04:17:32
35292,4,9,1.8,2023-03-08 02:58:58
33717,1,11,3.6,2022-07-06 19:03:25
45874,5,11,2.3,2023-05-02 18:20:20
57122,4,3,3.8,2021-03-11 07:55:43
27517,2,1,3.8,2019-04-09 05:47:31
128,1,5,4.7,2019-02-07 06:29:51
46013,1,1,4.6,2021-06-25 07:40:46
43374,4,8,2.2,2018-08-03 09:51:01
25116,1,3,3.7,2022-07-29 17:36:56
12948,4,8,1.2,2023-05-25 09:25:26
3307,3,7,3.2,2019-06-02 14:52:12
41886,5,1,4.3,2023-02-05 22:00:09
10772,3,8,2.1,2018-07-01 17:27:50
15859,4,5,2.3,2020-02-09 09:58:51
29306,4,10,2.6,2019-12-25 17:31:12
10984,3,5,1.3,2023-09-15 01:42:53
12471,4,0,1.1,2020-03-25 01:05:18
21292,4,10,1.9,2020-07-11 15:45:22
34102,1,6,2.2,2020-01-23 12:19:44
52728,2,10,3.2,2022-06-28 11:59:14
12028,1,9,4.4,2024-01-19 03:10:25
32354,3,2,1.3,2024-08-20 08:20:41
596,1,10,2.3,2021-10-11 21:22:48
18674,1,3,3.6,2023-07-31 17:02:53
42048,4,1,3.6,2024-11-12 01:57:50
26209,5,8,1.3,2022-01-17 04:09:35
57273,1,1,3.7,2021-06-05 13:05:39
53448,3,11,4.2,2019-05-26 05:24:30
27632,1,1,2.6,2024-07-25 07:16:18
43394,1,0,1.3,2019-11-29 16:35:02
46777,1,2,3.5,2023-04-28 07:39:54
21470,3,1,2.0,2018-10-20 00:32:28
34149,3,6,4.4,2024-04-26 18:37:55
10756,2,3,2.3,2020-02-09 01:43:40
45203,1,5,4.1,2018-04-17 08:40:22
53949,4,8,1.7,2020-07-25 21:46:32
42553,5,2,2.1,2021-12-02 03:46:12
41243,3,5,4.6,2022-09-12 14:42:05
13059,5,11,2.9,2022-01-11 14:17:23
9327,3,4,2.2,2023-05-02 11:29:23
57655,2,2,4.6,2021-12-14 02:21:03
18045,5,2,4.3,2023-01-20 14:13:06
44289,3,11,4.0,2018-10-28 08:20:22
21200,1,10,2.2,2019-09-08 18:41:49
56408,1,2,1.4,2024-02-16 06:29:15
19987,5,1,4.0,2023-10-15 17:28:06
31724,4,4,3.9,2020-11-03 02:22:16
8158,3,0,3.6,2023-03-11 07:14:42
700,1,10,1.9,2021-04-24 17:04:18
16197,2,11,2.0,2018-06-01 09:06:28
40385,4,10,1.7,2019-02-02 13:30:26
13210,5,0,4.9,2021-12-09 12:10:01
11919,1,7,3.5,2024-06-03 04:42:08
13092,2,1,2.3,2018-10-17 15:09:37
12194,1,9,2.0,2023-05-27 08:00:53
48442,2,0,1.7,2019-03-30 01:23:23
42628,3,9,2.8,2019-01-24 08:23:32
45964,2,11,2.3,2021-03-21 23:18:07
28139,4,8,4.2,2021-10-31 15:02:59
30811,4,0,2.2,2021-06-09 23:02:25
8638,5,10,3.6,2024-07-14 19:02:00
27425,5,3,4.7,2019-11-04 08:16:12
58991,2,0,3.9,2020-10-16 18:29:50
20563,4,7,4.8,2023-07-30 22:00:57
59959,4,9,3.2,2024-04-26 22:16:08
53534,1,5,2.9,2022-12-11 13:30:46
58363,5,8,1.8,2024-09-02 23:43:13
56288,5,10,3.3,2022-04-08 18:55:22
21826,1,0,2.8,2023-10-23 17:20:45
56366,1,7,2.2,2018-10-15 06:35:20
29603,2,10,2.6,2020-01-06 06:51:43
47345,3,10,4.6,2021-04-18 05:28:25
15452,5,9,1.9,2024-08-17 15:00:52
26253,1,8,4.3,2021-04-22 16:29:35
50414,3,2,1.5,2021-09-16 15:07:59
58280,1,2,1.3,2019-07-29 21:51:56
34429,3,7,1.5,2022-09-07 01:29:43
13927,1,9,2.5,2024-12-25 20:48:50
52382,2,9,4.3,2022-04-23 05:41:41
9854,3,0,2.1,2022-09-17 17:00:36
16224,2,1,4.1,2022-04-02 21:57:35
41285,2,11,2.4,2022-07-05 21:01:12
11474,4,9,4.7,2018-09-11 22:19:26
27158,4,1,2.6,2022-07-04 05:38:01
42485,4,11,1.8,2022-07-02 15:21:54
32825,2,1,2.8,2022-08-01 23:08:44
7160,2,2,2.6,2018-09-09 18:20:21
20954,2,11,3.8,2019-10-11 13:21:35
26740,2,6,1.9,2022-01-20 20:38:16
21138,1,0,3.9,2019-03-05 22:10:53
27152,3,7,2.6,2019-04-29 22:42:02
25103,1,8,1.0,2024-10-27 23:30:53
17192,2,9,1.6,2023-05-24 06:49:25
25175,2,6,1.4,2020-01-01 18:43:04
41410,4,2,2.2,2022-10-03 12:27:29
4534,3,6,2.9,2019-10-02 17:02:51
39504,3,5,1.0,2020-11-09 12:19:48
34856,3,0,1.7,2021-06-08 12:54:35
43614,5,9,3.9,2020-06-29 14:57:21
54020,2,1,4.8,2020-11-30 05:26:47
51382,5,9,5.0,2024-02-19 14:58:32
53345,2,8,4.2,2018-03-25 23:13:18
28844,2,4,1.3,2019-05-15 16:23:59
19557,4,8,2.7,2018-11-29 00:39:30
1276,3,6,3.2,2021-12-07 08:41:48
4431,2,2,2.3,2023-09-02 19:03:25
20619,1,9,3.1,2021-04-15 10:42:23
4088,5,10,2.0,2024-11-01 03:00:32
13669,3,10,4.8,2024-06-30 22:51:33
59754,1,8,2.3,2020-04-04 03:00:57
50707,1,1,2.2,2022-01-28 22:43:24
23302,1,0,1.5,2021-08-21 07:01:54
10610,5,10,2.7,2022-06-23 14:40:25
34250,5,4,2.3,2023-02-17 00:52:39
45949,1,1,4.3,2018-12-08 07:03:12
46341,3,6,4.3,2023-05-24 00:58:42
39763,2,3,1.8,2019-08-13 17:01:56
11489,2,3,4.3,2019-11-30 11:37:03
33209,3,2,1.2,2020-12-27 22:20:56
58855,5,7,2.4,2023-01-15 01:54:57
38303,2,6,3.1,2018-01-08 09:00:46
53501,4,0,3.2,2024-04-22 22:56:51
33625,5,9,3.4,2021-08-02 07:02:18
4938,1,1,1.4,2021-04-08 12:40:50
19608,1,1,3.1,2018-10-24 11:13:11
15474,1,5,1.7,2021-08-03 13:46:47
26294,3,6,2.4,2020-07-25 17:15:49
16494,1,7,4.4,2019-03-13 21:37:21
21613,1,0,5.0,2023-12-12 09:49:52
1522,5,1,4.6,2021-12-02 11:35:16
27249,5,1,4.1,2019-10-16 17:32:53
16263,4,5,1.8,2024-12-10 22:29:55
34576,5,4,1.8,2021-08-06 13:40:33
3198,4,7,4.9,2021-10-11 00:31:05
49435,5,11,2.7,2022-01-18 16:48:31
13224,1,4,3.5,2021-09-22 05:55:52
7192,4,5,3.6,2018-11-30 03:28:55
47801,1,10,3.2,2024-07-25 10:46:11
4048,1,4,2.9,2022-11-11 19:06:17
18310,5,1,2.8,2018-11-07 16:12:33
9311,3,0,1.8,2022-09-02 06:28:36
41884,3,7,4.8,2019-10-25 06:08:53
33724,2,0,2.5,2023-12-04 10:28:27
12561,3,10,2.1,2023-01-09 08:44:08
46341,3,6,3.2,2021-05-24 22:08:05
58047,3,8,4.9,2020-08-12 18:39:55
45580,3,10,4.9,2018-03-08 09:03:55
21935,4,7,3.8,2021-09-16 13:26:46
604,3,10,3.5,2019-08-14 22:43:15
17647,2,6,1.6,2020-09-23 13:29:18
25964,3,5,1.7,2019-05-02 11:25:59
25766,3,0,3.7,2021-07-11 00:40:36
8931,3,9,2.2,2020-05-19 10:10:46
50575,5,0,4.7,2020-08-05 08:30:28
47742,5,9,3.6,2019-07-28 12:37:10
47710,5,5,1.3,2022-04-01 04:35:35
45288,2,10,3.8,2023-04-06 11:40:44
51132,4,5,3.9,2019-12-05 20:30:29
25732,1,7,2.1,2022-02-11 16:48:31
15177,2,7,3.5,2018-02-14 13:54:02
42541,3,8,2.7,2022-03-25 13:54:53
42282,3,2,4.4,2021-11-06 11:42:23
58284,1,3,2.2,2023-02-06 11:51:34
20888,5,11,3.2,2023-07-07 15:59:26
14621,2,1,2.1,2022-05-19 22:51:40
59244,2,0,4.5,2020-03-04 23:41:30
16447,3,5,3.2,2020-10-30 23:10:08
12145,1,6,2.7,2020-12-31 19:00:39
53107,1,10,4.6,2023-12-02 21:29:51
40850,5,3,1.6,2020-01-04 15:16:11
44150,3,5,3.4,2019-09-29 10:39:44
14984,2,7,3.4,2019-12-23 20:17:48
20358,3,11,2.1,2023-04-29 19:01:48
44388,2,5,1.7,2022-09-05 08:36:03
8349,4,8,1.3,2019-12-30 18:56:38
52408,2,11,1.2,2024-09-21 00:30:30
52461,3,4,4.8,2019-12-09 03:39:09
10232,1,1,3.8,2021-11-29 10:01:53
39831,2,10,4.4,2022-10-21 11:40:30
17653,3,2,3.5,2021-09-06 00:23:50
41865,5,9,3.2,2024-07-04 06:18:21
6235,4,3,1.7,2018-03-19 08:25:42
49724,5,3,4.7,2023-09-24 03:55:44
39571,4,1,1.2,2024-10-18 15:23:06
58864,4,1,3.1,2024-05-03 05:30:29
52651,5,7,4.1,2019-11-02 03:48:08
12768,1,9,2.8,2020-06-27 03:27:17
41373,2,10,4.0,2020-10-09 10:33:58
16149,1,0,2.8,2020-02-07 02:57:38
27501,5,4,4.1,2022-09-29 15:49:50
20072,5,9,3.2,2022-04-26 13:37:03
41976,3,6,1.8,2020-08-11 01:21:57
30904,4,10,3.9,2021-11-24 11:29:16
46652,1,7,1.9,2022-04-08 11:52:01
34346,3,2,4.7,2019-12-08 08:01:06
12349,5,10,2.0,2018-02-18 00:20:30
5180,2,4,3.9,2021-11-27 13:53:06
34115,1,11,2.5,2022-12-20 06:28:05
15146,4,11,3.1,2022-12-13 15:13:48
9900,1,8,1.7,2018-03-07 03:28:50
2001,2,10,3.4,2021-10-11 23:21:47
54879,3,10,1.0,2024-12-02 03:27:03
40595,4,9,3.8,2022-09-23 12:53:55
36621,5,11,2.5,2018-02-25 04:09:35
13069,5,9,4.4,2020-03-22 20:43:11
11941,3,2,4.3,2020-08-21 20:52:52
50737,3,5,4.1,2022-06-16 21:15:46
39110,1,5,2.5,2021-08-14 22:31:50
40878,4,11,3.9,2020-08-20 22:54:50
10618,1,11,3.0,2018-11-07 21:44:20
28005,2,10,4.0,2023-12-25 17:12:33
9160,1,5,3.7,2022-04-04 15:41:52
37242,3,5,4.1,2019-05-05 19:34:54
33780,3,1,3.4,2018-11-10 07:49:16
26274,3,8,4.3,2023-02-02 23:47:53
24156,3,10,2.6,2021-04-11 21:19:52
34477,5,9,3.1,2018-09-03 04:07:46
1297,4,8,2.7,2022-06-16 11:56:49
51253,3,0,4.3,2024-10-09 06:37:25
54724,3,11,3.6,2019-07-23 11:07:49
30891,5,6,1.1,2024-07-05 07:16:27
22120,1,9,4.0,2020-03-02 16:57:23
59910,4,3,3.3,2019-05-18 10:25:47
51768,4,2,5.0,2020-09-19 12:24:28
40974,3,3,4.9,2020-04-23 12:39:21
1726,4,7,2.6,2020-03-06 22:39:17
11391,3,8,1.4,2020-02-20 23:02:45
4076,3,5,2.3,2020-05-01 05:19:49
24070,4,9,1.4,2021-08-18 11:07:24
15097,3,8,2.1,2022-01-03 04:29:18
32820,5,1,1.7,2021-05-30 00:48:16
57766,4,4,4.9,2018-07-27 19:01:39
11504,2,8,4.2,2022-08-12 10:56:26
51484,4,9,3.1,2022-06-04 02:30:22
2788,1,1,2.7,2023-02-15 15:06:42
6412,4,7,2.3,2019-08-24 09:24:39
59669,3,2,3.3,2023-04-24 23:17:32
23328,1,2,1.6,2021-07-22 12:31:23
41682,1,0,4.7,2020-06-02 23:54:57
7588,4,9,4.0,2019-05-16 10:49:39
14318,3,6,3.7,2024-03-20 12:58:43
20311,5,7,1.0,2020-12-14 12:08:23
16592,1,8,1.2,2019-02-27 09:24:34
19557,5,7,2.6,2021-09-11 21:30:48
21078,3,11,2.1,2022-07-10 20:39:46
55759,2,4,1.3,2022-10-13 19:28:41
19595,2,1,2.6,2019-07-02 13:22:59
38025,4,11,4.6,2020-07-02 11:50:49
25628,4,6,1.8,2024-01-31 04:27:52
33210,1,5,5.0,2019-12-03 18:05:55
33392,4,3,1.0,2019-12-29 19:49:33
46200,4,8,1.6,2021-08-02 11:32:49
36592,2,4,3.8,2019-08-27 22:15:17
46297,3,1,4.1,2018-02-27 17:33:57
22440,2,2,3.6,2022-07-23 15:09:17
52750,4,0,3.8,2020-12-10 20:50:32
177,2,11,3.9,2024-06-15 05:15:19
1575,2,1,3.0,2023-09-03 14:29:57
30220,5,7,1.9,2020-04-11 21:46:18
251,4,7,2.5,2022-10-24 07:36:58
33509,4,2,2.6,2021-05-18 17:16:00
58138,2,2,4.3,2018-07-31 11:52:19
19354,4,2,1.4,2018-02-17 18:36:17
12642,2,3,5.0,2019-02-22 13:40:23
19214,5,2,3.0,2019-06-27 09:49:57
51036,5,8,4.0,2021-08-27 20:45:21
15195,1,4,4.3,2020-02-06 17:21:46
23705,5,5,4.4,2019-07-10 08:45:51
23729,3,6,3.5,2020-06-20 09:25:09
66,1,2,3.6,2021-10-13 01:50:04
57670,1,11,2.8,2018-04-25 21:23:06
35130,5,10,4.2,2021-04-12 20:22:36
54557,2,8,1.2,2018-10-20 06:31:32
37777,4,4,4.5,2020-02-07 03:00:55
16319,2,10,3.5,2020-09-12 03:17:35
8657,5,9,1.4,2024-03-17 00:21:08
44848,5,1,2.9,2024-08-30 12:23:15
5767,5,6,4.3,2020-03-01 14:47:54
51411,3,8,1.5,2024-09-12 07:13:20
13314,4,7,1.8,2018-12-11 10:10:55
6613,2,5,1.6,2021-10-06 07:01:28
58028,2,3,4.9,2022-08-06 18:59:50
18122,5,7,2.8,2021-08-27 18:30:52
20233,5,1,1.3,2021-10-20 20:45:42
6816,4,4,3.6,2023-10-20 13:57:15
42839,2,5,3.4,2023-05-04 19:54:52
7101,4,11,3.9,2021-09-06 21:40:18
58673,1,2,1.4,2020-06-12 19:11:10
31351,2,2,1.6,2021-11-26 13:58:07
31154,1,9,4.5,2023-04-08 02:22:13
56288,5,7,3.3,2019-01-06 12:07:04
3315,5,5,1.9,2021-02-12 02:31:26
34152,4,11,3.5,2020-04-24 14:10:29
32700,5,5,3.8,2019-01-09 10:54:35
38275,3,0,3.1,2021-12-15 00:12:16
53795,3,3,4.2,2022-05-26 10:46:18
1287,5,11,2.4,2023-01-29 12:23:07
41202,1,5,4.3,2024-04-11 20:53:08
10510,1,6,2.2,2018-05-11 05:27:45
53037,2,4,3.0,2019-01-11 04:14:42
24674,1,2,3.6,2020-05-27 22:53:30
7841,1,1,2.1,2020-11-19 13:44:05
48432,1,11,1.7,2020-11-06 01:57:17
51419,5,3,4.7,2024-03-10 00:54:45
35870,4,1,4.0,2023-04-14 07:14:01
59905,1,2,3.3,2024-03-18 23:28:13
26539,1,8,4.6,2021-02-09 17:09:45
40801,3,5,3.1,2020-11-22 23:41:46
37149,5,4,4.4,2020-11-22 22:05:46
54156,4,11,2.3,2021-03-11 13:19:53
42261,2,6,2.8,2024-01-13 15:12:52
12530,4,9,2.5,2020-12-06 15:43:21
16140,1,0,1.5,2021-05-14 04:25:45
1732,1,4,2.7,2018-03-30 00:05:13
8141,5,3,1.2,2023-09-14 05:43:06
47666,3,9,2.4,2020-02-27 06:50:19
31647,5,3,3.1,2018-04-01 20:24:24
43514,5,2,1.6,2021-10-29 00:08:36
734,1,0,3.6,2021-08-27 15:52:50
51177,5,9,4.4,2023-05-11 01:29:37
3311,3,4,3.2,2022-07-17 05:29:55
57212,4,2,2.1,2024-01-09 15:17:46
6020,4,5,2.0,2023-01-20 18:13:09
40094,2,8,4.6,2021-01-20 23:25:25
4485,1,0,2.2,2023-12-08 07:44:52
53442,1,2,1.3,2023-12-23 15:54:35
39726,3,5,2.3,2020-04-10 07:57:25
13772,1,8,2.2,2018-03-09 02:26:07
8619,4,11,4.0,2023-02-26 07:22:11
14202,3,3,1.7,2024-07-24 10:52:46
8316,2,7,4.0,2024-09-04 00:42:24
13229,1,1,1.5,2018-06-24 23:54:57
30727,2,9,3.7,2019-08-09 08:46:58
32846,1,8,1.9,2023-11-10 22:06:03
55601,5,1,4.8,2021-04-13 14:41:41
7563,3,7,2.4,2019-09-30 11:18:54
51412,5,8,4.3,2023-03-30 19:46:31
20915,4,2,1.4,2021-04-21 03:04:52
690,5,7,4.7,2022-09-25 15:49:29
45232,2,9,2.6,2023-11-12 11:35:33
50164,3,11,2.4,2019-01-28 11:09:03
13119,2,5,2.6,2022-07-31 22:34:10
27135,5,4,2.2,2019-05-08 02:42:28
27770,4,10,3.2,2022-05-17 16:16:31
3550,1,9,2.0,2018-03-12 16:25:57
1244,1,2,3.9,2020-05-06 08:32:06
37487,3,2,4.2,2022-10-11 11:07:01
