employee_id,absent_days,sick_leaves,workload_level,absence_risk
3700,16,2,Medium,High
33911,22,1,Low,High
77854,0,0,Medium,Low
65036,11,10,Medium,High
51609,1,11,Low,Low
65297,9,6,Low,Low
42975,21,2,Medium,High
80612,8,0,High,Low
40028,0,7,Low,Low
7758,23,11,Medium,High
34395,21,5,High,High
67698,12,11,Low,High
30644,7,10,High,Low
52499,22,4,Medium,High
21607,9,3,High,Low
60200,11,10,Low,High
78321,18,11,Low,High
5822,16,5,Low,High
27675,23,7,Low,High
14480,19,6,High,High
78890,26,6,High,High
72548,15,14,High,High
68571,14,2,High,High
3070,4,9,High,Low
17368,2,1,High,Low
17966,23,13,Low,High
26532,15,7,Low,High
66626,24,12,High,High
11692,2,0,Low,Low
58160,23,12,High,High
57629,23,13,Low,High
76123,6,12,Medium,Low
73723,20,7,Low,High
50051,3,2,Medium,Low
59225,8,12,High,Low
12790,25,8,Low,High
80475,20,4,Medium,High
34631,5,4,High,Low
50842,11,5,Low,High
64837,5,0,High,Low
68706,0,11,Medium,Low
73820,10,3,High,Low
6666,1,8,High,Low
68036,10,9,Low,Low
17369,24,13,High,High
22620,14,1,Medium,High
16639,28,11,High,High
56289,24,7,Medium,High
53989,11,0,Medium,High
21702,16,14,Medium,High
30064,2,2,Medium,Low
10516,0,2,Medium,Low
27496,11,5,Low,High
57108,18,9,Low,High
36580,8,7,Medium,Low
66462,22,2,Medium,High
24163,20,1,High,High
66961,28,3,High,High
69617,1,0,Medium,Low
36188,7,13,High,Low
69428,19,6,Low,High
84708,8,3,Low,Low
67723,4,11,High,Low
4029,17,12,Medium,High
31589,27,1,Low,High
69586,25,3,Low,High
31385,17,10,Medium,High
45328,5,13,High,Low
48409,12,9,Low,High
77967,10,5,High,Low
9552,10,12,High,Low
11527,18,0,Medium,High
70425,6,5,Medium,Low
10730,19,0,Low,High
72788,26,1,Low,High
31150,11,6,High,High
50759,1,4,Low,Low
53163,23,10,Low,High
45034,4,1,High,Low
31775,13,3,Low,High
11421,14,3,Low,High
77102,11,12,Medium,High
66090,9,7,Low,Low
30612,8,8,Medium,Low
1293,5,10,High,Low
49499,12,0,Low,High
5105,9,10,Medium,Low
14922,3,5,Medium,Low
75885,20,9,High,High
49359,6,7,Low,Low
70494,21,13,Medium,High
11046,23,8,Low,High
28461,6,13,High,Low
19121,23,0,High,High
81515,10,6,Medium,Low
24819,12,0,High,High
55420,4,1,High,Low
36771,2,2,Medium,Low
50238,16,12,Low,High
40009,3,7,Low,Low
89,12,6,High,High
41471,10,7,Low,Low
20524,11,10,Medium,High
80110,25,8,Low,High
6116,17,0,High,High
29927,17,12,High,High
77250,29,0,Medium,High
34714,29,12,Low,High
74387,4,0,High,Low
77567,15,11,Medium,High
45410,24,11,Low,High
77009,28,3,High,High
17388,22,9,Medium,High
19795,0,4,Medium,Low
247,12,2,Low,High
36882,22,7,Medium,High
44727,7,6,Low,Low
80962,3,10,Medium,Low
17316,16,10,Medium,High
3764,5,12,High,Low
22543,20,8,Low,High
51676,13,7,Medium,High
51601,18,9,Low,High
238,5,6,High,Low
53086,11,1,Low,High
60769,27,12,Low,High
13006,21,8,Medium,High
26161,8,0,Low,Low
37129,29,12,High,High
13429,19,5,Medium,High
16321,15,2,Medium,High
48546,6,0,Low,Low
48569,29,13,Medium,High
79488,20,11,Medium,High
20461,25,8,Medium,High
14389,15,6,High,High
65720,5,7,High,Low
46560,7,6,Medium,Low
40236,10,6,High,Low
47424,28,8,Medium,High
32854,16,8,Medium,High
50681,23,10,Low,High
828,4,14,Medium,Low
72688,19,12,Low,High
82104,6,11,Low,Low
49546,18,4,Low,High
4824,20,4,High,High
35012,16,6,Low,High
19365,1,1,High,Low
37449,5,9,Low,Low
44950,21,5,Medium,High
31334,15,0,Medium,High
31408,1,6,High,Low
62907,3,1,High,Low
42217,20,11,Medium,High
28421,22,4,High,High
24472,6,1,High,Low
44519,0,3,Medium,Low
45482,14,3,Low,High
29898,7,6,Medium,Low
63860,10,4,Medium,Low
68803,19,9,High,High
50623,23,5,Low,High
83096,21,6,Low,High
24504,8,10,Medium,Low
18890,2,8,High,Low
60055,28,8,Medium,High
41490,16,12,Medium,High
38976,19,2,High,High
47131,3,10,Medium,Low
82170,7,2,Medium,Low
55580,29,6,High,High
2447,18,7,High,High
45953,12,13,Medium,High
20418,9,14,High,Low
60899,17,3,High,High
19159,28,10,High,High
59118,10,11,Medium,Low
76944,6,3,Low,Low
63273,15,2,Low,High
37618,6,13,Low,Low
82046,12,10,High,High
29869,23,14,Medium,High
68456,6,11,High,Low
66428,29,0,Medium,High
29290,8,1,Medium,Low
83325,14,5,Medium,High
63511,11,0,High,High
64045,10,4,High,Low
66509,29,14,High,High
34473,3,6,High,Low
82423,5,8,Medium,Low
11483,2,8,Medium,Low
84161,25,9,Medium,High
34858,28,1,High,High
11460,11,11,Low,High
4545,1,6,Low,Low
41558,15,4,Medium,High
26213,23,1,High,High
68060,11,2,Medium,High
59450,16,7,Medium,High
9498,0,7,Medium,Low
66710,1,3,Medium,Low
61924,29,13,Medium,High
26377,7,6,High,Low
80436,18,11,Low,High
72860,1,7,Low,Low
82303,28,13,Medium,High
69848,9,2,Medium,Low
41141,5,6,High,Low
82974,24,6,Medium,High
43197,9,9,Medium,Low
12864,3,14,High,Low
57865,26,12,High,High
41860,25,14,Low,High
32256,11,0,High,High
63586,2,8,High,Low
21618,22,14,Medium,High
42735,26,6,High,High
69681,12,2,High,High
16464,15,6,Low,High
9670,8,5,Medium,Low
55400,23,12,High,High
84883,8,3,Low,Low
25995,2,10,Low,Low
36181,11,11,Low,High
25974,22,0,Low,High
67773,8,7,Low,Low
11327,27,3,Low,High
21801,3,12,High,Low
25751,0,12,High,Low
10423,11,1,High,High
67525,11,14,Low,High
40219,20,0,High,High
23628,24,4,High,High
79664,23,1,Medium,High
48271,23,12,High,High
62058,17,9,High,High
20811,14,7,Low,High
82151,28,6,High,High
37137,25,10,High,High
76910,17,11,Low,High
49794,24,7,High,High
30774,13,3,Medium,High
6100,18,6,Low,High
11673,9,1,Low,Low
51022,8,12,Medium,Low
46162,18,7,High,High
84968,25,3,Low,High
56331,23,12,Low,High
37389,6,14,Medium,Low
42584,6,10,High,Low
65906,2,14,High,Low
27967,17,7,High,High
40233,3,0,Medium,Low
42215,2,6,Low,Low
48301,17,6,Low,High
30312,23,2,Low,High
57252,22,0,Low,High
74303,21,13,High,High
14792,3,12,Low,Low
52677,19,14,Medium,High
49250,19,3,Low,High
33037,5,13,High,Low
34440,5,12,Medium,Low
59992,16,3,Low,High
32548,7,4,Low,Low
3485,21,7,Medium,High
63236,21,4,Low,High
5379,13,4,Medium,High
67841,11,8,Low,High
73813,27,9,Medium,High
4536,21,9,Low,High
73271,27,5,Low,High
84466,24,3,Low,High
19993,17,8,Medium,High
67438,0,6,Medium,Low
38454,18,13,Medium,High
76211,11,13,Low,High
18811,2,3,Medium,Low
1477,11,7,High,High
21440,26,7,High,High
8972,18,9,High,High
23510,26,7,High,High
68053,28,4,Low,High
16331,4,10,Low,Low
18625,29,3,Medium,High
25516,17,1,Low,High
30496,25,0,High,High
37177,27,1,Medium,High
64033,25,10,High,High
49412,29,7,Low,High
7066,25,5,Medium,High
49027,5,7,Low,Low
32845,23,1,Medium,High
79471,29,4,Medium,High
79488,7,10,Medium,Low
77606,13,5,Medium,High
18518,13,4,Low,High
45543,19,13,Low,High
11286,3,4,High,Low
77771,8,3,High,Low
67335,18,1,High,High
14312,7,12,High,Low
53139,28,4,Medium,High
74864,20,6,High,High
66582,10,13,Low,Low
9323,24,11,Medium,High
380,11,7,High,High
74693,3,12,Medium,Low
9645,9,2,Low,Low
35801,26,5,High,High
48447,27,0,Low,High
63006,16,3,High,High
3842,10,6,Medium,Low
17154,15,6,Medium,High
24477,28,7,High,High
49671,16,12,High,High
17621,18,4,Medium,High
81810,6,7,Medium,Low
26862,16,4,Low,High
69888,0,10,High,Low
40858,16,12,Low,High
30256,21,12,High,High
25449,18,8,Medium,High
68897,1,12,Medium,Low
72522,17,9,High,High
55477,15,0,Medium,High
41958,24,3,High,High
12885,28,7,High,High
68581,22,7,Medium,High
11860,8,14,High,Low
6271,0,9,Medium,Low
43040,28,2,High,High
17860,14,4,Low,High
58110,12,13,High,High
71630,21,4,High,High
674,19,8,Low,High
42528,17,14,High,High
31383,22,2,Low,High
75618,20,10,Medium,High
84086,4,1,Medium,Low
37698,5,14,Medium,Low
42988,5,4,High,Low
17164,27,14,Medium,High
7679,16,8,Medium,High
776,27,2,Medium,High
37752,9,9,High,Low
34512,4,3,Low,Low
23070,27,13,Medium,High
6555,11,11,Low,High
37750,2,1,Medium,Low
42734,17,11,High,High
33832,24,13,Low,High
17585,22,13,Medium,High
51228,12,6,Medium,High
78845,7,3,Medium,Low
38693,29,3,High,High
32233,20,8,Medium,High
45656,4,12,Medium,Low
33682,27,6,Medium,High
54782,12,6,Low,High
14622,0,10,Low,Low
39011,7,6,Low,Low
18543,22,5,Low,High
71159,6,4,Low,Low
70766,25,2,Low,High
7587,20,6,Low,High
15396,5,11,High,Low
9251,5,11,High,Low
71645,22,10,Medium,High
28902,21,4,Medium,High
52338,27,9,High,High
70333,3,0,Medium,Low
22526,13,7,High,High
39458,4,8,Medium,Low
42288,23,2,Low,High
81338,18,6,High,High
82869,12,9,Low,High
51968,15,8,Low,High
71657,16,10,Medium,High
55180,1,8,Low,Low
73598,27,3,High,High
84263,26,3,Medium,High
14986,20,9,Low,High
35806,3,5,Low,Low
69435,7,5,Low,Low
38815,19,10,Medium,High
81922,26,9,Low,High
69712,14,6,High,High
61465,23,3,Low,High
35358,2,9,Medium,Low
54865,21,8,Medium,High
27137,17,4,Low,High
69698,17,6,Medium,High
17445,2,8,Medium,Low
84478,28,14,Low,High
55128,26,10,High,High
27735,26,2,Medium,High
29149,21,12,Medium,High
76930,20,7,Medium,High
27501,15,2,Low,High
3445,13,10,Low,High
975,1,12,High,Low
43884,22,11,Medium,High
1319,7,7,Low,Low
48328,27,7,High,High
25874,0,5,Low,Low
48438,0,4,Medium,Low
46164,16,1,High,High
69258,9,14,High,Low
33359,1,11,Medium,Low
27290,14,14,Medium,High
18845,27,7,Medium,High
45812,15,13,Medium,High
14254,5,9,High,Low
37772,2,11,High,Low
77444,4,4,Medium,Low
9644,11,8,Low,High
19739,28,8,Medium,High
31000,20,6,High,High
83651,26,12,Medium,High
27948,3,3,Low,Low
9092,10,8,High,Low
14304,5,10,Medium,Low
83500,11,12,Medium,High
42768,19,14,Medium,High
2894,1,0,High,Low
29992,20,0,Low,High
16202,16,14,High,High
70210,18,10,Low,High
65744,7,0,Medium,Low
13679,17,13,High,High
27639,14,9,High,High
69178,11,1,Medium,High
25589,10,9,Medium,Low
84758,29,2,High,High
22831,23,5,High,High
29245,24,7,High,High
4339,10,14,Medium,Low
48637,15,5,Low,High
10185,29,7,Low,High
1002,16,1,Low,High
82599,21,6,Medium,High
14332,25,1,Medium,High
21892,2,9,High,Low
70807,20,8,High,High
23611,15,6,Medium,High
60843,28,10,Low,High
32790,23,13,Low,High
33445,19,10,High,High
64540,26,1,Medium,High
50390,0,11,High,Low
3614,1,0,Medium,Low
3692,20,4,Medium,High
9080,4,11,High,Low
67187,27,1,Low,High
80048,3,9,Medium,Low
40290,5,10,High,Low
9414,14,12,Medium,High
55829,17,8,High,High
65647,17,0,High,High
43442,21,4,High,High
48093,23,4,Medium,High
7806,4,10,High,Low
49229,3,4,Low,Low
39483,24,1,Low,High
31575,14,10,Low,High
69852,9,13,Medium,Low
11871,7,6,Low,Low
84549,24,11,Medium,High
73110,1,7,Low,Low
73487,10,7,Low,Low
59706,19,14,High,High
11257,16,7,High,High
46955,22,9,Low,High
10739,5,12,Medium,Low
4764,22,5,Medium,High
1092,12,7,Low,High
65063,6,3,Medium,Low
442,24,7,High,High
16890,22,13,Medium,High
82342,21,14,High,High
82192,22,6,High,High
29796,20,0,Low,High
32318,7,5,Low,Low
16819,7,0,High,Low
38829,11,2,Medium,High
45537,22,3,High,High
11906,13,8,Medium,High
80710,19,4,High,High
15411,15,12,High,High
12518,27,3,High,High
83149,14,0,High,High
40113,8,6,Low,Low
82128,21,4,Medium,High
61394,3,2,Medium,Low
67180,20,4,High,High
17235,19,11,Low,High
34722,28,4,Low,High
74397,5,6,Medium,Low
77584,22,7,Low,High
21247,19,1,Medium,High
21737,27,0,High,High
62046,23,6,Low,High
69581,17,8,Medium,High
15746,10,4,Medium,Low
82442,4,9,High,Low
48331,7,8,Medium,Low
55540,21,9,Medium,High
2427,25,1,Medium,High
40052,5,13,High,Low
53361,12,3,High,High
6413,13,7,Low,High
12265,1,13,Medium,Low
75814,12,10,High,High
785,13,4,Medium,High
63973,26,9,Medium,High
3838,14,12,Low,High
16433,2,1,High,Low
9537,23,14,Low,High
37,13,10,High,High
65391,8,2,Low,Low
55922,20,9,Low,High
12557,10,9,High,Low
52402,6,4,High,Low
25621,5,1,High,Low
71956,8,9,High,Low
48342,20,0,Low,High
37573,10,6,Low,Low
18410,19,1,High,High
15188,27,8,Medium,High
45407,25,12,High,High
26462,8,2,Low,Low
1899,28,3,Low,High
34337,15,9,Low,High
84967,12,1,Medium,High
43024,21,13,Low,High
58990,11,14,Low,High
53195,0,7,Medium,Low
68406,2,6,High,Low
75485,24,0,Low,High
10726,10,2,High,Low
80815,16,5,Medium,High
83274,19,8,Low,High
33806,23,10,Medium,High
67445,1,14,Medium,Low
76137,20,4,Medium,High
62701,20,7,Medium,High
57057,16,1,Medium,High
8779,0,13,Medium,Low
79323,2,4,Low,Low
28824,25,9,High,High
64396,23,6,High,High
58975,16,4,High,High
47343,5,10,High,Low
30912,2,8,Medium,Low
50430,27,10,High,High
32016,6,6,Low,Low
73411,1,5,Low,Low
81349,5,13,Medium,Low
77874,13,5,High,High
13620,19,12,High,High
43024,29,4,Medium,High
23376,20,1,Low,High
41597,24,10,Low,High
79489,18,9,High,High
18503,19,3,High,High
24417,10,2,Medium,Low
2351,14,9,Medium,High
26322,12,3,Medium,High
33805,6,3,Low,Low
24571,6,2,Medium,Low
22002,26,13,Medium,High
61742,24,9,Low,High
30489,5,0,Medium,Low
8766,29,4,Low,High
73899,22,11,High,High
57204,3,11,Medium,Low
47521,2,1,High,Low
23279,13,3,Low,High
76788,7,5,Medium,Low
45034,24,3,Medium,High
49256,22,10,High,High
14255,29,8,High,High
59493,8,0,High,Low
40145,17,5,High,High
55802,24,5,High,High
76129,28,2,High,High
60226,24,5,Low,High
70819,8,2,Medium,Low
62799,10,10,Low,Low
77574,2,11,Medium,Low
12848,13,2,Medium,High
48203,16,10,Medium,High
7427,10,14,Low,Low
24851,18,7,High,High
60304,17,13,High,High
21067,4,8,Medium,Low
63097,11,2,High,High
51674,3,1,Medium,Low
61466,23,12,High,High
80046,25,1,Low,High
43606,7,1,High,Low
70726,0,12,High,Low
59309,17,12,Low,High
66115,12,9,Low,High
82862,19,2,Medium,High
58628,14,12,Low,High
73704,0,6,High,Low
25697,11,1,Medium,High
66919,21,8,Medium,High
68944,27,6,High,High
73052,10,8,High,Low
24643,23,9,Medium,High
28389,1,3,Medium,Low
54776,16,8,Low,High
70098,9,13,High,Low
8729,12,0,Medium,High
6861,1,4,High,Low
78698,14,4,Low,High
2211,9,14,Medium,Low
42217,1,12,High,Low
33530,8,4,High,Low
70777,28,12,High,High
44114,0,8,High,Low
44111,13,2,Low,High
69613,8,2,High,Low
62311,12,12,High,High
79963,28,1,Low,High
22603,11,10,High,High
80555,4,14,Low,Low
15330,4,3,Low,Low
24538,0,3,Medium,Low
83948,10,14,Low,Low
65788,21,14,Medium,High
51571,24,6,High,High
50190,28,5,Low,High
49863,16,4,Medium,High
41906,15,12,Medium,High
14562,15,5,High,High
69621,2,4,Low,Low
7426,3,7,High,Low
65692,18,14,High,High
21903,2,12,Medium,Low
80448,28,10,Medium,High
9371,23,13,Medium,High
3059,14,4,High,High
10852,3,5,Medium,Low
26214,2,9,Medium,Low
74248,12,11,Medium,High
31156,5,7,High,Low
23527,13,6,Medium,High
69019,26,5,Medium,High
59068,1,5,Low,Low
79119,24,8,High,High
7898,12,8,Medium,High
65950,3,2,High,Low
24932,0,11,Low,Low
51067,11,10,High,High
48039,26,12,Low,High
54549,28,3,High,High
12253,2,12,Low,Low
66069,15,11,Low,High
84878,4,2,Medium,Low
70899,10,5,Low,Low
42269,28,12,Low,High
17064,4,2,Medium,Low
67232,7,0,High,Low
24791,0,5,Medium,Low
62569,21,1,Low,High
61838,16,2,High,High
28078,18,1,Low,High
43840,1,7,High,Low
70348,8,3,Low,Low
30214,8,10,Low,Low
51562,21,14,Low,High
47498,21,11,High,High
59788,8,7,Low,Low
55420,7,14,High,Low
46182,19,12,Medium,High
82455,22,0,High,High
26034,3,6,Medium,Low
35758,10,2,Medium,Low
17906,14,7,High,High
1731,3,11,Low,Low
29437,23,10,Medium,High
56062,3,8,Medium,Low
56005,22,12,High,High
80171,1,8,Medium,Low
41294,24,0,Medium,High
82124,23,11,Medium,High
53238,18,14,High,High
76901,25,1,Medium,High
53332,15,11,Low,High
69463,3,4,Medium,Low
5309,18,6,Medium,High
66565,25,2,Medium,High
71450,18,2,Medium,High
54375,2,2,Low,Low
5591,27,12,Medium,High
63372,23,5,High,High
78307,26,12,Medium,High
78702,5,12,High,Low
33407,6,7,High,Low
83479,4,3,High,Low
43626,11,1,Low,High
35787,2,11,Medium,Low
53782,27,0,High,High
75057,22,3,Low,High
37701,27,11,Medium,High
16052,22,5,Low,High
39245,26,10,High,High
24082,22,1,High,High
77792,9,10,Medium,Low
6043,5,10,Low,Low
51196,19,0,High,High
79101,9,14,Low,Low
26773,10,0,Medium,Low
42004,10,11,Medium,Low
1595,22,1,Low,High
13215,9,0,High,Low
64599,0,12,Low,Low
20845,19,7,Low,High
33249,8,11,High,Low
52318,17,14,High,High
62253,23,8,Low,High
47440,13,4,Low,High
22713,12,6,High,High
15550,3,1,Low,Low
58463,15,13,High,High
72919,22,14,Low,High
72947,23,7,Medium,High
76831,22,14,Medium,High
64848,21,4,Low,High
16988,11,14,High,High
59390,14,2,Low,High
33649,25,11,Low,High
35235,21,9,Low,High
4015,13,11,High,High
14094,9,7,Medium,Low
48301,10,8,Low,Low
50609,5,14,High,Low
40095,23,14,Medium,High
77819,16,7,Medium,High
58678,24,6,High,High
2637,23,8,Medium,High
60407,9,1,High,Low
83991,19,3,High,High
34244,14,12,High,High
32422,21,8,High,High
37429,1,13,Medium,Low
68896,6,2,Medium,Low
81447,17,11,Low,High
29581,7,3,Medium,Low
13163,8,1,Low,Low
57360,28,8,Medium,High
53459,7,3,Medium,Low
67172,16,14,High,High
74259,4,2,High,Low
21900,21,9,High,High
81034,22,3,Low,High
69933,14,5,Low,High
25246,5,7,Low,Low
4569,0,13,Low,Low
54118,4,9,Low,Low
79494,8,1,Low,Low
36561,18,4,Low,High
11246,1,10,Low,Low
79077,19,13,High,High
36333,11,14,Low,High
61078,28,5,Medium,High
35215,18,14,High,High
75049,23,2,High,High
52348,6,10,Low,Low
53755,5,12,High,Low
15803,21,2,Medium,High
1451,26,1,Low,High
80697,29,6,High,High
4105,11,5,Low,High
4677,0,8,Medium,Low
27727,14,9,High,High
10823,5,8,High,Low
27769,13,3,Low,High
54183,18,5,Medium,High
37164,25,5,Low,High
29836,9,10,Medium,Low
9910,23,8,Low,High
31019,5,12,High,Low
13231,10,14,Medium,Low
74746,21,7,High,High
42355,9,14,Low,Low
51357,18,1,Low,High
51729,14,13,Low,High
24894,10,7,Low,Low
31957,25,1,High,High
63351,11,3,Low,High
16802,7,3,High,Low
78688,3,3,Medium,Low
66876,9,5,Medium,Low
23583,28,14,Medium,High
16898,5,1,Medium,Low
16639,16,12,Medium,High
1021,26,7,High,High
58778,13,14,Medium,High
80501,14,11,Low,High
10818,25,10,Low,High
79588,16,14,Medium,High
66024,16,10,High,High
33022,8,2,Medium,Low
10967,18,10,High,High
56707,24,8,High,High
39189,27,8,Low,High
74762,7,4,Low,Low
614,6,0,High,Low
37416,15,8,High,High
54224,13,6,Medium,High
21728,26,13,Low,High
36524,20,4,Medium,High
56180,1,4,Low,Low
474,28,8,Low,High
34765,14,11,High,High
5957,15,13,High,High
64027,8,3,High,Low
78477,15,12,High,High
66322,19,0,High,High
70547,28,8,High,High
9521,19,11,Low,High
47400,28,6,Low,High
48123,12,14,High,High
1697,15,12,Medium,High
8241,16,7,High,High
76585,25,14,Low,High
51596,24,1,High,High
51384,4,2,Low,Low
52275,2,12,Low,Low
8435,3,14,High,Low
84777,27,5,Medium,High
83641,10,13,High,Low
23942,16,14,Low,High
2507,17,0,Low,High
64973,4,8,High,Low
73539,19,6,Low,High
58856,16,5,Low,High
46006,9,9,Medium,Low
5436,24,7,Low,High
13865,1,9,Low,Low
70664,21,1,High,High
45796,16,2,Medium,High
11342,17,8,Medium,High
58353,23,1,High,High
57839,1,5,Low,Low
84522,2,10,Low,Low
75738,12,11,High,High
57973,19,7,High,High
10886,27,11,Medium,High
57733,28,13,High,High
45718,29,3,Medium,High
25223,15,0,Medium,High
58382,21,10,High,High
84596,3,6,Low,Low
51495,9,12,Low,Low
3134,28,8,Medium,High
10454,9,9,Low,Low
61826,7,9,Low,Low
52434,22,14,Medium,High
26895,24,4,Low,High
82609,1,9,Low,Low
34384,5,8,Medium,Low
16401,6,0,Low,Low
7475,11,14,High,High
60333,13,7,High,High
70888,21,6,Low,High
72606,3,8,High,Low
19012,29,7,Low,High
23986,5,13,Low,Low
11157,24,9,Medium,High
6825,3,11,Medium,Low
59020,11,12,Low,High
16066,0,0,High,Low
2186,21,8,Medium,High
37863,5,12,Medium,Low
55223,29,13,High,High
27755,25,10,High,High
33209,11,2,Medium,High
1598,20,9,Medium,High
79988,27,0,Low,High
4436,6,9,Medium,Low
28133,27,10,Medium,High
45816,0,2,Medium,Low
20268,11,9,High,High
26406,17,11,Low,High
7315,25,4,Medium,High
71164,3,2,Medium,Low
23990,0,7,High,Low
78856,4,3,High,Low
79361,14,13,Medium,High
12178,6,14,High,Low
57375,28,5,Low,High
76062,28,9,Low,High
29472,11,2,Low,High
12967,19,2,Medium,High
58794,22,11,Low,High
1506,9,1,Low,Low
76762,15,5,High,High
52954,29,10,Low,High
45078,23,3,Medium,High
35629,24,4,High,High
64591,0,12,Medium,Low
259,23,12,Medium,High
17442,3,14,High,Low
78810,26,13,Low,High
23390,11,12,Low,High
13720,4,5,Low,Low
71490,23,2,High,High
53988,23,8,Low,High
66219,7,12,High,Low
32413,16,1,Medium,High
12317,6,0,Medium,Low
19936,11,1,Medium,High
22785,20,11,Medium,High
67256,15,3,Low,High
58056,9,1,Medium,Low
32818,12,7,Medium,High
29834,6,14,Medium,Low
70476,17,13,Low,High
8934,12,3,Low,High
46468,4,3,High,Low
108,6,4,Low,Low
709,15,12,Medium,High
25048,28,5,Low,High
83518,15,0,High,High
2224,9,6,High,Low
10125,10,0,Low,Low
25275,11,3,Medium,High
5296,0,9,Medium,Low
8831,20,1,Medium,High
42440,21,8,High,High
48804,23,2,Low,High
27855,28,9,Low,High
76033,1,2,Medium,Low
58208,27,4,High,High
21653,28,11,Medium,High
63791,13,4,Medium,High
14849,2,7,Medium,Low
3958,14,13,Low,High
68491,29,9,Medium,High
44491,22,6,Medium,High
36755,16,4,Medium,High
48367,18,0,High,High
27241,14,12,High,High
46467,29,12,Medium,High
6909,20,11,High,High
46385,0,8,Medium,Low
47548,7,1,Low,Low
44349,20,9,Medium,High
15689,1,5,Medium,Low
78279,27,6,Low,High
56544,23,6,Low,High
39992,25,11,Low,High
82015,28,8,Medium,High
80636,9,7,Low,Low
45375,27,2,Low,High
5083,16,2,High,High
64758,19,6,Medium,High
52829,25,8,High,High
64465,19,2,High,High
82856,7,3,Low,Low
80395,8,0,High,Low
61573,28,13,High,High
67721,28,14,High,High
38259,22,6,Low,High
33757,29,5,Medium,High
12701,2,3,High,Low
19689,1,6,Medium,Low
5058,20,4,High,High
5869,2,4,High,Low
79450,23,12,Medium,High
6625,19,13,Medium,High
40961,22,5,Medium,High
70815,22,3,Low,High
74685,18,13,Medium,High
44057,6,3,Medium,Low
58295,14,0,Medium,High
16922,2,7,Medium,Low
3766,1,1,High,Low
75118,23,11,Medium,High
35343,25,10,Low,High
3729,1,6,Medium,Low
23628,19,12,Medium,High
72070,8,3,High,Low
61357,3,11,High,Low
75528,19,2,Medium,High
71311,9,11,Medium,Low
31255,15,8,High,High
28322,6,12,Medium,Low
71314,10,4,Medium,Low
34843,14,3,High,High
83181,17,10,High,High
75379,19,4,High,High
63451,12,13,High,High
52801,27,10,High,High
32406,21,0,High,High
600,26,2,Medium,High
67131,17,8,Low,High
61398,15,2,Low,High
67193,21,0,High,High
8660,7,4,Medium,Low
83422,15,4,High,High
80948,1,9,Low,Low
48738,26,10,High,High
61349,3,9,High,Low
68397,4,6,Medium,Low
24747,1,14,High,Low
36342,7,2,Medium,Low
11179,24,9,Medium,High
21291,10,7,Medium,Low
24026,20,3,Low,High
22628,20,3,High,High
60092,10,6,Low,Low
30510,6,10,High,Low
83977,8,10,High,Low
16552,4,0,Low,Low
59506,8,1,High,Low
79532,1,8,High,Low
76092,9,2,Low,Low
30450,18,3,High,High
