employee_id,engagement_score,survey_participation,feedback_count
15501,2.01,Yes,2
41636,2.77,Yes,3
29115,1.96,Yes,7
37682,2.77,Yes,2
11073,4.57,Yes,4
30876,4.23,Yes,0
15316,1.97,No,6
15669,4.18,Yes,2
12045,2.07,Yes,2
59926,2.05,Yes,1
53232,4.92,Yes,4
14927,2.6,Yes,1
15530,1.77,Yes,2
37595,1.8,Yes,2
25747,4.98,No,7
44101,4.94,Yes,3
27100,1.56,Yes,6
26587,2.89,Yes,2
15051,2.75,Yes,2
9393,4.24,No,2
41414,3.36,Yes,6
53468,2.7,Yes,0
31660,2.28,Yes,4
289,2.98,Yes,5
42007,1.48,Yes,0
21345,1.47,No,3
36835,2.87,No,1
16736,4.64,Yes,1
20698,1.29,Yes,6
30913,1.34,Yes,6
49313,3.24,Yes,3
28994,2.59,Yes,7
38139,4.36,Yes,3
11680,3.21,Yes,3
12032,1.67,Yes,6
13402,1.17,Yes,5
5884,4.19,Yes,1
28163,4.45,Yes,5
45148,2.91,Yes,7
39504,3.82,Yes,6
41275,4.77,Yes,3
48872,3.79,No,4
59931,3.9,No,4
24937,3.1,Yes,5
33315,3.39,Yes,7
14476,2.74,Yes,5
20138,1.6,No,3
33568,4.55,Yes,2
43868,1.97,No,6
32843,1.9,Yes,4
59299,1.51,No,3
12647,1.62,No,0
45380,3.83,Yes,1
11172,4.57,Yes,7
39650,1.5,No,2
10090,4.17,Yes,0
35771,3.67,Yes,1
57637,3.35,No,4
48025,4.46,Yes,7
42823,3.78,Yes,5
48275,3.8,Yes,4
20492,4.13,Yes,0
9929,3.02,Yes,7
28896,2.01,Yes,6
21145,3.4,Yes,2
17865,1.53,Yes,1
22062,4.74,Yes,3
17666,1.4,Yes,7
55360,4.56,Yes,0
49602,1.15,Yes,7
3261,3.14,Yes,0
38971,3.56,Yes,0
55007,4.64,Yes,6
18692,3.16,Yes,6
10195,3.86,Yes,0
5443,2.38,Yes,4
2590,3.06,Yes,0
47459,1.84,No,6
17035,1.38,Yes,4
7984,4.04,No,1
15891,1.5,Yes,4
36225,2.17,Yes,0
8460,3.7,Yes,7
15132,1.62,No,5
56906,3.35,Yes,2
28793,4.68,No,3
36994,3.73,Yes,6
16357,3.75,Yes,5
6991,1.47,Yes,0
23850,3.97,Yes,6
21369,3.43,No,4
25460,3.84,Yes,4
45271,4.41,Yes,6
39723,1.63,Yes,0
45455,1.18,Yes,7
9245,3.02,Yes,4
57438,4.22,Yes,2
47381,4.56,Yes,0
45301,2.82,Yes,3
43901,2.61,Yes,2
14138,2.69,Yes,0
18561,1.17,No,6
35004,4.84,No,0
28440,3.81,No,2
12276,4.0,Yes,7
57082,1.25,Yes,6
57149,1.41,Yes,0
5041,2.01,Yes,7
53669,3.37,No,5
36397,3.45,Yes,1
46628,2.45,Yes,7
43606,3.03,Yes,4
54414,1.37,Yes,2
58717,1.98,Yes,7
46541,4.84,Yes,3
9531,2.72,Yes,6
38221,1.84,No,6
1118,3.65,Yes,2
32718,2.06,Yes,2
20292,4.22,No,0
19388,2.18,Yes,4
47014,3.71,Yes,1
12783,1.41,Yes,6
22235,3.01,Yes,0
18379,3.19,Yes,2
16218,4.1,Yes,2
4272,2.28,No,3
20623,4.48,Yes,1
35774,3.95,No,1
31580,1.67,No,0
35238,1.22,Yes,0
370,2.95,Yes,0
9504,4.44,Yes,4
25657,4.96,Yes,2
20844,4.94,Yes,3
48811,1.76,Yes,7
47369,1.22,Yes,5
45937,2.53,Yes,7
54676,1.71,Yes,1
14274,2.62,Yes,4
25816,1.93,Yes,4
27895,1.89,Yes,7
32885,3.48,Yes,4
55439,4.58,Yes,7
46516,3.8,Yes,0
46638,4.29,Yes,6
39227,4.54,Yes,0
30908,2.83,Yes,4
5335,3.25,Yes,6
34012,1.23,Yes,1
37950,3.0,Yes,7
6384,3.49,Yes,3
25187,1.86,Yes,0
57,1.44,Yes,2
31238,4.19,Yes,7
10415,2.31,Yes,0
38821,2.94,Yes,2
34,2.04,Yes,5
55224,2.15,Yes,3
48569,3.08,Yes,6
38679,3.08,Yes,5
49214,1.57,No,4
50065,1.44,Yes,7
32620,2.54,Yes,1
23669,2.56,No,2
37288,2.61,Yes,0
8808,3.67,Yes,1
38067,1.51,No,5
37802,1.67,Yes,4
36951,4.46,Yes,1
34289,2.69,Yes,7
39598,3.17,Yes,5
19049,2.73,No,4
10589,2.18,Yes,5
53595,1.59,Yes,0
36663,1.32,Yes,7
8200,1.33,Yes,3
3645,3.29,Yes,0
59898,3.5,Yes,7
11562,1.05,No,6
34906,2.94,Yes,1
33851,4.48,No,1
37332,1.19,Yes,5
31565,1.8,Yes,5
24428,3.04,Yes,0
19313,3.0,Yes,3
35605,1.92,Yes,2
24471,1.92,Yes,5
39370,2.64,No,2
52646,4.13,Yes,2
13470,2.82,Yes,7
37292,2.03,Yes,6
27723,2.44,No,4
43674,1.9,Yes,7
16336,1.82,No,2
54969,2.62,No,4
5003,4.76,Yes,4
53547,4.17,No,7
20866,3.41,Yes,5
40768,4.01,Yes,0
14730,1.83,Yes,4
48277,2.57,Yes,3
13767,2.5,No,5
27397,1.11,Yes,2
29337,1.04,Yes,5
46407,1.12,Yes,2
52430,4.57,Yes,4
29945,3.15,Yes,2
53532,3.52,Yes,7
5669,3.05,Yes,5
38045,1.56,Yes,3
16546,3.17,Yes,1
2735,4.37,Yes,7
24059,1.46,Yes,3
44519,1.75,Yes,6
24363,3.7,Yes,0
4097,1.18,Yes,7
35428,4.85,Yes,5
11351,1.55,Yes,5
36555,4.02,Yes,7
53070,1.73,Yes,2
49366,4.55,Yes,0
47247,1.07,Yes,7
11058,1.95,Yes,7
34320,2.16,Yes,6
51074,3.42,Yes,4
10429,4.82,Yes,4
4389,4.81,Yes,1
41901,4.78,Yes,7
55196,1.95,Yes,0
51458,3.94,Yes,0
39145,4.01,Yes,4
46949,3.24,Yes,5
14697,2.13,Yes,6
7286,1.84,Yes,0
42304,3.64,Yes,0
1313,1.65,No,3
3723,3.47,Yes,0
57149,2.83,Yes,2
13520,2.03,No,5
44476,3.84,Yes,7
58042,3.87,Yes,2
42864,1.26,Yes,1
34453,1.56,Yes,3
6038,4.98,Yes,2
52815,3.39,Yes,4
26095,3.88,Yes,3
7125,1.54,Yes,1
11017,4.79,Yes,7
38966,1.34,Yes,3
24171,3.95,No,2
4129,4.92,No,4
28427,1.2,Yes,7
3430,1.1,Yes,3
53245,1.82,Yes,3
40113,4.08,No,6
45037,3.72,Yes,4
9312,2.67,Yes,4
34802,1.85,Yes,6
30113,1.6,Yes,4
15353,2.6,Yes,4
40457,4.6,No,0
3815,1.45,Yes,0
4133,2.06,Yes,2
9804,4.15,No,0
9414,3.83,Yes,6
5647,2.29,Yes,0
33101,2.39,Yes,0
32310,1.57,No,3
23935,3.12,Yes,4
45929,4.83,Yes,7
31804,1.99,Yes,1
13339,1.17,Yes,7
57534,3.4,Yes,4
57865,1.14,Yes,4
5229,4.25,Yes,4
23499,4.71,Yes,5
30813,1.69,Yes,0
17851,3.22,Yes,6
51805,1.58,Yes,0
35383,4.45,Yes,1
26667,3.6,Yes,4
51702,3.5,No,5
23845,2.81,Yes,3
32389,1.07,Yes,3
42223,4.61,Yes,5
54394,1.42,No,4
5653,2.25,Yes,3
48992,1.39,Yes,2
1030,3.06,Yes,0
28068,4.32,No,3
51578,1.08,Yes,0
3060,4.52,Yes,0
12905,4.02,Yes,5
3777,3.53,No,7
15611,2.86,Yes,1
15909,1.99,Yes,2
42485,4.37,Yes,0
14684,2.93,Yes,5
11179,2.06,Yes,1
24508,1.62,Yes,0
31349,4.19,Yes,3
36035,4.89,Yes,5
26188,4.33,Yes,6
59941,2.39,Yes,1
9590,3.81,Yes,5
13293,4.44,Yes,6
16687,2.37,No,3
58321,2.58,Yes,6
57241,2.14,No,0
25818,2.23,No,6
48023,2.99,No,0
39025,2.09,Yes,4
56276,3.85,Yes,0
14793,3.83,No,1
28658,4.87,Yes,0
10461,4.23,No,3
20739,3.15,Yes,5
7388,2.41,Yes,5
42916,2.63,No,3
16360,2.17,No,4
59291,1.66,Yes,5
50676,1.07,Yes,0
25566,2.0,Yes,1
11374,2.0,Yes,6
41233,3.23,No,7
50394,3.94,Yes,7
55374,2.42,Yes,0
26671,1.93,Yes,6
47580,3.99,Yes,2
37128,4.12,Yes,6
17432,1.3,Yes,1
2981,1.18,No,3
52132,1.68,Yes,3
9610,4.54,Yes,7
10498,2.99,Yes,1
2295,2.96,Yes,3
927,2.67,No,1
18055,3.2,Yes,7
13059,4.57,No,3
6152,1.91,Yes,6
32918,3.43,Yes,3
23811,3.5,Yes,0
57483,1.21,Yes,3
17106,4.23,No,5
21548,3.67,Yes,0
14272,3.29,Yes,0
5815,4.38,Yes,4
26435,3.57,Yes,1
40907,4.55,No,7
667,3.46,Yes,6
54622,2.38,Yes,7
31373,4.52,Yes,2
29926,2.88,Yes,2
39159,1.15,Yes,2
13313,4.07,No,3
18188,3.09,Yes,4
26569,2.28,Yes,1
48149,1.47,Yes,5
24758,2.8,Yes,5
39823,2.89,Yes,0
59136,1.14,Yes,5
6714,2.21,Yes,0
1248,4.49,No,4
41999,4.86,Yes,3
57488,1.44,No,0
15392,3.27,Yes,6
59990,2.92,Yes,2
47138,4.86,Yes,6
55599,2.04,Yes,5
27771,2.65,Yes,7
25197,2.67,Yes,6
19295,1.83,Yes,3
7718,4.32,Yes,3
31783,4.23,Yes,0
5244,4.16,Yes,6
2781,1.08,Yes,6
13459,1.5,Yes,7
44160,1.12,Yes,1
28136,2.14,Yes,7
58575,4.34,No,3
16395,2.37,Yes,2
32694,2.18,No,6
20468,3.43,Yes,5
1742,2.56,Yes,6
39645,4.31,Yes,3
44985,4.14,Yes,0
50374,3.86,Yes,7
58216,3.8,Yes,7
9380,3.95,Yes,7
34316,2.13,Yes,2
9224,3.13,Yes,3
33682,3.12,No,2
3561,4.97,Yes,1
4590,3.26,Yes,3
55960,3.56,Yes,5
51711,2.29,Yes,7
20959,2.52,Yes,4
16632,1.05,Yes,5
49160,3.19,Yes,0
51644,3.5,Yes,4
3474,1.86,Yes,7
55709,4.16,Yes,4
43530,1.03,Yes,1
19688,4.21,No,6
19167,2.42,No,4
20305,4.89,Yes,6
46873,1.01,Yes,5
30677,1.17,Yes,1
30714,2.32,Yes,3
52244,4.37,No,5
20272,1.58,Yes,5
43994,1.89,Yes,5
49554,2.98,Yes,7
33307,3.86,Yes,3
39099,1.75,Yes,3
6324,2.11,No,6
8918,3.31,Yes,4
17723,4.57,Yes,0
15439,2.0,Yes,5
21570,1.42,Yes,5
9854,2.3,Yes,3
59057,2.65,Yes,3
35990,1.94,Yes,2
10165,4.05,Yes,3
44197,3.16,Yes,1
10402,2.61,Yes,4
47209,1.15,Yes,5
20624,3.08,Yes,3
54947,4.54,Yes,0
39872,1.98,Yes,2
40673,1.01,Yes,6
7801,1.62,Yes,2
56433,1.19,Yes,5
42106,1.53,Yes,4
23215,4.78,Yes,6
4388,1.82,Yes,7
7867,1.96,Yes,3
20898,4.5,Yes,4
33297,3.55,No,6
2909,4.24,Yes,5
30325,2.82,Yes,5
43710,3.95,Yes,6
25652,4.16,Yes,4
59946,4.63,Yes,5
55464,2.45,Yes,5
51824,3.86,Yes,6
46136,1.27,Yes,5
34042,2.24,Yes,3
52318,2.45,Yes,1
27121,3.71,Yes,7
15542,2.37,Yes,3
9027,4.83,No,4
45304,2.16,Yes,1
57116,3.98,Yes,4
33461,1.06,Yes,3
20267,4.05,Yes,6
24279,1.97,No,1
32500,3.84,Yes,6
56361,3.49,Yes,6
600,4.42,Yes,6
28674,4.84,Yes,0
36011,3.98,Yes,5
28206,3.58,Yes,1
11021,4.54,Yes,0
9265,2.33,No,5
16948,2.37,Yes,7
3146,1.1,Yes,6
51669,2.22,Yes,2
3458,3.42,Yes,5
24166,3.04,Yes,3
55451,3.15,Yes,3
17202,4.55,No,4
20043,4.31,No,6
20147,3.3,Yes,5
15398,1.86,Yes,4
40373,1.29,Yes,4
6851,2.18,Yes,5
10811,3.44,Yes,2
19057,2.83,No,4
43005,4.71,Yes,1
15874,4.77,No,7
22591,1.17,Yes,6
14738,2.93,Yes,7
44058,2.35,Yes,3
28298,1.03,No,6
51783,1.89,No,1
13291,2.5,No,7
2712,3.38,Yes,4
14086,1.01,Yes,1
34774,3.88,Yes,3
31074,3.06,Yes,4
41422,4.5,Yes,7
42280,4.18,Yes,0
9404,1.85,Yes,4
17092,4.02,Yes,3
8552,1.3,Yes,0
658,2.2,Yes,6
23239,4.6,Yes,4
13358,4.88,Yes,5
50226,3.49,Yes,2
23691,4.35,Yes,7
24917,1.25,No,5
34440,3.22,No,3
11089,1.17,No,1
29178,3.21,Yes,4
30140,3.07,Yes,2
53140,4.96,Yes,3
11214,4.22,Yes,0
47424,1.43,No,0
58479,4.04,Yes,6
22075,2.69,Yes,7
31283,4.02,No,0
4945,1.57,Yes,5
5900,4.74,Yes,1
19475,3.95,Yes,5
18089,1.49,Yes,6
4947,4.45,Yes,1
49785,2.5,Yes,5
17581,2.5,Yes,1
15834,1.18,Yes,1
47935,4.19,Yes,3
49554,3.33,Yes,6
52151,1.38,No,1
58288,3.38,Yes,4
54563,3.12,No,3
59824,1.44,No,6
10823,2.44,Yes,2
47011,2.33,Yes,7
18321,2.27,Yes,7
50024,4.52,Yes,5
45747,4.56,Yes,6
44259,1.68,No,6
30389,3.37,Yes,5
12211,1.23,No,5
32459,1.32,Yes,2
37281,4.84,No,7
33387,4.41,No,7
11373,1.1,Yes,4
32672,2.72,Yes,6
5583,3.08,No,7
5043,1.61,Yes,7
30880,1.23,No,1
13727,3.26,Yes,5
36163,4.8,Yes,6
7616,1.06,Yes,7
7138,1.97,Yes,3
46034,2.48,Yes,0
27424,4.65,Yes,2
34971,3.2,Yes,5
26036,1.25,Yes,3
9242,3.67,No,5
51420,4.67,No,4
46330,2.52,Yes,3
37700,2.63,Yes,3
40215,3.48,Yes,2
8748,4.8,No,5
171,2.35,Yes,5
38171,3.19,Yes,5
39124,1.5,No,0
40668,2.19,Yes,4
21346,4.3,No,4
38753,1.81,Yes,2
30214,2.7,No,2
50994,2.85,No,4
4411,2.19,Yes,5
27379,2.73,No,2
16822,2.7,Yes,1
7878,3.86,Yes,3
10015,4.05,Yes,5
32587,1.06,No,5
47680,3.88,Yes,0
31833,4.39,No,7
28732,1.18,Yes,4
16907,4.91,Yes,4
19229,1.35,Yes,4
36310,1.18,Yes,2
57271,3.93,No,2
41884,3.63,Yes,3
24094,2.96,Yes,3
41181,3.22,Yes,2
7912,1.84,No,3
44226,1.31,No,7
16819,3.36,No,1
48995,3.05,No,0
21011,4.89,Yes,2
54993,4.41,Yes,3
6418,3.51,Yes,0
30989,4.42,Yes,4
9623,4.78,Yes,6
16422,1.84,Yes,4
44795,4.97,Yes,1
2388,3.51,No,1
32599,1.75,Yes,5
8816,2.76,No,4
3486,4.51,No,0
48363,2.41,No,2
21946,4.73,No,2
25236,3.76,Yes,2
54291,4.26,Yes,2
23202,4.24,Yes,5
49351,4.98,Yes,4
8654,4.47,Yes,3
59304,1.34,No,3
27901,4.16,Yes,5
11763,1.09,Yes,6
31564,4.25,Yes,4
55477,3.6,Yes,0
3367,3.06,Yes,1
24855,1.27,Yes,7
38053,3.69,No,7
56441,3.87,No,2
494,4.76,Yes,2
26123,3.72,Yes,0
23838,3.3,Yes,7
8455,4.71,Yes,0
14557,4.28,Yes,5
1454,3.25,Yes,5
19968,3.05,No,4
55611,3.42,Yes,4
40149,1.51,Yes,1
22141,4.57,Yes,2
14324,4.81,No,4
33471,4.61,Yes,0
46543,4.44,Yes,7
329,3.62,No,7
27754,4.69,Yes,1
45995,2.17,No,2
44029,3.97,Yes,3
43250,3.53,Yes,7
57542,1.74,No,1
59568,1.78,Yes,5
29841,1.14,Yes,4
11928,1.38,Yes,0
26356,3.06,Yes,3
25852,4.19,Yes,1
48357,3.57,No,1
56281,1.99,Yes,1
30889,1.29,Yes,6
5106,2.24,Yes,1
31971,2.46,Yes,6
5075,1.52,Yes,6
36920,2.93,No,2
37751,2.1,Yes,4
52546,1.93,Yes,3
50223,3.34,Yes,7
52712,1.93,Yes,4
44233,2.49,Yes,0
29721,3.43,No,2
11351,3.71,Yes,6
13131,3.78,No,4
17017,3.08,Yes,2
55396,3.95,Yes,6
9098,1.62,Yes,6
46546,3.16,Yes,3
23025,3.3,Yes,7
3441,1.19,Yes,3
27706,2.55,Yes,6
39003,3.43,Yes,0
5158,2.83,Yes,7
16422,3.31,Yes,6
51917,3.93,No,1
3545,1.4,Yes,5
7084,1.68,Yes,2
7853,1.93,Yes,0
5205,3.82,Yes,5
49576,4.68,No,4
56537,4.99,No,1
20503,3.84,Yes,2
40440,1.57,Yes,7
6533,4.4,Yes,1
48842,3.09,Yes,0
50219,4.13,Yes,3
27495,2.56,Yes,3
16600,1.77,Yes,5
59972,3.69,Yes,4
21948,2.27,Yes,1
19294,1.12,Yes,4
20711,4.03,Yes,4
12573,3.25,No,6
3887,3.16,Yes,7
16994,2.06,Yes,6
27835,4.08,Yes,0
38165,4.02,Yes,2
4317,2.73,Yes,2
31472,3.37,Yes,4
2649,4.01,Yes,5
20487,3.52,Yes,5
17831,3.71,No,2
5092,1.13,Yes,6
44569,1.82,Yes,7
37199,3.12,No,0
46900,2.01,Yes,0
46144,1.41,Yes,7
56482,1.54,Yes,6
43280,2.65,Yes,6
21752,1.53,Yes,7
35545,1.32,Yes,5
56384,4.93,Yes,4
12973,3.77,No,7
45309,2.68,No,1
42759,4.72,Yes,1
59670,3.29,Yes,2
35075,2.41,Yes,6
21256,4.62,Yes,3
9698,1.25,Yes,4
6463,4.89,No,0
48785,4.14,Yes,0
13892,2.81,Yes,5
48301,2.22,No,2
3392,2.94,Yes,5
48233,1.54,No,6
10621,4.37,Yes,0
57830,3.07,Yes,7
18102,1.01,Yes,2
10888,1.95,No,3
49865,3.27,Yes,1
45205,2.72,Yes,5
34969,1.65,Yes,1
25501,2.69,Yes,0
37103,2.15,Yes,6
35074,3.36,Yes,1
32457,3.64,Yes,7
37503,2.6,Yes,2
29873,3.77,Yes,7
4828,3.36,Yes,2
31099,4.66,Yes,7
38596,3.25,Yes,6
3586,1.07,Yes,6
39728,1.56,Yes,2
23106,4.67,Yes,1
49404,2.3,Yes,4
39546,1.76,Yes,2
10933,1.69,Yes,3
41165,3.48,Yes,5
34046,3.9,Yes,2
20989,2.43,No,7
52673,4.08,Yes,3
54876,1.79,Yes,4
42128,4.68,Yes,0
7442,4.32,Yes,4
56630,2.7,Yes,1
57006,2.64,Yes,1
55225,2.31,Yes,3
6358,2.8,Yes,6
30253,3.31,Yes,1
13517,4.74,Yes,6
42597,3.71,Yes,4
58126,1.51,No,1
31323,1.15,Yes,5
55561,4.61,Yes,6
53926,3.32,Yes,1
57294,2.3,Yes,0
1794,3.26,No,4
2674,2.61,Yes,7
48386,2.26,Yes,3
11479,2.42,No,4
4932,2.23,No,6
53738,1.46,Yes,7
54562,2.45,Yes,2
52190,1.8,Yes,3
41850,4.05,Yes,4
38976,2.31,Yes,6
43022,2.52,No,5
51544,2.36,Yes,0
23214,3.7,Yes,7
56702,4.42,No,2
17679,3.32,Yes,0
53760,2.25,No,6
1184,4.15,No,4
46377,3.51,Yes,7
54819,4.74,Yes,7
13666,3.32,Yes,0
28860,4.7,Yes,5
36868,1.95,Yes,4
52233,4.76,Yes,5
54661,4.01,Yes,6
39332,4.38,Yes,0
47504,2.41,Yes,1
56557,2.34,Yes,2
10463,3.1,Yes,6
42083,1.17,Yes,5
18867,4.75,Yes,7
35963,4.35,No,7
43033,2.88,Yes,0
2312,2.12,Yes,6
14302,4.45,No,5
12392,3.34,Yes,2
1831,4.8,Yes,4
16539,2.18,Yes,4
17881,2.9,Yes,2
38036,3.3,Yes,4
18343,3.64,Yes,0
24900,3.43,Yes,5
1653,4.37,Yes,1
35943,3.17,Yes,1
20741,4.68,Yes,1
14901,4.61,Yes,5
59962,1.83,Yes,5
40243,2.73,Yes,0
38251,4.73,No,3
52876,2.06,Yes,7
30903,1.73,No,4
15420,1.02,Yes,5
29862,2.67,Yes,7
58348,2.61,Yes,2
10662,3.27,Yes,7
10235,2.01,No,3
44295,4.97,No,5
35517,2.33,Yes,5
49100,2.26,Yes,7
44082,4.5,Yes,4
31729,4.95,No,4
40798,2.42,No,2
37030,2.44,Yes,2
28441,4.08,No,6
17890,4.72,Yes,3
54097,2.79,Yes,2
36599,1.23,Yes,0
26632,3.72,Yes,0
38489,1.89,No,2
59887,4.66,No,1
42877,1.93,Yes,3
36480,3.63,Yes,2
30447,1.23,Yes,6
47381,4.23,Yes,5
16553,1.61,Yes,0
57618,3.91,Yes,6
28115,2.68,Yes,0
48133,2.53,No,6
2158,2.16,Yes,3
9463,3.22,No,0
18494,1.73,Yes,3
50666,2.92,No,6
50323,3.12,Yes,3
7889,1.47,No,5
4999,4.14,Yes,1
57336,3.14,Yes,1
28168,1.26,Yes,6
4950,2.23,Yes,5
1196,1.49,Yes,4
1041,3.38,Yes,5
8387,2.7,Yes,1
1522,1.31,Yes,6
46734,3.79,Yes,3
12540,1.7,Yes,4
13049,1.4,No,0
3231,3.14,No,4
22223,2.82,No,7
49610,1.02,Yes,2
15708,1.34,Yes,2
44455,4.07,Yes,6
19640,1.8,Yes,6
37950,1.48,Yes,4
41225,2.06,Yes,0
29727,4.65,Yes,5
43425,4.54,No,4
16584,1.69,Yes,1
22844,4.86,Yes,1
32199,2.82,Yes,5
43394,2.39,Yes,2
2549,3.11,Yes,3
43026,1.65,Yes,4
27696,3.01,Yes,4
13868,2.23,Yes,4
27381,4.22,Yes,2
51973,2.55,Yes,6
6203,3.27,Yes,0
27542,2.94,Yes,6
13986,1.54,Yes,2
42722,3.37,Yes,4
46916,4.62,No,2
42404,2.35,Yes,1
27556,1.08,Yes,3
4218,1.68,No,0
43886,1.11,No,3
53505,3.36,Yes,1
18868,3.95,Yes,7
57369,2.36,Yes,7
50451,4.92,Yes,0
59335,4.39,Yes,0
45828,4.67,Yes,3
9747,4.5,Yes,3
43346,1.18,Yes,7
15116,4.74,Yes,3
53907,1.11,No,2
3147,3.07,Yes,7
57915,4.3,Yes,3
15456,3.75,No,0
39110,3.5,Yes,2
45441,3.07,Yes,4
17737,1.02,Yes,0
7205,3.77,No,0
40304,2.28,Yes,5
15751,3.38,Yes,7
46171,4.31,Yes,6
8491,3.1,Yes,6
30139,1.26,Yes,3
48498,4.23,Yes,3
22949,2.8,Yes,1
21111,1.25,Yes,3
13355,2.11,No,2
24948,4.84,Yes,0
7727,1.72,Yes,6
26501,4.37,Yes,1
44431,1.08,Yes,7
52266,3.26,Yes,0
53697,2.72,Yes,0
17336,2.64,Yes,4
10092,1.07,Yes,0
38129,4.56,No,0
12861,3.75,Yes,0
12277,2.0,Yes,3
10535,1.03,Yes,6
24859,3.22,Yes,3
14121,2.0,Yes,2
44190,2.58,Yes,5
51764,2.36,No,0
12614,2.81,Yes,3
27533,1.21,Yes,0
25737,4.18,Yes,0
8968,4.84,No,4
29002,2.05,Yes,3
43487,4.1,Yes,3
40997,1.51,Yes,1
7571,1.85,Yes,5
52275,2.9,Yes,6
12014,3.42,Yes,6
20880,1.31,Yes,1
9148,3.69,Yes,2
19645,3.91,Yes,2
50553,3.2,Yes,2
2783,4.3,Yes,7
34180,2.14,Yes,1
39131,3.7,Yes,4
23554,4.8,Yes,3
22845,2.09,Yes,4
58918,4.83,Yes,3
14853,4.04,Yes,7
17756,2.04,Yes,1
23866,3.0,Yes,7
57412,2.91,Yes,7
16878,2.81,Yes,3
43277,2.56,Yes,3
26622,1.01,Yes,6
25159,3.82,Yes,1
31842,3.77,Yes,4
17977,2.78,Yes,7
8622,3.09,Yes,4
54554,1.94,Yes,3
11160,3.41,Yes,4
34909,3.0,Yes,3
30810,4.88,No,6
7093,4.39,No,6
3319,2.44,Yes,1
11293,4.27,Yes,1
26753,3.02,Yes,6
41071,3.02,Yes,3
35679,3.44,No,5
28489,1.24,Yes,6
52372,1.39,Yes,2
2711,1.34,Yes,7
46233,3.82,Yes,3
45959,4.41,Yes,2
56571,3.59,Yes,0
35744,1.28,Yes,4
55118,1.14,Yes,4
7293,2.61,Yes,6
33369,3.26,Yes,1
57964,4.69,Yes,2
22154,1.84,Yes,5
51623,3.83,Yes,0
25464,3.04,No,5
47880,3.34,Yes,2
21515,4.49,Yes,4
11250,1.15,Yes,3
56774,1.76,No,6
59083,4.49,Yes,3
54006,4.96,No,5
44156,3.72,Yes,6
35493,2.72,No,5
24617,2.78,Yes,7
44130,1.5,Yes,1
6753,4.42,Yes,7
59860,2.96,Yes,6
28513,4.52,Yes,6
49183,3.79,Yes,3
21789,1.26,Yes,0
11227,3.42,Yes,3
18663,4.25,Yes,5
27338,1.24,Yes,6
4513,1.1,Yes,4
12334,4.42,Yes,2
28361,3.96,Yes,4
36706,3.04,Yes,0
27797,3.8,Yes,5
16171,2.97,Yes,4
52581,1.84,Yes,3
43241,1.02,Yes,1
57482,2.43,No,2
47859,4.79,Yes,2
35477,4.44,No,0
33416,4.45,Yes,3
18687,4.6,Yes,1
47369,4.04,No,6
6047,2.44,Yes,5
35046,1.02,Yes,3
3309,1.82,Yes,5
8360,3.56,Yes,2
26482,1.47,Yes,4
40660,3.65,Yes,2
2383,1.47,Yes,2
29609,2.79,Yes,1
38757,2.98,Yes,0
31153,2.71,Yes,7
15831,4.91,Yes,2
49047,3.17,Yes,3
6746,1.23,No,4
1945,2.76,No,5
46792,1.01,Yes,1
57729,1.46,Yes,1
50824,2.74,Yes,1
45963,2.32,Yes,3
1042,3.34,No,0
50991,3.55,No,4
21788,4.21,Yes,4
37807,2.37,Yes,5
21807,3.11,Yes,1
53494,4.78,Yes,0
4497,1.55,Yes,2
27428,2.34,Yes,5
35698,2.85,Yes,3
39744,1.73,No,6
22425,2.27,Yes,3
18373,4.83,Yes,5
39316,1.03,No,0
31005,2.81,Yes,5
13793,1.03,Yes,1
34270,1.47,Yes,7
47124,2.09,Yes,7
40254,2.17,Yes,4
17008,4.89,No,2
26991,1.61,No,1
26577,2.8,Yes,7
7323,4.08,Yes,7
59604,1.39,Yes,1
24230,3.28,Yes,4
55242,1.97,Yes,4
5251,4.73,Yes,5
55450,4.86,Yes,3
16286,2.38,Yes,3
21878,3.55,No,4
2722,1.3,Yes,6
37776,1.24,Yes,5
52622,2.06,Yes,1
33937,3.23,No,6
34426,2.11,Yes,6
28430,2.06,Yes,3
38275,3.85,Yes,5
21781,1.78,Yes,4
435,1.84,Yes,6
22963,3.23,No,3
4422,3.91,Yes,3
22628,4.26,Yes,1
10084,3.49,No,6
783,2.23,Yes,0
54805,3.86,Yes,7
36974,3.73,Yes,4
52400,2.78,Yes,1
17099,3.61,Yes,3
16868,2.18,Yes,1
56289,4.69,Yes,3
2165,2.39,Yes,6
42535,4.42,Yes,2
38240,2.67,Yes,6
33945,4.07,Yes,5
27276,3.54,Yes,5
18978,3.06,Yes,6
46300,4.73,Yes,1
33109,4.14,Yes,5
52705,4.67,Yes,3
22169,3.94,Yes,1
16245,2.59,No,1
22928,1.5,Yes,3
22457,2.08,Yes,3
7675,1.63,Yes,4
145,2.7,Yes,3
3516,4.77,Yes,4
49130,4.57,Yes,7
59418,2.34,Yes,2
43735,2.86,Yes,1
30632,4.62,Yes,5
7138,1.26,No,6
49752,4.64,Yes,4
42784,3.37,Yes,7
34373,2.82,Yes,5
59783,3.96,Yes,0
2177,2.64,No,7
43606,1.49,Yes,7
46302,1.14,Yes,5
29235,1.35,Yes,6
42112,2.81,Yes,0
16926,4.98,Yes,3
36300,1.04,Yes,5
47814,3.06,Yes,0
58761,2.52,Yes,3
45733,4.87,No,3
26879,4.7,Yes,1
