candidate_id,job_role,interview_rounds,assessment_score,hiring_decision
73308,Sales,2,59,Rejected
61514,Manager,3,87,Selected
99416,Sales,2,75,Selected
106436,Manager,1,98,Selected
30356,Analyst,1,45,Rejected
116507,Analyst,4,41,Rejected
43646,Manager,5,65,Rejected
88826,Sales,1,90,Selected
11113,Manager,5,83,Selected
72925,Analyst,1,56,Rejected
13642,Manager,4,60,Rejected
52092,Engineer,2,76,Selected
26294,Engineer,4,54,Rejected
32909,Analyst,1,53,Rejected
109657,Sales,3,47,Rejected
90762,Analyst,2,77,Selected
39442,Manager,2,67,Rejected
94048,Manager,3,67,Rejected
33524,Sales,5,73,Selected
58691,Engineer,1,52,Rejected
43479,Analyst,2,72,Selected
6211,Sales,3,71,Selected
7466,Manager,4,91,Selected
73686,Manager,5,41,Rejected
59512,Engineer,5,48,Rejected
62469,Engineer,3,92,Selected
47160,Manager,1,80,Selected
22648,Sales,4,53,Rejected
107084,Engineer,3,42,Rejected
50789,Analyst,1,49,Rejected
10778,Manager,5,45,Rejected
10821,Engineer,3,53,Rejected
665,Sales,4,91,Selected
112330,Engineer,4,46,Rejected
97576,Manager,4,98,Selected
76395,Analyst,3,87,Selected
50610,Manager,5,57,Rejected
115547,Sales,2,84,Selected
59022,Manager,4,70,Rejected
82630,Engineer,4,79,Selected
18630,Analyst,1,91,Selected
99924,Manager,2,88,Selected
71980,Sales,5,42,Rejected
31670,Manager,1,98,Selected
34626,Engineer,3,61,Rejected
64428,Manager,1,81,Selected
15307,Analyst,3,54,Rejected
34161,Engineer,1,62,Rejected
94394,Manager,2,93,Selected
86654,Engineer,2,82,Selected
116320,Analyst,2,84,Selected
55739,Sales,5,62,Rejected
11842,Sales,3,85,Selected
617,Manager,3,60,Rejected
116324,Sales,5,51,Rejected
59002,Sales,5,78,Selected
22525,Sales,2,90,Selected
118944,Manager,3,76,Selected
3938,Engineer,1,41,Rejected
47280,Sales,5,88,Selected
41936,Analyst,3,64,Rejected
15230,Sales,3,53,Rejected
103209,Engineer,1,40,Rejected
60935,Analyst,1,78,Selected
86590,Sales,3,96,Selected
59426,Analyst,5,55,Rejected
103447,Sales,3,56,Rejected
58836,Analyst,4,71,Selected
21710,Sales,5,75,Selected
105401,Sales,1,97,Selected
63155,Sales,4,53,Rejected
100416,Manager,1,67,Rejected
102064,Sales,3,45,Rejected
38525,Engineer,4,84,Selected
59905,Engineer,4,64,Rejected
101563,Engineer,5,96,Selected
15294,Analyst,3,54,Rejected
109014,Sales,5,58,Rejected
102619,Analyst,3,79,Selected
88362,Engineer,5,49,Rejected
53702,Engineer,5,92,Selected
40811,Manager,5,76,Selected
82145,Manager,5,83,Selected
35730,Engineer,1,64,Rejected
63492,Manager,2,90,Selected
59666,Engineer,5,87,Selected
76232,Sales,5,98,Selected
59453,Manager,2,83,Selected
84499,Analyst,2,92,Selected
85078,Engineer,4,87,Selected
115773,Engineer,3,79,Selected
20548,Sales,5,73,Selected
4453,Engineer,3,87,Selected
110005,Analyst,5,54,Rejected
28287,Analyst,1,77,Selected
46576,Analyst,3,78,Selected
82778,Sales,5,75,Selected
88640,Engineer,3,96,Selected
80542,Engineer,1,66,Rejected
47723,Manager,1,76,Selected
85110,Engineer,1,54,Rejected
75,Analyst,2,77,Selected
27058,Analyst,4,60,Rejected
85541,Manager,3,78,Selected
110343,Engineer,4,43,Rejected
31572,Manager,4,68,Rejected
65694,Analyst,1,95,Selected
72128,Manager,5,67,Rejected
15532,Engineer,3,82,Selected
116875,Manager,2,47,Rejected
51754,Engineer,4,89,Selected
114643,Manager,3,62,Rejected
103461,Analyst,4,62,Rejected
113733,Analyst,4,47,Rejected
109725,Manager,4,50,Rejected
68461,Manager,1,56,Rejected
58061,Analyst,1,58,Rejected
46261,Engineer,1,49,Rejected
80510,Analyst,4,94,Selected
37236,Sales,4,69,Rejected
66259,Analyst,2,70,Rejected
44042,Sales,2,78,Selected
10663,Sales,1,48,Rejected
6150,Sales,4,60,Rejected
86498,Engineer,2,94,Selected
11548,Engineer,1,89,Selected
64149,Manager,1,52,Rejected
23493,Analyst,3,82,Selected
52264,Sales,5,60,Rejected
62653,Analyst,1,49,Rejected
119426,Analyst,2,44,Rejected
16200,Analyst,5,60,Rejected
106614,Sales,2,79,Selected
73748,Sales,4,50,Rejected
88491,Engineer,4,58,Rejected
89602,Manager,3,57,Rejected
32633,Analyst,4,82,Selected
7819,Manager,2,41,Rejected
77574,Engineer,5,73,Selected
63552,Manager,3,63,Rejected
13089,Manager,4,70,Rejected
20908,Manager,1,80,Selected
49409,Engineer,1,44,Rejected
119244,Sales,2,51,Rejected
84474,Manager,2,41,Rejected
23208,Analyst,4,73,Selected
56615,Analyst,5,85,Selected
119194,Analyst,1,95,Selected
7070,Sales,1,69,Rejected
64735,Manager,3,60,Rejected
94450,Engineer,2,83,Selected
110855,Analyst,1,86,Selected
84205,Analyst,4,90,Selected
70453,Manager,1,49,Rejected
83018,Manager,5,62,Rejected
106232,Manager,2,95,Selected
8551,Analyst,3,62,Rejected
114023,Sales,4,82,Selected
45820,Sales,1,80,Selected
84741,Sales,1,43,Rejected
98959,Sales,1,51,Rejected
64746,Sales,4,78,Selected
110781,Analyst,4,96,Selected
36102,Engineer,4,49,Rejected
65439,Manager,4,68,Rejected
97809,Manager,5,78,Selected
1106,Analyst,2,77,Selected
16835,Analyst,1,51,Rejected
102683,Sales,5,43,Rejected
26606,Sales,4,64,Rejected
102576,Manager,1,46,Rejected
72891,Analyst,5,76,Selected
73844,Manager,4,91,Selected
1387,Manager,2,84,Selected
9662,Analyst,2,79,Selected
33122,Analyst,3,67,Rejected
39803,Engineer,2,64,Rejected
13668,Engineer,3,51,Rejected
14208,Engineer,5,77,Selected
61090,Analyst,3,92,Selected
19413,Analyst,2,68,Rejected
62289,Analyst,4,66,Rejected
61540,Manager,5,75,Selected
65375,Engineer,4,66,Rejected
28130,Analyst,5,97,Selected
115389,Sales,3,76,Selected
5117,Analyst,3,45,Rejected
70925,Analyst,5,85,Selected
69479,Sales,1,52,Rejected
42159,Manager,2,75,Selected
67318,Manager,2,45,Rejected
98063,Manager,4,94,Selected
37628,Manager,2,70,Rejected
58985,Engineer,5,96,Selected
73916,Manager,5,56,Rejected
108911,Manager,3,75,Selected
35254,Engineer,2,66,Rejected
86999,Manager,3,60,Rejected
104156,Analyst,4,53,Rejected
100499,Sales,2,59,Rejected
61649,Analyst,5,47,Rejected
94593,Analyst,3,96,Selected
49718,Sales,3,93,Selected
25123,Manager,1,86,Selected
42151,Manager,2,94,Selected
59105,Sales,5,74,Selected
93040,Engineer,5,87,Selected
23182,Manager,3,44,Rejected
41886,Engineer,2,51,Rejected
41860,Manager,5,95,Selected
76325,Manager,5,67,Rejected
112075,Engineer,4,99,Selected
46069,Manager,2,85,Selected
37283,Sales,4,59,Rejected
119340,Analyst,3,69,Rejected
24703,Engineer,4,44,Rejected
43880,Engineer,4,91,Selected
2082,Engineer,4,41,Rejected
42316,Manager,5,50,Rejected
96515,Manager,1,98,Selected
15246,Analyst,4,86,Selected
1585,Sales,2,77,Selected
119891,Analyst,4,90,Selected
4580,Manager,1,95,Selected
27347,Engineer,5,79,Selected
119659,Sales,2,63,Rejected
108753,Analyst,5,83,Selected
43713,Sales,2,42,Rejected
39,Sales,4,60,Rejected
64961,Engineer,2,45,Rejected
20638,Engineer,2,52,Rejected
103959,Analyst,5,56,Rejected
32852,Engineer,1,50,Rejected
77148,Engineer,5,63,Rejected
18473,Sales,2,83,Selected
119078,Sales,2,63,Rejected
95675,Manager,3,76,Selected
90952,Engineer,4,50,Rejected
42168,Manager,2,65,Rejected
80375,Analyst,1,94,Selected
80057,Engineer,1,77,Selected
19504,Engineer,3,64,Rejected
59302,Engineer,2,75,Selected
102005,Engineer,3,92,Selected
64739,Manager,3,87,Selected
68677,Analyst,5,67,Rejected
86684,Engineer,5,64,Rejected
90768,Sales,4,94,Selected
41717,Sales,5,94,Selected
69004,Analyst,1,44,Rejected
90763,Manager,4,72,Selected
10555,Engineer,4,85,Selected
112352,Engineer,5,50,Rejected
28018,Manager,3,83,Selected
46411,Sales,2,79,Selected
17008,Sales,4,52,Rejected
46881,Engineer,1,67,Rejected
117586,Sales,1,45,Rejected
75139,Engineer,4,58,Rejected
77950,Manager,3,95,Selected
32230,Manager,4,61,Rejected
90972,Engineer,5,55,Rejected
103724,Manager,2,57,Rejected
71902,Analyst,2,81,Selected
105947,Engineer,2,40,Rejected
58220,Sales,1,99,Selected
57141,Sales,1,54,Rejected
94203,Sales,3,72,Selected
5119,Sales,4,52,Rejected
50820,Sales,2,60,Rejected
115005,Engineer,4,94,Selected
39773,Manager,3,93,Selected
34783,Manager,1,66,Rejected
1631,Engineer,2,74,Selected
110437,Manager,4,90,Selected
116729,Sales,2,88,Selected
29836,Analyst,5,62,Rejected
43197,Sales,5,70,Rejected
107265,Sales,1,51,Rejected
87052,Engineer,3,83,Selected
12135,Analyst,4,48,Rejected
69636,Analyst,1,92,Selected
109960,Manager,3,99,Selected
7599,Analyst,5,73,Selected
113422,Analyst,3,60,Rejected
31759,Engineer,1,45,Rejected
3635,Analyst,2,49,Rejected
67118,Sales,3,45,Rejected
85837,Manager,2,72,Selected
19359,Sales,2,53,Rejected
8276,Manager,1,99,Selected
16272,Sales,5,99,Selected
116514,Analyst,2,86,Selected
100112,Manager,2,92,Selected
65072,Analyst,5,59,Rejected
115092,Manager,1,88,Selected
80025,Manager,2,87,Selected
90761,Analyst,3,82,Selected
3794,Engineer,1,52,Rejected
92981,Sales,5,60,Rejected
13398,Analyst,4,93,Selected
4547,Analyst,5,69,Rejected
12691,Sales,1,69,Rejected
46106,Analyst,1,56,Rejected
27207,Manager,4,80,Selected
82360,Engineer,1,54,Rejected
103111,Analyst,4,62,Rejected
102706,Manager,4,65,Rejected
92185,Manager,2,68,Rejected
46251,Analyst,3,48,Rejected
116113,Sales,2,59,Rejected
18605,Sales,2,56,Rejected
97023,Analyst,1,92,Selected
37741,Engineer,5,69,Rejected
105112,Engineer,2,96,Selected
25939,Sales,5,68,Rejected
103099,Engineer,5,85,Selected
38600,Sales,5,93,Selected
50720,Manager,3,49,Rejected
45034,Sales,2,46,Rejected
61814,Engineer,2,64,Rejected
55559,Engineer,3,95,Selected
17412,Engineer,3,65,Rejected
118361,Sales,2,71,Selected
20683,Analyst,3,52,Rejected
93029,Sales,5,90,Selected
11887,Manager,4,79,Selected
96236,Engineer,3,96,Selected
75086,Analyst,4,55,Rejected
69496,Engineer,1,61,Rejected
23796,Engineer,1,53,Rejected
10091,Manager,2,77,Selected
29486,Analyst,2,77,Selected
36115,Analyst,5,89,Selected
111977,Analyst,4,74,Selected
119465,Analyst,1,94,Selected
116819,Sales,5,52,Rejected
89065,Engineer,2,90,Selected
9654,Analyst,2,61,Rejected
22372,Manager,1,97,Selected
43128,Engineer,5,65,Rejected
15710,Analyst,1,85,Selected
8904,Manager,5,59,Rejected
3071,Manager,3,70,Rejected
106847,Engineer,3,70,Rejected
46081,Engineer,5,59,Rejected
60239,Analyst,3,79,Selected
35817,Manager,5,70,Rejected
55193,Analyst,2,47,Rejected
85895,Engineer,2,70,Rejected
12287,Engineer,3,82,Selected
82946,Manager,3,44,Rejected
27365,Sales,1,77,Selected
74878,Sales,3,47,Rejected
14980,Sales,5,60,Rejected
23455,Engineer,5,55,Rejected
75482,Engineer,4,50,Rejected
42482,Sales,4,89,Selected
100654,Sales,4,74,Selected
20853,Sales,4,89,Selected
110727,Manager,2,54,Rejected
31934,Analyst,2,98,Selected
9424,Manager,4,88,Selected
1259,Engineer,2,98,Selected
35441,Sales,2,72,Selected
7663,Manager,3,86,Selected
49762,Analyst,5,96,Selected
65219,Engineer,1,79,Selected
24435,Analyst,4,57,Rejected
17815,Sales,3,46,Rejected
86366,Manager,3,84,Selected
57470,Analyst,3,73,Selected
26784,Sales,1,71,Selected
68059,Manager,4,79,Selected
32177,Analyst,2,77,Selected
6265,Analyst,4,48,Rejected
101140,Analyst,3,41,Rejected
88801,Engineer,3,73,Selected
30974,Analyst,3,49,Rejected
3379,Sales,1,78,Selected
12247,Sales,1,80,Selected
58669,Manager,2,50,Rejected
94290,Analyst,1,68,Rejected
83528,Engineer,3,48,Rejected
39164,Analyst,3,86,Selected
64622,Engineer,1,97,Selected
58342,Engineer,1,89,Selected
100882,Manager,1,99,Selected
15316,Manager,4,70,Rejected
7606,Engineer,2,40,Rejected
115095,Sales,5,71,Selected
47620,Analyst,1,69,Rejected
26547,Engineer,5,90,Selected
36688,Engineer,1,62,Rejected
52920,Engineer,5,46,Rejected
111763,Manager,5,80,Selected
5525,Engineer,4,51,Rejected
17660,Engineer,2,54,Rejected
13256,Sales,3,55,Rejected
31011,Engineer,5,76,Selected
30943,Sales,4,69,Rejected
91508,Sales,2,77,Selected
80817,Analyst,4,59,Rejected
78071,Sales,2,91,Selected
56125,Engineer,1,79,Selected
29580,Analyst,4,50,Rejected
2323,Sales,1,41,Rejected
15476,Manager,3,48,Rejected
102674,Engineer,5,92,Selected
66551,Analyst,2,53,Rejected
117318,Engineer,3,56,Rejected
76330,Analyst,5,98,Selected
17649,Analyst,5,42,Rejected
15678,Engineer,3,80,Selected
91282,Analyst,5,75,Selected
65098,Analyst,1,43,Rejected
20971,Analyst,3,74,Selected
60931,Sales,4,88,Selected
116140,Engineer,5,50,Rejected
58939,Analyst,3,43,Rejected
85446,Manager,2,42,Rejected
8310,Engineer,1,91,Selected
43834,Analyst,4,88,Selected
12488,Analyst,3,55,Rejected
71657,Sales,3,80,Selected
29016,Analyst,5,92,Selected
22286,Sales,4,40,Rejected
48342,Sales,5,89,Selected
34902,Engineer,1,81,Selected
54648,Analyst,5,65,Rejected
78662,Manager,2,89,Selected
41594,Manager,3,46,Rejected
29176,Sales,1,94,Selected
63813,Manager,2,58,Rejected
116641,Sales,1,96,Selected
8749,Sales,5,96,Selected
30163,Sales,3,82,Selected
45289,Sales,2,66,Rejected
86281,Engineer,2,60,Rejected
98672,Manager,4,80,Selected
52769,Analyst,4,47,Rejected
91012,Engineer,4,54,Rejected
7960,Manager,1,64,Rejected
87034,Manager,3,43,Rejected
48338,Engineer,3,89,Selected
14136,Sales,2,57,Rejected
108571,Manager,1,79,Selected
70912,Analyst,1,42,Rejected
70418,Sales,1,81,Selected
84663,Sales,3,90,Selected
41158,Sales,1,99,Selected
68761,Engineer,3,59,Rejected
118776,Engineer,3,89,Selected
9460,Engineer,1,85,Selected
51427,Manager,3,71,Selected
13810,Manager,2,58,Rejected
20853,Engineer,4,81,Selected
69609,Sales,4,89,Selected
71757,Manager,2,43,Rejected
34069,Sales,2,63,Rejected
110582,Engineer,4,43,Rejected
63215,Sales,3,50,Rejected
106576,Manager,1,70,Rejected
20599,Engineer,4,60,Rejected
35471,Sales,5,54,Rejected
57755,Manager,3,58,Rejected
72214,Analyst,2,61,Rejected
92350,Engineer,5,81,Selected
112794,Engineer,4,93,Selected
44270,Manager,1,43,Rejected
56682,Sales,1,88,Selected
30868,Manager,5,64,Rejected
14918,Engineer,5,94,Selected
38056,Manager,2,59,Rejected
53873,Sales,5,79,Selected
3216,Engineer,4,84,Selected
69341,Manager,4,71,Selected
98079,Analyst,4,95,Selected
24472,Sales,3,92,Selected
62988,Manager,5,52,Rejected
118786,Sales,1,60,Rejected
4070,Engineer,2,46,Rejected
59859,Sales,3,56,Rejected
95963,Engineer,1,68,Rejected
79088,Engineer,1,94,Selected
33757,Analyst,5,43,Rejected
81360,Manager,5,53,Rejected
42584,Analyst,4,51,Rejected
109988,Analyst,5,49,Rejected
107144,Engineer,4,53,Rejected
115229,Manager,5,92,Selected
94121,Sales,4,57,Rejected
58202,Engineer,4,45,Rejected
923,Analyst,5,43,Rejected
108104,Analyst,1,62,Rejected
97573,Engineer,5,54,Rejected
80010,Analyst,4,43,Rejected
32252,Sales,2,61,Rejected
58404,Analyst,4,87,Selected
92898,Sales,5,91,Selected
71649,Sales,3,59,Rejected
4223,Manager,3,92,Selected
81850,Manager,4,41,Rejected
99433,Engineer,2,52,Rejected
74538,Engineer,5,54,Rejected
79688,Sales,2,89,Selected
48178,Manager,5,88,Selected
5145,Engineer,5,79,Selected
94287,Analyst,1,41,Rejected
99123,Sales,3,82,Selected
77963,Sales,5,92,Selected
49494,Sales,3,62,Rejected
69738,Engineer,1,90,Selected
105178,Manager,1,53,Rejected
58868,Sales,2,78,Selected
94848,Engineer,5,89,Selected
21166,Engineer,4,65,Rejected
39843,Engineer,5,68,Rejected
92968,Manager,4,98,Selected
85053,Sales,1,52,Rejected
43196,Analyst,5,48,Rejected
106435,Analyst,5,76,Selected
88787,Sales,2,78,Selected
101956,Engineer,3,45,Rejected
112056,Engineer,1,74,Selected
36545,Manager,1,65,Rejected
73149,Sales,2,48,Rejected
1759,Sales,5,84,Selected
111355,Manager,5,64,Rejected
51491,Engineer,1,41,Rejected
22388,Engineer,5,52,Rejected
76150,Engineer,4,90,Selected
103344,Manager,4,58,Rejected
81185,Engineer,1,98,Selected
88341,Analyst,5,87,Selected
419,Analyst,3,67,Rejected
36271,Engineer,3,96,Selected
45791,Engineer,3,51,Rejected
31165,Sales,2,81,Selected
48467,Engineer,1,89,Selected
83938,Analyst,4,94,Selected
50788,Manager,1,40,Rejected
82262,Manager,1,75,Selected
66239,Engineer,2,52,Rejected
38518,Engineer,5,71,Selected
119929,Sales,3,49,Rejected
71110,Analyst,1,54,Rejected
59038,Manager,2,73,Selected
20044,Manager,5,70,Rejected
2777,Analyst,4,44,Rejected
38201,Sales,1,68,Rejected
73187,Manager,3,86,Selected
97571,Analyst,1,48,Rejected
68393,Analyst,1,91,Selected
107067,Sales,4,57,Rejected
18029,Engineer,2,40,Rejected
71828,Engineer,2,56,Rejected
103412,Manager,2,89,Selected
28054,Sales,5,75,Selected
108030,Engineer,4,76,Selected
76650,Sales,3,61,Rejected
26471,Sales,5,62,Rejected
75421,Engineer,5,52,Rejected
65083,Analyst,1,44,Rejected
60972,Manager,2,89,Selected
12654,Analyst,2,93,Selected
43280,Analyst,4,85,Selected
67504,Analyst,4,95,Selected
91454,Manager,2,79,Selected
104344,Sales,5,77,Selected
30875,Analyst,5,56,Rejected
72267,Analyst,5,53,Rejected
10202,Sales,3,62,Rejected
74462,Manager,3,86,Selected
53882,Sales,4,72,Selected
81433,Sales,1,47,Rejected
108497,Sales,4,45,Rejected
28407,Analyst,5,74,Selected
1823,Manager,2,63,Rejected
107723,Manager,4,68,Rejected
63498,Analyst,5,54,Rejected
59265,Engineer,2,47,Rejected
62958,Engineer,4,87,Selected
105291,Manager,5,73,Selected
65738,Sales,4,41,Rejected
30141,Manager,1,50,Rejected
27217,Manager,5,95,Selected
54391,Analyst,2,76,Selected
111075,Analyst,3,95,Selected
71952,Sales,1,82,Selected
107940,Manager,5,85,Selected
89723,Manager,3,77,Selected
36860,Engineer,1,73,Selected
12180,Engineer,4,98,Selected
60655,Manager,2,65,Rejected
9297,Engineer,3,49,Rejected
100657,Engineer,1,76,Selected
12915,Analyst,5,80,Selected
52107,Sales,3,98,Selected
71983,Engineer,4,57,Rejected
14738,Engineer,1,92,Selected
105151,Analyst,2,85,Selected
111903,Analyst,4,52,Rejected
62477,Manager,5,49,Rejected
19000,Manager,3,82,Selected
118884,Manager,3,82,Selected
85029,Analyst,4,96,Selected
74743,Engineer,4,48,Rejected
52676,Manager,2,79,Selected
46490,Analyst,1,58,Rejected
38436,Analyst,5,65,Rejected
35880,Engineer,2,44,Rejected
58049,Manager,2,82,Selected
48693,Analyst,4,80,Selected
48556,Engineer,2,91,Selected
19228,Manager,4,97,Selected
31067,Sales,2,54,Rejected
90543,Sales,1,63,Rejected
39724,Sales,4,63,Rejected
11058,Manager,2,51,Rejected
35922,Manager,4,51,Rejected
112772,Manager,3,45,Rejected
96442,Engineer,2,90,Selected
29443,Sales,2,56,Rejected
36236,Analyst,1,50,Rejected
34236,Engineer,1,81,Selected
76390,Sales,3,77,Selected
3434,Manager,4,84,Selected
100933,Manager,4,88,Selected
107272,Engineer,4,67,Rejected
53109,Engineer,4,46,Rejected
98273,Engineer,2,71,Selected
83775,Sales,5,64,Rejected
96850,Engineer,1,80,Selected
8410,Engineer,1,94,Selected
72198,Sales,3,61,Rejected
60483,Analyst,1,89,Selected
11003,Manager,2,77,Selected
634,Manager,1,70,Rejected
66826,Manager,2,57,Rejected
33047,Analyst,2,77,Selected
62499,Sales,5,96,Selected
103520,Sales,4,69,Rejected
62209,Analyst,5,86,Selected
115410,Sales,3,95,Selected
23891,Sales,4,59,Rejected
303,Manager,5,64,Rejected
46577,Analyst,1,57,Rejected
78209,Engineer,5,61,Rejected
1822,Sales,2,41,Rejected
95162,Analyst,4,53,Rejected
11203,Analyst,1,91,Selected
40368,Engineer,5,93,Selected
80115,Engineer,3,77,Selected
24720,Manager,1,67,Rejected
78187,Engineer,5,90,Selected
3888,Engineer,3,48,Rejected
96782,Engineer,3,98,Selected
109986,Engineer,3,75,Selected
95342,Engineer,1,82,Selected
46205,Engineer,3,75,Selected
60618,Analyst,1,73,Selected
61539,Sales,4,40,Rejected
53268,Analyst,4,86,Selected
94543,Analyst,5,50,Rejected
106860,Analyst,2,50,Rejected
57126,Manager,1,85,Selected
40717,Analyst,2,57,Rejected
116248,Engineer,5,59,Rejected
16760,Sales,1,72,Selected
111992,Engineer,1,99,Selected
72563,Sales,2,79,Selected
25776,Sales,1,59,Rejected
19025,Manager,1,78,Selected
93171,Manager,4,52,Rejected
54205,Sales,4,77,Selected
78403,Engineer,2,49,Rejected
59998,Manager,2,42,Rejected
67854,Sales,4,54,Rejected
30125,Manager,3,77,Selected
36074,Sales,1,63,Rejected
84572,Analyst,1,55,Rejected
96686,Manager,1,86,Selected
32557,Engineer,3,51,Rejected
106268,Manager,1,45,Rejected
98514,Engineer,4,61,Rejected
10884,Manager,1,96,Selected
98280,Analyst,3,72,Selected
28274,Manager,1,43,Rejected
7790,Manager,2,57,Rejected
67692,Sales,4,62,Rejected
76610,Sales,4,78,Selected
98035,Analyst,2,90,Selected
11962,Manager,1,42,Rejected
89739,Manager,1,40,Rejected
107977,Manager,4,77,Selected
102148,Analyst,3,49,Rejected
85247,Manager,1,94,Selected
79432,Manager,5,43,Rejected
102840,Manager,5,44,Rejected
77517,Manager,4,63,Rejected
13159,Analyst,4,82,Selected
54905,Analyst,2,78,Selected
80008,Engineer,2,78,Selected
116194,Manager,5,40,Rejected
59380,Engineer,1,83,Selected
112978,Sales,2,98,Selected
65527,Manager,4,41,Rejected
12561,Engineer,3,41,Rejected
54867,Manager,3,49,Rejected
22797,Analyst,4,84,Selected
86872,Manager,2,87,Selected
10300,Engineer,2,69,Rejected
60783,Manager,2,62,Rejected
83902,Manager,2,44,Rejected
110323,Manager,2,84,Selected
64858,Engineer,3,67,Rejected
103328,Engineer,5,80,Selected
42369,Sales,4,44,Rejected
83746,Engineer,4,85,Selected
107029,Manager,5,92,Selected
40969,Manager,5,79,Selected
103432,Analyst,3,90,Selected
48185,Engineer,3,48,Rejected
53477,Engineer,2,97,Selected
108366,Engineer,3,52,Rejected
63622,Analyst,2,40,Rejected
82338,Sales,1,64,Rejected
97617,Sales,3,77,Selected
15357,Engineer,3,71,Selected
44566,Sales,2,86,Selected
73274,Manager,5,84,Selected
103694,Sales,4,51,Rejected
35944,Engineer,3,53,Rejected
28748,Sales,3,42,Rejected
46280,Analyst,2,90,Selected
47648,Manager,4,51,Rejected
102792,Engineer,5,95,Selected
95363,Sales,5,96,Selected
115276,Engineer,4,93,Selected
104839,Sales,5,59,Rejected
6125,Sales,3,60,Rejected
108853,Engineer,3,47,Rejected
44726,Analyst,3,84,Selected
105349,Manager,1,95,Selected
112581,Manager,2,63,Rejected
