employee_id,age,years_at_company,monthly_salary,job_satisfaction,attrition_risk
13096,58,7,62192,3,Low
70758,58,6,244528,2,High
26635,50,8,85007,1,High
48240,29,1,99556,1,High
3678,56,0,233941,5,High
43780,54,1,37527,3,High
47874,45,23,29125,3,Low
72871,40,3,137715,5,Low
44753,47,1,67677,3,High
59799,54,2,173506,3,Low
37933,39,4,20375,2,High
74570,48,3,239633,2,High
65821,42,5,174988,5,Low
87652,59,2,114498,3,Low
56764,25,17,122855,1,High
84356,56,10,158190,4,Low
40292,37,17,149195,1,High
78249,48,6,76542,2,High
32298,49,13,194905,5,Low
30592,33,13,161057,1,High
22969,57,17,170616,3,Low
24476,49,14,247906,1,High
53604,58,24,111430,5,Low
19351,23,13,205311,3,Low
73292,57,10,142184,5,Low
82188,57,22,125815,5,Low
79740,36,9,39691,1,High
23520,45,8,219791,1,High
66777,38,12,66383,1,High
69696,37,10,178762,2,High
84410,31,13,166518,5,Low
10781,23,3,249953,2,High
8662,57,9,81176,2,High
28513,51,23,140369,4,Low
18404,52,17,46885,2,High
42984,44,19,100686,3,Low
42550,45,13,43365,4,Low
48720,31,15,137267,5,Low
70850,44,15,65572,2,High
75789,48,6,188969,1,High
69854,51,15,238333,3,Low
25457,28,8,172554,2,High
58096,49,18,131074,2,High
8462,38,13,218110,4,Low
27946,31,9,47075,1,High
46691,48,14,48782,5,Low
70364,22,23,161754,3,Low
88908,25,24,23792,4,Low
78440,29,11,55417,1,High
19888,57,7,153946,1,High
30104,42,9,197464,5,Low
79937,41,11,27335,2,High
34844,59,2,64441,3,Low
50465,54,18,48250,2,High
79727,43,5,71448,3,Low
84205,57,4,60102,1,High
31870,23,4,219786,2,High
47853,55,23,143407,5,Low
45302,55,6,118760,4,Low
47492,59,4,227432,4,Low
47370,43,18,108998,2,High
74532,56,20,84103,1,High
47332,26,11,33957,4,Low
28912,33,8,213198,5,Low
6522,55,22,66377,2,High
39124,27,11,221903,2,High
52872,22,7,111938,3,Low
31515,48,1,155094,5,High
37540,29,1,154148,2,High
35465,50,12,87634,5,Low
45227,27,10,249673,1,High
46232,58,13,179429,4,Low
71333,38,20,150467,5,Low
33577,52,24,59853,1,High
3294,55,7,235773,2,High
3460,39,19,35250,2,High
18804,32,19,137601,3,Low
69761,58,16,167673,3,Low
7572,32,21,132205,3,Low
88284,22,22,105364,5,Low
25773,33,14,243707,3,Low
53720,37,23,90972,4,Low
14172,36,9,78103,4,Low
75254,40,15,82366,3,Low
80948,23,4,148422,4,Low
71774,29,11,207545,5,Low
9237,28,21,178809,2,High
43114,21,4,44476,3,Low
46928,43,2,216786,4,Low
38088,35,2,205678,3,Low
18252,38,8,104152,4,Low
87322,53,20,72678,5,Low
13851,38,23,148422,2,High
85237,21,9,216595,2,High
46004,52,21,161678,2,High
83519,36,0,124984,4,High
4950,51,14,249447,3,Low
30582,47,8,187179,4,Low
72109,25,16,249919,1,High
26554,40,23,69842,3,Low
29734,33,7,178591,3,Low
78126,33,0,154083,2,High
49791,59,12,130328,3,Low
75651,25,11,163039,3,Low
646,58,13,221519,1,High
71421,53,16,87796,1,High
23053,40,2,53485,3,Low
77998,45,4,42832,1,High
26575,39,12,32155,1,High
82010,42,15,132618,3,Low
47472,56,18,106464,3,Low
47905,43,0,73552,2,High
80958,42,2,165849,3,Low
59711,53,24,45157,1,High
5225,49,5,125690,2,High
46319,33,0,70800,3,High
38350,47,22,70581,3,Low
61567,24,10,193939,4,Low
53331,48,6,30348,3,Low
9436,31,12,185456,4,Low
69016,51,7,90251,1,High
74674,23,20,111543,1,High
58985,43,24,127097,1,High
35402,41,15,104225,3,Low
69038,30,19,240857,5,Low
890,42,23,109731,5,Low
8766,31,24,150190,5,Low
56399,25,5,121363,5,Low
14198,34,23,30296,3,Low
36929,24,22,192806,2,High
36820,39,16,203049,3,Low
51383,45,2,99263,3,Low
54338,50,14,231555,1,High
64323,59,15,167838,4,Low
56528,45,15,106244,5,Low
71734,44,12,16992,2,High
79069,30,3,48264,2,High
2284,40,23,174419,5,Low
37753,42,18,224598,1,High
82532,45,9,174559,4,Low
64447,44,7,81121,2,High
57782,53,13,25784,1,High
39606,52,19,118430,1,High
89027,57,6,188913,3,Low
46501,34,7,157827,1,High
8716,59,6,82845,1,High
62907,24,20,213210,2,High
80276,25,8,154684,4,Low
22871,44,9,133255,3,Low
32342,59,5,222300,3,Low
29472,39,8,55550,5,Low
11591,35,21,144459,2,High
18646,28,0,39687,1,High
1024,41,23,219841,5,Low
24898,47,16,90958,5,Low
15438,37,23,31005,5,Low
76855,25,12,141753,2,High
43792,48,22,225551,5,Low
31576,51,17,249888,3,Low
48199,30,6,196535,5,Low
61620,30,0,169075,2,High
10620,22,19,48180,4,Low
60325,51,12,178491,1,High
20142,24,21,151272,2,High
66821,30,12,138810,4,Low
28095,32,4,46828,1,High
14467,43,20,159199,4,Low
38122,52,2,220210,3,Low
66440,46,14,176013,1,High
42138,48,13,27682,4,Low
16366,40,11,131377,1,High
87931,25,14,209695,2,High
15972,55,11,20068,5,Low
43476,30,12,23724,2,High
31360,29,18,181949,4,Low
33181,21,8,176856,4,Low
72176,53,13,214480,4,Low
30213,36,22,189888,2,High
51568,22,15,31717,4,Low
84507,59,1,209562,5,High
31357,29,3,27576,3,Low
21956,30,21,59490,4,Low
26141,47,8,92824,5,Low
57825,56,21,23065,2,High
39326,35,8,16924,5,Low
76004,51,19,40267,3,Low
55433,46,13,111650,2,High
77569,40,12,27127,5,Low
80663,32,0,173668,2,High
68419,59,24,45969,2,High
44704,58,20,145272,1,High
12806,49,19,197601,4,Low
4401,36,12,79312,2,High
41615,46,11,151919,1,High
82101,38,17,53387,4,Low
20510,51,7,43746,1,High
66301,52,6,71053,5,Low
20520,43,4,80547,3,Low
63675,35,4,160955,3,Low
76095,44,20,197493,1,High
16176,41,18,233777,2,High
60643,21,22,95778,1,High
60124,41,9,67368,3,Low
26948,34,6,240766,1,High
14215,38,12,135430,3,Low
86959,49,1,160211,4,High
72336,55,24,153193,4,Low
80046,45,17,31409,1,High
9975,23,21,201544,5,Low
29357,21,21,75480,2,High
50217,45,14,49627,2,High
18841,50,9,210958,4,Low
50499,27,18,68777,1,High
59572,33,21,133649,5,Low
6998,38,7,64494,1,High
74911,49,24,225538,4,Low
36901,40,14,62936,4,Low
2454,50,14,64512,2,High
539,29,1,182486,4,High
76152,25,22,45782,3,Low
30594,48,0,210222,5,High
2304,46,22,60567,1,High
55574,26,0,32259,5,High
58385,43,17,102605,4,Low
50544,32,4,147735,3,Low
84093,26,6,124023,4,Low
35028,47,2,164689,1,High
72152,49,16,21737,3,Low
31469,31,15,19824,1,High
54687,30,9,80171,3,Low
74228,59,20,143852,1,High
63176,55,2,149529,3,Low
89269,34,2,198467,5,Low
23941,39,0,78054,2,High
36482,55,11,206663,4,Low
69241,47,19,239636,4,Low
33979,41,16,193651,2,High
14212,41,5,21570,1,High
48867,40,4,31748,2,High
36514,57,21,21256,5,Low
75715,53,18,157181,2,High
89712,34,18,37136,2,High
83412,59,20,16842,3,Low
15817,56,14,58120,2,High
32442,54,17,178383,4,Low
15621,33,2,125591,4,Low
22845,42,18,36084,5,Low
52201,56,15,235387,1,High
31590,50,23,144743,5,Low
45987,54,11,83409,2,High
52087,28,15,249705,1,High
71647,33,1,95648,4,High
34586,56,20,225551,2,High
72150,46,2,118554,1,High
37088,29,9,178048,2,High
7232,43,19,158025,4,Low
11215,35,15,38047,2,High
68414,21,7,215335,3,Low
1148,39,18,172545,1,High
49390,21,19,182728,2,High
7610,57,19,85929,5,Low
9738,26,5,95864,5,Low
36752,21,13,38715,1,High
40903,39,2,196301,4,Low
5607,22,17,45222,4,Low
58331,42,15,224512,1,High
50776,28,4,196240,3,Low
44687,22,6,212018,4,Low
48582,36,20,84922,2,High
49875,35,7,96130,4,Low
1096,58,13,101212,3,Low
85748,22,18,34286,4,Low
65263,22,10,35195,3,Low
86206,37,24,234947,2,High
82916,36,11,43066,4,Low
22066,44,1,93618,3,High
48845,25,2,193274,1,High
37430,44,0,246756,5,High
81718,46,12,231487,1,High
84704,50,2,69520,3,Low
10088,53,4,38654,4,Low
5683,34,16,56753,3,Low
38730,42,20,109660,5,Low
86689,39,10,99201,1,High
59461,46,19,225042,2,High
73089,55,23,81272,4,Low
57399,32,5,160735,1,High
16469,22,12,33618,2,High
72621,58,18,157162,3,Low
43849,24,2,57936,5,Low
19164,40,19,198955,1,High
71592,45,15,224341,1,High
68206,41,22,88384,2,High
77565,27,18,132980,5,Low
66545,59,7,87465,2,High
51517,39,19,83953,5,Low
15524,33,16,38135,5,Low
45308,36,3,185783,3,Low
2200,52,8,175084,5,Low
36208,44,8,17259,3,Low
84834,30,15,206048,3,Low
70232,44,7,21129,2,High
1007,54,21,75410,3,Low
7115,38,18,179905,4,Low
83064,45,22,148621,1,High
14028,59,22,241529,4,Low
77978,35,11,203247,3,Low
30190,24,9,204959,4,Low
182,41,15,118583,2,High
12813,52,10,194547,4,Low
22717,45,20,98299,4,Low
40219,22,3,214601,3,Low
26634,29,11,62944,4,Low
10940,54,4,165534,3,Low
10073,36,9,22312,2,High
74383,52,19,206588,1,High
69223,28,22,69287,4,Low
26776,43,18,131982,4,Low
84752,49,12,78881,5,Low
52401,59,17,47338,5,Low
31620,39,0,40350,2,High
29553,35,6,34323,3,Low
62018,32,9,163235,5,Low
24886,40,16,39399,5,Low
82946,24,17,218131,3,Low
69949,52,19,183159,3,Low
46076,40,3,68156,4,Low
85564,46,21,83646,1,High
74096,58,4,130725,2,High
4651,41,18,60155,1,High
76381,28,23,153299,5,Low
17634,54,7,221858,5,Low
37344,27,19,23099,3,Low
23832,56,20,179171,5,Low
61440,27,0,135354,2,High
36878,29,19,34746,3,Low
47132,21,2,205588,3,Low
45198,31,16,59059,1,High
61036,38,10,91860,2,High
57122,27,23,185713,5,Low
1783,22,3,195028,5,Low
86489,25,13,146496,3,Low
42168,51,6,187076,2,High
4413,48,14,208074,2,High
59688,40,11,90025,1,High
47856,56,11,87855,3,Low
80135,26,8,239267,3,Low
58191,22,2,44447,1,High
10617,26,23,206187,2,High
37449,35,12,137533,1,High
64580,22,20,244531,5,Low
33239,58,19,72290,1,High
12102,53,5,173914,5,Low
75823,52,12,153143,4,Low
52282,56,14,123056,1,High
50466,24,12,81096,5,Low
11071,23,12,201206,5,Low
28092,37,0,125841,3,High
55699,35,11,156331,2,High
58432,59,4,207975,4,Low
40703,32,19,189826,3,Low
46740,27,12,205394,1,High
46708,22,2,190854,4,Low
61026,24,21,230347,5,Low
21743,57,6,96841,4,Low
33051,44,15,129200,2,High
40378,39,9,105298,1,High
64812,22,6,43463,1,High
79965,52,21,107084,1,High
2734,53,10,212549,1,High
69604,48,14,29795,2,High
84278,57,19,179657,2,High
11128,22,23,249786,3,Low
12011,42,4,233585,5,Low
36007,34,8,80924,2,High
75501,38,20,142892,2,High
28654,54,13,15346,2,High
24374,54,6,227959,2,High
7211,56,20,235481,1,High
66324,31,14,129002,1,High
24619,56,21,67693,4,Low
15061,36,15,186082,2,High
45257,45,3,56552,1,High
65244,52,4,90074,3,Low
22169,50,19,20757,4,Low
53474,42,17,105085,1,High
28482,48,3,96766,5,Low
86649,57,1,177092,5,High
71177,59,22,68015,4,Low
3411,42,17,165101,5,Low
34127,28,9,60746,3,Low
76722,27,13,241898,2,High
81168,30,7,49602,4,Low
43202,54,17,204079,2,High
16922,27,2,183432,4,Low
53021,44,11,181928,4,Low
37345,32,22,160695,4,Low
20910,22,17,241454,5,Low
19968,28,24,200290,2,High
7899,38,4,186459,2,High
50503,51,23,132988,1,High
41905,40,1,157481,1,High
79753,40,23,245226,4,Low
26400,32,17,68875,5,Low
28475,26,1,211096,3,High
77935,23,18,187652,2,High
53460,50,22,32053,1,High
19310,44,15,210682,2,High
41956,34,13,95690,4,Low
89118,49,16,163870,1,High
32011,49,6,16543,4,Low
14288,30,0,195660,5,High
22391,59,14,54793,3,Low
8542,53,19,201916,3,Low
17922,28,13,20627,5,Low
43938,33,8,214116,1,High
51881,48,3,238923,2,High
40150,31,9,131595,4,Low
53499,37,1,65671,1,High
67903,36,10,206186,1,High
79031,44,24,230066,5,Low
39797,53,4,19973,2,High
43197,33,13,225823,5,Low
62760,22,1,249054,4,High
76823,46,5,74891,5,Low
6042,49,20,212239,3,Low
85522,32,3,87439,1,High
4175,23,24,154930,3,Low
62934,38,10,37510,2,High
33692,50,15,178935,3,Low
88263,59,15,152362,5,Low
3304,55,16,147636,1,High
46654,29,4,168806,1,High
27178,29,14,170248,5,Low
9891,40,5,74800,5,Low
87501,37,21,244843,3,Low
26807,32,19,176322,3,Low
73137,22,7,164535,4,Low
27231,51,6,115223,3,Low
16467,35,12,187667,5,Low
16477,27,6,235433,3,Low
55913,54,8,107691,1,High
27733,41,23,59108,4,Low
7376,33,6,201809,5,Low
7838,22,17,225018,5,Low
23109,28,13,121348,5,Low
17852,40,24,230916,4,Low
26601,39,4,17532,4,Low
15189,45,2,216682,1,High
44778,50,11,156407,2,High
5490,40,10,16547,4,Low
84619,51,2,217650,2,High
74520,37,2,107733,4,Low
8696,43,12,51718,2,High
231,57,24,172425,4,Low
32104,23,19,248488,1,High
26351,42,3,121736,1,High
76819,31,20,147362,5,Low
51409,23,0,197940,4,High
20355,47,6,167170,1,High
49536,21,11,81965,2,High
11356,27,4,147093,4,Low
30239,25,0,169568,1,High
17145,56,17,127064,4,Low
70780,40,8,132598,2,High
85873,24,13,64170,1,High
50095,34,17,229257,5,Low
83217,39,22,58761,2,High
10595,45,5,64234,3,Low
84068,27,23,44943,5,Low
16993,37,19,159438,2,High
75979,53,22,29756,1,High
60437,53,19,70538,1,High
29894,48,24,246471,5,Low
89237,37,10,55162,1,High
43389,51,4,210454,5,Low
13043,32,23,225297,5,Low
27578,46,20,187257,4,Low
13495,23,21,74660,2,High
86812,22,3,44129,2,High
39249,36,10,20748,4,Low
89426,32,6,180152,1,High
34763,34,16,96318,1,High
81710,29,1,118165,3,High
73305,34,19,74840,2,High
78046,23,5,204021,5,Low
1012,25,15,209145,4,Low
88824,29,22,231328,3,Low
61383,34,18,181601,3,Low
82609,59,9,94069,1,High
36837,28,2,48780,5,Low
61558,30,9,161757,5,Low
61614,47,12,101420,5,Low
24282,34,22,67485,2,High
15949,27,4,21257,4,Low
23640,25,1,133122,3,High
10237,54,19,135999,3,Low
24460,52,15,186566,3,Low
64590,52,3,191293,3,Low
25801,50,19,183655,3,Low
30272,39,10,68935,1,High
4179,32,4,41042,1,High
13277,37,1,34404,4,High
14829,31,14,77088,2,High
6150,47,21,91970,5,Low
83673,42,0,233153,1,High
29019,45,17,119928,4,Low
53782,57,0,227214,3,High
31377,31,11,224131,5,Low
43963,56,22,153818,1,High
71453,44,5,53861,1,High
4547,57,14,33732,4,Low
60561,39,16,20594,3,Low
15362,47,19,19130,1,High
68896,22,2,184932,2,High
54166,38,20,127762,3,Low
77671,53,15,182331,5,Low
40373,22,17,118881,2,High
36783,50,19,117895,4,Low
900,30,20,165226,5,Low
983,53,13,104609,3,Low
74061,25,7,17184,3,Low
69844,55,21,226043,5,Low
72290,44,6,216754,5,Low
43174,38,21,184637,4,Low
40509,32,22,22090,4,Low
82976,28,8,136343,5,Low
38795,21,19,134415,1,High
20754,51,6,142908,5,Low
69132,46,20,44458,5,Low
20212,55,12,146307,5,Low
27239,37,10,228648,5,Low
84244,49,5,122788,4,Low
46087,47,16,181018,5,Low
67419,40,19,137207,1,High
27640,48,14,223132,3,Low
79303,32,4,235385,4,Low
66690,34,2,94273,4,Low
57441,25,9,61461,1,High
82197,44,11,111772,3,Low
38173,51,15,69469,4,Low
38061,52,15,40897,5,Low
53351,37,2,36221,3,Low
76780,45,12,55971,5,Low
52849,28,2,22604,5,Low
85123,42,19,208899,3,Low
51239,23,19,211131,5,Low
16691,51,19,156344,3,Low
6664,58,23,232805,3,Low
6190,53,11,29208,1,High
20674,33,2,130590,2,High
3590,53,20,88326,1,High
49008,49,14,183097,3,Low
40105,30,1,220837,1,High
81018,31,5,33084,3,Low
87029,22,20,216941,3,Low
47311,33,0,192650,2,High
2163,35,0,190380,2,High
80111,29,1,212559,5,High
23094,39,14,83105,3,Low
5168,56,24,137617,3,Low
43744,58,4,98042,1,High
19526,28,7,43940,4,Low
20988,48,16,164350,2,High
82075,56,1,45743,1,High
69167,38,8,25302,1,High
8653,54,12,103474,3,Low
52862,38,0,233790,4,High
67404,37,4,221683,3,Low
26265,28,24,175470,3,Low
577,39,11,189124,1,High
72800,54,8,241049,4,Low
3765,32,17,210982,5,Low
59888,43,19,123831,5,Low
24938,46,4,73435,4,Low
33225,57,11,70726,3,Low
52714,28,17,80431,4,Low
35879,21,20,237614,4,Low
37676,59,3,88792,4,Low
70505,30,9,129493,5,Low
14203,23,8,222260,1,High
20932,43,1,188342,2,High
69620,45,2,123457,2,High
16493,53,7,15351,2,High
56904,58,2,153439,2,High
66768,47,20,57231,3,Low
65777,28,20,182895,5,Low
10831,43,8,63781,1,High
48216,46,9,179892,5,Low
89487,27,21,129019,5,Low
26618,43,24,46166,4,Low
79110,57,2,148981,2,High
55874,22,24,193197,3,Low
55207,24,22,95432,1,High
26729,21,17,248702,1,High
54759,42,14,163049,2,High
42909,37,6,135219,5,Low
40925,25,9,81825,5,Low
26072,43,4,51684,3,Low
75822,46,17,156954,2,High
75807,57,11,130107,5,Low
18840,25,18,184501,1,High
19831,58,6,152334,1,High
42366,29,2,116957,3,Low
81807,34,2,212902,3,Low
73364,52,3,108092,4,Low
27325,22,4,241693,3,Low
26089,24,10,229931,4,Low
68460,23,14,92587,2,High
82729,57,14,187020,2,High
78423,43,20,34015,3,Low
62407,47,10,69598,2,High
38704,27,10,233576,1,High
65423,22,7,187121,4,Low
20615,24,17,30278,2,High
16712,30,3,29269,4,Low
17067,44,24,244279,3,Low
44292,48,2,167593,5,Low
32892,36,10,18071,4,Low
754,33,18,229745,2,High
40883,39,2,239393,4,Low
34375,39,18,204396,4,Low
39294,46,23,203056,1,High
3579,41,19,199871,3,Low
86587,42,11,185823,5,Low
81005,35,20,181153,2,High
19230,28,3,163059,4,Low
68475,29,23,218734,5,Low
42887,58,13,230283,1,High
13876,27,5,44717,3,Low
62743,23,2,229766,3,Low
79687,28,5,233277,1,High
9702,43,7,103881,2,High
49122,42,18,68637,5,Low
23292,40,12,175378,4,Low
24117,23,6,188829,2,High
5887,42,22,161088,5,Low
13673,58,15,146719,3,Low
14509,58,2,182642,2,High
74929,39,13,44502,1,High
37937,49,8,81481,4,Low
46191,37,0,216294,5,High
3282,32,7,226781,1,High
74347,32,21,53531,3,Low
51865,34,12,180346,2,High
47660,38,5,216877,4,Low
12925,43,1,190355,3,High
81560,51,13,68895,5,Low
64967,33,22,188278,5,Low
28469,21,1,62935,3,High
28380,39,16,28445,3,Low
61655,46,3,208338,4,Low
57963,44,7,22121,4,Low
54256,24,16,156809,3,Low
16665,49,15,241074,2,High
13634,54,15,201399,3,Low
44338,36,15,93524,5,Low
4933,25,1,98030,4,High
16206,37,5,167514,5,Low
85471,36,19,227842,5,Low
51112,45,23,91254,4,Low
49542,51,12,137637,1,High
70720,41,23,88512,3,Low
85788,25,12,23835,3,Low
20745,34,8,20055,1,High
2054,50,10,19468,3,Low
8360,46,3,238781,3,Low
34935,44,19,64346,5,Low
40875,56,17,23098,2,High
64738,55,11,180605,2,High
12462,41,18,129942,4,Low
55425,25,1,224744,3,High
21567,48,13,160675,4,Low
45007,38,4,68687,5,Low
58642,35,1,143244,2,High
46065,55,13,45727,3,Low
50369,37,3,207854,4,Low
70164,21,8,38466,4,Low
11192,51,16,226695,5,Low
72240,34,9,67526,1,High
82148,32,4,65691,4,Low
51766,25,12,50847,4,Low
34905,30,4,86528,4,Low
23696,58,12,72306,1,High
63206,37,9,237304,2,High
6959,49,23,114202,1,High
82170,41,12,232306,4,Low
2273,22,0,38555,2,High
60295,35,6,78595,1,High
87959,42,7,211751,5,Low
3019,32,21,109150,3,Low
78497,46,5,122794,2,High
67752,25,20,141588,5,Low
83717,49,15,70763,2,High
19629,21,10,249730,2,High
81407,52,5,181009,1,High
57199,31,2,147650,2,High
297,54,16,243811,1,High
14579,37,15,204412,1,High
13555,47,13,186544,2,High
21586,35,6,187547,2,High
34226,33,9,153835,5,Low
3547,34,8,128315,4,Low
46623,38,0,111952,3,High
27704,53,22,144557,3,Low
3665,57,15,82275,1,High
31100,49,12,144987,2,High
82016,51,8,114523,2,High
53085,38,23,92812,4,Low
42320,30,17,165542,5,Low
6141,52,23,119512,3,Low
50892,37,14,21523,3,Low
83273,21,20,241866,2,High
65008,25,21,104238,2,High
22142,23,14,46696,1,High
50695,49,16,23097,4,Low
21629,58,3,211208,5,Low
27244,50,18,133603,2,High
63748,28,9,118916,5,Low
82751,55,11,151951,3,Low
83526,23,4,53618,3,Low
86566,29,9,135511,5,Low
65199,21,5,242892,3,Low
44771,53,7,160354,5,Low
7938,24,16,193323,5,Low
56005,50,13,200563,2,High
45619,51,1,164035,4,High
82142,35,7,139197,1,High
53104,58,2,80229,5,Low
6494,26,14,185587,2,High
25958,55,19,123434,5,Low
4118,54,4,100560,1,High
12502,47,3,115263,2,High
1189,33,6,52038,2,High
47244,42,20,17597,2,High
32114,49,4,240495,5,Low
56640,57,17,72998,2,High
66333,32,11,240341,4,Low
80373,25,18,76128,5,Low
70682,25,6,21571,1,High
55830,46,11,86456,1,High
50013,46,20,240477,1,High
73712,30,24,237354,4,Low
67051,23,20,200117,1,High
15452,27,6,33309,4,Low
52087,26,4,50617,5,Low
48394,22,18,188946,4,Low
82419,35,19,242860,2,High
76970,52,2,151622,3,Low
1370,22,16,167788,1,High
14069,51,5,51107,2,High
41659,21,21,199581,5,Low
8117,31,17,110048,4,Low
43688,38,24,31209,1,High
43454,59,17,209401,1,High
31238,21,22,73028,2,High
5365,45,3,159086,3,Low
65627,54,6,133839,4,Low
77623,23,14,154378,4,Low
76926,59,18,74951,3,Low
16856,51,8,122659,3,Low
53635,54,0,83807,5,High
54279,39,13,39065,4,Low
1112,50,17,105194,1,High
58252,48,6,44208,1,High
60259,55,23,48410,1,High
11409,56,19,242058,4,Low
24003,28,21,139914,4,Low
83275,21,23,247592,4,Low
77675,55,10,55766,4,Low
76964,32,16,135964,4,Low
76433,50,2,37701,4,Low
67926,29,2,18687,1,High
15361,39,5,61666,3,Low
16848,49,23,80344,2,High
47566,26,14,63678,5,Low
17457,44,23,27454,1,High
70983,42,5,88187,5,Low
82394,52,5,245085,4,Low
80240,24,10,125412,3,Low
83231,28,18,122213,1,High
39960,34,20,223326,3,Low
15059,33,24,98377,5,Low
51493,51,10,97888,4,Low
52673,59,18,62580,1,High
69593,39,10,171824,4,Low
78392,45,19,126466,4,Low
56850,48,23,108272,1,High
62314,33,24,95099,1,High
23489,44,3,171606,4,Low
81309,35,17,85867,2,High
88653,41,11,135172,5,Low
67193,44,9,244706,2,High
71450,35,9,226667,1,High
65388,25,4,148019,5,Low
73510,59,19,138660,3,Low
16976,28,1,128746,3,High
42393,32,15,51973,5,Low
13306,34,15,112186,4,Low
76216,21,19,69065,3,Low
21962,40,18,158606,4,Low
229,25,2,77352,3,Low
81180,48,15,240144,5,Low
83545,48,14,77484,3,Low
23475,46,16,203998,2,High
3980,38,10,35172,1,High
46344,43,7,240776,2,High
740,38,1,158972,4,High
19559,28,10,145331,2,High
37818,44,3,194074,4,Low
51800,42,16,20463,4,Low
38155,40,19,210857,3,Low
32273,52,23,148188,3,Low
37340,57,8,31293,1,High
79797,50,16,108480,1,High
6595,41,19,47604,4,Low
13186,35,24,191252,5,Low
12573,45,1,78328,5,High
17570,27,2,52182,2,High
82510,52,20,165806,2,High
69754,43,8,98184,1,High
73185,47,21,107243,1,High
17520,25,22,193054,5,Low
31954,41,4,239758,1,High
19805,43,3,31436,3,Low
76287,58,14,244363,5,Low
65538,41,2,191678,5,Low
17276,53,1,132718,2,High
73419,29,14,167849,2,High
62069,45,22,219086,2,High
63345,58,6,60387,1,High
78285,45,21,215106,5,Low
32602,39,11,39685,2,High
27576,58,5,243738,3,Low
52706,21,3,26326,1,High
55222,54,19,143868,4,Low
32370,24,19,73167,5,Low
44618,37,16,186130,2,High
58316,33,2,155158,4,Low
15318,35,16,201226,3,Low
56110,23,10,93570,1,High
28319,25,23,165957,5,Low
41240,30,10,60793,3,Low
87705,38,23,25791,1,High
18083,28,16,21908,5,Low
62521,36,24,119841,4,Low
11080,28,4,247164,5,Low
2885,27,2,78938,4,Low
36348,24,20,20510,2,High
72732,44,0,58804,1,High
67788,40,8,105720,3,Low
70177,50,16,238432,5,Low
18741,52,8,213737,1,High
12816,45,2,26320,5,Low
65178,38,7,108067,3,Low
42892,51,15,229642,1,High
52567,45,20,115329,1,High
41969,22,3,36058,4,Low
29914,54,20,73917,2,High
78441,23,5,190894,5,Low
54861,41,8,114411,4,Low
18463,51,2,18991,3,Low
35483,40,14,123975,3,Low
72484,22,10,186524,2,High
1339,50,21,86385,5,Low
12783,36,3,137915,1,High
85610,58,21,157266,5,Low
6615,48,24,75804,1,High
742,37,16,115133,5,Low
30211,59,10,29209,5,Low
66270,39,19,211275,2,High
13945,27,24,224900,4,Low
56992,38,14,20803,1,High
1807,58,23,90572,5,Low
13286,46,12,103830,5,Low
76994,48,9,37796,5,Low
