employee_id,base_salary,bonus,stock_options,salary_revision_date,total_compensation
50753,145065,32070,78690,2019-01-28 02:47:58,255825
27682,64232,36181,133760,2019-02-28 21:49:48,234173
26828,68099,44310,102238,2021-12-12 05:42:57,214647
31480,25085,40802,185454,2023-01-14 00:44:34,251341
21364,91437,36979,108195,2023-11-08 06:27:50,236611
6684,108789,48176,172520,2023-03-21 11:02:46,329485
6499,138380,36080,28534,2021-08-11 20:45:29,202994
33945,131249,12623,122028,2018-05-06 18:50:53,265900
34510,128671,2146,95289,2022-11-20 16:18:35,226106
33745,149520,527,117175,2018-12-14 01:30:19,267222
13207,28169,5103,85862,2022-06-10 19:22:46,119134
26768,143250,17169,9309,2024-06-22 17:58:42,169728
32548,63869,31732,190980,2022-10-01 02:32:50,286581
5965,130474,12403,12786,2023-02-19 14:19:01,155663
21852,149994,46476,103353,2018-06-08 15:56:56,299823
26776,39306,6593,15605,2019-10-12 03:09:34,61504
46062,75226,15266,180492,2019-06-20 15:10:06,270984
2534,72013,20772,108199,2019-01-07 22:28:10,200984
27712,69734,18440,131291,2021-09-27 15:06:35,219465
10526,38774,24520,42234,2021-12-03 05:33:57,105528
18317,93334,23099,167444,2018-06-30 20:18:09,283877
16856,70000,12425,99718,2020-08-19 00:17:58,182143
17406,70202,12614,114301,2018-10-13 03:35:54,197117
7056,40132,26889,72280,2018-09-03 03:19:26,139301
19770,113448,46186,153375,2018-04-12 00:25:03,313009
59375,77975,5636,126054,2023-03-17 16:03:09,209665
8106,147648,11700,38045,2019-04-11 23:56:39,197393
235,137921,7992,42777,2020-03-01 07:40:53,188690
50141,61805,29235,110206,2024-09-26 22:57:30,201246
34918,93231,3641,168643,2018-05-05 17:02:16,265515
25463,41193,33045,137432,2023-06-22 03:45:01,211670
15828,134902,24753,5347,2019-04-29 18:17:08,165002
18534,133560,33714,167612,2021-06-05 07:02:59,334886
11859,85313,5121,176440,2021-12-06 02:03:20,266874
274,54456,37976,185293,2022-08-10 00:01:53,277725
41813,92787,43827,149835,2019-11-25 14:19:53,286449
53997,95949,12512,86500,2023-01-13 22:25:20,194961
535,83559,1185,58823,2022-12-02 14:05:52,143567
41368,98062,16227,147434,2023-05-29 18:12:46,261723
12370,58588,27426,81743,2019-08-04 04:46:57,167757
31714,76933,47002,10988,2020-04-16 22:50:10,134923
10168,122223,7771,161470,2023-07-08 04:50:17,291464
43027,121310,20823,12097,2020-08-13 09:20:23,154230
24358,29847,7632,50240,2023-04-14 12:07:43,87719
16162,45334,11270,173025,2024-04-22 13:45:31,229629
24110,140944,3410,12379,2020-11-25 09:05:08,156733
28316,106638,1208,42634,2024-07-26 09:02:22,150480
41264,139158,8896,32878,2021-02-27 04:56:28,180932
52105,37992,21954,120422,2018-09-05 00:15:06,180368
58895,122807,10558,168563,2020-09-05 05:07:21,301928
13689,68933,26890,170047,2023-10-29 08:31:11,265870
32093,101087,11269,79627,2023-03-21 05:55:58,191983
50110,107989,1505,176226,2023-08-25 15:40:29,285720
37116,40726,17204,178778,2024-09-09 14:43:46,236708
33910,30096,10590,47456,2023-08-02 05:31:17,88142
26466,39679,28934,69748,2020-05-06 12:38:19,138361
36199,77317,49395,132717,2020-10-16 01:08:02,259429
56241,42297,34197,111239,2020-11-18 10:09:50,187733
15492,33364,39302,74183,2023-10-20 19:06:20,146849
53643,35933,38366,26297,2021-03-18 16:48:48,100596
22666,58868,4624,114827,2022-11-10 04:44:42,178319
59292,129538,49063,187423,2023-12-29 00:59:26,366024
3398,59528,8330,131270,2024-09-10 00:07:06,199128
52338,103502,15567,7679,2020-08-14 16:47:54,126748
17062,125373,20628,178481,2019-10-17 05:47:52,324482
53326,138377,44400,22890,2022-11-07 15:44:00,205667
36651,42414,25711,40807,2018-04-17 15:30:23,108932
13299,50494,19055,196499,2023-12-10 18:49:35,266048
44234,119246,23882,33403,2021-09-23 08:06:11,176531
23326,48298,12698,182940,2020-09-26 20:17:04,243936
18015,73674,42373,93796,2022-04-06 01:31:53,209843
28838,25760,9808,66075,2021-06-22 15:34:37,101643
32113,127067,40224,73076,2021-01-11 03:30:19,240367
20300,25550,29056,81740,2024-02-18 22:36:33,136346
35870,61730,9747,109549,2020-12-18 06:55:24,181026
47808,116131,24770,89991,2021-01-03 22:14:58,230892
1133,137633,9799,23545,2018-03-06 14:14:41,170977
46332,35853,20693,161796,2020-05-07 12:16:57,218342
2558,43528,43929,17444,2022-06-09 02:16:52,104901
31644,52854,41979,73406,2020-01-29 09:34:58,168239
23088,66690,17109,137840,2020-11-19 22:25:12,221639
20917,140910,47716,182500,2020-02-26 02:17:42,371126
36588,119945,35843,156460,2020-07-06 08:20:20,312248
48193,119731,20453,103646,2021-04-03 03:35:27,243830
48635,101242,28633,1765,2024-12-25 11:23:48,131640
31981,75004,17738,87679,2022-11-12 19:44:01,180421
10071,144424,8666,16993,2020-11-03 17:37:53,170083
29980,102326,7890,12106,2022-10-07 20:16:00,122322
58963,73080,21045,158160,2023-04-10 02:36:19,252285
11626,147568,5105,36484,2020-06-13 03:59:00,189157
4791,83798,10097,62711,2021-12-10 13:20:19,156606
16089,85525,43164,105276,2018-05-04 05:59:16,233965
29798,60572,48090,75082,2024-10-05 05:39:19,183744
39416,106398,7765,112830,2019-06-29 00:17:22,226993
43067,104663,36907,132801,2023-10-16 16:30:47,274371
41476,42011,12289,168667,2022-09-21 09:10:39,222967
25259,50472,20181,174880,2024-01-27 07:46:07,245533
38222,48916,27750,136363,2018-05-16 02:19:05,213029
4267,116108,32278,174946,2019-03-05 17:27:32,323332
38216,75039,6354,187549,2023-07-04 19:55:32,268942
36058,141724,24216,1199,2024-12-05 21:46:57,167139
57187,96279,8734,51797,2022-01-08 00:45:46,156810
58042,79822,30636,82416,2021-11-24 18:01:34,192874
28054,46955,43229,190980,2022-05-07 22:42:37,281164
15072,147649,37236,70597,2019-08-13 14:51:41,255482
46136,87554,4165,66967,2018-09-03 09:49:26,158686
23968,50795,30870,94519,2022-12-26 13:11:25,176184
50080,106683,10593,5974,2023-02-16 18:27:38,123250
41545,114191,44968,88932,2023-02-10 02:04:01,248091
54030,57881,32543,140197,2021-01-01 16:22:52,230621
45083,138845,7504,82113,2022-04-05 20:35:20,228462
19020,65864,11662,72758,2019-04-01 19:42:07,150284
32297,121903,20509,41462,2019-07-18 05:36:41,183874
26040,140857,28598,45722,2022-05-29 17:59:41,215177
42832,40462,43754,92917,2022-08-15 05:09:55,177133
9825,123455,43656,25974,2019-10-10 12:24:13,193085
25618,130402,24604,39934,2022-12-31 03:08:27,194940
17800,114814,19721,160912,2018-07-05 21:09:25,295447
14205,122269,18122,58788,2018-08-12 13:31:22,199179
43411,106278,28586,136897,2021-01-29 20:43:17,271761
13780,89475,33507,166258,2024-11-09 04:44:27,289240
41460,38852,11973,118083,2021-12-22 11:44:23,168908
47006,87078,32664,48112,2022-10-01 08:55:33,167854
24049,147886,13695,92602,2020-11-05 15:05:45,254183
36807,29991,16611,43217,2021-08-20 03:20:29,89819
9433,134729,17794,127611,2022-07-16 17:55:57,280134
9369,28214,24096,17409,2021-09-19 15:13:23,69719
29017,149050,12012,130841,2022-09-14 08:22:57,291903
45620,58750,29498,146099,2021-05-27 02:08:27,234347
56767,141813,24884,165053,2021-01-12 22:02:34,331750
55349,71340,780,38259,2018-04-11 10:34:54,110379
7377,75535,37378,76705,2023-03-17 12:40:22,189618
44829,34615,28035,156978,2021-05-04 00:42:28,219628
7300,141186,9287,127727,2018-05-24 13:14:46,278200
27456,71664,42711,41402,2020-11-24 07:44:20,155777
1068,51737,10356,142033,2021-09-18 17:50:42,204126
34480,102873,35739,52769,2023-04-28 18:05:15,191381
30543,89377,10426,64813,2020-06-17 10:32:00,164616
32772,55663,24784,145942,2019-12-23 01:16:55,226389
4073,36083,38525,38818,2020-02-12 12:08:30,113426
30038,117650,10250,120430,2020-10-14 05:37:17,248330
34497,37171,33042,153602,2023-02-07 18:00:16,223815
32013,125626,44936,58496,2018-09-19 00:54:25,229058
1206,130224,11753,195181,2022-06-27 17:28:48,337158
45347,77550,49668,146107,2018-06-10 14:54:48,273325
54266,132744,2152,114311,2020-12-07 05:31:39,249207
18685,97201,35956,89372,2020-09-23 06:23:11,222529
48821,90453,14172,191882,2020-01-08 11:31:43,296507
59828,122401,16445,64299,2020-11-15 10:05:08,203145
9938,148434,17920,161448,2024-04-09 13:46:21,327802
58146,144386,4991,189416,2023-03-24 09:58:05,338793
21668,97415,509,59070,2021-05-09 03:20:23,156994
31163,84252,32900,186786,2023-10-08 09:59:20,303938
25818,134110,33042,146027,2018-03-18 06:45:25,313179
12902,33389,14875,80442,2024-10-17 10:29:00,128706
33834,45885,42656,165146,2023-05-16 07:55:00,253687
46541,49196,36772,43072,2021-07-26 18:51:05,129040
32472,118218,4414,187953,2024-12-16 18:43:55,310585
55024,128944,16132,89942,2018-09-09 19:08:47,235018
18699,136896,20167,16964,2020-08-14 12:04:53,174027
48490,55997,46348,30065,2023-01-05 04:41:14,132410
38251,55437,44443,42972,2019-04-22 06:48:17,142852
185,41678,7207,169952,2020-11-03 17:30:52,218837
42713,132688,45918,75642,2020-04-06 11:53:42,254248
32532,104151,22231,197724,2019-06-21 23:25:32,324106
2114,136405,30127,20120,2020-08-27 19:44:25,186652
52963,56345,20563,124882,2021-03-26 02:04:01,201790
45906,121444,1493,572,2023-02-20 15:30:01,123509
17365,32509,40761,130172,2019-05-31 05:39:21,203442
22334,112607,17548,170989,2024-05-22 14:08:12,301144
35684,28855,18316,171772,2022-01-21 17:09:48,218943
34027,64933,46312,155435,2021-12-15 09:07:17,266680
48992,148262,38903,167307,2018-08-05 09:27:31,354472
18467,101955,10139,148007,2024-09-09 18:46:14,260101
17663,126176,45650,126693,2020-06-23 22:29:28,298519
29920,122350,48919,196810,2023-10-30 19:13:12,368079
18001,120753,20332,54784,2020-05-28 07:08:13,195869
21556,143687,42795,154755,2023-03-20 01:20:37,341237
59197,105629,21041,47904,2020-09-11 07:26:20,174574
33994,124331,4274,185273,2020-03-13 14:58:30,313878
14066,133550,47237,30801,2020-10-23 14:27:25,211588
24199,35986,18775,124394,2019-07-31 11:48:08,179155
26526,79128,35822,109385,2019-03-02 20:11:19,224335
47062,132714,11581,139805,2024-02-01 17:53:44,284100
39105,27921,37788,149859,2023-11-27 04:58:50,215568
9694,32551,15921,400,2023-09-25 13:53:19,48872
41064,85247,22588,114139,2020-12-12 00:16:58,221974
23446,145941,12125,132160,2019-01-29 01:27:34,290226
33041,25772,8829,97407,2022-03-14 15:22:58,132008
41491,58765,38053,21497,2020-04-28 11:05:49,118315
3786,50722,45613,97091,2020-02-20 07:07:49,193426
48506,106767,10763,16615,2020-06-14 04:31:04,134145
46928,58118,23669,24962,2021-12-18 07:01:02,106749
18481,87833,8222,45947,2021-11-21 21:34:21,142002
25864,143836,22931,136470,2022-12-14 00:57:48,303237
17228,60343,35324,188656,2019-09-14 15:42:49,284323
36157,56390,12720,42213,2024-04-15 10:00:32,111323
46224,45456,8182,75462,2019-08-22 09:05:28,129100
26354,80203,36726,63461,2020-09-05 23:58:11,180390
12299,145801,34426,34520,2022-03-11 19:11:21,214747
56370,48110,49488,162665,2021-09-18 13:50:09,260263
30357,88268,23302,58288,2018-10-06 00:24:34,169858
45710,65151,5055,41413,2020-12-22 00:45:04,111619
17345,108555,31159,78602,2022-07-05 01:54:09,218316
224,93049,21849,2232,2019-10-23 11:58:07,117130
12388,90769,48267,124744,2021-01-23 02:15:00,263780
9371,32232,45385,92355,2018-01-16 04:37:27,169972
34415,137867,16239,75234,2024-01-13 12:08:18,229340
18502,54062,29284,26435,2023-03-02 08:58:44,109781
15283,117120,30975,154474,2023-02-26 12:15:27,302569
9472,129185,37400,57168,2024-12-29 06:50:00,223753
35454,120100,18170,43211,2024-05-07 02:08:29,181481
43834,74539,33695,158228,2022-05-13 13:25:06,266462
55574,136669,11524,81748,2019-03-26 04:45:04,229941
30788,68554,2764,187254,2023-08-30 03:48:47,258572
15243,61655,11587,17079,2019-02-09 13:35:32,90321
57843,47947,47177,26094,2021-12-04 09:23:55,121218
54262,112990,49023,129523,2018-03-28 15:55:20,291536
35945,139966,16843,84921,2020-12-26 07:29:55,241730
14381,38380,29054,135547,2018-07-09 14:57:11,202981
54262,115528,16671,64587,2023-07-01 22:34:13,196786
56055,121605,24785,519,2021-03-08 01:11:55,146909
5339,33022,15126,103003,2021-03-25 13:07:50,151151
26134,133299,23052,50311,2024-06-03 14:10:20,206662
41966,36595,36563,123499,2023-03-01 01:20:04,196657
45136,79167,40851,9302,2024-11-13 20:12:34,129320
1058,59292,526,144814,2021-06-06 18:13:45,204632
58748,95641,10535,126166,2019-11-28 02:56:29,232342
50731,137860,47643,11107,2020-06-05 13:28:41,196610
26078,83616,43045,16786,2021-04-27 12:49:38,143447
54766,125330,495,157253,2022-02-13 22:25:57,283078
13511,81637,17130,62053,2020-03-31 03:37:19,160820
37924,133028,15262,71686,2018-06-17 01:11:35,219976
6438,53711,7348,11276,2023-10-27 14:23:11,72335
43508,137352,2359,9973,2020-11-30 17:09:35,149684
44322,133665,3302,77537,2024-06-25 21:18:09,214504
21255,82955,7429,70901,2024-06-27 17:04:21,161285
44806,59782,20871,91646,2023-12-01 23:12:02,172299
9652,29782,23566,73521,2023-05-09 17:42:00,126869
5796,73830,26606,146752,2021-08-08 03:56:35,247188
57364,119975,19105,3558,2020-03-20 04:24:35,142638
17974,83557,28386,198500,2021-03-18 21:35:19,310443
32744,124254,9414,69571,2023-09-26 22:03:45,203239
12634,90728,41519,141834,2019-08-31 08:31:53,274081
27544,88293,20013,176187,2021-10-23 00:34:53,284493
54859,143663,34904,127970,2019-08-25 17:05:52,306537
11536,50963,47486,148379,2023-06-07 13:16:50,246828
48572,27409,32783,47281,2020-03-20 09:00:39,107473
18921,70949,24290,182574,2019-04-05 05:49:45,277813
8835,29837,28956,155636,2019-08-10 08:50:40,214429
49006,146988,38505,28004,2021-07-11 18:25:10,213497
6734,115279,6649,6839,2024-01-01 17:33:43,128767
9441,28908,31646,7530,2019-06-19 15:58:10,68084
22758,40066,434,189717,2018-10-17 02:16:41,230217
11512,96565,23836,191386,2024-04-22 20:46:40,311787
50176,46697,43466,62435,2022-07-06 02:11:46,152598
12888,114359,37390,186144,2022-06-30 18:12:12,337893
30639,52470,29112,153941,2024-04-27 13:48:48,235523
3855,95335,3804,76745,2019-10-07 20:41:40,175884
57765,62605,36825,117856,2018-12-06 11:57:51,217286
26640,27000,29725,198202,2018-03-24 10:29:02,254927
42800,79494,4990,144687,2021-05-05 02:20:13,229171
47687,36077,8632,41023,2024-01-31 06:03:10,85732
42889,32634,1333,159671,2023-09-06 15:21:33,193638
17301,146121,27214,5719,2022-05-18 16:38:16,179054
5919,55381,3018,182663,2021-09-01 06:24:02,241062
37267,52618,29143,172405,2019-04-08 19:41:10,254166
39775,58665,9649,26970,2022-09-15 19:20:02,95284
52263,79739,27767,41661,2022-11-06 11:11:20,149167
13588,80386,9227,53140,2018-03-05 18:24:02,142753
55991,144382,31258,5695,2020-03-16 02:02:48,181335
14314,106839,14936,33588,2018-06-10 16:12:33,155363
36581,49147,13817,27272,2023-06-01 16:28:41,90236
21527,82440,42985,190242,2018-02-25 07:51:45,315667
29011,98755,48169,79545,2021-09-24 18:09:55,226469
58616,144530,4581,97076,2018-10-03 07:53:39,246187
54969,61277,16363,135868,2018-11-20 19:56:46,213508
48122,27007,49473,10287,2019-01-18 18:04:02,86767
21453,59904,11034,45650,2021-05-04 22:28:24,116588
32908,83572,34661,186655,2019-12-04 13:02:25,304888
7003,54985,34557,69958,2019-11-17 17:51:06,159500
42415,125669,40853,44578,2018-04-29 18:57:16,211100
2266,76117,38321,157027,2018-03-05 23:36:25,271465
52000,69814,30779,176192,2019-06-01 09:47:41,276785
1025,91643,1760,72678,2021-07-07 19:32:38,166081
2303,30223,34066,174416,2019-06-30 18:44:46,238705
14650,134617,20129,45321,2020-07-11 08:19:31,200067
21056,115609,35055,101557,2024-05-16 14:03:01,252221
58764,36418,17585,117962,2019-10-02 07:36:41,171965
38436,140754,21940,92002,2024-03-02 05:10:09,254696
959,112040,30984,183544,2018-12-01 22:57:50,326568
57939,141428,35034,168912,2022-09-02 07:57:42,345374
14044,143486,2636,143638,2020-08-08 03:17:04,289760
26273,148233,12106,91715,2018-02-15 14:17:43,252054
2165,88427,29643,36494,2021-04-29 22:44:16,154564
14673,116532,15375,82763,2019-11-08 08:33:46,214670
46921,106881,39883,113979,2024-12-22 11:34:15,260743
29753,63316,49199,99783,2020-08-15 21:22:46,212298
12950,92454,42755,174172,2021-08-02 07:57:38,309381
34074,106933,39862,9926,2022-01-18 13:47:19,156721
29177,107555,12587,67085,2022-07-11 19:55:41,187227
54307,33039,7601,43553,2018-03-21 14:49:36,84193
54601,42893,39759,133597,2018-03-04 02:15:15,216249
2083,119075,5549,69421,2019-09-12 18:43:56,194045
47153,127777,46425,85312,2024-11-06 05:53:38,259514
15245,144540,40102,90014,2021-09-23 04:07:49,274656
31025,38619,32618,48219,2020-03-15 05:01:43,119456
9506,149730,3690,18251,2019-01-19 10:53:06,171671
7891,95893,21177,198891,2022-05-12 10:00:11,315961
33589,113808,4536,90197,2019-11-02 06:26:36,208541
42292,93006,10301,81178,2022-07-12 01:36:31,184485
31160,42009,30590,150614,2019-06-12 02:53:04,223213
54361,26956,33108,35529,2022-11-14 11:37:42,95593
26375,53846,7906,89433,2019-06-07 21:16:53,151185
41737,106091,31664,27182,2019-12-02 22:59:32,164937
27914,72313,1855,28879,2019-02-11 21:59:12,103047
53584,145093,15567,171958,2018-03-13 02:14:03,332618
17268,28248,45401,66148,2022-12-16 04:13:12,139797
2524,106436,46474,12015,2019-01-19 16:13:19,164925
24747,68520,33073,9723,2024-06-24 08:01:03,111316
46094,122042,36902,135038,2022-07-01 23:49:49,293982
25574,85097,20263,160302,2021-06-19 11:18:05,265662
11205,141064,47886,127596,2023-02-22 13:57:57,316546
6689,31402,46017,157454,2021-05-21 01:27:47,234873
27113,55741,36042,54779,2019-12-27 03:53:10,146562
31555,133119,46724,188056,2021-01-15 21:33:46,367899
35120,34465,30830,196331,2018-07-10 04:08:57,261626
44859,57709,188,145964,2021-11-07 06:42:11,203861
11879,142755,46209,194320,2022-01-25 04:56:27,383284
10493,25328,33165,48142,2019-05-11 08:27:17,106635
46031,130902,46741,68826,2022-01-11 02:01:22,246469
59029,126275,30950,38644,2019-03-21 03:04:22,195869
58870,143541,29700,172707,2020-11-01 07:05:58,345948
26054,145541,12979,111909,2022-08-05 23:57:56,270429
50167,27754,32492,145742,2023-10-29 07:24:02,205988
14526,98240,16461,17500,2021-01-15 16:21:19,132201
54314,71706,31879,124667,2021-12-30 16:51:04,228252
6853,69549,47001,105595,2019-06-03 19:09:13,222145
18194,90982,34210,188046,2019-07-02 09:15:35,313238
11465,148369,12012,129663,2022-10-14 11:56:10,290044
28332,128402,49082,131504,2021-02-02 15:11:55,308988
39815,126777,11521,65758,2023-02-28 04:55:49,204056
28605,83085,23926,73034,2019-10-24 23:08:01,180045
18050,86472,6574,129955,2018-09-21 01:53:18,223001
59673,109902,17945,3721,2024-09-14 01:34:07,131568
24538,144131,48167,33466,2018-08-14 10:21:08,225764
27408,105492,40923,188947,2019-02-09 22:50:46,335362
13829,129475,39447,101915,2023-07-27 05:51:15,270837
48546,126144,31421,111973,2018-11-25 18:00:56,269538
15640,113766,47717,147073,2019-08-24 14:53:24,308556
11768,114613,40926,94432,2021-07-27 11:12:33,249971
39819,50526,43901,18039,2024-04-08 05:13:48,112466
47823,81894,20180,133612,2021-09-01 23:43:04,235686
52096,101549,28813,63871,2022-08-23 21:07:29,194233
984,35750,8016,195742,2020-04-25 18:08:47,239508
45156,61318,24612,196215,2022-03-26 13:05:11,282145
41136,54214,8119,534,2024-12-29 22:37:05,62867
9635,130492,42313,149269,2024-10-08 22:21:19,322074
39221,100753,171,8061,2019-05-09 09:06:20,108985
10998,54173,33651,40492,2022-12-05 14:23:52,128316
39063,28281,24902,68280,2023-12-14 23:43:36,121463
3896,34209,30424,109157,2021-09-19 03:46:54,173790
2372,117119,37819,31730,2021-04-25 09:40:35,186668
14087,86266,21405,182566,2018-01-23 21:15:45,290237
13261,84608,35711,67397,2023-01-27 20:57:25,187716
41685,136116,35945,107728,2021-10-06 18:06:36,279789
47554,135159,40753,72053,2018-02-19 13:44:07,247965
26540,26347,26290,122563,2019-02-07 18:24:11,175200
17958,34880,6762,17425,2021-07-09 13:35:31,59067
52792,52025,26924,147683,2024-07-18 18:48:11,226632
25888,128917,48434,127109,2020-04-01 13:44:11,304460
35867,115618,16416,120546,2019-12-17 09:11:03,252580
4130,40640,33157,69684,2022-08-08 10:47:38,143481
49355,130466,20699,168586,2018-06-08 15:43:30,319751
17306,39280,23520,69275,2024-05-13 18:52:13,132075
15303,96030,27396,21914,2019-01-04 12:58:01,145340
4122,135540,2875,14914,2018-04-15 15:52:26,153329
