employee_id,training_hours,pre_training_score,post_training_score,skill_improvement
51831,102,58,99,41
27023,110,69,97,28
24033,76,54,88,34
43742,85,66,85,19
67428,80,67,67,0
47254,1,47,70,23
43609,41,79,66,-13
8289,26,66,91,25
61798,73,62,91,29
62146,119,78,97,19
12551,18,51,72,21
63449,100,77,67,-10
41542,40,44,66,22
29754,11,52,73,21
40245,113,72,82,10
14176,84,51,72,21
41706,94,72,82,10
67092,18,46,94,48
26153,38,40,74,34
68763,47,78,65,-13
28676,5,43,90,47
3641,11,75,62,-13
31096,74,44,91,47
47906,63,45,65,20
40875,78,65,76,11
12536,14,50,74,24
43271,104,46,64,18
30201,48,62,65,3
4431,93,42,69,27
15959,50,78,63,-15
24124,13,44,80,36
68379,59,73,71,-2
65963,50,51,73,22
20737,3,50,78,28
5588,24,78,72,-6
50332,12,59,69,10
63167,4,52,69,17
32618,23,71,62,-9
38925,12,64,69,5
16002,28,61,67,6
5635,26,74,66,-8
52960,84,75,86,11
8032,70,61,75,14
58057,104,62,92,30
9427,91,75,83,8
64683,96,48,80,32
53330,31,79,96,17
23560,12,78,62,-16
35164,71,57,60,3
61229,55,45,77,32
5129,40,77,96,19
21607,52,79,96,17
7807,19,54,85,31
15585,47,53,81,28
58178,103,57,86,29
30895,34,50,96,46
41772,102,54,78,24
63383,111,75,99,24
11771,70,77,70,-7
4477,53,51,76,25
49920,17,72,69,-3
12847,49,65,76,11
69878,107,46,78,32
37204,66,61,87,26
40049,62,51,74,23
56693,16,72,98,26
58911,71,45,62,17
18045,33,62,61,-1
8376,82,50,85,35
14847,10,50,69,19
26100,66,56,75,19
67543,54,52,98,46
30014,108,74,77,3
17379,5,69,74,5
43640,60,79,82,3
50517,93,49,73,24
62831,46,65,80,15
53124,50,53,91,38
33358,48,54,65,11
17800,78,43,66,23
6406,12,51,94,43
22232,30,61,81,20
34789,55,51,72,21
29495,24,40,60,20
47272,99,68,78,10
53774,98,73,68,-5
48673,99,44,94,50
47285,107,48,87,39
47015,82,51,73,22
46528,21,56,60,4
31375,71,59,74,15
7928,113,78,70,-8
60408,33,60,72,12
6327,30,56,62,6
54161,18,56,93,37
20079,30,57,77,20
3987,3,62,97,35
432,41,63,68,5
27132,39,40,63,23
37332,5,41,77,36
46596,25,56,71,15
40780,25,75,86,11
43343,101,67,86,19
7450,55,65,70,5
7127,46,49,93,44
44839,50,44,86,42
49190,100,41,84,43
61593,119,72,84,12
63659,18,56,69,13
61280,56,72,94,22
3359,71,73,75,2
32340,95,62,69,7
15604,101,56,82,26
2714,16,48,99,51
25689,4,69,89,20
32657,105,65,76,11
13304,18,45,62,17
16611,86,50,90,40
37394,48,58,63,5
50427,85,62,83,21
14501,32,57,60,3
20192,67,71,78,7
5433,88,54,86,32
22590,101,40,81,41
38545,112,77,95,18
38759,45,76,71,-5
33234,53,58,66,8
59849,22,57,62,5
25401,114,64,69,5
11727,5,60,69,9
51665,13,64,89,25
50046,37,71,88,17
57295,69,54,65,11
58536,15,56,77,21
8468,87,65,96,31
17084,34,72,67,-5
23815,28,67,89,22
20110,60,45,72,27
37902,115,51,83,32
65645,101,50,75,25
28580,98,64,98,34
31145,5,46,94,48
62668,79,50,96,46
30776,112,42,74,32
5421,97,60,87,27
5327,55,78,62,-16
32264,64,48,67,19
9753,17,53,66,13
55933,30,54,79,25
47010,72,68,79,11
58174,60,57,89,32
11188,67,57,96,39
42794,21,66,64,-2
7912,11,43,72,29
44707,112,68,61,-7
56273,50,47,83,36
24722,70,75,70,-5
21315,49,42,74,32
35434,54,73,80,7
403,61,48,69,21
4077,117,47,71,24
60712,9,47,75,28
21924,9,69,76,7
31964,88,66,99,33
69849,8,64,62,-2
40409,72,45,98,53
17409,25,43,76,33
52097,70,53,60,7
51608,104,61,61,0
14902,83,74,90,16
27414,93,70,75,5
41090,0,63,66,3
50350,10,65,79,14
41638,103,71,83,12
42644,91,68,73,5
46686,104,69,76,7
65770,59,59,97,38
38878,103,76,95,19
13445,109,79,89,10
35099,38,66,96,30
21160,88,41,88,47
68039,94,74,78,4
33616,98,76,72,-4
13795,59,58,93,35
54901,46,63,92,29
45913,115,41,63,22
14701,23,51,94,43
61689,102,45,78,33
406,35,75,97,22
33525,17,68,89,21
66297,57,66,76,10
53180,27,56,76,20
55914,85,74,76,2
55156,17,58,84,26
7042,99,66,73,7
40313,61,74,74,0
62001,110,76,60,-16
55880,45,78,62,-16
47175,15,67,72,5
64701,36,50,97,47
10952,77,56,78,22
21657,48,46,62,16
51516,34,44,80,36
54878,20,69,89,20
58176,48,62,71,9
12317,40,45,81,36
32356,8,41,67,26
18386,26,61,66,5
63157,68,40,92,52
18252,13,54,76,22
36261,12,54,73,19
53799,35,62,93,31
58061,115,42,99,57
58311,0,58,68,10
69785,52,51,85,34
55252,81,71,62,-9
20491,3,67,72,5
55206,40,64,71,7
55202,66,71,93,22
46801,75,59,65,6
6380,46,56,63,7
37919,74,45,79,34
2667,45,49,78,29
19392,40,78,61,-17
58135,45,46,83,37
24769,75,69,82,13
31314,1,45,88,43
8919,26,48,98,50
35179,38,56,61,5
23428,65,79,94,15
7613,97,41,73,32
48996,10,78,72,-6
11261,112,51,91,40
69790,83,72,88,16
28151,22,54,92,38
37187,9,53,82,29
17263,81,71,71,0
56761,106,79,88,9
58254,69,57,75,18
53143,95,46,64,18
30976,1,42,88,46
50946,3,76,86,10
10046,93,40,85,45
50904,75,56,74,18
7902,18,51,61,10
13118,86,72,62,-10
60426,38,41,71,30
47304,80,71,79,8
25792,47,60,94,34
42580,45,43,68,25
39925,69,48,99,51
41980,77,70,69,-1
10354,8,60,95,35
21472,44,49,81,32
56977,53,61,74,13
41204,104,75,75,0
64690,108,51,82,31
49223,69,74,66,-8
19080,44,65,65,0
25870,14,57,64,7
26365,30,67,65,-2
8912,26,79,79,0
10424,66,44,77,33
49494,39,64,63,-1
8947,69,69,71,2
13418,57,50,60,10
1431,49,46,66,20
49528,45,50,93,43
16410,65,44,70,26
47198,105,57,93,36
45816,110,59,63,4
19877,49,68,77,9
64319,37,57,96,39
53858,74,44,74,30
60146,74,64,92,28
57986,28,63,87,24
48187,105,43,77,34
21910,77,49,74,25
21863,15,51,97,46
4904,3,63,61,-2
18930,11,67,95,28
47444,92,74,76,2
25338,82,61,99,38
68335,33,45,83,38
44300,118,45,67,22
68391,12,73,68,-5
52452,48,73,89,16
1598,64,58,76,18
64647,0,50,84,34
42843,11,55,86,31
30608,63,69,79,10
15458,51,78,87,9
66444,107,51,94,43
10015,3,47,98,51
21206,11,77,93,16
51511,112,56,89,33
2828,61,77,99,22
7823,29,76,97,21
37276,101,60,66,6
65371,23,78,64,-14
40628,15,78,98,20
4300,30,58,88,30
29572,91,71,79,8
38880,114,45,74,29
7630,34,42,87,45
34258,20,51,74,23
26100,34,59,96,37
49585,28,43,78,35
9673,96,51,88,37
60894,29,75,91,16
68198,43,43,82,39
66460,83,65,65,0
44250,40,79,91,12
33265,69,65,68,3
68586,86,56,93,37
14743,19,60,96,36
32707,101,76,96,20
65096,36,63,95,32
54267,117,49,60,11
48471,78,69,98,29
25479,30,79,77,-2
60034,55,72,85,13
67581,71,75,71,-4
9354,110,42,94,52
16155,113,61,70,9
54926,77,43,95,52
32759,9,75,62,-13
11038,3,45,89,44
47673,101,40,77,37
21368,74,60,96,36
18017,12,65,96,31
21583,102,59,68,9
64460,13,48,76,28
55097,76,59,84,25
31474,102,77,65,-12
11526,49,62,99,37
31646,107,74,90,16
1241,74,41,70,29
20727,83,68,61,-7
4393,24,76,63,-13
63809,3,70,99,29
35218,108,58,68,10
69291,36,59,80,21
36990,117,45,82,37
3603,11,73,88,15
28528,69,73,68,-5
37939,66,45,95,50
54157,112,75,90,15
46285,102,43,98,55
59038,77,53,60,7
10430,55,68,72,4
20584,107,47,85,38
35995,84,77,65,-12
9127,95,65,93,28
68593,106,78,63,-15
29751,85,46,69,23
32592,88,55,99,44
57919,8,76,62,-14
2150,109,58,94,36
64185,116,69,95,26
12816,21,40,96,56
54343,68,66,75,9
302,39,42,62,20
39580,111,46,98,52
10829,66,62,95,33
31,90,48,82,34
66235,49,72,81,9
4135,4,75,96,21
33636,57,43,72,29
36557,36,62,72,10
38460,118,56,81,25
7201,12,69,92,23
33899,87,65,61,-4
41280,104,71,77,6
26896,93,58,87,29
24435,47,42,70,28
55141,115,72,93,21
24567,49,75,92,17
28911,87,48,90,42
43340,83,66,88,22
39470,11,55,87,32
19640,47,78,75,-3
44012,45,65,81,16
26402,10,43,81,38
23006,14,63,92,29
66725,46,60,61,1
8044,119,74,92,18
52659,119,46,97,51
18589,48,49,79,30
25446,36,79,96,17
9191,69,61,85,24
4211,45,48,99,51
21469,53,60,85,25
55398,107,40,81,41
51706,12,57,64,7
20343,2,79,81,2
43347,110,46,74,28
4812,54,71,83,12
35609,59,65,66,1
21598,5,45,96,51
35086,109,41,85,44
48935,69,55,69,14
65966,17,70,93,23
27395,56,43,86,43
33445,57,51,80,29
788,22,43,64,21
30523,10,73,71,-2
67322,98,77,62,-15
43379,52,62,64,2
24439,65,44,69,25
66647,16,68,68,0
65941,26,78,71,-7
12335,104,51,96,45
51381,79,65,88,23
49584,112,53,65,12
22248,101,53,64,11
56012,80,55,67,12
46084,73,79,80,1
1245,16,45,86,41
36372,110,69,78,9
65561,108,58,77,19
68708,11,48,67,19
36736,72,76,66,-10
43687,118,56,75,19
37657,14,53,95,42
69582,29,46,91,45
59895,47,49,78,29
13752,107,47,98,51
4091,115,78,66,-12
1491,63,78,82,4
29697,32,54,99,45
54554,84,44,87,43
8821,106,78,90,12
44863,62,45,80,35
65203,37,52,95,43
40745,20,55,65,10
58590,62,78,66,-12
15592,20,54,61,7
17092,69,71,71,0
15493,34,59,69,10
35362,68,75,68,-7
24606,40,47,86,39
39308,77,57,84,27
52346,16,55,67,12
38005,18,71,91,20
19339,46,61,78,17
60726,39,63,79,16
26832,45,42,64,22
31967,15,75,72,-3
52730,22,68,61,-7
53327,87,72,72,0
22059,46,53,86,33
17668,66,58,60,2
12650,28,55,83,28
14739,91,50,69,19
49776,13,44,83,39
7860,24,68,74,6
31587,53,55,87,32
42886,66,43,62,19
1890,58,76,74,-2
11615,74,68,91,23
30124,20,48,79,31
25595,50,52,66,14
46277,57,72,92,20
450,85,76,91,15
25380,83,69,63,-6
41231,68,47,95,48
57033,116,74,79,5
14866,34,48,75,27
61750,60,72,88,16
53100,28,61,69,8
19782,62,79,69,-10
43035,109,78,91,13
51809,88,52,71,19
65158,17,76,76,0
7264,22,56,68,12
18322,2,49,64,15
16010,92,60,82,22
47149,104,53,81,28
41985,28,66,80,14
22608,88,50,63,13
14363,100,42,84,42
30901,47,41,80,39
47780,33,50,74,24
10576,58,78,60,-18
14541,25,68,95,27
20347,80,43,89,46
55770,6,66,99,33
48769,60,40,79,39
44891,83,76,96,20
20772,101,64,70,6
9208,96,43,66,23
30351,91,49,94,45
69127,50,46,67,21
69130,98,61,75,14
53799,22,53,97,44
12243,11,72,89,17
59104,6,51,62,11
54458,73,41,79,38
36225,101,65,74,9
69397,24,51,95,44
23151,0,48,97,49
64884,115,44,97,53
6706,98,66,63,-3
38060,100,71,75,4
14764,24,53,63,10
39447,41,70,60,-10
56114,83,67,72,5
53002,100,76,87,11
61871,81,79,68,-11
61767,51,67,94,27
44941,17,59,64,5
24148,112,54,71,17
12790,46,72,80,8
25139,62,64,60,-4
57438,46,75,98,23
35239,103,57,65,8
18548,61,74,94,20
30232,15,50,96,46
47554,100,71,65,-6
41508,113,60,83,23
54961,72,63,66,3
65232,92,55,93,38
18273,88,77,76,-1
47539,83,66,92,26
66769,73,64,75,11
25743,87,55,63,8
60532,29,56,86,30
16709,2,76,91,15
55319,36,69,79,10
64065,104,52,72,20
14027,95,65,89,24
62349,14,59,69,10
25570,81,43,66,23
17686,109,48,64,16
43423,12,62,74,12
28574,116,58,94,36
50414,99,75,74,-1
29355,36,64,85,21
33426,103,51,77,26
7077,80,57,82,25
57690,89,47,65,18
44470,40,77,87,10
53095,94,63,93,30
8910,43,49,80,31
24654,70,44,88,44
27342,19,75,89,14
15193,110,51,71,20
29818,32,42,85,43
15030,117,51,88,37
66630,49,72,97,25
47501,31,62,76,14
58878,71,74,76,2
34116,67,40,81,41
2048,28,76,99,23
282,101,46,65,19
56711,9,64,95,31
58727,93,45,96,51
33872,87,72,65,-7
14817,88,64,68,4
16869,1,41,85,44
5062,49,73,64,-9
64188,45,73,83,10
45873,62,69,95,26
34047,28,52,96,44
40791,106,78,79,1
43711,93,55,95,40
7786,70,40,69,29
38093,119,54,96,42
30402,60,50,72,22
14327,47,55,66,11
55645,77,44,92,48
17905,20,58,91,33
23027,97,45,87,42
60437,21,67,66,-1
42281,38,73,95,22
18521,16,74,79,5
11706,78,40,63,23
53660,81,55,84,29
49524,95,63,62,-1
9428,47,50,86,36
64960,14,70,74,4
18609,54,60,82,22
31663,62,71,86,15
16595,68,46,98,52
59027,104,70,99,29
60118,60,65,94,29
69510,59,50,93,43
20513,97,75,86,11
5472,112,68,74,6
63465,26,67,78,11
45949,77,75,79,4
49049,95,71,91,20
16001,33,65,92,27
65499,53,62,92,30
55927,37,67,97,30
27836,74,66,94,28
25186,51,65,98,33
55592,29,72,64,-8
66977,14,75,69,-6
55874,119,52,85,33
39776,49,57,70,13
17103,61,54,79,25
25695,56,52,99,47
55244,10,60,90,30
66181,106,44,88,44
63778,96,52,72,20
51275,81,61,62,1
11676,28,73,60,-13
50338,3,49,75,26
23884,48,56,62,6
3723,90,44,91,47
45592,36,69,63,-6
22399,20,53,64,11
56374,98,73,95,22
8730,32,53,66,13
13464,3,68,89,21
27223,33,54,90,36
37071,13,73,82,9
6037,85,41,76,35
11162,42,53,66,13
51554,95,74,99,25
43543,96,53,97,44
27235,70,44,82,38
33691,73,55,90,35
1567,53,79,82,3
18542,40,71,95,24
33942,104,41,96,55
43226,14,42,98,56
48011,72,45,91,46
718,95,58,60,2
11412,55,69,90,21
9080,101,61,82,21
43456,34,43,71,28
2502,59,60,92,32
30563,61,79,72,-7
30292,51,67,86,19
11904,90,54,85,31
21331,65,42,72,30
45517,10,79,94,15
23680,113,67,62,-5
54996,49,63,90,27
58379,2,67,86,19
4885,114,74,73,-1
37661,85,72,95,23
49047,6,68,80,12
58585,49,47,69,22
54956,57,41,72,31
37879,87,41,98,57
2456,9,71,73,2
30684,61,56,88,32
65062,66,41,72,31
11037,55,41,86,45
23155,67,68,61,-7
42623,72,55,83,28
39535,17,44,81,37
2323,23,66,66,0
51190,39,69,72,3
69780,112,72,93,21
5134,79,46,96,50
35523,5,54,67,13
18751,1,42,61,19
57666,67,49,68,19
52314,34,60,87,27
43650,34,72,80,8
59637,49,57,64,7
57199,111,75,84,9
2535,94,50,89,39
30527,67,70,93,23
863,95,55,79,24
51013,53,55,85,30
19827,25,52,62,10
13337,51,58,70,12
19724,84,45,67,22
45439,60,50,92,42
26899,88,63,69,6
36378,53,43,68,25
64031,101,45,95,50
27268,74,79,62,-17
47860,9,41,81,40
7247,102,50,69,19
29368,8,66,79,13
2197,110,62,93,31
33484,32,51,61,10
61022,64,43,89,46
68178,38,79,95,16
53537,28,78,87,9
38228,77,56,97,41
55997,15,74,84,10
67862,42,79,79,0
52231,17,60,78,18
5122,64,58,80,22
47289,86,60,94,34
68499,65,74,97,23
46412,4,61,67,6
15431,98,58,96,38
40250,44,64,73,9
3203,17,55,60,5
12795,62,74,93,19
26665,33,47,83,36
18524,25,76,87,11
58214,30,40,96,56
15395,79,43,83,40
21123,106,75,63,-12
45415,109,68,80,12
613,51,46,62,16
61631,33,59,97,38
49073,18,70,93,23
12715,8,64,66,2
1250,12,79,73,-6
54331,82,58,79,21
9279,20,61,87,26
33955,47,45,61,16
61728,78,40,99,59
24675,104,64,71,7
7707,72,68,93,25
7021,79,45,64,19
47152,3,74,77,3
29840,33,45,81,36
25350,58,52,87,35
60275,88,56,77,21
41923,104,61,78,17
36430,36,78,89,11
49919,91,41,74,33
54538,102,70,80,10
30710,41,79,82,3
51039,113,53,72,19
61923,108,74,68,-6
5809,112,78,64,-14
10324,0,53,96,43
37958,54,63,64,1
5277,12,71,94,23
7609,37,46,63,17
14103,83,53,96,43
33691,78,57,71,14
28813,36,62,65,3
55926,3,75,91,16
59228,46,44,75,31
6192,105,43,68,25
10198,52,48,96,48
45904,63,52,89,37
20015,31,72,95,23
1140,84,40,80,40
21610,32,73,88,15
36387,99,70,72,2
13296,30,76,90,14
52278,106,60,84,24
20832,43,72,82,10
38544,63,58,70,12
46088,69,74,62,-12
8703,51,63,82,19
65109,99,41,81,40
12505,100,68,65,-3
22831,29,55,82,27
63678,89,58,71,13
62326,100,53,74,21
4792,94,57,96,39
48773,92,60,71,11
35157,97,56,75,19
61220,52,73,94,21
14998,56,71,68,-3
6727,93,42,91,49
62861,23,76,77,1
34294,43,45,80,35
27496,17,68,78,10
20942,46,66,88,22
66142,58,64,74,10
26935,11,59,89,30
13857,34,64,65,1
59077,2,47,79,32
48019,39,40,77,37
64698,87,44,75,31
42565,57,54,70,16
57716,29,65,81,16
28997,63,58,82,24
60572,103,63,97,34
49914,92,62,63,1
32963,49,46,85,39
29161,66,66,61,-5
44339,5,56,80,24
55038,21,78,67,-11
65769,0,48,70,22
33920,23,54,85,31
4504,109,57,66,9
21129,30,73,82,9
17401,61,71,93,22
52574,91,42,69,27
64570,53,64,78,14
41402,102,56,62,6
8895,67,64,64,0
59331,69,69,83,14
24974,58,42,82,40
57593,5,60,98,38
61978,11,67,95,28
66955,109,40,82,42
36456,84,52,69,17
29126,100,52,90,38
66529,65,76,85,9
14082,5,56,72,16
36733,92,76,85,9
2926,117,64,79,15
44640,12,45,81,36
39196,80,42,62,20
62237,39,46,67,21
22374,52,45,89,44
57081,51,72,60,-12
69328,78,44,67,23
7637,53,46,73,27
17999,97,75,61,-14
8261,112,49,79,30
64016,41,60,73,13
12484,103,40,93,53
34408,4,66,78,12
12004,17,65,84,19
53041,93,46,91,45
47106,63,76,66,-10
5935,63,55,74,19
13747,26,53,73,20
8544,20,79,74,-5
66469,24,50,88,38
44738,65,53,76,23
11771,28,67,95,28
21744,83,63,87,24
55755,85,60,67,7
62955,6,58,77,19
56047,5,58,99,41
66622,43,56,92,36
34135,80,58,74,16
69752,81,79,66,-13
1997,40,64,64,0
46642,63,61,99,38
10546,116,71,61,-10
69259,83,40,99,59
35944,23,61,99,38
25790,13,70,81,11
28978,76,44,88,44
68114,39,46,68,22
5087,87,57,88,31
12439,102,60,97,37
20191,84,59,74,15
39845,75,49,85,36
26153,60,63,83,20
19251,75,68,72,4
57382,49,61,63,2
17028,106,60,78,18
59112,24,78,72,-6
23040,2,69,83,14
16934,113,67,99,32
55456,116,53,78,25
26122,29,73,95,22
55088,75,76,63,-13
33512,101,51,94,43
33912,26,78,92,14
22045,37,54,76,22
50709,105,45,80,35
40432,30,53,61,8
35591,64,63,85,22
58662,79,57,69,12
39092,35,51,96,45
4644,63,67,75,8
6487,42,74,61,-13
43763,80,46,83,37
61705,59,75,78,3
47440,35,78,97,19
811,12,52,89,37
19389,22,40,72,32
10836,90,75,79,4
16910,3,56,85,29
44877,7,54,86,32
19683,73,42,75,33
43102,60,59,86,27
12028,70,70,60,-10
32607,82,55,80,25
25920,48,67,60,-7
9447,75,78,77,-1
49361,69,44,62,18
69883,78,75,84,9
54372,41,73,68,-5
43730,62,61,68,7
61911,109,50,79,29
52289,3,61,65,4
13653,36,53,67,14
29253,0,70,90,20
24058,4,49,75,26
46796,36,64,72,8
36888,2,42,84,42
69069,79,40,98,58
33223,45,77,66,-11
46227,49,70,79,9
13065,19,62,69,7
49725,109,50,67,17
36661,108,44,91,47
33028,72,59,69,10
43747,21,53,76,23
69496,4,67,76,9
41188,108,64,75,11
63395,99,51,65,14
19117,37,51,77,26
10163,6,74,67,-7
56373,54,45,94,49
2885,102,68,81,13
39754,41,49,95,46
57152,35,74,87,13
35773,65,63,61,-2
30466,78,40,83,43
24582,38,42,84,42
40685,33,69,82,13
22182,103,65,62,-3
45590,108,50,79,29
800,14,56,66,10
36201,18,50,85,35
30648,76,66,88,22
47273,56,47,83,36
51892,28,79,91,12
54928,56,63,62,-1
11640,108,68,83,15
55411,23,41,83,42
54045,46,71,78,7
55322,77,54,97,43
62238,109,61,79,18
67009,1,57,86,29
2640,50,44,73,29
4080,27,76,96,20
8777,81,61,73,12
22172,32,51,70,19
11094,65,71,88,17
27750,11,59,97,38
41601,87,40,79,39
37026,28,40,63,23
42967,69,56,78,22
20867,107,70,91,21
21755,15,62,78,16
32033,115,50,98,48
7730,69,66,65,-1
59587,62,79,81,2
12222,54,77,83,6
64370,46,66,99,33
13500,105,64,64,0
37112,74,49,90,41
39440,42,47,87,40
36982,60,78,96,18
33142,6,46,65,19
9507,109,53,80,27
8656,11,47,87,40
44133,111,45,88,43
33164,117,66,92,26
2978,97,78,82,4
22404,88,42,63,21
65202,53,78,97,19
15046,90,49,90,41
12192,44,40,94,54
17361,84,49,65,16
7737,107,47,83,36
56092,75,60,92,32
36240,76,58,77,19
21084,55,67,99,32
26060,74,66,95,29
4160,17,53,76,23
12460,12,40,62,22
66717,58,47,88,41
11089,59,72,76,4
39425,40,75,84,9
43255,83,40,71,31
49118,1,56,65,9
50043,59,79,96,17
64286,13,46,88,42
40089,90,67,82,15
20344,48,63,88,25
69692,8,40,71,31
66331,90,73,87,14
827,118,61,72,11
3351,83,67,62,-5
36981,80,74,91,17
39725,41,68,89,21
68639,61,63,78,15
27039,86,40,76,36
18965,1,71,63,-8
40111,1,44,84,40
13148,43,54,80,26
13770,116,57,77,20
46784,112,73,96,23
67735,86,73,65,-8
35873,60,47,79,32
15803,35,68,90,22
30281,114,73,73,0
16034,63,53,95,42
42661,6,62,68,6
23559,18,51,67,16
33608,101,53,97,44
19388,90,48,72,24
56005,115,74,83,9
45936,88,48,66,18
60570,64,77,71,-6
6625,74,57,83,26
8081,58,45,99,54
10477,58,69,90,21
54750,93,65,61,-4
25073,73,63,86,23
19757,81,55,88,33
10645,18,77,97,20
6254,104,73,93,20
53540,7,65,63,-2
18617,118,42,63,21
42339,79,65,88,23
9129,95,53,66,13
1808,28,58,82,24
52899,88,56,77,21
1360,102,76,79,3
16383,69,64,70,6
13488,4,76,76,0
8746,63,54,83,29
28781,111,55,60,5
18601,94,56,99,43
4873,119,78,67,-11
64896,73,52,79,27
54655,43,47,74,27
61945,71,67,78,11
39694,63,55,99,44
20923,26,63,81,18
34422,23,66,96,30
34431,15,41,68,27
50480,97,44,71,27
30725,92,76,69,-7
60585,14,46,83,37
42836,10,74,72,-2
8139,103,63,89,26
285,34,56,65,9
62802,110,76,94,18
47802,100,56,73,17
50202,99,72,81,9
68898,105,62,99,37
2010,33,46,98,52
42028,92,55,64,9
44236,69,64,61,-3
20732,103,72,67,-5
35016,92,68,64,-4
66965,13,54,98,44
20411,95,43,60,17
20995,95,44,92,48
23513,104,63,67,4
64754,25,75,84,9
52275,83,78,90,12
21330,7,58,75,17
18625,22,72,81,9
64544,85,50,68,18
53403,49,52,81,29
52264,8,63,71,8
36634,95,74,94,20
9511,69,75,64,-11
48817,56,64,96,32
44618,15,70,87,17
55547,21,54,95,41
9885,16,69,73,4
67440,99,52,65,13
35655,95,57,64,7
56520,8,45,74,29
40822,75,75,76,1
28382,111,59,64,5
18504,29,60,62,2
32612,39,45,68,23
55213,9,56,66,10
19316,61,51,65,14
56509,109,61,98,37
30102,84,78,68,-10
68136,108,71,63,-8
68620,31,47,97,50
19991,58,72,92,20
12110,22,78,66,-12
18245,12,40,86,46
43094,49,78,86,8
40188,92,62,98,36
63089,14,71,86,15
32801,105,71,89,18
12129,51,68,97,29
11799,97,73,89,16
1896,107,50,78,28
25257,83,65,89,24
26609,55,73,80,7
63879,29,61,84,23
20872,14,62,98,36
68217,115,75,87,12
40264,23,73,87,14
37241,69,54,60,6
34652,51,76,60,-16
10910,38,59,78,19
46707,119,70,75,5
37066,55,79,92,13
35687,33,78,74,-4
49721,0,66,85,19
12595,50,73,76,3
65554,15,74,90,16
68903,98,71,76,5
42462,102,51,90,39
22882,90,57,77,20
37094,62,58,95,37
33171,12,54,77,23
21618,79,45,94,49
45764,106,76,73,-3
40311,82,49,85,36
22566,116,58,96,38
42309,82,65,69,4
66690,17,76,65,-11
59731,48,56,93,37
10384,27,44,86,42
34700,109,77,91,14
65180,110,57,69,12
2738,83,71,98,27
2578,105,78,80,2
42441,63,43,65,22
7510,79,61,64,3
29974,105,65,68,3
33921,47,57,66,9
47942,5,70,66,-4
28993,33,76,64,-12
26911,37,67,77,10
36850,66,46,95,49
39197,57,52,73,21
28847,24,40,92,52
65645,8,64,67,3
67594,105,42,73,31
22792,16,72,76,4
3375,89,73,80,7
68295,110,63,87,24
45921,4,45,91,46
31392,51,75,74,-1
58618,116,54,79,25
3282,14,58,88,30
56219,67,48,96,48
52220,66,71,64,-7
57958,98,68,77,9
47261,74,73,98,25
53113,102,45,97,52
24195,66,67,62,-5
58513,38,49,69,20
56715,108,72,71,-1
2851,81,61,87,26
66601,35,76,76,0
50973,57,44,79,35
34687,70,64,99,35
49364,60,59,66,7
28892,20,58,68,10
52894,48,73,94,21
2441,109,74,69,-5
42311,93,79,65,-14
11294,46,73,68,-5
14388,65,56,83,27
21284,11,53,92,39
4605,12,52,79,27
33407,6,76,87,11
23469,98,53,66,13
32598,108,76,98,22
54135,62,48,98,50
34164,27,41,72,31
6485,79,76,94,18
57680,80,51,93,42
20058,108,44,75,31
29097,53,76,60,-16
58873,4,72,93,21
36965,64,61,94,33
31742,25,46,72,26
69960,99,46,90,44
34573,61,56,63,7
53645,28,69,97,28
25056,42,41,87,46
30514,111,43,76,33
3803,50,70,97,27
42403,58,43,61,18
10247,31,59,80,21
24323,50,68,88,20
51375,34,49,60,11
26778,76,40,72,32
6660,33,69,70,1
46072,47,75,69,-6
37619,102,48,96,48
14912,83,72,96,24
1797,31,61,66,5
61465,109,55,68,13
38408,86,65,95,30
6945,91,46,66,20
18316,85,46,93,47
51388,66,75,83,8
41664,87,58,94,36
63129,62,51,88,37
55236,119,53,90,37
15140,72,61,99,38
2437,89,53,86,33
60856,9,75,98,23
29107,1,76,90,14
50270,103,55,75,20
62507,53,47,70,23
36971,107,51,95,44
37723,42,41,98,57
57395,99,45,77,32
44699,114,55,94,39
15026,10,73,86,13
28980,41,57,93,36
49518,28,76,80,4
36057,100,69,68,-1
35437,119,68,99,31
62739,75,60,74,14
4943,73,57,95,38
68141,40,49,94,45
14656,99,40,88,48
32373,95,66,84,18
45995,102,67,80,13
27495,20,76,92,16
38797,93,54,69,15
5005,57,70,74,4
44606,12,50,63,13
20941,13,62,71,9
30832,112,63,71,8
53544,50,70,88,18
27941,24,69,90,21
14838,9,67,93,26
29767,17,48,66,18
49522,73,76,70,-6
45197,111,64,83,19
9057,49,74,76,2
36758,69,49,95,46
31165,54,59,69,10
2420,34,61,83,22
90,22,75,66,-9
62412,8,75,97,22
43186,103,40,85,45
25715,76,62,86,24
36769,4,60,67,7
20601,7,77,72,-5
52766,48,74,84,10
7217,18,54,96,42
18775,0,45,93,48
49906,20,74,90,16
42996,49,54,84,30
42742,112,71,92,21
65021,8,53,97,44
29963,17,48,97,49
47101,72,71,95,24
55946,0,40,98,58
59650,83,56,81,25
11288,5,53,94,41
3501,37,75,86,11
31484,82,43,84,41
16691,24,75,96,21
51626,119,64,94,30
37035,82,72,80,8
19440,74,42,83,41
48360,80,54,81,27
25523,19,47,89,42
45134,28,78,97,19
62815,97,62,68,6
45893,97,63,73,10
44233,37,78,83,5
1859,101,78,65,-13
61212,14,69,75,6
15276,91,56,63,7
11843,12,74,87,13
12340,40,45,83,38
47075,3,41,79,38
15154,107,69,82,13
