ad_id,platform,reach,engagements,engagement_rate,ad_date
27966,LinkedIn,129208,15627,0.1209,2019-09-02 13:22:02
24024,Twitter,18316,4105,0.2241,2020-11-12 20:56:59
29038,Facebook,118944,21431,0.1802,2020-09-17 19:22:27
12422,Instagram,68126,11018,0.1617,2024-07-12 10:39:39
27569,Facebook,195052,15235,0.0781,2019-04-11 06:41:43
7503,Instagram,86879,22251,0.2561,2024-08-19 10:50:24
19571,Facebook,125740,25514,0.2029,2021-02-03 10:21:38
17108,Instagram,61575,14654,0.238,2024-01-04 14:35:08
27658,Instagram,68043,4064,0.0597,2019-08-21 03:23:09
8133,Facebook,173922,25071,0.1442,2021-01-02 00:39:06
14745,Instagram,41979,4597,0.1095,2022-03-17 13:23:09
28599,Instagram,139129,29264,0.2103,2019-09-19 02:44:35
24805,Facebook,156605,31700,0.2024,2024-08-22 20:40:31
14256,Facebook,24665,583,0.0236,2022-05-19 07:50:24
25484,Facebook,59310,13739,0.2316,2021-05-03 21:54:40
9053,Twitter,31955,4487,0.1404,2022-06-23 14:14:23
1150,Twitter,107103,8640,0.0807,2024-06-06 13:45:26
28410,LinkedIn,167657,20844,0.1243,2018-01-17 08:41:51
18947,LinkedIn,20227,3476,0.1718,2024-11-01 23:14:24
5394,LinkedIn,34753,3566,0.1026,2019-09-09 14:12:15
20098,Twitter,4488,1214,0.2705,2024-05-02 00:25:39
19255,Facebook,7787,1276,0.1639,2020-10-27 21:01:40
8777,Facebook,67155,6851,0.102,2024-05-30 22:58:22
8844,Twitter,194570,21078,0.1083,2018-12-10 14:24:57
4920,Twitter,126605,35431,0.2799,2018-02-16 04:08:13
15780,Instagram,10998,511,0.0465,2022-02-05 16:56:27
12620,LinkedIn,105667,15868,0.1502,2024-12-01 08:55:09
16537,LinkedIn,20406,2233,0.1094,2018-04-03 21:28:06
7650,LinkedIn,60509,8715,0.144,2024-03-26 17:14:19
6954,Facebook,186134,23564,0.1266,2023-09-13 00:53:08
17380,Facebook,101548,17115,0.1685,2018-08-09 10:12:34
1558,LinkedIn,60173,17894,0.2974,2019-10-26 00:45:14
5917,Instagram,156923,5040,0.0321,2019-08-05 12:13:45
27855,Instagram,164789,3602,0.0219,2021-07-18 15:18:12
23226,LinkedIn,133020,13381,0.1006,2022-12-22 22:36:20
1946,Facebook,92290,11916,0.1291,2020-01-08 07:29:54
19044,LinkedIn,28068,1846,0.0658,2021-02-20 02:42:19
22290,LinkedIn,36620,4696,0.1282,2020-08-28 15:56:40
1641,Twitter,23299,725,0.0311,2024-04-12 17:47:33
17514,Facebook,81240,24309,0.2992,2018-04-13 12:48:06
23884,Facebook,56490,1785,0.0316,2018-01-15 10:38:55
20309,LinkedIn,111717,22158,0.1983,2024-05-15 04:04:54
25743,Instagram,41218,2013,0.0488,2024-04-05 15:53:04
402,Twitter,184660,53282,0.2885,2018-11-18 09:30:34
27074,Instagram,194198,30964,0.1594,2022-05-07 23:19:49
771,LinkedIn,120944,4564,0.0377,2019-03-07 02:41:49
12054,LinkedIn,144017,15859,0.1101,2021-02-03 05:47:21
14279,Facebook,196378,6099,0.0311,2024-10-26 01:27:15
21214,Twitter,158669,46403,0.2925,2022-03-07 10:44:40
3131,LinkedIn,69763,19228,0.2756,2023-02-23 12:18:03
21761,Twitter,85005,13285,0.1563,2021-03-22 03:58:35
24077,Instagram,79442,10193,0.1283,2019-06-29 23:50:22
29529,Facebook,93607,15123,0.1616,2019-01-27 05:57:01
18981,Facebook,188764,54365,0.288,2024-08-20 18:41:20
10825,Facebook,153139,13146,0.0858,2021-11-10 22:29:57
22307,Instagram,54837,1996,0.0364,2018-10-23 19:20:57
13175,Facebook,79888,6285,0.0787,2021-04-29 22:46:47
21055,LinkedIn,122153,31369,0.2568,2018-11-11 10:33:05
17350,Instagram,82786,2354,0.0284,2021-12-08 22:54:29
17726,Facebook,4305,382,0.0887,2019-04-15 08:13:47
12932,Facebook,183778,14437,0.0786,2018-06-15 06:00:18
27934,LinkedIn,15970,399,0.025,2018-11-15 02:22:46
16976,Instagram,149368,24679,0.1652,2024-07-17 18:36:42
15442,LinkedIn,169751,39152,0.2306,2019-02-09 12:27:21
13705,Instagram,113595,18685,0.1645,2020-09-28 05:02:04
2492,Twitter,101542,13711,0.135,2021-07-26 19:17:12
6203,Facebook,91121,9550,0.1048,2022-07-21 21:25:48
18722,Facebook,86973,25595,0.2943,2023-12-30 11:15:59
8986,LinkedIn,10742,2252,0.2096,2019-04-14 03:39:01
10887,Twitter,37973,9690,0.2552,2020-11-04 05:26:38
5856,Instagram,112446,28822,0.2563,2023-01-31 10:57:05
24967,Twitter,187109,38733,0.207,2020-01-21 19:13:24
11901,Facebook,193316,21883,0.1132,2022-08-10 03:30:30
19394,Instagram,35875,9366,0.2611,2022-08-19 10:28:48
28423,Instagram,133933,33700,0.2516,2023-02-08 16:26:43
5668,Instagram,159160,23288,0.1463,2021-06-29 17:23:52
23296,Facebook,172879,49819,0.2882,2023-05-01 11:05:53
26303,LinkedIn,42418,9412,0.2219,2021-06-19 00:19:12
10815,Twitter,83778,11987,0.1431,2023-12-12 00:36:22
580,LinkedIn,78420,21197,0.2703,2022-04-18 07:33:37
23129,Twitter,75188,11997,0.1596,2021-01-03 01:45:56
24002,LinkedIn,182583,18460,0.1011,2022-10-23 19:54:15
13085,Twitter,35025,10455,0.2985,2021-12-31 19:42:29
24215,Twitter,195541,12760,0.0653,2024-10-26 00:25:07
28446,Instagram,199679,39047,0.1955,2019-10-31 13:15:06
12786,Instagram,165462,7962,0.0481,2021-08-26 12:30:35
1928,Facebook,117757,31136,0.2644,2021-10-10 12:51:55
4944,Facebook,63092,12962,0.2054,2024-09-02 14:34:31
1985,Twitter,103673,24171,0.2331,2024-11-21 07:22:43
9511,LinkedIn,76539,16909,0.2209,2023-02-16 13:35:24
24083,Instagram,127844,12769,0.0999,2023-02-19 08:04:06
22706,Twitter,176376,18124,0.1028,2021-09-28 08:51:31
206,Twitter,129577,22200,0.1713,2024-09-29 23:37:13
22562,Instagram,8936,1003,0.1122,2019-04-15 15:59:24
17660,LinkedIn,197676,19135,0.0968,2018-02-11 06:02:48
7711,Facebook,38772,9616,0.248,2021-07-23 21:12:36
25144,Facebook,112542,27701,0.2461,2021-11-04 12:22:48
13936,Facebook,148577,17773,0.1196,2020-03-24 12:59:40
954,Instagram,95802,11683,0.1219,2018-03-20 00:04:40
22567,Instagram,5463,767,0.1404,2024-02-28 10:22:20
2524,Instagram,77072,22840,0.2963,2019-09-03 11:29:13
13855,Twitter,163275,37853,0.2318,2020-11-24 20:56:50
7398,Instagram,2700,387,0.1433,2020-02-03 18:28:14
13444,LinkedIn,167297,37221,0.2225,2018-02-21 02:16:07
1484,Instagram,198963,25119,0.1262,2023-12-08 20:29:47
13486,Facebook,12584,3163,0.2514,2022-03-24 18:40:53
24035,Twitter,60819,1893,0.0311,2018-01-13 18:40:19
20727,Twitter,24555,4948,0.2015,2019-05-05 07:35:53
9450,Twitter,94685,7812,0.0825,2018-12-05 06:50:55
17373,Facebook,145670,5678,0.039,2022-08-12 16:04:12
3989,LinkedIn,36528,8813,0.2413,2022-04-01 15:03:25
1778,Facebook,72219,2446,0.0339,2019-11-12 03:38:16
22695,LinkedIn,188374,45166,0.2398,2020-05-23 10:03:25
21343,Twitter,98106,6617,0.0674,2018-12-25 14:05:20
2069,Instagram,141282,9478,0.0671,2019-09-29 16:50:36
11368,Twitter,182500,39847,0.2183,2019-02-17 13:09:48
24289,LinkedIn,34684,5124,0.1477,2021-02-24 15:24:18
1242,Instagram,177188,22794,0.1286,2024-04-10 04:02:26
24766,Instagram,87230,20269,0.2324,2020-03-26 06:09:05
718,Instagram,125963,35253,0.2799,2021-08-31 06:16:27
426,Instagram,55888,10735,0.1921,2021-11-17 07:44:32
22619,Instagram,20690,668,0.0323,2024-11-07 00:58:04
10343,Facebook,199917,53577,0.268,2019-08-03 23:07:20
3818,Facebook,77137,4658,0.0604,2018-04-16 15:04:39
13632,Twitter,76189,12330,0.1618,2023-11-24 03:07:12
29492,Facebook,70808,13564,0.1916,2020-10-25 15:36:56
17033,Instagram,104500,6095,0.0583,2023-09-02 16:37:06
21388,Twitter,25048,4636,0.1851,2022-04-20 04:45:13
12729,LinkedIn,199058,38224,0.192,2022-12-11 00:20:03
19336,Twitter,71478,13537,0.1894,2021-12-17 00:02:53
15422,LinkedIn,85344,20785,0.2435,2022-10-17 23:38:38
7219,Instagram,174441,47888,0.2745,2018-03-29 12:45:11
23331,LinkedIn,32543,4332,0.1331,2021-07-25 10:39:02
4111,Facebook,160685,27753,0.1727,2021-11-15 19:32:38
16155,Facebook,74447,7570,0.1017,2024-06-25 19:42:03
27359,LinkedIn,40686,8656,0.2128,2021-07-12 14:36:02
18181,Twitter,33283,9106,0.2736,2018-03-28 21:29:22
16036,Facebook,33321,2757,0.0827,2021-12-06 04:49:14
27345,LinkedIn,151434,14208,0.0938,2023-03-02 18:29:19
7790,Instagram,55622,2176,0.0391,2023-11-03 01:53:28
23379,Instagram,198921,19413,0.0976,2022-05-15 07:59:30
12562,Instagram,74646,6114,0.0819,2023-09-15 09:08:20
23970,LinkedIn,158217,13389,0.0846,2020-04-16 21:43:46
17893,Twitter,68243,19806,0.2902,2021-09-18 13:30:11
21047,Instagram,94725,13765,0.1453,2018-07-31 20:45:29
24320,LinkedIn,115466,17040,0.1476,2024-08-01 05:48:53
2816,Facebook,90430,21185,0.2343,2021-04-29 17:08:38
14984,Facebook,173960,44938,0.2583,2020-05-24 23:03:53
2883,LinkedIn,23463,6479,0.2761,2019-04-25 16:18:23
25956,Instagram,185087,20070,0.1084,2018-03-11 03:13:47
23600,LinkedIn,34094,7820,0.2294,2022-10-18 22:11:44
26543,Twitter,165338,28250,0.1709,2019-11-17 23:06:45
3458,LinkedIn,181214,30478,0.1682,2023-07-20 09:03:35
16599,LinkedIn,96722,25473,0.2634,2020-07-29 08:34:20
21142,Instagram,99716,20152,0.2021,2021-10-22 20:32:54
8292,Facebook,44461,9746,0.2192,2024-10-03 09:42:48
5052,Instagram,2498,504,0.2018,2019-09-17 20:39:13
14676,LinkedIn,149045,24605,0.1651,2020-04-05 12:44:46
25366,Facebook,149956,10846,0.0723,2022-06-10 02:04:02
13209,Facebook,11423,1852,0.1621,2022-02-05 06:13:28
15411,LinkedIn,196888,43798,0.2225,2022-04-09 20:40:16
29528,Facebook,169765,22397,0.1319,2018-02-27 11:32:24
3710,Twitter,37459,2056,0.0549,2018-11-02 05:30:25
9150,Twitter,183836,4527,0.0246,2018-09-01 01:42:06
27448,Instagram,60433,8974,0.1485,2023-03-07 05:33:47
15459,LinkedIn,76413,3405,0.0446,2022-06-10 22:26:47
10303,Facebook,51833,12673,0.2445,2020-03-17 15:24:25
2334,Instagram,151273,6258,0.0414,2024-02-18 22:18:22
372,Facebook,76953,9854,0.1281,2019-06-21 02:53:20
13260,Twitter,122076,5534,0.0453,2022-06-05 21:37:01
26074,Facebook,136357,26610,0.1951,2024-09-01 00:38:37
21445,Facebook,127308,15154,0.119,2024-09-04 20:44:13
26900,Instagram,119321,18844,0.1579,2023-11-13 06:35:10
19337,LinkedIn,22902,463,0.0202,2023-11-12 16:34:48
14194,Instagram,36731,5865,0.1597,2023-05-26 08:44:12
3976,LinkedIn,173961,35645,0.2049,2022-05-18 04:56:03
21841,Twitter,38322,9646,0.2517,2019-11-03 06:36:16
4933,Facebook,160230,22236,0.1388,2020-11-27 12:05:53
26841,LinkedIn,93021,25136,0.2702,2023-11-27 19:34:34
26489,Facebook,18771,3479,0.1853,2022-03-27 08:50:44
16607,LinkedIn,92842,12532,0.135,2024-10-20 05:39:06
15129,Facebook,197674,39768,0.2012,2019-08-26 10:26:45
2769,LinkedIn,131046,29327,0.2238,2020-01-23 02:32:42
1212,LinkedIn,80184,19101,0.2382,2021-08-16 00:02:40
9769,Instagram,72666,11548,0.1589,2019-10-31 16:06:33
24227,Facebook,157339,27274,0.1733,2018-07-12 10:34:20
22069,Facebook,140990,7980,0.0566,2020-11-27 19:12:26
20216,Instagram,55673,12993,0.2334,2023-07-22 17:43:42
26303,LinkedIn,161615,12104,0.0749,2018-12-03 13:45:13
11918,Twitter,161051,46105,0.2863,2023-07-23 03:44:08
1756,Twitter,80535,5921,0.0735,2023-12-09 07:24:09
15351,Facebook,37530,11112,0.2961,2020-03-06 19:28:01
26905,Instagram,102747,12837,0.1249,2019-12-28 01:06:40
12397,Instagram,168319,32957,0.1958,2023-03-22 14:07:35
19721,Twitter,176772,17398,0.0984,2023-11-25 08:16:03
16679,Instagram,23884,6212,0.2601,2023-11-09 23:49:34
3341,Instagram,104382,2902,0.0278,2018-12-27 21:18:49
20377,Twitter,181093,28348,0.1565,2021-10-14 10:52:13
12765,Instagram,154783,17058,0.1102,2018-03-20 04:26:24
10331,LinkedIn,83994,25073,0.2985,2021-11-23 22:48:14
25031,Instagram,154003,15206,0.0987,2018-08-19 21:54:16
26921,Instagram,105693,4238,0.0401,2020-09-09 03:50:35
22233,Twitter,112710,14496,0.1286,2018-02-27 23:45:49
27921,Instagram,195857,56475,0.2883,2018-10-06 09:58:44
26277,Twitter,190942,39988,0.2094,2020-08-22 16:21:06
24343,Twitter,41909,9832,0.2346,2023-01-12 00:27:16
20872,Facebook,69569,15666,0.2252,2020-06-23 14:55:09
168,LinkedIn,118080,20257,0.1716,2019-07-11 09:16:51
20548,LinkedIn,193367,26464,0.1369,2023-09-25 01:11:16
11554,Twitter,3345,982,0.2936,2019-11-15 01:03:12
22518,Facebook,29363,1446,0.0492,2020-10-06 08:15:19
24973,LinkedIn,74098,20889,0.2819,2024-09-11 18:12:36
576,LinkedIn,98270,18742,0.1907,2021-02-02 16:37:07
24176,Facebook,119546,35086,0.2935,2023-08-15 15:47:11
17971,Instagram,170567,3872,0.0227,2024-08-08 20:00:28
20274,Instagram,128744,6519,0.0506,2022-09-03 09:42:27
9522,LinkedIn,65318,10390,0.1591,2021-03-10 18:15:54
13649,Facebook,11206,2210,0.1972,2021-12-19 07:02:21
12645,LinkedIn,11853,1713,0.1445,2022-02-13 11:53:09
12427,Twitter,102705,2389,0.0233,2022-01-14 20:18:19
6690,Twitter,111842,19744,0.1765,2023-10-01 03:17:37
1486,Facebook,61532,9834,0.1598,2022-03-20 20:48:04
25895,LinkedIn,86678,24784,0.2859,2024-10-11 15:30:08
1289,Instagram,23136,4353,0.1881,2024-08-29 01:54:33
4796,Twitter,31896,6286,0.1971,2021-05-11 05:30:28
27,Facebook,59940,10688,0.1783,2018-01-04 08:43:55
29806,Facebook,63859,3458,0.0542,2020-02-24 06:17:09
11584,Twitter,119580,27373,0.2289,2020-02-11 11:47:44
3696,Instagram,78838,8090,0.1026,2020-12-16 18:50:15
1791,Facebook,186168,48875,0.2625,2024-03-25 21:16:47
11345,LinkedIn,147075,32551,0.2213,2019-05-13 02:47:26
8900,LinkedIn,74548,10446,0.1401,2024-07-08 21:30:10
9967,Instagram,86636,25859,0.2985,2021-08-15 00:47:40
17537,LinkedIn,198166,53337,0.2692,2018-04-07 23:27:36
4536,LinkedIn,90912,24164,0.2658,2020-12-12 18:28:09
11690,Twitter,7797,1878,0.2409,2019-12-21 11:56:04
18607,Facebook,149991,5265,0.0351,2023-03-16 00:33:44
24025,Instagram,142629,10365,0.0727,2022-04-05 17:48:09
24013,Instagram,2080,44,0.0212,2022-11-08 07:18:52
4395,LinkedIn,49275,5055,0.1026,2021-07-10 21:51:08
5197,Twitter,150134,19487,0.1298,2020-11-17 03:18:25
26542,Facebook,33207,8777,0.2643,2023-05-21 10:36:32
28529,Facebook,44925,4761,0.106,2020-02-19 13:07:35
13639,Instagram,99703,26686,0.2677,2021-06-15 17:28:11
6853,Instagram,96844,21322,0.2202,2023-01-30 22:09:59
16789,Instagram,127515,24516,0.1923,2021-01-30 19:27:41
15643,Facebook,177953,51125,0.2873,2021-11-15 19:14:27
28613,Instagram,22797,5909,0.2592,2018-03-01 22:01:48
18777,Instagram,168106,42132,0.2506,2018-08-13 14:24:36
1586,Instagram,24167,6877,0.2846,2018-07-23 23:39:12
26830,LinkedIn,1978,575,0.2907,2020-05-04 19:08:06
1795,Twitter,120094,4036,0.0336,2020-01-28 11:47:17
13255,Instagram,102272,27259,0.2665,2023-11-23 05:14:38
18191,Facebook,168194,47959,0.2851,2023-05-23 02:53:09
24444,Facebook,123138,18909,0.1536,2024-08-13 08:51:39
25438,Facebook,106980,20643,0.193,2022-02-18 16:49:05
10675,Facebook,84092,7984,0.0949,2022-03-04 22:23:23
3835,Facebook,182344,33562,0.1841,2024-09-10 15:55:56
4036,Instagram,129095,38723,0.3,2018-08-07 13:12:29
11816,Twitter,54484,3524,0.0647,2024-07-03 13:52:50
6270,Instagram,122912,18051,0.1469,2019-07-11 09:53:52
18258,Instagram,66212,11100,0.1676,2024-12-11 16:47:00
22338,LinkedIn,188950,15438,0.0817,2021-10-07 21:28:19
29482,Facebook,155476,7407,0.0476,2021-04-22 23:42:48
22122,Twitter,111475,7648,0.0686,2024-12-24 08:28:10
7782,Facebook,11375,388,0.0341,2020-06-17 16:26:49
16072,Instagram,98936,22622,0.2287,2023-03-03 19:56:46
10027,Facebook,52771,11692,0.2216,2023-01-09 13:56:54
7643,Twitter,148785,35892,0.2412,2023-11-18 00:26:25
19537,Instagram,128978,16258,0.1261,2019-12-17 11:14:51
4346,Instagram,174185,35978,0.2066,2019-04-07 10:02:50
15497,Facebook,43894,1755,0.04,2023-10-23 05:01:23
8918,Facebook,13135,1080,0.0822,2024-06-18 14:13:42
29822,LinkedIn,108116,30350,0.2807,2022-06-19 22:20:36
7202,Twitter,193898,50531,0.2606,2020-09-18 08:48:50
8784,Twitter,149933,7989,0.0533,2023-09-18 10:05:59
16345,Facebook,177356,50178,0.2829,2022-02-08 14:53:38
19447,Instagram,34079,8459,0.2482,2019-10-13 14:35:10
17511,Instagram,111917,20610,0.1842,2023-10-07 05:19:00
7882,Twitter,112548,24178,0.2148,2024-10-29 06:43:27
18023,Twitter,30184,7672,0.2542,2023-05-17 02:42:37
1031,Instagram,64016,16401,0.2562,2021-02-05 08:55:58
11050,Instagram,71761,19270,0.2685,2019-11-28 18:02:57
28037,Instagram,184598,8379,0.0454,2019-04-25 11:42:45
15908,Instagram,55602,9575,0.1722,2019-09-09 18:23:51
10726,Facebook,34729,5737,0.1652,2023-12-29 16:55:20
12515,Twitter,178764,34954,0.1955,2023-09-22 16:46:56
29562,Twitter,89328,11623,0.1301,2024-10-03 00:24:23
11654,Twitter,163935,36919,0.2252,2020-01-05 07:22:39
28895,LinkedIn,149034,21933,0.1472,2021-02-15 04:06:49
20452,LinkedIn,99074,15383,0.1553,2023-08-08 06:07:10
18538,LinkedIn,55215,6933,0.1256,2024-06-30 00:57:58
14227,Twitter,95089,28379,0.2984,2024-12-21 13:28:05
21878,Facebook,34337,7338,0.2137,2021-08-15 17:32:28
28427,LinkedIn,72505,10688,0.1474,2024-12-02 22:08:45
16292,LinkedIn,52265,9323,0.1784,2019-09-21 14:13:41
14520,LinkedIn,183937,9096,0.0495,2023-09-06 23:38:49
29566,Facebook,49754,3412,0.0686,2023-12-29 00:43:44
15064,Instagram,113521,8994,0.0792,2023-06-23 18:49:05
18540,Instagram,135153,35101,0.2597,2020-01-04 18:20:31
17627,Twitter,139450,40897,0.2933,2020-06-05 09:12:19
11729,LinkedIn,5508,1578,0.2865,2018-03-05 01:17:21
25216,Twitter,120743,2426,0.0201,2024-09-25 09:28:49
13052,Twitter,160904,20858,0.1296,2024-05-10 21:47:24
5423,LinkedIn,141503,20380,0.144,2022-09-03 18:41:23
23456,Instagram,22126,3226,0.1458,2020-11-13 19:00:35
14375,Instagram,180755,41831,0.2314,2023-11-16 12:58:17
5659,LinkedIn,81111,9265,0.1142,2018-03-13 11:03:49
24980,Twitter,23412,2349,0.1003,2020-05-07 16:18:14
22370,Twitter,157087,14483,0.0922,2019-10-18 22:48:38
24277,Instagram,152151,26291,0.1728,2020-11-19 00:27:44
23182,Facebook,51796,5689,0.1098,2021-07-21 17:15:21
11042,Facebook,55169,10852,0.1967,2018-05-25 08:16:50
20192,Twitter,163059,12227,0.075,2022-11-15 10:05:22
27749,Twitter,145158,36901,0.2542,2023-03-09 17:07:37
21818,Instagram,13731,1665,0.1213,2021-10-18 18:29:27
28792,LinkedIn,118224,30199,0.2554,2021-10-26 04:35:39
9807,LinkedIn,177735,4290,0.0241,2019-02-17 11:10:30
4451,Instagram,166522,46030,0.2764,2023-07-28 12:57:51
29394,Facebook,58438,12317,0.2108,2022-07-20 17:53:26
6674,Twitter,31771,8016,0.2523,2019-04-04 18:55:58
6874,LinkedIn,126671,13897,0.1097,2022-08-07 10:59:28
29427,Twitter,80238,7090,0.0884,2019-08-03 14:13:03
3572,Facebook,184212,13113,0.0712,2023-08-12 13:46:18
6357,Facebook,80032,19548,0.2443,2019-09-11 02:54:59
14802,Twitter,15613,4421,0.2832,2020-04-15 17:16:25
17905,LinkedIn,179468,10179,0.0567,2021-01-06 11:29:25
26309,Twitter,112296,20578,0.1832,2022-03-04 12:46:36
20897,Facebook,142473,40202,0.2822,2023-03-17 23:12:01
24738,Twitter,120018,8437,0.0703,2024-06-11 02:25:03
16291,Twitter,46140,4242,0.0919,2023-02-14 18:57:48
779,Instagram,138013,9767,0.0708,2021-12-13 12:10:24
1051,Facebook,63046,7296,0.1157,2024-12-25 12:49:44
15575,Facebook,30905,4129,0.1336,2018-05-11 09:18:18
1469,Facebook,32821,5551,0.1691,2023-10-03 01:27:53
29499,Facebook,133490,24792,0.1857,2020-05-04 16:32:32
20233,Twitter,1712,447,0.2611,2018-03-12 17:30:20
8184,Facebook,124439,31824,0.2557,2020-10-18 07:28:28
2926,Instagram,76558,6165,0.0805,2023-08-12 11:13:29
811,Instagram,169307,13925,0.0822,2019-02-18 00:40:01
7877,Facebook,119578,10383,0.0868,2022-08-03 01:07:02
3893,Facebook,143277,23156,0.1616,2020-01-05 10:17:02
4278,Twitter,46422,2004,0.0432,2022-10-13 09:43:56
5364,LinkedIn,176492,11408,0.0646,2020-06-15 05:18:06
13505,Facebook,170331,38000,0.2231,2018-04-17 01:19:06
20221,Facebook,134122,19150,0.1428,2019-12-09 11:54:13
29337,Facebook,158008,31198,0.1974,2019-09-03 18:20:01
21250,LinkedIn,163842,17602,0.1074,2019-01-21 19:02:54
4304,Facebook,171624,14325,0.0835,2020-11-03 00:44:33
2400,LinkedIn,49598,11760,0.2371,2024-05-04 11:43:03
14864,Instagram,183004,22682,0.1239,2019-08-02 00:51:24
4028,Instagram,28664,6990,0.2439,2022-09-11 01:39:11
13537,Twitter,150059,36958,0.2463,2022-07-18 21:38:37
7428,Twitter,163237,26156,0.1602,2024-08-02 16:30:18
8799,LinkedIn,160597,20477,0.1275,2022-08-18 03:12:42
28278,LinkedIn,36690,9840,0.2682,2020-05-30 13:05:07
11168,Instagram,69621,4001,0.0575,2020-03-10 06:14:47
8856,Facebook,179294,24684,0.1377,2020-10-28 23:29:10
29045,Twitter,120896,15807,0.1307,2024-10-10 03:02:47
10170,Facebook,73834,6976,0.0945,2021-06-04 12:21:51
29321,Facebook,12425,1713,0.1379,2019-07-20 21:27:45
9628,Instagram,103218,2672,0.0259,2023-09-15 18:43:07
6088,LinkedIn,69653,10509,0.1509,2022-04-14 18:12:19
27314,Facebook,17307,391,0.0226,2023-07-20 14:24:08
22781,Twitter,15714,696,0.0443,2022-10-31 21:59:36
5684,LinkedIn,130715,32014,0.2449,2020-01-25 21:38:55
5454,LinkedIn,86864,10392,0.1196,2023-03-11 13:08:42
23747,Twitter,196917,5542,0.0281,2021-10-23 07:35:16
26956,LinkedIn,188860,49365,0.2614,2020-10-06 08:06:58
8844,Facebook,11367,1532,0.1348,2021-10-05 02:47:06
17614,LinkedIn,24865,5945,0.2391,2019-02-03 01:01:42
27494,Instagram,173828,14527,0.0836,2019-06-08 05:51:43
13072,Facebook,14340,1243,0.0867,2020-05-11 12:18:56
11484,Instagram,74996,7245,0.0966,2022-05-03 23:58:44
18204,Instagram,44475,12424,0.2793,2018-10-08 19:40:19
18581,Facebook,147283,5315,0.0361,2021-11-20 15:57:47
2094,LinkedIn,34249,6625,0.1934,2020-02-16 23:54:23
27115,Twitter,131626,9794,0.0744,2023-06-30 20:57:25
13619,LinkedIn,165846,40931,0.2468,2022-05-04 12:36:48
4403,Facebook,109832,30651,0.2791,2023-04-10 23:18:28
10250,LinkedIn,48511,10626,0.219,2022-08-06 20:09:09
14277,Instagram,54680,6359,0.1163,2023-06-30 03:06:06
6517,Twitter,19075,1651,0.0866,2023-06-30 03:32:15
3328,Instagram,152174,33558,0.2205,2019-06-08 20:33:01
29049,Twitter,89005,7623,0.0856,2020-08-28 02:53:23
10681,LinkedIn,7919,791,0.0999,2023-08-03 01:38:41
14605,Instagram,78664,3046,0.0387,2022-07-13 08:03:01
7859,LinkedIn,34435,7691,0.2233,2018-06-14 14:03:02
22992,Facebook,136286,25041,0.1837,2019-11-03 11:02:46
18697,Facebook,183959,51856,0.2819,2024-06-08 00:49:05
20037,LinkedIn,157684,3401,0.0216,2022-02-04 10:18:20
22789,Facebook,70164,17010,0.2424,2023-06-09 16:47:11
19792,LinkedIn,46882,10587,0.2258,2020-01-19 17:39:51
8188,LinkedIn,172334,40414,0.2345,2023-07-01 10:47:01
18240,Instagram,103247,30160,0.2921,2021-01-08 07:26:53
26036,Facebook,49402,14435,0.2922,2019-04-28 03:15:59
18323,Instagram,24192,3867,0.1598,2018-03-22 05:31:02
15999,Instagram,97748,7091,0.0725,2022-11-13 16:50:08
10804,Twitter,30569,1449,0.0474,2019-06-18 15:45:09
7134,Facebook,184052,46352,0.2518,2022-05-20 03:04:42
27918,Twitter,169271,6806,0.0402,2023-05-22 21:16:06
19537,LinkedIn,125517,35132,0.2799,2022-04-02 08:47:14
6597,Instagram,5745,422,0.0735,2020-03-27 06:42:40
509,Twitter,110758,12103,0.1093,2019-04-09 20:57:42
16259,LinkedIn,40178,8002,0.1992,2018-01-21 12:10:12
17728,Instagram,175142,20137,0.115,2022-07-03 14:36:30
6858,Facebook,124407,26727,0.2148,2020-07-04 19:32:25
10071,Twitter,47989,10293,0.2145,2023-05-16 01:36:14
20032,Instagram,11161,2226,0.1994,2024-12-01 00:47:36
