user_id,acquisition_channel,acquisition_cost,time_to_convert_days,converted,signup_date
22963,Organic,2120,21,No,2022-04-03 14:16:59
20365,Paid Search,1071,31,Yes,2022-11-23 06:33:35
24958,Paid Search,459,40,Yes,2021-08-01 16:49:19
13755,Referral,2913,43,No,2024-10-24 20:05:56
12271,Organic,2682,22,No,2022-01-30 07:30:22
2749,Organic,2881,16,No,2022-03-21 05:10:16
3081,Social,2183,35,No,2019-11-25 02:18:23
29282,Social,807,5,Yes,2022-09-19 15:36:53
1233,Social,3328,33,No,2021-10-30 11:07:23
3750,Referral,1619,12,Yes,2022-08-03 22:24:04
15912,Social,4135,5,No,2018-08-12 10:12:35
28996,Social,1739,27,Yes,2019-02-28 09:06:52
2581,Referral,3845,30,No,2022-06-15 08:14:29
19084,Paid Search,4622,16,No,2021-01-08 17:47:50
17259,Referral,858,44,Yes,2020-12-06 15:40:34
9228,Social,393,10,Yes,2019-06-27 10:46:15
9980,Organic,2837,16,No,2018-05-16 02:30:40
5865,Paid Search,1714,19,Yes,2020-04-01 21:53:40
11539,Social,3665,43,No,2018-03-04 20:37:59
25824,Social,2298,12,No,2020-07-07 13:51:32
24982,Paid Search,1228,11,Yes,2021-07-10 15:58:20
4189,Social,4538,0,No,2020-10-10 10:11:44
19242,Organic,4622,17,No,2019-01-18 12:38:21
27416,Organic,1615,37,Yes,2019-06-05 21:31:00
28419,Paid Search,1454,22,Yes,2024-06-20 09:52:38
1642,Organic,3441,25,No,2024-03-24 03:05:00
16869,Paid Search,4728,43,No,2021-08-24 07:17:48
13882,Organic,533,8,Yes,2023-04-11 01:51:59
23792,Organic,1147,8,Yes,2023-07-06 17:30:22
14992,Paid Search,4231,21,No,2022-12-02 16:12:05
27958,Referral,1183,37,Yes,2019-11-12 23:18:11
27169,Organic,1126,26,Yes,2020-05-18 14:40:37
15551,Referral,1157,13,Yes,2020-12-11 20:15:51
28447,Paid Search,1539,14,Yes,2023-10-04 16:05:44
25606,Organic,3341,27,No,2022-02-07 21:05:03
19196,Referral,4234,31,No,2022-11-15 07:32:09
19741,Referral,1733,21,Yes,2019-07-21 13:21:30
27919,Social,1830,1,Yes,2020-02-17 00:33:34
10664,Paid Search,406,8,Yes,2024-10-04 18:16:08
12838,Paid Search,690,29,Yes,2020-09-03 08:48:44
147,Social,3892,0,No,2018-12-03 11:55:30
18238,Organic,705,31,Yes,2018-02-10 06:36:37
5625,Organic,411,16,Yes,2018-02-05 00:19:33
4349,Referral,2449,41,No,2022-09-06 08:38:36
19945,Referral,4815,7,No,2019-04-20 08:37:12
28759,Paid Search,3839,9,No,2022-01-23 01:42:19
20780,Organic,4100,18,No,2024-07-01 05:37:37
24728,Organic,4696,29,No,2022-09-07 04:20:49
7976,Referral,1445,38,Yes,2021-04-16 12:30:49
22208,Referral,1528,37,Yes,2019-12-27 18:41:39
29251,Social,4752,10,No,2018-03-04 19:32:18
17979,Social,2063,29,No,2023-09-22 01:27:50
25617,Social,4207,27,No,2019-01-25 17:27:44
912,Paid Search,4917,39,No,2022-06-18 10:00:16
8896,Referral,3667,35,No,2021-11-27 15:03:29
14258,Referral,4764,19,No,2020-09-15 16:35:00
21581,Paid Search,4157,14,No,2019-01-05 14:20:17
770,Organic,1446,27,Yes,2024-04-24 21:24:27
20039,Organic,830,22,Yes,2018-02-12 20:12:50
12862,Organic,3747,41,No,2024-08-10 01:47:09
5432,Referral,3068,18,No,2024-09-21 00:44:33
28321,Paid Search,3187,29,No,2019-09-03 13:36:29
20857,Referral,3131,1,No,2020-04-30 15:51:18
11137,Social,1360,39,Yes,2024-06-27 01:47:45
27979,Paid Search,864,33,Yes,2019-10-06 09:17:28
6496,Paid Search,1585,16,Yes,2023-08-13 20:32:58
14916,Paid Search,822,31,Yes,2022-03-28 02:03:45
14709,Referral,3584,14,No,2024-07-11 08:57:12
23100,Paid Search,401,43,Yes,2024-07-24 08:53:42
3157,Referral,1083,0,Yes,2019-05-13 18:20:14
14125,Organic,2786,41,No,2023-06-16 02:44:08
20198,Paid Search,708,5,Yes,2020-08-25 19:27:01
10889,Referral,2581,15,No,2019-01-21 16:04:43
5201,Paid Search,4447,30,No,2019-04-01 19:30:17
14342,Paid Search,3993,30,No,2022-12-09 21:04:38
8573,Organic,2826,41,No,2022-10-30 18:02:49
28171,Referral,715,27,Yes,2022-10-13 21:43:11
18662,Referral,1938,21,Yes,2021-04-13 13:16:03
7972,Paid Search,1777,37,Yes,2021-04-28 00:21:17
25418,Paid Search,2502,25,No,2021-06-04 02:20:34
8095,Social,1136,32,Yes,2021-03-31 23:55:44
1721,Paid Search,339,13,Yes,2018-11-23 13:01:44
9001,Organic,2382,18,No,2020-10-24 05:30:30
24178,Organic,1334,3,Yes,2019-02-01 08:52:53
9338,Organic,3039,38,No,2018-01-20 04:21:37
17383,Social,770,26,Yes,2024-09-11 04:03:59
13830,Paid Search,2109,22,No,2019-03-07 15:24:35
15767,Referral,1278,1,Yes,2019-04-18 13:48:47
13604,Social,1834,19,Yes,2024-05-07 11:59:43
9142,Social,2370,41,No,2020-02-07 09:43:08
6246,Paid Search,1407,34,Yes,2021-04-27 18:42:29
25173,Social,3109,1,No,2021-12-12 22:13:05
21857,Paid Search,1291,6,Yes,2020-12-25 19:03:29
8829,Referral,3277,31,No,2023-06-28 02:38:55
7886,Paid Search,2417,33,No,2024-10-23 15:04:46
10897,Referral,2763,9,No,2021-10-30 10:51:47
14771,Referral,3063,11,No,2021-08-30 12:08:18
25515,Paid Search,4332,27,No,2021-10-27 10:58:20
10269,Social,3803,4,No,2021-11-26 18:54:53
26158,Social,1401,13,Yes,2018-03-16 06:45:36
26583,Organic,871,17,Yes,2019-04-04 03:51:31
22328,Social,4698,30,No,2018-11-29 20:23:15
28172,Referral,708,44,Yes,2024-06-28 11:37:04
8701,Social,4895,37,No,2020-02-20 20:41:37
22601,Paid Search,3252,7,No,2019-09-01 05:36:40
14163,Organic,3971,19,No,2023-08-04 19:56:51
5413,Social,1692,22,Yes,2021-08-04 00:09:17
23545,Referral,3455,27,No,2022-01-20 15:17:05
20602,Referral,2086,21,No,2024-03-15 19:55:09
29522,Organic,4402,1,No,2019-05-24 17:47:54
8549,Organic,3488,1,No,2018-05-09 15:17:34
11858,Organic,4291,7,No,2022-03-29 01:38:07
9197,Paid Search,4009,8,No,2022-05-09 17:22:22
22541,Social,2245,28,No,2022-12-12 00:44:02
25729,Social,4243,44,No,2019-11-13 12:41:32
20397,Referral,793,24,Yes,2018-11-24 05:28:13
7996,Referral,3534,1,No,2024-01-13 20:15:38
7243,Social,611,26,Yes,2024-06-18 00:35:53
23355,Paid Search,3863,29,No,2019-07-24 21:48:08
16982,Referral,256,32,Yes,2024-05-12 19:46:25
11355,Organic,3780,25,No,2021-06-03 03:41:53
23620,Organic,3647,41,No,2022-04-21 19:22:42
23918,Social,2202,34,No,2024-10-22 15:24:04
1914,Referral,506,35,Yes,2022-04-25 02:19:17
25336,Referral,3374,16,No,2024-10-31 01:05:50
6331,Paid Search,2287,31,No,2024-11-20 20:39:09
13834,Referral,3145,36,No,2021-02-01 01:57:05
12296,Referral,2699,21,No,2018-03-29 05:39:08
25101,Paid Search,3903,16,No,2019-05-31 01:51:32
25053,Organic,2396,40,No,2023-01-06 23:47:25
19652,Social,1080,16,Yes,2021-05-15 02:49:06
747,Paid Search,1908,23,Yes,2018-01-29 17:14:10
27488,Paid Search,2684,5,No,2024-04-18 03:14:32
26972,Organic,3864,26,No,2023-02-07 19:57:38
24524,Referral,1534,18,Yes,2023-06-16 21:05:15
24281,Organic,3587,17,No,2018-04-17 06:36:14
20074,Organic,1895,28,Yes,2022-12-07 19:50:30
1428,Social,2458,31,No,2020-08-15 06:29:31
18682,Paid Search,353,39,Yes,2019-08-13 07:39:32
15337,Paid Search,3510,33,No,2019-04-11 05:44:41
22597,Social,623,29,Yes,2024-06-01 03:13:46
14948,Paid Search,3151,11,No,2018-06-10 02:33:58
17367,Referral,1364,16,Yes,2021-11-27 03:02:40
23167,Social,2053,6,No,2018-03-31 10:26:01
7460,Referral,3577,31,No,2018-01-19 18:14:57
106,Paid Search,4703,24,No,2018-01-25 09:22:52
18610,Paid Search,1382,8,Yes,2024-06-20 19:46:30
6901,Organic,2728,30,No,2018-09-16 09:11:30
2272,Social,2168,5,No,2023-10-08 20:34:42
2615,Social,1451,10,Yes,2021-10-20 01:16:28
2772,Referral,3451,3,No,2021-02-02 21:23:36
13202,Paid Search,4284,38,No,2021-12-01 17:41:40
2249,Organic,2308,0,No,2022-09-11 13:23:51
10146,Referral,1291,17,Yes,2020-09-22 11:50:01
12060,Referral,4598,12,No,2021-06-04 21:29:46
6497,Organic,3956,2,No,2022-12-22 19:52:42
8102,Organic,4007,13,No,2021-11-20 18:15:47
12321,Paid Search,540,15,Yes,2021-10-03 05:44:26
5432,Social,2352,37,No,2023-11-18 05:16:16
17341,Organic,4377,5,No,2019-04-22 10:00:55
4999,Paid Search,1733,36,Yes,2024-04-27 09:03:44
3123,Social,841,2,Yes,2018-10-02 07:36:42
8534,Paid Search,2767,1,No,2024-07-17 16:18:46
8829,Organic,4655,18,No,2020-09-08 06:14:30
10930,Social,1496,17,Yes,2021-09-07 11:56:51
27075,Paid Search,1863,23,Yes,2022-05-11 05:17:36
5763,Paid Search,4075,26,No,2022-05-07 07:57:25
8551,Referral,1944,34,Yes,2018-08-11 05:45:46
14121,Social,819,25,Yes,2021-09-07 19:13:59
11797,Social,3125,14,No,2021-10-07 17:19:08
23123,Social,3035,31,No,2020-03-02 15:47:23
19926,Paid Search,2501,20,No,2021-04-10 21:38:45
15657,Paid Search,2501,15,No,2018-11-30 20:18:10
12847,Social,3724,37,No,2020-02-14 08:36:09
29798,Organic,1953,4,Yes,2021-02-05 11:48:42
27535,Paid Search,778,26,Yes,2022-06-23 05:30:58
13879,Organic,4301,2,No,2020-08-24 18:05:09
22542,Referral,4571,42,No,2018-09-13 08:43:58
27453,Paid Search,709,26,Yes,2022-11-08 20:01:13
22245,Referral,2902,18,No,2018-03-31 03:23:50
5899,Referral,2372,11,No,2019-09-24 16:09:25
4917,Paid Search,525,24,Yes,2023-09-06 05:47:33
11063,Organic,1974,26,Yes,2020-10-10 19:39:38
25814,Paid Search,3309,30,No,2024-01-31 10:15:56
18350,Organic,3394,44,No,2018-09-19 15:10:56
20457,Organic,4656,23,No,2020-05-11 23:12:39
29228,Social,4484,19,No,2019-11-07 02:25:19
13590,Organic,4775,30,No,2023-10-30 03:00:51
10291,Organic,2664,20,No,2019-12-01 23:53:16
7230,Referral,1933,22,Yes,2020-11-08 21:24:56
10475,Social,3619,32,No,2023-01-09 01:30:31
18256,Referral,3373,0,No,2019-03-18 12:44:13
2361,Social,2213,37,No,2023-03-13 16:06:58
8074,Social,2999,16,No,2020-06-23 06:53:59
5578,Referral,754,34,Yes,2020-11-03 09:51:08
23323,Social,3883,14,No,2018-09-11 05:38:34
12931,Social,493,34,Yes,2020-05-25 18:08:59
24742,Social,4681,40,No,2024-06-19 05:09:35
21864,Paid Search,1355,0,Yes,2021-01-23 15:45:58
11721,Referral,2216,29,No,2024-03-26 09:24:35
13681,Referral,2349,31,No,2021-07-16 20:33:25
12033,Paid Search,2996,27,No,2022-12-01 13:37:56
29520,Paid Search,4681,25,No,2021-12-15 07:35:22
25811,Referral,2735,27,No,2020-05-13 18:38:16
27418,Organic,3936,7,No,2018-03-01 05:14:16
6084,Social,3380,10,No,2022-02-10 11:55:05
18653,Organic,2558,24,No,2018-12-17 21:42:50
28800,Organic,1863,27,Yes,2021-12-09 16:01:42
26121,Referral,4846,18,No,2019-01-26 02:37:40
11207,Referral,4960,44,No,2018-12-28 13:05:14
5504,Paid Search,2391,25,No,2019-02-16 02:46:25
13432,Organic,277,24,Yes,2022-07-17 13:16:40
29055,Organic,1865,31,Yes,2021-07-13 16:03:15
9484,Social,622,29,Yes,2024-09-07 04:59:08
9457,Paid Search,3819,20,No,2020-01-10 23:20:35
15861,Paid Search,721,1,Yes,2020-02-19 08:08:39
23029,Referral,851,10,Yes,2018-03-22 11:07:07
15110,Social,2053,27,No,2020-01-19 23:28:03
28034,Referral,2390,30,No,2023-12-04 15:13:54
14053,Referral,3745,39,No,2021-07-11 14:48:46
10309,Paid Search,530,32,Yes,2024-10-31 22:04:41
4504,Social,3360,16,No,2021-06-01 08:11:05
23666,Referral,3779,32,No,2020-06-27 21:57:45
18837,Paid Search,4554,24,No,2023-11-27 09:24:09
2287,Referral,1935,23,Yes,2018-02-15 11:11:54
28955,Social,2328,40,No,2024-07-28 15:16:23
21416,Paid Search,3890,10,No,2021-02-11 21:53:23
26743,Social,4234,29,No,2018-08-10 17:36:25
19262,Paid Search,2154,17,No,2021-10-18 04:20:40
6531,Referral,631,35,Yes,2019-03-16 06:55:23
11258,Referral,4737,18,No,2019-09-04 19:53:03
9934,Referral,3912,19,No,2021-11-21 03:21:09
25763,Social,3273,10,No,2018-07-29 18:41:59
14436,Social,3329,14,No,2019-01-19 04:44:15
1859,Social,1565,6,Yes,2018-07-25 16:57:49
735,Paid Search,513,38,Yes,2019-02-24 15:53:31
3958,Referral,4741,10,No,2020-11-17 13:41:05
6278,Paid Search,2285,19,No,2020-01-21 02:05:30
4462,Referral,1746,22,Yes,2020-02-19 08:46:16
12393,Organic,1578,9,Yes,2021-12-27 13:37:55
6564,Referral,1852,5,Yes,2023-09-27 15:27:07
2200,Paid Search,2715,10,No,2021-06-14 10:36:27
8809,Paid Search,4255,8,No,2020-07-06 22:24:26
25030,Social,3513,36,No,2024-11-24 00:11:52
13161,Referral,4835,35,No,2023-01-02 20:20:58
13062,Referral,423,11,Yes,2024-02-25 05:18:12
20112,Organic,4919,29,No,2020-03-22 08:32:02
4134,Referral,278,37,Yes,2019-06-03 08:00:56
23022,Social,857,28,Yes,2021-11-07 15:08:04
17949,Organic,4358,6,No,2024-04-07 02:55:45
18198,Organic,2298,31,No,2020-02-14 22:56:15
23503,Social,3238,12,No,2023-09-26 05:25:56
17235,Organic,3398,37,No,2018-09-30 09:25:53
20157,Paid Search,2842,42,No,2019-10-21 19:47:56
29554,Paid Search,3052,34,No,2020-05-08 00:49:36
12932,Organic,1674,15,Yes,2022-11-20 17:55:05
18862,Social,4752,19,No,2018-11-23 17:10:50
27316,Organic,1326,19,Yes,2023-08-08 02:08:50
6059,Referral,720,40,Yes,2019-05-26 01:36:31
29262,Paid Search,2019,35,No,2019-01-03 03:31:14
29430,Social,4921,15,No,2023-07-17 21:49:02
13388,Social,2264,42,No,2024-08-16 19:51:12
12213,Paid Search,1382,28,Yes,2023-11-10 18:08:58
24625,Paid Search,3838,21,No,2023-09-24 03:14:24
910,Organic,1191,25,Yes,2018-03-02 16:50:24
17327,Paid Search,1271,18,Yes,2022-08-19 21:09:25
10096,Paid Search,2788,8,No,2023-05-26 13:17:39
7885,Paid Search,1849,43,Yes,2022-05-09 23:15:15
27500,Social,2848,6,No,2022-06-08 18:10:31
26362,Social,1258,24,Yes,2021-01-10 15:24:51
13488,Organic,3244,30,No,2021-11-19 01:17:03
26419,Organic,491,4,Yes,2020-04-06 12:46:41
27682,Referral,3139,44,No,2019-04-23 14:23:02
14714,Paid Search,3566,33,No,2024-07-15 00:44:16
2018,Social,912,36,Yes,2023-02-19 11:41:20
7707,Paid Search,310,34,Yes,2020-08-11 07:06:42
19574,Organic,3976,26,No,2018-07-05 00:48:34
9283,Social,3710,9,No,2021-04-22 12:43:53
27765,Organic,4870,44,No,2021-07-02 12:50:41
14976,Referral,3877,19,No,2021-02-11 13:15:16
25146,Organic,1287,15,Yes,2020-12-24 20:26:31
10261,Referral,2577,5,No,2024-06-13 10:56:34
3893,Organic,4724,5,No,2018-02-14 08:46:49
29673,Paid Search,4476,9,No,2024-05-08 17:52:35
12859,Organic,4570,22,No,2018-05-21 12:49:23
2153,Social,3215,12,No,2020-10-24 18:22:10
20468,Organic,4159,25,No,2020-03-16 19:28:15
23697,Paid Search,1866,20,Yes,2021-07-25 12:06:17
1759,Organic,1312,5,Yes,2018-12-25 19:37:50
8126,Organic,4235,15,No,2023-07-12 04:57:42
2759,Paid Search,2667,29,No,2024-06-20 04:00:15
16760,Referral,2129,21,No,2019-09-10 11:18:12
10699,Paid Search,3916,19,No,2019-07-17 22:05:41
11120,Referral,2240,7,No,2021-12-10 02:25:26
17965,Paid Search,3408,43,No,2021-06-22 02:37:59
8846,Paid Search,862,38,Yes,2023-12-15 12:49:54
8900,Social,608,7,Yes,2021-11-20 20:42:24
6272,Social,4976,43,No,2023-03-24 10:42:58
27011,Organic,3434,1,No,2019-02-08 22:40:59
27586,Paid Search,1633,3,Yes,2024-02-12 21:50:20
26658,Referral,3521,20,No,2019-07-17 10:48:09
2307,Social,2919,42,No,2020-11-02 16:18:58
9919,Paid Search,4400,44,No,2022-05-03 15:43:12
15506,Social,4984,39,No,2021-01-20 19:24:21
22725,Social,1353,18,Yes,2023-05-27 05:32:17
8054,Organic,1642,12,Yes,2024-12-08 23:27:07
22742,Referral,4015,42,No,2020-07-14 17:37:59
19208,Organic,4166,35,No,2023-04-24 20:23:53
15382,Organic,3225,6,No,2020-11-20 07:11:05
29159,Paid Search,3422,32,No,2023-03-03 11:54:42
14497,Paid Search,2652,23,No,2022-02-05 19:52:24
363,Paid Search,2948,29,No,2021-04-28 23:03:52
29302,Referral,4981,43,No,2021-09-10 21:02:18
12338,Referral,3153,36,No,2022-08-04 01:56:45
15543,Social,2005,2,No,2022-06-16 16:16:05
23492,Paid Search,688,18,Yes,2024-05-07 02:46:13
28220,Referral,3288,18,No,2024-06-29 21:52:21
12954,Paid Search,3500,7,No,2020-07-20 14:29:52
28008,Social,3187,12,No,2020-08-20 22:33:29
6593,Referral,946,31,Yes,2023-05-19 09:09:31
28928,Paid Search,3011,10,No,2024-11-16 21:40:30
5763,Social,3794,33,No,2024-10-19 08:17:57
28296,Referral,1416,10,Yes,2024-10-04 05:59:25
10217,Paid Search,2895,4,No,2020-11-28 06:41:57
14510,Referral,1757,9,Yes,2022-09-03 10:13:57
14524,Paid Search,255,10,Yes,2024-07-24 18:58:37
17193,Paid Search,2325,15,No,2018-12-19 22:51:48
3896,Organic,4640,25,No,2023-08-24 14:59:55
24218,Paid Search,3735,42,No,2020-07-06 08:11:06
26822,Referral,4834,31,No,2024-07-14 17:41:25
6032,Referral,530,42,Yes,2021-05-07 09:23:48
24177,Referral,3050,15,No,2021-03-21 11:28:33
16038,Organic,3083,28,No,2022-10-23 22:01:54
11601,Paid Search,4623,20,No,2020-11-17 11:13:09
6832,Paid Search,1331,28,Yes,2019-05-24 21:45:56
18433,Paid Search,1826,18,Yes,2024-01-30 00:19:57
22536,Social,4483,10,No,2022-10-05 05:54:01
16562,Paid Search,2489,31,No,2018-07-10 12:59:00
4295,Paid Search,4292,43,No,2020-08-29 20:57:54
22479,Paid Search,2214,16,No,2019-10-25 05:25:52
25025,Paid Search,1113,35,Yes,2021-11-08 02:29:48
11972,Organic,1604,29,Yes,2024-09-28 14:53:02
27158,Social,2284,15,No,2023-01-18 09:23:30
8057,Social,757,7,Yes,2020-08-05 02:40:24
10006,Organic,862,3,Yes,2020-03-25 12:48:50
5681,Referral,3156,30,No,2021-05-01 05:39:22
21605,Social,2676,11,No,2022-08-09 16:02:27
14435,Referral,832,43,Yes,2023-02-26 17:12:37
11049,Paid Search,1435,2,Yes,2020-12-12 15:05:10
28948,Organic,1321,17,Yes,2018-02-25 08:22:16
29643,Social,740,9,Yes,2018-09-30 18:13:46
17599,Social,4275,19,No,2018-04-22 07:20:06
27049,Paid Search,4495,40,No,2023-10-05 21:15:50
6733,Referral,3197,12,No,2019-04-08 23:43:08
28420,Referral,4242,20,No,2024-07-21 22:46:02
1434,Social,1636,37,Yes,2019-02-09 11:27:33
4421,Organic,3651,43,No,2022-09-12 09:39:02
20322,Paid Search,4874,33,No,2022-06-16 01:35:49
19926,Organic,2970,3,No,2020-04-29 13:16:17
27316,Referral,812,6,Yes,2020-05-10 21:48:47
28006,Referral,1162,21,Yes,2022-04-16 11:23:39
16573,Paid Search,4864,12,No,2020-02-17 22:59:40
17288,Referral,4083,33,No,2020-12-02 01:39:10
17722,Paid Search,4480,17,No,2021-10-06 20:48:07
8436,Organic,959,26,Yes,2020-01-01 23:46:11
16209,Social,3099,19,No,2024-02-03 03:44:57
27613,Organic,3701,23,No,2019-07-05 19:32:55
16129,Social,853,29,Yes,2018-10-22 04:07:15
18086,Organic,736,22,Yes,2019-02-25 08:13:51
7769,Organic,4844,17,No,2023-12-28 06:20:07
3444,Referral,4294,21,No,2024-12-02 09:00:57
950,Organic,546,31,Yes,2022-12-12 00:18:52
18428,Referral,1679,33,Yes,2020-09-22 02:49:53
20730,Organic,4083,41,No,2023-02-26 06:03:13
22482,Paid Search,3365,1,No,2018-12-28 04:07:10
1025,Referral,4320,16,No,2024-07-12 21:49:06
12892,Social,246,13,Yes,2022-02-12 00:04:42
13017,Paid Search,4788,4,No,2019-05-21 20:41:51
10487,Referral,1433,8,Yes,2019-01-17 11:35:23
27993,Organic,1614,2,Yes,2023-12-21 14:55:27
5347,Social,2860,40,No,2022-08-16 20:14:04
22538,Organic,1372,40,Yes,2018-05-08 16:25:21
19965,Social,3285,27,No,2024-04-22 22:58:55
831,Referral,4146,5,No,2020-02-24 18:41:58
9288,Organic,2887,38,No,2018-10-19 03:25:32
8357,Paid Search,2501,39,No,2021-12-29 00:57:27
4370,Referral,4942,23,No,2022-07-07 12:06:30
8463,Organic,1117,17,Yes,2021-06-05 16:59:34
25332,Referral,3825,3,No,2020-08-26 03:23:49
10353,Organic,4530,16,No,2023-10-13 00:50:30
28579,Referral,4239,16,No,2020-10-17 22:48:54
18093,Paid Search,892,42,Yes,2022-12-05 04:25:35
27427,Social,2220,30,No,2018-07-02 22:01:57
22878,Referral,1805,41,Yes,2018-04-21 00:48:04
20932,Referral,3965,44,No,2020-05-04 08:45:42
10105,Organic,3318,13,No,2019-01-30 20:52:02
5354,Referral,4684,29,No,2022-12-31 19:54:11
1637,Organic,1295,1,Yes,2022-03-27 18:55:21
4309,Referral,4874,2,No,2021-12-24 22:12:51
9451,Paid Search,4486,9,No,2023-09-21 09:32:08
3966,Organic,1178,13,Yes,2024-12-16 20:32:44
23462,Paid Search,1673,36,Yes,2020-03-25 14:26:41
6523,Social,2432,27,No,2018-12-21 12:18:43
20620,Social,3498,17,No,2023-02-26 05:43:23
24967,Paid Search,3658,31,No,2021-07-17 08:23:49
27637,Paid Search,322,41,Yes,2024-03-20 22:33:20
26813,Organic,1832,5,Yes,2019-04-29 12:50:15
19190,Paid Search,1901,20,Yes,2024-10-13 16:59:18
13391,Paid Search,1343,34,Yes,2019-05-29 01:48:29
29292,Social,2954,18,No,2023-08-13 10:29:45
9347,Referral,377,2,Yes,2022-12-01 11:05:47
19411,Paid Search,2997,24,No,2024-07-03 03:51:12
11257,Social,1000,27,Yes,2018-10-07 00:36:29
27686,Social,777,2,Yes,2018-09-10 15:42:01
22006,Paid Search,3452,39,No,2019-03-03 19:59:07
27172,Referral,2843,22,No,2019-07-10 02:56:19
29868,Social,4076,0,No,2022-05-06 19:48:38
16695,Organic,2376,4,No,2020-07-20 03:10:31
23943,Social,331,27,Yes,2020-02-01 04:55:58
23144,Paid Search,2483,26,No,2021-06-22 18:24:23
19941,Social,3204,21,No,2020-09-04 18:55:28
5317,Social,1530,2,Yes,2018-02-17 00:11:54
25710,Paid Search,1389,12,Yes,2018-06-22 21:23:40
27739,Organic,1165,41,Yes,2020-10-24 06:50:46
16174,Organic,4932,44,No,2018-11-24 22:46:40
5893,Referral,1995,14,Yes,2022-09-01 08:14:57
29422,Referral,2346,41,No,2024-02-08 00:16:50
11831,Paid Search,3913,33,No,2019-11-28 16:08:41
27321,Social,315,35,Yes,2023-12-10 05:10:36
620,Organic,341,44,Yes,2022-06-10 09:28:34
4589,Referral,4833,3,No,2018-07-30 15:20:18
18460,Organic,1711,38,Yes,2023-03-22 18:16:22
17401,Referral,4444,11,No,2024-11-26 09:55:49
16688,Paid Search,2889,23,No,2022-06-16 13:08:43
7534,Social,773,0,Yes,2022-02-06 17:37:40
2897,Paid Search,3689,28,No,2019-09-30 04:14:22
29940,Referral,4586,4,No,2019-12-19 20:14:41
19866,Organic,2817,11,No,2019-01-04 21:23:04
14318,Organic,339,1,Yes,2021-08-24 18:13:33
16123,Organic,4515,15,No,2021-01-11 00:28:25
19166,Organic,4859,20,No,2022-07-04 05:18:18
13917,Referral,744,2,Yes,2018-10-18 04:41:24
16919,Referral,3638,41,No,2020-05-15 10:53:32
10340,Paid Search,2509,9,No,2019-12-09 22:14:48
14201,Social,263,31,Yes,2019-03-09 13:44:28
22054,Social,3346,18,No,2021-04-16 09:30:30
28542,Social,3424,21,No,2020-04-28 05:52:34
21584,Organic,2611,20,No,2023-09-03 09:58:27
10388,Social,4799,37,No,2021-10-24 00:01:42
21404,Referral,933,37,Yes,2023-11-12 18:29:29
17744,Referral,4709,33,No,2019-11-28 15:24:16
20937,Social,1628,9,Yes,2024-04-05 19:00:25
14757,Referral,4754,40,No,2024-06-29 09:40:40
20945,Social,2616,20,No,2018-03-25 15:39:37
28143,Paid Search,3945,5,No,2021-05-30 08:42:03
20237,Organic,1120,41,Yes,2018-07-02 19:27:43
6002,Social,359,37,Yes,2019-07-06 21:37:12
18544,Social,391,15,Yes,2023-07-26 15:59:55
11675,Referral,576,16,Yes,2022-03-25 18:19:50
18534,Social,291,35,Yes,2022-12-24 20:09:08
20401,Social,4349,6,No,2021-05-22 19:25:12
10915,Referral,4642,42,No,2019-11-20 00:17:48
22190,Referral,3227,37,No,2023-07-06 05:15:58
6096,Referral,3941,4,No,2019-12-08 05:34:16
19801,Social,927,23,Yes,2020-12-06 10:37:37
22160,Paid Search,2241,34,No,2019-02-08 23:15:59
718,Social,2007,6,No,2022-03-14 15:18:54
3872,Referral,4769,2,No,2024-12-16 20:20:33
23152,Organic,1713,32,Yes,2020-03-24 05:49:01
26361,Referral,1214,17,Yes,2020-12-26 09:19:58
12118,Referral,306,30,Yes,2022-09-24 13:12:34
7612,Paid Search,3469,10,No,2021-08-31 18:26:17
11923,Referral,3298,11,No,2019-01-12 01:57:18
16577,Social,4490,29,No,2023-10-10 06:41:07
21742,Paid Search,3975,9,No,2018-08-19 09:10:36
979,Social,2777,3,No,2020-05-30 04:55:30
10197,Organic,4439,37,No,2024-01-08 03:46:33
4525,Social,4215,22,No,2024-01-14 07:34:27
5292,Social,2755,25,No,2020-08-05 23:09:50
8035,Organic,2310,27,No,2023-12-25 08:22:37
15162,Referral,2486,23,No,2021-02-03 20:10:34
11638,Organic,4113,32,No,2023-11-22 18:29:43
14664,Referral,3406,16,No,2018-06-07 07:16:40
