campaign_id,emails_sent,emails_opened,emails_clicked,open_rate,click_rate,send_date
9358,45315,18007,4995,0.4,0.11,2019-09-20 13:03:03
9666,35378,7007,2417,0.2,0.07,2021-12-10 21:50:38
14979,25517,4704,265,0.18,0.01,2020-12-14 04:36:10
4512,7239,3909,427,0.54,0.06,2022-11-26 11:24:39
5826,36895,16663,5663,0.45,0.15,2018-12-20 03:23:29
8688,10698,2318,897,0.22,0.08,2020-11-09 21:04:57
11594,43847,18414,6578,0.42,0.15,2023-04-07 16:20:59
1776,34502,13165,1088,0.38,0.03,2019-08-21 02:23:10
1725,23267,10034,1070,0.43,0.05,2024-12-20 17:33:18
12422,22725,4163,1149,0.18,0.05,2018-09-21 18:56:26
3979,41761,13922,2374,0.33,0.06,2024-08-24 22:51:30
6254,11031,4408,713,0.4,0.06,2023-03-18 10:30:30
7383,42382,18694,2937,0.44,0.07,2022-06-10 08:06:35
178,22485,11258,1008,0.5,0.04,2021-06-08 02:44:16
8429,45578,25052,9525,0.55,0.21,2020-12-03 03:31:08
3168,48290,17641,1593,0.37,0.03,2021-03-09 22:08:24
6108,29263,6793,2359,0.23,0.08,2022-03-17 11:52:06
15033,31899,10914,884,0.34,0.03,2018-05-20 06:55:26
3220,12569,2816,631,0.22,0.05,2019-12-03 22:57:59
18621,43184,17685,6193,0.41,0.14,2018-05-06 06:30:04
8804,40394,12894,1498,0.32,0.04,2020-05-02 02:32:41
7871,1535,667,47,0.43,0.03,2020-09-18 22:23:13
18219,33272,16441,2628,0.49,0.08,2020-05-10 12:24:07
9920,49478,25157,2409,0.51,0.05,2020-11-26 09:48:29
16253,2772,756,289,0.27,0.1,2021-01-31 06:30:09
4334,39572,7773,1526,0.2,0.04,2019-06-08 08:51:10
12845,3664,938,256,0.26,0.07,2020-04-20 13:08:18
4462,11684,4561,1135,0.39,0.1,2019-10-20 18:45:40
6915,25441,11599,1023,0.46,0.04,2021-11-25 16:18:39
18402,19771,11408,1669,0.58,0.08,2021-07-07 21:32:40
833,45049,20428,4262,0.45,0.09,2024-05-22 23:19:51
16118,37306,8782,1290,0.24,0.03,2020-02-16 03:47:40
18996,22093,10647,960,0.48,0.04,2021-05-27 06:55:18
11759,15433,6675,1629,0.43,0.11,2024-09-20 03:02:40
9064,45480,12424,4228,0.27,0.09,2019-03-02 20:22:30
3698,30956,7258,906,0.23,0.03,2023-01-15 12:18:54
9830,17210,4030,1319,0.23,0.08,2021-09-03 13:25:57
1577,34256,14919,5233,0.44,0.15,2020-11-22 10:38:33
14625,3599,1852,476,0.51,0.13,2024-05-07 03:34:09
4013,25991,11981,2491,0.46,0.1,2024-07-28 00:24:43
10611,2550,1051,128,0.41,0.05,2023-07-06 02:20:04
5295,45527,7883,657,0.17,0.01,2024-10-28 10:49:58
3428,41962,14546,4930,0.35,0.12,2019-08-01 10:04:13
12252,43120,16431,5148,0.38,0.12,2022-09-01 20:34:57
8600,17162,8008,2991,0.47,0.17,2021-05-27 18:17:44
8716,937,351,77,0.37,0.08,2022-03-25 04:14:02
4955,42743,14255,2277,0.33,0.05,2024-09-17 07:25:32
6958,27219,6000,693,0.22,0.03,2019-11-07 08:43:27
16249,21713,3333,1093,0.15,0.05,2019-09-08 05:46:01
8288,11663,4075,673,0.35,0.06,2019-04-06 00:41:50
10659,37335,11455,1275,0.31,0.03,2019-04-10 11:33:59
6969,19777,5739,1340,0.29,0.07,2018-05-21 16:57:09
7096,18698,3251,725,0.17,0.04,2022-02-12 20:00:51
14180,33489,12395,4575,0.37,0.14,2021-06-20 06:02:08
2815,8315,1477,268,0.18,0.03,2021-01-21 19:09:03
3528,36894,8922,697,0.24,0.02,2019-11-12 17:11:11
11513,3481,2080,310,0.6,0.09,2021-02-14 03:55:13
14952,9793,3691,1337,0.38,0.14,2023-07-21 17:39:05
2667,48498,18708,4109,0.39,0.08,2020-03-13 05:11:15
18963,4377,1812,711,0.41,0.16,2018-09-16 08:33:57
166,7882,4240,889,0.54,0.11,2021-03-11 22:51:50
2707,27938,13102,2044,0.47,0.07,2022-12-09 00:40:26
5978,34194,6633,2348,0.19,0.07,2021-10-30 21:55:55
13440,36017,7958,747,0.22,0.02,2022-09-30 18:29:55
17828,29335,15590,4130,0.53,0.14,2021-07-20 02:56:24
14669,28435,15706,1630,0.55,0.06,2023-10-14 01:21:55
14078,35971,16006,4812,0.44,0.13,2019-12-31 04:41:53
9789,26025,4737,1325,0.18,0.05,2018-01-02 12:05:03
8049,39691,14446,2002,0.36,0.05,2022-11-22 18:41:19
2016,16441,8265,3111,0.5,0.19,2022-11-12 15:39:46
10112,24463,9583,856,0.39,0.03,2023-01-24 08:26:01
12582,40475,19078,6922,0.47,0.17,2019-07-31 17:05:55
6934,25410,10351,991,0.41,0.04,2019-07-23 12:21:22
12620,42261,8219,1611,0.19,0.04,2020-09-14 17:22:59
14165,38677,12527,2295,0.32,0.06,2018-08-17 17:23:00
17056,28576,5529,1588,0.19,0.06,2023-03-26 14:07:47
6746,8377,1566,135,0.19,0.02,2021-02-26 04:08:42
19608,12973,2347,592,0.18,0.05,2018-03-20 02:18:27
19325,39977,13882,5193,0.35,0.13,2022-06-30 07:48:36
9589,2858,921,89,0.32,0.03,2020-12-04 08:51:10
7366,4028,1902,199,0.47,0.05,2023-06-14 19:17:42
19019,14471,2534,362,0.18,0.03,2021-03-24 12:10:51
15321,19417,8576,782,0.44,0.04,2018-07-25 21:49:04
7741,32932,13160,4797,0.4,0.15,2021-04-30 18:55:20
9283,25189,9305,1333,0.37,0.05,2023-02-10 12:24:45
1823,34267,12760,2406,0.37,0.07,2019-10-10 08:13:17
1036,32476,11525,1024,0.35,0.03,2018-05-30 06:13:04
4269,38032,12254,806,0.32,0.02,2024-06-06 17:25:11
17604,13884,7316,2419,0.53,0.17,2023-04-23 09:50:26
2953,19622,4570,721,0.23,0.04,2021-06-23 15:00:31
10486,14338,4168,1295,0.29,0.09,2021-06-02 05:56:58
16412,6724,3636,954,0.54,0.14,2018-04-02 06:07:43
9790,22259,11057,1450,0.5,0.07,2019-02-09 11:02:56
14363,45782,18371,4482,0.4,0.1,2021-05-21 06:45:07
2491,10132,3674,1047,0.36,0.1,2021-12-31 06:42:52
5342,18227,5220,706,0.29,0.04,2020-09-25 22:54:57
16368,14444,4900,617,0.34,0.04,2024-05-20 02:29:55
7523,12951,2419,933,0.19,0.07,2023-06-30 03:30:29
17045,39539,12390,3715,0.31,0.09,2020-11-04 05:43:56
12373,1865,294,54,0.16,0.03,2021-01-31 04:10:24
2835,22887,5772,1521,0.25,0.07,2021-02-14 13:56:39
10623,34007,7697,663,0.23,0.02,2019-04-01 02:40:25
3612,49353,16943,1274,0.34,0.03,2020-05-04 18:58:56
16991,41628,11798,3490,0.28,0.08,2018-03-14 23:06:08
12520,21337,8174,1063,0.38,0.05,2023-08-20 23:28:16
16496,10291,4055,1439,0.39,0.14,2019-01-15 16:26:23
6879,26873,9216,1471,0.34,0.05,2018-12-26 06:46:04
12301,988,200,32,0.2,0.03,2019-03-23 16:51:25
231,4774,1062,270,0.22,0.06,2019-01-15 07:15:00
1135,28041,9091,1369,0.32,0.05,2020-04-01 02:19:17
6603,46680,15162,4912,0.32,0.11,2019-03-12 01:41:02
6692,27018,15548,4396,0.58,0.16,2023-12-19 13:40:14
4326,16552,3452,416,0.21,0.03,2021-09-03 20:58:24
10920,42303,10488,967,0.25,0.02,2020-09-26 00:43:54
15213,44552,26078,7914,0.59,0.18,2021-04-08 03:08:02
4759,13871,2144,611,0.15,0.04,2022-06-12 02:40:36
4450,10893,6269,2287,0.58,0.21,2024-10-24 03:36:02
1381,24467,13230,4898,0.54,0.2,2022-06-16 03:23:57
14268,47843,20855,2111,0.44,0.04,2023-11-20 19:48:17
3209,44633,14612,2257,0.33,0.05,2019-08-22 12:22:02
10586,16003,4096,1579,0.26,0.1,2021-12-21 14:11:57
239,42749,16703,5196,0.39,0.12,2024-09-11 08:23:13
9248,23658,9317,2624,0.39,0.11,2020-04-23 20:54:42
16675,38373,11998,2327,0.31,0.06,2021-05-02 11:38:25
18090,2180,721,43,0.33,0.02,2021-04-07 08:14:09
1887,6142,2051,656,0.33,0.11,2024-03-21 22:15:03
3029,49216,11377,1785,0.23,0.04,2023-05-12 01:01:55
17324,4046,2227,119,0.55,0.03,2018-03-04 00:31:04
19865,21205,8520,1359,0.4,0.06,2020-02-15 12:10:02
8052,38447,21663,2301,0.56,0.06,2018-02-15 18:43:32
11870,18121,7297,2914,0.4,0.16,2018-10-29 19:40:01
9005,36758,11732,3171,0.32,0.09,2021-08-29 01:57:06
1189,2123,1128,415,0.53,0.2,2023-06-04 22:11:48
16658,24413,13604,3922,0.56,0.16,2024-06-14 16:13:44
11065,48867,13779,3973,0.28,0.08,2018-07-19 08:19:51
5113,33146,5550,1220,0.17,0.04,2021-04-08 23:29:32
6255,49253,9469,1352,0.19,0.03,2024-08-01 05:52:59
13518,29475,11448,3924,0.39,0.13,2024-08-19 09:59:35
15959,47192,25813,9377,0.55,0.2,2023-10-02 01:12:14
1877,40615,21866,4705,0.54,0.12,2023-05-23 00:56:43
14564,21860,10916,741,0.5,0.03,2019-01-17 06:43:55
977,6979,3370,371,0.48,0.05,2019-01-08 22:42:07
19232,7324,2782,883,0.38,0.12,2018-01-26 12:16:07
16606,18957,7497,2208,0.4,0.12,2024-06-20 11:26:04
3162,32957,10959,921,0.33,0.03,2021-12-28 23:34:07
8390,1947,1041,344,0.53,0.18,2022-10-11 21:02:59
16585,21268,12226,2394,0.57,0.11,2023-06-05 17:28:29
5121,45662,18619,6256,0.41,0.14,2022-12-04 04:45:23
2689,13296,4794,1216,0.36,0.09,2023-02-20 15:55:40
13641,38974,12146,4432,0.31,0.11,2023-08-10 20:49:16
10760,41810,17693,5630,0.42,0.13,2022-02-07 20:45:32
6795,14723,8573,2535,0.58,0.17,2019-04-07 13:34:21
1389,35156,11682,1731,0.33,0.05,2021-02-08 04:01:23
6864,15965,3679,515,0.23,0.03,2019-10-11 04:17:36
3578,45799,13732,3760,0.3,0.08,2018-04-28 22:29:03
759,39883,13659,1445,0.34,0.04,2021-04-21 21:41:35
17853,10560,4857,329,0.46,0.03,2020-02-20 11:28:59
7488,23104,13214,1236,0.57,0.05,2023-01-26 01:56:29
17240,42404,10322,719,0.24,0.02,2023-08-28 22:43:59
17491,43006,21289,6914,0.5,0.16,2018-09-03 08:52:01
2006,18690,5352,1812,0.29,0.1,2023-01-16 04:52:52
1488,39410,7356,2663,0.19,0.07,2021-12-17 07:22:19
9652,3711,1229,70,0.33,0.02,2018-11-05 23:25:35
8222,6758,1996,796,0.3,0.12,2019-01-29 22:48:07
6783,30213,15980,1918,0.53,0.06,2018-03-30 00:57:17
16507,41163,16158,3457,0.39,0.08,2024-05-09 09:08:32
14099,17682,4130,1275,0.23,0.07,2023-08-24 01:42:44
13943,12963,5156,1112,0.4,0.09,2019-07-08 17:11:44
7778,34721,16491,4555,0.47,0.13,2019-10-06 10:19:54
18651,19080,4471,1297,0.23,0.07,2021-08-15 22:00:08
3515,43366,13420,3175,0.31,0.07,2021-06-16 15:55:28
2495,17808,5228,2088,0.29,0.12,2023-04-06 10:32:26
18043,15837,5799,1042,0.37,0.07,2023-05-11 09:52:18
16224,8757,4362,783,0.5,0.09,2020-08-09 17:27:31
19828,32991,14853,906,0.45,0.03,2022-12-25 13:39:09
329,19225,8744,2034,0.45,0.11,2024-06-19 23:59:54
10765,4929,1813,234,0.37,0.05,2022-02-02 09:28:33
12204,30895,7177,1088,0.23,0.04,2018-05-15 06:45:40
10876,24198,8228,837,0.34,0.03,2019-01-20 13:03:23
8482,17571,8524,855,0.49,0.05,2023-03-16 01:47:42
18421,2958,1660,406,0.56,0.14,2022-01-22 18:40:26
1375,7874,1513,559,0.19,0.07,2021-07-27 06:45:04
6469,6731,3361,707,0.5,0.11,2020-02-04 02:18:31
1674,31792,8976,2851,0.28,0.09,2023-01-09 16:57:01
14650,44928,13438,5309,0.3,0.12,2019-12-29 14:37:21
4301,15137,8567,1374,0.57,0.09,2021-06-09 09:38:57
14039,13726,2815,1033,0.21,0.08,2023-02-22 19:13:42
11085,9671,4017,820,0.42,0.08,2022-06-25 15:55:36
1182,16594,6073,601,0.37,0.04,2018-04-23 04:05:24
2939,22960,13521,2543,0.59,0.11,2019-01-11 10:57:14
11210,45690,21908,7052,0.48,0.15,2019-06-16 14:54:22
1091,4973,952,349,0.19,0.07,2024-07-27 00:58:36
11867,45466,20395,5003,0.45,0.11,2019-07-01 06:57:05
15918,44229,21217,5972,0.48,0.14,2024-04-03 05:11:56
8822,12168,4957,943,0.41,0.08,2019-08-26 21:46:14
8345,14708,7108,2446,0.48,0.17,2024-04-07 19:04:32
6405,47274,16722,3659,0.35,0.08,2024-03-10 12:59:42
13710,22959,5077,1222,0.22,0.05,2023-11-28 03:47:05
8203,24850,6383,1792,0.26,0.07,2023-06-10 12:22:13
17441,37961,16122,5249,0.42,0.14,2024-07-28 03:41:10
8417,22632,11548,2157,0.51,0.1,2024-05-14 05:47:13
14136,32727,10866,1521,0.33,0.05,2019-08-27 05:48:16
12796,26829,14178,872,0.53,0.03,2024-07-28 07:55:55
17677,2672,1582,533,0.59,0.2,2022-03-06 15:49:55
10763,32033,16055,2066,0.5,0.06,2023-03-08 05:45:48
17362,32824,14434,2089,0.44,0.06,2021-03-23 15:31:43
19214,22545,5776,740,0.26,0.03,2024-12-07 08:14:10
18440,5061,2588,398,0.51,0.08,2024-05-29 02:23:15
17848,47620,13127,4390,0.28,0.09,2023-12-07 13:21:54
3190,1883,772,96,0.41,0.05,2021-09-01 12:07:06
8308,44871,24152,8223,0.54,0.18,2021-04-04 01:17:02
16980,6842,2050,141,0.3,0.02,2022-01-10 00:25:31
3825,20490,7038,1107,0.34,0.05,2021-05-18 17:56:21
5302,17083,5908,1278,0.35,0.07,2022-08-23 12:27:31
18757,34318,18746,1257,0.55,0.04,2021-11-16 11:06:00
11506,45422,24856,6359,0.55,0.14,2022-08-01 17:14:17
17422,17944,5266,1936,0.29,0.11,2022-01-09 23:52:26
19647,23329,12925,3949,0.55,0.17,2024-07-10 07:07:25
19377,8463,2272,357,0.27,0.04,2024-02-19 10:10:26
3030,19209,4453,500,0.23,0.03,2019-09-20 06:17:25
15419,23145,5766,568,0.25,0.02,2020-09-07 06:42:06
3494,32705,18621,5169,0.57,0.16,2024-08-30 18:27:26
1858,32855,17774,6503,0.54,0.2,2024-04-23 12:24:32
16206,28763,17213,5492,0.6,0.19,2019-01-28 18:42:52
20,30038,11434,1177,0.38,0.04,2019-07-06 10:19:53
10360,32971,19344,6886,0.59,0.21,2022-10-07 21:49:17
12871,45982,9182,1868,0.2,0.04,2023-09-01 20:41:38
17643,6133,3465,705,0.56,0.11,2018-11-25 14:32:52
1048,26309,12353,3199,0.47,0.12,2019-01-28 05:18:24
14809,24886,9815,2624,0.39,0.11,2022-03-23 16:23:52
15370,32447,16172,2701,0.5,0.08,2021-09-15 01:36:57
536,35705,5612,2016,0.16,0.06,2018-04-29 13:20:47
14117,46125,15581,2563,0.34,0.06,2024-02-12 22:08:20
2990,45286,19041,7030,0.42,0.16,2019-09-06 12:01:33
5890,8399,2212,383,0.26,0.05,2023-12-14 10:40:38
7172,6490,3175,217,0.49,0.03,2020-04-12 00:40:03
10703,3923,1331,272,0.34,0.07,2019-09-10 08:21:50
19776,31831,13763,2014,0.43,0.06,2022-11-04 05:56:40
14949,1312,474,60,0.36,0.05,2018-11-13 18:25:56
9656,43748,22992,4206,0.53,0.1,2022-02-11 16:19:43
18530,6908,1829,511,0.26,0.07,2021-02-19 01:59:12
12575,12263,6442,2249,0.53,0.18,2021-03-28 08:54:31
670,44833,9630,3624,0.21,0.08,2024-11-03 07:25:58
13148,2810,494,72,0.18,0.03,2024-06-09 00:48:18
1651,8652,4869,1769,0.56,0.2,2023-07-19 11:45:14
11582,35552,6306,771,0.18,0.02,2018-12-18 03:42:11
9518,39347,22823,3852,0.58,0.1,2022-02-21 17:35:48
3222,24763,10840,2395,0.44,0.1,2021-09-28 05:42:39
415,11046,4677,1853,0.42,0.17,2020-08-24 20:24:02
19864,43033,9702,2918,0.23,0.07,2019-03-04 12:59:49
3670,7256,2853,529,0.39,0.07,2023-10-02 17:20:59
9334,26252,5964,988,0.23,0.04,2023-09-05 21:04:41
15275,11664,2537,214,0.22,0.02,2019-06-29 05:22:29
9434,37974,11695,3003,0.31,0.08,2021-12-27 13:15:40
11196,47977,23391,2081,0.49,0.04,2018-03-22 20:01:53
10225,35665,16143,1832,0.45,0.05,2018-05-18 11:12:38
3385,49666,21458,5556,0.43,0.11,2021-08-17 07:53:16
13577,28196,7183,1902,0.25,0.07,2023-03-16 03:25:58
13506,18600,5933,2239,0.32,0.12,2019-07-21 13:17:47
958,15809,9048,3122,0.57,0.2,2024-08-31 19:36:04
10193,16106,6710,481,0.42,0.03,2022-06-29 20:15:55
10548,40217,11218,920,0.28,0.02,2019-02-16 19:59:39
12646,31950,6947,2359,0.22,0.07,2023-08-15 13:14:07
11702,32356,17420,5151,0.54,0.16,2018-08-16 13:29:13
17947,23262,7225,2729,0.31,0.12,2024-01-25 21:58:26
8904,27652,9878,735,0.36,0.03,2022-02-27 04:16:15
2616,26258,13236,2985,0.5,0.11,2024-07-30 11:07:41
19829,13950,7117,694,0.51,0.05,2018-04-28 18:51:04
9871,31614,17213,4210,0.54,0.13,2020-09-29 18:30:04
7327,11409,6033,1510,0.53,0.13,2018-06-10 19:19:15
747,15141,4904,696,0.32,0.05,2023-10-26 03:48:07
6053,9208,5407,754,0.59,0.08,2024-10-14 12:44:42
9709,723,234,42,0.32,0.06,2023-06-27 12:13:40
16418,19710,3449,1246,0.17,0.06,2024-06-09 09:00:55
10378,17948,9133,512,0.51,0.03,2019-10-17 12:13:13
15171,10925,4712,1228,0.43,0.11,2020-10-10 10:47:42
13522,24677,9243,2163,0.37,0.09,2019-11-18 13:18:54
14972,14079,3685,263,0.26,0.02,2024-02-01 13:42:33
104,45516,17310,3359,0.38,0.07,2021-06-16 16:32:09
13982,1535,393,39,0.26,0.03,2018-10-29 22:40:33
1255,41094,12014,4263,0.29,0.1,2022-03-03 06:25:40
16191,19256,9208,2017,0.48,0.1,2018-09-24 20:24:58
12166,23610,13538,5214,0.57,0.22,2024-05-07 07:01:35
9999,32828,16897,6454,0.51,0.2,2023-07-10 18:59:07
5239,44983,9252,3409,0.21,0.08,2021-12-26 02:46:53
7822,1582,736,106,0.47,0.07,2020-10-18 05:06:53
4017,25038,10628,3921,0.42,0.16,2024-11-06 21:53:29
18237,31950,10246,3195,0.32,0.1,2022-02-16 04:12:04
1494,34238,9645,3061,0.28,0.09,2020-05-11 00:01:57
5835,41885,9012,940,0.22,0.02,2020-02-16 21:43:53
19469,43318,10699,1860,0.25,0.04,2020-08-22 23:46:44
1458,23392,5090,1912,0.22,0.08,2021-04-09 16:13:46
15078,48176,22219,2023,0.46,0.04,2021-10-10 22:25:35
5779,35374,16244,2302,0.46,0.07,2023-09-02 22:12:22
16205,3905,735,284,0.19,0.07,2021-03-28 01:59:41
12667,39165,7005,2498,0.18,0.06,2024-03-07 12:41:24
2370,27744,13127,3961,0.47,0.14,2024-05-12 08:24:14
6453,9550,2907,991,0.3,0.1,2020-05-25 21:44:56
13542,1346,294,73,0.22,0.05,2024-07-18 18:50:03
14086,22990,8921,2220,0.39,0.1,2019-08-19 12:44:48
19724,47149,18062,5386,0.38,0.11,2020-03-22 08:00:35
15289,43801,7948,833,0.18,0.02,2018-10-23 02:33:38
5314,35340,13569,3927,0.38,0.11,2022-03-23 09:29:38
9688,19636,4234,288,0.22,0.01,2022-06-13 17:03:06
9625,39942,6351,1748,0.16,0.04,2020-05-18 07:22:37
4883,15122,3239,974,0.21,0.06,2022-10-15 06:47:29
14508,30432,10484,3683,0.34,0.12,2018-06-03 07:47:13
19420,39990,6331,2416,0.16,0.06,2020-10-30 15:47:03
13375,505,212,65,0.42,0.13,2021-01-13 10:49:19
16091,11457,3202,709,0.28,0.06,2024-05-28 07:19:09
8188,45247,15292,5020,0.34,0.11,2021-09-13 22:20:52
17159,13318,7477,2273,0.56,0.17,2023-04-07 02:26:15
1546,25395,12784,3099,0.5,0.12,2020-03-11 16:27:18
19796,8136,3465,873,0.43,0.11,2024-08-16 09:45:52
14031,37544,12933,1156,0.34,0.03,2023-05-13 18:34:24
5834,28964,16616,1950,0.57,0.07,2021-01-20 20:55:29
7761,34327,7502,1079,0.22,0.03,2020-06-05 05:04:44
11489,4379,2095,460,0.48,0.11,2024-11-24 22:33:22
4854,33053,19208,6604,0.58,0.2,2018-09-10 18:10:29
10218,1235,731,66,0.59,0.05,2021-08-31 20:14:14
12339,36830,11501,983,0.31,0.03,2023-07-14 00:14:38
16048,9711,4187,483,0.43,0.05,2019-07-05 15:09:34
17954,11405,5402,936,0.47,0.08,2021-09-03 16:47:11
9893,26356,13457,2936,0.51,0.11,2021-05-28 12:43:14
16605,3605,556,98,0.15,0.03,2019-07-05 08:30:13
12950,11255,5746,1036,0.51,0.09,2021-11-21 01:06:16
7847,9034,3497,1111,0.39,0.12,2021-02-21 20:21:48
4538,6308,2466,770,0.39,0.12,2020-11-21 23:27:28
6552,21059,4171,1093,0.2,0.05,2018-04-22 19:35:46
4015,31237,16593,3329,0.53,0.11,2021-02-09 19:01:19
540,37179,18559,1330,0.5,0.04,2024-07-26 11:12:28
10810,12810,1977,266,0.15,0.02,2024-01-20 11:41:08
10447,16450,6505,1249,0.4,0.08,2022-05-02 03:00:23
9798,36264,18452,3383,0.51,0.09,2023-04-07 01:39:39
4281,46593,18579,1994,0.4,0.04,2021-11-19 05:06:28
13610,41338,10881,1686,0.26,0.04,2024-10-12 01:09:52
1838,7093,1779,484,0.25,0.07,2019-09-25 06:23:07
2396,12152,5269,498,0.43,0.04,2023-04-01 21:21:45
6078,41207,21168,6219,0.51,0.15,2019-12-28 19:07:56
10320,28715,16110,6414,0.56,0.22,2018-08-30 05:32:48
18520,551,203,62,0.37,0.11,2022-04-25 07:19:06
5234,45183,9012,2064,0.2,0.05,2024-01-16 05:27:12
8134,38775,6233,1490,0.16,0.04,2022-03-08 23:00:05
2053,27091,11955,4181,0.44,0.15,2021-09-12 10:37:29
2123,29826,13212,2531,0.44,0.08,2023-10-16 04:44:01
12786,31577,7230,2055,0.23,0.07,2020-08-08 22:23:28
14007,22430,5751,1010,0.26,0.05,2019-10-02 22:55:55
4631,36342,6645,873,0.18,0.02,2018-09-30 22:24:20
9234,20468,10290,2515,0.5,0.12,2019-11-14 14:55:23
3666,38431,18042,5163,0.47,0.13,2023-08-01 22:17:20
1677,7281,3161,548,0.43,0.08,2020-10-04 01:12:13
7635,33031,7344,2209,0.22,0.07,2022-04-09 17:50:32
15306,18261,8768,1382,0.48,0.08,2022-04-26 23:50:01
19994,34777,5686,1482,0.16,0.04,2019-05-08 16:12:15
18843,44953,13367,5214,0.3,0.12,2021-10-09 15:22:48
16784,24230,12592,4558,0.52,0.19,2022-01-12 01:28:22
6515,10835,2230,140,0.21,0.01,2021-12-06 23:19:17
18597,41068,9524,3240,0.23,0.08,2022-08-30 06:03:56
12382,34842,10836,2987,0.31,0.09,2021-12-02 22:38:48
8829,26358,6359,416,0.24,0.02,2018-05-19 15:32:22
7742,4867,1172,177,0.24,0.04,2018-01-26 01:27:10
4272,11561,6454,1041,0.56,0.09,2019-02-24 00:03:49
18001,3494,944,153,0.27,0.04,2024-09-30 06:53:47
2781,24298,13482,5028,0.55,0.21,2020-06-13 06:54:07
9885,40733,16927,4876,0.42,0.12,2020-01-19 11:38:27
14322,24715,7394,1827,0.3,0.07,2020-04-09 21:15:24
2252,41066,10532,2278,0.26,0.06,2024-06-14 08:09:46
4445,4903,2712,500,0.55,0.1,2020-09-03 01:04:41
4043,15857,5392,355,0.34,0.02,2020-03-01 12:08:58
17289,38116,6833,1664,0.18,0.04,2018-02-06 06:50:59
17294,31107,11422,1101,0.37,0.04,2020-11-09 11:47:47
10197,23445,6729,2251,0.29,0.1,2023-12-07 18:24:35
16638,13579,2177,165,0.16,0.01,2022-03-16 12:10:45
827,45042,10810,4156,0.24,0.09,2019-10-29 11:52:02
3352,31994,13049,4218,0.41,0.13,2024-05-17 21:05:21
18856,12773,4168,279,0.33,0.02,2021-10-11 22:00:11
6469,8365,3438,756,0.41,0.09,2021-03-09 11:09:14
7761,38673,20963,8379,0.54,0.22,2021-07-22 00:49:54
18495,8665,3872,1260,0.45,0.15,2022-01-19 14:34:07
12223,11513,4577,933,0.4,0.08,2018-06-21 13:18:48
18363,28341,4908,1672,0.17,0.06,2023-01-11 01:56:45
11611,11717,2575,351,0.22,0.03,2024-11-26 02:07:00
2618,38178,17811,5630,0.47,0.15,2023-05-01 03:23:25
17509,18601,9378,2035,0.5,0.11,2020-02-11 18:39:22
17659,33218,6280,854,0.19,0.03,2023-10-17 08:00:13
10720,28938,9158,2099,0.32,0.07,2018-10-15 04:04:14
13018,5631,1407,333,0.25,0.06,2018-05-19 19:15:32
4286,41607,18290,1188,0.44,0.03,2022-12-10 18:35:42
10822,5462,1496,567,0.27,0.1,2023-03-01 01:56:19
7789,41662,8008,779,0.19,0.02,2022-10-19 14:24:29
4271,18060,5662,1248,0.31,0.07,2021-03-27 02:34:57
9980,43845,17188,1490,0.39,0.03,2024-03-05 04:02:13
7192,9020,3609,1417,0.4,0.16,2022-01-03 22:27:03
332,18583,3949,1037,0.21,0.06,2021-07-20 17:31:41
13212,39415,16145,5116,0.41,0.13,2023-08-31 14:15:16
18109,48531,28595,10934,0.59,0.23,2023-09-04 06:05:23
12665,14560,4134,1503,0.28,0.1,2021-11-09 09:57:38
16485,26320,13625,3575,0.52,0.14,2024-07-21 17:15:48
7198,35194,15744,829,0.45,0.02,2021-05-29 23:17:31
1933,24198,13117,2448,0.54,0.1,2023-10-24 06:03:05
4114,22024,9434,643,0.43,0.03,2018-01-31 19:47:08
13527,9177,4551,585,0.5,0.06,2023-10-27 06:05:56
9652,27787,16355,2159,0.59,0.08,2018-03-07 20:44:45
14416,45244,25525,7672,0.56,0.17,2020-03-22 18:17:39
15893,22547,5766,1883,0.26,0.08,2019-02-24 10:31:28
15538,48941,11074,1335,0.23,0.03,2020-08-13 17:41:23
739,26898,5171,303,0.19,0.01,2022-08-17 22:54:50
13593,18290,10886,1230,0.6,0.07,2021-02-02 10:36:55
13886,39711,21266,6778,0.54,0.17,2021-07-22 22:26:36
18984,40941,18400,7245,0.45,0.18,2022-07-09 20:45:40
395,4710,1754,335,0.37,0.07,2021-07-31 05:02:27
17385,38162,16245,3105,0.43,0.08,2020-02-20 14:54:24
18150,8911,3460,971,0.39,0.11,2019-04-10 08:22:08
13969,39802,20385,2655,0.51,0.07,2024-12-09 06:52:50
10261,28815,15539,993,0.54,0.03,2020-07-12 11:25:19
17612,963,151,20,0.16,0.02,2018-11-24 17:01:04
11782,5069,1248,374,0.25,0.07,2021-01-04 10:59:24
16244,49656,15551,4197,0.31,0.08,2024-03-01 19:18:53
5229,14114,7920,2415,0.56,0.17,2022-07-28 00:02:11
3446,17877,10123,3356,0.57,0.19,2022-10-12 03:02:30
8895,2711,1022,287,0.38,0.11,2021-08-25 06:04:24
17252,28673,4426,954,0.15,0.03,2019-05-30 14:22:58
4763,34284,6533,1482,0.19,0.04,2021-12-01 12:05:38
2937,28516,9173,574,0.32,0.02,2020-09-29 15:49:01
13143,1296,629,239,0.49,0.18,2023-11-03 06:47:30
8348,49427,18905,6701,0.38,0.14,2020-12-08 15:19:56
1676,9651,4067,536,0.42,0.06,2019-03-04 16:10:27
12654,4898,2475,454,0.51,0.09,2024-02-21 05:37:28
3801,20260,4716,1734,0.23,0.09,2019-09-30 18:18:41
