student_id,class_date,attendance_status,class_type
48199,2024-04-20 12:58:54,Absent,Lecture
6398,2020-04-12 12:07:48,Present,Lab
48735,2018-10-24 05:02:56,Absent,Lab
10434,2017-12-18 21:05:16,Present,Lab
44825,2020-07-30 00:42:14,Present,Online
25326,2023-11-11 21:56:10,Present,Lab
18349,2021-10-06 11:08:33,Present,Lecture
2440,2022-11-18 03:06:02,Present,Lab
29775,2024-11-16 07:35:05,Present,Lab
28799,2024-07-12 16:13:57,Present,Lab
38308,2017-05-23 04:39:18,Present,Lab
19897,2021-10-26 05:43:14,Present,Lab
15666,2018-01-07 16:20:35,Present,Online
11353,2022-07-29 06:27:52,Present,Lab
9142,2018-09-16 22:28:25,Present,Lab
1652,2024-11-24 07:27:52,Present,Online
32663,2021-03-29 04:08:45,Present,Online
41639,2021-11-08 10:07:55,Present,Lab
5445,2023-03-11 07:35:09,Absent,Online
46450,2020-10-03 22:30:08,Present,Lab
7998,2021-07-21 09:32:33,Present,Online
13324,2017-11-03 20:30:30,Absent,Online
43001,2024-12-08 06:30:24,Present,Lab
45637,2022-10-21 20:31:32,Absent,Lab
39213,2019-06-21 08:03:47,Absent,Lab
13706,2024-01-26 19:49:46,Present,Lab
15146,2022-08-04 07:36:00,Present,Lab
49339,2024-01-01 23:24:22,Present,Lab
39216,2018-10-04 10:47:32,Present,Lab
3523,2019-05-26 08:43:12,Present,Online
48364,2018-11-20 22:40:57,Present,Online
3586,2017-02-26 19:28:00,Present,Lecture
37672,2019-02-01 13:03:58,Present,Lecture
881,2019-08-27 12:10:55,Present,Lab
21281,2019-06-29 03:54:11,Present,Lecture
22799,2019-09-16 20:58:40,Absent,Lab
26154,2020-05-17 01:18:03,Present,Online
30981,2017-11-15 02:13:50,Present,Online
12873,2024-08-26 11:58:23,Present,Lecture
5944,2022-12-10 00:44:34,Present,Online
22850,2017-05-12 19:51:09,Present,Lab
16449,2024-04-23 01:03:19,Present,Lab
26331,2019-08-03 15:13:27,Present,Lab
18613,2017-09-28 13:56:13,Present,Lecture
4619,2017-02-01 05:09:52,Present,Lecture
677,2021-09-09 01:59:12,Present,Online
20641,2018-03-01 21:29:36,Present,Lab
7231,2017-03-19 12:52:46,Present,Lecture
39072,2020-09-29 21:01:02,Present,Lecture
2722,2022-06-07 15:11:03,Present,Lab
18683,2022-07-03 11:33:37,Present,Online
26183,2021-01-04 21:48:04,Present,Lecture
37504,2017-08-09 20:23:24,Present,Lecture
11299,2018-06-15 22:59:25,Present,Lecture
35714,2018-07-24 11:52:41,Present,Lab
42991,2019-04-03 13:51:33,Present,Online
5315,2022-10-20 00:37:41,Present,Online
12847,2022-03-15 09:59:02,Present,Lecture
12743,2017-05-23 10:22:48,Present,Lecture
36245,2018-04-25 00:56:53,Present,Lab
43344,2024-05-03 14:49:25,Present,Lecture
45700,2021-09-16 20:48:06,Present,Lab
14857,2019-12-04 18:20:47,Present,Lab
33598,2022-06-11 05:27:58,Present,Lecture
1351,2018-10-20 03:33:13,Present,Lab
33737,2022-12-02 09:10:36,Present,Lab
5298,2023-11-11 08:26:29,Absent,Lab
265,2021-05-09 03:40:33,Present,Lecture
8842,2019-03-03 17:38:51,Present,Lecture
2729,2017-02-10 15:58:29,Present,Lecture
31306,2024-01-17 12:30:52,Present,Lecture
11250,2020-09-25 06:58:56,Present,Online
39971,2018-02-11 06:59:56,Present,Lecture
15400,2017-08-11 09:29:19,Absent,Lab
32315,2018-06-10 17:22:03,Absent,Lecture
5147,2023-10-02 10:38:40,Present,Lecture
4343,2020-09-18 22:57:16,Present,Lecture
3579,2017-07-03 13:32:44,Absent,Lab
14590,2018-02-06 01:40:50,Absent,Lecture
19154,2017-03-06 02:07:29,Absent,Lab
38111,2019-04-15 22:30:17,Present,Online
25591,2018-09-19 17:35:52,Present,Lab
24908,2017-11-03 18:58:28,Present,Lecture
27143,2017-01-16 19:21:07,Absent,Online
17136,2022-07-14 05:01:13,Present,Online
20137,2021-10-31 19:27:50,Present,Lab
48579,2018-02-05 04:34:16,Present,Online
35259,2022-09-29 13:18:35,Present,Lecture
1065,2018-03-28 05:58:05,Present,Lab
11598,2017-02-16 04:46:37,Present,Online
13789,2023-11-26 07:09:10,Present,Online
596,2023-02-10 03:15:06,Present,Online
39838,2021-12-30 17:25:04,Present,Online
33216,2020-07-22 08:00:04,Present,Lecture
44411,2020-06-13 20:37:12,Absent,Lab
28994,2021-01-10 07:16:49,Absent,Online
8742,2017-06-17 01:48:42,Present,Lecture
19579,2022-01-13 07:42:22,Present,Online
32009,2019-05-31 18:34:01,Present,Online
16955,2021-10-16 12:15:10,Absent,Lab
21538,2019-07-20 23:35:25,Absent,Lab
28864,2020-05-03 07:57:08,Present,Lab
17908,2018-12-03 20:51:53,Absent,Lecture
6687,2019-01-04 10:21:33,Absent,Lecture
49152,2021-10-04 07:18:25,Absent,Online
9206,2020-02-17 04:42:20,Present,Online
25575,2021-12-23 04:31:49,Present,Lab
12512,2022-02-26 02:45:49,Present,Online
33963,2024-04-16 16:42:45,Absent,Lecture
5375,2018-06-25 19:06:04,Present,Lab
39618,2017-04-02 20:52:32,Present,Online
47875,2019-04-26 00:08:38,Present,Lab
9513,2019-10-10 03:32:24,Present,Lab
21210,2020-05-25 22:30:32,Present,Lab
14495,2020-02-23 06:29:11,Present,Online
45243,2021-04-24 15:58:28,Present,Lab
14874,2019-07-24 07:19:13,Present,Online
38737,2021-08-30 10:33:40,Present,Online
46614,2019-03-10 16:48:27,Present,Online
13894,2024-08-31 22:27:37,Present,Lab
3356,2022-08-06 04:14:21,Present,Online
952,2023-06-17 14:50:45,Absent,Lab
21752,2017-03-24 13:21:11,Present,Online
23056,2020-08-12 13:57:10,Present,Online
33023,2020-07-15 09:52:40,Absent,Lecture
18955,2024-07-02 17:40:35,Absent,Lab
49370,2018-01-24 12:48:05,Present,Lab
47867,2023-08-03 16:12:30,Present,Online
7564,2021-02-23 16:45:54,Present,Lecture
1440,2018-02-06 12:10:15,Absent,Lab
34773,2022-07-09 22:06:45,Absent,Online
31392,2023-12-28 20:59:01,Present,Lecture
17692,2022-04-27 18:30:26,Present,Lecture
1396,2020-07-10 20:40:28,Present,Online
14319,2019-04-08 21:40:01,Present,Lecture
31033,2021-12-22 02:31:04,Present,Lecture
20602,2019-01-17 02:15:47,Present,Lecture
11701,2024-09-19 16:27:46,Present,Lab
21893,2018-06-20 14:00:02,Present,Online
23439,2017-09-16 04:49:27,Present,Lab
12298,2018-07-07 12:06:45,Present,Online
31739,2017-05-13 17:32:47,Present,Online
32405,2019-05-20 13:43:58,Present,Online
40856,2017-06-25 00:49:26,Absent,Online
31592,2017-09-21 07:57:06,Present,Lecture
15045,2018-12-09 14:14:08,Present,Lab
7160,2017-07-01 09:13:07,Absent,Online
8885,2024-06-23 13:32:25,Present,Online
46369,2018-02-19 10:45:37,Present,Lab
28506,2024-07-26 20:30:42,Present,Lecture
48334,2021-12-21 18:03:11,Present,Lab
44808,2022-11-18 18:43:15,Present,Online
36236,2018-11-15 18:10:08,Present,Lecture
17436,2024-06-04 11:44:57,Absent,Online
43954,2024-05-16 06:13:18,Present,Lab
36131,2019-09-25 20:21:41,Present,Lab
27157,2024-04-14 09:39:28,Present,Lab
45953,2018-03-21 20:59:10,Present,Lab
33937,2017-05-07 21:37:16,Present,Lecture
8564,2023-05-05 22:15:43,Present,Lecture
6201,2022-05-16 12:10:52,Present,Lecture
8055,2022-08-28 05:49:08,Present,Lab
6513,2024-04-16 12:27:44,Present,Lab
33096,2024-08-15 01:15:56,Absent,Lecture
8088,2020-02-24 07:13:35,Present,Lecture
4523,2023-08-25 04:33:41,Present,Lecture
26587,2023-09-24 09:03:45,Present,Lab
825,2022-10-11 07:44:30,Present,Online
20485,2020-12-15 22:15:07,Present,Lab
32583,2023-10-06 08:21:11,Absent,Lab
44723,2021-03-14 06:28:43,Present,Online
23510,2023-03-27 21:20:31,Present,Lab
37335,2024-10-14 22:51:09,Present,Lab
15097,2022-07-27 00:33:09,Present,Lab
39665,2018-04-20 12:14:17,Present,Lecture
41672,2021-09-26 00:12:22,Present,Lecture
6736,2017-10-24 18:10:01,Present,Lecture
10520,2020-10-20 07:29:03,Present,Lecture
2636,2023-09-26 12:51:32,Present,Online
8617,2019-10-01 02:19:42,Present,Online
9602,2017-02-25 06:48:32,Present,Lecture
44815,2024-10-21 23:05:04,Present,Lab
6336,2018-04-19 04:03:34,Present,Online
35633,2023-10-24 23:56:06,Absent,Lab
3007,2019-06-26 16:21:16,Present,Online
21130,2021-02-27 09:40:39,Present,Online
30151,2019-10-22 09:47:31,Present,Online
47251,2023-06-30 06:10:08,Present,Lecture
13073,2019-02-06 09:25:52,Present,Online
25045,2021-06-26 12:49:21,Present,Lecture
38421,2023-08-27 08:02:40,Absent,Lab
38714,2023-02-11 10:16:26,Present,Lecture
21617,2024-02-23 13:23:20,Present,Online
42865,2017-03-15 05:08:00,Absent,Lecture
34996,2020-03-25 19:18:55,Absent,Online
22461,2017-12-27 11:44:46,Present,Lecture
18368,2019-12-24 07:29:38,Present,Lecture
18956,2022-02-09 11:38:04,Present,Lecture
14258,2021-09-25 22:20:53,Present,Lab
15925,2023-05-26 04:52:31,Present,Lecture
47432,2019-10-06 12:54:35,Present,Lecture
45306,2017-02-15 23:39:15,Absent,Lecture
1777,2024-02-21 15:17:15,Present,Online
39472,2024-05-01 00:12:42,Present,Lecture
18467,2021-09-27 00:39:02,Absent,Lecture
13948,2019-09-09 11:30:48,Present,Online
12845,2023-01-30 06:10:30,Absent,Lab
14425,2024-06-03 02:43:55,Present,Lab
966,2020-10-20 06:50:18,Present,Online
6486,2024-08-17 19:15:04,Absent,Lecture
28173,2023-01-18 00:39:42,Present,Lab
40440,2019-06-05 18:42:49,Present,Lecture
30754,2022-03-23 22:36:51,Present,Lab
43342,2023-06-13 07:09:01,Present,Lab
22230,2024-12-28 04:16:14,Present,Online
13764,2023-08-17 02:27:39,Present,Online
19637,2020-02-29 01:16:20,Present,Online
6942,2018-11-14 21:13:02,Present,Online
11648,2023-10-09 02:21:09,Present,Lab
639,2022-03-14 19:24:51,Present,Lab
12326,2021-04-05 19:07:58,Present,Lab
1984,2024-10-01 15:10:05,Present,Lab
24283,2023-07-01 20:14:25,Present,Lab
11608,2024-02-01 19:36:31,Present,Lab
8873,2021-09-14 20:37:06,Present,Lab
5605,2018-10-25 16:06:02,Present,Lab
12486,2024-09-27 22:33:55,Present,Online
31848,2021-09-02 07:50:34,Present,Lecture
31793,2023-06-04 02:15:40,Present,Online
16817,2021-02-12 05:46:48,Present,Lecture
15987,2022-06-05 04:29:05,Present,Online
36569,2018-12-22 00:19:48,Present,Lab
2917,2021-02-08 08:48:32,Present,Online
42063,2021-09-05 09:52:56,Present,Online
2807,2024-12-05 11:50:49,Present,Lab
48080,2023-06-25 09:08:38,Present,Lecture
31928,2021-01-02 15:55:11,Present,Lecture
16053,2022-06-30 09:01:13,Present,Lecture
36271,2022-06-09 14:08:01,Present,Online
26982,2017-05-02 19:07:09,Present,Online
49598,2020-07-20 13:04:40,Present,Online
42891,2023-07-23 02:21:04,Present,Lecture
44655,2024-04-11 15:18:16,Present,Online
14959,2020-04-26 09:20:54,Absent,Lab
19542,2018-12-20 09:39:37,Present,Lab
26643,2021-10-02 02:13:04,Present,Lab
47737,2018-02-18 09:18:25,Present,Lecture
30021,2022-07-24 23:18:38,Present,Lab
49423,2023-07-11 17:33:28,Present,Lecture
24564,2023-06-13 21:37:46,Present,Lab
4951,2018-08-07 15:17:46,Present,Online
45431,2022-10-20 15:42:16,Present,Lecture
29896,2022-03-17 01:50:43,Present,Online
12019,2018-04-05 13:17:32,Present,Online
18427,2020-04-17 15:15:19,Present,Online
35511,2020-12-10 03:47:01,Present,Online
14500,2019-07-09 06:26:57,Present,Online
5952,2017-03-30 09:44:13,Present,Online
19607,2017-09-12 21:16:59,Absent,Online
22243,2024-04-01 12:27:41,Present,Lab
3124,2017-12-19 14:12:01,Present,Lab
20595,2018-04-25 21:00:42,Present,Lab
5702,2017-10-15 19:55:29,Absent,Lab
45182,2018-08-26 08:26:26,Present,Lecture
29269,2019-12-30 01:43:58,Present,Lab
18239,2018-04-22 13:38:53,Present,Lecture
45856,2022-05-04 07:15:38,Present,Lab
4625,2024-10-23 06:42:43,Present,Lab
14217,2021-06-25 02:43:15,Present,Lab
1627,2023-02-10 07:30:45,Present,Lecture
6774,2022-11-19 22:31:51,Present,Lab
12106,2023-03-14 07:10:02,Absent,Lecture
21709,2021-01-25 17:02:18,Present,Online
1867,2022-03-15 09:54:50,Absent,Online
45890,2020-10-29 23:23:56,Present,Lab
48548,2019-12-16 03:14:49,Present,Lab
42286,2018-03-14 22:51:42,Present,Lab
8598,2022-12-22 00:46:02,Present,Lab
13244,2021-08-17 01:35:33,Present,Lecture
35489,2023-03-06 20:36:28,Present,Lecture
47995,2018-05-18 21:59:00,Present,Online
16881,2020-09-17 03:23:49,Present,Lab
7984,2022-02-22 19:07:00,Absent,Lab
28121,2017-08-02 04:25:51,Present,Online
39519,2020-08-08 09:46:11,Present,Lab
43100,2019-11-08 15:57:06,Present,Online
149,2023-03-17 10:15:01,Present,Lab
30463,2023-09-06 05:51:46,Present,Lecture
5948,2019-04-26 18:47:37,Present,Lecture
38319,2023-10-05 15:18:03,Absent,Lecture
27289,2023-11-02 19:58:41,Present,Lab
25602,2017-10-18 22:04:46,Absent,Lab
33536,2023-01-11 00:03:50,Present,Online
14260,2022-12-30 03:39:48,Present,Lecture
16112,2020-04-01 05:19:12,Present,Online
17185,2017-11-30 14:23:50,Present,Online
21756,2024-07-23 23:47:07,Absent,Lab
14989,2020-08-27 04:38:25,Present,Online
40575,2021-06-06 06:14:11,Present,Lecture
24116,2021-02-06 11:13:35,Present,Online
36652,2022-09-09 15:05:37,Present,Online
36900,2023-03-11 03:33:48,Present,Lecture
41797,2023-11-11 11:54:14,Absent,Lab
29343,2020-01-12 10:56:57,Present,Online
2671,2024-10-24 09:18:33,Present,Lab
24115,2022-07-12 14:29:59,Absent,Lab
19027,2019-03-08 15:41:19,Present,Lab
19194,2017-12-24 07:26:15,Present,Lecture
38660,2019-04-14 20:06:20,Present,Lecture
12474,2019-02-10 03:09:33,Present,Online
1983,2020-04-04 13:26:09,Present,Lab
30853,2022-11-01 19:47:40,Present,Online
13784,2023-11-02 19:06:56,Present,Lecture
1730,2022-01-29 17:18:33,Present,Online
23161,2022-07-09 14:47:40,Present,Lecture
23340,2019-03-28 04:29:06,Absent,Online
4664,2019-04-30 17:32:40,Present,Lab
39309,2018-12-26 20:43:28,Present,Online
5609,2018-01-27 00:44:04,Absent,Lab
27899,2022-09-04 10:36:52,Absent,Online
2166,2021-01-16 17:09:58,Present,Lab
1506,2018-11-24 02:21:59,Present,Online
18719,2023-06-28 16:49:58,Present,Lab
1395,2023-06-01 10:32:11,Present,Lecture
33858,2021-03-19 22:13:43,Present,Online
26789,2020-11-04 06:18:46,Present,Lab
10879,2017-07-15 10:25:09,Present,Lecture
11866,2021-01-16 07:22:19,Present,Lab
24323,2022-12-02 13:56:23,Present,Lab
43078,2024-08-14 02:46:23,Present,Lecture
28499,2017-04-30 07:01:58,Present,Lecture
41677,2021-12-08 09:05:16,Present,Online
30529,2022-05-27 21:41:18,Present,Lab
34066,2020-10-16 11:48:58,Present,Lab
4899,2024-11-27 05:00:07,Present,Lecture
25590,2019-06-21 12:32:56,Present,Lab
47173,2017-01-02 10:35:33,Present,Lecture
2323,2020-01-17 11:26:32,Present,Lab
11462,2020-12-14 22:33:37,Present,Lab
7607,2020-07-29 22:25:51,Present,Lecture
19744,2021-01-05 04:29:56,Present,Lab
5423,2022-09-02 21:00:33,Present,Lecture
35446,2020-07-11 08:50:43,Present,Online
19093,2024-12-24 00:23:56,Present,Online
30644,2023-05-29 21:38:12,Present,Lab
33657,2020-12-18 20:09:26,Present,Lecture
14461,2024-09-05 14:41:00,Present,Lecture
45249,2018-04-04 17:55:21,Present,Lecture
19635,2022-12-17 07:01:40,Present,Lecture
37621,2022-06-08 18:11:31,Present,Online
44296,2022-04-13 12:09:35,Present,Online
19434,2017-08-20 11:20:16,Present,Online
25405,2022-03-17 20:34:21,Present,Online
17369,2024-08-27 21:37:12,Present,Online
12498,2022-08-31 08:37:26,Present,Online
45357,2024-09-26 17:39:09,Present,Online
26901,2021-04-04 22:20:57,Present,Lab
33221,2020-01-10 02:51:53,Absent,Online
13948,2017-02-25 05:46:23,Present,Online
28175,2024-03-25 22:51:25,Absent,Online
15001,2020-07-27 02:44:52,Present,Lecture
47393,2024-12-29 08:58:28,Present,Lab
35668,2021-05-06 06:05:45,Present,Lab
21054,2023-06-15 08:14:00,Absent,Online
37051,2020-05-13 14:33:22,Present,Lab
24234,2020-11-06 18:06:11,Present,Lab
34412,2017-03-05 08:25:58,Present,Online
32140,2018-11-14 16:54:58,Present,Lecture
39456,2023-04-27 16:59:55,Present,Lab
17546,2018-11-26 18:30:38,Present,Lecture
27404,2018-11-11 00:25:22,Present,Lecture
29602,2024-05-05 04:57:49,Present,Online
21332,2024-11-13 01:31:00,Present,Lecture
3878,2022-06-12 18:39:44,Present,Online
15220,2023-05-17 14:06:00,Present,Online
10881,2023-08-01 01:38:01,Present,Online
17996,2023-08-04 11:27:43,Present,Lecture
22417,2022-11-10 00:28:41,Present,Online
18903,2024-03-29 05:46:50,Present,Lab
8859,2024-12-17 16:32:33,Present,Online
5517,2024-11-12 07:17:24,Present,Lab
20877,2019-11-14 19:37:01,Absent,Lab
24082,2017-03-14 04:53:24,Absent,Lecture
20328,2017-08-12 06:48:36,Present,Lecture
29553,2022-11-07 19:25:48,Present,Lecture
19867,2018-04-27 01:15:14,Present,Lab
37130,2017-03-14 19:45:37,Present,Lecture
27057,2024-07-27 22:39:33,Present,Lecture
19426,2024-03-12 20:28:02,Present,Online
11788,2017-07-09 18:44:44,Present,Lecture
6045,2020-10-13 13:56:37,Present,Lab
23284,2020-07-13 20:50:07,Absent,Lecture
22364,2023-04-01 06:08:57,Present,Lab
44647,2017-02-14 16:55:19,Present,Lab
24220,2022-03-06 10:14:30,Present,Lab
46698,2021-06-24 04:17:27,Present,Lecture
23012,2019-06-17 15:15:00,Absent,Lecture
40897,2024-09-05 19:19:12,Absent,Lab
35755,2017-03-26 21:56:43,Present,Lab
41883,2023-12-04 13:47:40,Present,Online
11351,2017-08-06 16:35:08,Present,Online
43579,2021-08-28 08:32:56,Absent,Lab
49565,2024-03-22 06:21:15,Present,Lecture
15482,2022-12-22 08:47:30,Present,Lab
33831,2020-07-03 01:52:37,Present,Lecture
5960,2020-03-27 01:59:57,Absent,Lecture
12334,2020-06-26 08:58:15,Present,Online
4295,2020-01-24 08:20:15,Present,Lab
26811,2022-04-14 15:04:59,Present,Lecture
33905,2018-01-01 11:43:59,Present,Online
14371,2021-05-05 12:56:11,Present,Lecture
43809,2018-08-10 09:05:02,Absent,Lab
29573,2017-03-01 10:59:36,Present,Online
1934,2022-08-29 07:37:01,Present,Online
29826,2024-08-06 05:00:38,Absent,Online
13162,2019-01-25 14:21:01,Present,Online
38564,2024-06-03 06:15:50,Present,Online
16211,2017-03-06 16:33:38,Present,Online
34597,2020-07-28 12:14:01,Present,Lecture
44697,2017-07-15 17:25:09,Present,Lecture
31118,2020-01-28 23:06:31,Present,Lecture
24156,2024-11-05 21:55:11,Present,Lab
26519,2017-06-26 14:10:03,Present,Online
36605,2023-06-14 23:49:24,Absent,Lab
33534,2020-02-27 23:24:04,Present,Lecture
16605,2017-08-23 04:36:05,Present,Online
16823,2021-03-09 15:46:18,Absent,Online
645,2020-10-18 21:28:02,Present,Online
16463,2023-05-16 05:27:57,Absent,Online
13879,2018-08-10 03:20:46,Present,Lecture
31579,2023-04-14 12:42:23,Present,Online
35772,2021-01-04 04:17:25,Present,Lab
12711,2018-01-25 20:47:47,Present,Lecture
46263,2022-01-15 13:19:31,Present,Lab
21335,2017-02-14 02:32:21,Present,Online
788,2019-12-02 10:22:29,Present,Lecture
36743,2017-08-06 09:14:20,Present,Lecture
28081,2018-01-13 23:57:58,Present,Lecture
28115,2019-04-11 03:22:05,Absent,Online
8643,2019-03-31 10:52:14,Absent,Lecture
3640,2019-07-13 19:49:54,Absent,Online
26440,2020-01-06 19:31:56,Present,Lecture
6636,2018-09-18 14:46:57,Present,Lecture
8660,2023-04-07 02:33:27,Present,Online
33092,2024-02-01 05:28:20,Present,Lecture
576,2023-06-20 20:05:59,Present,Lab
8149,2018-04-10 14:24:39,Absent,Lab
7256,2017-12-18 03:36:20,Present,Lab
1996,2019-10-26 05:50:01,Present,Lab
47975,2017-10-12 20:01:00,Present,Online
21222,2021-02-26 20:28:28,Present,Lecture
42230,2022-10-26 06:05:32,Present,Lecture
37530,2020-12-31 02:21:18,Present,Lab
30160,2017-12-19 05:35:12,Present,Online
24086,2024-01-06 02:04:41,Present,Online
20659,2019-05-08 01:59:44,Absent,Lab
8002,2018-06-25 04:37:53,Present,Lecture
30580,2017-03-31 06:33:45,Present,Lab
34070,2022-01-30 01:40:37,Present,Online
41952,2022-12-29 10:17:30,Present,Lecture
14765,2018-11-24 08:44:49,Present,Lecture
13798,2024-01-20 14:23:48,Present,Lab
8133,2019-10-12 23:57:23,Present,Online
45154,2024-03-25 21:04:25,Absent,Lab
1849,2022-04-06 05:25:51,Present,Lecture
238,2021-12-22 15:58:23,Present,Online
49968,2022-01-05 02:02:08,Present,Lecture
6528,2017-10-29 04:30:44,Present,Online
36024,2018-12-27 21:36:53,Present,Lab
17248,2019-02-26 00:07:47,Present,Lab
12473,2019-04-18 18:47:59,Present,Lecture
13811,2017-12-01 18:00:04,Absent,Lecture
14393,2024-05-21 17:28:09,Absent,Lab
47992,2018-08-13 10:27:30,Present,Online
3662,2024-07-11 11:06:29,Present,Lecture
31962,2021-02-04 16:32:30,Present,Lecture
25882,2018-06-24 11:41:38,Present,Lab
3974,2017-06-26 02:35:09,Present,Online
37923,2019-06-28 04:16:50,Present,Online
43238,2017-05-03 20:56:47,Present,Lecture
23886,2021-10-23 12:28:37,Present,Lecture
15915,2021-03-09 21:22:36,Present,Lecture
36310,2020-10-30 07:56:50,Absent,Online
38516,2022-08-04 08:08:01,Present,Lab
6719,2017-09-15 20:53:43,Present,Lecture
41003,2018-09-06 21:45:55,Absent,Lecture
42958,2019-02-11 05:47:31,Present,Lecture
30407,2020-12-01 06:44:43,Present,Online
9627,2023-07-25 07:41:02,Present,Lecture
31113,2017-09-11 22:42:33,Absent,Online
22533,2018-01-18 16:14:47,Present,Online
41744,2023-08-15 22:27:48,Present,Lab
23281,2021-12-27 03:27:27,Present,Online
11293,2019-12-10 14:37:41,Present,Online
31209,2021-01-17 18:42:01,Present,Online
20067,2023-09-09 16:44:07,Present,Lab
48634,2021-07-18 13:54:51,Present,Lecture
45862,2024-04-24 09:56:14,Present,Lecture
39568,2020-08-01 23:08:55,Present,Lecture
3876,2024-05-15 19:08:20,Present,Lecture
49176,2021-12-16 14:27:58,Present,Online
18865,2018-01-13 05:51:19,Present,Lecture
22578,2019-04-03 05:19:35,Present,Lecture
35425,2020-01-11 20:43:08,Present,Lecture
18825,2021-06-06 13:57:52,Present,Online
42598,2017-11-10 20:04:19,Present,Lab
13564,2023-02-18 04:59:58,Present,Lab
34806,2020-08-08 05:37:36,Present,Online
26750,2017-09-12 21:40:42,Absent,Lecture
38536,2023-01-22 06:01:19,Present,Online
16978,2020-08-13 02:07:50,Present,Online
26704,2022-03-22 13:19:52,Present,Online
24135,2018-12-27 12:53:28,Present,Lecture
21053,2018-03-12 23:37:25,Present,Lab
47452,2017-07-22 04:55:32,Absent,Lab
8107,2018-01-14 09:13:30,Present,Online
10364,2019-03-20 08:50:18,Present,Lecture
8001,2019-01-18 18:42:48,Present,Lecture
40394,2023-04-25 05:37:22,Present,Lecture
37303,2021-07-28 11:48:04,Present,Lecture
33211,2017-03-10 17:45:01,Present,Lecture
34071,2020-12-13 17:40:58,Present,Lab
32718,2021-01-04 00:31:14,Absent,Online
37829,2024-04-02 03:22:42,Absent,Online
